Time,ChActive,PrimTSet,PrimT,HwTOutlet,HwTSet,ActPow,HwActive
2018-01-17T14:06:38.183Z,,,50.6,34.2,54,,
2018-01-17T14:06:48.158Z,,,50.7,34.3,54,30,
2018-01-17T14:06:58.234Z,,,,34.3,54,29,
2018-01-17T14:07:08.153Z,,,50.9,34.4,54,,
2018-01-17T14:07:18.255Z,,,,34.4,54,,
2018-01-17T14:07:28.150Z,,,51,34.5,54,29,
2018-01-17T14:07:38.162Z,,,51.1,34.5,54,30,
2018-01-17T14:07:48.260Z,,,,34.6,54,29,
2018-01-17T14:07:58.160Z,,,51.2,34.6,54,30,
2018-01-17T14:08:08.172Z,,,51.3,34.7,54,29,
2018-01-17T14:08:18.264Z,,,51.4,34.7,54,30,
2018-01-17T14:08:28.153Z,,,,34.8,54,29,
2018-01-17T14:08:38.275Z,,,51.5,34.8,54,,
2018-01-17T14:08:48.186Z,,,51.6,34.9,54,30,
2018-01-17T14:08:58.158Z,,,51.7,35.1,54,,
2018-01-17T14:09:08.171Z,,,51.8,35.1,54,29,
2018-01-17T14:09:18.254Z,,,51.9,35.2,54,30,
2018-01-17T14:09:28.158Z,,,,35.2,54,29,
2018-01-17T14:09:38.157Z,,,52,35.3,54,30,
2018-01-17T14:09:48.167Z,,,52.1,35.3,54,29,
2018-01-17T14:09:58.168Z,,,52.2,35.3,54,30,
2018-01-17T14:10:08.149Z,,,52.3,35.4,54,29,
2018-01-17T14:10:18.279Z,,,,35.4,54,,
2018-01-17T14:10:28.209Z,,,52.4,35.5,54,,
2018-01-17T14:10:38.150Z,,,52.6,35.5,54,,
2018-01-17T14:10:48.180Z,,,52.7,35.6,54,,
2018-01-17T14:10:58.220Z,,,,35.7,54,,
2018-01-17T14:11:08.159Z,,,52.8,35.7,54,,
2018-01-17T14:11:18.263Z,,,52.9,35.7,54,,
2018-01-17T14:11:28.151Z,,,53,35.8,54,,
2018-01-17T14:11:38.152Z,,,,35.8,54,,
2018-01-17T14:11:48.158Z,,,53.1,35.8,54,30,
2018-01-17T14:11:58.237Z,,,,35.9,54,29,
2018-01-17T14:12:08.158Z,,,53.2,36,54,,
2018-01-17T14:12:18.273Z,,,53.3,36,54,,
2018-01-17T14:12:28.184Z,,,53.4,36,54,,
2018-01-17T14:12:38.164Z,,,,36.1,54,,
2018-01-17T14:12:48.150Z,,,53.5,36.2,54,,
2018-01-17T14:12:58.186Z,,,,36.2,54,,
2018-01-17T14:13:08.164Z,,,53.6,36.2,54,,
2018-01-17T14:13:18.289Z,,,,36.3,54,30,
2018-01-17T14:13:28.149Z,,,53.7,36.4,54,29,
2018-01-17T14:13:38.201Z,1,,52.2,36.4,54,0,0
2018-01-17T14:13:48.171Z,,,50.2,,,,
2018-01-17T14:13:58.153Z,,,49.4,36.5,54,,
2018-01-17T14:14:08.245Z,,,48.6,36.5,54,,
2018-01-17T14:14:18.280Z,,,47.8,36.4,54,,
2018-01-17T14:14:28.210Z,,,47.2,36.3,54,,
2018-01-17T14:14:38.172Z,,,46.8,36.2,54,,
2018-01-17T14:14:48.193Z,,,46.3,36.2,54,,
2018-01-17T14:14:58.201Z,,,45.9,36.1,54,,
2018-01-17T14:15:08.156Z,,,45.5,36,54,,
2018-01-17T14:15:18.306Z,,,45.2,35.9,54,,
2018-01-17T14:15:28.253Z,,,45,35.8,54,,
2018-01-17T14:15:38.180Z,,,44.7,35.7,54,,
2018-01-17T14:15:48.174Z,,,44.5,35.6,54,,
2018-01-17T14:15:58.164Z,,,44.3,35.5,54,,
2018-01-17T14:16:08.165Z,,,44,35.4,54,,
2018-01-17T14:16:18.284Z,,,43.9,35.3,54,,
2018-01-17T14:16:28.216Z,,,43.7,35.3,54,,
2018-01-17T14:16:38.166Z,,,43.6,35.2,54,,
2018-01-17T14:16:48.178Z,,,,35.1,54,,
2018-01-17T14:16:58.161Z,,,,34.9,54,,
2018-01-17T14:17:08.161Z,,,43.5,34.8,54,,
2018-01-17T14:17:18.294Z,,,,34.8,54,,
2018-01-17T14:17:28.189Z,,,,34.8,54,,
2018-01-17T14:17:38.168Z,,,,34.7,54,,
2018-01-17T14:17:48.171Z,,,,34.6,54,,
2018-01-17T14:17:58.165Z,,,,34.4,54,,
2018-01-17T14:18:08.194Z,,,43.4,34.1,54,,
2018-01-17T14:18:18.343Z,,,,33.8,54,,
2018-01-17T14:18:28.173Z,,,,33.6,54,,
2018-01-17T14:18:38.155Z,,,,33.3,54,,
2018-01-17T14:18:48.180Z,,,,32.9,54,,
2018-01-17T14:18:58.238Z,,,43.5,32.7,54,,
2018-01-17T14:19:08.178Z,,,,32.4,54,,
2018-01-17T14:19:18.374Z,1,,46.6,32.2,54,41,0
2018-01-17T14:19:28.199Z,,,49.6,32,54,29,
2018-01-17T14:19:38.162Z,,,48,31.9,54,,
2018-01-17T14:19:48.209Z,,,49,,,29,
2018-01-17T14:19:58.160Z,,,49.5,32,54,,
2018-01-17T14:20:08.179Z,,,,32.2,54,,
2018-01-17T14:20:18.288Z,,,49.7,32.4,54,,
2018-01-17T14:20:28.185Z,,,49.8,32.6,54,,
2018-01-17T14:20:38.233Z,,,49.9,32.9,54,30,
2018-01-17T14:20:48.177Z,,,50,,,29,
2018-01-17T14:20:58.155Z,,,50.1,33.4,54,,
2018-01-17T14:21:08.259Z,,,50.2,33.5,54,,
2018-01-17T14:21:18.311Z,,,50.4,33.6,54,,
2018-01-17T14:21:28.160Z,,,,33.7,54,,
2018-01-17T14:21:38.239Z,,,50.5,33.8,54,,
2018-01-17T14:21:48.169Z,,,,33.9,54,,
2018-01-17T14:21:58.190Z,,,50.7,34,54,,
2018-01-17T14:22:08.264Z,,,,34,54,30,
2018-01-17T14:22:18.243Z,,,50.9,34.1,54,29,
2018-01-17T14:22:28.162Z,,,51,34.2,54,29,
2018-01-17T14:22:38.171Z,,,51.1,34.3,54,,
2018-01-17T14:22:48.165Z,,,,34.3,54,,
2018-01-17T14:22:58.196Z,,,51.2,34.4,54,,
2018-01-17T14:23:08.288Z,,,51.3,34.5,54,,
2018-01-17T14:23:18.271Z,,,,34.5,54,,
2018-01-17T14:23:28.163Z,,,51.4,34.6,54,,
2018-01-17T14:23:38.156Z,,,,34.6,54,,
2018-01-17T14:23:48.178Z,,,51.5,34.7,54,,
2018-01-17T14:23:58.168Z,,,51.6,34.8,54,,
2018-01-17T14:24:08.178Z,,,,34.8,54,,
2018-01-17T14:24:18.281Z,,,51.7,34.8,54,30,
2018-01-17T14:24:28.161Z,,,,34.9,54,,
2018-01-17T14:24:38.168Z,,,51.8,35.1,54,29,
2018-01-17T14:24:48.181Z,,,,35.1,54,,
2018-01-17T14:24:58.179Z,,,51.9,35.2,54,29,
2018-01-17T14:25:08.188Z,,,52,35.2,54,,
2018-01-17T14:25:18.350Z,,,52.1,35.3,54,,
2018-01-17T14:25:28.193Z,,,,35.3,54,,
2018-01-17T14:25:38.212Z,,,52.2,35.4,54,,
2018-01-17T14:25:48.159Z,,,,35.5,54,,
2018-01-17T14:25:58.186Z,,,52.3,35.6,54,,
2018-01-17T14:26:08.165Z,,,52.4,,,,
2018-01-17T14:26:18.368Z,,,52.6,35.7,54,,
2018-01-17T14:26:28.179Z,1,61,52.7,35.8,54,29,0
2018-01-17T14:26:38.162Z,,,,,,30,
2018-01-17T14:26:48.222Z,,,52.8,35.9,54,29,
2018-01-17T14:26:58.182Z,,,52.9,35.9,54,30,
2018-01-17T14:27:08.161Z,,,,,,29,
2018-01-17T14:27:18.344Z,,,53,36,54,,
2018-01-17T14:27:28.188Z,,,53.1,36.1,54,30,
2018-01-17T14:27:38.158Z,,,,36.2,54,29,
2018-01-17T14:27:48.200Z,,,53.2,,,,
2018-01-17T14:27:58.193Z,,,,36.3,54,,
2018-01-17T14:28:08.161Z,,,53.3,36.4,54,,
2018-01-17T14:28:18.300Z,,,53.4,36.4,54,,
2018-01-17T14:28:38.169Z,,,53.5,36.6,54,,
2018-01-17T14:28:48.167Z,,,,36.6,54,,
2018-01-17T14:28:58.197Z,,,53.6,36.6,54,,
2018-01-17T14:29:18.300Z,,,53.7,36.7,54,,
2018-01-17T14:29:28.172Z,,,53.8,36.8,54,,
2018-01-17T14:29:48.170Z,,,,36.9,54,30,
2018-01-17T14:29:58.177Z,,,53.9,37.1,54,29,
2018-01-17T14:30:18.323Z,,,54,37.1,54,,
2018-01-17T14:30:28.171Z,,,,37.2,54,,
2018-01-17T14:30:38.186Z,,,,37.2,54,,
2018-01-17T14:30:48.184Z,,,54.1,,,,
2018-01-17T14:30:58.209Z,,,54.3,37.3,54,,
2018-01-17T14:31:08.192Z,,,,37.4,54,,
2018-01-17T14:31:18.300Z,,,,37.4,54,,
2018-01-17T14:31:28.179Z,,,54.4,,,,
2018-01-17T14:31:38.187Z,,,54.5,37.5,54,,
2018-01-17T14:31:58.198Z,,,,37.6,54,,
2018-01-17T14:32:08.173Z,,,54.6,,,30,
2018-01-17T14:32:18.346Z,,,54.7,37.8,54,29,
2018-01-17T14:32:48.174Z,,,,37.9,54,,
2018-01-17T14:32:58.166Z,,,54.8,38,54,,
2018-01-17T14:33:08.196Z,,,54.9,,,,
2018-01-17T14:33:18.282Z,,,,38,54,,
2018-01-17T14:33:28.183Z,,,,38,54,,
2018-01-17T14:33:38.182Z,1,,53.8,,,0,0
2018-01-17T14:33:48.185Z,,,51.6,38.1,54,,
2018-01-17T14:33:58.185Z,,,50.7,38.1,54,,
2018-01-17T14:34:08.189Z,,,50,38.1,54,,
2018-01-17T14:34:18.363Z,,,49.1,38.1,54,,
2018-01-17T14:34:28.173Z,,,48.6,38,54,,
2018-01-17T14:34:38.185Z,,,48.1,37.8,54,,
2018-01-17T14:34:48.210Z,,,47.7,,,,
2018-01-17T14:34:58.203Z,,,47.2,37.7,54,,
2018-01-17T14:35:08.176Z,,,46.8,37.6,54,,
2018-01-17T14:35:18.310Z,,,46.4,37.5,54,,
2018-01-17T14:35:28.185Z,,,,37.4,54,,
2018-01-17T14:35:38.220Z,,,45.9,,,,
2018-01-17T14:35:48.294Z,,,,37.2,54,,
2018-01-17T14:35:58.201Z,,,45.7,,,,
2018-01-17T14:36:08.248Z,,,45.2,37.1,54,,
2018-01-17T14:36:18.380Z,,,45,36.8,54,,
2018-01-17T14:36:28.176Z,,,44.8,,,,
2018-01-17T14:36:38.176Z,,,44.7,36.6,54,,
2018-01-17T14:36:48.223Z,,,,36.4,54,,
2018-01-17T14:37:08.461Z,,,44.6,36.3,54,,
2018-01-17T14:37:18.278Z,,,,36.2,54,,
2018-01-17T14:37:28.171Z,,,,36.2,54,,
2018-01-17T14:37:48.175Z,,,,35.9,54,,
2018-01-17T14:37:58.205Z,,,,35.7,54,,
2018-01-17T14:38:18.280Z,,,,35.1,54,,
2018-01-17T14:38:28.165Z,,,44.5,34.7,54,,
2018-01-17T14:38:38.239Z,,,44.6,,,,
2018-01-17T14:38:48.174Z,,,,34.1,54,,
2018-01-17T14:38:58.198Z,1,,45,,,45,0
2018-01-17T14:39:08.200Z,,,50.1,33.9,54,34,
2018-01-17T14:39:18.377Z,,,49.8,33.6,54,29,
2018-01-17T14:39:28.203Z,,,49.3,33.4,54,30,
2018-01-17T14:39:38.250Z,,,50.3,33.3,54,29,
2018-01-17T14:39:48.178Z,,,,33.5,54,,
2018-01-17T14:39:58.172Z,,,50.4,,,,
2018-01-17T14:40:08.167Z,,,50.7,33.6,54,29,
2018-01-17T14:40:18.295Z,,,50.9,34.1,54,30,
2018-01-17T14:40:28.183Z,,,51,,,29,
2018-01-17T14:40:38.169Z,,,,34.4,54,,
2018-01-17T14:40:48.195Z,,,51.1,,,,
2018-01-17T14:40:58.180Z,,,51.2,34.6,54,,
2018-01-17T14:41:08.178Z,,,51.4,34.7,54,,
2018-01-17T14:41:18.291Z,,,,34.8,54,,
2018-01-17T14:41:28.181Z,,,51.5,34.9,54,,
2018-01-17T14:41:38.225Z,,,51.6,,,29,
2018-01-17T14:41:48.697Z,,,,35.1,54,,
2018-01-17T14:41:58.262Z,,,51.7,,,30,
2018-01-17T14:42:08.235Z,,,51.8,35.1,54,29,
2018-01-17T14:42:18.305Z,,,,35.3,54,,
2018-01-17T14:42:28.241Z,,,52,,,30,
2018-01-17T14:42:38.177Z,,,,35.3,54,,
2018-01-17T14:42:48.182Z,,,,35.4,54,29,
2018-01-17T14:42:58.184Z,,,52.1,35.4,54,,
2018-01-17T14:43:08.268Z,,,52.2,35.5,54,,
2018-01-17T14:43:18.281Z,,,,35.7,54,,
2018-01-17T14:43:38.170Z,1,,50.9,35.7,54,0,0
2018-01-17T14:43:48.377Z,,,48.9,35.8,54,,
2018-01-17T14:43:58.239Z,,,48.1,35.9,54,,
2018-01-17T14:44:08.178Z,,,47.2,35.9,54,,
2018-01-17T14:44:18.403Z,,,46.4,35.8,54,,
2018-01-17T14:44:28.192Z,,,,35.7,54,,
2018-01-17T14:44:38.177Z,,,45.4,,,,
2018-01-17T14:44:48.187Z,,,,35.5,54,,
2018-01-17T14:44:58.264Z,1,,45.6,35.5,54,44,0
2018-01-17T14:45:08.190Z,,,51.1,35.5,54,31,
2018-01-17T14:45:18.312Z,,,50,35.4,54,29,
2018-01-17T14:45:28.319Z,,,49.8,35.3,54,,
2018-01-17T14:45:38.201Z,,,50.9,35.2,54,,
2018-01-17T14:45:48.204Z,,,,35.2,54,,
2018-01-17T14:45:58.177Z,,,51,35.2,54,,
2018-01-17T14:46:08.188Z,,,51.5,35.2,54,,
2018-01-17T14:46:18.473Z,,,,35.4,54,,
2018-01-17T14:46:28.187Z,,,51.7,,,30,
2018-01-17T14:46:38.187Z,,,52.1,35.5,54,29,
2018-01-17T14:46:48.218Z,,,,35.7,54,,
2018-01-17T14:46:58.319Z,,,52.3,35.7,54,,
2018-01-17T14:47:08.171Z,,,52.7,35.7,54,,
2018-01-17T14:47:18.325Z,,,,35.8,54,,
2018-01-17T14:47:28.256Z,,,52.8,,,,
2018-01-17T14:47:38.185Z,,,53,35.9,54,,
2018-01-17T14:47:48.196Z,,,,36,54,,
2018-01-17T14:47:58.236Z,,,53.1,,,30,
2018-01-17T14:48:08.175Z,,,53.2,36.1,54,29,
2018-01-17T14:48:18.314Z,1,,51.9,36.1,54,0,0
2018-01-17T14:48:28.178Z,,,49.9,36.2,54,,
2018-01-17T14:48:38.177Z,,,48.9,36.3,54,,
2018-01-17T14:48:48.218Z,,,48.1,36.3,54,,
2018-01-17T14:48:58.221Z,,,47.9,36.3,54,,
2018-01-17T14:49:08.183Z,,,46.6,36.2,54,,
2018-01-17T14:49:18.328Z,,,,36.1,54,,
2018-01-17T14:49:28.185Z,,,45.9,,,,
2018-01-17T14:49:38.197Z,,,45.7,36,54,,
2018-01-17T14:49:48.186Z,,,44.9,35.9,54,,
2018-01-17T14:49:58.180Z,,,,35.8,54,,
2018-01-17T14:50:08.203Z,,,44.6,35.8,54,,
2018-01-17T14:50:18.359Z,,,44.3,35.7,54,,
2018-01-17T14:50:28.199Z,,,43.9,35.6,54,,
2018-01-17T14:50:38.198Z,,,43.8,35.5,54,,
2018-01-17T14:50:48.183Z,,,43.6,35.4,54,,
2018-01-17T14:50:58.179Z,,,43.4,35.3,54,,
2018-01-17T14:51:08.182Z,,,43,35.3,54,,
2018-01-17T14:51:18.339Z,1,,47.6,35.2,54,38,0
2018-01-17T14:51:28.204Z,,,49,35.1,54,34,
2018-01-17T14:51:38.192Z,,,48.8,34.9,54,29,
2018-01-17T14:51:48.246Z,,,49.1,34.8,54,,
2018-01-17T14:51:58.225Z,,,49.5,34.7,54,,
2018-01-17T14:52:08.254Z,,,50,34.7,54,29,
2018-01-17T14:52:18.350Z,,,50.2,34.7,54,,
2018-01-17T14:52:28.200Z,,,50.6,34.8,54,,
2018-01-17T14:52:38.191Z,,,51,34.9,54,30,
2018-01-17T14:52:48.295Z,,,51.2,35.1,54,29,
2018-01-17T14:52:58.263Z,,,51.4,35.2,54,,
2018-01-17T14:53:08.237Z,,,51.6,35.3,54,30,
2018-01-17T14:53:18.347Z,,,51.8,35.4,54,,
2018-01-17T14:53:28.228Z,,,51.9,35.4,54,29,
2018-01-17T14:53:38.230Z,,,52.1,35.5,54,,
2018-01-17T14:53:48.219Z,,,52.2,35.6,54,,
2018-01-17T14:53:58.203Z,,,52.3,35.7,54,,
2018-01-17T14:54:08.221Z,,,52.4,35.7,54,,
2018-01-17T14:54:18.307Z,,,,35.8,54,,
2018-01-17T14:54:28.221Z,,,52.6,35.8,54,,
2018-01-17T14:54:38.223Z,,,52.7,35.9,54,,
2018-01-17T14:54:48.180Z,,,,35.9,54,,
2018-01-17T14:54:58.219Z,,,52.8,36,54,,
2018-01-17T14:55:08.195Z,1,,51.8,36,54,0,0
2018-01-17T14:55:18.300Z,,,49.8,36.1,54,,
2018-01-17T14:55:28.181Z,,,48.9,36.1,54,,
2018-01-17T14:55:38.190Z,,,47.9,36.1,54,,
2018-01-17T14:55:48.259Z,,,46.9,36.1,54,,
2018-01-17T14:55:58.233Z,,,46.7,36,54,,
2018-01-17T14:56:08.191Z,,,45.9,35.9,54,,
2018-01-17T14:56:18.318Z,,,45.6,35.9,54,,
2018-01-17T14:56:28.193Z,1,,45,35.8,54,44,0
2018-01-17T14:56:38.227Z,,,51,35.7,54,33,
2018-01-17T14:56:48.184Z,,,50.7,35.6,54,29,
2018-01-17T14:56:58.184Z,,,49.8,35.5,54,,
2018-01-17T14:57:08.183Z,,,51,35.4,54,,
2018-01-17T14:57:18.290Z,,,51,35.4,54,29,
2018-01-17T14:57:28.178Z,,,,35.4,54,,
2018-01-17T14:57:38.235Z,,,51.4,35.5,54,,
2018-01-17T14:57:48.181Z,,,51.6,35.5,54,30,
2018-01-17T14:57:58.189Z,,,52,35.6,54,30,
2018-01-17T14:58:08.251Z,,,,35.7,54,29,
2018-01-17T14:58:18.362Z,,,52.2,35.8,54,30,
2018-01-17T14:58:28.196Z,,,52.4,35.9,54,29,
2018-01-17T14:58:38.185Z,,,52.7,35.9,54,,
2018-01-17T14:58:48.179Z,,,52.8,36,54,30,
2018-01-17T14:58:58.241Z,,,53,36.1,54,29,
2018-01-17T14:59:08.184Z,,,,36.1,54,,
2018-01-17T14:59:18.312Z,,,53.1,36.2,54,,
2018-01-17T14:59:28.249Z,,,53.2,36.2,54,,
2018-01-17T14:59:38.188Z,,,53.3,36.3,54,,
2018-01-17T14:59:48.188Z,,,,36.4,54,,
2018-01-17T14:59:58.212Z,,,53.4,36.4,54,30,
2018-01-17T15:00:08.192Z,,,53.5,36.5,54,29,
2018-01-17T15:00:18.301Z,,,,36.6,54,,
2018-01-17T15:00:28.189Z,,,53.6,36.6,54,,
2018-01-17T15:00:38.180Z,,,,36.6,54,,
2018-01-17T15:00:48.212Z,,,53.7,36.7,54,,
2018-01-17T15:00:58.287Z,,,,36.7,54,,
2018-01-17T15:01:08.191Z,,,,36.8,54,,
2018-01-17T15:01:18.366Z,,,53.8,36.8,54,,
2018-01-17T15:01:28.199Z,,,,36.9,54,30,
2018-01-17T15:01:38.195Z,,,53.9,36.9,54,29,
2018-01-17T15:01:48.197Z,,,,37.1,54,,
2018-01-17T15:01:58.207Z,,,54,37.1,54,30,
2018-01-17T15:02:08.247Z,,,54,37.2,54,29,
2018-01-17T15:02:18.322Z,,,,37.2,54,,
2018-01-17T15:02:28.274Z,,,,37.3,54,,
2018-01-17T15:02:38.204Z,,,,37.3,54,,
2018-01-17T15:02:48.238Z,,,54.1,37.4,54,30,
2018-01-17T15:02:58.278Z,1,,52.8,37.4,54,0,0
2018-01-17T15:03:08.216Z,,,50.9,37.4,54,,
2018-01-17T15:03:18.352Z,,,49.9,37.5,54,,
2018-01-17T15:03:28.346Z,,,49.6,37.5,54,,
2018-01-17T15:03:38.207Z,,,48.9,37.4,54,,
2018-01-17T15:03:48.220Z,,,47.9,37.4,54,,
2018-01-17T15:03:58.196Z,,,47.8,37.3,54,,
2018-01-17T15:04:08.210Z,,,46.9,37.2,54,,
2018-01-17T15:04:18.353Z,,,46.7,37.1,54,,
2018-01-17T15:04:28.201Z,,,46.3,36.9,54,,
2018-01-17T15:04:38.192Z,,,45.9,36.8,54,,
2018-01-17T15:04:48.236Z,,,45.6,36.7,54,,
2018-01-17T15:04:58.204Z,,,45.3,36.6,54,,
2018-01-17T15:05:08.200Z,,,44.9,36.5,54,,
2018-01-17T15:05:18.507Z,,,,36.4,54,,
2018-01-17T15:05:28.215Z,,,44.7,36.3,54,,
2018-01-17T15:05:38.200Z,,,44.5,36.2,54,,
2018-01-17T15:05:48.203Z,,,44.1,36.1,54,,
2018-01-17T15:05:58.205Z,1,,46.5,36,54,42,0
2018-01-17T15:06:08.227Z,,,50,35.9,54,34,
2018-01-17T15:06:18.375Z,,,49.9,35.8,54,29,
2018-01-17T15:06:28.195Z,,,49.3,35.7,54,,
2018-01-17T15:06:38.230Z,,,50.3,35.7,54,,
2018-01-17T15:06:48.248Z,,,51,35.6,54,,
2018-01-17T15:06:58.227Z,,,51.1,35.7,54,30,
2018-01-17T15:07:08.206Z,,,51.5,35.7,54,,
2018-01-17T15:07:18.312Z,,,52,35.8,54,29,
2018-01-17T15:07:28.200Z,,,52.1,35.9,54,,
2018-01-17T15:07:38.238Z,,,52.3,36,54,,
2018-01-17T15:07:48.268Z,,,52.6,36.1,54,,
2018-01-17T15:07:58.203Z,,,52.8,36.2,54,,
2018-01-17T15:08:08.186Z,,,53,36.3,54,30,
2018-01-17T15:08:18.387Z,,,,36.3,54,,
2018-01-17T15:08:28.184Z,,,53.2,36.4,54,29,
2018-01-17T15:08:38.235Z,,,,36.4,54,,
2018-01-17T15:08:48.190Z,,,53.3,36.5,54,,
2018-01-17T15:08:58.202Z,,,53.4,36.5,54,,
2018-01-17T15:09:08.390Z,,,,36.6,54,30,
2018-01-17T15:09:18.252Z,,,53.5,36.6,54,29,
2018-01-17T15:09:28.207Z,,,,36.6,54,,
2018-01-17T15:09:38.186Z,,,53.6,36.7,54,30,
2018-01-17T15:09:48.254Z,,,,36.7,54,29,
2018-01-17T15:09:58.221Z,,,,36.7,54,,
2018-01-17T15:10:08.284Z,,,,36.8,54,,
2018-01-17T15:10:18.373Z,,,,36.8,54,,
2018-01-17T15:10:28.199Z,,,53.7,36.8,54,,
2018-01-17T15:10:38.206Z,,,,36.8,54,,
2018-01-17T15:10:48.201Z,,,,36.9,54,30,
2018-01-17T15:10:58.191Z,,,,36.9,54,29,
2018-01-17T15:11:08.233Z,,,,36.9,54,30,
2018-01-17T15:11:18.326Z,,,53.8,37.1,54,,
2018-01-17T15:11:28.213Z,,,,37.1,54,29,
2018-01-17T15:11:38.264Z,,,53.9,37.2,54,,
2018-01-17T15:11:48.214Z,,,,37.2,54,30,
2018-01-17T15:11:58.234Z,,,,37.2,54,29,
2018-01-17T15:12:08.269Z,,,,37.3,54,29,
2018-01-17T15:12:18.342Z,,,54,37.3,54,,
2018-01-17T15:12:28.243Z,,,,37.4,54,,
2018-01-17T15:12:38.193Z,,,,37.4,54,,
2018-01-17T15:12:48.198Z,,,54.1,37.5,54,,
2018-01-17T15:12:58.217Z,,,54.3,37.5,54,30,
2018-01-17T15:13:08.344Z,,,,37.6,54,,
2018-01-17T15:13:18.379Z,,,54.4,37.6,54,29,
2018-01-17T15:13:28.206Z,,,,37.6,54,,
2018-01-17T15:13:38.244Z,,,,37.7,54,,
2018-01-17T15:13:48.200Z,,,54.5,37.7,54,,
2018-01-17T15:13:58.261Z,,,54.6,37.7,54,,
2018-01-17T15:14:08.268Z,,,,37.8,54,30,
2018-01-17T15:14:18.334Z,1,,53.8,37.8,54,0,0
2018-01-17T15:14:28.252Z,,,51.8,37.8,54,,
2018-01-17T15:14:38.218Z,,,50.9,37.9,54,,
2018-01-17T15:14:48.233Z,,,49.9,37.8,54,,
2018-01-17T15:14:58.265Z,,,48.9,37.8,54,,
2018-01-17T15:15:08.208Z,,,48.7,37.7,54,,
2018-01-17T15:15:18.328Z,,,47.9,37.6,54,,
2018-01-17T15:15:28.189Z,,,47.7,37.5,54,,
2018-01-17T15:15:38.215Z,,,46.9,37.5,54,,
2018-01-17T15:15:48.224Z,,,46.8,37.4,54,,
2018-01-17T15:15:58.257Z,,,46.4,37.2,54,,
2018-01-17T15:16:08.199Z,,,45.9,37.1,54,,
2018-01-17T15:16:18.337Z,,,45.8,37.1,54,,
2018-01-17T15:16:28.263Z,,,45.6,36.9,54,,
2018-01-17T15:16:38.199Z,,,45.3,36.8,54,,
2018-01-17T15:16:48.209Z,,,44.9,36.7,54,,
2018-01-17T15:16:58.249Z,1,,45.1,36.6,54,44,0
2018-01-17T15:17:08.260Z,,,51,36.5,54,32,
2018-01-17T15:17:18.367Z,,,50.7,36.4,54,29,
2018-01-17T15:17:28.254Z,,,50.1,36.3,54,,
2018-01-17T15:17:38.206Z,,,51.1,36.2,54,,
2018-01-17T15:17:48.241Z,,,51.3,36.1,54,,
2018-01-17T15:17:58.212Z,,,51.6,36.1,54,,
2018-01-17T15:18:08.191Z,,,52,36.2,54,,
2018-01-17T15:18:18.308Z,,,52.2,36.2,54,30,
2018-01-17T15:18:28.243Z,,,52.4,36.3,54,29,
2018-01-17T15:18:38.214Z,,,52.8,36.3,54,,
2018-01-17T15:18:48.217Z,,,53,36.4,54,,
2018-01-17T15:18:58.255Z,,,53.1,36.5,54,,
2018-01-17T15:19:08.208Z,,,53.3,36.5,54,,
2018-01-17T15:19:18.310Z,,,53.4,36.6,54,30,
2018-01-17T15:19:28.226Z,,,53.5,36.6,54,29,
2018-01-17T15:19:38.201Z,,,53.6,36.7,54,,
2018-01-17T15:19:48.216Z,,,53.7,36.8,54,,
2018-01-17T15:19:58.242Z,,,,36.9,54,,
2018-01-17T15:20:08.215Z,,,53.8,36.9,54,,
2018-01-17T15:20:18.370Z,,,,37.1,54,,
2018-01-17T15:20:28.249Z,,,53.9,37.1,54,30,
2018-01-17T15:20:38.203Z,,,53.8,37.2,54,,
2018-01-17T15:20:48.229Z,,,53.9,37.2,54,29,
2018-01-17T15:20:58.206Z,,,,37.3,54,,
2018-01-17T15:21:08.205Z,,,54,37.3,54,,
2018-01-17T15:21:18.359Z,,,,37.3,54,,
2018-01-17T15:21:28.294Z,,,,37.4,54,,
2018-01-17T15:21:38.211Z,,,,37.4,54,30,
2018-01-17T15:21:48.243Z,,,54.1,37.5,54,29,
2018-01-17T15:21:58.214Z,,,,37.5,54,30,
2018-01-17T15:22:08.244Z,,,,37.6,54,29,
2018-01-17T15:22:18.367Z,,,,37.6,54,,
2018-01-17T15:22:28.206Z,,,,37.6,54,30,
2018-01-17T15:22:38.212Z,,,,37.7,54,29,
2018-01-17T15:22:48.207Z,,,54.3,37.7,54,,
2018-01-17T15:22:58.212Z,,,,37.8,54,,
2018-01-17T15:23:08.231Z,,,,37.8,54,30,
2018-01-17T15:23:18.326Z,,,,37.8,54,,
2018-01-17T15:23:28.199Z,,,,37.9,54,,
2018-01-17T15:23:38.198Z,,,54.4,37.9,54,29,
2018-01-17T15:23:48.222Z,,,54.5,37.9,54,,
2018-01-17T15:23:58.227Z,,,,37.9,54,30,
2018-01-17T15:24:08.230Z,,,,37.9,54,,
2018-01-17T15:24:18.329Z,1,,53.8,38,54,0,0
2018-01-17T15:24:28.222Z,,,51.9,38,54,,
2018-01-17T15:24:38.268Z,,,50.9,38.1,54,,
2018-01-17T15:24:48.215Z,,,49.9,38.1,54,,
2018-01-17T15:24:58.232Z,,,48.9,38,54,,
2018-01-17T15:25:08.263Z,,,48.7,38,54,,
2018-01-17T15:25:18.508Z,,,47.9,37.9,54,,
2018-01-17T15:25:28.238Z,,,47.7,37.8,54,,
2018-01-17T15:25:38.220Z,,,46.9,37.7,54,,
2018-01-17T15:25:48.281Z,,,46.7,37.6,54,,
