Time,HwActive,HwTOutlet,HwTSet,ActPow,PrimT,PrimTSet,ChActive
2017-11-02T04:31:27.303Z,,48.6,54,,62.8,,
2017-11-02T04:31:37.295Z,,48.7,54,,61.8,,
2017-11-02T04:31:47.291Z,,48.7,54,,60.4,,
2017-11-02T04:31:57.297Z,,48.8,54,,59.7,,
2017-11-02T04:32:07.296Z,,48.8,54,,58.9,,
2017-11-02T04:32:17.290Z,,48.9,54,,57.9,,
2017-11-02T04:32:27.290Z,,48.9,54,,56.9,,
2017-11-02T04:32:37.290Z,,49,54,,56.6,,
2017-11-02T04:32:47.294Z,,49,54,,55.9,,
2017-11-02T04:32:57.293Z,,49,54,,54.9,,
2017-11-02T04:33:07.290Z,,49,54,,54.7,,
2017-11-02T04:33:17.295Z,,48.9,54,,53.9,,
2017-11-02T04:33:27.300Z,,48.9,54,,53.7,,
2017-11-02T04:33:37.292Z,,48.9,54,,53.2,,
2017-11-02T04:33:47.309Z,,48.8,54,,52.9,,
2017-11-02T04:33:57.302Z,0,48.8,54,,52.3,,2
2017-11-02T04:34:07.292Z,,48.7,54,38,56.1,,
2017-11-02T04:34:17.299Z,,48.6,54,30,56.8,,
2017-11-02T04:34:27.306Z,,48.5,54,29,58.1,,
2017-11-02T04:34:37.294Z,,48.5,54,,58.4,,
2017-11-02T04:34:47.294Z,,48.4,54,30,59.1,,
2017-11-02T04:34:57.299Z,,48.4,54,29,60.1,,
2017-11-02T04:35:07.298Z,,48.3,54,29,61.1,,
2017-11-02T04:35:17.347Z,,48.3,54,,62,,
2017-11-02T04:35:27.298Z,,48.4,54,,62.2,,
2017-11-02T04:35:37.296Z,,48.4,54,,63.1,,
2017-11-02T04:35:47.317Z,,48.4,54,,63.4,,
2017-11-02T04:35:57.298Z,,48.5,54,,64,,
2017-11-02T04:36:07.308Z,,48.6,54,,64.4,,
2017-11-02T04:36:17.298Z,,48.6,54,,65.1,,
2017-11-02T04:36:27.300Z,0,48.7,54,0,62.8,,2
2017-11-02T04:36:37.298Z,,48.8,54,,61.8,,
2017-11-02T04:36:47.295Z,,48.9,54,,60.4,,
2017-11-02T04:36:57.300Z,,48.9,54,,59.8,,
2017-11-02T04:37:07.297Z,,49,54,,58.9,,
2017-11-02T04:37:17.300Z,,49,54,,57.9,,
2017-11-02T04:37:27.302Z,,49.1,54,,56.9,,
2017-11-02T04:37:37.327Z,,49.1,54,,56.6,,
2017-11-02T04:37:47.296Z,,49.1,54,,55.9,,
2017-11-02T04:37:57.294Z,,49.1,54,,55.3,,
2017-11-02T04:38:07.296Z,,49,54,,54.8,,
2017-11-02T04:38:17.298Z,,49,54,,53.9,,
2017-11-02T04:38:27.303Z,,48.9,54,,53.7,,
2017-11-02T04:38:37.295Z,,48.9,54,,53.3,,
2017-11-02T04:38:47.295Z,,48.8,54,,52.9,,
2017-11-02T04:38:57.313Z,0,48.7,54,44,52.3,,2
2017-11-02T04:39:07.299Z,,48.7,54,37,56.1,,
2017-11-02T04:39:17.297Z,,48.6,54,29,56.8,,
2017-11-02T04:39:27.317Z,,48.5,54,,57.2,,
2017-11-02T04:39:37.300Z,,48.4,54,,58.4,,
2017-11-02T04:39:47.298Z,,48.3,54,,59.1,,
2017-11-02T04:39:57.295Z,,48.3,54,,60,,
2017-11-02T04:40:07.296Z,,48.2,54,29,61.1,,
2017-11-02T04:40:17.296Z,,48.2,54,30,62,,
2017-11-02T04:40:27.307Z,,48.2,54,29,62.2,,
2017-11-02T04:40:37.299Z,,48.2,54,,63.1,,
2017-11-02T04:40:47.297Z,,48.3,54,30,63.4,,
2017-11-02T04:40:57.303Z,,48.3,54,29,64,,
2017-11-02T04:41:07.307Z,,48.4,54,30,64.4,,
2017-11-02T04:41:17.298Z,,48.4,54,0,65.1,,
2017-11-02T04:41:27.304Z,0,48.5,54,,62.8,,2
2017-11-02T04:41:37.299Z,,48.6,54,,61.8,,
2017-11-02T04:41:47.300Z,,48.6,54,,60.4,,
2017-11-02T04:41:57.299Z,,48.7,54,,59.8,,
2017-11-02T04:42:07.300Z,,48.7,54,,58.9,,
2017-11-02T04:42:17.301Z,,48.8,54,,57.9,,
2017-11-02T04:42:27.308Z,,48.8,54,,56.9,,
2017-11-02T04:42:37.304Z,,48.8,54,,56.7,,
2017-11-02T04:42:47.302Z,,48.9,54,,55.9,,
2017-11-02T04:42:57.301Z,,48.9,54,,55.3,,
2017-11-02T04:43:07.307Z,,48.9,54,,54.8,,
2017-11-02T04:43:17.301Z,,48.8,54,,53.9,,
2017-11-02T04:43:27.302Z,,48.8,54,,53.7,,
2017-11-02T04:43:37.300Z,,48.7,54,,53.3,,
2017-11-02T04:43:47.323Z,,48.7,54,,52.9,,
2017-11-02T04:43:57.303Z,0,48.6,54,44,52.3,,2
2017-11-02T04:44:07.306Z,,48.6,54,37,56.1,,
2017-11-02T04:44:17.301Z,,48.5,54,30,56.8,,
2017-11-02T04:44:27.306Z,,48.4,54,29,57.2,,
2017-11-02T04:44:37.302Z,,48.4,54,,58.4,,
2017-11-02T04:44:47.303Z,,48.3,54,,59.1,,
2017-11-02T04:44:57.301Z,,48.3,54,29,60.1,,
2017-11-02T04:45:07.299Z,,48.2,54,,61.1,,
2017-11-02T04:45:17.305Z,,48.2,54,,62,,
2017-11-02T04:45:27.312Z,,48.2,54,30,62.2,,
2017-11-02T04:45:37.307Z,,48.3,54,29,63.1,,
2017-11-02T04:45:47.303Z,,48.3,54,,63.4,,
2017-11-02T04:45:57.307Z,,48.3,54,,64,,
2017-11-02T04:46:07.306Z,,48.3,54,,64.4,,
2017-11-02T04:46:17.315Z,,48.4,54,,65.1,,
2017-11-02T04:46:27.312Z,0,48.5,54,0,62.9,,2
2017-11-02T04:46:37.305Z,,48.5,54,,61.9,,
2017-11-02T04:46:47.303Z,,48.6,54,,60.5,,
2017-11-02T04:46:57.301Z,,48.7,54,,59.8,,
2017-11-02T04:47:07.304Z,,48.7,54,,58.9,,
2017-11-02T04:47:17.305Z,,48.8,54,,57.9,,
2017-11-02T04:47:27.316Z,,48.8,54,,57.4,,
2017-11-02T04:47:37.301Z,,48.9,54,,56.7,,
2017-11-02T04:47:47.302Z,,48.9,54,,55.9,,
2017-11-02T04:47:57.308Z,,48.8,54,,55.3,,
2017-11-02T04:48:07.303Z,,48.8,54,,54.8,,
2017-11-02T04:48:17.302Z,,48.8,54,,53.9,,
2017-11-02T04:48:27.306Z,0,48.7,54,0,53.7,61,2
2017-11-02T04:48:37.300Z,,48.7,54,,53.3,,
2017-11-02T04:48:47.301Z,,48.6,54,,52.9,,
2017-11-02T04:48:57.300Z,0,48.5,54,,52.3,,2
2017-11-02T04:49:07.301Z,,48.5,54,37,56.2,,
2017-11-02T04:49:17.302Z,,48.4,54,30,56.8,,
2017-11-02T04:49:27.308Z,,48.3,54,29,58,,
2017-11-02T04:49:37.312Z,,48.3,54,30,58.5,,
2017-11-02T04:49:47.304Z,,48.2,54,29,59.1,,
2017-11-02T04:49:57.304Z,,48.2,54,30,60.1,,
2017-11-02T04:50:07.308Z,,48.2,54,29,61.1,,
2017-11-02T04:50:17.306Z,,48.2,54,,62,,
2017-11-02T04:50:27.305Z,,48.2,54,,62.2,,
2017-11-02T04:50:37.301Z,,48.2,54,30,63.1,,
2017-11-02T04:50:47.304Z,,48.2,54,29,63.4,,
2017-11-02T04:50:57.305Z,,48.3,54,,64,,
2017-11-02T04:51:07.301Z,,48.3,54,,64.4,,
2017-11-02T04:51:17.323Z,,48.4,54,0,65.1,,
2017-11-02T04:51:27.319Z,0,48.5,54,,62.7,,2
2017-11-02T04:51:37.305Z,,48.5,54,,61.8,,
2017-11-02T04:51:47.307Z,,48.6,54,,60.4,,
2017-11-02T04:51:57.309Z,,48.7,54,,59.8,,
2017-11-02T04:52:07.302Z,,48.8,54,,58.9,,
2017-11-02T04:52:17.306Z,,48.8,54,,57.9,,
2017-11-02T04:52:27.308Z,,48.9,54,,56.9,,
2017-11-02T04:52:37.319Z,,48.9,54,,56.6,,
2017-11-02T04:52:47.303Z,,48.9,54,,55.9,,
2017-11-02T04:52:57.307Z,,48.9,54,,55.3,,
2017-11-02T04:53:07.307Z,,48.9,54,,54.8,,
2017-11-02T04:53:17.306Z,,48.9,54,,53.9,,
2017-11-02T04:53:27.309Z,,48.8,54,,53.7,,
2017-11-02T04:53:37.308Z,,48.8,54,,53.3,,
2017-11-02T04:53:47.304Z,,48.8,54,,52.9,,
2017-11-02T04:53:57.305Z,0,48.7,54,,52.3,,2
2017-11-02T04:54:07.306Z,,48.6,54,38,56.2,,
2017-11-02T04:54:17.320Z,,48.6,54,30,56.8,,
2017-11-02T04:54:27.306Z,,48.5,54,29,57.2,,
2017-11-02T04:54:37.304Z,,48.4,54,,58.4,,
2017-11-02T04:54:47.307Z,,48.3,54,30,59.1,,
2017-11-02T04:54:57.305Z,,48.3,54,29,60.1,,
2017-11-02T04:55:07.307Z,,48.3,54,,61.1,,
2017-11-02T04:55:17.305Z,,48.3,54,,62,,
2017-11-02T04:55:27.307Z,,48.2,54,,62.2,,
2017-11-02T04:55:37.307Z,,48.3,54,,63.1,,
2017-11-02T04:55:52.406Z,,48.3,54,,63.4,,
2017-11-02T04:55:57.307Z,,48.3,54,,64,,
2017-11-02T04:56:07.391Z,,48.4,54,,64.4,,
2017-11-02T04:56:17.308Z,,48.4,54,0,65.1,,
2017-11-02T04:56:27.307Z,0,48.5,54,,62.8,,2
2017-11-02T04:56:37.307Z,,48.5,54,,61.8,,
2017-11-02T04:56:47.308Z,,48.6,54,,60.4,,
2017-11-02T04:56:57.310Z,,48.6,54,,59.8,,
2017-11-02T04:57:07.309Z,,48.7,54,,58.9,,
2017-11-02T04:57:17.311Z,,48.7,54,,57.9,,
2017-11-02T04:57:27.306Z,,48.8,54,,56.9,,
2017-11-02T04:57:37.306Z,,48.8,54,,56.6,,
2017-11-02T04:57:47.305Z,,48.8,54,,55.9,,
2017-11-02T04:57:57.305Z,,48.8,54,,55.3,,
2017-11-02T04:58:07.328Z,,48.8,54,,54.8,,
2017-11-02T04:58:17.307Z,,48.8,54,,53.9,,
2017-11-02T04:58:27.312Z,,48.7,54,,53.7,,
2017-11-02T04:58:37.311Z,,48.7,54,,53.3,,
2017-11-02T04:58:47.309Z,,48.6,54,,52.9,,
2017-11-02T04:58:57.311Z,0,48.6,54,,52.3,,2
2017-11-02T04:59:07.326Z,,48.5,54,38,56.2,,
2017-11-02T04:59:17.319Z,,48.4,54,30,56.8,,
2017-11-02T04:59:27.315Z,,48.4,54,29,58,,
2017-11-02T04:59:37.307Z,,48.3,54,,58.4,,
2017-11-02T04:59:47.309Z,,48.2,54,,59.1,,
2017-11-02T04:59:57.306Z,,48.2,54,30,60.1,,
2017-11-02T05:00:07.317Z,,48.1,54,29,61.1,,
2017-11-02T05:00:17.320Z,,48.1,54,30,62,,
2017-11-02T05:00:27.314Z,,48.1,54,29,62.2,,
2017-11-02T05:00:37.320Z,,48.1,54,29,63.1,,
2017-11-02T05:00:47.315Z,,48.2,54,,63.4,,
2017-11-02T05:00:57.331Z,,48.2,54,,64,,
2017-11-02T05:01:07.309Z,,48.2,54,,64.4,,
2017-11-02T05:01:17.310Z,,48.3,54,,64.8,,
2017-11-02T05:01:27.311Z,0,48.4,54,0,62.8,,2
2017-11-02T05:01:37.311Z,,48.4,54,,61.9,,
2017-11-02T05:01:47.326Z,,48.5,54,,60.9,,
2017-11-02T05:01:57.313Z,,48.6,54,,59.9,,
2017-11-02T05:02:07.307Z,,48.7,54,,58.9,,
2017-11-02T05:02:17.310Z,,48.8,54,,57.9,,
2017-11-02T05:02:27.316Z,,48.8,54,,56.9,,
2017-11-02T05:02:37.310Z,,48.8,54,,56.6,,
2017-11-02T05:02:47.308Z,,48.9,54,,55.9,,
2017-11-02T05:02:57.315Z,,48.9,54,,54.9,,
2017-11-02T05:03:07.349Z,,48.8,54,,54.7,,
2017-11-02T05:03:17.337Z,,48.8,54,,53.9,,
2017-11-02T05:03:27.344Z,,48.8,54,,53.6,,
2017-11-02T05:03:37.323Z,,48.7,54,,52.9,,
2017-11-02T05:03:47.316Z,,48.7,54,,52.7,,
2017-11-02T05:03:57.322Z,0,48.6,54,,52.1,,2
2017-11-02T05:04:07.320Z,,48.5,54,37,56.1,,
2017-11-02T05:04:17.414Z,,48.4,54,30,56.6,,
2017-11-02T05:04:27.398Z,,48.4,54,29,57,,
2017-11-02T05:04:37.442Z,,48.3,54,,58.1,,
2017-11-02T05:04:47.405Z,,48.2,54,29,59,,
2017-11-02T05:04:57.416Z,,48.2,54,,60,,
2017-11-02T05:05:07.314Z,,48.2,54,,60.4,,
2017-11-02T05:05:17.312Z,,48.2,54,,61.1,,
2017-11-02T05:05:27.318Z,,48.2,54,,62,,
2017-11-02T05:05:37.312Z,,48.2,54,,62.2,,
2017-11-02T05:05:47.315Z,,48.2,54,,62.7,,
2017-11-02T05:05:57.314Z,,48.2,54,,63.2,,
2017-11-02T05:06:07.318Z,,48.2,54,,63.5,,
2017-11-02T05:06:17.315Z,,48.3,54,29,64,,
2017-11-02T05:06:27.338Z,,48.3,54,30,64.2,,
2017-11-02T05:06:37.317Z,,48.4,54,29,64.5,,
2017-11-02T05:06:47.312Z,,48.5,54,,64.8,,
2017-11-02T05:06:57.310Z,0,48.6,54,0,63.9,,2
2017-11-02T05:07:07.314Z,,48.6,54,,61.8,,
2017-11-02T05:07:17.314Z,,48.7,54,,60.9,,
2017-11-02T05:07:27.320Z,,48.8,54,,59.8,,
2017-11-02T05:07:37.311Z,,48.9,54,,58.8,,
2017-11-02T05:07:47.321Z,,48.9,54,,57.9,,
2017-11-02T05:07:57.315Z,,49,54,,56.9,,
2017-11-02T05:08:07.311Z,,49,54,,55.9,,
2017-11-02T05:08:17.320Z,,49,54,,54.9,,
2017-11-02T05:08:27.316Z,,49,54,,54.6,,
2017-11-02T05:08:37.312Z,,49,54,,53.9,,
2017-11-02T05:08:47.322Z,,48.9,54,,53.3,,
2017-11-02T05:08:57.319Z,0,48.9,54,,52.4,,2
2017-11-02T05:09:07.312Z,,48.8,54,38,56.1,,
2017-11-02T05:09:17.319Z,,48.8,54,30,56.7,,
2017-11-02T05:09:27.318Z,,48.7,54,29,57,,
2017-11-02T05:09:37.314Z,,48.6,54,29,58.1,,
2017-11-02T05:09:47.315Z,,48.5,54,,59,,
2017-11-02T05:09:57.313Z,,48.5,54,,59.4,,
2017-11-02T05:10:07.314Z,,48.4,54,,60,,
2017-11-02T05:10:17.313Z,,48.4,54,,61.1,,
2017-11-02T05:10:27.319Z,,48.4,54,,61.3,,
2017-11-02T05:10:37.317Z,,48.4,54,30,62,,
2017-11-02T05:10:47.322Z,,48.4,54,29,62.4,,
2017-11-02T05:10:57.327Z,,48.4,54,,63.1,,
2017-11-02T05:11:07.314Z,,48.5,54,,63.3,,
2017-11-02T05:11:17.314Z,,48.5,54,,63.6,,
2017-11-02T05:11:27.313Z,,48.6,54,,64,,
2017-11-02T05:11:37.314Z,,48.6,54,30,64.4,,
2017-11-02T05:11:47.321Z,,48.7,54,29,64.7,,
2017-11-02T05:11:57.314Z,0,48.8,54,0,64.9,,2
2017-11-02T05:12:07.326Z,,48.8,54,,61.9,,
2017-11-02T05:12:17.316Z,,48.9,54,,61.5,,
2017-11-02T05:12:27.322Z,,49,54,,59.9,,
2017-11-02T05:12:37.317Z,,49,54,,58.9,,
2017-11-02T05:12:47.315Z,,49.1,54,,57.9,,
2017-11-02T05:12:57.313Z,,49.1,54,,57.6,,
2017-11-02T05:13:07.316Z,,49.1,54,,56.7,,
2017-11-02T05:13:17.317Z,,49.1,54,,55.9,,
2017-11-02T05:13:27.318Z,,49.1,54,,55.3,,
2017-11-02T05:13:37.318Z,,49.1,54,,54.7,,
2017-11-02T05:13:47.316Z,,49.1,54,,53.9,,
2017-11-02T05:13:57.332Z,0,49,54,,53.4,,2
2017-11-02T05:14:07.342Z,,49,54,37,57.2,,
2017-11-02T05:14:17.317Z,,48.9,54,30,57.8,,
2017-11-02T05:14:27.316Z,,48.8,54,29,58,,
2017-11-02T05:14:37.316Z,,48.7,54,,59.1,,
2017-11-02T05:14:47.322Z,,48.7,54,,60,,
2017-11-02T05:14:57.344Z,,48.6,54,,61.1,,
2017-11-02T05:15:07.323Z,,48.6,54,,61.3,,
2017-11-02T05:15:17.320Z,,48.6,54,,62,,
2017-11-02T05:15:27.321Z,,48.6,54,,62.6,,
2017-11-02T05:15:37.319Z,,48.6,54,,63.1,,
2017-11-02T05:15:47.330Z,,48.7,54,30,63.6,,
2017-11-02T05:15:57.321Z,,48.7,54,29,64.1,,
2017-11-02T05:16:07.320Z,,48.8,54,,64.5,,
2017-11-02T05:16:17.320Z,0,48.8,54,0,65.1,,2
2017-11-02T05:16:27.330Z,,48.9,54,,62.9,,
2017-11-02T05:16:37.360Z,,48.9,54,,61.8,,
2017-11-02T05:16:47.481Z,,49,54,,60.2,,
2017-11-02T05:16:57.318Z,,49,54,,59.7,,
2017-11-02T05:17:07.320Z,,49.1,54,,58.8,,
2017-11-02T05:17:17.316Z,,49.2,54,,57.9,,
2017-11-02T05:17:27.329Z,,49.2,54,,56.9,,
2017-11-02T05:17:37.319Z,,49.3,54,,56.5,,
2017-11-02T05:17:47.318Z,,49.3,54,,55.7,,
2017-11-02T05:17:57.320Z,,49.3,54,,55.2,,
2017-11-02T05:18:07.321Z,,49.2,54,,54.7,,
2017-11-02T05:18:17.321Z,,49.2,54,,53.9,,
2017-11-02T05:18:27.332Z,,49.2,54,,53.7,,
2017-11-02T05:18:37.320Z,,49.1,54,,53.3,,
2017-11-02T05:18:47.324Z,,49.1,54,,52.9,,
2017-11-02T05:18:57.323Z,0,49,54,44,52.4,,2
2017-11-02T05:19:07.324Z,,48.9,54,38,56,,
2017-11-02T05:19:17.325Z,,48.8,54,29,56.9,,
2017-11-02T05:19:27.321Z,,48.7,54,,57.3,,
2017-11-02T05:19:37.325Z,,48.7,54,,58.5,,
2017-11-02T05:19:47.390Z,,48.6,54,,59.1,,
2017-11-02T05:19:57.434Z,,48.5,54,,60.1,,
2017-11-02T05:20:07.425Z,,48.5,54,,61.1,,
2017-11-02T05:20:17.391Z,,48.5,54,,61.5,,
2017-11-02T05:20:27.411Z,,48.5,54,,62.2,,
2017-11-02T05:20:37.391Z,,48.5,54,,63.1,,
2017-11-02T05:20:47.384Z,,48.5,54,,63.3,,
2017-11-02T05:20:57.388Z,,48.6,54,,64,,
2017-11-02T05:21:07.387Z,,48.6,54,,64.2,,
2017-11-02T05:21:17.421Z,,48.7,54,,64.6,,
2017-11-02T05:21:27.468Z,0,48.8,54,0,64.8,,2
2017-11-02T05:21:37.390Z,,48.8,54,,62.7,,
2017-11-02T05:21:47.392Z,,48.9,54,,61.5,,
2017-11-02T05:22:01.642Z,,49,54,,59.9,,
2017-11-02T05:22:07.327Z,,49,54,,59.4,,
2017-11-02T05:22:17.324Z,,49.1,54,,58.6,,
2017-11-02T05:22:27.332Z,,49.1,54,,57.8,,
2017-11-02T05:22:37.329Z,,49.2,54,,56.9,,
2017-11-02T05:22:47.323Z,,49.2,54,,55.9,,
2017-11-02T05:22:57.321Z,,49.2,54,,55.5,,
2017-11-02T05:23:07.322Z,,49.2,54,,54.9,,
2017-11-02T05:23:17.323Z,,49.1,54,,54.4,,
2017-11-02T05:23:27.326Z,,49.1,54,,53.8,,
2017-11-02T05:23:37.323Z,,49,54,,53.4,,
2017-11-02T05:23:47.321Z,,48.9,54,,52.9,,
2017-11-02T05:23:57.325Z,0,48.8,54,,52.3,,2
2017-11-02T05:24:07.336Z,,48.8,54,38,56,,
2017-11-02T05:24:17.370Z,,48.7,54,29,56.8,,
2017-11-02T05:24:27.327Z,,48.6,54,,57.3,,
2017-11-02T05:24:37.320Z,,48.5,54,30,58.4,,
2017-11-02T05:24:47.326Z,,48.5,54,29,59.1,,
2017-11-02T05:24:57.335Z,,48.4,54,,60,,
2017-11-02T05:25:07.343Z,,48.4,54,,61.1,,
2017-11-02T05:25:17.325Z,,48.4,54,,61.4,,
2017-11-02T05:25:27.324Z,,48.4,54,,62.1,,
2017-11-02T05:25:37.323Z,,48.5,54,,63.1,,
2017-11-02T05:25:47.322Z,,48.5,54,,63.3,,
2017-11-02T05:25:57.325Z,,48.5,54,,64,,
2017-11-02T05:26:07.324Z,,48.6,54,,64.2,,
2017-11-02T05:26:17.332Z,,48.6,54,,64.6,,
2017-11-02T05:26:27.323Z,0,48.6,54,0,64.8,,2
2017-11-02T05:26:37.343Z,,48.7,54,,61.9,,
2017-11-02T05:26:47.323Z,,48.8,54,,61.5,,
2017-11-02T05:26:57.328Z,,48.8,54,,59.9,,
2017-11-02T05:27:07.328Z,,48.9,54,,58.9,,
2017-11-02T05:27:17.326Z,,48.9,54,,58.5,,
2017-11-02T05:27:27.324Z,,49,54,,57.7,,
2017-11-02T05:27:38.364Z,,49,54,,56.9,,
2017-11-02T05:27:47.329Z,,49,54,,56.3,,
2017-11-02T05:27:57.324Z,,49,54,,55.6,,
2017-11-02T05:28:07.329Z,,49,54,,54.9,,
2017-11-02T05:28:17.323Z,,49,54,,54.5,,
2017-11-02T05:28:27.328Z,,48.9,54,,53.9,,
2017-11-02T05:28:37.324Z,,48.9,54,,53.5,,
2017-11-02T05:28:52.430Z,,48.8,54,,52.9,,
2017-11-02T05:28:57.325Z,0,48.7,54,,52.4,,2
2017-11-02T05:29:07.329Z,,48.6,54,38,56.1,,
2017-11-02T05:29:17.326Z,,48.6,54,29,56.9,,
2017-11-02T05:29:27.330Z,,48.5,54,29,57.1,,
2017-11-02T05:29:37.329Z,,48.4,54,,58.5,,
2017-11-02T05:29:47.326Z,,48.4,54,,59.3,,
2017-11-02T05:29:57.328Z,,48.3,54,,60.1,,
2017-11-02T05:30:07.328Z,,48.3,54,,61.1,,
2017-11-02T05:30:17.323Z,,48.3,54,,62,,
2017-11-02T05:30:27.327Z,,48.3,54,,62.4,,
2017-11-02T05:30:37.327Z,,48.3,54,,63.1,,
2017-11-02T05:30:47.327Z,,48.4,54,,63.5,,
2017-11-02T05:30:57.324Z,,48.4,54,30,64,,
2017-11-02T05:31:07.329Z,,48.5,54,,64.5,,
2017-11-02T05:31:17.326Z,,48.5,54,29,65.1,,
2017-11-02T05:31:27.327Z,0,48.6,54,0,62.8,,2
2017-11-02T05:31:37.329Z,,48.6,54,,61.8,,
2017-11-02T05:31:47.334Z,,48.7,54,,60.5,,
2017-11-02T05:31:57.328Z,,48.8,54,,59.7,,
2017-11-02T05:32:07.330Z,,48.8,54,,58.8,,
2017-11-02T05:32:17.326Z,,48.9,54,,57.9,,
2017-11-02T05:32:27.328Z,,48.9,54,,56.9,,
2017-11-02T05:32:37.386Z,,49,54,,56.6,,
2017-11-02T05:32:47.330Z,,49,54,,55.9,,
2017-11-02T05:32:57.333Z,,49,54,,55.3,,
2017-11-02T05:33:07.329Z,,49,54,,54.7,,
2017-11-02T05:33:17.327Z,,49,54,,53.9,,
2017-11-02T05:33:27.331Z,,48.9,54,,53.7,,
2017-11-02T05:33:37.331Z,,48.9,54,,53.3,,
2017-11-02T05:33:47.374Z,,48.8,54,,52.9,,
2017-11-02T05:33:57.333Z,0,48.7,54,,52.3,,2
2017-11-02T05:34:07.345Z,,48.6,54,39,56,,
2017-11-02T05:34:17.333Z,,48.6,54,30,56.8,,
2017-11-02T05:34:27.339Z,,48.5,54,29,57.2,,
2017-11-02T05:34:37.340Z,,48.4,54,29,58.5,,
2017-11-02T05:34:47.330Z,,48.3,54,30,59.1,,
2017-11-02T05:34:57.347Z,,48.3,54,29,60.1,,
2017-11-02T05:35:07.332Z,,48.3,54,,61.1,,
2017-11-02T05:35:17.332Z,,48.2,54,,61.5,,
2017-11-02T05:35:27.392Z,,48.2,54,,62.2,,
2017-11-02T05:35:37.335Z,,48.3,54,,63.1,,
2017-11-02T05:35:47.328Z,,48.3,54,,63.4,,
2017-11-02T05:35:57.331Z,,48.3,54,,64,,
2017-11-02T05:36:07.332Z,,48.4,54,30,64.4,,
2017-11-02T05:36:17.337Z,,48.5,54,29,64.8,,
2017-11-02T05:36:27.343Z,0,48.6,54,0,62.7,,2
2017-11-02T05:36:37.332Z,,48.7,54,,61.8,,
2017-11-02T05:36:47.335Z,,48.8,54,,60.9,,
2017-11-02T05:36:57.357Z,,48.8,54,,59.8,,
2017-11-02T05:37:07.329Z,,48.9,54,,58.9,,
2017-11-02T05:37:17.339Z,,48.9,54,,57.9,,
2017-11-02T05:37:27.334Z,,49,54,,57.3,,
2017-11-02T05:37:37.328Z,,49,54,,56.7,,
2017-11-02T05:37:47.336Z,,49,54,,55.9,,
2017-11-02T05:37:57.429Z,,48.9,54,,55.3,,
2017-11-02T05:38:07.423Z,,48.9,54,,54.8,,
2017-11-02T05:38:17.332Z,,48.9,54,,53.9,,
2017-11-02T05:38:27.335Z,,48.8,54,,53.7,,
2017-11-02T05:38:37.340Z,,48.8,54,,53.3,,
2017-11-02T05:38:47.337Z,,48.7,54,,52.9,,
2017-11-02T05:38:57.337Z,0,48.7,54,,52.3,,2
2017-11-02T05:39:07.337Z,,48.6,54,39,56,,
2017-11-02T05:39:17.332Z,,48.5,54,29,56.8,,
2017-11-02T05:39:27.338Z,,48.5,54,,57.2,,
2017-11-02T05:39:37.368Z,,48.4,54,,58.5,,
2017-11-02T05:39:47.351Z,,48.3,54,,59.1,,
2017-11-02T05:39:57.331Z,,48.3,54,,60.1,,
2017-11-02T05:40:07.341Z,,48.3,54,,61.1,,
2017-11-02T05:40:17.330Z,,48.3,54,,61.5,,
2017-11-02T05:40:27.336Z,,48.3,54,,62.2,,
2017-11-02T05:40:37.332Z,,48.3,54,,63.1,,
2017-11-02T05:40:47.331Z,,48.3,54,,63.4,,
2017-11-02T05:40:57.347Z,,48.4,54,,64,,
2017-11-02T05:41:07.478Z,,48.4,54,,64.4,,
2017-11-02T05:41:17.337Z,,48.4,54,,64.8,,
2017-11-02T05:41:27.343Z,0,48.5,54,0,62.8,,2
2017-11-02T05:41:37.333Z,,48.6,54,,61.8,,
2017-11-02T05:41:47.335Z,,48.6,54,,60.9,,
2017-11-02T05:41:57.331Z,,48.7,54,,59.8,,
2017-11-02T05:42:07.337Z,,48.8,54,,58.9,,
2017-11-02T05:42:17.334Z,,48.9,54,,57.9,,
2017-11-02T05:42:27.331Z,,48.9,54,,57.3,,
2017-11-02T05:42:37.333Z,,48.9,54,,56.7,,
2017-11-02T05:42:47.336Z,,48.9,54,,55.9,,
2017-11-02T05:42:57.333Z,,48.9,54,,55.3,,
2017-11-02T05:43:07.334Z,,48.9,54,,54.8,,
2017-11-02T05:43:17.333Z,,48.9,54,,53.9,,
2017-11-02T05:43:27.342Z,,48.8,54,,53.7,,
2017-11-02T05:43:37.338Z,,48.8,54,,53.3,,
2017-11-02T05:43:47.340Z,,48.8,54,,52.9,,
2017-11-02T05:43:57.343Z,0,48.7,54,,52.3,,2
2017-11-02T05:44:07.337Z,,48.6,54,39,56,,
2017-11-02T05:44:17.335Z,,48.5,54,30,56.8,,
2017-11-02T05:44:27.334Z,,48.5,54,29,57.2,,
2017-11-02T05:44:37.337Z,,48.4,54,,58.4,,
2017-11-02T05:44:47.332Z,,48.3,54,,59.1,,
2017-11-02T05:44:57.334Z,,48.3,54,,60.1,,
2017-11-02T05:45:07.335Z,,48.3,54,,61.1,,
2017-11-02T05:45:17.347Z,,48.3,54,,61.5,,
2017-11-02T05:45:27.335Z,,48.3,54,29,62.2,,
2017-11-02T05:45:37.358Z,,48.3,54,,63.1,,
2017-11-02T05:45:47.335Z,,48.3,54,,63.4,,
2017-11-02T05:45:57.352Z,,48.4,54,,64,,
2017-11-02T05:46:07.335Z,,48.4,54,,64.4,,
