Time,PrimTSet,ActPow,HwActive,PrimT,ChActive,HwTSet,HwTOutlet
2018-01-30T04:38:09.620Z,,,,,,54,29.5
2018-01-30T04:38:19.653Z,,30,,,,54,29.2
2018-01-30T04:38:29.595Z,,29,,64.7,,54,29.3
2018-01-30T04:38:39.743Z,,30,,,,54,29.2
2018-01-30T04:38:49.667Z,,29,,,,54,29.2
2018-01-30T04:38:59.596Z,,,,,,54,29.3
2018-01-30T04:39:09.618Z,,,,,,54,29.3
2018-01-30T04:39:19.589Z,,,,,,54,29.2
2018-01-30T04:39:29.598Z,,,,,,54,29.2
2018-01-30T04:39:39.733Z,,,,64.8,,54,29.3
2018-01-30T04:39:49.598Z,,,,,,54,29.3
2018-01-30T04:39:59.598Z,,,,,,54,29.3
2018-01-30T04:40:09.629Z,,,,,,54,29.2
2018-01-30T04:40:19.592Z,,,,,,54,29.3
2018-01-30T04:40:29.599Z,,,,,,54,29.8
2018-01-30T04:40:39.732Z,,,,,,54,29.3
2018-01-30T04:40:49.599Z,,,,64.9,,54,29.3
2018-01-30T04:40:59.600Z,,,,,,54,29.2
2018-01-30T04:41:09.640Z,,,,,,54,29.2
2018-01-30T04:41:19.651Z,,,,,,54,29.3
2018-01-30T04:41:29.632Z,,0,0,63.5,2,54,29.3
2018-01-30T04:41:39.746Z,,,,61.9,,54,29.3
2018-01-30T04:41:49.596Z,,,,60.9,,54,29.3
2018-01-30T04:41:59.613Z,,,,59.7,,54,29.3
2018-01-30T04:42:09.639Z,,,,58.8,,54,29.1
2018-01-30T04:42:19.618Z,,,,57.9,,54,29.1
2018-01-30T04:42:29.600Z,,,,56.9,,54,29.8
2018-01-30T04:42:39.713Z,,,,56.7,,54,30.3
2018-01-30T04:42:49.653Z,,,,56,,54,29.6
2018-01-30T04:42:59.611Z,,,,55.6,,54,29
2018-01-30T04:43:09.678Z,,,,54.9,,54,29.8
2018-01-30T04:43:19.610Z,,39,0,58.2,2,54,29.8
2018-01-30T04:43:29.641Z,,29,,58.9,,54,29.3
2018-01-30T04:43:39.703Z,,,,59,,54,29
2018-01-30T04:43:49.619Z,,,,60,,54,28.5
2018-01-30T04:43:59.594Z,,,,60.4,,54,28.5
2018-01-30T04:44:09.613Z,,29,,61.1,,54,28.6
2018-01-30T04:44:19.596Z,,,,61.4,,54,28.5
2018-01-30T04:44:29.613Z,,29,,62,,54,28.5
2018-01-30T04:44:39.769Z,,,,62.1,,54,28.7
2018-01-30T04:44:49.597Z,,,,62.4,,54,28.7
2018-01-30T04:44:59.599Z,,,,62.6,,54,28.7
2018-01-30T04:45:09.660Z,,,,62.8,,54,28.5
2018-01-30T04:45:19.621Z,,,,63.1,,54,28.5
2018-01-30T04:45:29.627Z,,,,,,54,28.5
2018-01-30T04:45:39.721Z,,,,63.2,,54,28.5
2018-01-30T04:45:49.596Z,,,,63.3,,54,28.6
2018-01-30T04:45:59.638Z,,,,,,54,28.6
2018-01-30T04:46:09.606Z,,,,63.4,,54,28.7
2018-01-30T04:46:19.605Z,,,,63.5,,54,28.6
2018-01-30T04:46:29.638Z,,,,,,54,28.6
2018-01-30T04:46:39.775Z,,,,63.6,,54,28.6
2018-01-30T04:46:49.634Z,,30,,63.8,,54,28.7
2018-01-30T04:46:59.641Z,,29,,,,54,29
2018-01-30T04:47:09.610Z,,,,63.9,,54,28.7
2018-01-30T04:47:19.609Z,,,,,,54,28.6
2018-01-30T04:47:29.641Z,,,,,,54,28.7
2018-01-30T04:47:39.747Z,,30,,,,54,28.6
2018-01-30T04:47:49.597Z,,29,,64,,54,28.6
2018-01-30T04:47:59.600Z,,,,,,54,28.7
2018-01-30T04:48:09.610Z,,,,,,54,28.7
2018-01-30T04:48:19.594Z,,,,,,54,28.9
2018-01-30T04:48:29.659Z,,30,,,,54,28.9
2018-01-30T04:48:39.697Z,,29,,,,54,28.7
2018-01-30T04:48:49.650Z,,,,,,54,29
2018-01-30T04:48:59.596Z,,30,,64.1,,54,29
2018-01-30T04:49:09.609Z,,29,,,,54,28.9
2018-01-30T04:49:19.643Z,,,,,,54,28.9
2018-01-30T04:49:29.611Z,,,,,,54,28.9
2018-01-30T04:49:39.714Z,,,,,,54,28.9
2018-01-30T04:49:49.621Z,,,,64.2,,54,28.9
2018-01-30T04:49:59.600Z,,,,,,54,29
2018-01-30T04:50:09.606Z,,,,,,54,29.3
2018-01-30T04:50:19.653Z,,,,,,54,29.1
2018-01-30T04:50:29.600Z,,,,,,54,29.1
2018-01-30T04:50:39.797Z,,30,,,,54,29.1
2018-01-30T04:50:49.641Z,,29,,64.4,,54,29
2018-01-30T04:50:59.602Z,,,,,,54,29
2018-01-30T04:51:09.602Z,,,,,,54,29
2018-01-30T04:51:19.634Z,,30,,,,54,29.1
2018-01-30T04:51:29.604Z,,29,,64.5,,54,29.1
2018-01-30T04:51:39.943Z,61,29,0,64.5,2,54,29
2018-01-30T04:51:49.621Z,,,,,,54,29.1
2018-01-30T04:51:59.615Z,,,,,,54,29
2018-01-30T04:52:09.608Z,,,,,,54,29.1
2018-01-30T04:52:19.604Z,,,,64.6,,54,29
2018-01-30T04:52:29.603Z,,30,,,,54,29.1
2018-01-30T04:52:39.740Z,,29,,,,54,29.1
2018-01-30T04:52:49.629Z,,,,,,54,29.1
2018-01-30T04:52:59.608Z,,,,64.7,,54,29.2
2018-01-30T04:53:09.615Z,,,,,,54,29.2
2018-01-30T04:53:19.654Z,,,,,,54,29.2
2018-01-30T04:53:29.603Z,,,,,,54,29.3
2018-01-30T04:53:39.820Z,,,,64.8,,54,29.6
2018-01-30T04:53:49.653Z,,,,,,54,29.2
2018-01-30T04:53:59.775Z,,,,,,54,29.2
2018-01-30T04:54:09.626Z,,,,,,54,29.2
2018-01-30T04:54:19.614Z,,,,,,54,29.2
2018-01-30T04:54:29.615Z,,,,64.9,,54,29.2
2018-01-30T04:54:39.766Z,,,,,,54,29.2
2018-01-30T04:54:49.605Z,,,,,,54,29.1
2018-01-30T04:54:59.599Z,,,,,,54,29.1
2018-01-30T04:55:09.637Z,,0,,65.1,,54,29.1
2018-01-30T04:55:19.679Z,,,0,62.8,2,54,29.2
2018-01-30T04:55:29.605Z,,,,60.9,,54,29.3
2018-01-30T04:55:39.736Z,,,,59.7,,54,29.1
2018-01-30T04:55:49.619Z,,,,58.9,,54,29.2
2018-01-30T04:55:59.602Z,,,,57.9,,54,29.5
2018-01-30T04:56:09.600Z,,,,57.8,,54,29.8
2018-01-30T04:56:19.606Z,,,,56.9,,54,29.7
2018-01-30T04:56:29.607Z,,,,56.4,,54,30
2018-01-30T04:56:39.743Z,,,,55.9,,54,30
2018-01-30T04:56:49.627Z,,,,55.4,,54,29.7
2018-01-30T04:56:59.641Z,,44,0,56,2,54,29.7
2018-01-30T04:57:09.660Z,,31,,59,,54,29.7
2018-01-30T04:57:19.610Z,,30,,58.9,,54,28.9
2018-01-30T04:57:29.608Z,,29,,60,,54,28.6
2018-01-30T04:57:39.779Z,,,,60.1,,54,28.3
2018-01-30T04:57:49.612Z,,,,61.1,,54,28.5
2018-01-30T04:57:59.619Z,,,,61.2,,54,28.4
2018-01-30T04:58:09.600Z,,,,61.5,,54,28.4
2018-01-30T04:58:19.610Z,,,,62,,54,28.4
2018-01-30T04:58:29.603Z,,,,62.2,,54,28.5
2018-01-30T04:58:39.701Z,,,,62.5,,54,28.5
2018-01-30T04:58:49.628Z,,,,62.6,,54,28.6
2018-01-30T04:58:59.647Z,,,,62.8,,54,28.6
2018-01-30T04:59:09.687Z,,29,,63.1,,54,28.5
2018-01-30T04:59:19.617Z,,30,,,,54,28.5
2018-01-30T04:59:29.630Z,,29,,63.2,,54,28.4
2018-01-30T04:59:39.761Z,,,,63.3,,54,28.6
2018-01-30T04:59:49.603Z,,,,,,54,28.6
2018-01-30T04:59:59.636Z,,,,63.4,,54,28.4
2018-01-30T05:00:09.662Z,,,,63.5,,54,28.4
2018-01-30T05:00:19.622Z,,30,,,,54,28.6
2018-01-30T05:00:29.630Z,,29,,63.6,,54,28.5
2018-01-30T05:00:39.717Z,,,,,,54,28.4
2018-01-30T05:00:49.610Z,,,,63.8,,54,28.7
2018-01-30T05:00:59.616Z,,,,,,54,28.6
2018-01-30T05:01:09.601Z,,30,,,,54,28.5
2018-01-30T05:01:19.609Z,,29,,,,54,28.6
2018-01-30T05:01:29.663Z,,,,63.9,,54,28.6
2018-01-30T05:01:39.722Z,,,,,,54,28.6
2018-01-30T05:01:49.605Z,,,,,,54,28.6
2018-01-30T05:01:59.605Z,,,,,,54,28.6
2018-01-30T05:02:09.620Z,,30,,,,54,28.6
2018-01-30T05:02:19.611Z,,30,,64,,54,29
2018-01-30T05:02:29.636Z,,29,,,,54,28.9
2018-01-30T05:02:39.706Z,,,,,,54,28.9
2018-01-30T05:02:49.624Z,,,,,,54,28.9
2018-01-30T05:02:59.603Z,,,,,,54,28.7
2018-01-30T05:03:09.607Z,,,,,,54,28.7
2018-01-30T05:03:19.759Z,,,,64.1,,54,28.9
2018-01-30T05:03:29.646Z,,,,,,54,29
2018-01-30T05:03:39.738Z,,,,,,54,29
2018-01-30T05:03:49.620Z,,,,,,54,28.7
2018-01-30T05:03:59.607Z,,,,64.2,,54,29
2018-01-30T05:04:09.737Z,,,,,,54,29.1
2018-01-30T05:04:19.662Z,,,,,,54,29
2018-01-30T05:04:29.728Z,,30,,,,54,28.9
2018-01-30T05:04:39.692Z,,29,,,,54,28.9
2018-01-30T05:04:49.762Z,,,,64.4,,54,28.9
2018-01-30T05:04:59.605Z,,,,,,54,28.9
2018-01-30T05:05:09.611Z,,,,,,54,29.1
2018-01-30T05:05:19.628Z,,,,,,54,28.9
2018-01-30T05:05:29.611Z,,,,64.5,,54,28.9
2018-01-30T05:05:39.727Z,,,,,,54,29
2018-01-30T05:05:49.632Z,,,,,,54,29
2018-01-30T05:05:59.675Z,,30,,,,54,29.2
2018-01-30T05:06:09.635Z,,29,,64.6,,54,29
2018-01-30T05:06:19.663Z,,,,,,54,29.1
2018-01-30T05:06:29.617Z,,,,,,54,28.9
2018-01-30T05:06:39.741Z,,,,,,54,28.9
2018-01-30T05:06:49.639Z,,30,,64.7,,54,29
2018-01-30T05:06:59.701Z,,29,,,,54,29.2
2018-01-30T05:07:09.614Z,,,,,,54,29.3
2018-01-30T05:07:19.614Z,,,,,,54,29.2
2018-01-30T05:07:29.617Z,,,,,,54,29.1
2018-01-30T05:07:39.812Z,,,,,,54,29.5
2018-01-30T05:07:49.645Z,,,,64.8,,54,29.3
2018-01-30T05:07:59.612Z,,,,,,54,29.2
2018-01-30T05:08:09.608Z,,,,,,54,29.1
2018-01-30T05:08:19.607Z,,,,,,54,29.1
2018-01-30T05:08:29.609Z,,,,64.9,,54,29.1
2018-01-30T05:08:39.764Z,,,,,,54,29.2
2018-01-30T05:08:49.686Z,,0,0,64.9,2,54,29.1
2018-01-30T05:08:59.682Z,,,,61.9,,54,29.2
2018-01-30T05:09:09.624Z,,,,60.9,,54,29
2018-01-30T05:09:19.608Z,,,,59.6,,54,29.1
2018-01-30T05:09:29.612Z,,,,58.9,,54,29.2
2018-01-30T05:09:39.722Z,,,,57.9,,54,29.7
2018-01-30T05:09:49.614Z,,,,56.9,,54,29.2
2018-01-30T05:09:59.625Z,,,,56.8,,54,28.7
2018-01-30T05:10:09.624Z,,,,55.9,,54,29.5
2018-01-30T05:10:19.615Z,,,,55.6,,54,30
2018-01-30T05:10:29.755Z,,,,54.9,,54,29.8
2018-01-30T05:10:39.750Z,,41,0,57.4,2,54,29.8
2018-01-30T05:10:49.675Z,,29,,58.9,,54,29.7
2018-01-30T05:10:59.641Z,,,,59,,54,28.7
2018-01-30T05:11:09.703Z,,,,60,,54,28.3
2018-01-30T05:11:19.672Z,,,,60.4,,54,28.4
2018-01-30T05:11:29.615Z,,,,61.1,,54,28.4
2018-01-30T05:11:39.744Z,,,,61.3,,54,28.5
2018-01-30T05:11:49.661Z,,,,62,,54,28.5
2018-01-30T05:11:59.645Z,,,,,,54,28.4
2018-01-30T05:12:09.651Z,,,,62.2,,54,28.3
2018-01-30T05:12:19.629Z,,,,62.5,,54,28.3
2018-01-30T05:12:29.646Z,,,,62.7,,54,28.4
2018-01-30T05:12:39.789Z,,,,62.8,,54,28.4
2018-01-30T05:12:49.612Z,,,,63.1,,54,28.4
2018-01-30T05:12:59.621Z,,30,,,,54,28.3
2018-01-30T05:13:09.649Z,,29,,63.2,,54,28.4
2018-01-30T05:13:19.624Z,,,,63.3,,54,28.4
2018-01-30T05:13:29.621Z,,,,,,54,28.3
2018-01-30T05:13:39.876Z,,30,,63.4,,54,28.6
2018-01-30T05:13:49.624Z,,29,,,,54,28.6
2018-01-30T05:13:59.622Z,,,,63.5,,54,28.5
2018-01-30T05:14:09.714Z,,,,63.6,,54,28.5
2018-01-30T05:14:19.620Z,,,,,,54,28.4
2018-01-30T05:14:29.807Z,,,,,,54,28.6
2018-01-30T05:14:39.787Z,,30,,63.8,,54,28.7
2018-01-30T05:14:49.750Z,,,,,,54,28.5
2018-01-30T05:14:59.700Z,,29,,,,54,28.5
2018-01-30T05:15:09.618Z,,,,,,54,28.5
2018-01-30T05:15:19.633Z,,30,,,,54,28.5
2018-01-30T05:15:29.619Z,,29,,63.9,,54,28.6
2018-01-30T05:15:39.716Z,,,,,,54,28.6
2018-01-30T05:15:49.620Z,,,,,,54,28.6
2018-01-30T05:15:59.754Z,,,,,,54,28.6
2018-01-30T05:16:09.683Z,,30,,64,,54,28.7
2018-01-30T05:16:19.622Z,,29,,64,,54,28.7
2018-01-30T05:16:29.611Z,,,,,,54,28.6
2018-01-30T05:16:39.712Z,,,,,,54,28.7
2018-01-30T05:16:49.611Z,,,,,,54,28.7
2018-01-30T05:16:59.668Z,,,,,,54,28.6
2018-01-30T05:17:09.613Z,,30,,64.1,,54,28.7
2018-01-30T05:17:19.639Z,,29,,,,54,29
2018-01-30T05:17:29.615Z,,,,,,54,28.7
2018-01-30T05:17:39.798Z,,,,,,54,28.9
2018-01-30T05:17:49.613Z,,,,,,54,28.7
2018-01-30T05:17:59.626Z,,,,64.2,,54,28.7
2018-01-30T05:18:09.614Z,,,,,,54,28.7
2018-01-30T05:18:19.615Z,,,,,,54,29
2018-01-30T05:18:29.644Z,,30,,,,54,28.9
2018-01-30T05:18:39.725Z,,29,,64.4,,54,28.7
2018-01-30T05:18:49.616Z,,,,,,54,28.9
2018-01-30T05:18:59.653Z,,,,,,54,28.9
2018-01-30T05:19:09.618Z,,,,,,54,28.9
2018-01-30T05:19:19.629Z,,,,,,54,29
2018-01-30T05:19:29.649Z,,,,64.5,,54,29
2018-01-30T05:19:39.717Z,,,,,,54,29.1
2018-01-30T05:19:49.617Z,,,,,,54,29
2018-01-30T05:19:59.617Z,,,,64.6,,54,29
2018-01-30T05:20:09.626Z,,,,,,54,29.2
2018-01-30T05:20:19.633Z,,30,,,,54,29.2
2018-01-30T05:20:29.658Z,,29,,,,54,29.2
2018-01-30T05:20:39.727Z,,,,,,54,29.1
2018-01-30T05:20:49.759Z,,,,64.7,,54,29
2018-01-30T05:20:59.625Z,,,,,,54,29
2018-01-30T05:21:09.642Z,,,,,,54,29.2
2018-01-30T05:21:19.634Z,,,,,,54,29.1
2018-01-30T05:21:29.624Z,,,,,,54,29
2018-01-30T05:21:39.745Z,,,,64.8,,54,29
2018-01-30T05:21:49.801Z,,,,,,54,29.2
2018-01-30T05:21:59.626Z,,,,,,54,29.1
2018-01-30T05:22:09.617Z,,,,,,54,29
2018-01-30T05:22:19.617Z,,,,,,54,29.1
2018-01-30T05:22:29.694Z,,,,64.9,,54,29.1
2018-01-30T05:22:39.739Z,,,,,,54,29.1
2018-01-30T05:22:49.648Z,,,,,,54,29
2018-01-30T05:22:59.630Z,,,,,,54,29.1
2018-01-30T05:23:09.621Z,,0,0,63.8,2,54,29.1
2018-01-30T05:23:19.648Z,,,,61.8,,54,29.1
2018-01-30T05:23:29.626Z,,,,60.9,,54,29.1
2018-01-30T05:23:39.748Z,,,,59.6,,54,29.2
2018-01-30T05:23:49.792Z,,,,58.8,,54,28.9
2018-01-30T05:23:59.625Z,,,,57.9,,54,29.3
2018-01-30T05:24:09.624Z,,,,56.9,,54,29.1
2018-01-30T05:24:19.656Z,,,,56.6,,54,29.6
2018-01-30T05:24:29.621Z,,,,55.9,,54,29.2
2018-01-30T05:24:39.758Z,,,,55.5,,54,29.6
2018-01-30T05:24:49.640Z,,,,54.8,,54,29.8
2018-01-30T05:24:59.630Z,,40,0,58,2,54,29.8
2018-01-30T05:25:09.633Z,,29,,58.9,,54,29.7
2018-01-30T05:25:19.663Z,,29,,59,,54,29.1
2018-01-30T05:25:29.701Z,,,,60,,54,28.5
2018-01-30T05:25:39.717Z,,,,60.5,,54,28.3
2018-01-30T05:25:49.803Z,,,,61.1,,54,28.1
2018-01-30T05:25:59.629Z,,,,61.4,,54,28.3
2018-01-30T05:26:09.616Z,,,,62,,54,28.3
2018-01-30T05:26:19.625Z,,30,,62.1,,54,28.3
2018-01-30T05:26:29.624Z,,29,,62.4,,54,28.4
2018-01-30T05:26:39.722Z,,,,62.6,,54,28.3
2018-01-30T05:26:49.624Z,,,,62.7,,54,28.1
2018-01-30T05:26:59.624Z,,,,62.8,,54,28.4
2018-01-30T05:27:09.645Z,,,,63.1,,54,28.3
2018-01-30T05:27:19.618Z,,,,,,54,28.3
2018-01-30T05:27:29.644Z,,,,63.2,,54,28.6
2018-01-30T05:27:39.787Z,,,,63.3,,54,28.4
2018-01-30T05:27:49.620Z,,,,63.4,,54,28.4
2018-01-30T05:27:59.626Z,,,,,,54,28.4
2018-01-30T05:28:09.648Z,,,,63.5,,54,28.4
2018-01-30T05:28:19.622Z,,,,,,54,28.4
2018-01-30T05:28:29.626Z,,,,63.6,,54,28.4
2018-01-30T05:28:39.724Z,,,,,,54,28.4
2018-01-30T05:28:49.623Z,,30,,63.8,,54,28.4
2018-01-30T05:28:59.652Z,,29,,,,54,28.4
2018-01-30T05:29:09.657Z,,,,,,54,28.5
2018-01-30T05:29:19.629Z,,,,,,54,28.5
2018-01-30T05:29:29.628Z,,,,,,54,28.6
2018-01-30T05:29:39.752Z,,,,63.9,,54,28.7
2018-01-30T05:29:49.628Z,,,,,,54,28.7
2018-01-30T05:29:59.648Z,,,,,,54,28.6
2018-01-30T05:30:09.630Z,,,,,,54,28.6
2018-01-30T05:30:19.632Z,,,,,,54,28.6
2018-01-30T05:30:29.631Z,,,,63.9,,54,28.6
2018-01-30T05:30:39.796Z,,30,,64,,54,28.6
2018-01-30T05:30:49.623Z,,29,,,,54,28.6
2018-01-30T05:30:59.636Z,,,,,,54,28.7
2018-01-30T05:31:09.669Z,,30,,,,54,28.7
2018-01-30T05:31:19.638Z,,29,,,,54,28.6
2018-01-30T05:31:29.636Z,,,,64.1,,54,28.7
2018-01-30T05:31:39.730Z,,,,,,54,28.7
2018-01-30T05:31:49.647Z,,,,,,54,28.9
2018-01-30T05:31:59.645Z,,,,,,54,28.7
2018-01-30T05:32:09.678Z,,,,64.2,,54,28.9
2018-01-30T05:32:19.642Z,,,,,,54,28.7
2018-01-30T05:32:29.622Z,,30,,,,54,28.9
2018-01-30T05:32:39.750Z,,29,,,,54,28.9
2018-01-30T05:32:49.621Z,,,,,,54,28.7
2018-01-30T05:32:59.652Z,,,,64.4,,54,28.9
2018-01-30T05:33:09.626Z,,,,,,54,28.9
2018-01-30T05:33:19.623Z,,,,,,54,28.9
2018-01-30T05:33:29.621Z,,,,,,54,29
2018-01-30T05:33:39.725Z,,,,64.5,,54,29.5
2018-01-30T05:33:49.623Z,,,,,,54,29
2018-01-30T05:33:59.634Z,,,,,,54,29
2018-01-30T05:34:09.781Z,,,,,,54,29
2018-01-30T05:34:19.625Z,,,,,,54,29.1
2018-01-30T05:34:29.624Z,,,,64.6,,54,29.1
2018-01-30T05:34:39.794Z,,,,,,54,29
2018-01-30T05:34:49.629Z,,,,,,54,29
2018-01-30T05:34:59.667Z,,,,,,54,28.9
2018-01-30T05:35:09.630Z,,,,64.7,,54,28.9
2018-01-30T05:35:19.625Z,,,,,,54,28.9
2018-01-30T05:35:29.662Z,,,,,,54,29.1
2018-01-30T05:35:39.740Z,,,,,,54,29.3
2018-01-30T05:35:49.621Z,,,,,,54,29.2
2018-01-30T05:35:59.677Z,,,,,,54,29
2018-01-30T05:36:09.643Z,,,,64.8,,54,29
2018-01-30T05:36:19.626Z,,,,,,54,29
2018-01-30T05:36:29.635Z,,30,,,,54,29
2018-01-30T05:36:39.747Z,,29,,,,54,29
2018-01-30T05:36:49.639Z,,30,,,,54,29
2018-01-30T05:36:59.629Z,,29,,,,54,29
2018-01-30T05:37:09.624Z,,,,,,54,29
2018-01-30T05:37:19.647Z,,,,,,54,29
2018-01-30T05:37:29.677Z,,,,,,54,29
2018-01-30T05:37:39.738Z,,,,64.9,,54,29.2
2018-01-30T05:37:49.643Z,,,,,,54,29.2
2018-01-30T05:37:59.679Z,,,,,,54,29
2018-01-30T05:38:09.626Z,,,,,,54,29
2018-01-30T05:38:19.634Z,,30,,,,54,29.6
2018-01-30T05:38:29.638Z,,29,,,,54,29.1
2018-01-30T05:38:39.727Z,,,,,,54,29.1
2018-01-30T05:38:49.772Z,,,,,,54,29
2018-01-30T05:38:59.659Z,,,,,,54,29
2018-01-30T05:39:09.655Z,,,,,,54,29.1
2018-01-30T05:39:19.662Z,,,,,,54,29.3
2018-01-30T05:39:29.635Z,,,,,,54,29.1
2018-01-30T05:39:39.826Z,,30,,,,54,29.1
2018-01-30T05:39:49.665Z,,0,0,62.8,2,54,29.2
2018-01-30T05:39:59.630Z,,,,61.9,,54,29.2
2018-01-30T05:40:09.632Z,,,,60.9,,54,29.2
2018-01-30T05:40:19.630Z,,,,58.9,,54,29.7
2018-01-30T05:40:29.631Z,,,,58.6,,54,29.7
2018-01-30T05:40:39.788Z,,,,57.9,,54,29.3
2018-01-30T05:40:49.693Z,,,,56.9,,54,29.2
2018-01-30T05:40:59.658Z,,,,56.4,,54,29.2
2018-01-30T05:41:09.627Z,,,,55.7,,54,30
2018-01-30T05:41:19.632Z,,,,55.3,,54,29.7
2018-01-30T05:41:29.645Z,,44,0,56.2,2,54,30
2018-01-30T05:41:39.728Z,,39,,58.2,,54,30
2018-01-30T05:41:49.673Z,,29,,58.9,,54,29.6
2018-01-30T05:41:59.646Z,,,,60,,54,28.6
2018-01-30T05:42:09.627Z,,,,60.1,,54,28.4
2018-01-30T05:42:19.670Z,,30,,60.6,,54,28.3
2018-01-30T05:42:29.627Z,,29,,61.1,,54,28.4
2018-01-30T05:42:39.742Z,,,,61.4,,54,28.3
2018-01-30T05:42:49.696Z,,,,61.8,,54,28.3
2018-01-30T05:42:59.653Z,,,,62,,54,28.4
2018-01-30T05:43:09.672Z,,,,62.1,,54,28.4
2018-01-30T05:43:19.635Z,,,,62.4,,54,28.4
2018-01-30T05:43:29.675Z,,,,62.5,,54,28.3
2018-01-30T05:43:39.736Z,,,,62.6,,54,28.4
2018-01-30T05:43:49.665Z,,,,62.7,,54,28.4
2018-01-30T05:43:59.662Z,,,,62.8,,54,28.4
2018-01-30T05:44:09.643Z,,,,,,54,28.4
2018-01-30T05:44:19.635Z,,,,62.9,,54,28.4
2018-01-30T05:44:29.628Z,,,,63.1,,54,28.4
2018-01-30T05:44:39.743Z,,30,,,,54,28.5
2018-01-30T05:44:49.646Z,,29,,63.2,,54,28.4
2018-01-30T05:44:59.672Z,,,,,,54,28.5
2018-01-30T05:45:09.631Z,,30,,,,54,28.4
2018-01-30T05:45:19.675Z,,29,,63.3,,54,28.6
2018-01-30T05:45:29.631Z,,,,,,54,28.6
2018-01-30T05:45:39.741Z,,,,,,54,28.5
2018-01-30T05:45:49.641Z,,,,,,54,28.5
2018-01-30T05:45:59.671Z,,,,,,54,28.5
2018-01-30T05:46:09.665Z,,,,,,54,28.5
2018-01-30T05:46:19.629Z,,,,,,54,28.5
2018-01-30T05:46:29.633Z,,,,63.4,,54,28.5
2018-01-30T05:46:39.768Z,,,,,,54,28.6
2018-01-30T05:46:49.638Z,,,,,,54,28.7
2018-01-30T05:46:59.634Z,,,,,,54,29
2018-01-30T05:47:09.628Z,,,,,,54,28.6
2018-01-30T05:47:19.635Z,,,,,,54,28.7
2018-01-30T05:47:29.664Z,,,,,,54,28.6
2018-01-30T05:47:39.753Z,,,,,,54,28.6
2018-01-30T05:47:49.632Z,,,,63.5,,54,28.7
2018-01-30T05:47:59.647Z,,,,,,54,28.7
2018-01-30T05:48:09.640Z,,,,,,54,28.6
2018-01-30T05:48:19.662Z,,,,,,54,28.9
2018-01-30T05:48:29.650Z,,,,,,54,29.1
2018-01-30T05:48:39.784Z,,,,63.6,,54,29
2018-01-30T05:48:49.668Z,,30,,,,54,28.7
2018-01-30T05:48:59.654Z,,29,,,,54,28.6
2018-01-30T05:49:09.688Z,,,,,,54,28.7
2018-01-30T05:49:19.640Z,,,,63.8,,54,29.1
2018-01-30T05:49:29.659Z,,,,,,54,28.9
2018-01-30T05:49:39.811Z,,,,,,54,28.6
2018-01-30T05:49:49.663Z,,,,,,54,28.7
2018-01-30T05:49:59.696Z,,,,63.9,,54,28.7
2018-01-30T05:50:09.642Z,,30,,,,54,28.9
2018-01-30T05:50:19.643Z,,29,,,,54,28.7
2018-01-30T05:50:29.702Z,,,,64,,54,29
2018-01-30T05:50:39.781Z,,30,,,,54,28.9
2018-01-30T05:50:49.632Z,,29,,,,54,28.9
2018-01-30T05:50:59.681Z,,,,,,54,28.7
2018-01-30T05:51:09.637Z,,,,64.1,,54,28.7
2018-01-30T05:51:19.635Z,,,,,,54,28.9
2018-01-30T05:51:29.639Z,,,,,,54,28.9
2018-01-30T05:51:39.747Z,61,29,0,64.1,2,54,29.1
2018-01-30T05:51:49.635Z,,,,,,54,29.6
2018-01-30T05:51:59.641Z,,,,64.2,,54,29.3
2018-01-30T05:52:09.648Z,0,,1,64.6,0,54,29.8
2018-01-30T05:52:19.657Z,,42,,61.1,,54,46
2018-01-30T05:52:29.686Z,,0,0,58.5,0,54,57.4
2018-01-30T05:52:39.784Z,,,,61.4,,54,57.2
2018-01-30T05:52:49.647Z,,,,63.1,,54,57.2
2018-01-30T05:52:59.700Z,,,,64,,54,58.3
2018-01-30T05:53:09.715Z,,,,63.8,,54,58.8
2018-01-30T05:53:19.636Z,,,,62.9,,54,58.5
2018-01-30T05:53:29.640Z,61,,0,59.7,2,54,57
2018-01-30T05:53:39.755Z,,,,58.6,,54,54.3
2018-01-30T05:53:49.652Z,,,,58.3,,54,52
2018-01-30T05:53:59.662Z,,,,57.9,,54,50.3
2018-01-30T05:54:09.689Z,,,,56.8,,54,48.5
2018-01-30T05:54:19.679Z,,,,55.9,,54,46.9
2018-01-30T05:54:29.697Z,,,,54.9,,54,45.4
2018-01-30T05:54:39.820Z,,41,0,57.2,2,54,43.9
2018-01-30T05:54:49.653Z,,36,,58.2,,54,42.5
2018-01-30T05:54:59.644Z,,29,,58,,54,40.9
2018-01-30T05:55:09.637Z,,,,59,,54,39.4
2018-01-30T05:55:19.638Z,,,,,,54,38.5
2018-01-30T05:55:29.656Z,,,,59.4,,54,38.1
2018-01-30T05:55:39.740Z,,,,60,,54,37.4
2018-01-30T05:55:49.678Z,,,,60.1,,54,36.5
2018-01-30T05:55:59.663Z,,,,60.4,,54,36.1
2018-01-30T05:56:09.690Z,,30,,60.6,,54,35.7
2018-01-30T05:56:19.679Z,,,,60.8,,54,35.4
2018-01-30T05:56:29.650Z,,29,,61.1,,54,34.9
2018-01-30T05:56:39.830Z,,,,61.2,,54,34.6
2018-01-30T05:56:49.672Z,,,,61.4,,54,34.5
2018-01-30T05:56:59.651Z,,,,61.5,,54,34.4
