Time,PrimTSet,HwTSet,ActPow,HwTOutlet,PrimT,HwActive,ChActive
2018-01-09T06:52:54.499Z,,54,,49.4,,,
2018-01-09T06:53:04.510Z,,54,30,49.4,,,
2018-01-09T06:53:14.525Z,,54,29,49.6,,,
2018-01-09T06:53:24.511Z,,54,,49.6,,,
2018-01-09T06:53:34.494Z,,54,,49.6,,,
2018-01-09T06:53:44.506Z,,54,,49.7,,,
2018-01-09T06:53:54.551Z,,54,,49.7,,,
2018-01-09T06:54:04.508Z,,54,,49.7,62.7,,
2018-01-09T06:54:14.499Z,,54,,49.7,62.8,,
2018-01-09T06:54:24.528Z,,54,,49.7,,,
2018-01-09T06:54:34.518Z,,54,,49.7,62.7,,
2018-01-09T06:54:44.521Z,,54,,49.7,,,
2018-01-09T06:54:54.496Z,,54,,49.7,,,
2018-01-09T06:55:04.542Z,,54,,49.7,,,
2018-01-09T06:55:14.520Z,,54,,49.7,,,
2018-01-09T06:55:24.518Z,,54,,49.7,,,
2018-01-09T06:55:34.495Z,,54,30,49.7,62.8,,
2018-01-09T06:55:44.555Z,,54,29,49.7,,,
2018-01-09T06:55:54.542Z,,54,,49.7,,,
2018-01-09T06:56:04.499Z,,54,,49.6,,,
2018-01-09T06:56:14.491Z,,54,,49.6,,,
2018-01-09T06:56:24.505Z,,54,,49.6,,,
2018-01-09T06:56:34.515Z,,54,,49.6,,,
2018-01-09T06:56:44.519Z,,54,,49.6,,,
2018-01-09T06:56:54.489Z,,54,,49.6,,,
2018-01-09T06:57:04.531Z,,54,,49.6,,,
2018-01-09T06:57:14.530Z,,54,,49.6,,,
2018-01-09T06:57:24.586Z,,54,30,49.7,,,
2018-01-09T06:57:34.550Z,,54,,49.7,,,
2018-01-09T06:57:44.570Z,,54,,49.7,62.9,,
2018-01-09T06:57:54.506Z,,54,29,49.7,,,
2018-01-09T06:58:04.539Z,,54,,49.6,,,
2018-01-09T06:58:14.522Z,,54,,49.6,,,
2018-01-09T06:58:24.492Z,,54,,49.6,,,
2018-01-09T06:58:34.510Z,,54,,49.6,,,
2018-01-09T06:58:44.567Z,,54,,49.6,,,
2018-01-09T06:58:54.580Z,,54,,49.7,,,
2018-01-09T06:59:04.612Z,,54,30,49.7,63.1,,
2018-01-09T06:59:14.609Z,,54,,49.7,62.9,,
2018-01-09T06:59:24.598Z,,54,29,49.7,,,
2018-01-09T06:59:34.583Z,,54,,49.7,63.1,,
2018-01-09T06:59:44.518Z,,54,,49.7,,,
2018-01-09T06:59:54.519Z,,54,,49.7,,,
2018-01-09T07:00:04.530Z,,54,,49.7,,,
2018-01-09T07:00:14.540Z,,54,,49.7,,,
2018-01-09T07:00:24.598Z,,54,,49.7,,,
2018-01-09T07:00:34.503Z,,54,,49.7,,,
2018-01-09T07:00:44.510Z,,54,,49.7,,,
2018-01-09T07:00:54.520Z,,54,,49.7,63.2,,
2018-01-09T07:01:04.544Z,,54,,49.7,,,
2018-01-09T07:01:14.586Z,,54,,49.8,,,
2018-01-09T07:01:24.587Z,,54,,49.8,,,
2018-01-09T07:01:34.568Z,,54,,49.8,,,
2018-01-09T07:01:44.573Z,,54,,49.8,,,
2018-01-09T07:01:54.493Z,,54,,49.8,,,
2018-01-09T07:02:04.545Z,,54,,49.8,63.3,,
2018-01-09T07:02:14.589Z,,54,,49.9,,,
2018-01-09T07:02:24.511Z,,54,,49.8,,,
2018-01-09T07:02:34.512Z,,54,,49.8,,,
2018-01-09T07:02:44.518Z,,54,,49.8,,,
2018-01-09T07:02:54.533Z,,54,,49.8,,,
2018-01-09T07:03:04.519Z,,54,,49.8,,,
2018-01-09T07:03:14.591Z,,54,,49.9,,,
2018-01-09T07:03:24.555Z,,54,,49.9,63.4,,
2018-01-09T07:03:34.562Z,,54,,49.9,,,
2018-01-09T07:03:44.569Z,,54,,49.9,,,
2018-01-09T07:03:54.581Z,,54,,49.9,,,
2018-01-09T07:04:04.513Z,,54,,49.9,,,
2018-01-09T07:04:14.566Z,,54,,49.9,,,
2018-01-09T07:04:24.529Z,,54,,49.9,,,
2018-01-09T07:04:34.523Z,,54,,49.9,63.5,,
2018-01-09T07:04:44.548Z,,54,,49.9,,,
2018-01-09T07:04:54.557Z,,54,,49.9,,,
2018-01-09T07:05:04.602Z,,54,,49.9,,,
2018-01-09T07:05:14.536Z,,54,,50,,,
2018-01-09T07:05:24.577Z,,54,30,50,,,
2018-01-09T07:05:34.570Z,,54,29,50,63.6,,
2018-01-09T07:05:44.547Z,,54,,50,,,
2018-01-09T07:05:54.562Z,,54,,50,,,
2018-01-09T07:06:04.577Z,,54,,50,,,
2018-01-09T07:06:14.594Z,,54,,50,,,
2018-01-09T07:06:24.571Z,,54,30,50,63.8,,
2018-01-09T07:06:34.559Z,,54,29,50,,,
2018-01-09T07:06:44.535Z,,54,,50,,,
2018-01-09T07:06:54.545Z,,54,,50,,,
2018-01-09T07:07:04.550Z,,54,,50,,,
2018-01-09T07:07:14.571Z,,54,,50,63.9,,
2018-01-09T07:07:24.597Z,,54,,50,,,
2018-01-09T07:07:34.597Z,,54,,50,,,
2018-01-09T07:07:44.605Z,,54,,50,,,
2018-01-09T07:07:54.726Z,,54,,50,,,
2018-01-09T07:08:14.753Z,,54,,50,64,,
2018-01-09T07:08:32.173Z,,54,,50,,,
2018-01-09T07:09:29.131Z,,54,,50.1,,,
2018-01-09T07:09:43.732Z,,54,,50.1,,,
2018-01-09T07:09:51.076Z,,54,30,50.1,,,
2018-01-09T07:09:57.361Z,,54,29,50.1,,,
2018-01-09T07:10:44.586Z,,54,29,50.3,,,
2018-01-09T07:10:54.619Z,,54,,50.3,,,
2018-01-09T07:11:04.551Z,,54,,50.3,,,
2018-01-09T07:11:14.564Z,,54,,50.3,,,
2018-01-09T07:11:24.571Z,,54,,50.3,,,
2018-01-09T07:11:34.609Z,,54,,50.3,,,
2018-01-09T07:11:44.562Z,,54,,50.3,64.4,,
2018-01-09T07:11:54.563Z,,54,,50.3,64.2,,
2018-01-09T07:12:04.544Z,,54,,50.3,64.4,,
2018-01-09T07:12:14.572Z,,54,30,50.4,,,
2018-01-09T07:12:24.595Z,,54,29,50.4,,,
2018-01-09T07:12:34.596Z,,54,,50.4,,,
2018-01-09T07:12:44.617Z,,54,,50.4,,,
2018-01-09T07:12:54.633Z,,54,,50.4,,,
2018-01-09T07:13:04.663Z,,54,,50.4,,,
2018-01-09T07:13:14.552Z,,54,,50.5,,,
2018-01-09T07:13:24.585Z,,54,,50.5,64.5,,
2018-01-09T07:13:34.562Z,,54,,50.5,,,
2018-01-09T07:13:44.732Z,,54,,50.5,,,
2018-01-09T07:13:54.646Z,,54,,50.5,,,
2018-01-09T07:14:04.597Z,,54,,50.5,,,
2018-01-09T07:14:14.580Z,,54,,50.6,,,
2018-01-09T07:14:24.631Z,,54,,50.6,,,
2018-01-09T07:14:34.624Z,,54,,50.6,,,
2018-01-09T07:14:44.567Z,,54,30,50.7,,,
2018-01-09T07:14:54.557Z,,54,,50.7,,,
2018-01-09T07:15:04.571Z,,54,29,50.7,,,
2018-01-09T07:15:14.567Z,,54,,50.7,64.6,,
2018-01-09T07:15:24.621Z,,54,,50.7,,,
2018-01-09T07:15:34.589Z,,54,,50.7,,,
2018-01-09T07:15:44.630Z,,54,,50.7,,,
2018-01-09T07:15:54.596Z,,54,,50.7,,,
2018-01-09T07:16:04.600Z,,54,,50.7,,,
2018-01-09T07:16:14.582Z,,54,,50.7,,,
2018-01-09T07:16:24.535Z,,54,,50.7,,,
2018-01-09T07:16:34.596Z,,54,,50.7,,,
2018-01-09T07:16:44.607Z,,54,,50.7,,,
2018-01-09T07:16:54.538Z,,54,30,50.8,,,
2018-01-09T07:17:04.512Z,,54,29,50.8,64.7,,
2018-01-09T07:17:14.513Z,,54,,50.8,,,
2018-01-09T07:17:24.563Z,,54,30,50.8,,,
2018-01-09T07:17:34.541Z,,54,29,50.7,,,
2018-01-09T07:17:44.504Z,,54,,50.7,,,
2018-01-09T07:17:54.500Z,,54,,50.7,,,
2018-01-09T07:18:04.500Z,,54,30,50.7,,,
2018-01-09T07:18:14.495Z,,54,29,50.7,,,
2018-01-09T07:18:24.537Z,,54,,50.8,,,
2018-01-09T07:18:34.525Z,,54,30,50.8,,,
2018-01-09T07:18:44.504Z,,54,,50.8,,,
2018-01-09T07:18:54.501Z,,54,29,50.8,,,
2018-01-09T07:19:04.518Z,,54,,50.9,,,
2018-01-09T07:19:14.505Z,,54,,50.9,64.8,,
2018-01-09T07:19:24.513Z,,54,,50.9,,,
2018-01-09T07:19:34.503Z,,54,,51,,,
2018-01-09T07:19:44.539Z,,54,,51,,,
2018-01-09T07:19:54.503Z,,54,,51,,,
2018-01-09T07:20:04.497Z,,54,,51,,,
2018-01-09T07:20:14.507Z,,54,,51,,,
2018-01-09T07:20:24.501Z,,54,30,51,,,
2018-01-09T07:20:34.519Z,,54,29,51,,,
2018-01-09T07:20:44.504Z,,54,,51,,,
2018-01-09T07:20:54.540Z,,54,,51,,,
2018-01-09T07:21:04.513Z,,54,,51,,,
2018-01-09T07:21:14.503Z,,54,,51,,,
2018-01-09T07:21:24.503Z,,54,,51,,,
2018-01-09T07:21:34.502Z,,54,,51,,,
2018-01-09T07:21:44.538Z,,54,,51,,,
2018-01-09T07:21:54.628Z,,54,,51,64.9,,
2018-01-09T07:22:04.517Z,,54,,51,,,
2018-01-09T07:22:14.665Z,,54,,51.1,,,
2018-01-09T07:22:24.526Z,,54,,51.1,,,
2018-01-09T07:22:34.517Z,,54,30,51.1,,,
2018-01-09T07:22:44.499Z,,54,29,51.1,,,
2018-01-09T07:22:54.502Z,,54,,51.1,,,
2018-01-09T07:23:04.532Z,,54,,51.1,,,
2018-01-09T07:23:14.498Z,,54,,51.1,,,
2018-01-09T07:23:24.501Z,,54,,51.1,,,
2018-01-09T07:23:34.524Z,,54,,51.1,,,
2018-01-09T07:23:44.566Z,,54,30,51.1,,,
2018-01-09T07:23:54.507Z,,54,0,51.1,63.8,0,2
2018-01-09T07:24:04.527Z,,54,,51.1,61.9,,
2018-01-09T07:24:14.506Z,,54,,51.1,60.9,,
2018-01-09T07:24:24.510Z,,54,,51.2,59.7,,
2018-01-09T07:24:34.504Z,,54,,51.2,58.9,,
2018-01-09T07:24:44.508Z,,54,,51.2,57.9,,
2018-01-09T07:24:54.544Z,,54,,51.2,57.6,,
2018-01-09T07:25:04.507Z,,54,,51.1,56.8,,
2018-01-09T07:25:14.505Z,,54,,51,56.4,,
2018-01-09T07:25:24.512Z,,54,,50.9,55.9,,
2018-01-09T07:25:34.527Z,,54,,50.9,55.4,,
2018-01-09T07:25:44.505Z,,54,,50.7,54.8,,
2018-01-09T07:25:54.550Z,,54,38,50.6,58.2,0,2
2018-01-09T07:26:04.510Z,,54,34,50.5,58.8,,
2018-01-09T07:26:14.497Z,,54,29,50.4,59,,
2018-01-09T07:26:24.501Z,,54,30,50.3,60,,
2018-01-09T07:26:34.577Z,,54,29,50.2,60.4,,
2018-01-09T07:26:44.530Z,,54,,50.2,61.1,,
2018-01-09T07:26:54.614Z,,54,,50.1,61.3,,
2018-01-09T07:27:04.564Z,,54,,50,61.6,,
2018-01-09T07:27:14.551Z,,54,,50,62,,
2018-01-09T07:27:24.539Z,,54,,50,62.1,,
2018-01-09T07:27:34.534Z,,54,,50,62.4,,
2018-01-09T07:27:44.498Z,,54,,50,62.5,,
2018-01-09T07:27:54.502Z,,54,,50,62.7,,
2018-01-09T07:28:04.511Z,,54,,50,,,
2018-01-09T07:28:14.577Z,,54,,49.9,62.8,,
2018-01-09T07:28:24.500Z,,54,,49.9,62.9,,
2018-01-09T07:28:34.598Z,,54,,49.9,63.1,,
2018-01-09T07:28:44.591Z,,54,,49.9,,,
2018-01-09T07:28:54.508Z,,54,,49.9,,,
2018-01-09T07:29:04.499Z,,54,,49.9,63.2,,
2018-01-09T07:29:14.503Z,,54,,49.9,,,
2018-01-09T07:29:24.543Z,,54,,50,,,
2018-01-09T07:29:34.499Z,,54,30,50,,,
2018-01-09T07:29:44.601Z,,54,29,50,,,
2018-01-09T07:29:54.503Z,,54,,49.9,,,
2018-01-09T07:30:04.505Z,,54,,49.9,,,
2018-01-09T07:30:14.523Z,,54,,49.8,,,
2018-01-09T07:30:24.506Z,,54,,49.7,,,
2018-01-09T07:30:34.504Z,,54,,49.7,,,
2018-01-09T07:30:44.504Z,,54,,49.6,,,
2018-01-09T07:30:54.514Z,,54,,49.6,,,
2018-01-09T07:31:04.502Z,,54,,49.6,,,
2018-01-09T07:31:14.500Z,,54,,49.6,,,
2018-01-09T07:31:24.505Z,,54,,49.4,,,
2018-01-09T07:31:34.502Z,,54,,49.6,,,
2018-01-09T07:31:44.516Z,,54,30,49.7,63.3,,
2018-01-09T07:31:54.502Z,,54,,49.8,,,
2018-01-09T07:32:04.556Z,,54,29,49.9,,,
2018-01-09T07:32:14.556Z,,54,,50.1,,,
2018-01-09T07:32:24.541Z,,54,,50.2,,,
2018-01-09T07:32:34.506Z,,54,,50.3,,,
2018-01-09T07:32:44.507Z,,54,,50.4,,,
2018-01-09T07:32:54.506Z,,54,30,50.5,,,
2018-01-09T07:33:04.520Z,,54,29,50.6,,,
2018-01-09T07:33:14.506Z,,54,,50.6,63.4,,
2018-01-09T07:33:24.504Z,,54,,50.7,,,
2018-01-09T07:33:34.505Z,,54,,50.7,,,
2018-01-09T07:33:44.508Z,,54,,50.8,,,
2018-01-09T07:33:54.501Z,,54,,50.8,,,
2018-01-09T07:34:04.502Z,,54,,50.8,63.5,,
2018-01-09T07:34:14.512Z,,54,,50.8,,,
2018-01-09T07:34:24.505Z,,54,,50.8,,,
2018-01-09T07:34:34.505Z,,54,,50.8,,,
2018-01-09T07:34:44.514Z,,54,30,50.8,,,
2018-01-09T07:34:54.509Z,,54,29,50.8,63.6,,
2018-01-09T07:35:04.501Z,,54,,50.8,,,
2018-01-09T07:35:14.529Z,,54,,50.8,,,
2018-01-09T07:35:24.507Z,,54,,50.8,,,
2018-01-09T07:35:34.510Z,,54,,50.8,63.8,,
2018-01-09T07:35:44.513Z,,54,,50.8,,,
2018-01-09T07:35:54.509Z,,54,,50.8,,,
2018-01-09T07:36:04.504Z,,54,,50.8,,,
2018-01-09T07:36:14.507Z,,54,,50.8,,,
2018-01-09T07:36:24.511Z,,54,30,50.8,,,
2018-01-09T07:36:34.531Z,,54,29,50.8,,,
2018-01-09T07:36:44.503Z,,54,,50.8,63.9,,
2018-01-09T07:36:54.503Z,,54,,50.8,,,
2018-01-09T07:37:04.504Z,,54,,50.8,,,
2018-01-09T07:37:14.507Z,,54,,50.8,,,
2018-01-09T07:37:24.504Z,,54,30,50.8,,,
2018-01-09T07:37:34.534Z,,54,30,50.8,64,,
2018-01-09T07:37:44.524Z,,54,29,50.8,64,,
2018-01-09T07:37:54.507Z,,54,,50.8,,,
2018-01-09T07:38:04.510Z,,54,,50.8,,,
2018-01-09T07:38:14.511Z,,54,,50.8,,,
2018-01-09T07:38:24.504Z,,54,30,50.8,,,
2018-01-09T07:38:34.519Z,,54,29,50.8,,,
2018-01-09T07:38:44.510Z,,54,,50.8,,,
2018-01-09T07:38:54.506Z,,54,,50.8,,,
2018-01-09T07:39:04.502Z,,54,,50.8,,,
2018-01-09T07:39:14.501Z,,54,,50.8,64.1,,
2018-01-09T07:39:24.502Z,,54,30,50.8,,,
2018-01-09T07:39:34.500Z,,54,,50.8,,,
2018-01-09T07:39:44.517Z,,54,29,50.8,,,
2018-01-09T07:39:54.525Z,,54,,50.8,,,
2018-01-09T07:40:04.554Z,,54,,50.8,,,
2018-01-09T07:40:14.502Z,,54,,50.7,,,
2018-01-09T07:40:32.968Z,61,54,29,50.7,64.1,0,2
2018-01-09T07:40:34.533Z,,54,,50.7,,,
2018-01-09T07:40:44.514Z,,54,,50.7,64.2,,
2018-01-09T07:40:54.503Z,,54,,50.7,,,
2018-01-09T07:41:04.503Z,,54,30,50.8,,,
2018-01-09T07:41:14.504Z,,54,29,50.8,,,
2018-01-09T07:41:24.503Z,,54,,50.8,,,
2018-01-09T07:41:34.503Z,,54,30,50.8,,,
2018-01-09T07:41:44.502Z,,54,29,50.8,,,
2018-01-09T07:41:54.511Z,,54,,50.9,,,
2018-01-09T07:42:04.503Z,,54,,51,64.4,,
2018-01-09T07:42:14.501Z,,54,,51,,,
2018-01-09T07:42:24.575Z,,54,,51,,,
2018-01-09T07:42:34.504Z,,54,,51,,,
2018-01-09T07:42:44.509Z,,54,,51,,,
2018-01-09T07:42:54.504Z,,54,,51,,,
2018-01-09T07:43:04.504Z,,54,,51,,,
2018-01-09T07:43:14.504Z,,54,,51,,,
2018-01-09T07:43:24.521Z,,54,,51,,,
2018-01-09T07:43:34.503Z,,54,30,51,64.5,,
2018-01-09T07:43:44.503Z,,54,29,51,,,
2018-01-09T07:43:54.525Z,,54,,51,,,
2018-01-09T07:44:04.523Z,,54,,51,,,
2018-01-09T07:44:14.511Z,,54,30,51,,,
2018-01-09T07:44:24.607Z,,54,29,51,,,
2018-01-09T07:44:34.520Z,,54,,51,,,
2018-01-09T07:44:44.548Z,,54,,51,,,
2018-01-09T07:44:54.504Z,,54,,51,,,
2018-01-09T07:45:04.504Z,,54,,51.1,,,
2018-01-09T07:45:14.513Z,,54,,51.1,,,
2018-01-09T07:45:24.502Z,,54,,51.1,64.6,,
2018-01-09T07:45:34.507Z,,54,,51.1,64.5,,
2018-01-09T07:45:44.506Z,,54,,51.1,64.6,,
2018-01-09T07:45:54.510Z,,54,,51.1,,,
2018-01-09T07:46:04.529Z,,54,,51.2,,,
2018-01-09T07:46:14.507Z,,54,30,51.2,,,
2018-01-09T07:46:24.517Z,,54,29,51.2,,,
2018-01-09T07:46:34.508Z,,54,,51.2,,,
2018-01-09T07:46:44.516Z,,54,,51.2,,,
2018-01-09T07:46:54.504Z,,54,,51.2,,,
2018-01-09T07:47:04.506Z,,54,,51.2,,,
2018-01-09T07:47:14.519Z,,54,30,51.2,,,
2018-01-09T07:47:24.553Z,,54,29,51.2,64.7,,
2018-01-09T07:47:34.554Z,,54,,51.2,,,
2018-01-09T07:47:44.536Z,,54,30,51.2,,,
2018-01-09T07:47:54.524Z,,54,29,51.3,,,
2018-01-09T07:48:04.515Z,,54,,51.3,,,
2018-01-09T07:48:14.549Z,,54,,51.3,,,
2018-01-09T07:48:24.505Z,,54,,51.3,,,
2018-01-09T07:48:34.515Z,,54,,51.3,,,
2018-01-09T07:48:44.504Z,,54,30,51.3,,,
2018-01-09T07:48:54.539Z,,54,29,51.3,,,
2018-01-09T07:49:04.510Z,,54,,51.3,,,
2018-01-09T07:49:14.506Z,,54,30,51.3,,,
2018-01-09T07:49:24.511Z,,54,29,51.2,,,
2018-01-09T07:49:34.510Z,,54,,51.2,,,
2018-01-09T07:49:44.513Z,,54,,51.2,,,
2018-01-09T07:49:54.532Z,,54,,51.2,,,
2018-01-09T07:50:04.610Z,,54,,51.2,64.8,,
2018-01-09T07:50:14.609Z,,54,,51.2,,,
2018-01-09T07:50:24.527Z,,54,,51.2,,,
2018-01-09T07:50:34.550Z,,54,30,51.2,,,
2018-01-09T07:50:44.573Z,,54,29,51.2,,,
2018-01-09T07:50:54.583Z,,54,,51.2,,,
2018-01-09T07:51:04.570Z,,54,,51.2,,,
2018-01-09T07:51:14.582Z,,54,,51.2,,,
2018-01-09T07:51:24.555Z,,54,30,51.2,,,
2018-01-09T07:51:34.534Z,,54,29,51.3,,,
2018-01-09T07:51:44.509Z,,54,,51.3,,,
2018-01-09T07:51:54.512Z,,54,,51.3,,,
2018-01-09T07:52:04.513Z,,54,,51.3,,,
2018-01-09T07:52:14.555Z,,54,,51.3,,,
2018-01-09T07:52:24.517Z,,54,,51.3,64.9,,
2018-01-09T07:52:34.514Z,,54,,51.3,,,
2018-01-09T07:52:44.518Z,,54,,51.3,,,
2018-01-09T07:52:54.516Z,,54,,51.3,,,
2018-01-09T07:53:04.509Z,,54,,51.3,,,
2018-01-09T07:53:14.509Z,,54,,51.3,,,
2018-01-09T07:53:24.563Z,,54,,51.3,,,
2018-01-09T07:53:34.508Z,,54,,51.4,,,
2018-01-09T07:53:44.510Z,,54,,51.4,,,
2018-01-09T07:53:54.527Z,,54,,51.4,,,
2018-01-09T07:54:04.513Z,,54,,51.3,,,
2018-01-09T07:54:14.508Z,,54,,51.3,,,
2018-01-09T07:54:24.518Z,,54,,51.3,,,
2018-01-09T07:54:34.530Z,,54,,51.3,,,
2018-01-09T07:54:44.508Z,,54,,51.4,,,
2018-01-09T07:54:54.547Z,,54,,51.4,,,
2018-01-09T07:55:04.526Z,,54,0,51.4,62.9,0,2
2018-01-09T07:55:14.513Z,,54,,51.4,60.9,,
2018-01-09T07:55:24.517Z,,54,,51.4,59.8,,
2018-01-09T07:55:34.518Z,,54,,51.4,58.9,,
2018-01-09T07:55:44.508Z,,54,,51.4,58.5,,
2018-01-09T07:55:54.576Z,,54,,51.3,57.8,,
2018-01-09T07:56:04.538Z,,54,,51.3,56.9,,
2018-01-09T07:56:14.545Z,,54,,51.2,56.6,,
2018-01-09T07:56:24.588Z,,54,,51.1,55.9,,
2018-01-09T07:56:34.577Z,,54,,51,55.5,,
2018-01-09T07:56:44.557Z,,54,,50.9,54.9,,
2018-01-09T07:56:54.542Z,,54,43,50.8,57.1,0,2
2018-01-09T07:57:04.569Z,,54,38,50.7,58.5,,
2018-01-09T07:57:14.515Z,,54,29,50.6,59,,
2018-01-09T07:57:24.520Z,,54,,50.4,60,,
2018-01-09T07:57:34.519Z,,54,30,50.3,60.2,,
2018-01-09T07:57:44.513Z,,54,29,50.2,61.1,,
2018-01-09T07:57:54.521Z,,54,,50.2,61.2,,
2018-01-09T07:58:04.511Z,,54,,50.1,61.5,,
2018-01-09T07:58:14.514Z,,54,30,50.1,61.8,,
2018-01-09T07:58:24.520Z,,54,29,50.1,62,,
2018-01-09T07:58:34.512Z,,54,,50.1,62.2,,
2018-01-09T07:58:44.537Z,,54,,50.1,62.4,,
2018-01-09T07:58:54.518Z,,54,,50.1,62.5,,
2018-01-09T07:59:04.515Z,,54,,50.1,62.6,,
2018-01-09T07:59:14.533Z,,54,,50.1,62.7,,
2018-01-09T07:59:24.513Z,,54,,50.1,,,
2018-01-09T07:59:34.514Z,,54,,50.1,,,
2018-01-09T07:59:44.527Z,,54,,50.1,62.8,,
2018-01-09T07:59:54.553Z,,54,30,50.1,,,
2018-01-09T08:00:04.514Z,,54,,50.1,,,
2018-01-09T08:00:14.530Z,,54,29,50.1,,,
2018-01-09T08:00:24.516Z,,54,,50.1,,,
2018-01-09T08:00:34.524Z,,54,,50.1,,,
2018-01-09T08:00:44.511Z,,54,,50.1,,,
2018-01-09T08:00:54.511Z,,54,,50.1,,,
2018-01-09T08:01:04.513Z,,54,,50.1,,,
2018-01-09T08:01:14.577Z,,54,,50.1,62.7,,
2018-01-09T08:01:24.514Z,,54,,50.1,,,
2018-01-09T08:01:34.519Z,,54,,50.1,,,
2018-01-09T08:01:44.515Z,,54,30,50.1,,,
2018-01-09T08:01:54.516Z,,54,29,50,,,
2018-01-09T08:02:04.526Z,,54,,50,,,
2018-01-09T08:02:14.532Z,,54,,50,62.6,,
2018-01-09T08:02:24.519Z,,54,,50,62.7,,
2018-01-09T08:02:34.518Z,,54,,49.9,,,
2018-01-09T08:02:44.530Z,0,54,0,50.7,63.6,0,0
2018-01-09T08:02:54.546Z,,54,,31.4,63.3,,
2018-01-09T08:03:04.517Z,,54,,55.7,62.4,,
2018-01-09T08:03:14.520Z,,54,,61.9,61.8,,
2018-01-09T08:03:24.517Z,,54,,62.5,,,
2018-01-09T08:03:34.516Z,,54,,61.7,61.6,,
2018-01-09T08:03:44.527Z,61,54,,57.3,,0,2
2018-01-09T08:03:54.525Z,,54,,51.3,58.7,,
2018-01-09T08:04:04.535Z,,54,,46.3,57.9,,
2018-01-09T08:04:14.518Z,,54,,43.7,57.7,,
2018-01-09T08:04:24.535Z,,54,,42.3,56.8,,
2018-01-09T08:04:34.519Z,,54,,40.8,55.6,,
2018-01-09T08:04:44.556Z,,54,45,39.5,55.2,0,2
2018-01-09T08:04:54.529Z,,54,33,37.8,58,,
2018-01-09T08:05:04.519Z,,54,29,36.2,57.8,,
2018-01-09T08:05:14.522Z,,54,,34.7,58,,
2018-01-09T08:05:24.527Z,,54,,33.1,58.2,,
2018-01-09T08:05:34.528Z,,54,,31.6,58.4,,
2018-01-09T08:05:44.518Z,,54,30,30.1,58.7,,
2018-01-09T08:05:54.525Z,,54,29,28.9,59,,
2018-01-09T08:06:04.530Z,0,54,,27.8,59.1,1,0
2018-01-09T08:06:14.533Z,,54,33,18.9,62.4,,
2018-01-09T08:06:24.537Z,,54,33,53,54.7,,
2018-01-09T08:06:34.523Z,,54,0,51.5,54.4,0,0
2018-01-09T08:06:44.519Z,,54,,51.4,53.2,0,0
2018-01-09T08:06:54.788Z,,54,,52.3,55.3,,
2018-01-09T08:07:04.520Z,,54,,53.6,58,,
2018-01-09T08:07:14.520Z,,54,,54.8,58.2,,
2018-01-09T08:07:24.531Z,,54,,54,57.9,,
2018-01-09T08:07:34.531Z,61,54,,37.7,57.4,0,2
2018-01-09T08:07:44.547Z,,54,42,20.8,56.1,0,2
2018-01-09T08:07:54.522Z,,54,30,18.8,60,,
2018-01-09T08:08:04.532Z,,54,29,18.4,59.9,,
2018-01-09T08:08:14.535Z,,54,,18.6,58.9,,
2018-01-09T08:08:24.525Z,,54,29,19.2,59,,
2018-01-09T08:08:34.518Z,,54,30,20,58.9,,
2018-01-09T08:08:44.531Z,,54,29,21.1,58.8,,
2018-01-09T08:08:54.524Z,,54,,21.6,58.7,,
2018-01-09T08:09:04.647Z,,54,,22.4,58.5,,
2018-01-09T08:09:14.555Z,,54,30,22.8,58.4,,
2018-01-09T08:09:24.521Z,,54,29,23.4,,,
2018-01-09T08:09:34.522Z,,54,,23.9,,,
2018-01-09T08:09:44.538Z,,54,30,24.2,,,
2018-01-09T08:09:54.520Z,,54,,24.7,,,
2018-01-09T08:10:04.517Z,,54,31,24.9,58.5,,
2018-01-09T08:10:14.518Z,,54,,25,58.6,,
2018-01-09T08:10:24.523Z,,54,,25.3,58.8,,
2018-01-09T08:10:34.526Z,,54,32,25.6,59,,
2018-01-09T08:10:44.523Z,,54,,25.4,59.1,,
2018-01-09T08:10:54.523Z,,54,,25.9,59.3,,
2018-01-09T08:11:04.524Z,,54,33,26.2,59.5,,
2018-01-09T08:11:14.525Z,,54,,26,59.7,,
2018-01-09T08:11:24.543Z,,54,,26,,,
2018-01-09T08:11:34.517Z,,54,,26.3,60,,
2018-01-09T08:11:44.527Z,,54,,26.3,60.1,,
2018-01-09T08:11:54.556Z,,54,,26.6,60.2,,
2018-01-09T08:12:04.529Z,,54,,27.2,60.4,,
2018-01-09T08:12:14.523Z,,54,,27.2,60.5,,
2018-01-09T08:12:24.522Z,,54,,26.7,,,
2018-01-09T08:12:34.518Z,,54,,26.7,60.6,,
2018-01-09T08:12:44.527Z,,54,,26.8,60.7,,
2018-01-09T08:12:54.519Z,,54,,26.7,60.8,,
2018-01-09T08:13:04.583Z,,54,,26.8,,,
2018-01-09T08:13:14.564Z,,54,,27.1,61.1,,
2018-01-09T08:13:24.550Z,,54,,26.9,,,
2018-01-09T08:13:34.538Z,,54,32,26.9,,,
2018-01-09T08:13:44.625Z,,54,31,26.5,60.9,,
2018-01-09T08:13:54.531Z,,54,,26.2,,,
2018-01-09T08:14:04.534Z,,54,,26.3,,,
2018-01-09T08:14:14.520Z,,54,,26.3,,,
2018-01-09T08:14:24.531Z,,54,,26,61.1,,
2018-01-09T08:14:34.527Z,,54,31,25.7,61.1,,
2018-01-09T08:14:44.554Z,,54,30,26,60.9,,
