Time,PrimTSet,ChActive,HwTOutlet,ActPow,PrimT,HwTSet,HwActive
2017-11-10T12:50:35.219Z,,,27.9,,54.9,54,
2017-11-10T12:50:45.224Z,,,28.1,,54.5,54,
2017-11-10T12:50:55.268Z,,,28.6,,53.9,54,
2017-11-10T12:51:05.229Z,,1,27.4,44,53.5,54,0
2017-11-10T12:51:15.318Z,,,27.9,37,57.2,54,
2017-11-10T12:51:25.225Z,,,28.6,29,57.8,54,
2017-11-10T12:51:35.227Z,,,29,,58.4,54,
2017-11-10T12:51:45.219Z,,,28.9,,59.5,54,
2017-11-10T12:51:55.224Z,,,29,,60,54,
2017-11-10T12:52:05.224Z,,,29.1,,61.1,54,
2017-11-10T12:52:15.330Z,,,29.1,,61.4,54,
2017-11-10T12:52:25.280Z,,,29,,62,54,
2017-11-10T12:52:35.261Z,,,27.5,,62.5,54,
2017-11-10T12:52:45.248Z,,,27.5,,63.1,54,
2017-11-10T12:52:55.253Z,,,27.9,,63.3,54,
2017-11-10T12:53:05.244Z,,,28.1,,63.6,54,
2017-11-10T12:53:15.332Z,,,29.6,,64,54,
2017-11-10T12:53:25.229Z,,,30.4,,64.1,54,
2017-11-10T12:53:35.221Z,,,30.4,,64.4,54,
2017-11-10T12:53:45.231Z,,,30.4,,64.6,54,
2017-11-10T12:53:55.227Z,,,30.6,,64.7,54,
2017-11-10T12:54:05.226Z,,,30.6,,64.9,54,
2017-11-10T12:54:15.313Z,,1,30.6,0,62.8,54,0
2017-11-10T12:54:25.228Z,,,30.8,,61.5,54,
2017-11-10T12:54:35.225Z,,,30.8,,60.7,54,
2017-11-10T12:54:45.223Z,,,30.4,,59.4,54,
2017-11-10T12:54:55.254Z,,,30,,58.4,54,
2017-11-10T12:55:05.230Z,,,30,,57.6,54,
2017-11-10T12:55:15.315Z,,,30.3,,56.8,54,
2017-11-10T12:55:25.224Z,,,30,,56.1,54,
2017-11-10T12:55:35.224Z,,,29.8,,55.5,54,
2017-11-10T12:55:45.234Z,,,29.6,,54.9,54,
2017-11-10T12:55:55.247Z,,,29.3,,54.5,54,
2017-11-10T12:56:05.229Z,,1,28.9,44,54,54,0
2017-11-10T12:56:15.331Z,,,29.1,35,58.1,54,
2017-11-10T12:56:25.230Z,,,29,29,,54,
2017-11-10T12:56:35.253Z,,,29.2,,59,54,
2017-11-10T12:56:45.224Z,,,29.1,,60,54,
2017-11-10T12:56:55.251Z,,,28.9,,60.5,54,
2017-11-10T12:57:05.236Z,,,28.9,30,61.3,54,
2017-11-10T12:57:15.355Z,,,28.4,29,62,54,
2017-11-10T12:57:25.226Z,,,28.6,,62.4,54,
2017-11-10T12:57:35.228Z,,,28.6,,63.1,54,
2017-11-10T12:57:45.227Z,,,28.9,,63.3,54,
2017-11-10T12:57:55.230Z,,,29,,63.8,54,
2017-11-10T12:58:05.229Z,,,29.1,,64,54,
2017-11-10T12:58:15.357Z,,,29.2,,64.4,54,
2017-11-10T12:58:25.244Z,,,29.3,,64.6,54,
2017-11-10T12:58:35.224Z,,,29.2,30,64.8,54,
2017-11-10T12:58:45.785Z,,1,29.1,0,64.8,54,0
2017-11-10T12:58:55.232Z,,,29.2,,61.8,54,
2017-11-10T12:59:05.227Z,,,29.3,,60.9,54,
2017-11-10T12:59:15.336Z,,,29.5,,59.8,54,
2017-11-10T12:59:25.240Z,,,29.2,,58.9,54,
2017-11-10T12:59:35.226Z,,,29.2,,57.9,54,
2017-11-10T12:59:45.230Z,,,29.3,,57.2,54,
2017-11-10T12:59:55.229Z,,,29.5,,56.6,54,
2017-11-10T13:00:05.227Z,,,29.3,,55.9,54,
2017-11-10T13:00:15.315Z,,,28.9,,55.4,54,
2017-11-10T13:00:25.240Z,,,28.7,,54.9,54,
2017-11-10T13:00:35.233Z,,,28.6,,54.5,54,
2017-11-10T13:00:45.229Z,,,28.7,,53.9,54,
2017-11-10T13:00:55.228Z,,,28.4,,53.7,54,
2017-11-10T13:01:05.231Z,,1,28.7,,53.4,54,0
2017-11-10T13:01:15.316Z,,,28.7,38,57.2,54,
2017-11-10T13:01:25.261Z,,,28.6,29,57.8,54,
2017-11-10T13:01:35.239Z,,,28.5,,58.4,54,
2017-11-10T13:01:45.229Z,,,28.4,,59.6,54,
2017-11-10T13:01:55.237Z,,,28.5,,60.2,54,
2017-11-10T13:02:05.232Z,61,1,28.4,29,61.2,54,0
2017-11-10T13:02:15.323Z,,,28.3,,61.8,54,
2017-11-10T13:02:25.225Z,,,28.4,,62.2,54,
2017-11-10T13:02:35.233Z,,,28.5,,62.8,54,
2017-11-10T13:02:45.229Z,,,28.5,,63.3,54,
2017-11-10T13:02:55.232Z,,,28.7,30,63.6,54,
2017-11-10T13:03:05.233Z,,,28.7,29,64,54,
2017-11-10T13:03:15.323Z,,,28.7,30,64.4,54,
2017-11-10T13:03:25.233Z,,,29,29,64.6,54,
2017-11-10T13:03:35.231Z,,,28.9,,64.8,54,
2017-11-10T13:03:45.267Z,,1,29.1,0,63.9,54,0
2017-11-10T13:03:55.228Z,,,29.1,,61.8,54,
2017-11-10T13:04:05.229Z,,,29,,60.9,54,
2017-11-10T13:04:15.331Z,,,29.1,,59.8,54,
2017-11-10T13:04:25.232Z,,,29.2,,58.8,54,
2017-11-10T13:04:35.235Z,,,28.9,,57.9,54,
2017-11-10T13:04:45.231Z,,,29.1,,57.2,54,
2017-11-10T13:04:55.241Z,,,29,,56.6,54,
2017-11-10T13:05:05.233Z,,,28.9,,55.9,54,
2017-11-10T13:05:15.333Z,,,28.6,,55.4,54,
2017-11-10T13:05:25.234Z,,,28.4,,54.9,54,
2017-11-10T13:05:35.245Z,,,28.6,,54.5,54,
2017-11-10T13:05:45.241Z,,,28.4,,53.9,54,
2017-11-10T13:05:55.233Z,,,28,,53.7,54,
2017-11-10T13:06:05.254Z,,1,28.3,,53.4,54,0
2017-11-10T13:06:15.327Z,,,28.3,38,57.2,54,
2017-11-10T13:06:25.234Z,,,28.3,29,57.7,54,
2017-11-10T13:06:35.237Z,,,28.3,,58.4,54,
2017-11-10T13:06:45.241Z,,,28.3,,59.6,54,
2017-11-10T13:06:55.248Z,,,28.3,29,60.2,54,
2017-11-10T13:07:05.233Z,,,28,,61.1,54,
2017-11-10T13:07:15.331Z,,,28.3,,61.8,54,
2017-11-10T13:07:25.255Z,,,28.3,,62.4,54,
2017-11-10T13:07:35.235Z,,,28.4,,62.9,54,
2017-11-10T13:07:45.229Z,,,28.5,,63.3,54,
2017-11-10T13:07:55.235Z,,,28.6,,63.8,54,
2017-11-10T13:08:05.236Z,,,28.5,,64.1,54,
2017-11-10T13:08:15.325Z,,,28.9,,64.4,54,
2017-11-10T13:08:25.236Z,,,28.9,,64.6,54,
2017-11-10T13:08:35.233Z,,,29.1,,64.9,54,
2017-11-10T13:08:46.444Z,,1,29,0,63.4,54,0
2017-11-10T13:08:55.298Z,,,29.2,,61.6,54,
2017-11-10T13:09:05.236Z,,,28.9,,60.8,54,
2017-11-10T13:09:15.375Z,,,29.2,,59.6,54,
2017-11-10T13:09:25.382Z,,,29.1,,58.7,54,
2017-11-10T13:09:35.240Z,,,29,,57.9,54,
2017-11-10T13:09:45.242Z,,,29,,56.9,54,
2017-11-10T13:09:55.235Z,,,29,,56.4,54,
2017-11-10T13:10:05.233Z,,,28.7,,55.9,54,
2017-11-10T13:10:15.321Z,,,29.1,,55.3,54,
2017-11-10T13:10:25.242Z,,,28.6,,54.8,54,
2017-11-10T13:10:35.232Z,,,28.6,,54.4,54,
2017-11-10T13:10:45.236Z,,,28.5,,53.9,54,
2017-11-10T13:10:55.237Z,,,28.1,,53.6,54,
2017-11-10T13:11:05.233Z,,1,27.5,,53.3,54,0
2017-11-10T13:11:15.333Z,,,28.4,38,57.1,54,
2017-11-10T13:11:25.252Z,,,28.1,29,57.7,54,
2017-11-10T13:11:35.240Z,,,28.1,29,58.4,54,
2017-11-10T13:11:45.239Z,,,28,,59.6,54,
2017-11-10T13:11:55.239Z,,,28.1,29,60.2,54,
2017-11-10T13:12:05.234Z,,,28,29,61.2,54,
2017-11-10T13:12:15.322Z,,,28.1,,61.6,54,
2017-11-10T13:12:25.242Z,,,27.8,,62.2,54,
2017-11-10T13:12:35.244Z,,,28.3,,62.8,54,
2017-11-10T13:12:45.240Z,,,28.5,,63.3,54,
2017-11-10T13:12:55.263Z,,,28.5,,63.8,54,
2017-11-10T13:13:05.239Z,,,28.5,,64,54,
2017-11-10T13:13:15.326Z,,,28.6,,64.4,54,
2017-11-10T13:13:25.233Z,,,28.9,,64.6,54,
2017-11-10T13:13:35.239Z,,,28.7,,64.8,54,
2017-11-10T13:13:45.267Z,,1,29,0,63.8,54,0
2017-11-10T13:13:55.256Z,,,28.7,,61.8,54,
2017-11-10T13:14:05.306Z,,,29.2,,60.8,54,
2017-11-10T13:14:15.332Z,,,29.3,,59.7,54,
2017-11-10T13:14:25.236Z,,,29.3,,58.7,54,
2017-11-10T13:14:35.243Z,,,29,,57.8,54,
2017-11-10T13:14:45.249Z,,,28.9,,56.9,54,
2017-11-10T13:14:55.233Z,,,29,,56.5,54,
2017-11-10T13:15:10.327Z,,,28.7,,55.9,54,
2017-11-10T13:15:15.335Z,,,28.6,,55.3,54,
2017-11-10T13:15:25.235Z,,,28.5,,54.8,54,
2017-11-10T13:15:35.241Z,,,28.9,,54.4,54,
2017-11-10T13:15:45.239Z,,,28.6,,53.9,54,
2017-11-10T13:15:55.245Z,,,28.6,,53.6,54,
2017-11-10T13:16:05.248Z,,1,28.6,,53.3,54,0
2017-11-10T13:16:15.332Z,,,27.9,38,57.1,54,
2017-11-10T13:16:25.238Z,,,28,29,57.7,54,
2017-11-10T13:16:35.239Z,,,28.3,,58.4,54,
2017-11-10T13:16:45.239Z,,,28.4,,59.6,54,
2017-11-10T13:16:55.246Z,,,28.3,29,60.1,54,
2017-11-10T13:17:05.242Z,,,28.1,,61.1,54,
2017-11-10T13:17:15.329Z,,,28.3,,61.6,54,
2017-11-10T13:17:25.238Z,,,28.5,,62.2,54,
2017-11-10T13:17:35.407Z,,,28.6,,62.8,54,
2017-11-10T13:17:45.240Z,,,28.6,30,63.3,54,
2017-11-10T13:17:55.346Z,,,28.6,29,63.6,54,
2017-11-10T13:18:05.321Z,,,28.7,,64,54,
2017-11-10T13:18:15.444Z,,,28.6,,64.4,54,
2017-11-10T13:18:25.339Z,,,28.7,,64.6,54,
2017-11-10T13:18:35.313Z,,,28.9,,64.8,54,
2017-11-10T13:18:45.315Z,,1,29,0,64.8,54,0
2017-11-10T13:18:55.299Z,,,29.2,,61.6,54,
2017-11-10T13:19:05.338Z,,,29.3,,60.9,54,
2017-11-10T13:19:15.352Z,,,29.5,,59.8,54,
2017-11-10T13:19:25.267Z,,,29.5,,58.9,54,
2017-11-10T13:19:35.351Z,,,29.2,,57.9,54,
2017-11-10T13:19:45.238Z,,,29.2,,57.2,54,
2017-11-10T13:19:55.243Z,,,29.2,,56.6,54,
2017-11-10T13:20:05.243Z,,,28.9,,55.9,54,
2017-11-10T13:20:15.353Z,,,28.5,,55.4,54,
2017-11-10T13:20:25.244Z,,,28.7,,54.9,54,
2017-11-10T13:20:35.245Z,,,28.7,,54.5,54,
2017-11-10T13:20:45.249Z,,,28.7,,53.9,54,
2017-11-10T13:20:55.244Z,,,28.7,,53.7,54,
2017-11-10T13:21:05.245Z,,1,28.7,,53.3,54,0
2017-11-10T13:21:15.363Z,,,28.5,38,57.1,54,
2017-11-10T13:21:25.250Z,,,28.3,29,57.7,54,
2017-11-10T13:21:35.791Z,,,28.4,,58.4,54,
2017-11-10T13:21:45.244Z,,,28.4,,59.6,54,
2017-11-10T13:21:55.243Z,,,28.4,,60.2,54,
2017-11-10T13:22:05.241Z,,,28.5,,61.2,54,
2017-11-10T13:22:15.348Z,,,28.5,,61.6,54,
2017-11-10T13:22:25.252Z,,,28.3,,62.4,54,
2017-11-10T13:22:35.244Z,,,28.5,30,62.8,54,
2017-11-10T13:22:45.242Z,,,28.6,30,63.3,54,
2017-11-10T13:22:55.253Z,,,28.6,29,63.6,54,
2017-11-10T13:23:05.237Z,,,28.6,,64,54,
2017-11-10T13:23:15.359Z,,,28.6,30,64.4,54,
2017-11-10T13:23:25.251Z,,,28.7,29,64.6,54,
2017-11-10T13:23:35.242Z,,,28.7,,64.8,54,
2017-11-10T13:23:45.267Z,,1,29,0,63.6,54,0
2017-11-10T13:23:55.258Z,,,29,,61.8,54,
2017-11-10T13:24:05.266Z,5,0,29.2,,60.9,54,0
2017-11-10T13:24:15.505Z,,,29.2,,59.9,54,
2017-11-10T13:24:25.238Z,,,28.4,,58.9,54,
2017-11-10T13:24:35.244Z,,,27.9,,58.5,54,
2017-11-10T13:24:46.761Z,,,27.5,,57.9,54,
2017-11-10T13:25:00.357Z,,,27.2,,57.1,54,
2017-11-10T13:25:05.261Z,,,27.2,,56.6,54,
2017-11-10T13:25:15.339Z,,,26.9,,56.1,54,
2017-11-10T13:25:25.264Z,,,26.8,,55.6,54,
2017-11-10T13:25:35.269Z,,,26.8,,55.1,54,
2017-11-10T13:25:45.245Z,,,26.7,,54.7,54,
2017-11-10T13:25:55.257Z,,,26.6,,54.3,54,
2017-11-10T13:26:05.249Z,,,26.5,,53.9,54,
2017-11-10T13:26:15.357Z,,,26.5,,53.5,54,
2017-11-10T13:26:25.246Z,,,26.3,,53.2,54,
2017-11-10T13:26:35.250Z,,,26.5,,52.9,54,
2017-11-10T13:26:45.243Z,,,26.1,,52.6,54,
2017-11-10T13:26:55.248Z,,,26,,52.2,54,
2017-11-10T13:27:05.242Z,61,1,26,,52.1,54,0
2017-11-10T13:27:15.332Z,,1,25.7,41,54.7,54,0
2017-11-10T13:27:25.296Z,,,26,31,58.6,54,
2017-11-10T13:27:35.249Z,,,26,29,57.6,54,
2017-11-10T13:27:45.257Z,,,26.3,,58.1,54,
2017-11-10T13:27:55.247Z,,,27.1,29,59.3,54,
2017-11-10T13:28:05.267Z,,,27.3,,59.8,54,
2017-11-10T13:28:15.334Z,,,27.5,,60.2,54,
2017-11-10T13:28:25.243Z,,,27.4,,60.9,54,
2017-11-10T13:28:35.243Z,,,27.7,,61.3,54,
2017-11-10T13:28:45.251Z,,,27.7,,61.8,54,
2017-11-10T13:28:55.242Z,,,27.8,,62.1,54,
2017-11-10T13:29:05.262Z,,,28,,62.5,54,
2017-11-10T13:29:15.336Z,,,27.9,,62.8,54,
2017-11-10T13:29:25.244Z,,,28.1,30,63.2,54,
2017-11-10T13:29:35.257Z,,,28.1,29,63.4,54,
2017-11-10T13:29:45.440Z,,,28,,63.8,54,
2017-11-10T13:29:55.249Z,,,27.8,29,64,54,
2017-11-10T13:30:05.245Z,,,28.1,,64.2,54,
2017-11-10T13:30:15.414Z,,,28.4,,64.5,54,
2017-11-10T13:30:25.253Z,,,28.6,,64.7,54,
2017-11-10T13:30:35.747Z,,,28.7,30,64.8,54,
2017-11-10T13:30:45.247Z,,1,28.6,0,63.8,54,0
2017-11-10T13:30:55.250Z,,,28.7,,61.8,54,
2017-11-10T13:31:05.253Z,,,28.9,,60.8,54,
2017-11-10T13:31:15.363Z,,,29,,59.6,54,
2017-11-10T13:31:25.247Z,,,29,,58.6,54,
2017-11-10T13:31:35.248Z,,,28.9,,57.8,54,
2017-11-10T13:31:45.255Z,,,28.6,,56.9,54,
2017-11-10T13:31:55.249Z,,,28.7,,56.3,54,
2017-11-10T13:32:06.484Z,,,28.6,,55.7,54,
2017-11-10T13:32:15.341Z,,,28.5,,55.2,54,
2017-11-10T13:32:25.247Z,,1,28.5,44,56,54,0
2017-11-10T13:32:35.439Z,,,28.4,34,58.8,54,
2017-11-10T13:32:45.266Z,,,28.4,29,58.7,54,
2017-11-10T13:32:55.252Z,,,28.6,,59.9,54,
2017-11-10T13:33:05.260Z,,,28.3,,60.7,54,
2017-11-10T13:33:15.334Z,,,28.1,,61.3,54,
2017-11-10T13:33:25.253Z,,,28.1,30,62,54,
2017-11-10T13:33:35.254Z,,,28.4,29,62.6,54,
2017-11-10T13:33:45.244Z,,,28.7,,63.2,54,
2017-11-10T13:33:55.255Z,,,28.7,,63.6,54,
2017-11-10T13:34:05.246Z,,,28.6,29,64.1,54,
2017-11-10T13:34:15.396Z,,,28.6,,64.5,54,
2017-11-10T13:34:25.247Z,,,28.6,,64.8,54,
2017-11-10T13:34:35.254Z,,1,28.9,0,64.6,54,0
2017-11-10T13:34:45.258Z,,,28.7,,61.9,54,
2017-11-10T13:34:55.248Z,,,29.1,,60.9,54,
2017-11-10T13:35:05.267Z,,,29.1,,59.8,54,
2017-11-10T13:35:15.376Z,,,29.2,,58.9,54,
2017-11-10T13:35:25.397Z,,,29.2,,58.2,54,
2017-11-10T13:35:35.251Z,,,29.1,,57.4,54,
2017-11-10T13:35:45.269Z,,,29,,56.8,54,
2017-11-10T13:35:55.424Z,,,28.9,,56.2,54,
2017-11-10T13:36:05.256Z,,,28.4,,55.6,54,
2017-11-10T13:36:15.423Z,,,28.6,,55.1,54,
2017-11-10T13:36:25.258Z,,,28.6,,54.7,54,
2017-11-10T13:36:35.248Z,,,28.6,,54.3,54,
2017-11-10T13:36:45.253Z,,,28.5,,53.9,54,
2017-11-10T13:36:55.254Z,,,28.1,,53.6,54,
2017-11-10T13:37:05.251Z,,,28.4,,53.3,54,
2017-11-10T13:37:15.384Z,,,28.3,,53.1,54,
2017-11-10T13:37:25.255Z,,1,28.1,44,54.1,54,0
2017-11-10T13:37:35.254Z,,,28,34,57.2,54,
2017-11-10T13:37:45.254Z,,,27.7,29,57.3,54,
2017-11-10T13:37:55.268Z,,,27.5,30,58.6,54,
2017-11-10T13:38:05.254Z,,,27.5,29,59.5,54,
2017-11-10T13:38:15.357Z,,,27.8,29,60.1,54,
2017-11-10T13:38:25.257Z,,,28,,61.1,54,
2017-11-10T13:38:35.264Z,,,27.9,,61.6,54,
2017-11-10T13:38:45.249Z,,,27.7,,62.2,54,
2017-11-10T13:38:55.261Z,,,28.3,,62.7,54,
2017-11-10T13:39:05.255Z,,,28.5,,63.1,54,
2017-11-10T13:39:15.358Z,,,28.4,,63.5,54,
2017-11-10T13:39:25.256Z,,,28.5,,63.9,54,
2017-11-10T13:39:35.273Z,,,28.7,,64.1,54,
2017-11-10T13:39:45.265Z,,,28.9,,64.4,54,
2017-11-10T13:39:55.260Z,,,29,,64.6,54,
2017-11-10T13:40:05.264Z,,,29,,64.8,54,
2017-11-10T13:40:15.358Z,,1,28.9,0,63.9,54,0
2017-11-10T13:40:25.260Z,,,29,,61.8,54,
2017-11-10T13:40:35.299Z,,,29,,60.8,54,
2017-11-10T13:40:45.419Z,,,29.1,,59.6,54,
2017-11-10T13:40:55.300Z,,,28.9,,58.7,54,
2017-11-10T13:41:05.273Z,,,29.1,,57.9,54,
2017-11-10T13:41:15.393Z,,,28.9,,56.9,54,
2017-11-10T13:41:25.270Z,,,28.7,,56.4,54,
2017-11-10T13:41:35.268Z,,,28.7,,55.7,54,
2017-11-10T13:41:45.274Z,,,28.5,,55.2,54,
2017-11-10T13:41:55.386Z,,,28.3,,54.7,54,
2017-11-10T13:42:05.298Z,,,28.7,,54.3,54,
2017-11-10T13:42:15.389Z,,,28.7,,53.9,54,
2017-11-10T13:42:25.254Z,,1,28.1,44,54.3,54,0
2017-11-10T13:42:35.264Z,,,28,32,58,54,
2017-11-10T13:42:50.352Z,,,28,30,58,54,
2017-11-10T13:42:55.626Z,,,28.3,29,59.3,54,
2017-11-10T13:43:05.446Z,,,28,30,60,54,
2017-11-10T13:43:15.689Z,,,28,29,60.7,54,
2017-11-10T13:43:25.277Z,,,27.9,,61.4,54,
2017-11-10T13:43:35.514Z,,,28,,62,54,
2017-11-10T13:43:45.390Z,,,28.4,,62.7,54,
2017-11-10T13:43:55.633Z,,,28.4,,63.2,54,
2017-11-10T13:44:06.287Z,,,28.6,,63.5,54,
2017-11-10T13:44:15.358Z,,,28.9,,64,54,
2017-11-10T13:44:25.262Z,,,29,,64.2,54,
2017-11-10T13:44:35.252Z,,,29.1,,64.6,54,
2017-11-10T13:44:45.799Z,,,29,30,64.8,54,
2017-11-10T13:44:55.265Z,,1,28.9,0,64.5,54,0
2017-11-10T13:45:05.255Z,,,28.9,,61.8,54,
2017-11-10T13:45:15.359Z,,,29.1,,60.9,54,
2017-11-10T13:45:25.270Z,,,29.2,,59.7,54,
2017-11-10T13:45:35.262Z,,,29.2,,58.8,54,
2017-11-10T13:45:45.276Z,,,29.2,,57.9,54,
2017-11-10T13:45:55.256Z,,,28.9,,57.2,54,
2017-11-10T13:46:05.254Z,,,28.9,,56.5,54,
2017-11-10T13:46:15.344Z,,,28.9,,55.9,54,
2017-11-10T13:46:25.253Z,,,28.9,,55.3,54,
2017-11-10T13:46:35.254Z,,,28.9,,54.9,54,
2017-11-10T13:46:45.253Z,,,28.6,,54.5,54,
2017-11-10T13:46:55.254Z,,,28.5,,54,54,
2017-11-10T13:47:05.263Z,,,28.6,,53.7,54,
2017-11-10T13:47:15.345Z,,,28.6,,53.3,54,
2017-11-10T13:47:25.256Z,,1,28.5,45,54.5,54,0
2017-11-10T13:47:35.257Z,,,28.3,35,57.4,54,
2017-11-10T13:47:45.264Z,,,27.7,29,57.6,54,
2017-11-10T13:47:55.262Z,,,27.9,,59,54,
2017-11-10T13:48:05.264Z,,,28,30,59.7,54,
2017-11-10T13:48:15.396Z,,,28.1,29,60.4,54,
2017-11-10T13:48:25.270Z,,,28.3,,61.2,54,
2017-11-10T13:48:35.257Z,,,28,,61.8,54,
2017-11-10T13:48:45.267Z,,,28.3,,62.4,54,
2017-11-10T13:48:55.260Z,,,28.6,,62.9,54,
2017-11-10T13:49:05.256Z,,,28.4,,63.3,54,
2017-11-10T13:49:15.350Z,,,28.5,,63.6,54,
2017-11-10T13:49:25.257Z,,,28.6,,64,54,
2017-11-10T13:49:35.376Z,,,28.7,,64.4,54,
2017-11-10T13:49:45.254Z,,,29,,64.6,54,
2017-11-10T13:49:55.259Z,,,29,,64.8,54,
2017-11-10T13:50:05.258Z,,1,29,0,64.8,54,0
2017-11-10T13:50:15.356Z,,,28.9,,61.9,54,
2017-11-10T13:50:25.254Z,,,28.9,,61.2,54,
2017-11-10T13:50:35.264Z,,,29.1,,59.7,54,
2017-11-10T13:50:45.271Z,,,29.1,,58.8,54,
2017-11-10T13:50:55.265Z,,,29,,58,54,
2017-11-10T13:51:05.268Z,,,29.1,,57.2,54,
2017-11-10T13:51:15.353Z,,,29.1,,56.5,54,
2017-11-10T13:51:25.267Z,,,29,,55.9,54,
2017-11-10T13:51:35.267Z,,,29,,55.3,54,
2017-11-10T13:51:45.257Z,,,29,,54.8,54,
2017-11-10T13:51:55.262Z,,,28.6,,54.4,54,
2017-11-10T13:52:05.274Z,,,28.5,,53.9,54,
2017-11-10T13:52:15.351Z,,,28.1,,53.5,54,
2017-11-10T13:52:25.267Z,,1,27.8,44,53.9,54,0
2017-11-10T13:52:35.261Z,,,27.9,35,57.6,54,
2017-11-10T13:52:45.262Z,,,28.4,30,,54,
2017-11-10T13:52:55.262Z,,,28.3,29,58.8,54,
2017-11-10T13:53:05.257Z,,,28.3,,59.7,54,
2017-11-10T13:53:15.358Z,,,28.1,,60.4,54,
2017-11-10T13:53:25.273Z,,,28.3,30,61.2,54,
2017-11-10T13:53:35.270Z,,,28.3,29,61.8,54,
2017-11-10T13:53:45.262Z,,,27.8,,62.4,54,
2017-11-10T13:53:55.266Z,,,28.1,,62.8,54,
2017-11-10T13:54:05.263Z,,,28.3,,63.2,54,
2017-11-10T13:54:15.347Z,,,28.3,,63.6,54,
2017-11-10T13:54:25.266Z,,,28.5,,63.9,54,
2017-11-10T13:54:35.259Z,,,28.4,,64.1,54,
2017-11-10T13:54:45.259Z,,,28.5,,64.5,54,
2017-11-10T13:54:55.271Z,,,28.7,,64.7,54,
2017-11-10T13:55:05.263Z,,,28.9,,64.8,54,
2017-11-10T13:55:15.352Z,,1,29.1,0,64.7,54,0
2017-11-10T13:55:25.268Z,,,29.2,,61.8,54,
2017-11-10T13:55:35.263Z,,,29.2,,60.9,54,
2017-11-10T13:55:45.261Z,,,29.3,,59.7,54,
2017-11-10T13:55:55.259Z,,,29.3,,58.7,54,
2017-11-10T13:56:05.259Z,,,29.3,,57.8,54,
2017-11-10T13:56:15.354Z,,,29,,56.9,54,
2017-11-10T13:56:25.277Z,,,28.9,,56.4,54,
2017-11-10T13:56:35.282Z,,,28.9,,55.6,54,
2017-11-10T13:56:45.257Z,,,28.9,,55.1,54,
2017-11-10T13:56:55.264Z,,,28.3,,54.6,54,
2017-11-10T13:57:05.259Z,,,28.7,,54.1,54,
2017-11-10T13:57:15.362Z,,,28.6,,53.7,54,
2017-11-10T13:57:25.289Z,,1,28.4,44,53.9,54,0
2017-11-10T13:57:35.270Z,,,28.4,35,57.6,54,
2017-11-10T13:57:45.271Z,,,28.6,30,,54,
2017-11-10T13:57:55.263Z,,,28.5,29,58.8,54,
2017-11-10T13:58:05.271Z,,,28.5,30,59.6,54,
2017-11-10T13:58:15.360Z,,,28.5,29,60.2,54,
2017-11-10T13:58:25.261Z,,,28.5,,61.1,54,
2017-11-10T13:58:35.264Z,,,28.1,,61.6,54,
2017-11-10T13:58:45.275Z,,,28.5,,62.2,54,
2017-11-10T13:58:55.312Z,,,28.6,30,62.7,54,
2017-11-10T13:59:05.264Z,,,28.6,29,63.1,54,
2017-11-10T13:59:15.379Z,,,28.6,,63.4,54,
2017-11-10T13:59:25.258Z,,,28.5,,63.8,54,
2017-11-10T13:59:35.305Z,,,28.7,,64,54,
2017-11-10T13:59:45.276Z,,,28.7,,64.2,54,
2017-11-10T13:59:55.266Z,,,28.9,,64.5,54,
2017-11-10T14:00:05.259Z,,,29,,64.7,54,
2017-11-10T14:00:15.354Z,,,29.3,,64.9,54,
2017-11-10T14:00:25.292Z,,1,28.9,0,63.5,54,0
2017-11-10T14:00:35.264Z,,,29.2,,61.5,54,
2017-11-10T14:00:45.271Z,,,29.2,,60.6,54,
2017-11-10T14:00:55.269Z,,,29.2,,59.3,54,
2017-11-10T14:01:05.264Z,,,29.3,,58.4,54,
2017-11-10T14:01:15.391Z,,,29.5,,57.6,54,
2017-11-10T14:01:25.263Z,,,29.1,,56.8,54,
2017-11-10T14:01:35.637Z,,,28.7,,56.2,54,
2017-11-10T14:01:45.308Z,,,29,,55.5,54,
2017-11-10T14:01:55.269Z,,,28.7,,54.9,54,
2017-11-10T14:02:05.296Z,61,1,28.7,0,54.5,54,0
2017-11-10T14:02:15.384Z,,,28.6,,54,54,
2017-11-10T14:02:25.275Z,,1,28.6,45,54.5,54,0
2017-11-10T14:02:35.284Z,,,28.5,32,58.1,54,
2017-11-10T14:02:45.354Z,,,28.4,29,58,54,
2017-11-10T14:02:55.267Z,,,28.3,,59.1,54,
2017-11-10T14:03:05.287Z,,,28,30,60,54,
2017-11-10T14:03:15.852Z,,,28.3,29,60.6,54,
2017-11-10T14:03:25.261Z,,,28.6,29,61.4,54,
2017-11-10T14:03:35.332Z,,,28.9,,62,54,
2017-11-10T14:03:45.277Z,,,28.7,30,62.6,54,
2017-11-10T14:03:55.281Z,,,28.9,29,63.1,54,
2017-11-10T14:04:05.267Z,,,28.5,30,63.5,54,
2017-11-10T14:04:15.359Z,,,28.7,29,63.9,54,
2017-11-10T14:04:25.275Z,,,28.7,,64.1,54,
2017-11-10T14:04:35.265Z,,,28.9,30,64.5,54,
2017-11-10T14:04:45.269Z,,,29,29,64.7,54,
2017-11-10T14:04:55.262Z,,,29.1,,64.9,54,
2017-11-10T14:05:05.283Z,,1,29,0,62.7,54,0
2017-11-10T14:05:15.360Z,,,29.2,,61.4,54,
2017-11-10T14:05:25.273Z,,,29.2,,60.5,54,
