Time,HwActive,ActPow,PrimTSet,PrimT,HwTSet,ChActive,HwTOutlet
2018-02-09T14:15:55.456Z,,,,,54,,17.9
2018-02-09T14:16:05.235Z,,,,36.3,54,,17.7
2018-02-09T14:16:15.267Z,,,,,54,,17.4
2018-02-09T14:16:25.228Z,,,,,54,,17.3
2018-02-09T14:16:35.199Z,,,,36.4,54,,17
2018-02-09T14:16:50.333Z,,,,,54,,16.8
2018-02-09T14:16:55.193Z,,,,,54,,16.7
2018-02-09T14:17:05.489Z,,,,36.5,54,,16.5
2018-02-09T14:17:20.261Z,,,,,54,,16.4
2018-02-09T14:17:25.301Z,,,,,54,,16.2
2018-02-09T14:17:35.391Z,,,,36.6,54,,16.1
2018-02-09T14:17:45.534Z,,,,,54,,16.1
2018-02-09T14:17:55.192Z,,,,,54,,15.9
2018-02-09T14:18:05.289Z,,,,,54,,15.7
2018-02-09T14:18:15.335Z,,,,36.7,54,,15.7
2018-02-09T14:18:30.472Z,,,,,54,,15.6
2018-02-09T14:18:35.584Z,,,,,54,,15.6
2018-02-09T14:18:45.198Z,,,,,54,,15.4
2018-02-09T14:18:55.330Z,,,,,54,,15.4
2018-02-09T14:19:05.199Z,,,,,54,,15.3
2018-02-09T14:19:15.206Z,,,,,54,,15.3
2018-02-09T14:19:25.215Z,,,,,54,,15.3
2018-02-09T14:19:35.220Z,,,,,54,,15.1
2018-02-09T14:19:45.786Z,,,,,54,,15.1
2018-02-09T14:19:55.276Z,,,,,54,,15.1
2018-02-09T14:20:05.222Z,,,,,54,,15.1
2018-02-09T14:20:15.247Z,,,,,54,,15
2018-02-09T14:20:25.290Z,,,,,54,,15
2018-02-09T14:20:35.238Z,,,,,54,,15
2018-02-09T14:20:45.195Z,,,,,54,,14.8
2018-02-09T14:20:55.485Z,,,,,54,,14.8
2018-02-09T14:21:05.340Z,,,,,54,,14.7
2018-02-09T14:21:15.255Z,,,,36.6,54,,14.8
2018-02-09T14:21:25.296Z,,,,,54,,14.8
2018-02-09T14:21:35.266Z,,,,,54,,14.7
2018-02-09T14:21:45.200Z,,,,,54,,14.7
2018-02-09T14:21:55.199Z,0,41,,39.2,54,2,14.7
2018-02-09T14:22:05.293Z,,32,,42,54,,14.7
2018-02-09T14:22:15.199Z,,29,,40.9,54,,15
2018-02-09T14:22:25.196Z,,,,41.1,54,,15.6
2018-02-09T14:22:35.213Z,,,,42,54,,16.8
2018-02-09T14:22:45.348Z,,30,,,54,,17.3
2018-02-09T14:22:55.208Z,,29,,42.1,54,,17.9
2018-02-09T14:23:05.286Z,,,,42.3,54,,18.5
2018-02-09T14:23:15.369Z,,,,,54,,18.9
2018-02-09T14:23:25.213Z,,,,42.4,54,,19.2
2018-02-09T14:23:35.202Z,,30,,42.6,54,,19.4
2018-02-09T14:23:45.393Z,,29,,42.7,54,,19.6
2018-02-09T14:23:55.286Z,,,,42.8,54,,19.7
2018-02-09T14:24:05.279Z,,,,43,54,,19.8
2018-02-09T14:24:15.223Z,,,,,54,,20
2018-02-09T14:24:25.422Z,,,,43.1,54,,20.2
2018-02-09T14:24:35.344Z,,,,,54,,20.4
2018-02-09T14:24:45.262Z,,,,43.2,54,,20.2
2018-02-09T14:24:55.357Z,,,,,54,,20.5
2018-02-09T14:25:05.200Z,,,,43.3,54,,20.6
2018-02-09T14:25:15.196Z,,,,43.4,54,,20.5
2018-02-09T14:25:25.200Z,,,,43.5,54,,20.6
2018-02-09T14:25:35.498Z,,,,43.6,54,,20.8
2018-02-09T14:25:45.207Z,,,,43.7,54,,20.9
2018-02-09T14:25:55.465Z,,,,43.8,54,,21.1
2018-02-09T14:26:05.248Z,,,,44,54,,21.1
2018-02-09T14:26:15.245Z,,,,44.1,54,,21.3
2018-02-09T14:26:25.280Z,,,,44.2,54,,21.3
2018-02-09T14:26:35.301Z,,30,,44.3,54,,21.5
2018-02-09T14:26:45.308Z,,,,44.4,54,,21.5
2018-02-09T14:26:55.202Z,,29,,44.6,54,,21.3
2018-02-09T14:27:05.202Z,,30,,44.7,54,,21.5
2018-02-09T14:27:15.241Z,,29,,44.8,54,,21.5
2018-02-09T14:27:25.433Z,,,,45,54,,21.7
2018-02-09T14:27:35.222Z,,,,45.1,54,,21.7
2018-02-09T14:27:45.271Z,,,,45.2,54,,21.7
2018-02-09T14:27:55.286Z,,,,45.3,54,,21.7
2018-02-09T14:28:05.366Z,,30,,45.5,54,,22
2018-02-09T14:28:15.200Z,,,,45.6,54,,22
2018-02-09T14:28:25.197Z,,29,,45.7,54,,21.9
2018-02-09T14:28:35.314Z,,30,,45.8,54,,21.9
2018-02-09T14:28:45.298Z,0,0,,45.8,54,2,22
2018-02-09T14:28:55.220Z,,,,43.7,54,,22
2018-02-09T14:29:05.236Z,,,,42.8,54,,22
2018-02-09T14:29:15.268Z,,,,41.6,54,,22
2018-02-09T14:29:25.402Z,,,,40.9,54,,21.7
2018-02-09T14:29:35.283Z,,,,40.4,54,,21.5
2018-02-09T14:29:45.215Z,,,,39.9,54,,21.5
2018-02-09T14:29:55.608Z,,,,39.5,54,,21.3
2018-02-09T14:30:05.214Z,,,,38.9,54,,21.3
2018-02-09T14:30:15.276Z,,,,38.6,54,,21.2
2018-02-09T14:30:25.235Z,,,,38.3,54,,20.9
2018-02-09T14:30:40.505Z,0,44,,38,54,2,20.8
2018-02-09T14:30:45.200Z,,33,,44.2,54,,20.6
2018-02-09T14:30:55.276Z,,30,,44.9,54,,20.6
2018-02-09T14:31:05.370Z,,29,,43.7,54,,20.5
2018-02-09T14:31:15.562Z,,,,44.3,54,,20.2
2018-02-09T14:31:25.257Z,,,,45.1,54,,20.2
2018-02-09T14:31:35.197Z,,,,45.2,54,,20.5
2018-02-09T14:31:45.364Z,,,,45.6,54,,20.8
2018-02-09T14:31:55.257Z,,,,46,54,,21.1
2018-02-09T14:32:05.483Z,,,,46.1,54,,21.3
2018-02-09T14:32:15.226Z,0,0,,45.8,54,2,21.5
2018-02-09T14:32:25.285Z,,,,43.9,54,,21.7
2018-02-09T14:32:35.317Z,,,,42.8,54,,21.6
2018-02-09T14:32:45.219Z,,,,41.9,54,,21.3
2018-02-09T14:32:55.415Z,,,,40.9,54,,21.2
2018-02-09T14:33:05.202Z,,,,40.6,54,,21.2
2018-02-09T14:33:15.332Z,,,,39.9,54,,21.1
2018-02-09T14:33:25.289Z,,,,39.7,54,,21.1
2018-02-09T14:33:35.622Z,,,,39.3,54,,20.9
2018-02-09T14:33:45.249Z,,,,38.9,54,,20.8
2018-02-09T14:33:55.210Z,,,,38.6,54,,20.8
2018-02-09T14:34:05.210Z,,,,38.3,54,,20.6
2018-02-09T14:34:15.293Z,,,,38.2,54,,20.5
2018-02-09T14:34:25.203Z,,,,37.9,54,,20.4
2018-02-09T14:34:35.404Z,,,,37.7,54,,20.4
2018-02-09T14:34:45.361Z,,,,37.6,54,,20.1
2018-02-09T14:34:55.201Z,,,,37.4,54,,20.1
2018-02-09T14:35:05.284Z,,,,37.3,54,,20.1
2018-02-09T14:35:15.207Z,,,,37.1,54,,20
2018-02-09T14:35:25.290Z,,,,36.9,54,,20
2018-02-09T14:35:35.257Z,0,,,36.8,54,2,19.8
2018-02-09T14:35:45.297Z,,38,,41.1,54,,20.1
2018-02-09T14:35:55.213Z,,29,,41.9,54,,19.7
2018-02-09T14:36:05.270Z,,29,,42,54,,19.7
2018-02-09T14:36:15.281Z,,,,43.3,54,,19.8
2018-02-09T14:36:25.293Z,,29,,44,54,,20.2
2018-02-09T14:36:35.623Z,,,,44.4,54,,20.5
2018-02-09T14:36:45.369Z,,30,,45,54,,20.8
2018-02-09T14:36:55.287Z,,,,45.2,54,,20.9
2018-02-09T14:37:05.434Z,,,,45.6,54,,21.2
2018-02-09T14:37:15.282Z,,29,,46,54,,21.6
2018-02-09T14:37:25.484Z,,,,46.2,54,,21.6
2018-02-09T14:37:35.242Z,,30,,46.4,54,,21.6
2018-02-09T14:37:45.207Z,,29,,46.6,54,,21.7
2018-02-09T14:37:55.229Z,,,,46.7,54,,21.7
2018-02-09T14:38:05.206Z,,,,46.9,54,,21.9
2018-02-09T14:38:15.285Z,,,,47,54,,22.1
2018-02-09T14:38:25.303Z,,,,,54,,22.4
2018-02-09T14:38:35.262Z,,,,,54,,22.6
2018-02-09T14:38:45.275Z,,,,,54,,22.5
2018-02-09T14:38:55.286Z,,,,,54,,22.4
2018-02-09T14:39:05.214Z,,,,47.1,54,,22.5
2018-02-09T14:39:15.217Z,,,,,54,,22.4
2018-02-09T14:39:25.213Z,,30,,,54,,22.5
2018-02-09T14:39:35.379Z,,29,,47.2,54,,22.1
2018-02-09T14:39:45.270Z,,,,47.3,54,,22.2
2018-02-09T14:39:55.256Z,,,,,54,,22.4
2018-02-09T14:40:05.234Z,,,,47.4,54,,22.5
2018-02-09T14:40:15.317Z,,,,47.6,54,,22.5
2018-02-09T14:40:25.387Z,,,,,54,,22.5
2018-02-09T14:40:35.204Z,,30,,47.7,54,,22.5
2018-02-09T14:40:45.281Z,,29,,47.8,54,,22.5
2018-02-09T14:41:00.347Z,,,,47.9,54,,22.5
2018-02-09T14:41:05.209Z,,,,48,54,,22.5
2018-02-09T14:41:15.208Z,,,,,54,,22.4
2018-02-09T14:41:25.260Z,,,,48.1,54,,22.4
2018-02-09T14:41:35.233Z,,,,48.2,54,,22.4
2018-02-09T14:41:45.384Z,,,,48.3,54,,22.4
2018-02-09T14:41:55.234Z,,,,48.4,54,,22.7
2018-02-09T14:42:05.481Z,,30,,48.5,54,,22.8
2018-02-09T14:42:15.220Z,0,0,,48.5,54,2,22.7
2018-02-09T14:42:25.230Z,,,,45.9,54,,22.8
2018-02-09T14:42:35.258Z,,,,44.9,54,,22.6
2018-02-09T14:42:45.294Z,,,,44.3,54,,22.2
2018-02-09T14:42:55.233Z,,,,43.8,54,,22
2018-02-09T14:43:05.210Z,,,,42.9,54,,21.7
2018-02-09T14:43:15.210Z,,,,42.6,54,,21.7
2018-02-09T14:43:25.232Z,,,,41.9,54,,21.6
2018-02-09T14:43:35.206Z,,,,41.6,54,,21.5
2018-02-09T14:43:45.212Z,,,,41.2,54,,21.3
2018-02-09T14:44:00.354Z,,,,40.9,54,,21.2
2018-02-09T14:44:05.205Z,,,,40.6,54,,21.1
2018-02-09T14:44:15.214Z,,,,40.4,54,,20.9
2018-02-09T14:44:25.206Z,,,,40.2,54,,20.8
2018-02-09T14:44:40.397Z,,,,39.9,54,,20.6
2018-02-09T14:44:45.211Z,,,,39.8,54,,20.6
2018-02-09T14:44:55.274Z,,,,39.6,54,,20.5
2018-02-09T14:45:05.378Z,,,,39.4,54,,20.4
2018-02-09T14:45:15.208Z,,,,39.2,54,,20.4
2018-02-09T14:45:25.249Z,,,,,54,,20.2
2018-02-09T14:45:35.294Z,,,,,54,,20.1
2018-02-09T14:45:45.240Z,,,,,54,,20.5
2018-02-09T14:45:55.222Z,,,,,54,,20.4
2018-02-09T14:46:05.293Z,,,,,54,,20.1
2018-02-09T14:46:15.224Z,,,,,54,,19.7
2018-02-09T14:46:25.253Z,,,,,54,,19.4
2018-02-09T14:46:35.301Z,,,,,54,,19.2
2018-02-09T14:46:45.225Z,,,,,54,,18.9
2018-02-09T14:46:55.262Z,,,,,54,,18.8
2018-02-09T14:47:05.209Z,,,,,54,,18.5
2018-02-09T14:47:15.272Z,,,,39.3,54,,18.2
2018-02-09T14:47:25.264Z,,,,,54,,17.9
2018-02-09T14:47:35.217Z,,,,39.4,54,,17.8
2018-02-09T14:47:45.307Z,,,,39.5,54,,17.5
2018-02-09T14:47:55.267Z,,,,,54,,17.4
2018-02-09T14:48:05.227Z,,,,39.6,54,,17.3
2018-02-09T14:48:15.240Z,,,,,54,,17.1
2018-02-09T14:48:25.208Z,,,,39.7,54,,17
2018-02-09T14:48:40.428Z,,,,,54,,16.8
2018-02-09T14:48:45.222Z,,,,,54,,16.7
2018-02-09T14:48:55.289Z,,,,39.8,54,,16.5
2018-02-09T14:49:05.311Z,,,,,54,,16.4
2018-02-09T14:49:15.236Z,,,,,54,,16.4
2018-02-09T14:49:25.289Z,,,,,54,,16.2
2018-02-09T14:49:35.233Z,,,,,54,,16.1
2018-02-09T14:49:45.289Z,,,,,54,,16.1
2018-02-09T14:49:55.488Z,,,,39.9,54,,15.9
2018-02-09T14:50:05.325Z,,,,,54,,15.7
2018-02-09T14:50:15.210Z,,,,,54,,15.7
2018-02-09T14:50:25.300Z,,,,,54,,15.7
2018-02-09T14:50:35.220Z,,,,,54,,15.7
2018-02-09T14:50:45.278Z,,,,39.8,54,,15.6
2018-02-09T14:50:55.314Z,,,,39.9,54,,15.6
2018-02-09T14:51:08.012Z,,,,39.8,54,,15.4
2018-02-09T14:51:15.214Z,,,,,54,,15.4
2018-02-09T14:51:25.341Z,,,,,54,,15.4
2018-02-09T14:51:35.325Z,,,,,54,,15.3
2018-02-09T14:51:45.242Z,,,,,54,,15.3
2018-02-09T14:51:55.251Z,,,,,54,,15.3
2018-02-09T14:52:05.217Z,,,,,54,,15.1
2018-02-09T14:52:20.273Z,,,,,54,,15.1
2018-02-09T14:52:25.312Z,,,,39.7,54,,15
2018-02-09T14:52:35.213Z,,,,,54,,15
2018-02-09T14:52:45.217Z,,,,,54,,15
2018-02-09T14:52:55.266Z,,,,,54,,14.8
2018-02-09T14:53:05.231Z,,,,,54,,15
2018-02-09T14:53:15.225Z,,,,,54,,15
2018-02-09T14:53:25.220Z,,,,39.6,54,,15
2018-02-09T14:53:35.217Z,,,,,54,,14.8
2018-02-09T14:53:45.267Z,,,,,54,,14.8
2018-02-09T14:53:55.211Z,,,,,54,,14.8
2018-02-09T14:54:05.374Z,,,,,54,,14.8
2018-02-09T14:54:15.319Z,,,,,54,,14.7
2018-02-09T14:54:25.305Z,,,,39.5,54,,14.7
2018-02-09T14:54:35.215Z,,,,,54,,14.7
2018-02-09T14:54:45.215Z,,,,,54,,14.5
2018-02-09T14:54:55.226Z,,,,,54,,14.5
2018-02-09T14:55:05.216Z,,,,,54,,14.5
2018-02-09T14:55:15.255Z,,,,,54,,14.5
2018-02-09T14:55:25.311Z,,,,39.4,54,,14.5
2018-02-09T14:55:35.375Z,,,,,54,,14.5
2018-02-09T14:55:45.279Z,,,,,54,,14.5
2018-02-09T14:55:55.234Z,,,,,54,,14.5
2018-02-09T14:56:05.301Z,,,,,54,,14.3
2018-02-09T14:56:15.259Z,,,,39.3,54,,14.3
2018-02-09T14:56:25.218Z,,,,,54,,14.3
2018-02-09T14:56:35.216Z,,,,,54,,14.3
2018-02-09T14:56:45.292Z,,,,,54,,14.3
2018-02-09T14:56:55.219Z,,,,,54,,14.3
2018-02-09T14:57:05.278Z,,,,,54,,14.3
2018-02-09T14:57:15.531Z,,,,39.2,54,,14.3
2018-02-09T14:57:25.340Z,,,,,54,,14.3
2018-02-09T14:57:35.340Z,,,,,54,,14.3
2018-02-09T14:57:45.537Z,,,,,54,,14.3
2018-02-09T14:57:55.236Z,,,,,54,,14.3
2018-02-09T14:58:05.250Z,,,,39.1,54,,14.3
2018-02-09T14:58:20.290Z,0,40,,42,54,2,14.2
2018-02-09T14:58:25.358Z,,29,,43.9,54,,14.3
2018-02-09T14:58:35.249Z,,,,41.9,54,,14.8
2018-02-09T14:58:45.220Z,,30,,43,54,,15.4
2018-02-09T14:58:55.220Z,,29,,43.6,54,,16.5
2018-02-09T14:59:05.370Z,,,,43.4,54,,17.3
2018-02-09T14:59:20.379Z,,,,43.3,54,,17.9
2018-02-09T14:59:25.324Z,,,,43.2,54,,18.5
2018-02-09T14:59:35.361Z,,,,43.1,54,,19
2018-02-09T14:59:45.220Z,,,,,54,,19.3
2018-02-09T14:59:55.220Z,,,,43,54,,19.4
2018-02-09T15:00:05.383Z,,,,43.1,54,,19.7
2018-02-09T15:00:15.223Z,,30,,,54,,19.8
2018-02-09T15:00:25.312Z,,29,,43.2,54,,20
2018-02-09T15:00:35.224Z,,,,43.3,54,,20.1
2018-02-09T15:00:45.223Z,,,,,54,,20.2
2018-02-09T15:00:55.223Z,,,,43.4,54,,20.2
2018-02-09T15:01:05.286Z,,30,,43.5,54,,20.4
2018-02-09T15:01:15.225Z,,29,,,54,,20.6
2018-02-09T15:01:25.260Z,,30,,43.6,54,,20.5
2018-02-09T15:01:35.238Z,,29,,,54,,20.6
2018-02-09T15:01:45.218Z,,,,43.7,54,,20.8
2018-02-09T15:01:55.229Z,,,,43.8,54,,20.8
2018-02-09T15:02:05.294Z,,30,,43.9,54,,20.9
2018-02-09T15:02:15.477Z,,29,,44,54,,20.9
2018-02-09T15:02:25.227Z,,,,44.1,54,,20.9
2018-02-09T15:02:35.313Z,,,,44.2,54,,21.1
2018-02-09T15:02:45.231Z,,,,44.4,54,,21.1
2018-02-09T15:02:55.389Z,,,,44.5,54,,21.2
2018-02-09T15:03:05.315Z,,,,44.6,54,,21.3
2018-02-09T15:03:15.289Z,,30,,44.7,54,,21.3
2018-02-09T15:03:25.262Z,,29,,44.8,54,,21.3
2018-02-09T15:03:35.381Z,,30,,45,54,,21.5
2018-02-09T15:03:45.386Z,,29,,45.1,54,,21.5
2018-02-09T15:03:55.301Z,,,,45.2,54,,21.5
2018-02-09T15:04:05.240Z,,,,45.3,54,,21.6
2018-02-09T15:04:15.260Z,,,,45.5,54,,21.7
2018-02-09T15:04:25.277Z,,30,,45.6,54,,21.9
2018-02-09T15:04:35.222Z,,29,,45.7,54,,21.7
2018-02-09T15:04:45.241Z,,,,45.9,54,,21.9
2018-02-09T15:04:55.428Z,,,,46,54,,21.9
2018-02-09T15:05:05.419Z,0,0,,45.9,54,2,21.9
2018-02-09T15:05:15.224Z,,,,43.9,54,,21.9
2018-02-09T15:05:25.328Z,,,,42.7,54,,22.1
2018-02-09T15:05:35.303Z,,,,41.8,54,,21.9
2018-02-09T15:05:45.222Z,,,,40.9,54,,21.6
2018-02-09T15:05:55.296Z,,,,40.5,54,,21.5
2018-02-09T15:06:05.226Z,,,,39.9,54,,21.2
2018-02-09T15:06:15.253Z,,,,39.6,54,,21.2
2018-02-09T15:06:25.285Z,,,,38.9,54,,21.1
2018-02-09T15:06:35.223Z,,,,38.7,54,,20.9
2018-02-09T15:06:45.278Z,,,,38.4,54,,20.8
2018-02-09T15:06:55.304Z,0,44,,38.1,54,2,20.6
2018-02-09T15:07:05.226Z,,34,,44.1,54,,20.5
2018-02-09T15:07:15.261Z,,29,,44.9,54,,20.5
2018-02-09T15:07:25.281Z,,29,,44,54,,20.5
2018-02-09T15:07:35.264Z,0,0,,43.8,54,2,20
2018-02-09T15:07:45.242Z,,,,41.8,54,,20.1
2018-02-09T15:07:55.224Z,,,,40.9,54,,20.5
2018-02-09T15:08:05.233Z,,,,40.4,54,,20.5
2018-02-09T15:08:15.236Z,,,,39.7,54,,20.5
2018-02-09T15:08:25.300Z,,,,38.9,54,,20.4
2018-02-09T15:08:35.237Z,,,,38.7,54,,20.2
2018-02-09T15:08:45.221Z,,,,38.5,54,,20.1
2018-02-09T15:08:55.222Z,,,,38.2,54,,20.1
2018-02-09T15:09:05.229Z,,,,37.9,54,,20.2
2018-02-09T15:09:20.316Z,,,,37.6,54,,20
2018-02-09T15:09:25.461Z,,,,37.4,54,,19.8
2018-02-09T15:09:35.547Z,,,,37.2,54,,20
2018-02-09T15:09:45.322Z,,,,36.9,54,,20
2018-02-09T15:09:55.223Z,,,,36.8,54,,20
2018-02-09T15:10:05.223Z,,,,36.6,54,,20
2018-02-09T15:10:15.464Z,,,,36.4,54,,20
2018-02-09T15:10:25.226Z,,,,36.3,54,,20
2018-02-09T15:10:35.294Z,,,,,54,,20
2018-02-09T15:10:45.284Z,,,,36.2,54,,20
2018-02-09T15:10:55.306Z,,,,,54,,20
2018-02-09T15:11:05.228Z,,,,36.1,54,,20
2018-02-09T15:11:15.265Z,,,,36,54,,19.8
2018-02-09T15:11:25.310Z,,,,35.9,54,,19.7
2018-02-09T15:11:35.350Z,,,,,54,,19.7
2018-02-09T15:11:45.336Z,,,,35.8,54,,19.6
2018-02-09T15:11:55.231Z,,,,,54,,19.7
2018-02-09T15:12:05.256Z,,,,35.7,54,,19.6
2018-02-09T15:12:15.227Z,,,,35.6,54,,19.6
2018-02-09T15:12:25.232Z,,,,35.5,54,,19.6
2018-02-09T15:12:35.226Z,0,0,61,35.4,54,2,19.4
2018-02-09T15:12:45.294Z,,,,35.3,54,,19.6
2018-02-09T15:12:55.231Z,,,,35.2,54,,19.4
2018-02-09T15:13:10.386Z,,,,35.1,54,,19.3
2018-02-09T15:13:15.235Z,,,,34.9,54,,19.3
2018-02-09T15:13:30.368Z,,,,34.8,54,,19.2
2018-02-09T15:13:35.228Z,,,,34.7,54,,19
2018-02-09T15:13:50.328Z,,,,,54,,19
2018-02-09T15:13:55.309Z,,,,,54,,19.3
2018-02-09T15:14:05.259Z,,,,,54,,19.6
2018-02-09T15:14:20.330Z,0,,,34.8,54,2,19.3
2018-02-09T15:14:25.239Z,,36,,40,54,,19
2018-02-09T15:14:35.234Z,,29,,40.9,54,,18.9
2018-02-09T15:14:45.309Z,,,,40.5,54,,19.3
2018-02-09T15:14:55.290Z,,30,,42,54,,20.1
2018-02-09T15:15:05.403Z,,29,,42.2,54,,20.2
2018-02-09T15:15:15.228Z,,,,42.6,54,,20.1
2018-02-09T15:15:25.347Z,,30,,43.1,54,,20.2
2018-02-09T15:15:35.382Z,,,,43.4,54,,20.4
2018-02-09T15:15:45.307Z,,29,,43.6,54,,20.5
2018-02-09T15:15:55.970Z,,,,43.8,54,,20.5
2018-02-09T15:16:05.241Z,,29,,44,54,,20.6
2018-02-09T15:16:15.379Z,,,,44.2,54,,20.6
2018-02-09T15:16:25.230Z,,,,44.3,54,,20.6
2018-02-09T15:16:35.271Z,,,,44.4,54,,20.8
2018-02-09T15:16:45.231Z,,,,44.5,54,,20.9
2018-02-09T15:16:55.270Z,,,,44.6,54,,20.9
2018-02-09T15:17:05.293Z,,,,44.7,54,,21.1
2018-02-09T15:17:15.272Z,,,,44.8,54,,21.2
2018-02-09T15:17:30.433Z,,30,,,54,,21.3
2018-02-09T15:17:35.295Z,,30,,45,54,,21.3
2018-02-09T15:17:45.313Z,,,,,54,,21.3
2018-02-09T15:17:55.273Z,,29,,45.1,54,,21.5
2018-02-09T15:18:05.314Z,,,,45.2,54,,21.6
2018-02-09T15:18:15.324Z,0,0,,43.8,54,2,21.6
2018-02-09T15:18:25.586Z,,,,41.9,54,,21.7
2018-02-09T15:18:35.250Z,,,,41.4,54,,21.7
2018-02-09T15:18:45.325Z,,,,40.8,54,,21.3
2018-02-09T15:18:55.467Z,,,,39.9,54,,21.2
2018-02-09T15:19:05.307Z,,,,38.9,54,,20.9
2018-02-09T15:19:15.245Z,,,,38.8,54,,20.9
2018-02-09T15:19:25.336Z,,,,38.3,54,,20.9
2018-02-09T15:19:35.298Z,,,,37.9,54,,20.6
2018-02-09T15:19:50.378Z,,,,37.6,54,,20.5
2018-02-09T15:19:55.255Z,,,,37.2,54,,20.4
2018-02-09T15:20:05.337Z,,,,36.9,54,,20.2
2018-02-09T15:20:15.257Z,,,,36.7,54,,20.1
2018-02-09T15:20:25.231Z,,,,36.5,54,,20.1
2018-02-09T15:20:35.309Z,,,,36.3,54,,20
2018-02-09T15:20:45.377Z,,,,36.2,54,,20
2018-02-09T15:21:00.539Z,,,,35.9,54,,19.8
2018-02-09T15:21:05.420Z,,,,,54,,19.8
2018-02-09T15:21:15.560Z,,,,35.8,54,,19.7
2018-02-09T15:21:25.230Z,,,,,54,,19.6
2018-02-09T15:21:35.241Z,,,,35.7,54,,19.8
2018-02-09T15:21:45.249Z,,,,,54,,20
2018-02-09T15:21:55.293Z,,,,,54,,19.6
2018-02-09T15:22:05.325Z,,,,,54,,19.4
2018-02-09T15:22:15.259Z,,,,,54,,19
2018-02-09T15:22:25.325Z,,,,,54,,18.8
2018-02-09T15:22:35.320Z,,,,,54,,18.5
2018-02-09T15:22:45.513Z,,,,,54,,18.1
2018-02-09T15:22:55.266Z,,,,,54,,17.8
2018-02-09T15:23:05.689Z,,,,35.8,54,,17.7
2018-02-09T15:23:15.357Z,0,,,36.1,54,2,17.4
2018-02-09T15:23:25.279Z,,32,,42.2,54,,17.1
2018-02-09T15:23:35.275Z,,29,,41.8,54,,17.3
2018-02-09T15:23:45.371Z,,,,41.1,54,,17.8
2018-02-09T15:23:55.281Z,,30,,42.2,54,,19
2018-02-09T15:24:05.312Z,,29,,43,54,,19
2018-02-09T15:24:15.433Z,,,,43.2,54,,19.6
2018-02-09T15:24:25.231Z,,30,,43.6,54,,19.8
2018-02-09T15:24:35.340Z,,30,,44,54,,20
2018-02-09T15:24:45.572Z,,29,,44.1,54,,20.1
2018-02-09T15:24:55.536Z,,30,,44.4,54,,20.2
2018-02-09T15:25:05.236Z,,29,,44.6,54,,20.2
2018-02-09T15:25:15.232Z,,,,44.8,54,,20.4
2018-02-09T15:25:25.313Z,,,,45,54,,20.5
2018-02-09T15:25:35.237Z,,,,45.1,54,,20.6
2018-02-09T15:25:45.236Z,,,,45.2,54,,20.8
2018-02-09T15:25:55.234Z,,,,45.3,54,,20.9
2018-02-09T15:26:05.418Z,,,,45.4,54,,21.1
2018-02-09T15:26:15.238Z,,30,,,54,,21.2
2018-02-09T15:26:25.277Z,,,,45.5,54,,21.3
2018-02-09T15:26:35.248Z,,29,,,54,,21.3
2018-02-09T15:26:45.394Z,,,,45.6,54,,21.5
2018-02-09T15:26:55.243Z,,,,45.7,54,,21.5
2018-02-09T15:27:05.324Z,,,,,54,,21.6
2018-02-09T15:27:15.285Z,,,,45.8,54,,21.6
2018-02-09T15:27:25.295Z,,30,,46,54,,21.7
2018-02-09T15:27:35.256Z,,29,,,54,,21.7
2018-02-09T15:27:45.253Z,,,,46.1,54,,21.9
2018-02-09T15:27:55.245Z,,,,46.2,54,,21.9
2018-02-09T15:28:05.489Z,,30,,46.3,54,,22
2018-02-09T15:28:15.256Z,,29,,46.4,54,,21.9
2018-02-09T15:28:25.310Z,,,,46.5,54,,22
2018-02-09T15:28:35.288Z,,,,46.6,54,,22.2
2018-02-09T15:28:45.297Z,,,,46.7,54,,22.2
2018-02-09T15:28:55.340Z,,,,46.8,54,,22.2
2018-02-09T15:29:05.276Z,,,,46.9,54,,22.4
2018-02-09T15:29:15.460Z,,,,47,54,,22.4
2018-02-09T15:29:25.261Z,,,,47.1,54,,22.4
2018-02-09T15:29:40.913Z,,,,47.2,54,,22.5
2018-02-09T15:29:45.410Z,,,,47.3,54,,22.6
2018-02-09T15:29:55.281Z,,,,47.4,54,,22.8
2018-02-09T15:30:05.468Z,,,,47.6,54,,22.7
2018-02-09T15:30:15.249Z,,,,47.7,54,,22.7
2018-02-09T15:30:25.347Z,,,,47.8,54,,23
2018-02-09T15:30:35.292Z,,,,47.9,54,,23
2018-02-09T15:30:45.246Z,,,,48,54,,23.2
2018-02-09T15:30:55.274Z,,,,,54,,23
2018-02-09T15:31:10.607Z,,,,48.2,54,,23
2018-02-09T15:31:15.285Z,,30,,,54,,23.3
2018-02-09T15:31:25.259Z,,29,,48.3,54,,23.3
2018-02-09T15:31:35.264Z,,30,,48.4,54,,22.8
2018-02-09T15:31:45.302Z,,29,,48.5,54,,23.2
2018-02-09T15:31:55.470Z,,,,48.6,54,,23.4
2018-02-09T15:32:05.380Z,,,,48.7,54,,23.4
2018-02-09T15:32:15.237Z,,,,48.8,54,,23.7
2018-02-09T15:32:25.241Z,,,,48.9,54,,23.8
2018-02-09T15:32:35.242Z,,29,,49,54,,23.8
2018-02-09T15:32:50.449Z,,,,,54,,23.8
2018-02-09T15:32:55.239Z,,,,49.1,54,,24.2
2018-02-09T15:33:05.275Z,,,,49.2,54,,24
