Time,HwTOutlet,ChActive,PrimT,HwTSet,ActPow,HwActive,PrimTSet
2017-12-27T01:21:25.606Z,30.2,,,54,,,
2017-12-27T01:21:35.606Z,30.2,,,54,,,
2017-12-27T01:21:45.606Z,30.2,,,54,,,
2017-12-27T01:21:55.607Z,30.1,,,54,,,
2017-12-27T01:22:05.615Z,30.1,,,54,,,
2017-12-27T01:22:15.606Z,30.1,,,54,,,
2017-12-27T01:22:25.608Z,30,,,54,,,
2017-12-27T01:22:35.608Z,30,,,54,,,
2017-12-27T01:22:45.617Z,29.8,,,54,,,
2017-12-27T01:22:55.608Z,29.8,,,54,,,
2017-12-27T01:23:05.607Z,29.7,,,54,,,
2017-12-27T01:23:15.610Z,29.6,,,54,,,
2017-12-27T01:23:25.606Z,29.6,,33.1,54,,,
2017-12-27T01:23:35.614Z,29.5,,,54,,,
2017-12-27T01:23:45.605Z,29.5,,,54,,,
2017-12-27T01:23:55.610Z,29.3,,,54,,,
2017-12-27T01:24:05.609Z,29.2,,,54,,,
2017-12-27T01:24:15.609Z,29.2,,33.2,54,,,
2017-12-27T01:24:25.610Z,29.1,,,54,,,
2017-12-27T01:24:35.613Z,29,,,54,,,
2017-12-27T01:24:45.609Z,29,,,54,,,
2017-12-27T01:24:55.614Z,28.9,,,54,,,
2017-12-27T01:25:05.609Z,28.7,,33.3,54,,,
2017-12-27T01:25:15.609Z,28.7,,,54,,,
2017-12-27T01:25:25.609Z,28.6,,,54,,,
2017-12-27T01:25:35.610Z,28.6,,,54,,,
2017-12-27T01:25:45.610Z,28.5,,,54,,,
2017-12-27T01:25:55.610Z,28.4,,,54,,,
2017-12-27T01:26:05.611Z,28.4,,,54,,,
2017-12-27T01:26:15.610Z,28.3,,,54,,,
2017-12-27T01:26:25.611Z,28.3,,,54,,,
2017-12-27T01:26:35.611Z,28.1,,,54,,,
2017-12-27T01:26:45.611Z,28,,33.4,54,,,
2017-12-27T01:26:55.611Z,28,,,54,,,
2017-12-27T01:27:05.611Z,27.9,,,54,,,
2017-12-27T01:27:15.612Z,27.8,,,54,,,
2017-12-27T01:27:25.620Z,27.8,,,54,,,
2017-12-27T01:27:35.611Z,27.7,,,54,,,
2017-12-27T01:27:45.611Z,27.7,,33.3,54,,,
2017-12-27T01:27:55.612Z,27.5,,,54,,,
2017-12-27T01:28:05.612Z,27.5,,33.4,54,,,
2017-12-27T01:28:15.609Z,27.4,,33.3,54,,,
2017-12-27T01:28:25.611Z,27.4,,,54,,,
2017-12-27T01:28:35.613Z,27.3,,,54,,,
2017-12-27T01:28:45.621Z,27.3,,,54,,,
2017-12-27T01:28:55.613Z,27.2,,,54,,,
2017-12-27T01:29:05.611Z,27.2,,,54,,,
2017-12-27T01:29:15.612Z,27.1,,,54,,,
2017-12-27T01:29:25.615Z,27.1,,,54,,,
2017-12-27T01:29:35.612Z,26.9,,,54,,,
2017-12-27T01:29:45.613Z,26.9,,,54,,,
2017-12-27T01:29:55.610Z,26.8,,33.2,54,,,
2017-12-27T01:30:05.611Z,26.8,1,,54,44,0,
2017-12-27T01:30:15.615Z,26.7,,38,54,36,,
2017-12-27T01:30:25.612Z,26.7,,37.8,54,29,,
2017-12-27T01:30:35.618Z,26.6,,37.1,54,,,
2017-12-27T01:30:45.608Z,26.6,,37.5,54,,,
2017-12-27T01:30:55.615Z,26.6,,37.6,54,,,
2017-12-27T01:31:05.615Z,26.7,,37.8,54,,,
2017-12-27T01:31:15.620Z,26.7,,37.9,54,,,
2017-12-27T01:31:25.615Z,26.8,,38,54,,,
2017-12-27T01:31:35.616Z,27.1,,,54,,,
2017-12-27T01:31:45.622Z,27.2,,38.1,54,30,,
2017-12-27T01:31:55.615Z,27.3,,38.2,54,29,,
2017-12-27T01:32:05.609Z,27.5,,,54,,,
2017-12-27T01:32:15.618Z,27.7,,38.3,54,,,
2017-12-27T01:32:25.613Z,27.8,,38.4,54,30,,
2017-12-27T01:32:35.614Z,27.9,,38.5,54,29,,
2017-12-27T01:32:45.612Z,28,,38.4,54,,,
2017-12-27T01:32:55.617Z,28,,38.5,54,,,
2017-12-27T01:33:05.611Z,28.1,,38.6,54,,,
2017-12-27T01:33:15.613Z,28.3,,38.7,54,,,
2017-12-27T01:33:25.616Z,28.3,,38.8,54,,,
2017-12-27T01:33:35.613Z,28.3,,38.9,54,,,
2017-12-27T01:33:45.616Z,28.4,,39.1,54,,,
2017-12-27T01:33:55.617Z,28.4,,39.2,54,,,
2017-12-27T01:34:05.617Z,28.5,,39.3,54,30,,
2017-12-27T01:34:15.632Z,28.5,,39.5,54,29,,
2017-12-27T01:34:25.628Z,28.6,,39.6,54,,,
2017-12-27T01:34:35.699Z,28.6,,39.7,54,,,
2017-12-27T01:34:45.619Z,28.6,,39.8,54,,,
2017-12-27T01:34:55.630Z,28.7,,40,54,,,
2017-12-27T01:35:05.625Z,28.7,,40.1,54,,,
2017-12-27T01:35:15.612Z,28.9,,40.2,54,,,
2017-12-27T01:35:25.620Z,28.9,,40.3,54,,,
2017-12-27T01:35:35.623Z,29,1,39.9,54,0,0,
2017-12-27T01:35:45.634Z,29,,37.9,54,,,
2017-12-27T01:35:55.627Z,29.1,,36.9,54,,,
2017-12-27T01:36:05.623Z,29.2,,36.4,54,,,
2017-12-27T01:36:15.616Z,29.2,,35.8,54,,,
2017-12-27T01:36:25.622Z,29.3,,35.3,54,,,
2017-12-27T01:36:35.620Z,29.3,,34.8,54,,,
2017-12-27T01:36:45.620Z,29.5,,34.4,54,,,
2017-12-27T01:36:55.622Z,29.5,,33.9,54,,,
2017-12-27T01:37:05.620Z,29.5,,33.8,54,,,
2017-12-27T01:37:15.620Z,29.5,,33.5,54,,,
2017-12-27T01:37:25.621Z,29.5,,33.2,54,,,
2017-12-27T01:37:35.621Z,29.5,,32.9,54,,,
2017-12-27T01:37:45.628Z,29.5,1,35.1,54,42,0,
2017-12-27T01:37:55.627Z,29.5,,39.5,54,32,,
2017-12-27T01:38:05.623Z,29.5,,38.7,54,29,,
2017-12-27T01:38:15.625Z,29.5,,38.4,54,,,
2017-12-27T01:38:25.614Z,29.5,,39.5,54,30,,
2017-12-27T01:38:35.751Z,29.5,1,39.9,54,0,0,
2017-12-27T01:38:45.617Z,29.5,,37.8,54,,,
2017-12-27T01:38:55.614Z,29.6,,36.5,54,,,
2017-12-27T01:39:05.615Z,29.6,,35.7,54,,,
2017-12-27T01:39:15.614Z,29.7,,34.9,54,,,
2017-12-27T01:39:25.614Z,29.8,,34.7,54,,,
2017-12-27T01:39:35.625Z,30,,34.3,54,,,
2017-12-27T01:39:45.615Z,30,,33.9,54,,,
2017-12-27T01:39:55.627Z,30,,33.7,54,,,
2017-12-27T01:40:05.614Z,30,,33.5,54,,,
2017-12-27T01:40:15.615Z,30,,33.4,54,,,
2017-12-27T01:40:25.619Z,30,,33.2,54,,,
2017-12-27T01:40:35.620Z,30,,32.9,54,,,
2017-12-27T01:40:45.616Z,30,,32.7,54,,,
2017-12-27T01:40:55.627Z,30,,32.5,54,,,
2017-12-27T01:41:05.617Z,29.8,,32.3,54,,,
2017-12-27T01:41:15.615Z,29.8,,32.2,54,,,
2017-12-27T01:41:25.616Z,29.8,,32.1,54,,,
2017-12-27T01:41:35.619Z,29.7,,31.9,54,,,
2017-12-27T01:41:45.615Z,29.7,,31.8,54,,,
2017-12-27T01:41:55.618Z,29.6,,31.7,54,,,
2017-12-27T01:42:05.618Z,29.6,,31.6,54,,,
2017-12-27T01:42:15.617Z,29.5,,,54,,,
2017-12-27T01:42:25.618Z,29.5,,31.5,54,,,
2017-12-27T01:42:35.618Z,29.3,,,54,,,
2017-12-27T01:42:45.618Z,29.3,,31.4,54,,,
2017-12-27T01:42:55.625Z,29.2,,,54,,,
2017-12-27T01:43:05.618Z,29.1,,31.3,54,,,
2017-12-27T01:43:15.617Z,29.1,,31.2,54,,,
2017-12-27T01:43:25.618Z,29,,,54,,,
2017-12-27T01:43:35.620Z,29,,31.1,54,,,
2017-12-27T01:43:45.622Z,28.9,,30.9,54,,,
2017-12-27T01:43:55.615Z,28.9,,30.8,54,,,
2017-12-27T01:44:05.618Z,28.9,,,54,,,
2017-12-27T01:44:15.619Z,28.7,,30.7,54,,,
2017-12-27T01:44:25.624Z,28.7,,30.6,54,,,
2017-12-27T01:44:35.618Z,28.7,,30.5,54,,,
2017-12-27T01:44:45.618Z,28.7,,,54,,,
2017-12-27T01:44:55.621Z,28.6,,30.4,54,,,
2017-12-27T01:45:05.620Z,28.6,,30.3,54,,,
2017-12-27T01:45:15.621Z,28.6,,,54,,,
2017-12-27T01:45:25.676Z,28.6,,,54,,,
2017-12-27T01:45:35.621Z,28.5,,,54,,,
2017-12-27T01:45:45.623Z,28.5,,,54,,,
2017-12-27T01:45:55.626Z,28.5,,,54,,,
2017-12-27T01:46:05.621Z,28.5,,,54,,,
2017-12-27T01:46:15.621Z,28.5,,,54,,,
2017-12-27T01:46:25.628Z,28.5,,,54,,,
2017-12-27T01:46:35.623Z,28.5,1,31.3,54,45,0,
2017-12-27T01:46:45.629Z,28.5,,36.4,54,33,,
2017-12-27T01:46:55.628Z,28.5,,36.8,54,29,,
2017-12-27T01:47:05.621Z,28.4,,36,54,,,
2017-12-27T01:47:15.621Z,28.4,,37.1,54,,,
2017-12-27T01:47:25.622Z,28.4,,37.3,54,,,
2017-12-27T01:47:35.621Z,28.5,,37.6,54,,,
2017-12-27T01:47:45.622Z,28.5,,38,54,,,
2017-12-27T01:47:55.623Z,28.6,,38.2,54,,,
2017-12-27T01:48:05.620Z,28.7,,38.5,54,,,
2017-12-27T01:48:15.624Z,28.7,,38.7,54,30,,
2017-12-27T01:48:25.620Z,28.9,,39.1,54,29,,
2017-12-27T01:48:35.622Z,29,,39.2,54,,,
2017-12-27T01:48:45.624Z,29.1,,39.3,54,,,
2017-12-27T01:48:55.624Z,29.2,,39.5,54,,,
2017-12-27T01:49:05.625Z,29.3,,39.6,54,30,,
2017-12-27T01:49:15.625Z,29.3,,39.5,54,29,,
2017-12-27T01:49:25.620Z,29.5,,39.6,54,,,
2017-12-27T01:49:35.621Z,29.5,,39.7,54,,,
2017-12-27T01:49:45.620Z,29.6,,39.8,54,,,
2017-12-27T01:49:55.621Z,29.6,,39.9,54,,,
2017-12-27T01:50:05.623Z,29.6,,40,54,,,
2017-12-27T01:50:15.622Z,29.6,,40.1,54,,,
2017-12-27T01:50:25.622Z,29.7,,40.2,54,30,,
2017-12-27T01:50:35.623Z,29.7,,40.3,54,29,,
2017-12-27T01:50:45.628Z,29.7,,40.4,54,,,
2017-12-27T01:50:55.625Z,29.7,,40.6,54,,,
2017-12-27T01:51:05.627Z,29.8,,40.7,54,,,
2017-12-27T01:51:15.628Z,29.8,,40.8,54,,,
2017-12-27T01:51:25.625Z,30,,40.9,54,30,,
2017-12-27T01:51:35.630Z,30,,41,54,29,,
2017-12-27T01:51:45.631Z,30,,41.1,54,,,
2017-12-27T01:51:55.625Z,30.1,,41.2,54,,,
2017-12-27T01:52:05.628Z,30.1,,41.3,54,30,,
2017-12-27T01:52:15.623Z,30.2,,41.4,54,29,,
2017-12-27T01:52:25.628Z,30.2,,41.5,54,,,
2017-12-27T01:52:35.621Z,30.3,,41.6,54,,,
2017-12-27T01:52:45.628Z,30.3,,,54,,,
2017-12-27T01:52:55.627Z,30.4,,41.7,54,,,
2017-12-27T01:53:05.624Z,30.6,,41.9,54,,,
2017-12-27T01:53:15.624Z,30.6,,42,54,,,
2017-12-27T01:53:25.624Z,30.7,,42.1,54,,,
2017-12-27T01:53:35.630Z,30.7,,,54,,,
2017-12-27T01:53:45.626Z,30.8,,42.3,54,,,
2017-12-27T01:53:55.626Z,30.9,,,54,,,
2017-12-27T01:54:05.627Z,30.9,,42.6,54,30,,
2017-12-27T01:54:15.622Z,31,,,54,29,,
2017-12-27T01:54:25.629Z,31.2,,42.8,54,,,
2017-12-27T01:54:35.629Z,31.3,,42.9,54,,,
2017-12-27T01:54:45.625Z,31.3,,43,54,,,
2017-12-27T01:54:55.625Z,31.4,1,42.9,54,0,0,
2017-12-27T01:55:05.633Z,31.5,,40.8,54,,,
2017-12-27T01:55:15.624Z,31.6,,39.7,54,,,
2017-12-27T01:55:25.623Z,31.6,,38.9,54,,,
2017-12-27T01:55:35.624Z,31.8,,38.4,54,,,
2017-12-27T01:55:45.625Z,31.9,,37.8,54,,,
2017-12-27T01:55:55.628Z,32,,37.4,54,,,
2017-12-27T01:56:05.626Z,32,,36.9,54,,,
2017-12-27T01:56:15.627Z,32,,36.6,54,,,
2017-12-27T01:56:25.622Z,32,,36.3,54,,,
2017-12-27T01:56:35.634Z,32,,35.9,54,,,
2017-12-27T01:56:45.628Z,32,,35.7,54,,,
2017-12-27T01:56:55.634Z,31.9,,35.5,54,,,
2017-12-27T01:57:05.630Z,31.9,,35.3,54,,,
2017-12-27T01:57:15.629Z,31.9,,34.9,54,,,
2017-12-27T01:57:25.626Z,31.9,,34.8,54,,,
2017-12-27T01:57:35.634Z,31.8,,34.7,54,,,
2017-12-27T01:57:45.626Z,31.8,,34.5,54,,,
2017-12-27T01:57:55.624Z,31.8,,34.4,54,,,
2017-12-27T01:58:05.629Z,31.6,,,54,,,
2017-12-27T01:58:15.629Z,31.6,,34.3,54,,,
2017-12-27T01:58:25.691Z,31.5,,,54,,,
2017-12-27T01:58:35.624Z,31.5,,,54,,,
2017-12-27T01:58:45.630Z,31.5,,,54,,,
2017-12-27T01:58:55.626Z,31.5,,,54,,,
2017-12-27T01:59:05.625Z,31.5,,,54,,,
2017-12-27T01:59:15.625Z,31.5,,,54,,,
2017-12-27T01:59:25.631Z,31.5,,,54,,,
2017-12-27T01:59:35.626Z,31.4,,,54,,,
2017-12-27T01:59:45.628Z,31.4,,34.2,54,,,
2017-12-27T01:59:55.624Z,31.3,,,54,,,
2017-12-27T02:00:05.626Z,31.3,,,54,,,
2017-12-27T02:00:15.631Z,31.3,,,54,,,
2017-12-27T02:00:25.626Z,31.2,,,54,,,
2017-12-27T02:00:35.626Z,31,,,54,,,
2017-12-27T02:00:45.626Z,31,,34.3,54,,,
2017-12-27T02:00:55.645Z,30.9,,,54,,,
2017-12-27T02:01:05.632Z,30.8,,,54,,,
2017-12-27T02:01:15.626Z,30.8,,,54,,,
2017-12-27T02:01:25.627Z,30.7,,,54,,,
2017-12-27T02:01:35.637Z,30.6,,34.4,54,,,
2017-12-27T02:01:45.628Z,30.6,,,54,,,
2017-12-27T02:01:55.632Z,30.4,,,54,,,
2017-12-27T02:02:05.634Z,30.3,1,38.2,54,39,0,
2017-12-27T02:02:15.629Z,30.2,,40.5,54,31,,
2017-12-27T02:02:25.642Z,30.1,,38.9,54,29,,
2017-12-27T02:02:35.634Z,30.1,,39.5,54,,,
2017-12-27T02:02:45.628Z,30,,40.1,54,,,
2017-12-27T02:02:55.636Z,30,,40.2,54,,,
2017-12-27T02:03:05.628Z,30.1,,40.5,54,30,,
2017-12-27T02:03:15.633Z,30.1,,40.6,54,29,,
2017-12-27T02:03:25.630Z,30.2,,40.8,54,,,
2017-12-27T02:03:35.628Z,30.2,,41,54,29,,
2017-12-27T02:03:45.629Z,30.3,,41.1,54,,,
2017-12-27T02:03:55.627Z,30.4,,41.3,54,,,
2017-12-27T02:04:05.633Z,30.6,,,54,,,
2017-12-27T02:04:15.629Z,30.7,,41.4,54,,,
2017-12-27T02:04:25.630Z,30.7,,41.5,54,,,
2017-12-27T02:04:35.628Z,30.8,,,54,30,,
2017-12-27T02:04:45.631Z,30.8,,41.4,54,29,,
2017-12-27T02:04:55.631Z,30.9,,41.5,54,,,
2017-12-27T02:05:05.630Z,30.9,,,54,,,
2017-12-27T02:05:15.631Z,30.9,1,40.8,54,0,0,
2017-12-27T02:05:25.632Z,31,,38.9,54,,,
2017-12-27T02:05:35.632Z,31,,37.9,54,,,
2017-12-27T02:05:45.633Z,31,,37.5,54,,,
2017-12-27T02:05:55.635Z,31.2,,36.7,54,,,
2017-12-27T02:06:05.632Z,31.2,,36.2,54,,,
2017-12-27T02:06:15.636Z,31.2,,35.8,54,,,
2017-12-27T02:06:25.632Z,31.2,,35.5,54,,,
2017-12-27T02:06:35.632Z,31.2,,34.9,54,,,
2017-12-27T02:06:45.629Z,31,,34.8,54,,,
2017-12-27T02:06:55.630Z,31,,34.5,54,,,
2017-12-27T02:07:05.630Z,31,,34.3,54,,,
2017-12-27T02:07:15.633Z,30.9,,34.1,54,,,
2017-12-27T02:07:25.631Z,30.9,,33.9,54,,,
2017-12-27T02:07:35.629Z,30.9,,33.7,54,,,
2017-12-27T02:07:45.633Z,30.8,,33.6,54,,,
2017-12-27T02:07:55.652Z,30.8,,33.4,54,,,
2017-12-27T02:08:05.634Z,30.8,,33.3,54,,,
2017-12-27T02:08:15.637Z,30.7,,33.2,54,,,
2017-12-27T02:08:25.633Z,30.7,,,54,,,
2017-12-27T02:08:35.634Z,30.7,,,54,,,
2017-12-27T02:08:45.638Z,30.6,,,54,,,
2017-12-27T02:08:55.631Z,30.6,,33.1,54,,,
2017-12-27T02:09:05.635Z,30.4,,,54,,,
2017-12-27T02:09:15.633Z,30.4,,,54,,,
2017-12-27T02:09:25.632Z,30.4,,,54,,,
2017-12-27T02:09:35.633Z,30.4,,,54,,,
2017-12-27T02:09:45.631Z,30.4,,,54,,,
2017-12-27T02:09:55.638Z,30.4,,,54,,,
2017-12-27T02:10:05.632Z,30.4,,,54,,,
2017-12-27T02:10:15.633Z,30.3,,,54,,,
2017-12-27T02:10:25.633Z,30.3,,,54,,,
2017-12-27T02:10:35.637Z,30.3,,,54,,,
2017-12-27T02:10:45.635Z,30.2,,,54,,,
2017-12-27T02:10:55.636Z,30.1,,,54,,,
2017-12-27T02:11:05.634Z,30.1,,,54,,,
2017-12-27T02:11:15.644Z,30,,,54,,,
2017-12-27T02:11:25.638Z,30,,,54,,,
2017-12-27T02:11:35.635Z,29.8,,,54,,,
2017-12-27T02:11:45.638Z,29.8,,33.2,54,,,
2017-12-27T02:11:55.638Z,29.7,,,54,,,
2017-12-27T02:12:05.640Z,29.6,,,54,,,
2017-12-27T02:12:15.762Z,29.6,,,54,,,
2017-12-27T02:12:25.638Z,29.5,,33.3,54,,,
2017-12-27T02:12:35.639Z,29.3,,,54,,,
2017-12-27T02:12:45.632Z,29.3,,,54,,,
2017-12-27T02:12:55.638Z,29.2,,,54,,,
2017-12-27T02:13:05.634Z,29.1,,33.4,54,,,
2017-12-27T02:13:15.636Z,29,,,54,,,
2017-12-27T02:13:25.636Z,29,,,54,,,
2017-12-27T02:13:35.636Z,28.9,,,54,,,
2017-12-27T02:13:45.642Z,28.9,,,54,,,
2017-12-27T02:13:55.635Z,28.7,,,54,,,
2017-12-27T02:14:05.638Z,28.7,,33.5,54,,,
2017-12-27T02:14:15.638Z,28.6,,,54,,,
2017-12-27T02:14:25.643Z,28.5,,,54,,,
2017-12-27T02:14:35.640Z,28.5,,,54,,,
2017-12-27T02:14:45.636Z,28.4,,,54,,,
2017-12-27T02:14:55.637Z,28.3,,,54,,,
2017-12-27T02:15:05.643Z,28.3,,,54,,,
2017-12-27T02:15:15.637Z,28.1,,,54,,,
2017-12-27T02:15:25.637Z,28.1,,,54,,,
2017-12-27T02:15:35.642Z,28,,,54,,,
2017-12-27T02:15:45.635Z,27.9,,,54,,,
2017-12-27T02:15:55.642Z,27.9,,,54,,,
2017-12-27T02:16:10.743Z,27.8,,,54,,,
2017-12-27T02:16:15.640Z,27.8,,,54,,,
2017-12-27T02:16:25.641Z,27.7,,,54,,,
2017-12-27T02:16:35.640Z,27.5,,,54,,,
2017-12-27T02:16:45.641Z,27.5,,,54,,,
2017-12-27T02:16:55.641Z,27.5,,,54,,,
2017-12-27T02:17:05.651Z,27.4,1,33.4,54,,0,
2017-12-27T02:17:15.643Z,27.3,,38.1,54,37,,
2017-12-27T02:17:25.643Z,27.3,,37.9,54,29,,
2017-12-27T02:17:35.639Z,27.2,,37.1,54,,,
2017-12-27T02:17:45.644Z,27.2,,38,54,,,
2017-12-27T02:17:55.644Z,27.2,,38.3,54,30,,
2017-12-27T02:18:05.642Z,27.3,1,38.2,54,29,0,61
2017-12-27T02:18:15.637Z,27.3,,38.4,54,,,
2017-12-27T02:18:25.637Z,27.4,,,54,,,
2017-12-27T02:18:35.638Z,27.7,,38.5,54,,,
2017-12-27T02:18:45.635Z,27.8,,38.6,54,30,,
2017-12-27T02:18:55.639Z,27.9,,38.7,54,29,,
2017-12-27T02:19:05.639Z,28,,38.8,54,,,
2017-12-27T02:19:15.635Z,28.1,,38.9,54,,,
2017-12-27T02:19:25.638Z,28.4,,39.1,54,29,,
2017-12-27T02:19:35.636Z,28.5,,,54,,,
2017-12-27T02:19:45.641Z,28.5,,,54,,,
2017-12-27T02:19:55.645Z,28.6,,39.2,54,,,
2017-12-27T02:20:05.636Z,28.6,,,54,,,
2017-12-27T02:20:15.637Z,28.7,,39.3,54,30,,
2017-12-27T02:20:25.637Z,28.7,,39.4,54,,,
2017-12-27T02:20:35.638Z,28.7,,39.6,54,,,
2017-12-27T02:20:45.641Z,28.9,,39.7,54,29,,
2017-12-27T02:20:55.637Z,28.9,,39.8,54,,,
2017-12-27T02:21:05.643Z,28.9,,40,54,,,
2017-12-27T02:21:15.642Z,29,,,54,,,
2017-12-27T02:21:25.645Z,29,,40.2,54,,,
2017-12-27T02:21:35.640Z,29.1,,40.3,54,,,
2017-12-27T02:21:45.638Z,29.1,,40.4,54,,,
2017-12-27T02:21:55.648Z,29.2,,40.5,54,,,
2017-12-27T02:22:05.640Z,29.2,,40.7,54,30,,
2017-12-27T02:22:15.644Z,29.3,,40.8,54,29,,
2017-12-27T02:22:25.644Z,29.3,,40.9,54,30,,
2017-12-27T02:22:35.643Z,29.5,,41,54,29,,
2017-12-27T02:22:45.640Z,29.5,,41.1,54,,,
2017-12-27T02:22:55.646Z,29.6,,41.2,54,,,
2017-12-27T02:23:05.638Z,29.7,,41.3,54,,,
2017-12-27T02:23:15.650Z,29.8,,41.5,54,,,
2017-12-27T02:23:25.647Z,30,,41.6,54,,,
2017-12-27T02:23:35.648Z,30.1,,41.7,54,,,
2017-12-27T02:23:45.649Z,30.1,,41.8,54,30,,
2017-12-27T02:23:55.655Z,30.2,,41.9,54,29,,
2017-12-27T02:24:05.646Z,30.3,,42,54,,,
2017-12-27T02:24:15.651Z,30.4,,42.1,54,,,
2017-12-27T02:24:25.650Z,30.6,,42.2,54,30,,
2017-12-27T02:24:35.646Z,30.7,,42.3,54,29,,
2017-12-27T02:24:45.661Z,30.8,,42.4,54,,,
2017-12-27T02:24:55.652Z,30.9,,42.7,54,30,,
2017-12-27T02:25:05.655Z,31,,,54,29,,
2017-12-27T02:25:15.650Z,31,,42.8,54,,,
2017-12-27T02:25:25.648Z,31.2,,43,54,,,
2017-12-27T02:25:35.652Z,31.3,,,54,30,,
2017-12-27T02:25:45.656Z,31.4,,43.1,54,29,,
2017-12-27T02:25:55.650Z,31.5,,43.3,54,,,
2017-12-27T02:26:05.644Z,31.5,,,54,,,
2017-12-27T02:26:15.649Z,31.6,,43.4,54,30,,
2017-12-27T02:26:25.652Z,31.8,,43.5,54,29,,
2017-12-27T02:26:40.753Z,31.9,,43.7,54,,,
2017-12-27T02:26:45.649Z,32,,,54,,,
2017-12-27T02:26:55.654Z,32,,43.8,54,,,
2017-12-27T02:27:05.657Z,32.1,,43.9,54,,,
2017-12-27T02:27:15.654Z,32.2,,44,54,29,,
2017-12-27T02:27:25.652Z,32.3,,44.1,54,30,,
2017-12-27T02:27:35.648Z,32.4,,44.2,54,29,,
2017-12-27T02:27:45.654Z,32.5,,44.3,54,,,
2017-12-27T02:27:55.655Z,32.6,,44.4,54,,,
2017-12-27T02:28:05.647Z,32.6,,44.5,54,,,
2017-12-27T02:28:15.659Z,32.7,,,54,,,
2017-12-27T02:28:25.650Z,32.8,,44.6,54,,,
2017-12-27T02:28:35.655Z,32.9,,44.7,54,,,
2017-12-27T02:28:45.645Z,33.1,,44.8,54,,,
2017-12-27T02:28:55.652Z,33.2,,44.9,54,,,
2017-12-27T02:29:05.656Z,33.2,,45,54,29,,
2017-12-27T02:29:15.648Z,33.3,,,54,30,,
2017-12-27T02:29:25.646Z,33.4,1,44.9,54,0,0,
2017-12-27T02:29:35.646Z,33.5,,42.7,54,,,
2017-12-27T02:29:45.646Z,33.6,,41.6,54,,,
2017-12-27T02:29:55.643Z,33.7,,40.9,54,,,
2017-12-27T02:30:05.646Z,33.7,,40.3,54,,,
2017-12-27T02:30:15.644Z,33.8,,39.7,54,,,
2017-12-27T02:30:25.643Z,33.8,,39.3,54,,,
2017-12-27T02:30:35.650Z,33.8,,38.8,54,,,
2017-12-27T02:30:45.649Z,33.7,,38.4,54,,,
2017-12-27T02:30:55.643Z,33.7,,38.1,54,,,
2017-12-27T02:31:05.645Z,33.7,,37.8,54,,,
2017-12-27T02:31:15.647Z,33.7,,37.6,54,,,
2017-12-27T02:31:25.650Z,33.6,,37.3,54,,,
2017-12-27T02:31:35.648Z,33.6,,37.1,54,,,
2017-12-27T02:31:45.651Z,33.6,,36.8,54,,,
2017-12-27T02:31:55.652Z,33.5,,36.6,54,,,
2017-12-27T02:32:05.651Z,33.5,,36.5,54,,,
2017-12-27T02:32:15.650Z,33.4,,36.3,54,,,
2017-12-27T02:32:25.651Z,33.4,,36.1,54,,,
2017-12-27T02:32:35.645Z,33.3,,,54,,,
2017-12-27T02:32:45.648Z,33.3,,,54,,,
2017-12-27T02:32:55.653Z,33.2,,,54,,,
2017-12-27T02:33:05.645Z,33.2,,,54,,,
2017-12-27T02:33:15.645Z,33.1,,,54,,,
2017-12-27T02:33:25.647Z,33.1,,36,54,,,
2017-12-27T02:33:35.654Z,33.1,,,54,,,
2017-12-27T02:33:45.648Z,33.1,,,54,,,
2017-12-27T02:33:55.652Z,33.1,,,54,,,
2017-12-27T02:34:05.654Z,32.9,,,54,,,
2017-12-27T02:34:15.652Z,32.9,,,54,,,
2017-12-27T02:34:25.653Z,32.8,,,54,,,
2017-12-27T02:34:35.647Z,32.8,,,54,,,
2017-12-27T02:34:45.647Z,32.7,,,54,,,
2017-12-27T02:34:55.651Z,32.7,,,54,,,
2017-12-27T02:35:05.653Z,32.6,,,54,,,
2017-12-27T02:35:15.648Z,32.5,,,54,,,
2017-12-27T02:35:25.647Z,32.4,,,54,,,
2017-12-27T02:35:35.656Z,32.3,,36.1,54,,,
2017-12-27T02:35:45.646Z,32.3,,,54,,,
2017-12-27T02:35:55.653Z,32.2,,36.2,54,,,
2017-12-27T02:36:05.646Z,32.1,,,54,,,
2017-12-27T02:36:15.648Z,32,,,54,,,
2017-12-27T02:36:25.654Z,31.9,,,54,,,
2017-12-27T02:36:35.649Z,31.8,,36.3,54,,,
2017-12-27T02:36:45.653Z,31.8,,,54,,,
2017-12-27T02:36:55.654Z,31.6,,,54,,,
2017-12-27T02:37:05.656Z,31.5,,36.4,54,,,
2017-12-27T02:37:15.652Z,31.4,,,54,,,
2017-12-27T02:37:25.652Z,31.3,,,54,,,
2017-12-27T02:37:35.653Z,31.2,,,54,,,
2017-12-27T02:37:45.653Z,31.2,,,54,,,
2017-12-27T02:37:55.653Z,31,,36.5,54,,,
2017-12-27T02:38:05.654Z,30.9,,,54,,,
2017-12-27T02:38:15.647Z,30.8,,,54,,,
2017-12-27T02:38:25.652Z,30.7,,,54,,,
2017-12-27T02:38:35.646Z,30.7,,,54,,,
2017-12-27T02:38:45.647Z,30.6,,,54,,,
2017-12-27T02:38:55.648Z,30.4,,,54,,,
2017-12-27T02:39:05.649Z,30.3,,,54,,,
2017-12-27T02:39:15.648Z,30.3,,,54,,,
2017-12-27T02:39:25.647Z,30.2,,,54,,,
