Time,ActPow,HwTOutlet,PrimT,ChActive,HwTSet,PrimTSet,HwActive
2017-12-24T03:38:21.215Z,,27.8,31.4,,54,,
2017-12-24T03:38:31.219Z,,27.8,31.2,,54,,
2017-12-24T03:38:41.213Z,,27.8,31.1,,54,,
2017-12-24T03:38:51.217Z,,27.8,30.9,,54,,
2017-12-24T03:39:01.218Z,,27.7,30.8,,54,,
2017-12-24T03:39:11.227Z,,27.8,,,54,,
2017-12-24T03:39:21.216Z,,27.7,,,54,,
2017-12-24T03:39:31.220Z,,27.7,,,54,,
2017-12-24T03:39:41.220Z,,27.7,,,54,,
2017-12-24T03:39:51.213Z,,27.7,,,54,,
2017-12-24T03:40:01.218Z,,27.8,,,54,,
2017-12-24T03:40:11.220Z,,27.8,,,54,,
2017-12-24T03:40:21.215Z,,27.8,,,54,,
2017-12-24T03:40:31.220Z,,27.8,,,54,,
2017-12-24T03:40:41.218Z,,27.8,,,54,,
2017-12-24T03:40:51.214Z,,27.8,,,54,,
2017-12-24T03:41:01.218Z,,27.8,,,54,,
2017-12-24T03:41:11.214Z,,27.7,,,54,,
2017-12-24T03:41:21.223Z,,27.7,,,54,,
2017-12-24T03:41:31.215Z,,27.7,,,54,,
2017-12-24T03:41:41.220Z,,27.7,,,54,,
2017-12-24T03:41:51.217Z,,27.5,,,54,,
2017-12-24T03:42:01.221Z,,27.5,,,54,,
2017-12-24T03:42:11.221Z,,27.5,,,54,,
2017-12-24T03:42:21.215Z,,27.4,,,54,,
2017-12-24T03:42:31.220Z,,27.4,30.9,,54,,
2017-12-24T03:42:41.216Z,,27.4,,,54,,
2017-12-24T03:42:51.221Z,,27.3,,,54,,
2017-12-24T03:43:01.223Z,,27.3,,,54,,
2017-12-24T03:43:11.220Z,,27.3,31.1,,54,,
2017-12-24T03:43:21.215Z,,27.2,,,54,,
2017-12-24T03:43:31.303Z,,27.2,,,54,,
2017-12-24T03:43:41.221Z,,27.1,,,54,,
2017-12-24T03:43:51.216Z,,27.1,31.2,,54,,
2017-12-24T03:44:01.226Z,,27.1,,,54,,
2017-12-24T03:44:11.220Z,,26.9,,,54,,
2017-12-24T03:44:21.216Z,,26.9,,,54,,
2017-12-24T03:44:31.240Z,,26.8,,,54,,
2017-12-24T03:44:41.221Z,,26.8,,,54,,
2017-12-24T03:44:51.216Z,,26.7,31.3,,54,,
2017-12-24T03:45:01.235Z,,26.7,,,54,,
2017-12-24T03:45:11.271Z,,26.6,,,54,,
2017-12-24T03:45:21.218Z,,26.6,,,54,,
2017-12-24T03:45:31.659Z,,26.5,,,54,,
2017-12-24T03:45:41.796Z,,26.5,,,54,,
2017-12-24T03:45:51.218Z,,26.3,,,54,,
2017-12-24T03:46:01.229Z,,26.3,,,54,,
2017-12-24T03:46:11.223Z,,26.3,,,54,,
2017-12-24T03:46:21.217Z,,26.2,,,54,,
2017-12-24T03:46:31.237Z,,26.2,,,54,,
2017-12-24T03:46:41.219Z,,26.1,,,54,,
2017-12-24T03:46:51.217Z,,26.1,,,54,,
2017-12-24T03:47:01.224Z,,26.1,,,54,,
2017-12-24T03:47:11.218Z,,26,,,54,,
2017-12-24T03:47:21.225Z,,26,,,54,,
2017-12-24T03:47:31.219Z,,25.9,,,54,,
2017-12-24T03:47:41.221Z,,25.9,,,54,,
2017-12-24T03:47:51.221Z,,25.7,,,54,,
2017-12-24T03:48:01.221Z,,25.7,,,54,,
2017-12-24T03:48:11.222Z,,25.7,,,54,,
2017-12-24T03:48:21.222Z,,25.6,,,54,,
2017-12-24T03:48:31.223Z,,25.6,,,54,,
2017-12-24T03:48:41.228Z,,25.5,,,54,,
2017-12-24T03:48:51.222Z,,25.5,,,54,,
2017-12-24T03:49:01.228Z,,25.5,31.2,,54,,
2017-12-24T03:49:11.227Z,,25.4,,,54,,
2017-12-24T03:49:21.220Z,,25.4,,,54,,
2017-12-24T03:49:31.227Z,,25.4,,,54,,
2017-12-24T03:49:41.330Z,,25.3,,,54,,
2017-12-24T03:49:51.223Z,,25.3,,,54,,
2017-12-24T03:50:01.225Z,,25.1,,,54,,
2017-12-24T03:50:11.228Z,,25.1,,,54,,
2017-12-24T03:50:21.239Z,,25.1,,,54,,
2017-12-24T03:50:31.227Z,,25.1,,,54,,
2017-12-24T03:50:41.220Z,,25,,,54,,
2017-12-24T03:50:51.224Z,,25,31.1,,54,,
2017-12-24T03:51:01.222Z,,25,,,54,,
2017-12-24T03:51:11.226Z,,24.9,,,54,,
2017-12-24T03:51:26.283Z,,24.9,,,54,,
2017-12-24T03:51:31.227Z,,24.9,,,54,,
2017-12-24T03:51:41.233Z,,24.8,,,54,,
2017-12-24T03:51:51.230Z,,24.8,,,54,,
2017-12-24T03:52:01.236Z,,24.8,31.1,,54,,
2017-12-24T03:52:11.225Z,,24.7,30.9,,54,,
2017-12-24T03:52:21.227Z,,24.7,,,54,,
2017-12-24T03:52:31.240Z,,24.7,,,54,,
2017-12-24T03:52:41.226Z,,24.5,,,54,,
2017-12-24T03:52:51.234Z,,24.5,,,54,,
2017-12-24T03:53:01.227Z,,24.5,,,54,,
2017-12-24T03:53:11.227Z,,24.5,,,54,,
2017-12-24T03:53:21.226Z,,24.5,,,54,,
2017-12-24T03:53:31.343Z,,24.4,,,54,,
2017-12-24T03:53:41.228Z,,24.4,30.8,,54,,
2017-12-24T03:53:51.229Z,,24.4,,,54,,
2017-12-24T03:54:01.227Z,,24.3,,,54,,
2017-12-24T03:54:11.229Z,,24.3,,,54,,
2017-12-24T03:54:21.232Z,,24.3,,,54,,
2017-12-24T03:54:31.223Z,,24.3,,,54,,
2017-12-24T03:54:41.226Z,,24.2,,,54,,
2017-12-24T03:54:51.224Z,,24.2,,,54,,
2017-12-24T03:55:01.229Z,,24.2,,,54,,
2017-12-24T03:55:11.233Z,,24.2,,,54,,
2017-12-24T03:55:21.227Z,,24.2,30.7,,54,,
2017-12-24T03:55:31.223Z,,24,,,54,,
2017-12-24T03:55:41.225Z,,24,,,54,,
2017-12-24T03:55:51.229Z,,24,,,54,,
2017-12-24T03:56:01.230Z,,24,,,54,,
2017-12-24T03:56:11.230Z,,23.9,,,54,,
2017-12-24T03:56:21.225Z,,23.9,,,54,,
2017-12-24T03:56:31.224Z,,23.9,,,54,,
2017-12-24T03:56:41.238Z,,23.9,,,54,,
2017-12-24T03:56:51.225Z,,23.9,,,54,,
2017-12-24T03:57:01.228Z,,23.8,,,54,,
2017-12-24T03:57:11.230Z,,23.8,30.6,,54,,
2017-12-24T03:57:21.230Z,,23.8,30.7,,54,,
2017-12-24T03:57:31.229Z,,23.8,30.6,,54,,
2017-12-24T03:57:41.229Z,,23.8,,,54,,
2017-12-24T03:57:51.227Z,,23.7,,,54,,
2017-12-24T03:58:01.229Z,,23.7,,,54,,
2017-12-24T03:58:11.226Z,,23.7,,,54,,
2017-12-24T03:58:21.231Z,,23.7,,,54,,
2017-12-24T03:58:31.230Z,,23.7,,,54,,
2017-12-24T03:58:41.235Z,,23.6,,,54,,
2017-12-24T03:58:51.233Z,,23.6,,,54,,
2017-12-24T03:59:01.228Z,43,,32.4,1,,,0
2017-12-24T03:59:11.240Z,30,23.6,36.4,,54,,
2017-12-24T03:59:21.228Z,29,23.6,34.3,,54,,
2017-12-24T03:59:31.232Z,,23.4,34.8,,54,,
2017-12-24T03:59:41.227Z,,23.6,35.2,,54,,
2017-12-24T03:59:51.228Z,,23.6,,,54,,
2017-12-24T04:00:01.231Z,,23.7,35.3,,54,,
2017-12-24T04:00:11.231Z,,23.9,35.4,,54,,
2017-12-24T04:00:21.233Z,,24,35.5,,54,,
2017-12-24T04:00:31.228Z,30,24.3,35.7,,54,,
2017-12-24T04:00:41.228Z,29,24.4,35.8,,54,,
2017-12-24T04:00:51.235Z,,24.7,36,,54,,
2017-12-24T04:01:01.229Z,,24.9,36.1,,54,,
2017-12-24T04:01:11.227Z,,25,,,54,,
2017-12-24T04:01:21.234Z,,25.1,36,,54,,
2017-12-24T04:01:31.229Z,,25.3,36.1,,54,,
2017-12-24T04:01:41.230Z,,25.4,36.2,,54,,
2017-12-24T04:01:51.232Z,,25.5,36.3,,54,,
2017-12-24T04:02:01.231Z,,,36.4,,,,
2017-12-24T04:02:11.237Z,,25.7,36.6,,54,,
2017-12-24T04:02:21.236Z,,25.7,36.7,,54,,
2017-12-24T04:02:31.228Z,,25.9,36.8,,54,,
2017-12-24T04:02:41.228Z,,25.9,37.1,,54,,
2017-12-24T04:02:51.231Z,,26,37.2,,54,,
2017-12-24T04:03:01.229Z,,26,37.4,,54,,
2017-12-24T04:03:11.231Z,,26.1,37.5,,54,,
2017-12-24T04:03:21.229Z,,26.1,37.7,,54,,
2017-12-24T04:03:31.234Z,,26.2,37.8,,54,,
2017-12-24T04:03:41.233Z,,26.2,38,,54,,
2017-12-24T04:03:51.233Z,30,26.3,38.1,,54,,
2017-12-24T04:04:01.234Z,29,26.5,38.2,,54,,
2017-12-24T04:04:11.234Z,,26.5,38.4,,54,,
2017-12-24T04:04:21.234Z,,26.6,38.5,,54,,
2017-12-24T04:04:31.230Z,,26.7,38.7,,54,,
2017-12-24T04:04:41.230Z,,26.7,38.8,,54,,
2017-12-24T04:04:51.235Z,,26.8,39.1,,54,,
2017-12-24T04:05:01.232Z,,,39.2,,,,
2017-12-24T04:05:11.232Z,,27.1,39.3,,54,,
2017-12-24T04:05:21.229Z,,27.1,39.5,,54,,
2017-12-24T04:05:31.231Z,30,27.2,39.6,,54,,
2017-12-24T04:05:41.236Z,0,27.3,39.7,1,54,,0
2017-12-24T04:05:51.233Z,,27.4,37.6,,54,,
2017-12-24T04:06:01.242Z,,27.5,36.2,,54,,
2017-12-24T04:06:11.240Z,,27.7,35.6,,54,,
2017-12-24T04:06:21.240Z,,27.8,34.9,,54,,
2017-12-24T04:06:31.239Z,,27.8,34.3,,54,,
2017-12-24T04:06:41.234Z,,27.9,33.9,,54,,
2017-12-24T04:06:51.236Z,,27.9,33.6,,54,,
2017-12-24T04:07:01.238Z,,28,33.2,,54,,
2017-12-24T04:07:11.237Z,,28,32.9,,54,,
2017-12-24T04:07:21.239Z,,28,32.6,,54,,
2017-12-24T04:07:31.235Z,,28.1,32.3,,54,,
2017-12-24T04:07:41.239Z,,28.1,32.1,,54,,
2017-12-24T04:07:51.241Z,,28.1,31.9,,54,,
2017-12-24T04:08:01.244Z,,28.1,31.7,,54,,
2017-12-24T04:08:11.235Z,,28.1,31.6,,54,,
2017-12-24T04:08:21.240Z,,28.1,31.4,,54,,
2017-12-24T04:08:31.232Z,,28.1,31.3,,54,,
2017-12-24T04:08:41.234Z,,28.1,31.2,,54,,
2017-12-24T04:08:51.236Z,,28,,,54,,
2017-12-24T04:09:11.235Z,,28,,,54,,
2017-12-24T04:09:21.235Z,,28,,,54,,
2017-12-24T04:09:31.235Z,,28,31.1,,54,,
2017-12-24T04:09:41.236Z,,28,,,54,,
2017-12-24T04:09:51.236Z,,28,,,54,,
2017-12-24T04:10:01.235Z,,28,,,54,,
2017-12-24T04:10:11.233Z,,28,,,54,,
2017-12-24T04:10:21.238Z,,28,,,54,,
2017-12-24T04:10:31.235Z,,28,,,54,,
2017-12-24T04:10:41.239Z,,28,,,54,,
2017-12-24T04:10:51.236Z,,28,,,54,,
2017-12-24T04:11:01.237Z,,28,,,54,,
2017-12-24T04:11:11.233Z,,27.9,,,54,,
2017-12-24T04:11:21.237Z,,27.9,,,54,,
2017-12-24T04:11:31.239Z,,27.9,,,54,,
2017-12-24T04:11:41.244Z,,27.8,,,54,,
2017-12-24T04:11:51.240Z,,27.8,31.2,,54,,
2017-12-24T04:12:01.238Z,,27.8,,,54,,
2017-12-24T04:12:11.237Z,,27.7,,,54,,
2017-12-24T04:12:21.235Z,,27.7,,,54,,
2017-12-24T04:12:31.245Z,,27.5,,,54,,
2017-12-24T04:12:41.246Z,,27.5,,,54,,
2017-12-24T04:12:51.238Z,,27.5,31.3,,54,,
2017-12-24T04:13:11.235Z,0,27.4,31.3,1,54,61,0
2017-12-24T04:13:21.234Z,,27.3,,,54,,
2017-12-24T04:13:31.242Z,,27.3,31.4,,54,,
2017-12-24T04:13:41.237Z,,27.2,,,54,,
2017-12-24T04:13:51.237Z,,27.2,,,54,,
2017-12-24T04:14:01.237Z,,27.1,,,54,,
2017-12-24T04:14:11.240Z,,27.1,31.5,,54,,
2017-12-24T04:14:21.235Z,,26.9,,,54,,
2017-12-24T04:14:31.235Z,,26.9,,,54,,
2017-12-24T04:14:41.234Z,,26.8,,,54,,
2017-12-24T04:14:51.240Z,,26.8,,,54,,
2017-12-24T04:15:01.246Z,,26.7,,,54,,
2017-12-24T04:15:11.241Z,,26.7,,,54,,
2017-12-24T04:15:21.239Z,,26.6,,,54,,
2017-12-24T04:15:31.240Z,,26.6,,,54,,
2017-12-24T04:15:41.240Z,,26.6,31.6,,54,,
2017-12-24T04:15:51.236Z,,26.5,31.5,,54,,
2017-12-24T04:16:01.235Z,,26.5,31.6,,54,,
2017-12-24T04:16:11.381Z,,26.3,,,54,,
2017-12-24T04:16:21.240Z,,26.3,,,54,,
2017-12-24T04:16:31.240Z,,26.2,,,54,,
2017-12-24T04:16:41.242Z,,26.2,,,54,,
2017-12-24T04:16:51.242Z,,26.1,,,54,,
2017-12-24T04:17:01.244Z,,26.1,,,54,,
2017-12-24T04:17:11.242Z,,26.1,31.5,,54,,
2017-12-24T04:17:21.243Z,,26,31.6,,54,,
2017-12-24T04:17:31.253Z,,26,31.5,,54,,
2017-12-24T04:17:41.236Z,,25.9,,,54,,
2017-12-24T04:17:51.242Z,,25.9,,,54,,
2017-12-24T04:18:01.243Z,,25.7,,,54,,
2017-12-24T04:18:11.318Z,,25.7,,,54,,
2017-12-24T04:18:21.241Z,,25.7,,,54,,
2017-12-24T04:18:31.251Z,,25.6,,,54,,
2017-12-24T04:18:41.236Z,,25.6,,,54,,
2017-12-24T04:18:51.238Z,,25.6,,,54,,
2017-12-24T04:19:01.236Z,,25.5,,,54,,
2017-12-24T04:19:11.237Z,,25.5,,,54,,
2017-12-24T04:19:21.239Z,,25.5,31.4,,54,,
2017-12-24T04:19:31.248Z,,25.4,,,54,,
2017-12-24T04:19:41.244Z,,25.4,,,54,,
2017-12-24T04:19:51.244Z,,25.4,,,54,,
2017-12-24T04:20:01.244Z,,25.3,,,54,,
2017-12-24T04:20:11.249Z,,25.3,,,54,,
2017-12-24T04:20:21.241Z,,25.3,,,54,,
2017-12-24T04:20:31.239Z,,25.1,,,54,,
2017-12-24T04:20:41.245Z,,25.1,,,54,,
2017-12-24T04:20:51.260Z,,25.1,,,54,,
2017-12-24T04:21:01.239Z,,25,31.3,,54,,
2017-12-24T04:21:11.240Z,,25,,,54,,
2017-12-24T04:21:21.248Z,,25,,,54,,
2017-12-24T04:21:31.243Z,,24.9,,,54,,
2017-12-24T04:21:41.240Z,,24.9,,,54,,
2017-12-24T04:21:51.241Z,,24.9,,,54,,
2017-12-24T04:22:01.245Z,,24.9,,,54,,
2017-12-24T04:22:11.248Z,,24.8,,,54,,
2017-12-24T04:22:21.246Z,,24.8,31.2,,54,,
2017-12-24T04:22:31.244Z,,24.8,,,54,,
2017-12-24T04:22:41.247Z,,24.8,,,54,,
2017-12-24T04:22:51.250Z,,24.7,,,54,,
2017-12-24T04:23:11.241Z,,24.7,,,54,,
2017-12-24T04:23:21.248Z,,24.5,,,54,,
2017-12-24T04:23:31.247Z,,24.5,,,54,,
2017-12-24T04:23:41.247Z,,24.5,,,54,,
2017-12-24T04:23:51.245Z,,24.4,,,54,,
2017-12-24T04:24:01.242Z,,,31.1,,,,
2017-12-24T04:24:11.243Z,,24.4,,,54,,
2017-12-24T04:24:21.239Z,,24.4,,,54,,
2017-12-24T04:24:31.245Z,,24.4,,,54,,
2017-12-24T04:24:41.244Z,,24.3,,,54,,
2017-12-24T04:24:51.239Z,,24.3,,,54,,
2017-12-24T04:25:01.239Z,,24.3,,,54,,
2017-12-24T04:25:11.250Z,,24.3,,,54,,
2017-12-24T04:25:21.243Z,,24.2,,,54,,
2017-12-24T04:25:31.246Z,,24.2,,,54,,
2017-12-24T04:25:41.242Z,,24.2,30.9,,54,,
2017-12-24T04:25:51.242Z,,24.2,30.9,,54,,
2017-12-24T04:26:01.242Z,,,30.9,,,,
2017-12-24T04:26:11.252Z,,24,,,54,,
2017-12-24T04:26:21.240Z,,24,,,54,,
2017-12-24T04:26:31.243Z,,24,,,54,,
2017-12-24T04:26:51.241Z,,24,,,54,,
2017-12-24T04:27:01.248Z,43,,33.2,1,,,0
2017-12-24T04:27:11.242Z,30,23.9,36.6,,54,,
2017-12-24T04:27:21.246Z,29,23.9,34.5,,54,,
2017-12-24T04:27:31.246Z,,23.9,35.2,,54,,
2017-12-24T04:27:41.245Z,,23.9,35.5,,54,,
2017-12-24T04:27:51.241Z,,23.9,35.6,,54,,
2017-12-24T04:28:06.350Z,,,35.7,,,,
2017-12-24T04:28:11.248Z,,24.2,35.8,,54,,
2017-12-24T04:28:21.244Z,,24.4,36,,54,,
2017-12-24T04:28:31.244Z,,24.5,36.1,,54,,
2017-12-24T04:28:41.242Z,,24.8,36.2,,54,,
2017-12-24T04:28:51.250Z,,24.9,36.3,,54,,
2017-12-24T04:29:01.246Z,,25.1,,,54,,
2017-12-24T04:29:11.254Z,,25.3,36.5,,54,,
2017-12-24T04:29:31.247Z,,25.6,,,54,,
2017-12-24T04:29:41.243Z,,25.7,36.7,,54,,
2017-12-24T04:30:01.245Z,,25.9,36.9,,54,,
2017-12-24T04:30:11.248Z,,26,37.1,,54,,
2017-12-24T04:30:21.243Z,,26.1,37.2,,54,,
2017-12-24T04:30:31.249Z,,26.2,,,54,,
2017-12-24T04:30:41.249Z,29,26.2,37.5,,54,,
2017-12-24T04:30:51.244Z,,26.3,37.7,,54,,
2017-12-24T04:31:11.244Z,,26.5,37.9,,54,,
2017-12-24T04:31:21.246Z,29,26.6,38.1,,54,,
2017-12-24T04:31:31.243Z,,26.6,38.2,,54,,
2017-12-24T04:31:41.244Z,,26.7,38.4,,54,,
2017-12-24T04:31:51.244Z,,26.8,38.5,,54,,
2017-12-24T04:32:01.246Z,30,26.8,38.7,,54,,
2017-12-24T04:32:11.248Z,29,26.9,38.8,,54,,
2017-12-24T04:32:21.245Z,,,38.9,,,,
2017-12-24T04:32:31.246Z,,27.1,39.1,,54,,
2017-12-24T04:32:41.246Z,,27.2,39.3,,54,,
2017-12-24T04:32:51.245Z,,27.3,,,54,,
2017-12-24T04:33:01.250Z,,,39.5,,,,
2017-12-24T04:33:11.247Z,,27.4,39.7,,54,,
2017-12-24T04:33:21.250Z,,27.5,39.8,,54,,
2017-12-24T04:33:31.249Z,,,39.9,,,,
2017-12-24T04:33:41.257Z,29,27.7,40,,54,,
2017-12-24T04:33:51.248Z,,27.9,40.2,,54,,
2017-12-24T04:34:01.252Z,,28,,,54,,
2017-12-24T04:34:11.245Z,29,28,40.4,,54,,
2017-12-24T04:34:21.245Z,,,40.6,,,,
2017-12-24T04:34:31.252Z,0,28.4,39.7,1,54,,0
2017-12-24T04:34:41.247Z,,,37.7,,,,
2017-12-24T04:34:51.245Z,,28.6,36.8,,54,,
2017-12-24T04:35:01.246Z,,,36.2,,,,
2017-12-24T04:35:11.260Z,,28.7,35.5,,54,,
2017-12-24T04:35:21.248Z,,28.9,35.1,,54,,
2017-12-24T04:35:31.248Z,,,34.6,,,,
2017-12-24T04:35:41.246Z,,29,34.3,,54,,
2017-12-24T04:35:51.248Z,,29,,,54,,
2017-12-24T04:36:01.253Z,,,33.7,,,,
2017-12-24T04:36:11.270Z,,29,33.4,,54,,
2017-12-24T04:36:21.246Z,,29,33.2,,54,,
2017-12-24T04:36:31.245Z,,,32.9,,,,
2017-12-24T04:36:41.248Z,,29,,,54,,
2017-12-24T04:36:51.248Z,,29,32.5,,54,,
2017-12-24T04:37:01.247Z,,,32.3,,,,
2017-12-24T04:37:11.253Z,,28.9,32.2,,54,,
2017-12-24T04:37:31.247Z,,28.9,32,,54,,
2017-12-24T04:37:41.247Z,,28.9,,,54,,
2017-12-24T04:37:51.248Z,,28.9,,,54,,
2017-12-24T04:38:01.263Z,,,31.9,,,,
2017-12-24T04:38:11.249Z,,28.7,31.9,,54,,
2017-12-24T04:38:21.249Z,,28.7,,,54,,
2017-12-24T04:38:31.250Z,,28.7,,,54,,
2017-12-24T04:38:51.250Z,,28.7,,,54,,
2017-12-24T04:39:01.248Z,,28.7,,,54,,
2017-12-24T04:39:21.248Z,,28.7,,,54,,
2017-12-24T04:39:31.249Z,,28.7,,,54,,
2017-12-24T04:39:51.248Z,,28.6,,,54,,
2017-12-24T04:40:01.250Z,,28.6,,,54,,
2017-12-24T04:40:11.253Z,,28.6,,,54,,
2017-12-24T04:40:31.249Z,,28.5,,,54,,
2017-12-24T04:40:41.248Z,,,32,,,,
2017-12-24T04:40:51.251Z,,28.4,,,54,,
2017-12-24T04:41:01.252Z,,28.4,,,54,,
2017-12-24T04:41:11.263Z,,28.3,,,54,,
2017-12-24T04:41:31.254Z,,28.1,,,54,,
2017-12-24T04:41:41.250Z,,28.1,32.1,,54,,
2017-12-24T04:42:01.258Z,,28,,,54,,
2017-12-24T04:42:21.250Z,,27.9,32.2,,54,,
2017-12-24T04:42:31.252Z,,27.8,,,54,,
2017-12-24T04:42:51.253Z,,27.8,,,54,,
2017-12-24T04:43:01.253Z,,27.7,,,54,,
2017-12-24T04:43:11.253Z,,27.5,32.3,,54,,
2017-12-24T04:43:31.252Z,,27.4,,,54,,
2017-12-24T04:43:41.259Z,,27.3,,,54,,
2017-12-24T04:44:01.254Z,,27.2,,,54,,
2017-12-24T04:44:21.250Z,,27.1,,,54,,
2017-12-24T04:44:41.251Z,,27.1,32.4,,54,,
2017-12-24T04:44:51.251Z,,26.9,,,54,,
2017-12-24T04:45:01.254Z,,26.8,32.3,,54,,
2017-12-24T04:45:11.257Z,,,32.4,,,,
2017-12-24T04:45:21.257Z,,26.8,,,54,,
2017-12-24T04:45:31.274Z,,26.7,,,54,,
2017-12-24T04:45:51.255Z,,26.7,32.3,,54,,
2017-12-24T04:46:01.251Z,,26.6,,,54,,
2017-12-24T04:46:11.252Z,,26.5,,,54,,
2017-12-24T04:46:31.254Z,,26.3,,,54,,
2017-12-24T04:46:51.261Z,,26.3,,,54,,
2017-12-24T04:47:01.251Z,,26.2,,,54,,
2017-12-24T04:47:11.257Z,,26.2,,,54,,
2017-12-24T04:47:21.257Z,,26.2,,,54,,
2017-12-24T04:47:31.259Z,,26.1,,,54,,
2017-12-24T04:47:41.255Z,,26.1,,,54,,
2017-12-24T04:47:51.258Z,,26,32.2,,54,,
2017-12-24T04:48:01.258Z,,26,,,54,,
2017-12-24T04:48:11.262Z,,26,,,54,,
2017-12-24T04:48:21.278Z,,25.9,,,54,,
2017-12-24T04:48:41.252Z,,25.7,,,54,,
2017-12-24T04:48:51.256Z,,25.7,,,54,,
2017-12-24T04:49:11.268Z,,25.6,,,54,,
2017-12-24T04:49:21.262Z,,25.6,32.1,,54,,
2017-12-24T04:49:31.258Z,,25.6,,,54,,
2017-12-24T04:49:41.261Z,,25.5,,,54,,
2017-12-24T04:49:51.259Z,,25.5,,,54,,
2017-12-24T04:50:01.259Z,,25.5,,,54,,
2017-12-24T04:50:11.255Z,,25.4,,,54,,
2017-12-24T04:50:21.258Z,,25.4,,,54,,
2017-12-24T04:50:31.268Z,,25.4,,,54,,
2017-12-24T04:50:41.259Z,,25.3,,,54,,
2017-12-24T04:50:51.255Z,,25.3,32,,54,,
2017-12-24T04:51:01.254Z,,25.1,,,54,,
2017-12-24T04:51:11.254Z,,25.1,,,54,,
2017-12-24T04:51:21.264Z,,25.1,,,54,,
2017-12-24T04:51:31.261Z,,25.1,,,54,,
2017-12-24T04:51:41.255Z,,25,,,54,,
2017-12-24T04:51:51.259Z,,25,,,54,,
2017-12-24T04:52:01.263Z,,,32,,,,
2017-12-24T04:52:11.282Z,,25,31.9,,54,,
2017-12-24T04:52:21.260Z,,24.9,31.9,,54,,
2017-12-24T04:52:31.262Z,,24.9,,,54,,
2017-12-24T04:52:51.255Z,,24.8,,,54,,
2017-12-24T04:53:01.256Z,,24.8,,,54,,
2017-12-24T04:53:11.263Z,,24.8,,,54,,
2017-12-24T04:53:21.256Z,,24.8,,,54,,
2017-12-24T04:53:31.259Z,,24.7,,,54,,
2017-12-24T04:53:51.256Z,,24.7,31.8,,54,,
2017-12-24T04:54:01.259Z,,24.7,,,54,,
2017-12-24T04:54:11.256Z,,24.7,,,54,,
2017-12-24T04:54:21.258Z,,24.5,,,54,,
2017-12-24T04:54:31.262Z,,24.5,,,54,,
2017-12-24T04:54:41.257Z,,24.5,,,54,,
2017-12-24T04:54:51.255Z,,24.5,,,54,,
2017-12-24T04:55:01.257Z,,24.5,,,54,,
2017-12-24T04:55:11.257Z,,24.4,,,54,,
2017-12-24T04:55:21.257Z,,24.4,,,54,,
2017-12-24T04:55:31.264Z,,24.4,,,54,,
2017-12-24T04:55:41.264Z,,24.3,,,54,,
2017-12-24T04:55:51.258Z,,24.3,31.7,,54,,
2017-12-24T04:56:01.263Z,,24.3,,,54,,
2017-12-24T04:56:21.265Z,,24.3,,,54,,
2017-12-24T04:56:31.256Z,,24.2,,,54,,
2017-12-24T04:56:41.256Z,,24.2,,,54,,
2017-12-24T04:56:51.266Z,,24.2,,,54,,
2017-12-24T04:57:01.258Z,,24.2,,,54,,
2017-12-24T04:57:11.268Z,,24.2,,,54,,
2017-12-24T04:57:21.260Z,,24,,,54,,
2017-12-24T04:57:31.260Z,,24,,,54,,
2017-12-24T04:57:41.257Z,,24,,,54,,
2017-12-24T04:57:51.262Z,,24,31.6,,54,,
2017-12-24T04:58:01.268Z,,24,,,54,,
2017-12-24T04:58:11.282Z,45,23.9,32.2,1,54,,0
2017-12-24T04:58:21.258Z,34,23.9,37.1,,54,,
2017-12-24T04:58:31.261Z,29,23.9,35.8,,54,,
2017-12-24T04:58:41.265Z,,23.9,35.2,,54,,
2017-12-24T04:58:51.258Z,,23.9,35.5,,54,,
2017-12-24T04:59:01.258Z,,23.9,35.9,,54,,
2017-12-24T04:59:11.283Z,,24,35.8,,54,,
2017-12-24T04:59:21.259Z,,24,35.9,,54,,
2017-12-24T04:59:31.282Z,,24.3,36,,54,,
2017-12-24T04:59:41.258Z,,24.4,,,54,,
2017-12-24T04:59:51.260Z,,24.7,36.1,,54,,
2017-12-24T05:00:01.266Z,,24.8,36.2,,54,,
2017-12-24T05:00:11.261Z,30,25,36.3,,54,,
2017-12-24T05:00:21.264Z,29,25.3,36.4,,54,,
2017-12-24T05:00:31.259Z,,25.4,36.3,,54,,
2017-12-24T05:00:41.264Z,,25.6,36.4,,54,,
2017-12-24T05:00:51.269Z,,25.7,,,54,,
2017-12-24T05:01:01.261Z,,25.7,36.5,,54,,
2017-12-24T05:01:11.262Z,,25.9,36.7,,54,,
2017-12-24T05:01:21.270Z,,26,36.8,,54,,
2017-12-24T05:01:31.268Z,,26.1,37.1,,54,,
2017-12-24T05:01:41.270Z,,26.1,37.2,,54,,
2017-12-24T05:01:51.266Z,,26.2,37.3,,54,,
2017-12-24T05:02:01.268Z,,26.2,37.5,,54,,
2017-12-24T05:02:11.265Z,30,26.3,37.6,,54,,
2017-12-24T05:02:21.263Z,29,26.3,37.8,,54,,
2017-12-24T05:02:31.270Z,,26.5,38,,54,,
2017-12-24T05:02:41.271Z,,26.5,38.1,,54,,
2017-12-24T05:02:51.263Z,30,26.6,38.2,,54,,
2017-12-24T05:03:01.260Z,29,26.7,38.3,,54,,
2017-12-24T05:03:11.267Z,,26.8,38.5,,54,,
2017-12-24T05:03:21.263Z,,26.8,38.6,,54,,
2017-12-24T05:03:31.263Z,,26.9,38.7,,54,,
