Time,PrimTSet,ActPow,HwTSet,PrimT,HwActive,ChActive,HwTOutlet
2017-11-23T01:15:33.611Z,,,54,54.4,,,44
2017-11-23T01:15:43.616Z,,41,54,57,0,2,43.9
2017-11-23T01:15:53.607Z,,36,54,58.1,,,43.8
2017-11-23T01:16:03.697Z,,29,54,,,,43.8
2017-11-23T01:16:13.615Z,,30,54,59.3,,,43.7
2017-11-23T01:16:23.609Z,,29,54,60,,,43.7
2017-11-23T01:16:38.703Z,,,54,60.5,,,43.7
2017-11-23T01:16:43.608Z,,30,54,61.2,,,43.7
2017-11-23T01:16:53.610Z,,29,54,62,,,43.7
2017-11-23T01:17:03.698Z,,30,54,62.1,,,43.8
2017-11-23T01:17:13.607Z,,29,54,62.6,,,43.9
2017-11-23T01:17:23.610Z,,,54,63.1,,,43.9
2017-11-23T01:17:33.609Z,,,54,63.2,,,44
2017-11-23T01:17:43.607Z,,,54,63.4,,,44
2017-11-23T01:17:53.616Z,,30,54,63.6,,,44
2017-11-23T01:18:03.709Z,,29,54,63.9,,,44.1
2017-11-23T01:18:13.613Z,,,54,64,,,44.2
2017-11-23T01:18:23.611Z,,,54,64.2,,,44.2
2017-11-23T01:18:33.607Z,,30,54,64.5,,,44.3
2017-11-23T01:18:43.616Z,,29,54,,,,44.3
2017-11-23T01:18:53.616Z,,,54,64.7,,,44.4
2017-11-23T01:19:03.710Z,,,54,64.9,,,44.6
2017-11-23T01:19:13.869Z,,0,54,62.9,0,2,44.6
2017-11-23T01:19:23.611Z,,,54,61.9,,,44.7
2017-11-23T01:19:33.609Z,,,54,60.9,,,44.8
2017-11-23T01:19:43.608Z,,,54,59.9,,,44.8
2017-11-23T01:19:58.700Z,,,54,58.9,,,44.8
2017-11-23T01:20:03.708Z,,,54,57.9,,,44.8
2017-11-23T01:20:13.612Z,,,54,56.9,,,44.8
2017-11-23T01:20:28.801Z,,,54,56.7,,,44.7
2017-11-23T01:20:33.616Z,,,54,55.9,,,44.7
2017-11-23T01:20:48.705Z,,,54,55.5,,,44.6
2017-11-23T01:20:53.615Z,,,54,54.8,0,2,44.6
2017-11-23T01:21:03.710Z,,38,54,58.1,,,44.4
2017-11-23T01:21:18.709Z,,33,54,58.7,,,44.3
2017-11-23T01:21:23.611Z,,29,54,59,,,44.2
2017-11-23T01:21:33.617Z,,30,54,60,,,44.2
2017-11-23T01:21:43.617Z,,29,54,60.4,,,44.2
2017-11-23T01:21:53.615Z,61,29,54,61.1,0,2,44.2
2017-11-23T01:22:03.704Z,,,54,61.5,,,44.2
2017-11-23T01:22:13.620Z,,29,54,62,,,44.2
2017-11-23T01:22:23.616Z,,,54,62.5,,,44.2
2017-11-23T01:22:33.610Z,,,54,63.1,,,44.3
2017-11-23T01:22:43.609Z,,30,54,63.2,,,44.3
2017-11-23T01:22:53.615Z,,,54,63.4,,,44.4
2017-11-23T01:23:03.708Z,,29,54,63.6,,,44.4
2017-11-23T01:23:13.614Z,,,54,64,,,44.4
2017-11-23T01:23:23.619Z,,,54,64.1,,,44.4
2017-11-23T01:23:33.633Z,,,54,64.4,,,44.4
2017-11-23T01:23:43.612Z,,,54,64.6,,,44.4
2017-11-23T01:23:53.612Z,,,54,64.7,,,44.6
2017-11-23T01:24:03.702Z,,,54,65.1,,,44.6
2017-11-23T01:24:13.621Z,,0,54,62.9,0,2,44.6
2017-11-23T01:24:23.616Z,,,54,61.9,,,44.7
2017-11-23T01:24:33.612Z,,,54,60.9,,,44.7
2017-11-23T01:24:48.703Z,,,54,59.9,,,44.7
2017-11-23T01:24:53.618Z,,,54,58.9,,,44.7
2017-11-23T01:25:03.703Z,,,54,57.9,,,44.7
2017-11-23T01:25:13.622Z,,,54,57.6,,,44.7
2017-11-23T01:25:23.611Z,,,54,56.9,,,44.6
2017-11-23T01:25:33.613Z,,,54,56.3,,,44.6
2017-11-23T01:25:43.617Z,,,54,55.7,,,44.4
2017-11-23T01:25:53.615Z,,,54,55.3,,,44.4
2017-11-23T01:26:03.703Z,,45,54,56.2,0,2,44.3
2017-11-23T01:26:13.616Z,,37,54,58.3,,,44.3
2017-11-23T01:26:23.619Z,,29,54,58.7,,,44.2
2017-11-23T01:26:33.620Z,,,54,60,,,44.2
2017-11-23T01:26:43.862Z,,,54,60.2,,,44.1
2017-11-23T01:26:53.618Z,,,54,61.1,,,44.1
2017-11-23T01:27:03.706Z,,,54,61.5,,,44.1
2017-11-23T01:27:13.618Z,,,54,62,,,44.2
2017-11-23T01:27:23.616Z,,,54,62.5,,,44.2
2017-11-23T01:27:33.686Z,,,54,63.1,,,44.3
2017-11-23T01:27:43.619Z,,30,54,63.3,,,44.3
2017-11-23T01:27:53.614Z,,,54,63.5,,,44.4
2017-11-23T01:28:03.706Z,,29,54,64,,,44.4
2017-11-23T01:28:13.635Z,,,54,64.1,,,44.6
2017-11-23T01:28:23.615Z,,,54,64.2,,,44.7
2017-11-23T01:28:33.619Z,,,54,64.5,,,44.7
2017-11-23T01:28:43.619Z,,,54,64.7,,,44.8
2017-11-23T01:28:53.617Z,,0,54,65.1,,,44.8
2017-11-23T01:29:03.706Z,,,54,62.8,0,2,44.9
2017-11-23T01:29:13.636Z,,,54,61.8,,,44.9
2017-11-23T01:29:23.620Z,,,54,60.4,,,44.9
2017-11-23T01:29:38.708Z,,,54,59.8,,,44.9
2017-11-23T01:29:43.617Z,,,54,58.9,,,44.8
2017-11-23T01:29:53.618Z,,,54,57.9,,,44.8
2017-11-23T01:30:03.707Z,,,54,57.6,,,44.8
2017-11-23T01:30:13.618Z,,,54,56.9,,,44.7
2017-11-23T01:30:23.620Z,,,54,56.4,,,44.7
2017-11-23T01:30:33.619Z,,,54,55.9,,,44.6
2017-11-23T01:30:43.676Z,,,54,55.3,,,44.6
2017-11-23T01:30:53.620Z,,,54,54.9,,,44.4
2017-11-23T01:31:03.710Z,,44,54,55.2,0,2,44.4
2017-11-23T01:31:13.628Z,,37,54,58,,,44.3
2017-11-23T01:31:23.623Z,,30,54,58.5,,,44.2
2017-11-23T01:31:33.617Z,,29,54,59,,,44.2
2017-11-23T01:31:43.623Z,,29,54,60,,,44.1
2017-11-23T01:31:53.620Z,,,54,61.1,,,44.1
2017-11-23T01:32:03.708Z,,,54,61.4,,,44.1
2017-11-23T01:32:13.621Z,,30,54,62,,,44.2
2017-11-23T01:32:23.622Z,,29,54,62.4,,,44.2
2017-11-23T01:32:33.620Z,,30,54,63.1,,,44.3
2017-11-23T01:32:43.616Z,,29,54,63.2,,,44.3
2017-11-23T01:32:53.618Z,,,54,63.5,,,44.4
2017-11-23T01:33:03.715Z,,,54,64,,,44.4
2017-11-23T01:33:13.623Z,,30,54,,,,44.4
2017-11-23T01:33:23.617Z,,29,54,64.2,,,44.6
2017-11-23T01:33:33.622Z,,,54,64.5,,,44.6
2017-11-23T01:33:43.617Z,,,54,64.7,,,44.6
2017-11-23T01:33:53.624Z,,,54,64.8,,,44.7
2017-11-23T01:34:03.716Z,,0,54,62.8,0,2,44.7
2017-11-23T01:34:13.621Z,,,54,61.9,,,44.7
2017-11-23T01:34:23.621Z,,,54,60.9,,,44.7
2017-11-23T01:34:33.621Z,,,54,59.9,,,44.7
2017-11-23T01:34:43.625Z,,,54,58.9,,,44.7
2017-11-23T01:34:58.707Z,,,54,57.9,,,44.6
2017-11-23T01:35:03.714Z,,,54,57.7,,,44.6
2017-11-23T01:35:13.625Z,,,54,56.9,,,44.4
2017-11-23T01:35:23.625Z,,,54,56.5,,,44.4
2017-11-23T01:35:33.627Z,,,54,55.9,,,44.3
2017-11-23T01:35:43.625Z,,,54,55.5,,,44.2
2017-11-23T01:35:53.625Z,,,54,54.9,,,44.2
2017-11-23T01:36:03.730Z,,43,54,56,0,2,44.1
2017-11-23T01:36:13.626Z,,37,54,58.1,,,44
2017-11-23T01:36:28.718Z,,29,54,58.5,,,43.9
2017-11-23T01:36:33.621Z,,,54,59.1,,,43.9
2017-11-23T01:36:43.629Z,,,54,60.1,,,43.8
2017-11-23T01:36:53.657Z,,,54,61.1,,,43.8
2017-11-23T01:37:03.724Z,,,54,61.4,,,43.9
2017-11-23T01:37:13.633Z,,29,54,62,,,43.9
2017-11-23T01:37:23.627Z,,,54,62.5,,,44
2017-11-23T01:37:33.623Z,,,54,63.1,,,44
2017-11-23T01:37:43.622Z,,,54,63.3,,,44.1
2017-11-23T01:37:53.875Z,,30,54,63.6,,,44.2
2017-11-23T01:38:04.685Z,,29,54,64,,,44.2
2017-11-23T01:38:13.626Z,,30,54,64.2,,,44.3
2017-11-23T01:38:23.623Z,,29,54,64.5,,,44.4
2017-11-23T01:38:33.624Z,,30,54,64.7,,,44.4
2017-11-23T01:38:43.622Z,,0,54,64.9,0,2,44.6
2017-11-23T01:38:53.624Z,,,54,62.9,,,44.6
2017-11-23T01:39:03.725Z,,,54,61.8,,,44.6
2017-11-23T01:39:13.629Z,,,54,60.4,,,44.7
2017-11-23T01:39:23.628Z,,,54,59.8,,,44.6
2017-11-23T01:39:33.619Z,,,54,58.9,,,44.6
2017-11-23T01:39:43.630Z,,,54,57.9,,,44.6
2017-11-23T01:39:53.623Z,,,54,57.6,,,44.4
2017-11-23T01:40:03.716Z,,,54,56.9,,,44.4
2017-11-23T01:40:13.625Z,,,54,56.4,,,44.3
2017-11-23T01:40:23.623Z,,,54,55.9,,,44.2
2017-11-23T01:40:33.630Z,,,54,55.4,,,44.1
2017-11-23T01:40:43.626Z,,,54,54.9,,,44.1
2017-11-23T01:40:53.628Z,,,54,54.7,,,44
2017-11-23T01:41:03.731Z,,45,54,55.2,0,2,43.9
2017-11-23T01:41:13.622Z,,36,54,58,,,43.8
2017-11-23T01:41:23.631Z,,29,,58.3,,,
2017-11-23T01:41:33.623Z,,30,54,59,,,43.7
2017-11-23T01:41:43.624Z,,29,54,60,,,43.6
2017-11-23T01:41:53.622Z,,,54,60.5,,,43.6
2017-11-23T01:42:03.712Z,,,54,61.3,,,43.6
2017-11-23T01:42:13.629Z,,,54,62,,,43.6
2017-11-23T01:42:23.625Z,,30,54,62.4,,,43.7
2017-11-23T01:42:33.630Z,,29,54,63.1,,,43.7
2017-11-23T01:42:43.650Z,,,54,63.2,,,43.8
2017-11-23T01:42:53.625Z,,,54,63.5,,,43.8
2017-11-23T01:43:03.726Z,,,54,64,,,43.9
2017-11-23T01:43:13.637Z,,,54,64.1,,,44
2017-11-23T01:43:23.624Z,,,54,64.4,,,44
2017-11-23T01:43:33.627Z,,,54,64.6,,,44.1
2017-11-23T01:43:43.624Z,,,54,64.8,,,44.2
2017-11-23T01:43:53.629Z,,0,54,64.8,0,2,44.2
2017-11-23T01:44:03.722Z,,,54,62.8,,,44.3
2017-11-23T01:44:13.625Z,,,54,61.6,,,44.3
2017-11-23T01:44:23.626Z,,,54,60.4,,,44.4
2017-11-23T01:44:38.717Z,,,54,59.6,,,44.3
2017-11-23T01:44:43.624Z,,,54,58.8,,,44.3
2017-11-23T01:44:53.625Z,,,54,57.9,,,44.3
2017-11-23T01:45:03.714Z,,,54,57.4,,,44.2
2017-11-23T01:45:13.630Z,,,54,56.8,,,44.1
2017-11-23T01:45:23.635Z,,,54,56.3,,,44.1
2017-11-23T01:45:33.626Z,,,54,55.7,,,44
2017-11-23T01:45:43.626Z,,,54,55.3,,,43.9
2017-11-23T01:45:53.630Z,,,54,54.9,,,43.9
2017-11-23T01:46:03.723Z,,45,54,55.3,0,2,43.8
2017-11-23T01:46:13.632Z,,38,54,58,,,43.8
2017-11-23T01:46:23.631Z,,30,54,58.6,,,43.7
2017-11-23T01:46:33.625Z,,29,54,59.1,,,43.7
2017-11-23T01:46:43.628Z,,,54,60.1,,,43.7
2017-11-23T01:46:53.627Z,,29,54,61.1,,,43.7
2017-11-23T01:47:03.720Z,,,54,61.5,,,43.8
2017-11-23T01:47:13.632Z,,30,54,62.1,,,43.9
2017-11-23T01:47:23.629Z,,29,54,62.6,,,43.9
2017-11-23T01:47:33.634Z,,,54,63.1,,,44
2017-11-23T01:47:43.626Z,,30,54,63.4,,,44
2017-11-23T01:47:53.628Z,,29,54,64,,,44
2017-11-23T01:48:03.735Z,,,54,64.1,,,44.1
2017-11-23T01:48:13.628Z,,,54,64.4,,,44.1
2017-11-23T01:48:23.627Z,,,54,64.6,,,44.2
2017-11-23T01:48:33.632Z,,30,54,65.1,,,44.2
2017-11-23T01:48:43.630Z,,0,54,62.8,0,2,44.3
2017-11-23T01:48:53.630Z,,,54,61.9,,,44.3
2017-11-23T01:49:03.726Z,,,54,60.9,,,44.4
2017-11-23T01:49:13.631Z,,,54,59.8,,,44.4
2017-11-23T01:49:23.630Z,,,54,58.9,,,44.4
2017-11-23T01:49:33.629Z,,,54,58.4,,,44.4
2017-11-23T01:49:43.627Z,,,54,57.7,,,44.3
2017-11-23T01:49:53.631Z,,,54,56.9,,,44.3
2017-11-23T01:50:03.729Z,,,54,56.5,,,44.2
2017-11-23T01:50:13.647Z,,,54,55.9,,,44.2
2017-11-23T01:50:23.628Z,,,54,55.5,,,44.1
2017-11-23T01:50:33.632Z,,,54,54.9,,,44
2017-11-23T01:50:43.628Z,,,54,54.8,,,44
2017-11-23T01:50:53.627Z,,,54,54.5,,,43.9
2017-11-23T01:51:03.727Z,,44,54,54.3,0,2,43.8
2017-11-23T01:51:13.637Z,,35,54,58,,,43.7
2017-11-23T01:51:33.627Z,,29,54,59,,,43.6
2017-11-23T01:51:43.633Z,,30,54,60,,,43.5
2017-11-23T01:51:53.632Z,,29,54,60.4,,,43.6
2017-11-23T01:52:03.736Z,,,54,61.2,,,43.6
2017-11-23T01:52:13.637Z,,29,54,62,,,43.6
2017-11-23T01:52:23.634Z,,,54,62.2,,,43.7
2017-11-23T01:52:33.634Z,,,54,62.7,,,43.7
2017-11-23T01:52:43.631Z,,,54,63.1,,,43.8
2017-11-23T01:52:53.628Z,,,54,63.4,,,43.9
2017-11-23T01:53:03.729Z,,,54,63.8,,,44
2017-11-23T01:53:13.628Z,,,54,64,,,44.1
2017-11-23T01:53:23.629Z,,,54,64.2,,,44.1
2017-11-23T01:53:33.635Z,,,54,64.5,,,44.2
2017-11-23T01:53:43.628Z,,,54,64.7,,,44.2
2017-11-23T01:53:53.629Z,,,54,65.1,,,44.3
2017-11-23T01:54:04.697Z,,0,54,62.9,0,2,44.3
2017-11-23T01:54:13.637Z,,,54,61.8,,,44.4
2017-11-23T01:54:23.921Z,,,54,60.4,,,44.4
2017-11-23T01:54:33.634Z,,,54,59.8,,,44.4
2017-11-23T01:54:48.729Z,,,54,58.9,,,44.4
2017-11-23T01:54:53.635Z,,,54,57.9,,,44.3
2017-11-23T01:55:03.724Z,,,54,57.6,,,44.3
2017-11-23T01:55:13.636Z,,,54,56.8,,,44.3
2017-11-23T01:55:23.633Z,,,54,56.4,,,44.2
2017-11-23T01:55:33.637Z,,,54,55.9,,,44.2
2017-11-23T01:55:43.634Z,,,54,55.4,,,44.1
2017-11-23T01:55:53.638Z,,,54,54.9,,,44.1
2017-11-23T01:56:03.727Z,,44,54,55.4,0,2,44
2017-11-23T01:56:13.638Z,,38,54,58.1,,,44
2017-11-23T01:56:23.643Z,,29,54,58.6,,,43.9
2017-11-23T01:56:38.720Z,,30,54,59.1,,,43.8
2017-11-23T01:56:48.730Z,,30,54,60,,,43.8
2017-11-23T01:56:53.633Z,,29,54,61.1,,,43.8
2017-11-23T01:57:08.783Z,,,54,61.4,,,43.8
2017-11-23T01:57:13.636Z,,,54,62,,,43.8
2017-11-23T01:57:23.635Z,,,54,62.5,,,43.9
2017-11-23T01:57:33.636Z,,,54,63.1,,,43.9
2017-11-23T01:57:43.634Z,,,54,63.4,,,44
2017-11-23T01:57:53.630Z,,,54,63.8,,,44
2017-11-23T01:58:03.722Z,,,54,64,,,44.1
2017-11-23T01:58:13.630Z,,,54,64.4,,,44.1
2017-11-23T01:58:23.630Z,,,54,64.6,,,44.2
2017-11-23T01:58:33.631Z,,,54,64.8,,,44.3
2017-11-23T01:58:43.631Z,,0,54,63.8,0,2,44.3
2017-11-23T01:58:53.641Z,,,54,61.9,,,44.4
2017-11-23T01:59:08.792Z,,,54,60.9,,,44.6
2017-11-23T01:59:13.634Z,,,54,59.9,,,44.6
2017-11-23T01:59:23.633Z,,,54,58.9,,,44.6
2017-11-23T01:59:33.634Z,,,54,58.6,,,44.6
2017-11-23T01:59:43.635Z,,,54,57.9,,,44.6
2017-11-23T01:59:53.633Z,,,54,56.9,,,44.4
2017-11-23T02:00:03.727Z,,,54,56.7,,,44.4
2017-11-23T02:00:13.640Z,,,54,55.9,,,44.4
2017-11-23T02:00:23.643Z,,,54,55.6,,,44.3
2017-11-23T02:00:33.632Z,,,54,55.2,,,44.3
2017-11-23T02:00:43.644Z,,,54,54.9,,,44.2
2017-11-23T02:00:53.640Z,,,54,54.6,,,44.1
2017-11-23T02:01:03.734Z,,44,54,55,0,2,44.1
2017-11-23T02:01:13.647Z,,36,54,58.1,,,44
2017-11-23T02:01:38.893Z,,29,54,59.1,,,43.9
2017-11-23T02:01:43.632Z,,,54,60,,,43.8
2017-11-23T02:01:53.636Z,,,54,60.4,,,43.8
2017-11-23T02:02:03.725Z,,,54,61.2,,,43.9
2017-11-23T02:02:13.635Z,,,54,62,,,43.9
2017-11-23T02:02:23.635Z,,,54,62.2,,,44
2017-11-23T02:02:33.636Z,,,54,62.7,,,44
2017-11-23T02:02:43.635Z,,,54,63.2,,,44.1
2017-11-23T02:02:53.636Z,,30,54,63.5,,,44.2
2017-11-23T02:03:03.730Z,,29,54,64,,,44.2
2017-11-23T02:03:13.636Z,,,54,64.1,,,44.2
2017-11-23T02:03:23.642Z,,30,54,64.4,,,44.3
2017-11-23T02:03:33.637Z,,29,54,64.6,,,44.3
2017-11-23T02:03:43.637Z,,,54,64.8,,,44.4
2017-11-23T02:03:53.636Z,,0,54,64.9,0,2,44.4
2017-11-23T02:04:03.732Z,,,54,62.8,,,44.4
2017-11-23T02:04:13.637Z,,,54,61.6,,,44.6
2017-11-23T02:04:23.637Z,,,54,60.4,,,44.6
2017-11-23T02:04:33.640Z,,,54,59.6,,,44.6
2017-11-23T02:04:43.638Z,,,54,58.8,,,44.6
2017-11-23T02:04:53.636Z,,,54,57.9,,,44.4
2017-11-23T02:05:03.738Z,,,54,57.4,,,44.4
2017-11-23T02:05:18.752Z,,,54,56.8,,,44.3
2017-11-23T02:05:23.646Z,,,54,56.3,,,44.3
2017-11-23T02:05:33.639Z,,,54,55.7,,,44.2
2017-11-23T02:05:43.646Z,,,54,55.3,,,44.1
2017-11-23T02:05:58.737Z,,,54,54.9,,,44.1
2017-11-23T02:06:03.729Z,,44,54,55.4,0,2,44
2017-11-23T02:06:13.641Z,,38,54,58,,,43.9
2017-11-23T02:06:23.640Z,,29,54,58.5,,,43.9
2017-11-23T02:06:33.638Z,,30,54,59,,,43.8
2017-11-23T02:06:43.644Z,,29,54,60.1,,,43.8
2017-11-23T02:06:53.640Z,,30,54,61.1,,,43.8
2017-11-23T02:07:03.725Z,,29,54,61.4,,,43.8
2017-11-23T02:07:13.638Z,,30,54,62.1,,,43.9
2017-11-23T02:07:23.646Z,,29,54,62.5,,,43.9
2017-11-23T02:07:33.637Z,,,54,63.1,,,44
2017-11-23T02:07:43.638Z,,,54,63.3,,,44
2017-11-23T02:07:53.638Z,,,54,63.6,,,44.1
2017-11-23T02:08:03.734Z,,,54,64,,,44.1
2017-11-23T02:08:13.642Z,,,54,64.2,,,44.2
2017-11-23T02:08:23.638Z,,,54,64.5,,,44.2
2017-11-23T02:08:33.641Z,,30,54,64.7,,,44.2
2017-11-23T02:08:43.636Z,,0,54,65.1,0,2,44.3
2017-11-23T02:08:53.666Z,,,54,62.8,,,44.3
2017-11-23T02:09:03.732Z,,,54,61.8,,,44.3
2017-11-23T02:09:13.640Z,,,54,60.4,,,44.4
2017-11-23T02:09:23.643Z,,,54,59.8,,,44.4
2017-11-23T02:09:33.640Z,,,54,58.9,,,44.4
2017-11-23T02:09:43.645Z,,,54,57.9,,,44.4
2017-11-23T02:09:53.761Z,,,54,57.4,,,44.4
2017-11-23T02:10:03.689Z,,,54,56.8,,,44.3
2017-11-23T02:10:13.645Z,,,54,56.3,,,44.3
2017-11-23T02:10:23.644Z,,,54,55.7,,,44.2
2017-11-23T02:10:38.734Z,,,54,55.3,,,44.2
2017-11-23T02:10:43.640Z,,,54,54.9,,,44.1
2017-11-23T02:10:53.655Z,,,54,54.6,,,44
2017-11-23T02:11:03.741Z,,44,54,54.1,0,2,43.9
2017-11-23T02:11:18.731Z,,34,54,58.1,,,43.8
2017-11-23T02:11:33.648Z,,29,54,59,,,43.6
2017-11-23T02:11:43.640Z,,,54,60,,,43.6
2017-11-23T02:11:53.650Z,,,54,60.4,,,43.6
2017-11-23T02:12:08.785Z,,,54,61.1,,,43.7
2017-11-23T02:12:13.648Z,,,54,61.6,,,43.8
2017-11-23T02:12:23.642Z,,30,54,62,,,43.8
2017-11-23T02:12:33.644Z,,29,54,62.5,,,43.9
2017-11-23T02:12:43.640Z,,,54,62.8,,,44
2017-11-23T02:12:53.642Z,,,54,63.1,,,44
2017-11-23T02:13:03.736Z,,30,54,63.3,,,44.1
2017-11-23T02:13:13.644Z,,29,54,63.6,,,44.2
2017-11-23T02:13:23.644Z,,30,54,64,,,44.2
2017-11-23T02:13:33.648Z,,29,54,64.1,,,44.2
2017-11-23T02:13:43.643Z,,,54,64.2,,,44.3
2017-11-23T02:13:53.652Z,,,54,64.5,,,44.3
2017-11-23T02:14:08.779Z,,,54,64.6,,,44.3
2017-11-23T02:14:13.649Z,,,54,64.7,,,44.3
2017-11-23T02:14:23.645Z,,,54,64.9,,,44.4
2017-11-23T02:14:33.644Z,,0,54,63.8,0,2,44.4
2017-11-23T02:14:43.640Z,,,54,61.9,,,44.4
2017-11-23T02:14:53.645Z,,,54,60.8,,,44.6
2017-11-23T02:15:03.738Z,,,54,59.9,,,44.6
2017-11-23T02:15:13.651Z,,,54,58.9,,,44.6
2017-11-23T02:15:23.644Z,,,54,57.9,,,44.6
2017-11-23T02:15:33.647Z,,,54,57.4,,,44.6
2017-11-23T02:15:43.690Z,,,54,56.8,,,44.4
2017-11-23T02:15:53.811Z,,,54,55.9,,,44.4
2017-11-23T02:16:03.696Z,,,54,55.6,,,44.3
2017-11-23T02:16:13.642Z,,,54,54.9,,,44.3
2017-11-23T02:16:23.648Z,,41,54,57.1,0,2,44.2
2017-11-23T02:16:33.650Z,,33,54,58.6,,,44.1
2017-11-23T02:16:43.644Z,,30,54,59,,,44.1
2017-11-23T02:16:53.819Z,,29,54,60,,,44
2017-11-23T02:17:03.731Z,,,54,60.2,,,44
2017-11-23T02:17:13.642Z,,,54,61.1,,,44
2017-11-23T02:17:23.647Z,,,54,61.4,,,44
2017-11-23T02:17:33.642Z,,,54,62,,,44
2017-11-23T02:17:43.653Z,,,54,62.2,,,44.1
2017-11-23T02:17:53.652Z,,,54,62.7,,,44.1
2017-11-23T02:18:03.734Z,,,54,63.1,,,44.2
2017-11-23T02:18:13.647Z,,30,54,63.2,,,44.2
2017-11-23T02:18:23.643Z,,29,54,63.4,,,44.3
2017-11-23T02:18:33.643Z,,,54,63.8,,,44.3
2017-11-23T02:18:43.646Z,,,54,64,,,44.4
2017-11-23T02:18:53.643Z,,,54,64.1,,,44.4
2017-11-23T02:19:03.732Z,,,54,64.4,,,44.6
2017-11-23T02:19:13.645Z,,,54,64.6,,,44.6
2017-11-23T02:19:28.734Z,,,54,64.7,,,44.6
2017-11-23T02:19:33.648Z,,,54,64.8,,,44.7
2017-11-23T02:19:43.647Z,,0,54,63.9,0,2,44.7
2017-11-23T02:19:53.648Z,,,54,61.9,,,44.8
2017-11-23T02:20:03.735Z,,,54,60.9,,,44.8
2017-11-23T02:20:18.752Z,,,54,59.9,,,44.9
2017-11-23T02:20:23.646Z,,,54,58.9,,,44.9
2017-11-23T02:20:33.673Z,,,54,58.4,,,44.8
2017-11-23T02:20:43.646Z,,,54,57.7,,,44.8
2017-11-23T02:20:58.733Z,,,54,56.9,,,44.7
2017-11-23T02:21:03.735Z,,,54,56.4,,,44.6
2017-11-23T02:21:13.646Z,,,54,55.9,,,44.4
2017-11-23T02:21:23.645Z,,,54,55.3,,,44.3
2017-11-23T02:21:33.647Z,,44,54,54.9,0,2,44.2
2017-11-23T02:21:43.651Z,,39,54,58,,,44.1
2017-11-23T02:21:53.650Z,,29,54,58.7,,,44
2017-11-23T02:22:03.741Z,61,29,54,59.1,0,2,44
2017-11-23T02:22:13.652Z,,29,54,60.1,,,44
2017-11-23T02:22:23.651Z,,,54,61.1,,,44
2017-11-23T02:22:33.646Z,,,54,61.4,,,44
2017-11-23T02:22:43.652Z,,,54,62,,,44.1
2017-11-23T02:22:53.653Z,,,54,62.5,,,44.2
2017-11-23T02:23:03.742Z,,30,54,63.1,,,44.2
2017-11-23T02:23:18.742Z,,29,54,63.3,,,44.3
2017-11-23T02:23:23.653Z,,,54,63.5,,,44.3
2017-11-23T02:23:33.647Z,,,54,63.9,,,44.4
2017-11-23T02:23:43.649Z,,,54,64,,,44.4
2017-11-23T02:23:53.651Z,,30,54,64.2,,,44.6
2017-11-23T02:24:03.739Z,,29,54,64.5,,,44.6
2017-11-23T02:24:13.654Z,,,54,64.6,,,44.6
2017-11-23T02:24:23.645Z,,,54,64.8,,,44.7
2017-11-23T02:24:33.646Z,,0,54,63.8,0,2,44.8
2017-11-23T02:24:43.656Z,,,54,61.9,,,44.8
2017-11-23T02:24:53.654Z,,,54,60.9,,,44.9
2017-11-23T02:25:03.748Z,,,54,59.9,,,44.9
2017-11-23T02:25:13.658Z,,,54,58.9,,,44.9
2017-11-23T02:25:23.651Z,,,54,58.5,,,44.9
2017-11-23T02:25:33.651Z,,,54,57.8,,,44.9
2017-11-23T02:25:43.656Z,,,54,56.9,,,44.8
2017-11-23T02:25:53.652Z,,,54,56.5,,,44.7
2017-11-23T02:26:03.740Z,,,54,55.9,,,44.7
2017-11-23T02:26:13.652Z,,,54,55.5,,,44.6
2017-11-23T02:26:23.653Z,,,54,54.9,,,44.4
2017-11-23T02:26:33.663Z,,44,54,54.7,0,2,44.3
2017-11-23T02:26:43.658Z,,37,54,58.2,,,44.3
2017-11-23T02:26:53.832Z,,30,54,58.6,,,44.2
2017-11-23T02:27:03.739Z,,29,54,59,,,44.1
2017-11-23T02:27:13.684Z,,29,54,60.1,,,44.1
2017-11-23T02:27:23.678Z,,,54,60.6,,,44
2017-11-23T02:27:33.653Z,,,54,61.3,,,44.1
2017-11-23T02:27:43.650Z,,,54,62,,,44.1
2017-11-23T02:27:58.751Z,,,54,62.5,,,44.1
2017-11-23T02:28:03.731Z,,30,54,63.1,,,44.2
2017-11-23T02:28:13.660Z,,29,54,63.2,,,44.2
2017-11-23T02:28:23.656Z,,30,54,63.5,,,44.3
2017-11-23T02:28:33.659Z,,29,54,64,,,44.3
2017-11-23T02:28:43.655Z,,,54,64.1,,,44.3
2017-11-23T02:28:53.655Z,,,54,64.4,,,44.4
2017-11-23T02:29:03.759Z,,,54,64.6,,,44.4
2017-11-23T02:29:13.655Z,,,54,64.8,,,44.4
2017-11-23T02:29:23.655Z,,0,54,63.8,0,2,44.6
2017-11-23T02:29:33.650Z,,,54,61.9,,,44.6
2017-11-23T02:29:43.656Z,,,54,61.5,,,44.6
2017-11-23T02:29:53.656Z,,,54,59.9,,,44.7
2017-11-23T02:30:03.739Z,,,54,58.9,,,44.7
2017-11-23T02:30:13.656Z,,,54,58.5,,,44.7
2017-11-23T02:30:28.739Z,,,54,57.8,,,44.6
2017-11-23T02:30:38.758Z,,,54,56.9,,,44.6
2017-11-23T02:30:43.656Z,,,54,56.6,,,44.4
2017-11-23T02:30:53.654Z,,,54,55.9,,,44.4
