Time,HwActive,HwTOutlet,PrimT,ActPow,PrimTSet,ChActive,HwTSet
2017-12-01T01:24:16.227Z,,33.8,,30,,,54
2017-12-01T01:24:26.225Z,,33.8,,29,,,54
2017-12-01T01:24:36.308Z,,33.8,64.1,,,,54
2017-12-01T01:24:46.231Z,,33.9,,,,,54
2017-12-01T01:24:56.226Z,,33.9,,,,,54
2017-12-01T01:25:06.226Z,,33.9,,30,,,54
2017-12-01T01:25:16.231Z,,34,,29,,,54
2017-12-01T01:25:26.228Z,,34,,,,,54
2017-12-01T01:25:36.325Z,,33.9,,,,,54
2017-12-01T01:25:46.222Z,,34.1,64.2,30,,,54
2017-12-01T01:25:56.223Z,,34,64.1,29,,,54
2017-12-01T01:26:06.232Z,,34,,,,,54
2017-12-01T01:26:16.223Z,,34,,,,,54
2017-12-01T01:26:26.231Z,,34.1,,,,,54
2017-12-01T01:26:36.324Z,,34.2,,,,,54
2017-12-01T01:26:46.230Z,,34.1,,,,,54
2017-12-01T01:26:56.224Z,,34.1,,,,,54
2017-12-01T01:27:06.224Z,,34.1,,,,,54
2017-12-01T01:27:16.227Z,,34.1,,,,,54
2017-12-01T01:27:26.233Z,,34.2,,,,,54
2017-12-01T01:27:36.328Z,,34.2,,30,,,54
2017-12-01T01:27:46.225Z,,34.2,,29,,,54
2017-12-01T01:27:56.233Z,,34.1,64,,,,54
2017-12-01T01:28:06.226Z,,34.2,,,,,54
2017-12-01T01:28:16.225Z,,34.2,,,,,54
2017-12-01T01:28:26.241Z,,34.1,63.9,29,,,54
2017-12-01T01:28:36.315Z,,34.1,63.9,30,,,54
2017-12-01T01:28:46.227Z,,34.2,,29,,,54
2017-12-01T01:28:56.227Z,,34.1,,,,,54
2017-12-01T01:29:06.225Z,,34.2,,30,,,54
2017-12-01T01:29:16.227Z,,34.2,63.8,29,,,54
2017-12-01T01:29:26.232Z,,34.2,,,,,54
2017-12-01T01:29:36.317Z,,34.2,,,,,54
2017-12-01T01:29:46.227Z,,34.1,63.6,,,,54
2017-12-01T01:29:56.223Z,,34.1,,,,,54
2017-12-01T01:30:06.228Z,,34.1,,,,,54
2017-12-01T01:30:16.228Z,,34.2,,,,,54
2017-12-01T01:30:26.230Z,,34.2,,,,,54
2017-12-01T01:30:36.318Z,,34.2,,,,,54
2017-12-01T01:30:46.229Z,,34.3,63.5,30,,,54
2017-12-01T01:30:56.227Z,,34.3,,29,,,54
2017-12-01T01:31:06.227Z,,34.4,,,,,54
2017-12-01T01:31:16.227Z,,34.3,,,,,54
2017-12-01T01:31:26.229Z,,34.4,,,,,54
2017-12-01T01:31:36.319Z,,34.4,,,,,54
2017-12-01T01:31:46.226Z,,34.4,,,,,54
2017-12-01T01:31:56.230Z,,34.4,,,,,54
2017-12-01T01:32:06.229Z,,34.3,63.4,30,,,54
2017-12-01T01:32:16.230Z,,34.3,,29,,,54
2017-12-01T01:32:26.230Z,,34.4,,,,,54
2017-12-01T01:32:36.324Z,,34.4,,,,,54
2017-12-01T01:32:46.228Z,,34.5,,,,,54
2017-12-01T01:32:56.229Z,,34.4,63.5,30,,,54
2017-12-01T01:33:06.231Z,,34.4,,29,,,54
2017-12-01T01:33:16.230Z,,34.4,,,,,54
2017-12-01T01:33:26.238Z,,34.4,,,,,54
2017-12-01T01:33:36.312Z,,34.3,,,,,54
2017-12-01T01:33:46.231Z,,34.3,,,,,54
2017-12-01T01:33:56.229Z,,34.3,,,,,54
2017-12-01T01:34:06.233Z,,34.4,,,,,54
2017-12-01T01:34:16.229Z,,34.4,,,,,54
2017-12-01T01:34:26.246Z,,34.5,,,,,54
2017-12-01T01:34:36.337Z,0,34.5,63.5,29,61,2,54
2017-12-01T01:34:46.227Z,,34.4,,30,,,54
2017-12-01T01:34:56.231Z,,34.4,,29,,,54
2017-12-01T01:35:06.234Z,,34.4,,,,,54
2017-12-01T01:35:16.226Z,,34.4,,30,,,54
2017-12-01T01:35:26.227Z,,34.4,,29,,,54
2017-12-01T01:35:36.324Z,,34.4,,,,,54
2017-12-01T01:35:46.233Z,,34.5,,,,,54
2017-12-01T01:35:56.230Z,,34.5,,,,,54
2017-12-01T01:36:06.230Z,,34.4,,,,,54
2017-12-01T01:36:16.233Z,,34.5,,,,,54
2017-12-01T01:36:26.234Z,,34.6,,30,,,54
2017-12-01T01:36:36.321Z,,34.5,63.4,29,,,54
2017-12-01T01:36:46.229Z,,34.4,,,,,54
2017-12-01T01:36:56.234Z,,34.4,,,,,54
2017-12-01T01:37:06.234Z,,34.3,,,,,54
2017-12-01T01:37:16.232Z,,34.4,,,,,54
2017-12-01T01:37:26.232Z,,34.4,,,,,54
2017-12-01T01:37:36.323Z,,34.4,,,,,54
2017-12-01T01:37:46.233Z,,34.5,,,,,54
2017-12-01T01:37:56.234Z,,34.5,,30,,,54
2017-12-01T01:38:06.234Z,,34.5,,29,,,54
2017-12-01T01:38:16.235Z,,34.5,,,,,54
2017-12-01T01:38:26.235Z,,34.5,63.3,30,,,54
2017-12-01T01:38:36.322Z,,34.5,,29,,,54
2017-12-01T01:38:46.243Z,,34.5,,30,,,54
2017-12-01T01:38:56.241Z,,34.6,,29,,,54
2017-12-01T01:39:06.235Z,,34.6,,,,,54
2017-12-01T01:39:16.234Z,,34.3,,,,,54
2017-12-01T01:39:26.232Z,,34.3,,,,,54
2017-12-01T01:39:36.314Z,,34.3,,30,,,54
2017-12-01T01:39:46.238Z,,34.3,63.2,29,,,54
2017-12-01T01:39:56.236Z,,34.3,,,,,54
2017-12-01T01:40:06.234Z,,34.3,,,,,54
2017-12-01T01:40:16.236Z,,34.3,,,,,54
2017-12-01T01:40:26.235Z,,34.2,,,,,54
2017-12-01T01:40:36.319Z,,34.2,,,,,54
2017-12-01T01:40:46.239Z,,34.3,,30,,,54
2017-12-01T01:40:56.236Z,,34.4,,29,,,54
2017-12-01T01:41:06.231Z,,34.4,,30,,,54
2017-12-01T01:41:16.242Z,,34.3,,29,,,54
2017-12-01T01:41:26.242Z,,34.3,,30,,,54
2017-12-01T01:41:36.323Z,,34.3,63.1,,,,54
2017-12-01T01:41:46.235Z,,34.4,,29,,,54
2017-12-01T01:41:56.239Z,,34.4,,,,,54
2017-12-01T01:42:06.241Z,,34.4,,,,,54
2017-12-01T01:42:16.236Z,,34.4,,,,,54
2017-12-01T01:42:26.236Z,,34.3,,,,,54
2017-12-01T01:42:36.327Z,,34.3,,,,,54
2017-12-01T01:42:46.232Z,,34.3,,,,,54
2017-12-01T01:42:56.233Z,,34.3,,,,,54
2017-12-01T01:43:06.236Z,,34.4,,,,,54
2017-12-01T01:43:16.231Z,,34.4,,30,,,54
2017-12-01T01:43:26.242Z,,34.4,,29,,,54
2017-12-01T01:43:36.334Z,,34.4,,,,,54
2017-12-01T01:43:46.233Z,,34.4,,,,,54
2017-12-01T01:43:56.233Z,,34.5,,,,,54
2017-12-01T01:44:06.234Z,,34.5,,30,,,54
2017-12-01T01:44:16.234Z,,34.5,63.2,29,,,54
2017-12-01T01:44:26.238Z,,34.5,,,,,54
2017-12-01T01:44:36.330Z,,34.4,,,,,54
2017-12-01T01:44:46.244Z,,34.5,,,,,54
2017-12-01T01:44:56.233Z,,34.5,,,,,54
2017-12-01T01:45:06.239Z,,34.5,,,,,54
2017-12-01T01:45:16.234Z,,34.5,,,,,54
2017-12-01T01:45:26.240Z,,34.4,,,,,54
2017-12-01T01:45:36.325Z,,34.4,,,,,54
2017-12-01T01:45:46.236Z,,34.4,,,,,54
2017-12-01T01:45:56.237Z,,34.4,,,,,54
2017-12-01T01:46:06.246Z,,34.4,,30,,,54
2017-12-01T01:46:16.236Z,,34.3,,29,,,54
2017-12-01T01:46:26.236Z,,34.3,,30,,,54
2017-12-01T01:46:36.326Z,,34.1,63.3,29,,,54
2017-12-01T01:46:46.239Z,,34.1,,30,,,54
2017-12-01T01:46:56.237Z,,34.1,63.2,29,,,54
2017-12-01T01:47:06.238Z,,34.1,63.3,,,,54
2017-12-01T01:47:16.237Z,,34.1,,,,,54
2017-12-01T01:47:26.239Z,,34.1,,,,,54
2017-12-01T01:47:36.327Z,,34.2,,,,,54
2017-12-01T01:47:46.238Z,,34.2,,,,,54
2017-12-01T01:47:56.239Z,,34.1,,,,,54
2017-12-01T01:48:06.235Z,,34.2,,,,,54
2017-12-01T01:48:16.238Z,,34.3,,,,,54
2017-12-01T01:48:26.250Z,,34.3,,,,,54
2017-12-01T01:48:36.326Z,,34.3,,30,,,54
2017-12-01T01:48:46.239Z,,34.4,63.4,29,,,54
2017-12-01T01:48:56.239Z,,34.3,,,,,54
2017-12-01T01:49:06.238Z,,34.3,,,,,54
2017-12-01T01:49:16.239Z,,34.4,,,,,54
2017-12-01T01:49:26.240Z,,34.4,,30,,,54
2017-12-01T01:49:36.330Z,,34.4,,29,,,54
2017-12-01T01:49:46.236Z,,34.4,,,,,54
2017-12-01T01:49:56.241Z,,34.5,,,,,54
2017-12-01T01:50:06.241Z,,34.5,,,,,54
2017-12-01T01:50:16.240Z,,34.5,,30,,,54
2017-12-01T01:50:26.243Z,,34.6,,,,,54
2017-12-01T01:50:36.332Z,,34.6,63.5,29,,,54
2017-12-01T01:50:46.237Z,,34.7,,,,,54
2017-12-01T01:50:56.238Z,,34.7,,,,,54
2017-12-01T01:51:06.240Z,,34.6,,,,,54
2017-12-01T01:51:16.241Z,,34.6,,,,,54
2017-12-01T01:51:26.262Z,,34.5,,,,,54
2017-12-01T01:51:36.318Z,,34.5,,,,,54
2017-12-01T01:51:46.244Z,,34.5,,,,,54
2017-12-01T01:51:56.241Z,,34.5,63.6,,,,54
2017-12-01T01:52:06.243Z,,34.4,,30,,,54
2017-12-01T01:52:16.248Z,,34.5,,29,,,54
2017-12-01T01:52:26.243Z,,34.5,,30,,,54
2017-12-01T01:52:36.330Z,,34.5,,29,,,54
2017-12-01T01:52:46.244Z,,34.5,,,,,54
2017-12-01T01:52:56.238Z,,34.6,,30,,,54
2017-12-01T01:53:06.243Z,,34.6,,29,,,54
2017-12-01T01:53:16.240Z,,34.5,,,,,54
2017-12-01T01:53:26.243Z,,34.6,,,,,54
2017-12-01T01:53:36.321Z,,34.6,63.8,30,,,54
2017-12-01T01:53:46.256Z,,34.6,,29,,,54
2017-12-01T01:53:56.249Z,,34.6,,30,,,54
2017-12-01T01:54:06.246Z,,34.6,,,,,54
2017-12-01T01:54:16.242Z,,34.6,,29,,,54
2017-12-01T01:54:26.245Z,,34.7,,30,,,54
2017-12-01T01:54:36.332Z,,34.7,,,,,54
2017-12-01T01:54:46.251Z,,34.7,63.9,29,,,54
2017-12-01T01:54:56.242Z,,34.7,,,,,54
2017-12-01T01:55:06.239Z,,34.7,,30,,,54
2017-12-01T01:55:16.239Z,,34.7,,29,,,54
2017-12-01T01:55:26.241Z,,34.7,63.9,30,,,54
2017-12-01T01:55:36.332Z,,34.6,64,29,,,54
2017-12-01T01:55:46.247Z,,34.6,,30,,,54
2017-12-01T01:55:56.245Z,,34.6,,29,,,54
2017-12-01T01:56:06.244Z,,34.6,,,,,54
2017-12-01T01:56:16.244Z,,34.5,64.1,30,,,54
2017-12-01T01:56:26.247Z,,34.5,,29,,,54
2017-12-01T01:56:36.345Z,,34.5,,30,,,54
2017-12-01T01:56:46.240Z,,34.5,,29,,,54
2017-12-01T01:56:56.247Z,,34.5,,,,,54
2017-12-01T01:57:06.251Z,,34.5,64.2,,,,54
2017-12-01T01:57:16.248Z,,34.5,,,,,54
2017-12-01T01:57:26.255Z,,34.5,,,,,54
2017-12-01T01:57:36.334Z,,34.5,,,,,54
2017-12-01T01:57:46.249Z,,34.6,,,,,54
2017-12-01T01:57:56.246Z,,34.7,,,,,54
2017-12-01T01:58:06.241Z,,34.7,64.4,,,,54
2017-12-01T01:58:16.247Z,,34.7,,,,,54
2017-12-01T01:58:26.248Z,,34.7,,,,,54
2017-12-01T01:58:36.322Z,,34.7,,,,,54
2017-12-01T01:58:46.244Z,,34.9,,,,,54
2017-12-01T01:58:56.245Z,,34.7,64.5,,,,54
2017-12-01T01:59:06.247Z,,34.6,,,,,54
2017-12-01T01:59:16.242Z,,34.6,,,,,54
2017-12-01T01:59:26.247Z,,34.6,,,,,54
2017-12-01T01:59:36.329Z,,34.6,64.6,,,,54
2017-12-01T01:59:46.242Z,,34.4,,,,,54
2017-12-01T01:59:56.245Z,,34.4,,,,,54
2017-12-01T02:00:06.248Z,,34.4,,30,,,54
2017-12-01T02:00:16.242Z,,34.5,,29,,,54
2017-12-01T02:00:26.241Z,,34.6,64.7,,,,54
2017-12-01T02:00:36.332Z,,34.5,,,,,54
2017-12-01T02:00:46.243Z,,34.6,,30,,,54
2017-12-01T02:00:56.242Z,,34.5,,,,,54
2017-12-01T02:01:06.242Z,,34.5,,29,,,54
2017-12-01T02:01:16.245Z,,34.6,64.8,,,,54
2017-12-01T02:01:26.249Z,,34.6,,,,,54
2017-12-01T02:01:36.334Z,,34.6,,,,,54
2017-12-01T02:01:46.246Z,,34.6,64.9,,,,54
2017-12-01T02:01:56.244Z,,34.7,,,,,54
2017-12-01T02:02:06.247Z,,34.8,,30,,,54
2017-12-01T02:02:16.248Z,,34.6,,29,,,54
2017-12-01T02:02:26.254Z,0,34.7,62.8,0,,2,54
2017-12-01T02:02:36.335Z,,34.7,61.8,,,,54
2017-12-01T02:02:46.245Z,,34.7,59.8,,,,54
2017-12-01T02:02:56.253Z,,34.7,58.9,,,,54
2017-12-01T02:03:06.246Z,,34.7,58.6,,,,54
2017-12-01T02:03:16.246Z,,34.6,57.9,,,,54
2017-12-01T02:03:26.255Z,,34.4,56.9,,,,54
2017-12-01T02:03:36.335Z,,34.3,56.5,,,,54
2017-12-01T02:03:46.254Z,,34.2,55.9,,,,54
2017-12-01T02:03:56.246Z,,34.2,55.4,,,,54
2017-12-01T02:04:06.251Z,0,34.2,55.2,44,,2,54
2017-12-01T02:04:16.247Z,,34,58.2,39,,,54
2017-12-01T02:04:26.254Z,,33.9,58.9,30,,,54
2017-12-01T02:04:36.331Z,,33.8,59.1,29,,,54
2017-12-01T02:04:46.246Z,,33.8,60,30,,,54
2017-12-01T02:04:56.244Z,,33.9,60.6,29,,,54
2017-12-01T02:05:06.248Z,,34,61.1,,,,54
2017-12-01T02:05:16.247Z,,34,61.5,30,,,54
2017-12-01T02:05:26.248Z,,33.9,62,29,,,54
2017-12-01T02:05:36.341Z,,34,62.2,,,,54
2017-12-01T02:05:46.248Z,,33.9,62.5,,,,54
2017-12-01T02:05:56.259Z,,34,62.7,,,,54
2017-12-01T02:06:06.249Z,,34,62.8,,,,54
2017-12-01T02:06:16.250Z,,34,63.1,,,,54
2017-12-01T02:06:26.249Z,,34,63.2,,,,54
2017-12-01T02:06:36.342Z,,33.9,63.3,,,,54
2017-12-01T02:06:46.254Z,,33.9,,,,,54
2017-12-01T02:06:56.250Z,,33.9,63.4,,,,54
2017-12-01T02:07:06.250Z,,34,63.5,,,,54
2017-12-01T02:07:16.250Z,,34,63.6,,,,54
2017-12-01T02:07:26.255Z,,34.1,,,,,54
2017-12-01T02:07:36.347Z,,34.1,63.8,,,,54
2017-12-01T02:07:46.246Z,,34.1,63.9,,,,54
2017-12-01T02:07:56.251Z,,34.1,,,,,54
2017-12-01T02:08:06.261Z,,34,64,,,,54
2017-12-01T02:08:16.252Z,,34,,,,,54
2017-12-01T02:08:26.262Z,,34,,,,,54
2017-12-01T02:08:36.339Z,,34.1,64.1,,,,54
2017-12-01T02:08:46.256Z,,34.1,,30,,,54
2017-12-01T02:08:56.256Z,,34.2,64.2,29,,,54
2017-12-01T02:09:06.269Z,,34.2,,,,,54
2017-12-01T02:09:16.255Z,,34.2,,,,,54
2017-12-01T02:09:26.261Z,,34.2,64.4,,,,54
2017-12-01T02:09:36.348Z,,34.2,,,,,54
2017-12-01T02:09:46.253Z,,34.2,,30,,,54
2017-12-01T02:09:56.251Z,,34.2,64.5,29,,,54
2017-12-01T02:10:06.247Z,,34.2,,,,,54
2017-12-01T02:10:16.283Z,,34.2,64.6,,,,54
2017-12-01T02:10:26.249Z,,34.3,,,,,54
2017-12-01T02:10:36.345Z,,34.3,64.7,,,,54
2017-12-01T02:10:46.258Z,,34.4,,,,,54
2017-12-01T02:10:56.265Z,,34.3,64.8,,,,54
2017-12-01T02:11:06.249Z,,34.3,,,,,54
2017-12-01T02:11:16.268Z,,34.3,64.9,,,,54
2017-12-01T02:11:26.256Z,,34.4,,,,,54
2017-12-01T02:11:36.342Z,0,34.3,62.9,0,,2,54
2017-12-01T02:11:46.255Z,,34.4,61.8,,,,54
2017-12-01T02:11:56.255Z,,34.4,60.9,,,,54
2017-12-01T02:12:06.273Z,,34.4,58.9,,,,54
2017-12-01T02:12:16.258Z,,34.4,58.6,,,,54
2017-12-01T02:12:26.260Z,,34.4,57.8,,,,54
2017-12-01T02:12:36.348Z,,34.3,56.9,,,,54
2017-12-01T02:12:46.264Z,,34.2,56.5,,,,54
2017-12-01T02:12:56.267Z,,34.2,55.9,,,,54
2017-12-01T02:13:06.256Z,,34.1,55.4,,,,54
2017-12-01T02:13:16.265Z,0,34.1,55.1,44,,2,54
2017-12-01T02:13:26.277Z,,33.9,58.1,40,,,54
2017-12-01T02:13:36.342Z,,33.9,58.9,32,,,54
2017-12-01T02:13:46.264Z,,33.9,59,29,,,54
2017-12-01T02:13:56.273Z,,33.9,60,30,,,54
2017-12-01T02:14:06.265Z,,34.1,60.5,,,,54
2017-12-01T02:14:16.257Z,,33.9,61.1,29,,,54
2017-12-01T02:14:26.256Z,,33.9,61.6,,,,54
2017-12-01T02:14:36.337Z,,34,62,,,,54
2017-12-01T02:14:46.255Z,,33.9,62.4,,,,54
2017-12-01T02:14:56.259Z,,34,62.6,30,,,54
2017-12-01T02:15:06.260Z,,33.8,63.1,29,,,54
2017-12-01T02:15:16.269Z,,33.9,,,,,54
2017-12-01T02:15:26.264Z,,33.9,63.2,,,,54
2017-12-01T02:15:36.342Z,,33.9,63.4,30,,,54
2017-12-01T02:15:46.254Z,,33.9,63.5,29,,,54
2017-12-01T02:15:56.253Z,,33.9,63.6,,,,54
2017-12-01T02:16:06.254Z,,34,63.8,,,,54
2017-12-01T02:16:16.265Z,,33.9,63.9,,,,54
2017-12-01T02:16:26.259Z,,33.9,64,29,,,54
2017-12-01T02:16:36.344Z,,33.9,,,,,54
2017-12-01T02:16:46.258Z,,33.9,64.1,,,,54
2017-12-01T02:16:56.261Z,,33.9,,,,,54
2017-12-01T02:17:06.254Z,,33.9,64.2,,,,54
2017-12-01T02:17:16.258Z,,33.9,,,,,54
2017-12-01T02:17:26.265Z,,33.9,64.4,,,,54
2017-12-01T02:17:36.348Z,,33.9,,,,,54
2017-12-01T02:17:46.267Z,,34,,30,,,54
2017-12-01T02:17:56.256Z,,34,64.5,,,,54
2017-12-01T02:18:06.257Z,,34,,29,,,54
2017-12-01T02:18:16.254Z,,34,64.6,,,,54
2017-12-01T02:18:26.268Z,,34,,,,,54
2017-12-01T02:18:36.334Z,,34,,,,,54
2017-12-01T02:18:46.255Z,,34.1,64.7,,,,54
2017-12-01T02:18:56.260Z,,34.2,,,,,54
2017-12-01T02:19:06.255Z,,34.2,,,,,54
2017-12-01T02:19:16.259Z,,34.2,64.8,,,,54
2017-12-01T02:19:26.264Z,,34.2,,,,,54
2017-12-01T02:19:36.346Z,,34.3,64.9,,,,54
2017-12-01T02:19:46.260Z,,34.4,,,,,54
2017-12-01T02:19:56.256Z,0,34.4,62.9,0,,2,54
2017-12-01T02:20:06.404Z,,34.4,61.9,,,,54
2017-12-01T02:20:16.260Z,,34.4,60.9,,,,54
2017-12-01T02:20:26.257Z,,34.4,58.9,,,,54
2017-12-01T02:20:36.354Z,,34.4,58.7,,,,54
2017-12-01T02:20:46.263Z,,34.3,57.8,,,,54
2017-12-01T02:20:56.272Z,,34.3,56.9,,,,54
2017-12-01T02:21:06.259Z,,34.2,56.5,,,,54
2017-12-01T02:21:16.259Z,,33.9,55.9,,,,54
2017-12-01T02:21:26.263Z,,33.8,55.4,,,,54
2017-12-01T02:21:36.364Z,0,33.8,55,44,,2,54
2017-12-01T02:21:46.257Z,,33.6,58,39,,,54
2017-12-01T02:21:56.265Z,,33.5,58.9,30,,,54
2017-12-01T02:22:06.260Z,,33.5,59,29,,,54
2017-12-01T02:22:16.258Z,,33.6,60,,,,54
2017-12-01T02:22:26.261Z,,33.5,60.6,,,,54
2017-12-01T02:22:36.361Z,,33.5,61.2,30,,,54
2017-12-01T02:22:46.259Z,,33.6,61.6,,,,54
2017-12-01T02:22:56.264Z,,33.6,62,29,,,54
2017-12-01T02:23:06.273Z,,33.8,62.4,,,,54
2017-12-01T02:23:16.261Z,,33.8,62.6,,,,54
2017-12-01T02:23:26.263Z,,33.9,62.8,,,,54
2017-12-01T02:23:36.351Z,,33.7,63.1,,,,54
2017-12-01T02:23:46.260Z,,33.8,63.2,,,,54
2017-12-01T02:23:56.263Z,,33.8,63.3,,,,54
2017-12-01T02:24:06.264Z,,33.8,63.4,,,,54
2017-12-01T02:24:16.257Z,,33.7,63.5,30,,,54
2017-12-01T02:24:26.262Z,,33.8,63.6,29,,,54
2017-12-01T02:24:36.363Z,,33.9,63.8,30,,,54
2017-12-01T02:24:46.261Z,,33.9,63.9,29,,,54
2017-12-01T02:24:56.266Z,,33.8,64,30,,,54
2017-12-01T02:25:06.262Z,,33.8,,29,,,54
2017-12-01T02:25:16.263Z,,33.9,64.1,,,,54
2017-12-01T02:25:26.302Z,,33.9,,,,,54
2017-12-01T02:25:36.355Z,,33.8,64.2,30,,,54
2017-12-01T02:25:46.264Z,,33.9,,,,,54
2017-12-01T02:25:56.265Z,,33.9,,29,,,54
2017-12-01T02:26:06.263Z,,34,64.4,30,,,54
2017-12-01T02:26:16.264Z,,34,,29,,,54
2017-12-01T02:26:26.269Z,,34,64.5,,,,54
2017-12-01T02:26:36.349Z,,33.9,,,,,54
2017-12-01T02:26:46.259Z,,34,,,,,54
2017-12-01T02:26:56.266Z,,34,,30,,,54
2017-12-01T02:27:06.262Z,,34.1,64.6,29,,,54
2017-12-01T02:27:16.267Z,,34.1,,,,,54
2017-12-01T02:27:26.271Z,,34.1,,30,,,54
2017-12-01T02:27:36.353Z,,34.1,64.7,29,,,54
2017-12-01T02:27:46.264Z,,34.2,,,,,54
2017-12-01T02:27:56.265Z,,34.3,,,,,54
2017-12-01T02:28:06.265Z,,34.3,64.8,,,,54
2017-12-01T02:28:16.263Z,,34.3,,,,,54
2017-12-01T02:28:26.272Z,,34.3,,,,,54
2017-12-01T02:28:36.362Z,,34.3,,,,,54
2017-12-01T02:28:46.266Z,,34.3,64.9,30,,,54
2017-12-01T02:28:56.298Z,,34.4,,,,,54
2017-12-01T02:29:06.269Z,,34.4,,29,,,54
2017-12-01T02:29:16.269Z,,34.5,,,,,54
2017-12-01T02:29:26.271Z,,34.5,,,,,54
2017-12-01T02:29:36.351Z,0,34.4,62.8,0,,2,54
2017-12-01T02:29:46.263Z,,34.4,60.9,,,,54
2017-12-01T02:29:56.267Z,,34.5,59.9,,,,54
2017-12-01T02:30:06.270Z,,34.4,58.9,,,,54
2017-12-01T02:30:16.271Z,,34.4,57.9,,,,54
2017-12-01T02:30:26.267Z,,34.4,57.6,,,,54
2017-12-01T02:30:36.354Z,,34.3,56.8,,,,54
2017-12-01T02:30:46.266Z,,34.3,55.9,,,,54
2017-12-01T02:30:56.271Z,,34.3,55.5,,,,54
2017-12-01T02:31:06.272Z,0,34.2,54.9,44,,2,54
2017-12-01T02:31:16.268Z,,34.2,58.2,38,,,54
2017-12-01T02:31:26.272Z,,34.1,58.8,30,,,54
2017-12-01T02:31:36.363Z,,34,59,29,,,54
2017-12-01T02:31:46.271Z,,34.1,60,,,,54
2017-12-01T02:31:56.269Z,,34.2,60.1,,,,54
2017-12-01T02:32:06.271Z,,34,60.6,,,,54
2017-12-01T02:32:16.272Z,,34,61.1,,,,54
2017-12-01T02:32:26.272Z,,34.1,61.3,,,,54
2017-12-01T02:32:36.365Z,,34,61.5,,,,54
2017-12-01T02:32:46.264Z,,34,61.6,,,,54
2017-12-01T02:32:56.268Z,,34,61.8,,,,54
2017-12-01T02:33:06.266Z,,34,61.9,,,,54
2017-12-01T02:33:16.268Z,,33.9,62,,,,54
2017-12-01T02:33:26.266Z,,33.9,,,,,54
2017-12-01T02:33:36.364Z,,33.8,,30,,,54
2017-12-01T02:33:46.267Z,,33.8,62.1,29,,,54
2017-12-01T02:33:56.269Z,,33.8,,30,,,54
2017-12-01T02:34:06.282Z,,33.8,,29,,,54
2017-12-01T02:34:16.304Z,,33.8,,,,,54
2017-12-01T02:34:26.294Z,,33.7,,,,,54
2017-12-01T02:34:36.355Z,0,33.8,62.1,29,61,2,54
2017-12-01T02:34:46.264Z,,33.8,,,,,54
2017-12-01T02:34:56.270Z,,33.9,,,,,54
2017-12-01T02:35:06.266Z,,33.9,,30,,,54
2017-12-01T02:35:16.265Z,,33.9,,29,,,54
2017-12-01T02:35:26.273Z,,33.9,,,,,54
2017-12-01T02:35:36.346Z,,33.9,,,,,54
2017-12-01T02:35:46.267Z,,33.9,62,,,,54
2017-12-01T02:35:56.270Z,,33.9,,,,,54
2017-12-01T02:36:06.267Z,,34,,30,,,54
2017-12-01T02:36:16.282Z,,33.8,,29,,,54
2017-12-01T02:36:26.276Z,,33.9,,,,,54
2017-12-01T02:36:36.368Z,,33.8,,30,,,54
2017-12-01T02:36:46.265Z,,33.8,,29,,,54
2017-12-01T02:36:56.267Z,,33.7,62,29,,,54
2017-12-01T02:37:06.275Z,,33.7,,,,,54
2017-12-01T02:37:16.266Z,,33.7,62,29,,,54
2017-12-01T02:37:26.274Z,,33.7,,30,,,54
2017-12-01T02:37:36.357Z,,33.7,,29,,,54
2017-12-01T02:37:46.277Z,,33.6,,,,,54
2017-12-01T02:37:56.267Z,,33.6,,,,,54
2017-12-01T02:38:06.269Z,,33.7,,,,,54
2017-12-01T02:38:16.271Z,,33.8,,,,,54
2017-12-01T02:38:26.274Z,,33.8,,,,,54
2017-12-01T02:38:36.360Z,,33.8,,30,,,54
2017-12-01T02:38:46.270Z,,33.9,,29,,,54
2017-12-01T02:38:56.275Z,,33.9,,,,,54
2017-12-01T02:39:06.275Z,,33.8,,,,,54
2017-12-01T02:39:16.270Z,,33.8,,,,,54
2017-12-01T02:39:26.270Z,,33.8,62.1,,,,54
2017-12-01T02:39:36.372Z,,33.8,,,,,54
2017-12-01T02:39:46.270Z,,33.7,,30,,,54
2017-12-01T02:39:56.275Z,,33.9,,29,,,54
2017-12-01T02:40:06.274Z,,33.9,,,,,54
2017-12-01T02:40:16.282Z,,33.9,,30,,,54
2017-12-01T02:40:26.284Z,,34,,29,,,54
2017-12-01T02:40:36.360Z,,33.9,,30,,,54
2017-12-01T02:40:46.273Z,,33.9,,29,,,54
2017-12-01T02:40:56.269Z,,33.9,,,,,54
2017-12-01T02:41:06.457Z,,34,,,,,54
2017-12-01T02:41:16.271Z,,34,,30,,,54
2017-12-01T02:41:26.279Z,,34,,29,,,54
2017-12-01T02:41:36.361Z,,33.9,,,,,54
2017-12-01T02:41:46.280Z,,33.8,,30,,,54
2017-12-01T02:41:56.280Z,,33.8,,,,,54
2017-12-01T02:42:06.269Z,,33.8,,,,,54
2017-12-01T02:42:16.275Z,,33.7,,29,,,54
2017-12-01T02:42:26.279Z,,33.8,62.2,,,,54
2017-12-01T02:42:36.365Z,,33.8,,,,,54
2017-12-01T02:42:46.275Z,,33.7,,,,,54
2017-12-01T02:42:56.274Z,,33.7,62.1,30,,,54
2017-12-01T02:43:06.271Z,,33.9,,29,,,54
2017-12-01T02:43:16.276Z,,33.9,,,,,54
2017-12-01T02:43:26.270Z,,33.8,62.2,,,,54
