Time,HwTOutlet,HwTSet,PrimT,HwActive,PrimTSet,ChActive,ActPow
2018-02-06T12:12:22.725Z,40.8,54,,,,,
2018-02-06T12:12:32.768Z,38.8,54,56.8,,,,
2018-02-06T12:12:42.788Z,37.2,54,56.2,,,,
2018-02-06T12:12:52.658Z,35.6,54,55.4,,,,
2018-02-06T12:13:02.668Z,34.1,54,56.1,0,,2,43
2018-02-06T12:13:12.764Z,32.8,54,57.9,,,,33
2018-02-06T12:13:22.731Z,31.8,54,57.3,,,,29
2018-02-06T12:13:32.650Z,30.6,54,58,,,,30
2018-02-06T12:13:42.694Z,29.8,54,58.4,1,0,0,29
2018-02-06T12:13:52.697Z,14.2,54,63.4,0,,0,0
2018-02-06T12:14:02.649Z,19.4,54,58.9,,,,
2018-02-06T12:14:12.651Z,45.6,54,58.5,,,,
2018-02-06T12:14:22.742Z,54.8,54,58.4,,,,
2018-02-06T12:14:32.679Z,56.8,54,58.3,,,,
2018-02-06T12:14:42.703Z,56.8,54,58.2,,,,
2018-02-06T12:14:52.648Z,54.6,54,58.4,0,61,2,
2018-02-06T12:15:02.671Z,50.8,54,59,,,,35
2018-02-06T12:15:12.736Z,47.7,54,59.9,,,,29
2018-02-06T12:15:22.705Z,45.5,54,59.3,,,,
2018-02-06T12:15:32.661Z,44,54,,,,,
2018-02-06T12:15:42.689Z,42.1,54,59.5,,,,
2018-02-06T12:15:52.723Z,40.5,54,59.4,,,,
2018-02-06T12:16:02.685Z,39.7,54,,,,,
2018-02-06T12:16:12.757Z,38.9,54,59.3,,,,
2018-02-06T12:16:22.651Z,38,54,59.1,,,,
2018-02-06T12:16:32.691Z,36.8,54,,,,,
2018-02-06T12:16:42.703Z,35.9,54,59.3,,,,
2018-02-06T12:16:52.730Z,34.8,54,,,,,
2018-02-06T12:17:02.992Z,34,54,59.5,,,,30
2018-02-06T12:17:12.652Z,33.2,54,59.6,,,,31
2018-02-06T12:17:22.701Z,32.4,54,59.7,,,,30
2018-02-06T12:17:32.685Z,31.5,54,59.9,,,,31
2018-02-06T12:17:42.653Z,29.7,54,60,,,,
2018-02-06T12:17:52.654Z,29.1,54,60.1,,,,
2018-02-06T12:18:02.716Z,29,54,60.2,,,,
2018-02-06T12:18:12.738Z,28.7,54,60.4,,,,
2018-02-06T12:18:22.683Z,28.1,54,60.5,,,,30
2018-02-06T12:18:32.693Z,28.9,54,60.6,,,,31
2018-02-06T12:18:42.678Z,29.1,54,60.7,,,,
2018-02-06T12:18:52.748Z,28.7,54,60.8,,,,30
2018-02-06T12:19:02.654Z,28.3,54,60.9,,,,31
2018-02-06T12:19:12.682Z,27.8,54,61.1,,,,
2018-02-06T12:19:22.655Z,27.2,54,,,,,30
2018-02-06T12:19:32.662Z,26.9,54,,,,,29
2018-02-06T12:19:42.751Z,26.6,54,,,,,
2018-02-06T12:19:52.655Z,26.3,54,,,,,
2018-02-06T12:20:02.656Z,25.9,54,,,,,0
2018-02-06T12:20:12.663Z,25.7,54,61.2,,,,29
2018-02-06T12:20:22.673Z,25.7,54,,,,,
2018-02-06T12:20:32.667Z,25.4,54,,,,,
2018-02-06T12:20:42.656Z,25.3,54,61.3,,,,
2018-02-06T12:20:52.663Z,25.5,54,,,,,
2018-02-06T12:21:02.708Z,25.4,54,,,,,30
2018-02-06T12:21:12.652Z,25.3,54,61.4,,,,
2018-02-06T12:21:22.662Z,25.1,54,,,,,
2018-02-06T12:21:32.704Z,25.1,54,61.5,,,,29
2018-02-06T12:21:42.654Z,25.1,54,,,,,
2018-02-06T12:21:52.658Z,25,54,61.6,,,,
2018-02-06T12:22:02.675Z,24.7,54,,,,,
2018-02-06T12:22:12.655Z,24.8,54,,,,,
2018-02-06T12:22:22.678Z,24.9,54,61.8,,,,
2018-02-06T12:22:32.659Z,24.7,54,,,,,
2018-02-06T12:22:42.655Z,24.4,54,61.9,,,,
2018-02-06T12:22:52.680Z,24.5,54,,,,,
2018-02-06T12:23:02.666Z,24.4,54,62,,,,
2018-02-06T12:23:12.659Z,24.4,54,,,,,
2018-02-06T12:23:22.670Z,24.4,54,,,,,
2018-02-06T12:23:32.658Z,24.3,54,62.1,,,,
2018-02-06T12:23:42.669Z,24.3,54,,,,,
2018-02-06T12:23:52.693Z,24.4,54,,,,,
2018-02-06T12:24:02.701Z,24.3,54,62.2,,,,
2018-02-06T12:24:12.672Z,24.2,54,,,,,
2018-02-06T12:24:22.661Z,24.2,54,62.4,,,,
2018-02-06T12:24:32.711Z,24.2,54,,,,,30
2018-02-06T12:24:42.679Z,23.9,54,62.5,,,,29
2018-02-06T12:24:52.667Z,24.2,54,,,,,
2018-02-06T12:25:02.656Z,24.3,54,,,,,
2018-02-06T12:25:12.662Z,24,54,62.6,,,,
2018-02-06T12:25:22.660Z,24,54,,,,,
2018-02-06T12:25:32.659Z,24.2,54,,,,,30
2018-02-06T12:25:42.660Z,24.2,54,62.7,,,,29
2018-02-06T12:25:52.811Z,24.2,54,,,,,
2018-02-06T12:26:02.661Z,24.2,54,,,,,
2018-02-06T12:26:12.689Z,24.2,54,62.8,,,,
2018-02-06T12:26:22.657Z,24,54,,,,,
2018-02-06T12:26:32.663Z,24.2,54,,,,,
2018-02-06T12:26:42.656Z,24.2,54,62.9,,,,
2018-02-06T12:26:52.724Z,24.2,54,,,,,
2018-02-06T12:27:02.714Z,24.2,54,,,,,30
2018-02-06T12:27:12.659Z,24.2,54,63.1,,,,29
2018-02-06T12:27:22.658Z,23.9,54,,,,,
2018-02-06T12:27:32.662Z,24,54,,,,,
2018-02-06T12:27:42.693Z,24.2,54,63.2,,,,
2018-02-06T12:27:52.665Z,24.3,54,,,,,
2018-02-06T12:28:02.664Z,24.2,54,,,,,
2018-02-06T12:28:12.673Z,24.3,54,,,,,30
2018-02-06T12:28:22.715Z,24.2,54,63.3,,,,29
2018-02-06T12:28:32.698Z,24,54,,,,,
2018-02-06T12:28:42.833Z,24.2,54,,,,,
2018-02-06T12:28:52.706Z,24,54,63.4,,,,
2018-02-06T12:29:02.663Z,24.2,54,,,,,30
2018-02-06T12:29:12.674Z,24.2,54,,,,,29
2018-02-06T12:29:22.660Z,24,54,63.5,,,,
2018-02-06T12:29:32.657Z,24,54,,,,,
2018-02-06T12:29:42.706Z,24.2,54,,,,,
2018-02-06T12:29:52.672Z,24,54,,,,,
2018-02-06T12:30:02.667Z,24.2,54,,,,,
2018-02-06T12:30:12.698Z,24,54,63.6,,,,
2018-02-06T12:30:22.668Z,24,54,,,,,
2018-02-06T12:30:32.670Z,24,54,,,,,
2018-02-06T12:30:42.712Z,24,54,,,,,
2018-02-06T12:30:52.689Z,24,54,63.8,,,,
2018-02-06T12:31:02.689Z,23.9,54,,,,,
2018-02-06T12:31:12.915Z,24.2,54,,,,,
2018-02-06T12:31:22.737Z,24.3,54,,,,,
2018-02-06T12:31:32.694Z,24.3,54,,,,,
2018-02-06T12:31:42.661Z,23,54,,,,,
2018-02-06T12:31:52.660Z,24.4,54,63.9,,,,
2018-02-06T12:32:02.686Z,24.7,54,,,,,
2018-02-06T12:32:12.674Z,23.6,54,,,,,30
2018-02-06T12:32:22.665Z,23.4,54,,,,,
2018-02-06T12:32:32.681Z,24.7,54,,,,,29
2018-02-06T12:32:42.791Z,25,54,,,,,
2018-02-06T12:32:52.667Z,24.5,54,,,,,
2018-02-06T12:33:02.680Z,25.3,54,,,,,
2018-02-06T12:33:12.665Z,25.3,54,63.9,,,,
2018-02-06T12:33:22.665Z,25.3,54,63.9,,,,30
2018-02-06T12:33:32.675Z,25,54,63.9,,,,29
2018-02-06T12:33:42.832Z,23.8,54,,,,,
2018-02-06T12:33:52.716Z,23.8,54,64,,,,
2018-02-06T12:34:02.683Z,24.2,54,,,,,
2018-02-06T12:34:12.681Z,24.4,54,,,,,
2018-02-06T12:34:22.673Z,25.7,54,,,,,
2018-02-06T12:34:32.661Z,25.9,54,,,,,
2018-02-06T12:34:42.694Z,25.9,54,,,,,30
2018-02-06T12:34:52.698Z,25.9,54,,,,,29
2018-02-06T12:35:02.663Z,25.6,54,,,,,
2018-02-06T12:35:12.664Z,25.5,54,,,,,
2018-02-06T12:35:22.726Z,25,54,,,,,
2018-02-06T12:35:32.686Z,25.1,54,,,,,
2018-02-06T12:35:42.667Z,25,54,,,,,
2018-02-06T12:35:52.694Z,24.7,54,,,,,
2018-02-06T12:36:02.730Z,24.7,54,,,,,30
2018-02-06T12:36:12.664Z,24.7,54,,,,,29
2018-02-06T12:36:22.686Z,24.5,54,64,,,,
2018-02-06T12:36:32.702Z,24.4,54,63.9,,,,
2018-02-06T12:36:42.661Z,24.3,54,64,,,,30
2018-02-06T12:36:52.664Z,24.3,54,64,,,,29
2018-02-06T12:37:02.675Z,24.4,54,64,,,,29
2018-02-06T12:37:12.665Z,24.4,54,63.9,,,,29
2018-02-06T12:37:22.662Z,24.2,54,63.9,,,,
2018-02-06T12:37:32.673Z,24.2,54,63.9,,,,
2018-02-06T12:37:42.705Z,24.2,54,,,,,
2018-02-06T12:37:52.670Z,24.2,54,,,,,
2018-02-06T12:38:02.675Z,24.2,54,,,,,
2018-02-06T12:38:12.699Z,24.2,54,63.9,,,,
2018-02-06T12:38:22.674Z,24,54,,,,,
2018-02-06T12:38:32.688Z,24.2,54,,,,,29
2018-02-06T12:38:42.677Z,24.4,54,63.9,,,,30
2018-02-06T12:38:52.695Z,24.3,54,64,,,,29
2018-02-06T12:39:02.698Z,24.2,54,64,,,,
2018-02-06T12:39:12.729Z,24,54,,,,,
2018-02-06T12:39:22.691Z,24.2,54,63.9,,,,29
2018-02-06T12:39:32.680Z,24.2,54,64,,,,
2018-02-06T12:39:42.667Z,24,54,64,,,,
2018-02-06T12:39:52.675Z,24,54,,,,,
2018-02-06T12:40:02.720Z,24,54,,,,,30
2018-02-06T12:40:12.665Z,24,54,,,,,
2018-02-06T12:40:22.822Z,24,54,,,,,29
2018-02-06T12:40:32.668Z,23.9,54,,,,,
2018-02-06T12:40:42.704Z,24,54,,,,,
2018-02-06T12:40:52.664Z,24.3,54,,,,,
2018-02-06T12:41:07.734Z,24.2,54,,,,,30
2018-02-06T12:41:12.689Z,24.2,54,,,,,
2018-02-06T12:41:22.693Z,24.2,54,,,,,29
2018-02-06T12:41:32.719Z,24.3,54,,,,,
2018-02-06T12:41:42.682Z,24.3,54,,,,,
2018-02-06T12:41:52.669Z,24.3,54,,,,,
2018-02-06T12:42:02.672Z,24.3,54,,,,,
2018-02-06T12:42:12.694Z,24.2,54,,,,,
2018-02-06T12:42:22.668Z,24.3,54,,,,,
2018-02-06T12:42:32.680Z,24.2,54,,,,,
2018-02-06T12:42:42.692Z,24.2,54,,,,,30
2018-02-06T12:42:52.695Z,24,54,,,,,29
2018-02-06T12:43:02.666Z,24.2,54,64.1,,,,30
2018-02-06T12:43:12.673Z,24.2,54,64,,,,29
2018-02-06T12:43:22.820Z,24.3,54,,,,,
2018-02-06T12:43:32.685Z,24,54,64.1,,,,
2018-02-06T12:43:43.030Z,23.9,54,64,,,,
2018-02-06T12:43:52.730Z,24.3,54,,,,,
2018-02-06T12:44:02.722Z,24.2,54,,,,,
2018-02-06T12:44:12.675Z,24.3,54,64.1,,,,
2018-02-06T12:44:22.685Z,24.2,54,,,,,
2018-02-06T12:44:32.674Z,24.2,54,,,,,30
2018-02-06T12:44:42.685Z,24.2,54,,,,,29
2018-02-06T12:44:52.692Z,24,54,,,,,
2018-02-06T12:45:02.773Z,24,54,,,,,
2018-02-06T12:45:12.685Z,24,54,,,,,30
2018-02-06T12:45:22.683Z,24.2,54,,,,,29
2018-02-06T12:45:32.666Z,24.2,54,,,,,
2018-02-06T12:45:42.695Z,24,54,,,,,
2018-02-06T12:45:52.669Z,24,54,,,,,
2018-02-06T12:46:02.670Z,24.3,54,,,,,
2018-02-06T12:46:12.670Z,24.2,54,,,,,
2018-02-06T12:46:22.697Z,24.2,54,,,,,30
2018-02-06T12:46:32.749Z,24.2,54,,,,,29
2018-02-06T12:46:42.769Z,24.3,54,,,,,
2018-02-06T12:46:52.689Z,24,54,,,,,
2018-02-06T12:47:02.684Z,24,54,,,,,
2018-02-06T12:47:12.671Z,24.2,54,,,,,30
2018-02-06T12:47:22.671Z,24.3,54,,,,,29
2018-02-06T12:47:32.669Z,24.2,54,,,,,30
2018-02-06T12:47:42.723Z,24.2,54,,,,,
2018-02-06T12:47:52.687Z,24.2,54,,,,,29
2018-02-06T12:48:02.739Z,24.3,54,,,,,
2018-02-06T12:48:12.736Z,24.2,54,,,,,
2018-02-06T12:48:22.709Z,24.2,54,,,,,
2018-02-06T12:48:32.674Z,24.3,54,,,,,
2018-02-06T12:48:42.681Z,24.3,54,64.2,,,,
2018-02-06T12:48:52.671Z,24.3,54,,,,,
2018-02-06T12:49:02.712Z,24.2,54,,,,,
2018-02-06T12:49:12.680Z,24,54,,,,,
2018-02-06T12:49:22.732Z,24,54,,,,,
2018-02-06T12:49:32.701Z,24.3,54,,,,,
2018-02-06T12:49:42.677Z,24.4,54,,,,,30
2018-02-06T12:49:52.814Z,24.5,54,,,,,29
2018-02-06T12:50:02.723Z,24.3,54,64.4,,,,
2018-02-06T12:50:12.749Z,24.2,54,,,,,
2018-02-06T12:50:22.830Z,24.2,54,,,,,
2018-02-06T12:50:32.800Z,24,54,,,,,
2018-02-06T12:50:42.703Z,24.3,54,,,,,
2018-02-06T12:50:52.673Z,24.4,54,64.5,,,,
2018-02-06T12:51:02.832Z,24.3,54,,,,,30
2018-02-06T12:51:12.816Z,24.2,54,,,,,29
2018-02-06T12:51:22.670Z,24.3,54,,,,,
2018-02-06T12:51:32.723Z,24.4,54,,,,,
2018-02-06T12:51:42.755Z,24.4,54,,,,,
2018-02-06T12:51:52.683Z,24.3,54,64.6,,,,30
2018-02-06T12:52:02.823Z,24.4,54,,,,,29
2018-02-06T12:52:12.704Z,24.7,54,,,,,
2018-02-06T12:52:22.687Z,24.4,54,,,,,
2018-02-06T12:52:32.821Z,24.4,54,,,,,
2018-02-06T12:52:42.742Z,24.4,54,,,,,
2018-02-06T12:52:52.689Z,24.4,54,64.7,,,,
2018-02-06T12:53:02.729Z,24.4,54,,,,,30
2018-02-06T12:53:12.676Z,24.3,54,,,,,29
2018-02-06T12:53:22.751Z,24.4,54,,,,,
2018-02-06T12:53:32.727Z,24.4,54,,,,,
2018-02-06T12:53:42.672Z,24.4,54,64.8,,,,
2018-02-06T12:53:52.677Z,24.4,54,,,,,
2018-02-06T12:54:02.696Z,24.3,54,,,,,
2018-02-06T12:54:12.696Z,24,54,,,,,
2018-02-06T12:54:22.693Z,24.2,54,,,,,30
2018-02-06T12:54:32.682Z,24.3,54,,,,,29
2018-02-06T12:54:42.721Z,24.4,54,64.9,,,,
2018-02-06T12:54:52.708Z,24.4,54,,,,,
2018-02-06T12:55:02.681Z,24.3,54,,,,,30
2018-02-06T12:55:12.698Z,24.4,54,63.9,0,,2,0
2018-02-06T12:55:22.678Z,24.5,54,61.5,,,,
2018-02-06T12:55:32.766Z,24.3,54,60.6,,,,
2018-02-06T12:55:42.734Z,24.4,54,59.4,,,,
2018-02-06T12:55:52.705Z,24.2,54,58.5,,,,
2018-02-06T12:56:02.721Z,23.8,54,57.7,,,,
2018-02-06T12:56:12.686Z,23.7,54,56.9,,,,
2018-02-06T12:56:22.765Z,23.6,54,56.5,,,,
2018-02-06T12:56:32.691Z,23.4,54,55.9,,,,
2018-02-06T12:56:42.694Z,23.3,54,55.5,,,,
2018-02-06T12:56:52.695Z,23.2,54,55.1,,,,
2018-02-06T12:57:02.706Z,23.2,54,56.3,0,,2,43
2018-02-06T12:57:12.696Z,23,54,59,,,,31
2018-02-06T12:57:22.704Z,23,54,58.8,,,,29
2018-02-06T12:57:32.693Z,23.1,54,60,,,,30
2018-02-06T12:57:42.675Z,23.1,54,60.5,,,,29
2018-02-06T12:57:52.722Z,23.2,54,61.1,,,,
2018-02-06T12:58:02.693Z,23.3,54,61.5,,,,
2018-02-06T12:58:12.682Z,23.3,54,62,,,,
2018-02-06T12:58:22.725Z,23.4,54,62.2,,,,
2018-02-06T12:58:32.689Z,23.3,54,62.5,,,,30
2018-02-06T12:58:42.705Z,23.4,54,62.7,,,,29
2018-02-06T12:58:52.720Z,23.6,54,62.9,,,,
2018-02-06T12:59:02.680Z,23.6,54,63.1,,,,
2018-02-06T12:59:12.702Z,23.7,54,63.2,,,,
2018-02-06T12:59:22.685Z,23.7,54,63.3,,,,
2018-02-06T12:59:32.712Z,23.6,54,63.4,,,,
2018-02-06T12:59:42.727Z,23.7,54,63.5,,,,30
2018-02-06T12:59:52.703Z,23.7,54,,,,,29
2018-02-06T13:00:02.709Z,23.8,54,63.6,,,,
2018-02-06T13:00:12.678Z,23.9,54,,,,,30
2018-02-06T13:00:22.752Z,23.7,54,63.8,,,,
2018-02-06T13:00:32.686Z,23.8,54,,,,,
2018-02-06T13:00:42.694Z,23.9,54,,,,,29
2018-02-06T13:00:52.698Z,24,54,63.9,,,,
2018-02-06T13:01:02.700Z,23.9,54,,,,,30
2018-02-06T13:01:12.705Z,24,54,,,,,29
2018-02-06T13:01:22.761Z,24.2,54,,,,,
2018-02-06T13:01:32.685Z,24.2,54,,,,,
2018-02-06T13:01:42.682Z,24.2,54,64,,,,
2018-02-06T13:01:52.709Z,24,54,,,,,30
2018-02-06T13:02:02.685Z,24.2,54,,,,,29
2018-02-06T13:02:12.775Z,24.2,54,,,,,30
2018-02-06T13:02:22.692Z,24,54,,,,,29
2018-02-06T13:02:32.704Z,24.2,54,64.1,,,,
2018-02-06T13:02:42.795Z,24.2,54,,,,,
2018-02-06T13:02:52.724Z,24.2,54,,,,,
2018-02-06T13:03:02.726Z,24.2,54,,,,,
2018-02-06T13:03:12.758Z,24.2,54,,,,,
2018-02-06T13:03:27.825Z,24.2,54,64.2,,,,
2018-02-06T13:03:32.729Z,24.2,54,,,,,
2018-02-06T13:03:42.690Z,24,54,,,,,
2018-02-06T13:03:52.679Z,24.2,54,,,,,
2018-02-06T13:04:02.691Z,13.7,54,64.4,1,0,0,30
2018-02-06T13:04:12.764Z,55.8,54,60,,,,81
2018-02-06T13:04:22.776Z,52,54,59.7,,,,88
2018-02-06T13:04:32.802Z,51.5,54,59.4,,,,108
2018-02-06T13:04:42.788Z,52.3,54,60.2,,,,106
2018-02-06T13:04:52.742Z,52.9,54,60.8,,,,104
2018-02-06T13:05:02.729Z,53.2,54,61.2,0,,0,0
2018-02-06T13:05:12.772Z,54.8,54,59.5,0,,0,
2018-02-06T13:05:27.810Z,58,54,62,,,,
2018-02-06T13:05:32.707Z,59.3,54,63.2,,,,
2018-02-06T13:05:42.695Z,59.1,54,63.1,,,,
2018-02-06T13:05:52.701Z,56.7,54,62.6,,,,
2018-02-06T13:06:02.741Z,51.5,54,62,0,61,2,
2018-02-06T13:06:12.716Z,46.3,54,59.6,0,61,2,0
2018-02-06T13:06:22.687Z,42.7,54,58.1,,,,
2018-02-06T13:06:32.929Z,40.3,54,58.3,,,,
2018-02-06T13:06:42.748Z,38.4,54,57.3,,,,
2018-02-06T13:06:52.704Z,36.7,54,56,,,,
2018-02-06T13:07:02.691Z,35.2,54,55.4,,,,
2018-02-06T13:07:12.691Z,33.7,54,54.8,0,,2,44
2018-02-06T13:07:22.684Z,32.4,54,58,,,,34
2018-02-06T13:07:32.725Z,31,54,57.6,,,,29
2018-02-06T13:07:42.760Z,30.2,54,58.2,,,,
2018-02-06T13:07:52.838Z,29.3,54,58.6,,,,
2018-02-06T13:08:02.808Z,28.3,54,58.9,,,,
2018-02-06T13:08:12.689Z,27.7,54,59.3,,,,
2018-02-06T13:08:22.730Z,26.8,54,59.5,,,,
2018-02-06T13:08:32.701Z,26.9,54,59.8,,,,
2018-02-06T13:08:42.693Z,26.8,54,60,,,,30
2018-02-06T13:08:52.687Z,26.8,54,60.1,,,,29
2018-02-06T13:09:02.724Z,26.6,54,60.4,,,,30
2018-02-06T13:09:12.794Z,26.5,54,60.6,,,,29
2018-02-06T13:09:22.685Z,26.5,54,60.7,,,,
2018-02-06T13:09:32.720Z,26.3,54,60.8,,,,
2018-02-06T13:09:42.726Z,26.2,54,60.9,,,,
2018-02-06T13:09:52.706Z,26.1,54,61.1,,,,30
2018-02-06T13:10:02.686Z,26,54,61.2,,,,
2018-02-06T13:10:12.701Z,25.7,54,61.3,,,,29
2018-02-06T13:10:22.686Z,25.9,54,61.4,,,,
2018-02-06T13:10:32.696Z,25.9,54,61.5,,,,
2018-02-06T13:10:42.687Z,26,54,61.6,,,,30
2018-02-06T13:10:52.695Z,25.9,54,,,,,29
2018-02-06T13:11:02.686Z,25.9,54,61.8,,,,
2018-02-06T13:11:12.696Z,25.7,54,61.9,,,,
2018-02-06T13:11:22.688Z,25.9,54,,,,,
2018-02-06T13:11:32.718Z,25.9,54,62,,,,
2018-02-06T13:11:42.700Z,25.7,54,,,,,
2018-02-06T13:11:52.685Z,25.9,54,62.1,,,,
2018-02-06T13:12:02.685Z,25.7,54,,,,,
2018-02-06T13:12:12.812Z,25.5,54,62.2,,,,
2018-02-06T13:12:22.737Z,25.4,54,,,,,
2018-02-06T13:12:32.690Z,25.4,54,62.4,,,,
2018-02-06T13:12:42.689Z,25.3,54,,,,,
2018-02-06T13:12:52.686Z,25.3,54,,,,,
2018-02-06T13:13:02.688Z,25.1,54,62.5,,,,
2018-02-06T13:13:15.070Z,25,54,,,,,
2018-02-06T13:13:22.732Z,25,54,62.6,,,,30
2018-02-06T13:13:32.734Z,24.9,54,,,,,29
2018-02-06T13:13:42.706Z,24.9,54,,,,,
2018-02-06T13:13:52.746Z,25,54,62.7,,,,
2018-02-06T13:14:02.690Z,24.9,54,,,,,
2018-02-06T13:14:12.759Z,24.8,54,,,,,
2018-02-06T13:14:22.686Z,24.8,54,62.8,,,,
2018-02-06T13:14:32.694Z,24.7,54,,,,,
2018-02-06T13:14:42.711Z,24.8,54,,,,,
2018-02-06T13:14:52.705Z,24.5,54,62.9,,,,
2018-02-06T13:15:02.732Z,24.5,54,,,,,
2018-02-06T13:15:12.709Z,24.8,54,63.1,,,,30
2018-02-06T13:15:22.753Z,24.8,54,,,,,29
2018-02-06T13:15:32.920Z,24.7,54,,,,,
2018-02-06T13:15:42.710Z,24.5,54,63.2,,,,
2018-02-06T13:15:52.853Z,24.5,54,,,,,
2018-02-06T13:16:02.713Z,24.7,54,63.3,,,,
2018-02-06T13:16:12.746Z,24.4,54,,,,,
2018-02-06T13:16:22.702Z,24.8,54,,,,,
2018-02-06T13:16:32.742Z,24.8,54,,,,,
2018-02-06T13:16:42.741Z,24.7,54,63.4,,,,
2018-02-06T13:16:52.768Z,24.7,54,,,,,
2018-02-06T13:17:02.687Z,24.5,54,,,,,
2018-02-06T13:17:12.696Z,24.4,54,63.5,,,,
2018-02-06T13:17:22.730Z,24.5,54,,,,,
2018-02-06T13:17:32.688Z,24.5,54,63.6,,,,
2018-02-06T13:17:42.739Z,24.5,54,,,,,
2018-02-06T13:17:52.726Z,24.5,54,,,,,30
2018-02-06T13:18:02.721Z,24.4,54,63.8,,,,
2018-02-06T13:18:12.797Z,24.3,54,,,,,29
2018-02-06T13:18:22.810Z,24.3,54,,,,,
2018-02-06T13:18:32.797Z,24.5,54,,,,,
2018-02-06T13:18:42.764Z,24.5,54,63.9,,,,
2018-02-06T13:18:52.726Z,24.5,54,,,,,
2018-02-06T13:19:02.743Z,24.5,54,64,,,,
2018-02-06T13:19:12.729Z,24.7,54,64,,,,
2018-02-06T13:19:22.721Z,24.7,54,,,,,
2018-02-06T13:19:32.807Z,24.4,54,,,,,
2018-02-06T13:19:42.756Z,24.4,54,64.1,,,,
2018-02-06T13:19:52.715Z,24.4,54,,,,,
2018-02-06T13:20:02.723Z,24.3,54,,,,,
2018-02-06T13:20:12.709Z,24.7,54,,,,,
2018-02-06T13:20:22.710Z,24.7,54,64.2,,,,30
2018-02-06T13:20:32.700Z,24.7,54,,,,,29
2018-02-06T13:20:42.704Z,24.5,54,,,,,30
2018-02-06T13:20:52.688Z,24.4,54,64.4,,,,29
2018-02-06T13:21:02.711Z,24.7,54,,,,,30
2018-02-06T13:21:12.744Z,24.5,54,,,,,29
2018-02-06T13:21:22.775Z,24.5,54,,,,,
2018-02-06T13:21:32.722Z,24.5,54,64.5,,,,
2018-02-06T13:21:42.711Z,24.4,54,,,,,30
2018-02-06T13:21:52.703Z,24.4,54,,,,,
2018-02-06T13:22:02.701Z,24.4,54,,,,,29
2018-02-06T13:22:12.697Z,24.4,54,,,,,30
2018-02-06T13:22:22.709Z,24.4,54,64.6,,,,29
2018-02-06T13:22:32.800Z,24.5,54,,,,,
2018-02-06T13:22:42.725Z,24.7,54,,,,,30
2018-02-06T13:22:52.736Z,24.5,54,,,,,29
2018-02-06T13:23:02.692Z,24.4,54,,,,,
2018-02-06T13:23:12.802Z,24.7,54,,,,,
2018-02-06T13:23:22.696Z,24.7,54,64.7,,,,
2018-02-06T13:23:32.883Z,24.4,54,,,,,
2018-02-06T13:23:42.725Z,24.4,54,,,,,
2018-02-06T13:23:52.705Z,24.4,54,,,,,
2018-02-06T13:24:02.737Z,24.3,54,,,,,
2018-02-06T13:24:12.716Z,24.4,54,,,,,
2018-02-06T13:24:22.708Z,24.4,54,,,,,
2018-02-06T13:24:32.701Z,24.4,54,,,,,
2018-02-06T13:24:42.719Z,24.4,54,,,,,
2018-02-06T13:24:52.699Z,24.3,54,,,,,30
2018-02-06T13:25:02.740Z,24.4,54,,,,,29
2018-02-06T13:25:12.760Z,24.3,54,,,,,
2018-02-06T13:25:22.704Z,24.3,54,,,,,
2018-02-06T13:25:32.739Z,24.4,54,,,,,
2018-02-06T13:25:42.735Z,24.3,54,,,,,
2018-02-06T13:25:52.698Z,24.3,54,,,,,
2018-02-06T13:26:02.694Z,24.5,54,,,,,
2018-02-06T13:26:12.733Z,24.4,54,,,,,
2018-02-06T13:26:22.734Z,24.3,54,,,,,
2018-02-06T13:26:32.802Z,24.3,54,64.6,,,,30
2018-02-06T13:26:42.707Z,24.4,54,,,,,29
2018-02-06T13:26:52.703Z,24.4,54,,,,,
2018-02-06T13:27:02.749Z,24.3,54,,,,,
2018-02-06T13:27:12.695Z,24.4,54,,,,,30
2018-02-06T13:27:22.740Z,24.5,54,,,,,29
2018-02-06T13:27:32.731Z,24.5,54,64.5,,,,
2018-02-06T13:27:42.728Z,24.3,54,,,,,
2018-02-06T13:27:52.711Z,24.5,54,,,,,
2018-02-06T13:28:02.733Z,24.5,54,,,,,
2018-02-06T13:28:12.709Z,24.7,54,,,,,
2018-02-06T13:28:22.732Z,24.5,54,64.4,,,,30
2018-02-06T13:28:32.720Z,24.4,54,,,,,29
2018-02-06T13:28:42.701Z,24.8,54,,,,,30
2018-02-06T13:28:52.697Z,24.5,54,,,,,29
2018-02-06T13:29:02.709Z,24.4,54,,,,,
2018-02-06T13:29:12.721Z,24.3,54,64.2,,,,
2018-02-06T13:29:22.705Z,24.5,54,,,,,
2018-02-06T13:29:32.722Z,24.5,54,,,,,
2018-02-06T13:29:42.719Z,24.5,54,,,,,
2018-02-06T13:29:52.740Z,24.4,54,,,,,30
2018-02-06T13:30:02.702Z,24.4,54,,,,,29
2018-02-06T13:30:12.740Z,24.4,54,,,,,
2018-02-06T13:30:22.695Z,24.4,54,,,,,30
2018-02-06T13:30:32.841Z,24.4,54,,,,,29
2018-02-06T13:30:42.766Z,24.4,54,,,,,
2018-02-06T13:30:52.722Z,24.4,54,64.1,,,,30
2018-02-06T13:31:02.697Z,24.4,54,64.2,,,,29
2018-02-06T13:31:12.720Z,24.3,54,,,,,
2018-02-06T13:31:22.732Z,24,54,64.1,,,,30
2018-02-06T13:31:32.710Z,23.9,54,64.2,,,,29
