Time,PrimTSet,HwTOutlet,HwActive,ChActive,PrimT,ActPow,HwTSet
2017-12-12T07:39:06.522Z,,53.9,,,56.5,65,54
2017-12-12T07:39:16.525Z,,54.1,,,56.6,64,54
2017-12-12T07:39:26.540Z,,54.2,,,,61,54
2017-12-12T07:39:36.536Z,,54,,,,64,54
2017-12-12T07:39:46.527Z,,54,,,56.5,,54
2017-12-12T07:39:56.527Z,,53.9,,,,63,54
2017-12-12T07:40:06.527Z,,54.1,,,,61,54
2017-12-12T07:40:16.527Z,,54.2,0,0,56.2,0,54
2017-12-12T07:40:26.548Z,,53.9,,,54.8,,54
2017-12-12T07:40:36.527Z,,53.6,,,52.8,,54
2017-12-12T07:40:46.548Z,,53.4,,,51.9,,54
2017-12-12T07:40:56.525Z,,53.2,,,52,,54
2017-12-12T07:41:06.559Z,,53.1,,,53.2,,54
2017-12-12T07:41:16.588Z,61,53.1,0,2,54.8,,54
2017-12-12T07:41:26.603Z,,53,0,2,57.1,42,54
2017-12-12T07:41:36.602Z,,52.9,,,55.6,29,54
2017-12-12T07:41:46.528Z,,52.7,,,51.8,29,54
2017-12-12T07:42:01.642Z,,52.6,,,52,30,54
2017-12-12T07:42:06.528Z,,52.4,,,51.9,29,54
2017-12-12T07:42:16.527Z,,52.3,,,50.9,,54
2017-12-12T07:42:31.653Z,,52.2,,,50.6,,54
2017-12-12T07:42:36.528Z,,52.1,,,49.8,,54
2017-12-12T07:42:46.525Z,,52,,,49.4,,54
2017-12-12T07:42:56.530Z,,51.8,,,48.9,,54
2017-12-12T07:43:06.531Z,,51.7,,,48.8,,54
2017-12-12T07:43:21.642Z,,51.5,,,48.6,,54
2017-12-12T07:43:26.531Z,,51.3,,,48.4,,54
2017-12-12T07:43:36.528Z,,51,,,48.3,,54
2017-12-12T07:43:46.523Z,,50.8,,,,,54
2017-12-12T07:43:56.524Z,,50.5,,,48.2,,54
2017-12-12T07:44:06.525Z,,50.3,,,,30,54
2017-12-12T07:44:16.523Z,,50,,,,29,54
2017-12-12T07:44:26.533Z,,49.7,,,48.3,,54
2017-12-12T07:44:36.530Z,,49.3,,,,,54
2017-12-12T07:44:46.533Z,,49,,,48.4,,54
2017-12-12T07:44:56.527Z,,48.7,,,48.5,,54
2017-12-12T07:45:06.523Z,,48.5,,,,30,54
2017-12-12T07:45:16.603Z,,48.2,,,48.6,29,54
2017-12-12T07:45:26.539Z,,47.9,,,48.7,,54
2017-12-12T07:45:36.538Z,,47.7,,,,,54
2017-12-12T07:45:46.524Z,,47.4,,,48.8,,54
2017-12-12T07:45:56.524Z,,47.2,,,,,54
2017-12-12T07:46:06.524Z,,46.9,,,48.9,,54
2017-12-12T07:46:16.526Z,,46.7,,,49,31,54
2017-12-12T07:46:26.527Z,,46.5,,,49.1,29,54
2017-12-12T07:46:36.535Z,,46.3,,,49.2,31,54
2017-12-12T07:46:46.533Z,,46.1,,,49.4,,54
2017-12-12T07:46:56.529Z,,45.9,,,,29,54
2017-12-12T07:47:06.528Z,,45.7,,,49.5,31,54
2017-12-12T07:47:21.691Z,,45.5,,,49.7,,54
2017-12-12T07:47:26.529Z,,45.3,,,49.8,,54
2017-12-12T07:47:36.525Z,,45.1,,,50,,54
2017-12-12T07:47:51.638Z,,45,,,,,54
2017-12-12T07:47:56.526Z,,44.8,,,50.1,30,54
2017-12-12T07:48:06.548Z,,44.6,,,,,54
2017-12-12T07:48:16.532Z,,44.4,,,50.2,,54
2017-12-12T07:48:31.741Z,,44.3,,,50.3,,54
2017-12-12T07:48:41.627Z,,44.2,,,,,54
2017-12-12T07:48:46.540Z,,44.1,,,50.4,,54
2017-12-12T07:48:56.538Z,,43.9,,,50.5,,54
2017-12-12T07:49:06.525Z,,43.8,,,,,54
2017-12-12T07:49:16.591Z,,43.7,,,50.6,,54
2017-12-12T07:49:26.535Z,,43.6,,,50.7,,54
2017-12-12T07:49:36.557Z,,43.5,,,,,54
2017-12-12T07:49:46.573Z,,43.4,,,50.9,,54
2017-12-12T07:49:56.542Z,,43.3,,,51,31,54
2017-12-12T07:50:06.569Z,,43.2,,,51.3,34,54
2017-12-12T07:50:16.534Z,,43.1,,,51.6,35,54
2017-12-12T07:50:26.529Z,,43,,,52,,54
2017-12-12T07:50:36.554Z,,42.9,,,52.1,,54
2017-12-12T07:50:46.529Z,,42.9,,,52.2,,54
2017-12-12T07:50:56.571Z,,42.8,,,52.4,,54
2017-12-12T07:51:06.543Z,,42.8,,,52.6,,54
2017-12-12T07:51:16.534Z,,42.7,,,52.7,,54
2017-12-12T07:51:26.535Z,,42.7,,,52.9,,54
2017-12-12T07:51:36.534Z,,42.6,,,53,,54
2017-12-12T07:51:46.531Z,,42.6,,,53.1,,54
2017-12-12T07:51:56.527Z,,42.6,,,,34,54
2017-12-12T07:52:06.539Z,,42.6,,,,,54
2017-12-12T07:52:16.547Z,,42.5,,,53.2,,54
2017-12-12T07:52:26.529Z,,42.5,,,53.3,,54
2017-12-12T07:52:36.531Z,,42.5,,,,,54
2017-12-12T07:52:46.531Z,,42.5,,,53.4,,54
2017-12-12T07:52:56.534Z,,42.5,,,,,54
2017-12-12T07:53:06.546Z,,42.4,,,53.5,,54
2017-12-12T07:53:16.565Z,61,42.4,0,2,53.6,34,54
2017-12-12T07:53:26.547Z,,42.4,,,,,54
2017-12-12T07:53:36.535Z,,42.4,,,53.7,,54
2017-12-12T07:53:46.533Z,,42.4,,,53.8,,54
2017-12-12T07:53:56.533Z,,42.4,,,,33,54
2017-12-12T07:54:06.598Z,,42.4,,,,,54
2017-12-12T07:54:16.538Z,,42.4,,,,,54
2017-12-12T07:54:26.563Z,,42.4,,,53.9,,54
2017-12-12T07:54:36.560Z,,42.4,,,,,54
2017-12-12T07:54:46.559Z,,42.4,,,54,,54
2017-12-12T07:54:56.530Z,,42.4,,,,34,54
2017-12-12T07:55:11.641Z,,42.4,,,54.3,36,54
2017-12-12T07:55:16.530Z,,42.4,,,54.6,37,54
2017-12-12T07:55:26.533Z,,42.4,,,55,40,54
2017-12-12T07:55:36.539Z,,42.4,,,55.2,,54
2017-12-12T07:55:46.533Z,,42.4,,,55.5,,54
2017-12-12T07:55:56.617Z,,42.4,,,55.6,39,54
2017-12-12T07:56:06.538Z,,42.5,,,55.9,,54
2017-12-12T07:56:16.535Z,,42.5,,,56,,54
2017-12-12T07:56:26.542Z,,42.5,,,56.1,40,54
2017-12-12T07:56:36.540Z,,42.5,,,56.3,39,54
2017-12-12T07:56:46.535Z,,42.6,,,,,54
2017-12-12T07:56:56.547Z,,42.7,,,56.4,38,54
2017-12-12T07:57:06.536Z,,42.7,,,,,54
2017-12-12T07:57:16.537Z,,42.8,,,,,54
2017-12-12T07:57:31.648Z,,42.9,,,56.5,,54
2017-12-12T07:57:36.542Z,,43,,,56.6,,54
2017-12-12T07:57:46.534Z,,43,,,,,54
2017-12-12T07:57:56.532Z,,43,,,56.7,,54
2017-12-12T07:58:06.532Z,,43.1,,,56.8,,54
2017-12-12T07:58:16.539Z,,43.1,,,,,54
2017-12-12T07:58:26.538Z,,43.2,,,56.9,,54
2017-12-12T07:58:36.544Z,,43.3,,,57,,54
2017-12-12T07:58:46.537Z,,43.4,,,,,54
2017-12-12T07:58:56.534Z,,43.4,,,57.1,,54
2017-12-12T07:59:06.537Z,,43.5,,,,,54
2017-12-12T07:59:16.538Z,,43.6,,,57.2,,54
2017-12-12T07:59:26.560Z,,43.6,,,57.3,,54
2017-12-12T07:59:36.567Z,,43.7,,,57.4,,54
2017-12-12T07:59:46.533Z,,43.7,,,57.6,39,54
2017-12-12T07:59:56.554Z,,43.8,,,,37,54
2017-12-12T08:00:06.542Z,,43.8,,,,,54
2017-12-12T08:00:16.536Z,,43.9,,,57.7,38,54
2017-12-12T08:00:26.536Z,,44,,,57.8,39,54
2017-12-12T08:00:36.535Z,,44.1,,,58,40,54
2017-12-12T08:00:46.533Z,,44.1,,,58.1,,54
2017-12-12T08:00:56.535Z,,44.2,,,,37,54
2017-12-12T08:01:06.533Z,,44.2,,,58,,54
2017-12-12T08:01:16.534Z,,44.3,,,58.1,38,54
2017-12-12T08:01:26.538Z,,44.3,,,58.2,39,54
2017-12-12T08:01:36.540Z,,44.3,,,58.3,,54
2017-12-12T08:01:46.538Z,,44.4,,,58.5,40,54
2017-12-12T08:01:56.550Z,,44.4,,,58.6,,54
2017-12-12T08:02:06.544Z,,44.6,,,58.7,41,54
2017-12-12T08:02:16.540Z,,44.6,,,58.9,,54
2017-12-12T08:02:26.538Z,,44.7,,,59,,54
2017-12-12T08:02:36.542Z,,44.7,,,59.3,42,54
2017-12-12T08:02:46.538Z,,44.8,,,59.5,,54
2017-12-12T08:02:56.543Z,,44.9,,,59.6,43,54
2017-12-12T08:03:06.544Z,,44.9,,,59.8,,54
2017-12-12T08:03:16.539Z,,44.9,,,60,,54
2017-12-12T08:03:26.538Z,,45,,,,,54
2017-12-12T08:03:36.550Z,,45.1,,,60.1,,54
2017-12-12T08:03:46.537Z,,45.1,,,60.2,,54
2017-12-12T08:03:56.537Z,,45.2,,,60.4,,54
2017-12-12T08:04:06.538Z,,45.3,,,60.5,,54
2017-12-12T08:04:16.544Z,0,44,0,0,61.1,40,54
2017-12-12T08:04:26.555Z,,24,0,0,57.1,0,54
2017-12-12T08:04:36.544Z,,23.9,,,58.2,,54
2017-12-12T08:04:46.539Z,,24.2,,,59.8,,54
2017-12-12T08:04:56.536Z,,24.7,,,60.1,,54
2017-12-12T08:05:06.551Z,,25.7,,,60.2,,54
2017-12-12T08:05:16.542Z,61,28.4,0,2,59.8,,54
2017-12-12T08:05:26.545Z,,31.8,0,2,58.5,45,54
2017-12-12T08:05:36.549Z,,34.8,,,61.2,33,54
2017-12-12T08:05:46.592Z,,37.7,,,59.8,29,54
2017-12-12T08:05:56.547Z,,40.3,,,59.1,,54
2017-12-12T08:06:06.539Z,,42.6,,,58.7,,54
2017-12-12T08:06:16.542Z,,44.3,,,58.3,,54
2017-12-12T08:06:26.540Z,,46,,,57.9,30,54
2017-12-12T08:06:36.568Z,,47.4,,,57.6,29,54
2017-12-12T08:06:46.568Z,,48.5,,,57.3,,54
2017-12-12T08:06:56.599Z,,49.4,,,57.1,,54
2017-12-12T08:07:06.588Z,,50.1,,,56.9,,54
2017-12-12T08:07:16.759Z,,50.7,,,,,54
2017-12-12T08:07:26.593Z,,51.1,,,,31,54
2017-12-12T08:07:36.568Z,,51.4,,,57,,54
2017-12-12T08:07:46.574Z,,51.7,,,,32,54
2017-12-12T08:07:56.559Z,,51.8,,,57.2,33,54
2017-12-12T08:08:06.568Z,,51.8,,,57.3,,54
2017-12-12T08:08:16.558Z,0,51.8,1,0,57.7,34,54
2017-12-12T08:08:26.551Z,,20,0,0,58.1,0,54
2017-12-12T08:08:36.575Z,,27.8,,,54.9,,54
2017-12-12T08:08:46.554Z,,33.7,,,56,,54
2017-12-12T08:08:56.637Z,,42.1,,,57.4,,54
2017-12-12T08:09:06.543Z,,47.3,,,57.7,,54
2017-12-12T08:09:16.551Z,,53.8,1,0,56.1,30,54
2017-12-12T08:09:26.548Z,,50.2,,,52.3,52,54
2017-12-12T08:09:36.550Z,,49.2,,,51.9,,54
2017-12-12T08:09:46.548Z,,48.9,0,0,50.6,0,54
2017-12-12T08:09:56.547Z,,49.7,,,51.3,,54
2017-12-12T08:10:06.538Z,,50.5,,,53.1,,54
2017-12-12T08:10:16.542Z,,51,,,54,,54
2017-12-12T08:10:26.542Z,,50.8,,,54.1,,54
2017-12-12T08:10:36.545Z,,50.6,,,53.9,,54
2017-12-12T08:10:46.543Z,61,50.5,0,2,51.9,45,54
2017-12-12T08:10:56.550Z,,50.3,,,56.3,34,54
2017-12-12T08:11:06.543Z,,50.1,,,56.9,30,54
2017-12-12T08:11:16.543Z,,49.9,,,55.9,30,54
2017-12-12T08:11:26.540Z,,49.7,,,55.7,29,54
2017-12-12T08:11:36.552Z,,49.4,,,,,54
2017-12-12T08:11:46.544Z,,49.2,,,55.4,30,54
2017-12-12T08:11:56.545Z,,49,,,55.1,29,54
2017-12-12T08:12:06.540Z,,48.9,,,54.9,,54
2017-12-12T08:12:16.568Z,,48.7,,,54.8,,54
2017-12-12T08:12:26.548Z,,48.5,,,54.7,,54
2017-12-12T08:12:36.551Z,,48.3,,,54.6,,54
2017-12-12T08:12:46.545Z,,48.1,,,54.7,30,54
2017-12-12T08:12:56.545Z,,47.9,,,,31,54
2017-12-12T08:13:06.546Z,,47.7,,,54.8,,54
2017-12-12T08:13:16.550Z,,47.5,,,,,54
2017-12-12T08:13:26.543Z,,47.3,,,54.9,,54
2017-12-12T08:13:36.546Z,,47.1,,,55,,54
2017-12-12T08:13:46.564Z,,46.9,,,55.1,,54
2017-12-12T08:13:56.547Z,,46.8,,,55.2,32,54
2017-12-12T08:14:11.238Z,,46.6,,,55.3,,54
2017-12-12T08:14:16.559Z,,46.4,,,55.4,33,54
2017-12-12T08:14:26.546Z,,46.3,,,55.6,32,54
2017-12-12T08:14:36.546Z,,46.1,,,55.7,33,54
2017-12-12T08:14:46.542Z,,45.9,,,56,34,54
2017-12-12T08:14:56.547Z,,45.8,,,56.2,35,54
2017-12-12T08:15:06.581Z,,45.6,,,,31,54
2017-12-12T08:15:16.543Z,,45.5,,,,32,54
2017-12-12T08:15:26.549Z,,45.3,,,,31,54
2017-12-12T08:15:36.547Z,,45.2,,,56.3,32,54
2017-12-12T08:15:46.546Z,,45.1,,,56.4,33,54
2017-12-12T08:15:56.546Z,,44.9,,,56.5,34,54
2017-12-12T08:16:06.547Z,,44.8,,,56.7,35,54
2017-12-12T08:16:16.543Z,,44.6,,,57,36,54
2017-12-12T08:16:26.550Z,,44.4,,,57.2,37,54
2017-12-12T08:16:36.558Z,,44.3,,,57.4,,54
2017-12-12T08:16:46.548Z,,44.1,,,57.7,,54
2017-12-12T08:16:56.550Z,,44,,,58,38,54
2017-12-12T08:17:06.550Z,,43.9,,,58.1,,54
2017-12-12T08:17:16.542Z,,43.8,,,58.3,39,54
2017-12-12T08:17:26.557Z,,43.7,,,58.5,,54
2017-12-12T08:17:36.574Z,,43.5,,,58.7,40,54
2017-12-12T08:17:46.551Z,,43.4,,,59,,54
2017-12-12T08:17:56.546Z,,43.3,,,59.1,41,54
2017-12-12T08:18:06.546Z,,43.2,,,59.4,,54
2017-12-12T08:18:16.703Z,,43.1,,,59.6,,54
2017-12-12T08:18:26.545Z,,43,,,59.8,,54
2017-12-12T08:18:36.549Z,,42.9,,,60,42,54
2017-12-12T08:18:56.545Z,,42.7,,,60.2,41,54
2017-12-12T08:19:06.560Z,,42.6,,,60.4,42,54
2017-12-12T08:19:16.562Z,,42.5,,,60.5,41,54
2017-12-12T08:19:26.551Z,,42.4,,,60.6,,54
2017-12-12T08:19:36.565Z,,42.3,,,60.7,,54
2017-12-12T08:19:46.550Z,,42.2,,,60.8,,54
2017-12-12T08:19:56.557Z,,42.1,,,60.9,42,54
2017-12-12T08:20:06.559Z,,42,,,61.1,41,54
2017-12-12T08:20:16.545Z,,41.9,,,,,54
2017-12-12T08:20:26.554Z,,41.8,,,,40,54
2017-12-12T08:20:36.550Z,,41.7,,,,39,54
2017-12-12T08:20:46.547Z,,41.7,,,,38,54
2017-12-12T08:20:56.548Z,,41.6,,,60.9,37,54
2017-12-12T08:21:06.551Z,,41.5,,,,,54
2017-12-12T08:21:16.547Z,,41.4,,,,38,54
2017-12-12T08:21:26.544Z,,41.4,,,60.9,37,54
2017-12-12T08:21:36.551Z,,41.3,,,61.1,38,54
2017-12-12T08:21:46.565Z,,41.2,,,,37,54
2017-12-12T08:21:56.548Z,,41.1,,,60.9,37,54
2017-12-12T08:22:06.553Z,,41.1,,,,36,54
2017-12-12T08:22:16.568Z,,40.9,,,60.9,36,54
2017-12-12T08:22:26.554Z,,40.8,,,61.1,,54
2017-12-12T08:22:36.558Z,,40.8,,,60.9,,54
2017-12-12T08:22:46.547Z,,40.7,,,61.1,35,54
2017-12-12T08:22:56.549Z,,40.7,,,60.9,,54
2017-12-12T08:23:06.547Z,,40.6,,,,,54
2017-12-12T08:23:16.548Z,,40.6,,,60.9,,54
2017-12-12T08:23:26.558Z,,40.5,,,60.9,35,54
2017-12-12T08:23:36.579Z,,40.4,,,,35,54
2017-12-12T08:23:46.550Z,,40.4,,,61.1,34,54
2017-12-12T08:23:56.551Z,,40.4,,,60.9,,54
2017-12-12T08:24:06.551Z,,40.3,,,,,54
2017-12-12T08:24:16.548Z,,40.3,,,,,54
2017-12-12T08:24:26.552Z,,40.2,,,60.9,33,54
2017-12-12T08:24:36.561Z,,40.2,,,,,54
2017-12-12T08:24:46.552Z,,40.1,,,,,54
2017-12-12T08:24:56.552Z,,40.1,,,60.9,,54
2017-12-12T08:25:06.555Z,,40.1,,,,,54
2017-12-12T08:25:16.550Z,,40,,,60.9,,54
2017-12-12T08:25:26.553Z,,40,,,61.1,33,54
2017-12-12T08:25:36.552Z,,40,,,,32,54
2017-12-12T08:25:46.556Z,,39.9,,,60.9,32,54
2017-12-12T08:25:56.549Z,,39.9,,,,32,54
2017-12-12T08:26:06.549Z,,39.9,,,60.9,,54
2017-12-12T08:26:16.553Z,,39.9,,,60.9,,54
2017-12-12T08:26:26.561Z,,39.8,,,61.1,,54
2017-12-12T08:26:36.552Z,,39.8,,,60.9,,54
2017-12-12T08:26:46.551Z,,39.8,,,,,54
2017-12-12T08:26:56.551Z,,39.8,,,,31,54
2017-12-12T08:27:06.562Z,,39.8,,,,32,54
2017-12-12T08:27:16.552Z,,39.7,,,,32,54
2017-12-12T08:27:26.549Z,,39.7,,,61.1,31,54
2017-12-12T08:27:36.557Z,,39.7,,,60.9,,54
2017-12-12T08:27:46.555Z,,39.7,,,,,54
2017-12-12T08:27:56.556Z,,39.7,,,,,54
2017-12-12T08:28:06.559Z,,39.7,,,,,54
2017-12-12T08:28:16.564Z,,39.7,,,,,54
2017-12-12T08:28:26.581Z,,39.6,,,60.9,,54
2017-12-12T08:28:36.557Z,,39.6,,,60.9,,54
2017-12-12T08:28:46.552Z,,39.6,,,,,54
2017-12-12T08:28:56.552Z,0,39.6,1,0,61.1,29,54
2017-12-12T08:29:06.561Z,,26.8,0,0,58.4,0,54
2017-12-12T08:29:16.550Z,,37.4,,,57.9,,54
2017-12-12T08:29:26.641Z,,55.7,,,59.1,,54
2017-12-12T08:29:36.560Z,,58.4,,,60.5,,54
2017-12-12T08:29:46.557Z,,57.2,,,60.8,,54
2017-12-12T08:29:56.568Z,,52.4,,,60.7,,54
2017-12-12T08:30:06.554Z,61,46.8,0,2,60.4,,54
2017-12-12T08:30:16.572Z,,41.9,,,62.1,37,54
2017-12-12T08:30:26.560Z,,39.3,,,62.8,29,54
2017-12-12T08:30:36.559Z,,37.4,,,60.9,,54
2017-12-12T08:30:46.556Z,,36.4,,,60.8,,54
2017-12-12T08:30:56.575Z,,35.3,,,,30,54
2017-12-12T08:31:06.557Z,,34.2,,,60.1,29,54
2017-12-12T08:31:16.558Z,,33.1,,,59.9,30,54
2017-12-12T08:31:26.563Z,,32.1,,,59.6,29,54
2017-12-12T08:31:36.559Z,,30.8,,,59.4,,54
2017-12-12T08:31:46.553Z,,30,,,59.1,30,54
2017-12-12T08:31:56.584Z,,28.9,,,59,29,54
2017-12-12T08:32:06.563Z,,28,,,58.9,30,54
2017-12-12T08:32:16.555Z,,27.1,,,,,54
2017-12-12T08:32:26.561Z,,26.5,,,,,54
2017-12-12T08:32:36.558Z,,25.9,,,59,31,54
2017-12-12T08:32:46.567Z,,25.5,,,,,54
2017-12-12T08:32:56.558Z,,25.3,,,59.1,32,54
2017-12-12T08:33:06.558Z,,24.9,,,59.3,,54
2017-12-12T08:33:16.594Z,,24.7,,,59.4,,54
2017-12-12T08:33:26.576Z,,24.4,,,59.5,33,54
2017-12-12T08:33:36.579Z,,24.2,,,59.6,,54
2017-12-12T08:33:46.583Z,,23.9,,,59.7,,54
2017-12-12T08:33:56.570Z,,23.8,,,59.8,,54
2017-12-12T08:34:06.555Z,,23.8,,,60,,54
2017-12-12T08:34:16.553Z,,23.6,,,,,54
2017-12-12T08:34:26.567Z,,23.3,,,60.1,,54
2017-12-12T08:34:36.559Z,,23,,,,,54
2017-12-12T08:34:46.566Z,,23,,,60.2,,54
2017-12-12T08:34:56.556Z,,22.8,,,,,54
2017-12-12T08:35:06.648Z,,22.7,,,60.4,,54
2017-12-12T08:35:16.560Z,,22.6,,,,,54
2017-12-12T08:35:26.559Z,,22.5,,,,,54
2017-12-12T08:35:36.570Z,,22.4,,,60.5,,54
2017-12-12T08:35:46.561Z,,22,,,,,54
2017-12-12T08:35:56.560Z,,21.9,,,,,54
2017-12-12T08:36:06.563Z,,22,,,60.6,,54
2017-12-12T08:36:16.558Z,,21.9,,,,,54
2017-12-12T08:36:26.555Z,,21.7,,,,,54
2017-12-12T08:36:36.562Z,,21.7,,,,,54
2017-12-12T08:36:46.563Z,,21.6,,,60.7,,54
2017-12-12T08:36:56.566Z,,21.5,,,,,54
2017-12-12T08:37:06.584Z,,21.3,,,,,54
2017-12-12T08:37:16.559Z,,21.5,,,,,54
2017-12-12T08:37:26.564Z,,21.5,,,60.8,,54
2017-12-12T08:37:36.564Z,,21.6,,,,,54
2017-12-12T08:37:46.557Z,,21.5,,,,,54
2017-12-12T08:37:56.559Z,,21.5,,,,,54
2017-12-12T08:38:06.581Z,,21.5,,,60.9,,54
2017-12-12T08:38:16.560Z,,21.6,,,,,54
2017-12-12T08:38:26.565Z,,21.6,,,,,54
2017-12-12T08:38:36.561Z,,21.7,,,,,54
2017-12-12T08:38:46.566Z,,,,,60.9,,
2017-12-12T08:38:56.559Z,,21.7,,,60.9,33,54
2017-12-12T08:39:06.589Z,,21.9,,,,,54
2017-12-12T08:39:16.556Z,,21.9,,,,,54
2017-12-12T08:39:26.556Z,,22,,,,32,54
2017-12-12T08:39:36.561Z,,22,,,,33,54
2017-12-12T08:39:46.557Z,,22,,,,32,54
2017-12-12T08:39:56.562Z,,22,,,,,54
2017-12-12T08:40:06.557Z,,22.1,,,61.1,,54
2017-12-12T08:40:16.557Z,,22.1,,,60.9,,54
2017-12-12T08:40:26.571Z,,22.1,,,,,54
2017-12-12T08:40:36.563Z,,22.2,,,,,54
2017-12-12T08:40:46.557Z,,22.4,,,,,54
2017-12-12T08:40:56.558Z,,22.4,,,,,54
2017-12-12T08:41:07.338Z,,22.5,,,,,54
2017-12-12T08:41:16.561Z,,22.5,,,61.1,,54
2017-12-12T08:41:26.564Z,,22.6,,,60.9,31,54
2017-12-12T08:41:36.559Z,,22.7,,,,,54
2017-12-12T08:41:46.578Z,,22.7,,,,,54
2017-12-12T08:41:56.565Z,,22.8,,,,,54
2017-12-12T08:42:06.597Z,,23,,,,,54
2017-12-12T08:42:16.559Z,,23,,,,,54
2017-12-12T08:42:26.579Z,,23.1,,,60.9,,54
2017-12-12T08:42:36.560Z,,23.2,,,60.9,,54
2017-12-12T08:42:46.565Z,,23.3,,,60.9,,54
2017-12-12T08:42:56.560Z,,23.3,,,,,54
2017-12-12T08:43:06.560Z,,23.4,,,,,54
2017-12-12T08:43:16.568Z,,23.6,,,,,54
2017-12-12T08:43:26.560Z,,23.7,,,,,54
2017-12-12T08:43:36.563Z,,23.8,,,,,54
2017-12-12T08:43:46.561Z,,23.8,,,,,54
2017-12-12T08:43:56.562Z,,23.9,,,60.9,31,54
2017-12-12T08:44:06.562Z,,24,,,,,54
2017-12-12T08:44:16.561Z,,24.2,,,,,54
2017-12-12T08:44:26.566Z,,24.2,,,,,54
2017-12-12T08:44:36.562Z,,24.3,,,,,54
2017-12-12T08:44:46.562Z,,24.4,,,,,54
2017-12-12T08:44:56.568Z,,24.5,,,,,54
2017-12-12T08:45:06.563Z,,24.7,,,,30,54
2017-12-12T08:45:16.563Z,,24.7,,,61.1,,54
2017-12-12T08:45:26.561Z,,24.8,,,60.9,31,54
2017-12-12T08:45:36.561Z,,24.9,,,,,54
2017-12-12T08:45:46.562Z,,25,,,60.9,30,54
2017-12-12T08:45:56.569Z,,25,,,,,54
2017-12-12T08:46:06.564Z,,25.1,,,,,54
2017-12-12T08:46:16.573Z,,25.3,,,,,54
2017-12-12T08:46:26.564Z,,25.4,,,60.8,,54
2017-12-12T08:46:36.569Z,,25.4,,,60.9,,54
2017-12-12T08:46:46.565Z,,25.5,,,60.8,,54
2017-12-12T08:46:56.569Z,,25.6,,,,,54
2017-12-12T08:47:06.565Z,,25.6,,,,31,54
2017-12-12T08:47:16.565Z,,25.7,,,,30,54
2017-12-12T08:47:26.574Z,,25.9,,,,,54
2017-12-12T08:47:36.567Z,,26,,,,,54
2017-12-12T08:47:46.562Z,,26,,,,,54
2017-12-12T08:47:56.565Z,,26.1,,,,,54
2017-12-12T08:48:06.565Z,,26.2,,,,,54
2017-12-12T08:48:16.564Z,,26.2,,,,,54
2017-12-12T08:48:26.563Z,,26.3,,,,,54
2017-12-12T08:48:36.571Z,,26.5,,,,,54
2017-12-12T08:48:56.569Z,,26.6,,,60.7,,54
2017-12-12T08:49:06.567Z,,26.7,,,,,54
2017-12-12T08:49:16.566Z,,26.7,,,,,54
2017-12-12T08:49:26.567Z,,26.8,,,,,54
2017-12-12T08:49:36.568Z,,26.9,,,,,54
2017-12-12T08:49:46.563Z,,26.9,,,,,54
2017-12-12T08:49:56.570Z,,27.1,,,,,54
2017-12-12T08:50:06.574Z,,27.1,,,60.6,,54
2017-12-12T08:50:16.569Z,,27.2,,,60.7,,54
2017-12-12T08:50:26.575Z,,27.3,,,60.6,,54
2017-12-12T08:50:36.579Z,,27.3,,,,,54
2017-12-12T08:50:46.570Z,,27.4,,,,,54
2017-12-12T08:50:56.569Z,,27.5,,,,,54
2017-12-12T08:51:06.570Z,,27.5,,,,,54
2017-12-12T08:51:16.566Z,,27.7,,,60.5,,54
2017-12-12T08:51:26.574Z,,27.7,,,,,54
2017-12-12T08:51:36.571Z,,27.8,,,,,54
2017-12-12T08:51:46.743Z,,27.9,,,,,54
2017-12-12T08:51:56.569Z,,27.9,,,,,54
2017-12-12T08:52:06.572Z,,28,,,,,54
2017-12-12T08:52:16.576Z,,28,,,,,54
2017-12-12T08:52:26.591Z,,28.1,,,,,54
2017-12-12T08:52:36.570Z,,28.3,,,,,54
2017-12-12T08:52:46.576Z,,28.3,,,60.4,,54
2017-12-12T08:52:56.571Z,,28.4,,,,,54
2017-12-12T08:53:06.567Z,,28.4,,,,,54
2017-12-12T08:53:16.593Z,,28.5,,,,,54
2017-12-12T08:53:26.573Z,61,28.5,0,2,60.4,30,54
2017-12-12T08:53:36.573Z,,28.6,,,,,54
2017-12-12T08:53:46.579Z,,28.6,,,,,54
2017-12-12T08:53:56.565Z,,28.7,,,,,54
2017-12-12T08:54:06.574Z,,28.7,,,,,54
2017-12-12T08:54:16.576Z,,28.9,,,,,54
2017-12-12T08:54:26.565Z,,29,,,,,54
2017-12-12T08:54:36.570Z,,29,,,,,54
2017-12-12T08:54:46.574Z,,29.1,,,60.2,,54
2017-12-12T08:54:56.569Z,,29.1,,,,,54
2017-12-12T08:55:06.570Z,,29.2,,,60.4,,54
2017-12-12T08:55:16.566Z,,29.2,,,,,54
2017-12-12T08:55:26.572Z,,29.3,,,60.2,,54
2017-12-12T08:55:36.571Z,,29.3,,,,,54
2017-12-12T08:55:46.574Z,,29.5,,,,,54
2017-12-12T08:55:56.574Z,,29.5,,,,,54
2017-12-12T08:56:06.575Z,,29.6,,,,,54
2017-12-12T08:56:16.575Z,,29.6,,,,,54
2017-12-12T08:56:26.571Z,,29.6,,,,,54
2017-12-12T08:56:36.576Z,,29.7,,,60.4,,54
2017-12-12T08:56:46.569Z,,29.7,,,,,54
2017-12-12T08:56:56.568Z,,29.8,,,,,54
