Time,ChActive,HwTOutlet,PrimTSet,PrimT,ActPow,HwTSet,HwActive
2018-02-03T13:38:43.236Z,,12.5,,,,54,
2018-02-03T13:38:53.325Z,,12.5,,,,54,
2018-02-03T13:39:03.312Z,,12.3,,,,54,
2018-02-03T13:39:13.248Z,,12.3,,,,54,
2018-02-03T13:39:23.235Z,,12.3,,35.9,,54,
2018-02-03T13:39:33.234Z,1,12.3,,38.6,40,54,0
2018-02-03T13:39:43.286Z,,12.5,,41.2,31,54,
2018-02-03T13:39:58.462Z,,13.2,,39.9,29,54,
2018-02-03T13:40:03.250Z,,14.2,,40,,54,
2018-02-03T13:40:13.283Z,,15.7,,41,,54,
2018-02-03T13:40:28.378Z,,16.2,,41.1,,54,
2018-02-03T13:40:38.346Z,,16.8,,41.3,,54,
2018-02-03T13:40:43.300Z,,17.3,,41.4,,54,
2018-02-03T13:40:58.477Z,,17.5,,41.5,30,54,
2018-02-03T13:41:08.443Z,,18.1,,41.6,,54,
2018-02-03T13:41:13.384Z,,18.1,,41.8,29,54,
2018-02-03T13:41:23.387Z,,18.4,,42,,54,
2018-02-03T13:41:33.285Z,,18.4,,,30,54,
2018-02-03T13:41:48.380Z,,18.5,,42.1,29,54,
2018-02-03T13:41:53.397Z,,18.6,,,,54,
2018-02-03T13:42:08.380Z,,18.6,,,,54,
2018-02-03T13:42:13.291Z,,18.8,,,30,54,
2018-02-03T13:42:23.240Z,,18.8,,,29,54,
2018-02-03T13:42:33.294Z,,18.8,,42.2,,54,
2018-02-03T13:42:43.288Z,,18.8,,42.3,,54,
2018-02-03T13:42:53.372Z,,18.9,,,,54,
2018-02-03T13:43:03.243Z,,18.9,,42.4,,54,
2018-02-03T13:43:13.227Z,,18.9,,42.6,,54,
2018-02-03T13:43:23.271Z,,19,,42.7,30,54,
2018-02-03T13:43:33.241Z,,18.9,,42.8,29,54,
2018-02-03T13:43:43.280Z,,19,,43,,54,
2018-02-03T13:43:53.399Z,,19,,,,54,
2018-02-03T13:44:03.300Z,,19,,43.1,,54,
2018-02-03T13:44:13.310Z,,19.2,,43.2,,54,
2018-02-03T13:44:23.247Z,,19.3,,43.4,30,54,
2018-02-03T13:44:33.227Z,,19.3,,43.5,29,54,
2018-02-03T13:44:43.235Z,,19.3,,43.6,,54,
2018-02-03T13:44:53.414Z,,19.3,,43.7,,54,
2018-02-03T13:45:03.256Z,,19.4,,43.8,,54,
2018-02-03T13:45:13.273Z,,19.4,,44,,54,
2018-02-03T13:45:23.478Z,,19.4,,,,54,
2018-02-03T13:45:33.229Z,,19.4,,44.1,30,54,
2018-02-03T13:45:43.234Z,,19.4,,44.3,29,54,
2018-02-03T13:45:53.332Z,,19.6,,44.4,,54,
2018-02-03T13:46:08.340Z,,19.7,,44.5,,54,
2018-02-03T13:46:13.338Z,,19.7,,44.6,,54,
2018-02-03T13:46:23.326Z,,19.7,,44.7,,54,
2018-02-03T13:46:33.242Z,,19.8,,44.8,,54,
2018-02-03T13:46:43.246Z,,19.8,,45,30,54,
2018-02-03T13:46:53.362Z,1,19.8,,43.8,0,54,0
2018-02-03T13:47:03.236Z,,19.8,,41.9,,54,
2018-02-03T13:47:13.325Z,,18.9,,41.4,,54,
2018-02-03T13:47:23.233Z,,18.6,,40.8,,54,
2018-02-03T13:47:33.231Z,,18.4,,39.9,,54,
2018-02-03T13:47:43.247Z,,18.2,,39.5,,54,
2018-02-03T13:47:53.371Z,,18.1,,38.9,,54,
2018-02-03T13:48:03.314Z,,17.8,,38.6,,54,
2018-02-03T13:48:13.318Z,,17.7,,38.2,,54,
2018-02-03T13:48:23.240Z,,17.7,,37.9,,54,
2018-02-03T13:48:33.235Z,,17.4,,37.6,,54,
2018-02-03T13:48:43.291Z,,17.3,,37.3,,54,
2018-02-03T13:48:53.333Z,,17.1,,36.9,,54,
2018-02-03T13:49:03.349Z,,17.1,,,,54,
2018-02-03T13:49:13.269Z,,17.1,,36.7,,54,
2018-02-03T13:49:23.274Z,,17,,36.5,,54,
2018-02-03T13:49:33.315Z,,16.8,,36.4,,54,
2018-02-03T13:49:43.259Z,,16.8,,36.2,,54,
2018-02-03T13:49:53.421Z,,16.8,,36.1,,54,
2018-02-03T13:50:03.440Z,,16.8,,,,54,
2018-02-03T13:50:13.591Z,,17.3,,,,54,
2018-02-03T13:50:23.288Z,,17.8,,36,,54,
2018-02-03T13:50:33.276Z,,17.4,,,,54,
2018-02-03T13:50:43.337Z,,16.8,,,,54,
2018-02-03T13:50:58.496Z,,16.4,,,,54,
2018-02-03T13:51:03.240Z,,15.7,,,,54,
2018-02-03T13:51:13.233Z,,15.4,,,,54,
2018-02-03T13:51:23.254Z,,15.1,,36.1,,54,
2018-02-03T13:51:33.241Z,,14.8,,,,54,
2018-02-03T13:51:43.235Z,,14.5,,,,54,
2018-02-03T13:51:53.465Z,,14,,36.2,,54,
2018-02-03T13:52:03.236Z,,14,,,,54,
2018-02-03T13:52:13.287Z,,13.9,,36.3,,54,
2018-02-03T13:52:23.329Z,,13.9,,36.4,,54,
2018-02-03T13:52:33.239Z,,13.7,,,,54,
2018-02-03T13:52:43.358Z,,13.6,,,,54,
2018-02-03T13:52:58.516Z,,13.6,,36.5,,54,
2018-02-03T13:53:03.252Z,,13.4,,,,54,
2018-02-03T13:53:13.245Z,,13.4,,36.6,,54,
2018-02-03T13:53:23.240Z,,13.2,,,,54,
2018-02-03T13:53:33.238Z,,13.2,,,,54,
2018-02-03T13:53:43.240Z,,13.2,,,,54,
2018-02-03T13:53:53.382Z,,13.1,,36.7,,54,
2018-02-03T13:54:03.335Z,,13.2,,,,54,
2018-02-03T13:54:13.301Z,,13.1,,,,54,
2018-02-03T13:54:23.235Z,,12.9,,,,54,
2018-02-03T13:54:33.369Z,,13.1,,,,54,
2018-02-03T13:54:43.338Z,,12.9,,,,54,
2018-02-03T13:54:53.337Z,,12.8,,,,54,
2018-02-03T13:55:08.362Z,,12.8,,,,54,
2018-02-03T13:55:13.238Z,,12.8,,,,54,
2018-02-03T13:55:23.252Z,,12.8,,,,54,
2018-02-03T13:55:33.240Z,,12.8,,,,54,
2018-02-03T13:55:43.391Z,,12.8,,,,54,
2018-02-03T13:55:53.342Z,,12.8,,,,54,
2018-02-03T13:56:03.273Z,,12.6,,,,54,
2018-02-03T13:56:13.244Z,,12.6,,,,54,
2018-02-03T13:56:23.374Z,,12.6,,,,54,
2018-02-03T13:56:33.386Z,,12.5,,36.6,,54,
2018-02-03T13:56:43.422Z,,12.5,,,,54,
2018-02-03T13:56:53.413Z,,12.5,,,,54,
2018-02-03T13:57:03.525Z,,12.6,,,,54,
2018-02-03T13:57:13.243Z,,12.5,,,,54,
2018-02-03T13:57:23.324Z,,12.3,,,,54,
2018-02-03T13:57:33.338Z,,12.5,,,,54,
2018-02-03T13:57:43.356Z,,12.5,,36.5,,54,
2018-02-03T13:57:53.520Z,,12.3,,,,54,
2018-02-03T13:58:03.401Z,,12.3,,,,54,
2018-02-03T13:58:13.268Z,,12.3,,,,54,
2018-02-03T13:58:23.415Z,,12.3,,,,54,
2018-02-03T13:58:33.326Z,,12.3,,,,54,
2018-02-03T13:58:43.314Z,,12.2,,36.4,,54,
2018-02-03T13:58:53.594Z,,12.3,,,,54,
