Time,PrimTSet,HwTOutlet,PrimT,HwTSet,HwActive,ActPow,ChActive
2017-12-13T01:24:13.131Z,,38.5,,54,,29,
2017-12-13T01:24:23.127Z,,38.5,,54,,,
2017-12-13T01:24:33.135Z,,38.5,,54,,30,
2017-12-13T01:24:43.128Z,,38.5,,54,,29,
2017-12-13T01:24:53.132Z,,38.5,,54,,,
2017-12-13T01:25:03.142Z,,38.5,,54,,,
2017-12-13T01:25:13.129Z,,38.5,,54,,,
2017-12-13T01:25:23.128Z,,38.5,,54,,,
2017-12-13T01:25:33.129Z,,38.5,,54,,,
2017-12-13T01:25:43.128Z,,38.5,,54,,,
2017-12-13T01:25:53.131Z,,38.4,,54,,,
2017-12-13T01:26:03.141Z,,38.4,63.4,54,,,
2017-12-13T01:26:13.127Z,,38.5,63.3,54,,,
2017-12-13T01:26:23.137Z,,38.5,63.4,54,,,
2017-12-13T01:26:33.129Z,,38.5,,54,,,
2017-12-13T01:26:43.129Z,,38.5,,54,,,
2017-12-13T01:26:53.133Z,,38.5,,54,,30,
2017-12-13T01:27:03.131Z,,38.5,,54,,29,
2017-12-13T01:27:13.133Z,,38.5,,54,,,
2017-12-13T01:27:23.136Z,,38.5,,54,,,
2017-12-13T01:27:33.135Z,,38.4,,54,,,
2017-12-13T01:27:43.131Z,,38.4,,54,,,
2017-12-13T01:27:53.128Z,,38.4,,54,,30,
2017-12-13T01:28:03.135Z,,38.4,,54,,29,
2017-12-13T01:28:13.135Z,,38.3,,54,,,
2017-12-13T01:28:23.134Z,,38.3,,54,,,
2017-12-13T01:28:33.136Z,,38.3,,54,,,
2017-12-13T01:28:43.136Z,,38.4,,54,,30,
2017-12-13T01:28:53.130Z,,38.4,,54,,29,
2017-12-13T01:29:03.145Z,,38.4,,54,,,
2017-12-13T01:29:13.142Z,,38.4,,54,,,
2017-12-13T01:29:23.132Z,,38.5,,54,,30,
2017-12-13T01:29:33.136Z,,38.5,,54,,29,
2017-12-13T01:29:43.132Z,,38.5,,54,,,
2017-12-13T01:29:53.134Z,,38.5,,54,,,
2017-12-13T01:30:03.133Z,,38.5,63.5,54,,,
2017-12-13T01:30:13.136Z,,38.5,,54,,,
2017-12-13T01:30:23.157Z,,38.5,,54,,30,
2017-12-13T01:30:33.130Z,,38.5,,54,,29,
2017-12-13T01:30:43.135Z,,38.6,,54,,,
2017-12-13T01:30:53.130Z,,38.6,,54,,30,
2017-12-13T01:31:03.139Z,,38.6,,54,,29,
2017-12-13T01:31:13.139Z,,38.6,,54,,,
2017-12-13T01:31:23.130Z,,38.6,,54,,,
2017-12-13T01:31:33.132Z,,38.6,,54,,,
2017-12-13T01:31:43.132Z,,38.6,,54,,,
2017-12-13T01:31:53.133Z,,38.7,,54,,,
2017-12-13T01:32:03.143Z,,38.7,,54,,,
2017-12-13T01:32:13.130Z,,38.6,,54,,,
2017-12-13T01:32:23.130Z,,38.6,,54,,,
2017-12-13T01:32:33.132Z,,38.6,,54,,,
2017-12-13T01:32:43.136Z,,38.6,,54,,30,
2017-12-13T01:32:53.133Z,,38.6,,54,,29,
2017-12-13T01:33:03.136Z,,38.6,,54,,,
2017-12-13T01:33:13.138Z,,38.6,,54,,,
2017-12-13T01:33:23.139Z,,38.6,63.6,54,,,
2017-12-13T01:33:33.132Z,,38.5,63.5,54,,,
2017-12-13T01:33:43.133Z,,38.5,,54,,,
2017-12-13T01:33:53.134Z,,38.6,,54,,,
2017-12-13T01:34:03.131Z,,38.6,63.6,54,,,
2017-12-13T01:34:13.132Z,,38.6,63.5,54,,,
2017-12-13T01:34:23.132Z,,38.6,63.6,54,,,
2017-12-13T01:34:33.133Z,,38.6,,54,,,
2017-12-13T01:34:43.134Z,,38.6,,54,,,
2017-12-13T01:34:53.133Z,,38.6,,54,,,
2017-12-13T01:35:03.137Z,,38.6,,54,,,
2017-12-13T01:35:13.134Z,,38.6,,54,,30,
2017-12-13T01:35:23.134Z,,38.6,,54,,,
2017-12-13T01:35:33.134Z,,38.6,,54,,29,
2017-12-13T01:35:43.132Z,,38.6,,54,,,
2017-12-13T01:35:53.134Z,,38.6,,54,,,
2017-12-13T01:36:03.139Z,,38.6,,54,,30,
2017-12-13T01:36:13.138Z,,38.6,,54,,29,
2017-12-13T01:36:23.134Z,,38.5,,54,,,
2017-12-13T01:36:33.135Z,,38.6,,54,,30,
2017-12-13T01:36:43.141Z,,38.6,,54,,29,
2017-12-13T01:36:53.133Z,,38.6,,54,,,
2017-12-13T01:37:03.137Z,,38.6,,54,,,
2017-12-13T01:37:13.138Z,,38.6,,54,,,
2017-12-13T01:37:23.135Z,,38.6,,54,,30,
2017-12-13T01:37:33.134Z,,38.6,,54,,29,
2017-12-13T01:37:43.137Z,,38.6,,54,,30,
2017-12-13T01:37:53.141Z,,38.7,,54,,29,
2017-12-13T01:38:03.137Z,,38.7,,54,,,
2017-12-13T01:38:13.152Z,,38.7,,54,,,
2017-12-13T01:38:23.137Z,,38.7,,54,,,
2017-12-13T01:38:33.137Z,,38.7,,54,,,
2017-12-13T01:38:43.137Z,,38.8,,54,,,
2017-12-13T01:38:53.134Z,,38.8,,54,,,
2017-12-13T01:39:03.139Z,,38.7,,54,,,
2017-12-13T01:39:13.135Z,,38.8,,54,,,
2017-12-13T01:39:23.137Z,,38.8,,54,,,
2017-12-13T01:39:33.135Z,,38.8,,54,,,
2017-12-13T01:39:43.138Z,,38.8,63.8,54,,,
2017-12-13T01:39:53.147Z,,38.8,,54,,30,
2017-12-13T01:40:03.136Z,,38.8,,54,,29,
2017-12-13T01:40:13.138Z,,38.8,,54,,30,
2017-12-13T01:40:23.139Z,,38.8,,54,,29,
2017-12-13T01:40:33.134Z,,38.8,,54,,,
2017-12-13T01:40:43.144Z,,38.7,,54,,,
2017-12-13T01:40:53.140Z,,38.7,,54,,30,
2017-12-13T01:41:03.139Z,,38.7,,54,,29,
2017-12-13T01:41:13.137Z,,38.7,,54,,,
2017-12-13T01:41:23.137Z,,38.7,,54,,30,
2017-12-13T01:41:33.141Z,,38.7,,54,,,
2017-12-13T01:41:43.139Z,,38.7,,54,,29,
2017-12-13T01:41:53.136Z,,38.6,,54,,30,
2017-12-13T01:42:03.137Z,,38.6,,54,,,
2017-12-13T01:42:13.136Z,,38.6,,54,,29,
2017-12-13T01:42:23.137Z,,38.6,,54,,,
2017-12-13T01:42:33.137Z,,38.7,,54,,,
2017-12-13T01:42:43.137Z,,38.7,,54,,30,
2017-12-13T01:42:53.139Z,,38.8,,54,,29,
2017-12-13T01:43:03.152Z,,38.8,,54,,,
2017-12-13T01:43:13.139Z,,38.8,,54,,,
2017-12-13T01:43:23.137Z,,38.8,,54,,,
2017-12-13T01:43:33.142Z,,38.8,,54,,,
2017-12-13T01:43:43.138Z,,38.8,,54,,,
2017-12-13T01:43:53.141Z,,38.8,,54,,,
2017-12-13T01:44:03.143Z,,38.8,,54,,,
2017-12-13T01:44:13.144Z,,38.8,,54,,,
2017-12-13T01:44:23.139Z,,38.7,,54,,,
2017-12-13T01:44:33.139Z,,38.7,,54,,,
2017-12-13T01:44:43.137Z,,38.8,,54,,,
2017-12-13T01:44:53.145Z,,38.8,,54,,,
2017-12-13T01:45:03.139Z,,38.8,,54,,,
2017-12-13T01:45:13.139Z,,38.8,,54,,,
2017-12-13T01:45:23.139Z,,38.8,,54,,30,
2017-12-13T01:45:33.141Z,,38.9,,54,,29,
2017-12-13T01:45:43.144Z,,38.9,,54,,,
2017-12-13T01:45:53.165Z,,38.9,,54,,,
2017-12-13T01:46:03.138Z,,38.9,,54,,,
2017-12-13T01:46:13.138Z,,38.9,,54,,,
2017-12-13T01:46:23.163Z,,38.9,,54,,,
2017-12-13T01:46:33.142Z,,38.9,,54,,,
2017-12-13T01:46:43.148Z,,38.9,63.9,54,,30,
2017-12-13T01:46:53.146Z,,38.9,,54,,29,
2017-12-13T01:47:03.144Z,,38.9,63.8,54,,,
2017-12-13T01:47:13.148Z,,38.9,63.9,54,,30,
2017-12-13T01:47:23.147Z,,39.1,,54,,29,
2017-12-13T01:47:33.139Z,,39.1,,54,,,
2017-12-13T01:47:43.143Z,,39.1,,54,,,
2017-12-13T01:47:53.147Z,,39.1,,54,,,
2017-12-13T01:48:03.141Z,,39.1,,54,,,
2017-12-13T01:48:13.141Z,,38.9,,54,,,
2017-12-13T01:48:23.142Z,,38.9,,54,,,
2017-12-13T01:48:33.142Z,,38.9,,54,,,
2017-12-13T01:48:43.142Z,,38.9,,54,,,
2017-12-13T01:48:53.143Z,,38.9,,54,,,
2017-12-13T01:49:03.146Z,,38.9,,54,,,
2017-12-13T01:49:13.144Z,,38.9,,54,,,
2017-12-13T01:49:23.144Z,,38.9,,54,,,
2017-12-13T01:49:33.146Z,,38.9,,54,,30,
2017-12-13T01:49:43.146Z,,38.9,,54,,29,
2017-12-13T01:49:53.140Z,,38.9,,54,,,
2017-12-13T01:50:03.140Z,,38.9,,54,,,
2017-12-13T01:50:13.141Z,,38.9,,54,,,
2017-12-13T01:50:23.141Z,,38.8,,54,,,
2017-12-13T01:50:33.151Z,,38.8,,54,,,
2017-12-13T01:50:43.142Z,,38.8,,54,,,
2017-12-13T01:50:53.141Z,,38.8,,54,,,
2017-12-13T01:51:03.142Z,,38.8,,54,,,
2017-12-13T01:51:13.146Z,,38.8,,54,,,
2017-12-13T01:51:23.141Z,,38.9,,54,,30,
2017-12-13T01:51:33.143Z,,38.9,,54,,29,
2017-12-13T01:51:43.148Z,,38.9,,54,,,
2017-12-13T01:51:53.143Z,,38.9,,54,,,
2017-12-13T01:52:03.146Z,,38.9,,54,,,
2017-12-13T01:52:13.147Z,,39.1,,54,,,
2017-12-13T01:52:23.142Z,,39.1,,54,,30,
2017-12-13T01:52:33.144Z,,39.1,,54,,29,
2017-12-13T01:52:43.147Z,,39.1,,54,,,
2017-12-13T01:52:53.144Z,,39.2,,54,,30,
2017-12-13T01:53:03.148Z,,39.2,,54,,,
2017-12-13T01:53:13.148Z,,39.3,,54,,,
2017-12-13T01:53:23.142Z,,39.2,,54,,29,
2017-12-13T01:53:33.158Z,,39.2,,54,,30,
2017-12-13T01:53:43.143Z,,39.2,,54,,29,
2017-12-13T01:53:53.144Z,,39.2,,54,,30,
2017-12-13T01:54:03.152Z,,39.2,,54,,29,
2017-12-13T01:54:13.148Z,,39.3,,54,,,
2017-12-13T01:54:23.145Z,,39.2,,54,,,
2017-12-13T01:54:33.146Z,61,39.2,63.9,54,0,29,2
2017-12-13T01:54:43.146Z,,39.2,,54,,,
2017-12-13T01:54:53.146Z,,39.2,,54,,30,
2017-12-13T01:55:03.150Z,,39.1,,54,,,
2017-12-13T01:55:13.146Z,,39.1,,54,,29,
2017-12-13T01:55:23.150Z,,39.1,63.9,54,,29,
2017-12-13T01:55:33.167Z,,39.1,,54,,,
2017-12-13T01:55:43.155Z,,39.1,,54,,30,
2017-12-13T01:55:53.154Z,,39.1,,54,,29,
2017-12-13T01:56:03.156Z,,39.1,,54,,,
2017-12-13T01:56:13.149Z,,39.1,,54,,,
2017-12-13T01:56:23.155Z,,38.9,,54,,30,
2017-12-13T01:56:33.155Z,,38.9,,54,,29,
2017-12-13T01:56:43.156Z,,38.9,,54,,,
2017-12-13T01:56:53.148Z,,38.9,,54,,30,
2017-12-13T01:57:03.161Z,,38.9,,54,,29,
2017-12-13T01:57:13.145Z,,38.9,,54,,,
2017-12-13T01:57:23.149Z,,39.1,63.9,54,,30,
2017-12-13T01:57:33.149Z,,38.9,,54,,29,
2017-12-13T01:57:43.150Z,,39.1,64,54,,,
2017-12-13T01:57:53.160Z,,38.9,64,54,,29,
2017-12-13T01:58:03.153Z,,38.9,64,54,,,
2017-12-13T01:58:13.150Z,,39.1,64,54,,29,
2017-12-13T01:58:23.149Z,,39.1,64,54,,30,
2017-12-13T01:58:33.145Z,,39.1,63.9,54,,29,
2017-12-13T01:58:43.148Z,,39.2,64,54,,29,
2017-12-13T01:58:53.155Z,,39.2,64,54,,,
2017-12-13T01:59:03.167Z,,39.3,63.9,54,,,
2017-12-13T01:59:13.151Z,,39.3,64,54,,29,
2017-12-13T01:59:23.147Z,,39.3,,54,,,
2017-12-13T01:59:33.151Z,,39.3,,54,,,
2017-12-13T01:59:43.148Z,,39.3,,54,,30,
2017-12-13T01:59:53.149Z,,39.3,63.9,54,,29,
2017-12-13T02:00:03.233Z,,39.3,64,54,,29,
2017-12-13T02:00:13.149Z,,39.3,,54,,,
2017-12-13T02:00:23.148Z,,39.3,,54,,30,
2017-12-13T02:00:33.147Z,,39.3,64,54,,29,
2017-12-13T02:00:43.152Z,,39.3,64,54,,29,
2017-12-13T02:00:53.146Z,,39.3,,54,,,
2017-12-13T02:01:03.150Z,,39.3,,54,,,
2017-12-13T02:01:13.153Z,,39.3,,54,,,
2017-12-13T02:01:23.154Z,,39.2,,54,,,
2017-12-13T02:01:33.149Z,,39.2,,54,,,
2017-12-13T02:01:43.154Z,,39.2,,54,,,
2017-12-13T02:01:53.147Z,,39.2,,54,,,
2017-12-13T02:02:03.153Z,,39.2,,54,,,
2017-12-13T02:02:13.155Z,,39.3,,54,,,
2017-12-13T02:02:23.149Z,,39.3,,54,,,
2017-12-13T02:02:33.154Z,,39.2,,54,,,
2017-12-13T02:02:43.151Z,,39.2,,54,,,
2017-12-13T02:02:53.156Z,,39.1,,54,,,
2017-12-13T02:03:03.151Z,,39.1,,54,,,
2017-12-13T02:03:13.155Z,,39.2,,54,,,
2017-12-13T02:03:23.149Z,,39.2,,54,,,
2017-12-13T02:03:33.154Z,,39.3,,54,,,
2017-12-13T02:03:43.152Z,,39.3,,54,,,
2017-12-13T02:03:53.148Z,,39.4,,54,,,
2017-12-13T02:04:03.153Z,,39.5,,54,,,
2017-12-13T02:04:13.159Z,,39.6,,54,,,
2017-12-13T02:04:23.159Z,,39.6,,54,,,
2017-12-13T02:04:33.156Z,,39.5,,54,,,
2017-12-13T02:04:43.152Z,,39.5,,54,,30,
2017-12-13T02:04:53.149Z,,39.5,,54,,,
2017-12-13T02:05:03.154Z,,39.5,,54,,29,
2017-12-13T02:05:13.150Z,,39.6,,54,,,
2017-12-13T02:05:23.151Z,,39.6,,54,,,
2017-12-13T02:05:33.149Z,,39.5,,54,,,
2017-12-13T02:05:43.154Z,,39.4,,54,,,
2017-12-13T02:05:53.151Z,,39.4,,54,,,
2017-12-13T02:06:03.150Z,,39.4,,54,,,
2017-12-13T02:06:13.158Z,,39.3,,54,,30,
2017-12-13T02:06:23.150Z,,39.1,64,54,,30,
2017-12-13T02:06:33.150Z,,38.9,63.9,54,,29,
2017-12-13T02:06:43.150Z,,38.9,63.9,54,,29,
2017-12-13T02:06:53.150Z,,38.9,63.9,54,,29,
2017-12-13T02:07:03.160Z,,38.9,,54,,30,
2017-12-13T02:07:13.154Z,,38.9,,54,,29,
2017-12-13T02:07:23.150Z,,38.9,,54,,,
2017-12-13T02:07:33.156Z,,38.9,,54,,,
2017-12-13T02:07:43.151Z,,38.9,,54,,,
2017-12-13T02:07:53.153Z,,38.9,,54,,,
2017-12-13T02:08:03.152Z,,38.9,,54,,,
2017-12-13T02:08:13.154Z,,38.9,63.8,54,,,
2017-12-13T02:08:23.153Z,,38.8,,54,,,
2017-12-13T02:08:33.161Z,,38.9,,54,,30,
2017-12-13T02:08:43.151Z,,38.9,,54,,,
2017-12-13T02:08:53.153Z,,38.9,,54,,29,
2017-12-13T02:09:03.152Z,,38.9,,54,,,
2017-12-13T02:09:13.155Z,,39.1,,54,,,
2017-12-13T02:09:23.153Z,,38.9,,54,,30,
2017-12-13T02:09:33.155Z,,38.9,63.6,54,,29,
2017-12-13T02:09:43.159Z,,38.9,,54,,,
2017-12-13T02:09:53.153Z,,38.9,,54,,,
2017-12-13T02:10:03.153Z,,38.9,,54,,,
2017-12-13T02:10:13.152Z,,38.9,,54,,,
2017-12-13T02:10:23.162Z,,38.9,63.5,54,,,
2017-12-13T02:10:33.158Z,,38.9,,54,,,
2017-12-13T02:10:43.170Z,,38.9,,54,,,
2017-12-13T02:10:53.163Z,,39.1,,54,,,
2017-12-13T02:11:03.161Z,,39.1,63.4,54,,,
2017-12-13T02:11:13.158Z,,39.1,,54,,,
2017-12-13T02:11:23.165Z,,39.1,,54,,,
2017-12-13T02:11:33.163Z,,39.1,63.3,54,,30,
2017-12-13T02:11:43.156Z,,39.1,,54,,29,
2017-12-13T02:11:53.166Z,,39.1,,54,,,
2017-12-13T02:12:03.160Z,,39.1,,54,,,
2017-12-13T02:12:35.286Z,,39.1,63.2,54,,30,
2017-12-13T02:12:35.317Z,,38.9,,54,,29,
2017-12-13T02:12:35.343Z,,38.9,,54,,,
2017-12-13T02:12:43.162Z,,38.9,,54,,,
2017-12-13T02:12:53.163Z,,38.9,,54,,,
2017-12-13T02:13:03.167Z,,38.9,,54,,,
2017-12-13T02:13:13.154Z,,38.8,63.1,54,,30,
2017-12-13T02:13:23.157Z,,38.8,,54,,29,
2017-12-13T02:13:33.156Z,,38.8,,54,,30,
2017-12-13T02:13:43.156Z,,38.7,,54,,29,
2017-12-13T02:13:53.157Z,,38.7,,54,,30,
2017-12-13T02:14:03.169Z,,38.7,,54,,29,
2017-12-13T02:14:13.154Z,,38.7,,54,,,
2017-12-13T02:14:23.169Z,,38.8,63.1,54,,29,
2017-12-13T02:14:33.175Z,,38.8,62.9,54,,29,
2017-12-13T02:14:43.159Z,,38.7,62.9,54,,29,
2017-12-13T02:14:53.158Z,,38.8,63.1,54,,29,
2017-12-13T02:15:03.160Z,,38.8,62.9,54,,29,
2017-12-13T02:15:13.158Z,,38.8,,54,,,
2017-12-13T02:15:23.159Z,,38.8,,54,,,
2017-12-13T02:15:33.156Z,,38.9,,54,,30,
2017-12-13T02:15:43.154Z,,38.9,,54,,29,
2017-12-13T02:15:53.156Z,,38.9,,54,,30,
2017-12-13T02:16:03.162Z,,38.9,62.9,54,,29,
2017-12-13T02:16:13.157Z,,38.9,,54,,,
2017-12-13T02:16:23.157Z,,38.9,,54,,30,
2017-12-13T02:16:33.158Z,,38.9,63.1,54,,29,
2017-12-13T02:16:43.159Z,,38.9,62.9,54,,,
2017-12-13T02:16:53.159Z,,38.8,,54,,30,
2017-12-13T02:17:03.163Z,,38.8,63.1,54,,29,
2017-12-13T02:17:13.161Z,,38.9,62.9,54,,,
2017-12-13T02:17:23.161Z,,38.8,63.1,54,,,
2017-12-13T02:17:33.157Z,,38.8,63.1,54,,,
2017-12-13T02:17:43.158Z,,38.9,63.1,54,,29,
2017-12-13T02:17:53.163Z,,38.9,,54,,30,
2017-12-13T02:18:03.162Z,,38.9,,54,,,
2017-12-13T02:18:13.163Z,,38.9,,54,,29,
2017-12-13T02:18:23.156Z,,38.9,,54,,,
2017-12-13T02:18:33.159Z,,38.9,,54,,,
2017-12-13T02:18:43.163Z,,38.8,,54,,,
2017-12-13T02:18:53.174Z,,38.8,,54,,,
2017-12-13T02:19:03.163Z,,38.7,,54,,,
2017-12-13T02:19:13.162Z,,38.7,,54,,,
2017-12-13T02:19:23.160Z,,38.7,,54,,,
2017-12-13T02:19:33.160Z,,38.7,,54,,30,
2017-12-13T02:19:43.158Z,,38.7,,54,,29,
2017-12-13T02:19:53.161Z,,38.7,,54,,30,
2017-12-13T02:20:03.163Z,,38.7,,54,,,
2017-12-13T02:20:13.163Z,,38.7,,54,,29,
2017-12-13T02:20:23.164Z,,38.7,,54,,30,
2017-12-13T02:20:33.160Z,,38.7,,54,,29,
2017-12-13T02:20:43.161Z,,38.7,,54,,,
2017-12-13T02:20:53.169Z,,38.7,63.2,54,,,
2017-12-13T02:21:03.166Z,,38.7,63.1,54,,30,
2017-12-13T02:21:13.161Z,,38.7,63.2,54,,29,
2017-12-13T02:21:23.158Z,,38.6,,54,,30,
2017-12-13T02:21:33.158Z,,38.6,,54,,29,
2017-12-13T02:21:43.159Z,,38.6,,54,,,
2017-12-13T02:21:53.160Z,,38.6,,54,,,
2017-12-13T02:22:03.166Z,,38.6,,54,,,
2017-12-13T02:22:13.162Z,,38.6,,54,,,
2017-12-13T02:22:23.162Z,,38.6,,54,,,
2017-12-13T02:22:33.163Z,,38.6,,54,,,
2017-12-13T02:22:43.170Z,,38.6,,54,,,
2017-12-13T02:22:53.164Z,,38.6,,54,,,
2017-12-13T02:23:03.165Z,,38.6,,54,,30,
2017-12-13T02:23:13.163Z,,38.5,,54,,29,
2017-12-13T02:23:23.159Z,,38.5,,54,,,
2017-12-13T02:23:33.159Z,,38.5,,54,,,
2017-12-13T02:23:43.163Z,,38.5,,54,,,
2017-12-13T02:23:53.161Z,,38.6,63.3,54,,30,
2017-12-13T02:24:03.171Z,,38.6,,54,,,
2017-12-13T02:24:13.161Z,,38.6,,54,,,
2017-12-13T02:24:23.164Z,,38.6,,54,,,
2017-12-13T02:24:33.161Z,,38.6,,54,,29,
2017-12-13T02:24:43.162Z,,38.6,,54,,,
2017-12-13T02:24:53.161Z,,38.6,,54,,,
2017-12-13T02:25:03.161Z,,38.6,,54,,,
2017-12-13T02:25:13.161Z,,38.6,,54,,,
2017-12-13T02:25:23.162Z,,38.6,,54,,,
2017-12-13T02:25:33.166Z,,38.6,,54,,,
2017-12-13T02:25:43.162Z,,38.6,,54,,,
2017-12-13T02:25:53.162Z,,38.6,,54,,30,
2017-12-13T02:26:03.167Z,,38.7,,54,,29,
2017-12-13T02:26:13.169Z,,38.7,,54,,,
2017-12-13T02:26:23.163Z,,38.7,63.4,54,,30,
2017-12-13T02:26:33.163Z,,38.7,,54,,29,
2017-12-13T02:26:43.163Z,,38.7,,54,,,
2017-12-13T02:26:53.163Z,,38.7,,54,,,
2017-12-13T02:27:03.167Z,,38.7,,54,,,
2017-12-13T02:27:13.163Z,,38.7,,54,,,
2017-12-13T02:27:23.163Z,,38.7,,54,,,
2017-12-13T02:27:33.164Z,,38.7,,54,,,
2017-12-13T02:27:43.164Z,,38.7,,54,,30,
2017-12-13T02:27:53.165Z,,38.6,,54,,29,
2017-12-13T02:28:03.168Z,,38.7,,54,,,
2017-12-13T02:28:13.165Z,,38.6,,54,,,
2017-12-13T02:28:23.164Z,,38.7,,54,,,
2017-12-13T02:28:33.167Z,,38.7,,54,,30,
2017-12-13T02:28:43.165Z,,38.7,63.5,54,,29,
2017-12-13T02:28:53.170Z,,38.7,,54,,30,
2017-12-13T02:29:03.166Z,,38.7,,54,,,
2017-12-13T02:29:13.166Z,,38.6,,54,,,
2017-12-13T02:29:23.164Z,,38.6,,54,,,
2017-12-13T02:29:33.172Z,,38.6,,54,,29,
2017-12-13T02:29:43.171Z,,38.6,,54,,30,
2017-12-13T02:29:53.168Z,,38.6,,54,,29,
2017-12-13T02:30:03.176Z,,38.6,,54,,,
2017-12-13T02:30:13.166Z,,38.6,,54,,,
2017-12-13T02:30:23.171Z,,38.6,,54,,,
2017-12-13T02:30:33.166Z,,38.6,,54,,,
2017-12-13T02:30:43.163Z,,38.6,,54,,,
2017-12-13T02:30:53.168Z,,38.6,,54,,,
2017-12-13T02:31:03.198Z,,38.6,,54,,,
2017-12-13T02:31:13.168Z,,38.6,,54,,,
2017-12-13T02:31:23.168Z,,38.6,,54,,,
2017-12-13T02:31:33.168Z,,38.6,,54,,,
2017-12-13T02:31:43.168Z,,38.6,,54,,,
2017-12-13T02:31:53.169Z,,38.6,,54,,,
2017-12-13T02:32:03.171Z,,38.6,63.5,54,,,
2017-12-13T02:32:13.167Z,,38.7,63.6,54,,,
2017-12-13T02:32:23.169Z,,38.7,,54,,,
2017-12-13T02:32:33.166Z,,38.7,,54,,,
2017-12-13T02:32:43.168Z,,38.7,,54,,,
2017-12-13T02:32:53.181Z,,38.6,63.5,54,,,
2017-12-13T02:33:03.166Z,,38.7,63.6,54,,,
2017-12-13T02:33:13.169Z,,38.6,,54,,,
2017-12-13T02:33:23.170Z,,38.7,,54,,,
2017-12-13T02:33:33.167Z,,38.6,,54,,,
2017-12-13T02:33:43.170Z,,38.6,,54,,,
2017-12-13T02:33:53.171Z,,38.6,,54,,,
2017-12-13T02:34:03.172Z,,38.6,,54,,,
2017-12-13T02:34:13.166Z,,38.6,,54,,,
2017-12-13T02:34:23.172Z,,38.6,,54,,,
2017-12-13T02:34:33.172Z,,38.6,,54,,,
2017-12-13T02:34:43.172Z,,38.6,,54,,,
2017-12-13T02:34:53.168Z,,38.6,,54,,,
2017-12-13T02:35:03.166Z,,38.6,,54,,30,
2017-12-13T02:35:13.168Z,,38.6,,54,,29,
2017-12-13T02:35:23.173Z,,38.6,,54,,,
2017-12-13T02:35:33.168Z,,38.6,,54,,,
2017-12-13T02:35:43.169Z,,38.6,,54,,,
2017-12-13T02:35:53.169Z,,38.6,,54,,,
2017-12-13T02:36:03.171Z,,38.6,,54,,,
2017-12-13T02:36:13.171Z,,38.6,,54,,,
2017-12-13T02:36:23.172Z,,38.6,63.8,54,,,
2017-12-13T02:36:33.180Z,,38.7,,54,,,
2017-12-13T02:36:43.171Z,,38.7,,54,,,
2017-12-13T02:36:53.173Z,,38.7,,54,,,
2017-12-13T02:37:03.170Z,,38.7,,54,,,
2017-12-13T02:37:13.182Z,,38.7,,54,,,
2017-12-13T02:37:23.172Z,,38.7,,54,,,
2017-12-13T02:37:33.173Z,,38.7,,54,,,
2017-12-13T02:37:43.167Z,,38.7,,54,,,
2017-12-13T02:37:53.169Z,,38.6,,54,,,
2017-12-13T02:38:03.176Z,,38.6,,54,,,
2017-12-13T02:38:13.171Z,,38.6,,54,,,
2017-12-13T02:38:23.170Z,,38.6,,54,,,
2017-12-13T02:38:33.167Z,,38.6,,54,,,
2017-12-13T02:38:43.171Z,,38.6,,54,,,
2017-12-13T02:38:53.170Z,,38.7,,54,,,
2017-12-13T02:39:03.173Z,,38.6,,54,,,
2017-12-13T02:39:13.172Z,,38.6,,54,,,
2017-12-13T02:39:23.172Z,,38.6,,54,,,
2017-12-13T02:39:33.172Z,,38.6,,54,,,
2017-12-13T02:39:43.172Z,,38.6,,54,,,
2017-12-13T02:39:53.175Z,,38.7,,54,,,
2017-12-13T02:40:03.175Z,,38.7,,54,,,
2017-12-13T02:40:13.172Z,,38.7,,54,,,
2017-12-13T02:40:23.169Z,,38.7,,54,,,
2017-12-13T02:40:33.178Z,,38.7,,54,,,
2017-12-13T02:40:43.178Z,,38.8,,54,,,
2017-12-13T02:40:53.170Z,,38.8,,54,,,
2017-12-13T02:41:03.170Z,,38.8,,54,,,
2017-12-13T02:41:13.171Z,,38.7,,54,,,
2017-12-13T02:41:23.170Z,,38.8,,54,,,
2017-12-13T02:41:33.172Z,,38.7,63.9,54,,,
2017-12-13T02:41:43.171Z,,38.7,,54,,30,
2017-12-13T02:41:53.171Z,,38.7,,54,,29,
2017-12-13T02:42:03.171Z,,38.7,,54,,,
2017-12-13T02:42:13.172Z,,38.7,,54,,,
2017-12-13T02:42:23.173Z,,38.7,,54,,30,
2017-12-13T02:42:33.181Z,,38.7,,54,,29,
2017-12-13T02:42:43.171Z,,38.7,,54,,,
2017-12-13T02:42:53.178Z,,38.7,,54,,,
2017-12-13T02:43:03.173Z,,38.7,,54,,,
2017-12-13T02:43:13.172Z,,38.7,,54,,,
2017-12-13T02:43:23.172Z,,38.7,,54,,,
2017-12-13T02:43:33.178Z,,38.7,,54,,,
2017-12-13T02:43:43.172Z,,38.7,,54,,,
2017-12-13T02:43:53.173Z,,38.8,,54,,,
2017-12-13T02:44:03.179Z,,38.8,,54,,,
2017-12-13T02:44:13.171Z,,38.8,,54,,,
2017-12-13T02:44:23.174Z,,38.8,,54,,,
2017-12-13T02:44:33.173Z,,38.9,,54,,30,
2017-12-13T02:44:43.174Z,,38.9,,54,,29,
2017-12-13T02:44:53.174Z,,38.9,,54,,30,
2017-12-13T02:45:03.177Z,,38.9,,54,,29,
