Time,ChActive,HwTSet,HwActive,ActPow,HwTOutlet,PrimT,PrimTSet
2017-11-13T04:51:37.447Z,,54,,,43,,
2017-11-13T04:51:47.448Z,,54,,,43.1,64,
2017-11-13T04:51:58.060Z,,54,,,43.2,,
2017-11-13T04:52:07.449Z,,,,30,,64.2,
2017-11-13T04:52:17.447Z,,54,,29,43.3,64.5,
2017-11-13T04:52:27.447Z,,54,,,43.4,64.7,
2017-11-13T04:52:37.451Z,1,54,0,0,43.4,64.9,
2017-11-13T04:52:47.451Z,,54,,,43.5,61.8,
2017-11-13T04:52:57.448Z,,54,,,43.6,60.9,
2017-11-13T04:53:07.448Z,,54,,,43.6,59.8,
2017-11-13T04:53:17.447Z,,54,,,43.7,58.9,
2017-11-13T04:53:27.454Z,,54,,,43.7,57.9,
2017-11-13T04:53:38.062Z,,54,,,43.6,56.9,
2017-11-13T04:53:47.446Z,,54,,,43.6,56.8,
2017-11-13T04:53:57.447Z,,54,,,43.5,55.9,
2017-11-13T04:54:07.446Z,,54,,,43.4,55.5,
2017-11-13T04:54:17.444Z,,54,,,43.3,54.9,
2017-11-13T04:54:27.447Z,,54,,,43.2,54.5,
2017-11-13T04:54:37.449Z,,54,,,43.1,53.9,
2017-11-13T04:54:47.468Z,1,54,0,43,43,55.3,
2017-11-13T04:54:57.445Z,,54,,30,42.9,58,
2017-11-13T04:55:07.452Z,,54,,30,42.8,58,
2017-11-13T04:55:17.448Z,,54,,29,42.7,59,
2017-11-13T04:55:27.446Z,,54,,,42.7,59.4,
2017-11-13T04:55:37.449Z,,54,,,42.7,60,
2017-11-13T04:55:47.450Z,,54,,30,42.7,61.1,
2017-11-13T04:55:57.446Z,,54,,29,42.8,61.4,
2017-11-13T04:56:07.451Z,,54,,,42.8,62,
2017-11-13T04:56:17.455Z,,54,,,42.9,62.5,
2017-11-13T04:56:27.454Z,,54,,,43,63.1,
2017-11-13T04:56:42.537Z,,54,,,43,63.3,
2017-11-13T04:56:47.457Z,,54,,,43.1,63.6,
2017-11-13T04:56:57.464Z,,54,,,43.2,64,
2017-11-13T04:57:07.450Z,,54,,,43.2,64.1,
2017-11-13T04:57:17.513Z,,54,,,43.3,64.4,
2017-11-13T04:57:27.454Z,,54,,,43.3,64.6,
2017-11-13T04:57:37.451Z,,54,,30,43.3,64.8,
2017-11-13T04:57:47.468Z,1,54,0,0,43.4,63.9,
2017-11-13T04:57:57.451Z,,54,,,43.4,61.9,
2017-11-13T04:58:07.447Z,,54,,,43.4,60.9,
2017-11-13T04:58:17.456Z,,54,,,43.4,59.7,
2017-11-13T04:58:27.449Z,,54,,,43.4,58.9,
2017-11-13T04:58:37.449Z,,54,,,43.4,57.9,
2017-11-13T04:58:47.451Z,,54,,,43.3,56.9,
2017-11-13T04:58:57.450Z,,54,,,43.3,55.9,
2017-11-13T04:59:07.476Z,,54,,,43.2,,
2017-11-13T04:59:17.458Z,,54,,,43.2,54.9,
2017-11-13T04:59:27.449Z,,54,,,43.1,54.7,
2017-11-13T04:59:37.462Z,,54,,,43,53.9,
2017-11-13T04:59:47.464Z,1,54,0,43,43,55.4,
2017-11-13T04:59:57.451Z,,54,,30,42.9,58,
2017-11-13T05:00:07.450Z,,54,,29,42.8,,
2017-11-13T05:00:17.450Z,,54,,,42.8,59,
2017-11-13T05:00:27.465Z,,54,,30,42.8,59.3,
2017-11-13T05:00:37.453Z,,54,,29,42.8,60,
2017-11-13T05:00:47.455Z,,54,,,42.8,61.1,
2017-11-13T05:00:57.452Z,,54,,,42.8,61.2,
2017-11-13T05:01:07.448Z,,54,,,42.9,62,
2017-11-13T05:01:17.452Z,,54,,,43,62.1,
2017-11-13T05:01:27.452Z,,54,,,43,62.5,
2017-11-13T05:01:37.451Z,,54,,,43.1,62.7,
2017-11-13T05:01:47.449Z,,54,,29,43.1,63.1,
2017-11-13T05:01:57.457Z,,54,,,43.1,63.2,
2017-11-13T05:02:07.453Z,,54,,,43.2,63.4,
2017-11-13T05:02:17.451Z,,54,,,43.2,63.5,
2017-11-13T05:02:27.461Z,,54,,,43.2,63.6,
2017-11-13T05:02:37.457Z,,54,,,43.3,63.8,
2017-11-13T05:02:47.454Z,,54,,,43.3,63.9,
2017-11-13T05:02:57.452Z,,54,,,43.3,,
2017-11-13T05:03:07.455Z,,54,,,43.4,64,
2017-11-13T05:03:17.455Z,,54,,29,43.4,64,
2017-11-13T05:03:27.454Z,,54,,,43.5,,
2017-11-13T05:03:37.454Z,,54,,,43.5,,
2017-11-13T05:03:47.460Z,,54,,30,43.6,,
2017-11-13T05:03:57.456Z,,54,,29,43.6,,
2017-11-13T05:04:07.543Z,,54,,,43.7,,
2017-11-13T05:04:17.568Z,,54,,,43.7,,
2017-11-13T05:04:27.543Z,,54,,,43.7,,
2017-11-13T05:04:37.578Z,,54,,,43.8,,
2017-11-13T05:04:47.537Z,,54,,30,43.8,,
2017-11-13T05:04:57.458Z,,54,,29,43.9,,
2017-11-13T05:05:07.530Z,,54,,30,43.9,,
2017-11-13T05:05:17.455Z,,54,,,44,64.1,
2017-11-13T05:05:27.452Z,,54,,,44,,
2017-11-13T05:05:37.454Z,,54,,29,44.1,,
2017-11-13T05:05:47.456Z,,54,,,44.1,,
2017-11-13T05:05:57.469Z,,54,,,44.1,64.2,
2017-11-13T05:06:07.457Z,,54,,,44.2,,
2017-11-13T05:06:17.458Z,1,54,0,29,44.2,64.2,61
2017-11-13T05:06:27.466Z,,54,,,44.2,64.4,
2017-11-13T05:06:37.457Z,,54,,,44.3,,
2017-11-13T05:06:47.458Z,,54,,,44.3,64.5,
2017-11-13T05:06:57.457Z,,54,,,44.3,64.6,
2017-11-13T05:07:07.453Z,,54,,30,44.4,64.7,
2017-11-13T05:07:17.454Z,,54,,29,44.4,,
2017-11-13T05:07:27.458Z,,54,,,44.6,64.8,
2017-11-13T05:07:37.454Z,,54,,,44.7,65.1,
2017-11-13T05:07:47.467Z,1,54,0,0,44.7,61.9,
2017-11-13T05:07:57.457Z,,54,,,44.7,60.9,
2017-11-13T05:08:07.456Z,,54,,,44.8,59.7,
2017-11-13T05:08:17.465Z,,54,,,44.7,58.9,
2017-11-13T05:08:27.459Z,,54,,,44.7,57.9,
2017-11-13T05:08:37.462Z,,54,,,44.7,56.9,
2017-11-13T05:08:47.464Z,,54,,,44.6,,
2017-11-13T05:08:58.085Z,,54,,,44.6,55.9,
2017-11-13T05:09:07.460Z,,54,,,44.4,55.6,
2017-11-13T05:09:22.560Z,1,54,0,,44.3,54.8,
2017-11-13T05:09:27.474Z,,54,,40,44.2,58.1,
2017-11-13T05:09:37.464Z,,54,,29,44.1,58.9,
2017-11-13T05:09:47.467Z,,54,,,44,59,
2017-11-13T05:09:57.458Z,,54,,,44,60,
2017-11-13T05:10:07.454Z,,54,,,43.9,61.1,
2017-11-13T05:10:17.463Z,,54,,,43.9,62,
2017-11-13T05:10:27.460Z,,54,,,43.9,,
2017-11-13T05:10:37.456Z,,54,,,43.9,62.6,
2017-11-13T05:10:47.464Z,,54,,,44,63.1,
2017-11-13T05:10:57.457Z,,54,,,44,63.4,
2017-11-13T05:11:07.473Z,,54,,30,44,64,
2017-11-13T05:11:17.463Z,,54,,29,44.1,64.1,
2017-11-13T05:11:27.490Z,,54,,,44.1,64.4,
2017-11-13T05:11:37.460Z,,54,,,44.2,64.6,
2017-11-13T05:11:47.461Z,,54,,,44.2,64.7,
2017-11-13T05:11:57.476Z,1,54,0,0,44.3,64.8,
2017-11-13T05:12:07.461Z,,54,,,44.3,61.8,
2017-11-13T05:12:17.472Z,,54,,,44.3,60.9,
2017-11-13T05:12:27.472Z,,54,,,44.3,59.8,
2017-11-13T05:12:37.473Z,,54,,,44.3,58.9,
2017-11-13T05:12:47.457Z,,54,,,44.3,57.9,
2017-11-13T05:12:57.472Z,,54,,,44.3,56.9,
2017-11-13T05:13:07.456Z,,54,,,44.2,56.8,
2017-11-13T05:13:17.456Z,,54,,,44.1,55.9,
2017-11-13T05:13:27.458Z,,54,,,44,55.5,
2017-11-13T05:13:37.458Z,,54,,,43.9,54.9,
2017-11-13T05:13:47.457Z,,54,,,43.8,54.5,
2017-11-13T05:13:57.472Z,,54,,,43.7,53.9,
2017-11-13T05:14:07.456Z,,54,,,43.6,53.6,
2017-11-13T05:14:17.461Z,1,54,0,,43.5,53.1,
2017-11-13T05:14:27.460Z,,54,,37,43.4,57,
2017-11-13T05:14:37.459Z,,54,,35,43.3,57.3,
2017-11-13T05:14:47.458Z,,54,,29,43.2,58,
2017-11-13T05:14:57.461Z,,54,,,43.2,59,
2017-11-13T05:15:07.464Z,,54,,,43.1,60,
2017-11-13T05:15:17.460Z,,54,,,43.1,,
2017-11-13T05:15:27.491Z,,54,,,43.2,61.1,
2017-11-13T05:15:37.461Z,,54,,,43.2,61.3,
2017-11-13T05:15:47.472Z,,54,,,43.2,62,
2017-11-13T05:15:57.490Z,,54,,,43.3,62.1,
2017-11-13T05:16:07.459Z,,54,,,43.3,62.5,
2017-11-13T05:16:17.461Z,,54,,,43.3,63.1,
2017-11-13T05:16:27.484Z,,54,,,43.4,,
2017-11-13T05:16:37.470Z,,54,,,43.4,63.3,
2017-11-13T05:16:47.460Z,,54,,,43.4,63.4,
2017-11-13T05:16:57.460Z,,54,,,43.4,63.6,
2017-11-13T05:17:07.458Z,,54,,,43.4,63.8,
2017-11-13T05:17:17.495Z,,54,,,43.4,64,
2017-11-13T05:17:27.475Z,,54,,,43.4,,
2017-11-13T05:17:37.462Z,,54,,,43.4,64.1,
2017-11-13T05:17:47.477Z,,54,,,43.4,,
2017-11-13T05:17:57.474Z,,54,,,43.5,64.2,
2017-11-13T05:18:07.460Z,,54,,,43.5,,
2017-11-13T05:18:17.507Z,,54,,30,43.5,,
2017-11-13T05:18:27.470Z,,54,,29,43.6,,
2017-11-13T05:18:37.469Z,,54,,,43.6,64.4,
2017-11-13T05:18:47.474Z,,54,,,43.6,,
2017-11-13T05:18:57.469Z,,54,,,43.6,,
2017-11-13T05:19:07.472Z,,54,,,43.6,64.5,
2017-11-13T05:19:17.473Z,,54,,,43.7,,
2017-11-13T05:19:32.555Z,,54,,,43.7,64.6,
2017-11-13T05:19:37.470Z,,54,,,43.7,,
2017-11-13T05:19:47.478Z,,54,,,43.8,,
2017-11-13T05:19:57.468Z,,54,,30,43.8,64.7,
2017-11-13T05:20:07.473Z,,54,,,43.9,,
2017-11-13T05:20:17.469Z,,54,,29,44,64.8,
2017-11-13T05:20:27.480Z,,54,,,44.1,,
2017-11-13T05:20:37.475Z,,54,,,44.1,,
2017-11-13T05:20:47.473Z,,54,,30,44.2,64.9,
2017-11-13T05:20:57.468Z,1,54,0,0,44.2,62.7,
2017-11-13T05:21:07.469Z,,54,,,44.2,61.8,
2017-11-13T05:21:17.468Z,,54,,,44.2,60.8,
2017-11-13T05:21:27.467Z,,54,,,44.3,58.9,
2017-11-13T05:21:37.467Z,,54,,,44.3,57.9,
2017-11-13T05:21:47.472Z,,54,,,44.2,57.8,
2017-11-13T05:21:57.468Z,,54,,,44.2,56.9,
2017-11-13T05:22:07.476Z,,54,,,44.1,55.9,
2017-11-13T05:22:17.500Z,,54,,,44.1,55.6,
2017-11-13T05:22:27.471Z,,54,,,44,54.8,
2017-11-13T05:22:37.468Z,1,54,0,39,43.9,58.2,
2017-11-13T05:22:47.467Z,,54,,29,43.8,58.9,
2017-11-13T05:22:57.479Z,,54,,,43.8,59,
2017-11-13T05:23:07.468Z,,54,,,43.7,60.1,
2017-11-13T05:23:17.474Z,,54,,30,43.8,61.1,
2017-11-13T05:23:27.533Z,,54,,30,43.8,62,
2017-11-13T05:23:37.514Z,,54,,29,43.9,62.1,
2017-11-13T05:23:47.468Z,,54,,,43.9,63.1,
2017-11-13T05:23:57.467Z,,54,,,44,63.2,
2017-11-13T05:24:07.468Z,,54,,,44,63.5,
2017-11-13T05:24:17.489Z,,54,,,44.1,64,
2017-11-13T05:24:27.469Z,,54,,,44.1,64.2,
2017-11-13T05:24:37.466Z,,54,,,44.1,64.5,
2017-11-13T05:24:47.479Z,,54,,,44.2,64.8,
2017-11-13T05:24:57.504Z,1,54,0,0,44.2,63.9,
2017-11-13T05:25:07.469Z,,54,,,44.3,61.9,
2017-11-13T05:25:17.475Z,,54,,,44.3,60.9,
2017-11-13T05:25:27.468Z,,54,,,44.3,59.8,
2017-11-13T05:25:42.559Z,,54,,,44.3,58.9,
2017-11-13T05:25:47.470Z,,54,,,44.3,57.9,
2017-11-13T05:25:57.465Z,,54,,,44.2,56.9,
2017-11-13T05:26:07.469Z,,54,,,44.2,56.7,
2017-11-13T05:26:17.470Z,,54,,,44.1,55.9,
2017-11-13T05:26:27.474Z,,54,,,44,55.5,
2017-11-13T05:26:37.470Z,,54,,,43.9,54.9,
2017-11-13T05:26:47.467Z,,54,,,43.8,54.6,
2017-11-13T05:26:57.465Z,,54,,,43.7,53.9,
2017-11-13T05:27:07.471Z,,54,,,43.6,,
2017-11-13T05:27:17.471Z,,54,,,43.5,53.6,
2017-11-13T05:27:27.465Z,,54,,,43.4,53.1,
2017-11-13T05:27:37.478Z,1,54,0,36,43.3,57.2,
2017-11-13T05:27:47.465Z,,54,,35,43.2,57.3,
2017-11-13T05:27:57.466Z,,54,,29,43.1,58,
2017-11-13T05:28:07.466Z,,54,,,43,59,
2017-11-13T05:28:17.468Z,,54,,,43,60,
2017-11-13T05:28:27.582Z,,54,,,43,60.1,
2017-11-13T05:28:37.470Z,,54,,,43,61.1,
2017-11-13T05:28:47.485Z,,54,,,43,61.4,
2017-11-13T05:28:57.526Z,,54,,,43.1,62,
2017-11-13T05:29:07.471Z,,54,,,43.1,62.4,
2017-11-13T05:29:17.468Z,,54,,29,43.2,63.1,
2017-11-13T05:29:27.468Z,,54,,30,43.2,,
2017-11-13T05:29:42.609Z,,54,,29,43.2,63.4,
2017-11-13T05:29:47.465Z,,54,,,43.2,63.6,
2017-11-13T05:29:57.465Z,,54,,,43.3,64,
2017-11-13T05:30:07.468Z,,54,,30,43.3,64.1,
2017-11-13T05:30:17.473Z,,54,,,43.4,64.2,
2017-11-13T05:30:27.473Z,,54,,29,43.4,64.5,
2017-11-13T05:30:42.558Z,,54,,,43.5,64.6,
2017-11-13T05:30:47.476Z,,54,,30,43.5,64.7,
2017-11-13T05:30:57.472Z,,54,,29,43.6,64.8,
2017-11-13T05:31:07.495Z,,54,,,43.6,64.9,
2017-11-13T05:31:17.471Z,1,54,0,0,43.7,63.8,
2017-11-13T05:31:27.471Z,,54,,,43.7,61.9,
2017-11-13T05:31:37.472Z,,54,,,43.8,60.9,
2017-11-13T05:31:47.467Z,,54,,,43.8,58.9,
2017-11-13T05:31:57.470Z,,54,,,43.8,58.7,
2017-11-13T05:32:07.474Z,,54,,,43.8,57.8,
2017-11-13T05:32:17.466Z,,54,,,43.7,56.9,
2017-11-13T05:32:27.469Z,,54,,,43.7,55.9,
2017-11-13T05:32:37.467Z,,54,,,43.6,55.6,
2017-11-13T05:32:47.491Z,1,54,0,44,43.6,55,
2017-11-13T05:32:57.471Z,,54,,39,43.5,58.1,
2017-11-13T05:33:07.468Z,,54,,31,43.4,58.9,
2017-11-13T05:33:17.477Z,,54,,29,43.4,59,
2017-11-13T05:33:27.539Z,,54,,30,43.3,60.1,
2017-11-13T05:33:37.468Z,,54,,30,43.3,61.1,
2017-11-13T05:33:47.507Z,,54,,29,43.4,61.3,
2017-11-13T05:33:57.472Z,,54,,29,43.4,62,
2017-11-13T05:34:07.472Z,,54,,,43.4,62.5,
2017-11-13T05:34:17.469Z,,54,,,43.5,63.1,
2017-11-13T05:34:32.559Z,,54,,,43.5,63.3,
2017-11-13T05:34:37.471Z,,54,,,43.5,63.6,
2017-11-13T05:34:47.474Z,,54,,,43.6,64,
2017-11-13T05:34:57.470Z,,54,,,43.7,64.2,
2017-11-13T05:35:07.468Z,,54,,30,43.7,64.5,
2017-11-13T05:35:22.578Z,,54,,29,43.8,64.7,
2017-11-13T05:35:27.472Z,1,54,0,0,43.9,64.9,
2017-11-13T05:35:37.472Z,,54,,,43.9,61.9,
2017-11-13T05:35:47.474Z,,54,,,44,60.9,
2017-11-13T05:36:02.570Z,,54,,,44,59.8,
2017-11-13T05:36:07.468Z,,54,,,44,58.9,
2017-11-13T05:36:17.474Z,,54,,,44,57.9,
2017-11-13T05:36:27.473Z,,54,,,44,57.7,
2017-11-13T05:36:37.477Z,,54,,,43.9,56.9,
2017-11-13T05:36:47.481Z,,54,,,43.8,55.9,
2017-11-13T05:36:57.475Z,,54,,,43.8,55.6,
2017-11-13T05:37:07.472Z,,54,,,43.7,54.9,
2017-11-13T05:37:17.495Z,,54,,,43.6,54.7,
2017-11-13T05:37:27.498Z,,54,,,43.5,53.9,
2017-11-13T05:37:37.491Z,,54,,,43.4,,
2017-11-13T05:37:47.521Z,1,54,0,,43.4,53.4,
2017-11-13T05:37:57.475Z,,54,,38,43.3,57.1,
2017-11-13T05:38:07.487Z,,54,,31,43.2,57.9,
2017-11-13T05:38:17.479Z,,54,,29,43.1,58,
2017-11-13T05:38:27.473Z,,54,,30,43.1,59.1,
2017-11-13T05:38:37.471Z,,54,,29,43,60,
2017-11-13T05:38:47.472Z,,54,,,43,61.1,
2017-11-13T05:38:57.473Z,,54,,,43,61.3,
2017-11-13T05:39:07.478Z,,54,,,43.1,62,
2017-11-13T05:39:17.473Z,,54,,,43.1,62.4,
2017-11-13T05:39:27.476Z,,54,,,43.2,63.1,
2017-11-13T05:39:37.474Z,,54,,,43.2,63.2,
2017-11-13T05:39:47.477Z,,54,,,43.3,63.5,
2017-11-13T05:39:57.475Z,,54,,,43.3,64,
2017-11-13T05:40:07.475Z,,54,,30,43.4,64.1,
2017-11-13T05:40:17.486Z,,54,,29,43.4,64.4,
2017-11-13T05:40:27.477Z,,54,,,43.4,64.6,
2017-11-13T05:40:37.473Z,,54,,,43.4,64.7,
2017-11-13T05:40:47.481Z,1,54,0,0,43.4,64.9,
2017-11-13T05:40:57.478Z,,54,,,43.5,61.9,
2017-11-13T05:41:07.477Z,,54,,,43.5,60.9,
2017-11-13T05:41:22.573Z,,54,,,43.5,59.7,
2017-11-13T05:41:32.581Z,,54,,,43.5,58.9,
2017-11-13T05:41:37.479Z,,54,,,43.5,57.9,
2017-11-13T05:41:47.479Z,,54,,,43.4,56.9,
2017-11-13T05:41:57.476Z,,54,,,43.4,56.7,
2017-11-13T05:42:07.476Z,,54,,,43.4,55.9,
2017-11-13T05:42:17.478Z,,54,,,43.3,55.4,
2017-11-13T05:42:27.477Z,,54,,,43.3,54.9,
2017-11-13T05:42:37.478Z,,54,,,43.3,54.4,
2017-11-13T05:42:47.503Z,1,54,0,44,43.2,54,
2017-11-13T05:43:02.580Z,,54,,33,43.1,58,
2017-11-13T05:43:07.479Z,,54,,31,43,58.1,
2017-11-13T05:43:17.486Z,,54,,29,42.9,59,
2017-11-13T05:43:27.480Z,,54,,,42.9,59.4,
2017-11-13T05:43:37.477Z,,54,,,42.9,60,
2017-11-13T05:43:47.488Z,,54,,,42.9,61.1,
2017-11-13T05:43:57.479Z,,54,,,42.9,61.4,
2017-11-13T05:44:07.474Z,,54,,,43,62,
2017-11-13T05:44:17.475Z,,54,,,43,62.5,
2017-11-13T05:44:27.476Z,,54,,,43.1,63.1,
2017-11-13T05:44:37.480Z,,54,,,43.1,63.3,
2017-11-13T05:44:47.477Z,,54,,,43.2,63.6,
2017-11-13T05:44:57.526Z,,54,,30,43.2,64,
2017-11-13T05:45:07.475Z,,54,,29,43.3,64.1,
2017-11-13T05:45:17.480Z,,54,,,43.4,64.4,
2017-11-13T05:45:27.480Z,,54,,30,43.4,64.6,
2017-11-13T05:45:42.591Z,,54,,29,43.5,64.8,
2017-11-13T05:45:47.482Z,1,54,0,0,43.5,64.9,
2017-11-13T05:45:57.509Z,,54,,,43.6,61.9,
2017-11-13T05:46:12.533Z,,54,,,43.6,60.9,
2017-11-13T05:46:17.490Z,,54,,,43.6,59.7,
2017-11-13T05:46:27.494Z,,54,,,43.6,58.9,
2017-11-13T05:46:37.491Z,,54,,,43.7,57.9,
2017-11-13T05:46:47.490Z,,54,,,43.6,56.9,
2017-11-13T05:46:57.478Z,,54,,,43.6,56.5,
2017-11-13T05:47:07.496Z,,54,,,43.5,55.9,
2017-11-13T05:47:17.482Z,,54,,,43.4,54.9,
2017-11-13T05:47:27.477Z,,54,,,43.3,54.7,
2017-11-13T05:47:37.481Z,,54,,,43.2,53.9,
2017-11-13T05:47:47.501Z,1,54,0,,43.1,53.5,
2017-11-13T05:47:57.490Z,,54,,38,42.9,57.2,
2017-11-13T05:48:07.501Z,,54,,32,42.8,57.9,
2017-11-13T05:48:17.490Z,,54,,29,42.8,58.1,
2017-11-13T05:48:27.516Z,,54,,29,42.8,59.1,
2017-11-13T05:48:37.489Z,,54,,29,42.7,60,
2017-11-13T05:48:47.491Z,,54,,30,42.8,60.2,
2017-11-13T05:48:57.548Z,,54,,29,42.8,61.1,
2017-11-13T05:49:07.490Z,,54,,,42.8,61.3,
2017-11-13T05:49:17.490Z,,54,,30,42.9,62,
2017-11-13T05:49:27.490Z,,54,,29,42.9,62.1,
2017-11-13T05:49:37.489Z,,54,,,43,62.4,
2017-11-13T05:49:47.495Z,,54,,,43,62.6,
2017-11-13T05:49:57.491Z,,54,,,43.1,62.8,
2017-11-13T05:50:07.487Z,,54,,,43.2,63.1,
2017-11-13T05:50:17.488Z,,54,,,43.2,,
2017-11-13T05:50:27.490Z,,54,,,43.3,63.2,
2017-11-13T05:50:37.477Z,,54,,,43.3,63.3,
2017-11-13T05:50:47.477Z,,54,,,43.4,,
2017-11-13T05:51:02.608Z,,54,,,43.4,63.4,
2017-11-13T05:51:07.485Z,,54,,30,43.4,,
2017-11-13T05:51:17.489Z,,54,,29,43.4,,
2017-11-13T05:51:27.488Z,,54,,,43.5,,
2017-11-13T05:51:37.487Z,,54,,,43.5,,
2017-11-13T05:51:47.488Z,,54,,,43.6,,
2017-11-13T05:51:57.489Z,,54,,,43.6,,
2017-11-13T05:52:07.495Z,,54,,,43.6,,
2017-11-13T05:52:17.492Z,,54,,,43.6,63.5,
2017-11-13T05:52:27.488Z,,54,,,43.6,,
2017-11-13T05:52:37.478Z,,54,,,43.6,,
2017-11-13T05:52:47.501Z,,54,,,43.6,,
2017-11-13T05:52:57.499Z,,54,,,43.7,63.6,
2017-11-13T05:53:07.490Z,,54,,,43.8,,
2017-11-13T05:53:17.486Z,,54,,,43.8,,
2017-11-13T05:53:27.513Z,,54,,,43.9,63.8,
2017-11-13T05:53:37.488Z,,54,,,43.9,,
2017-11-13T05:53:47.486Z,,54,,,43.9,63.9,
2017-11-13T05:53:57.489Z,,54,,,43.9,64,
2017-11-13T05:54:07.543Z,,54,,,43.9,,
2017-11-13T05:54:17.506Z,,54,,,44,64.1,
2017-11-13T05:54:27.492Z,,54,,30,44,64.2,
2017-11-13T05:54:37.486Z,,54,,29,44.1,,
2017-11-13T05:54:52.582Z,,54,,30,44.2,64.4,
2017-11-13T05:54:57.488Z,,54,,29,44.2,64.5,
2017-11-13T05:55:07.485Z,,54,,,44.3,64.6,
2017-11-13T05:55:17.490Z,,54,,,44.2,,
2017-11-13T05:55:27.488Z,,54,,,44.2,64.7,
2017-11-13T05:55:37.499Z,,54,,,44.2,64.8,
2017-11-13T05:55:47.492Z,1,54,0,0,44.2,64.9,
2017-11-13T05:55:57.488Z,,54,,,44.3,61.9,
2017-11-13T05:56:07.484Z,,54,,,44.4,60.9,
2017-11-13T05:56:17.484Z,,54,,,44.6,59.7,
2017-11-13T05:56:27.488Z,,54,,,44.7,58.9,
2017-11-13T05:56:37.509Z,,54,,,44.7,57.9,
2017-11-13T05:56:47.504Z,,54,,,44.7,57.6,
2017-11-13T05:56:57.487Z,,54,,,44.7,56.8,
2017-11-13T05:57:07.492Z,,54,,,44.7,55.9,
2017-11-13T05:57:17.510Z,,54,,,44.7,55.6,
2017-11-13T05:57:27.486Z,,54,,,44.6,54.9,
2017-11-13T05:57:37.578Z,1,54,0,40,44.4,58,
2017-11-13T05:57:47.496Z,,54,,29,44.3,58.9,
2017-11-13T05:57:57.499Z,,54,,,44.2,59,
2017-11-13T05:58:07.488Z,,54,,,44.1,60,
2017-11-13T05:58:17.487Z,,54,,,44.1,61.1,
2017-11-13T05:58:27.486Z,,54,,,44,61.4,
2017-11-13T05:58:37.494Z,,54,,,44,62.1,
2017-11-13T05:58:47.494Z,,54,,30,43.9,62.7,
2017-11-13T05:58:57.497Z,,54,,29,44,63.1,
2017-11-13T05:59:07.487Z,,54,,30,44,63.5,
2017-11-13T05:59:17.619Z,,54,,29,44.1,64,
2017-11-13T05:59:27.548Z,,54,,,44.1,64.1,
2017-11-13T05:59:37.510Z,,54,,,44.2,64.4,
2017-11-13T05:59:47.501Z,,54,,,44.3,64.6,
2017-11-13T05:59:57.490Z,,54,,,44.3,64.8,
2017-11-13T06:00:07.487Z,1,54,0,0,44.4,64.9,
2017-11-13T06:00:17.506Z,,54,,,44.4,61.9,
2017-11-13T06:00:27.487Z,,54,,,44.4,60.9,
2017-11-13T06:00:37.490Z,,54,,,44.4,59.7,
2017-11-13T06:00:47.490Z,,54,,,44.4,58.9,
2017-11-13T06:00:57.522Z,,54,,,44.3,57.9,
2017-11-13T06:01:07.575Z,,54,,,44.3,56.9,
2017-11-13T06:01:17.539Z,,54,,,44.2,56.7,
2017-11-13T06:01:27.491Z,,54,,,44.1,55.9,
2017-11-13T06:01:37.553Z,,54,,,44,55.4,
2017-11-13T06:01:47.520Z,,54,,,43.9,54.9,
2017-11-13T06:01:58.048Z,,54,,,43.8,54.5,
2017-11-13T06:02:07.487Z,,54,,,43.7,53.9,
2017-11-13T06:02:17.510Z,,54,,,43.6,53.6,
2017-11-13T06:02:27.487Z,,54,,,43.5,53.1,
2017-11-13T06:02:37.484Z,1,54,0,42,43.4,56,
2017-11-13T06:02:47.498Z,,54,,35,43.3,57.2,
2017-11-13T06:02:57.495Z,,54,,29,43.2,58,
2017-11-13T06:03:07.492Z,,54,,,43.1,59,
2017-11-13T06:03:17.485Z,,54,,,43.1,59.4,
2017-11-13T06:03:27.490Z,,54,,29,43.1,60,
2017-11-13T06:03:37.574Z,,54,,,43.1,61.1,
2017-11-13T06:03:47.496Z,,54,,,43.2,61.3,
2017-11-13T06:03:57.516Z,,54,,,43.2,62,
2017-11-13T06:04:07.519Z,,54,,30,43.2,62.2,
2017-11-13T06:04:17.490Z,,54,,29,43.3,62.7,
2017-11-13T06:04:27.498Z,,54,,,43.4,63.1,
2017-11-13T06:04:37.490Z,,54,,,43.4,63.3,
2017-11-13T06:04:47.681Z,,54,,,43.5,63.5,
2017-11-13T06:04:57.500Z,,54,,,43.5,63.8,
2017-11-13T06:05:07.490Z,,54,,,43.6,64,
2017-11-13T06:05:22.582Z,,54,,,43.6,64.1,
2017-11-13T06:05:28.069Z,,54,,30,43.7,64.2,
2017-11-13T06:05:37.503Z,,54,,29,43.7,64.5,
2017-11-13T06:05:47.546Z,,54,,,43.7,64.6,
2017-11-13T06:06:02.584Z,,54,,,43.7,64.7,
2017-11-13T06:06:07.499Z,,54,,,43.8,,
2017-11-13T06:06:17.493Z,1,54,0,29,43.9,64.8,61
2017-11-13T06:06:27.493Z,1,54,0,0,43.9,64.9,
2017-11-13T06:06:37.487Z,,54,,,44,61.8,
2017-11-13T06:06:47.507Z,,54,,,44,60.9,
2017-11-13T06:06:57.509Z,,54,,,44.1,59.7,
2017-11-13T06:07:07.621Z,,54,,,44,58.9,
2017-11-13T06:07:17.494Z,,54,,,44,57.9,
2017-11-13T06:07:27.536Z,,54,,,44,56.9,
2017-11-13T06:07:37.633Z,,54,,,43.9,56.5,
