Time,ChActive,HwTOutlet,PrimTSet,PrimT,HwActive,HwTSet,ActPow
2017-11-08T01:59:45.807Z,,38.3,,,,52,
2017-11-08T01:59:55.807Z,,38.1,,,,52,
2017-11-08T02:00:25.813Z,,37.9,,42.1,,52,
2017-11-08T02:00:35.809Z,,37.7,,,,52,
2017-11-08T02:00:45.807Z,,37.4,,42,,52,
2017-11-08T02:01:15.807Z,,37.3,,41.9,,52,
2017-11-08T02:01:25.813Z,,,,41.9,,,
2017-11-08T02:01:35.807Z,,36.9,,,,52,
2017-11-08T02:01:45.807Z,,36.8,,41.8,,52,
2017-11-08T02:01:55.815Z,,36.5,,,,52,
2017-11-08T02:02:05.908Z,0,39.1,0,41.7,2,52,
2017-11-08T02:02:15.807Z,0,,,41.9,0,,44
2017-11-08T02:02:25.808Z,0,,,40.2,0,,0
2017-11-08T02:02:35.807Z,,38.1,,40.1,,52,
2017-11-08T02:02:45.811Z,,38,,40,,52,
2017-11-08T02:02:55.810Z,,,,39.9,,,
2017-11-08T02:03:05.887Z,,37.9,,,,52,
2017-11-08T02:03:25.812Z,,37.7,,,,52,
2017-11-08T02:03:35.807Z,,37.6,5,39.8,,52,
2017-11-08T02:03:45.810Z,,37.4,,,,52,
2017-11-08T02:04:05.887Z,,37.3,,,,52,
2017-11-08T02:04:25.808Z,,37.2,,39.7,,52,
2017-11-08T02:04:35.807Z,,36.8,,,,52,
2017-11-08T02:04:55.809Z,,36.6,,,,52,
2017-11-08T02:05:05.889Z,,,,39.6,,,
2017-11-08T02:05:25.811Z,,36.5,,,,52,
2017-11-08T02:05:35.807Z,,36.3,,,,52,
2017-11-08T02:05:45.812Z,,36.2,,39.5,,52,
2017-11-08T02:05:55.811Z,,36,,,,52,
2017-11-08T02:06:25.815Z,,35.9,,,,52,
2017-11-08T02:06:35.812Z,,35.7,,39.4,,52,
2017-11-08T02:06:55.808Z,,35.5,,,,52,
2017-11-08T02:07:25.807Z,,35.4,,,,52,
2017-11-08T02:07:35.807Z,,35.2,,39.3,,52,
2017-11-08T02:07:45.807Z,,35.1,,,,52,
2017-11-08T02:07:55.807Z,,34.9,,,,52,
2017-11-08T02:08:25.807Z,,34.8,,39.2,,52,
2017-11-08T02:08:35.812Z,,34.5,,,,52,
2017-11-08T02:08:55.865Z,,34.3,,,,52,
2017-11-08T02:09:05.887Z,,,,39.1,,,
2017-11-08T02:09:15.807Z,,34.3,,,,52,
2017-11-08T02:09:25.837Z,,34.1,,,,52,
2017-11-08T02:09:35.807Z,,,,38.9,,,
2017-11-08T02:09:45.817Z,,34,,,,52,
2017-11-08T02:09:55.806Z,,33.9,,,,52,
2017-11-08T02:10:25.812Z,,33.8,,38.8,,52,
2017-11-08T02:10:35.811Z,,33.6,,,,52,
2017-11-08T02:10:45.807Z,,33.6,,,,52,
2017-11-08T02:10:55.807Z,,33.4,,,,52,
2017-11-08T02:11:25.807Z,,33.4,,38.7,,52,
2017-11-08T02:11:35.807Z,,33.2,,,,52,
2017-11-08T02:11:45.807Z,,33.1,,,,52,
2017-11-08T02:11:55.808Z,,32.9,,,,52,
2017-11-08T02:12:05.905Z,,,,38.6,,,
2017-11-08T02:12:25.810Z,,32.8,,,,52,
2017-11-08T02:12:35.809Z,,32.7,,,,52,
2017-11-08T02:12:45.807Z,,32.6,,38.5,,52,
2017-11-08T02:12:55.807Z,,32.5,,,,52,
2017-11-08T02:13:25.809Z,,32.5,,,,52,
2017-11-08T02:13:35.807Z,,32.3,,38.4,,52,
2017-11-08T02:13:45.809Z,,32.3,,,,52,
2017-11-08T02:13:55.814Z,,32.2,,,,52,
2017-11-08T02:14:25.822Z,,32.1,,,,52,
2017-11-08T02:14:35.816Z,,32,,38.3,,52,
2017-11-08T02:14:45.827Z,,31.9,,,,52,
2017-11-08T02:14:55.809Z,,31.8,,,,52,
2017-11-08T02:15:25.807Z,,31.6,,,,52,
2017-11-08T02:15:35.807Z,,31.5,,38.2,,52,
2017-11-08T02:15:45.810Z,,31.5,,,,52,
2017-11-08T02:15:55.807Z,,31.4,,,,52,
2017-11-08T02:16:15.807Z,0,,5,38.2,0,,0
2017-11-08T02:16:25.807Z,,31.3,,38.1,,52,
2017-11-08T02:16:35.812Z,,31.2,,,,52,
2017-11-08T02:16:45.806Z,,31,,,,52,
2017-11-08T02:16:55.807Z,,31,,,,52,
2017-11-08T02:17:25.809Z,,30.9,,,,52,
2017-11-08T02:17:35.807Z,,30.8,,38,,52,
2017-11-08T02:17:45.808Z,,30.7,,,,52,
2017-11-08T02:17:55.808Z,,30.7,,,,52,
2017-11-08T02:18:15.807Z,,30.6,,,,52,
2017-11-08T02:18:25.807Z,,30.6,,37.9,,52,
2017-11-08T02:18:35.807Z,,30.4,,37.9,,52,
2017-11-08T02:18:45.814Z,,30.3,,,,52,
2017-11-08T02:19:05.897Z,,30.3,,,,52,
2017-11-08T02:19:25.807Z,,30.2,,,,52,
2017-11-08T02:19:35.807Z,,30.2,,,,52,
2017-11-08T02:19:45.807Z,,30.1,,37.8,,52,
2017-11-08T02:19:55.810Z,,30,,,,52,
2017-11-08T02:20:25.812Z,,30,,,,52,
2017-11-08T02:20:35.807Z,,29.8,,,,52,
2017-11-08T02:20:45.811Z,,29.8,,,,52,
2017-11-08T02:20:55.806Z,,29.7,,,,52,
2017-11-08T02:21:05.887Z,,,,37.7,,,
2017-11-08T02:21:25.810Z,,29.6,,,,52,
2017-11-08T02:21:35.813Z,,29.5,,,,52,
2017-11-08T02:21:45.807Z,,29.5,,,,52,
2017-11-08T02:21:55.806Z,,29.5,,,,52,
2017-11-08T02:22:25.807Z,,29.3,,37.6,,52,
2017-11-08T02:22:35.807Z,,29.2,,,,52,
2017-11-08T02:22:55.807Z,,29.1,,,,52,
2017-11-08T02:23:25.806Z,,29.1,,,,52,
2017-11-08T02:23:35.833Z,,29,,,,52,
2017-11-08T02:23:45.807Z,,,,37.5,,,
2017-11-08T02:23:55.808Z,,28.9,,,,52,
2017-11-08T02:24:25.807Z,,28.9,,,,52,
2017-11-08T02:24:35.880Z,,28.7,,,,52,
2017-11-08T02:24:45.808Z,,28.7,,,,52,
2017-11-08T02:24:55.848Z,,28.6,,,,52,
2017-11-08T02:25:25.820Z,,28.6,,,,52,
2017-11-08T02:25:35.812Z,,28.5,,37.4,,52,
2017-11-08T02:25:55.809Z,,28.4,,,,52,
2017-11-08T02:26:25.806Z,,28.4,,,,52,
2017-11-08T02:26:35.806Z,,28.3,,,,52,
2017-11-08T02:26:45.806Z,,28.3,,,,52,
2017-11-08T02:26:55.806Z,,28.1,,,,52,
2017-11-08T02:27:05.886Z,,,,37.3,,,
2017-11-08T02:27:25.806Z,,28.1,,,,52,
2017-11-08T02:27:35.807Z,,28.1,,,,52,
2017-11-08T02:27:45.809Z,,28,,,,52,
2017-11-08T02:27:55.807Z,,28,,,,52,
2017-11-08T02:28:25.806Z,,28,,,,52,
2017-11-08T02:28:35.810Z,,27.9,,37.2,,52,
2017-11-08T02:28:45.809Z,,27.9,,,,52,
2017-11-08T02:28:55.810Z,,27.8,,,,52,
2017-11-08T02:29:25.811Z,,27.8,,,,52,
2017-11-08T02:29:35.812Z,,27.7,,,,52,
2017-11-08T02:29:55.811Z,,27.5,,,,52,
2017-11-08T02:30:25.806Z,,27.5,,37.1,,52,
2017-11-08T02:30:35.807Z,,27.5,,,,52,
2017-11-08T02:30:45.811Z,,27.5,,,,52,
2017-11-08T02:30:55.816Z,,27.4,,,,52,
2017-11-08T02:31:15.806Z,,27.4,,,,52,
2017-11-08T02:31:25.807Z,,27.3,,36.9,,52,
2017-11-08T02:31:35.807Z,,27.3,,36.9,,52,
2017-11-08T02:31:45.806Z,,27.3,,37.1,,52,
2017-11-08T02:31:55.807Z,,,,36.9,,,
2017-11-08T02:32:15.813Z,,27.3,,,,52,
2017-11-08T02:32:25.807Z,,27.2,,,,52,
2017-11-08T02:32:35.806Z,,27.2,,,,52,
2017-11-08T02:32:45.811Z,,27.1,,,,52,
2017-11-08T02:33:05.886Z,,27.1,,,,52,
2017-11-08T02:33:25.806Z,,27.1,,,,52,
2017-11-08T02:33:35.807Z,,26.9,,36.8,,52,
2017-11-08T02:33:55.806Z,,26.9,,,,52,
2017-11-08T02:34:25.808Z,,26.9,,,,52,
2017-11-08T02:34:35.807Z,,26.8,,,,52,
2017-11-08T02:34:45.806Z,,26.8,,,,52,
2017-11-08T02:34:55.807Z,,26.8,,,,52,
2017-11-08T02:35:25.806Z,,26.8,,36.7,,52,
2017-11-08T02:35:35.808Z,,26.7,,,,52,
2017-11-08T02:35:55.807Z,,26.7,,,,52,
2017-11-08T02:36:25.806Z,,26.6,,,,52,
2017-11-08T02:36:35.806Z,,26.6,,,,52,
2017-11-08T02:36:45.806Z,,26.6,,36.6,,52,
2017-11-08T02:36:55.806Z,,26.6,,,,52,
2017-11-08T02:37:25.806Z,,26.5,,,,52,
2017-11-08T02:37:35.807Z,,26.5,,,,52,
2017-11-08T02:37:55.806Z,,26.5,,,,52,
2017-11-08T02:38:25.809Z,,26.3,,,,52,
2017-11-08T02:38:35.812Z,,26.3,,36.5,,52,
2017-11-08T02:38:55.807Z,,26.3,,,,52,
2017-11-08T02:39:25.807Z,,26.2,,,,52,
2017-11-08T02:39:35.807Z,,26.2,,,,52,
2017-11-08T02:39:45.807Z,,26.2,,,,52,
2017-11-08T02:39:55.901Z,,26.2,,,,52,
2017-11-08T02:40:25.806Z,,26.1,,,,52,
2017-11-08T02:40:35.806Z,,26.1,,36.4,,52,
2017-11-08T02:40:45.843Z,,26.1,,,,52,
2017-11-08T02:40:55.807Z,,26.1,,,,52,
2017-11-08T02:41:25.806Z,,26.1,,,,52,
2017-11-08T02:41:35.806Z,,26,,,,52,
2017-11-08T02:41:45.806Z,,26,,,,52,
2017-11-08T02:41:55.806Z,,26,,,,52,
2017-11-08T02:42:25.806Z,,26,,36.3,,52,
2017-11-08T02:42:35.806Z,,25.9,,,,52,
2017-11-08T02:42:55.812Z,,25.9,,,,52,
2017-11-08T02:43:25.806Z,,25.9,,,,52,
2017-11-08T02:43:35.806Z,,25.7,,,,52,
2017-11-08T02:43:45.810Z,,25.7,,36.2,,52,
2017-11-08T02:43:55.826Z,,25.7,,,,52,
2017-11-08T02:44:25.806Z,,25.7,,,,52,
2017-11-08T02:44:35.806Z,,25.7,,,,52,
2017-11-08T02:44:45.806Z,,25.6,,,,52,
2017-11-08T02:44:55.811Z,,25.6,,,,52,
2017-11-08T02:45:25.806Z,,25.6,,,,52,
2017-11-08T02:45:35.813Z,,25.6,,,,52,
2017-11-08T02:45:45.806Z,,25.6,,36.1,,52,
2017-11-08T02:45:55.806Z,,25.6,,,,52,
2017-11-08T02:46:25.811Z,,25.5,,,,52,
2017-11-08T02:46:35.807Z,,25.5,,,,52,
2017-11-08T02:46:45.811Z,,25.5,,,,52,
2017-11-08T02:46:55.809Z,,25.5,,,,52,
2017-11-08T02:47:25.806Z,,25.4,,,,52,
2017-11-08T02:47:35.807Z,,25.4,,,,52,
2017-11-08T02:47:45.806Z,,25.4,,36,,52,
2017-11-08T02:47:55.808Z,,25.4,,,,52,
2017-11-08T02:48:25.809Z,,25.4,,,,52,
2017-11-08T02:48:35.808Z,,25.4,,,,52,
2017-11-08T02:48:45.813Z,,25.3,,,,52,
2017-11-08T02:49:05.886Z,,25.3,,35.9,,52,
2017-11-08T02:49:15.808Z,,,,35.9,,,
2017-11-08T02:49:25.810Z,,25.3,,36,,52,
2017-11-08T02:49:35.810Z,,25.3,,35.9,,52,
2017-11-08T02:49:45.809Z,,25.3,,,,52,
2017-11-08T02:50:05.886Z,,25.1,,,,52,
2017-11-08T02:50:25.809Z,,25.1,,,,52,
2017-11-08T02:50:35.806Z,,25.1,,,,52,
2017-11-08T02:50:55.810Z,,25.1,,,,52,
2017-11-08T02:51:05.886Z,,,,35.8,,,
2017-11-08T02:51:25.806Z,,25.1,,35.9,,52,
2017-11-08T02:51:35.873Z,,25.1,,35.8,,52,
2017-11-08T02:51:55.806Z,,25,,,,52,
2017-11-08T02:52:25.806Z,,25,,,,52,
2017-11-08T02:52:35.809Z,,25,,,,52,
2017-11-08T02:52:55.806Z,,25,,,,52,
2017-11-08T02:53:05.891Z,,,,35.7,,,
2017-11-08T02:53:25.806Z,,25,,35.7,,52,
2017-11-08T02:53:35.813Z,,24.9,,,,52,
2017-11-08T02:53:55.806Z,,24.9,,,,52,
2017-11-08T02:54:25.807Z,,24.9,,,,52,
2017-11-08T02:54:35.806Z,,24.9,,,,52,
2017-11-08T02:54:45.806Z,,24.9,,,,52,
2017-11-08T02:54:55.806Z,,24.9,,,,52,
2017-11-08T02:55:25.808Z,,24.8,,35.6,,52,
2017-11-08T02:55:35.806Z,,24.8,,,,52,
2017-11-08T02:55:45.806Z,,24.8,,,,52,
2017-11-08T02:55:55.808Z,,24.8,,,,52,
2017-11-08T02:56:25.806Z,,24.8,,,,52,
2017-11-08T02:56:35.806Z,,24.8,,,,52,
2017-11-08T02:56:45.817Z,,24.8,,,,52,
2017-11-08T02:56:55.805Z,,24.7,,,,52,
2017-11-08T02:57:25.806Z,,24.7,,35.5,,52,
2017-11-08T02:57:35.806Z,,24.7,,,,52,
2017-11-08T02:57:55.806Z,,24.7,,,,52,
2017-11-08T02:58:25.806Z,,24.7,,,,52,
2017-11-08T02:58:35.806Z,,24.7,,,,52,
2017-11-08T02:58:45.805Z,,24.7,,,,52,
2017-11-08T02:58:55.806Z,,24.7,,,,52,
2017-11-08T02:59:05.887Z,,,,35.4,,,
2017-11-08T02:59:25.806Z,,24.5,,,,52,
2017-11-08T02:59:35.806Z,,24.5,,,,52,
2017-11-08T02:59:45.810Z,,24.5,,,,52,
2017-11-08T02:59:55.806Z,,24.5,,,,52,
2017-11-08T03:00:25.806Z,,24.5,,,,52,
2017-11-08T03:00:35.806Z,,24.5,,,,52,
2017-11-08T03:00:45.806Z,,24.5,,,,52,
2017-11-08T03:00:55.806Z,,24.5,,,,52,
2017-11-08T03:01:25.806Z,,24.4,,35.3,,52,
2017-11-08T03:01:35.808Z,,24.4,,,,52,
2017-11-08T03:01:55.810Z,,24.4,,,,52,
2017-11-08T03:02:25.806Z,,24.4,,,,52,
2017-11-08T03:02:35.806Z,,24.4,,,,52,
2017-11-08T03:02:55.807Z,,24.4,,,,52,
2017-11-08T03:03:25.813Z,,24.4,,35.2,,52,
2017-11-08T03:03:35.805Z,,24.4,,,,52,
2017-11-08T03:03:45.814Z,,24.3,,,,52,
2017-11-08T03:03:55.805Z,,24.3,,,,52,
2017-11-08T03:04:25.806Z,,24.3,,,,52,
2017-11-08T03:04:35.843Z,,24.3,,,,52,
2017-11-08T03:04:45.805Z,,24.3,,,,52,
2017-11-08T03:04:55.806Z,,24.3,,,,52,
2017-11-08T03:05:25.805Z,,24.3,,35.1,,52,
2017-11-08T03:05:35.806Z,,24.3,,,,52,
2017-11-08T03:05:45.809Z,,24.3,,,,52,
2017-11-08T03:05:55.806Z,,24.2,,,,52,
2017-11-08T03:06:25.805Z,,24.2,,,,52,
2017-11-08T03:06:35.806Z,,24.2,,,,52,
2017-11-08T03:06:45.806Z,,24.2,,,,52,
2017-11-08T03:07:05.885Z,,,,34.9,,,
2017-11-08T03:07:15.813Z,,24.2,,34.9,,52,
2017-11-08T03:07:25.806Z,,,,35.1,,,
2017-11-08T03:07:35.806Z,,24.2,,34.9,,52,
2017-11-08T03:07:45.805Z,,24.2,,,,52,
2017-11-08T03:07:55.806Z,,24.2,,,,52,
2017-11-08T03:08:25.822Z,,24.2,,,,52,
2017-11-08T03:08:35.810Z,,24.2,,,,52,
2017-11-08T03:08:45.806Z,,24.2,,,,52,
2017-11-08T03:08:55.805Z,,24,,,,52,
2017-11-08T03:09:25.806Z,,24,,34.8,,52,
2017-11-08T03:09:35.808Z,,24,,,,52,
2017-11-08T03:09:55.806Z,,24,,,,52,
2017-11-08T03:10:25.805Z,,24,,,,52,
2017-11-08T03:10:35.809Z,,24,,,,52,
2017-11-08T03:10:45.806Z,,24,,,,52,
2017-11-08T03:10:55.805Z,,24,,,,52,
2017-11-08T03:11:25.809Z,,24,,,,52,
2017-11-08T03:11:35.809Z,,23.9,,34.7,,52,
2017-11-08T03:11:55.855Z,,23.9,,,,52,
2017-11-08T03:12:25.822Z,,23.9,,,,52,
2017-11-08T03:12:35.809Z,,23.9,,,,52,
2017-11-08T03:12:45.805Z,,23.9,,,,52,
2017-11-08T03:12:55.805Z,,23.9,,,,52,
2017-11-08T03:13:25.805Z,,23.9,,,,52,
2017-11-08T03:13:35.810Z,,23.9,,34.6,,52,
2017-11-08T03:13:45.809Z,,23.9,,,,52,
2017-11-08T03:13:55.810Z,,23.9,,,,52,
2017-11-08T03:14:25.810Z,,23.9,,,,52,
2017-11-08T03:14:35.810Z,,23.9,,,,52,
2017-11-08T03:14:45.805Z,,23.9,,,,52,
2017-11-08T03:14:55.809Z,,23.8,,,,52,
2017-11-08T03:15:25.807Z,,23.8,,,,52,
2017-11-08T03:15:35.805Z,,23.8,,,,52,
2017-11-08T03:15:55.805Z,,23.8,,,,52,
2017-11-08T03:16:05.886Z,,,,34.5,,,
2017-11-08T03:16:25.805Z,0,23.8,5,34.5,0,52,0
2017-11-08T03:16:35.806Z,,23.8,,,,52,
2017-11-08T03:16:45.805Z,,23.8,,,,52,
2017-11-08T03:16:55.805Z,,23.8,,,,52,
2017-11-08T03:17:25.805Z,,23.8,,,,52,
2017-11-08T03:17:35.805Z,,23.8,,,,52,
2017-11-08T03:17:55.805Z,,23.8,,,,52,
2017-11-08T03:18:05.885Z,,,,34.4,,,
2017-11-08T03:18:25.805Z,,23.8,,,,52,
2017-11-08T03:18:35.805Z,,23.7,,,,52,
2017-11-08T03:18:45.805Z,,23.7,,,,52,
2017-11-08T03:18:55.805Z,,23.7,,,,52,
2017-11-08T03:19:25.805Z,,23.7,,,,52,
2017-11-08T03:19:35.813Z,,23.7,,,,52,
2017-11-08T03:19:45.823Z,,23.7,,,,52,
2017-11-08T03:19:55.805Z,,23.7,,,,52,
2017-11-08T03:20:25.805Z,,23.7,,34.3,,52,
2017-11-08T03:20:35.811Z,,23.7,,,,52,
2017-11-08T03:20:55.859Z,,23.7,,,,52,
2017-11-08T03:21:25.805Z,,23.7,,,,52,
2017-11-08T03:21:35.805Z,,23.7,,,,52,
2017-11-08T03:21:55.805Z,,23.6,,,,52,
2017-11-08T03:22:25.805Z,,23.6,,,,52,
2017-11-08T03:22:35.805Z,,23.6,,34.2,,52,
2017-11-08T03:22:55.805Z,,23.6,,,,52,
2017-11-08T03:23:25.805Z,,23.6,,,,52,
2017-11-08T03:23:35.805Z,,23.6,,,,52,
2017-11-08T03:23:45.805Z,,23.6,,,,52,
2017-11-08T03:23:55.805Z,,23.6,,,,52,
2017-11-08T03:24:25.804Z,,23.6,,,,52,
2017-11-08T03:24:35.805Z,,23.6,,34.1,,52,
2017-11-08T03:24:45.805Z,,23.6,,34.1,,52,
2017-11-08T03:24:55.805Z,,23.6,,,,52,
2017-11-08T03:25:25.805Z,,23.6,,,,52,
2017-11-08T03:25:35.805Z,,23.6,,,,52,
2017-11-08T03:25:45.805Z,,23.6,,,,52,
2017-11-08T03:25:55.825Z,,23.6,,,,52,
2017-11-08T03:26:25.808Z,,23.6,,,,52,
2017-11-08T03:26:35.805Z,,23.4,,,,52,
2017-11-08T03:26:45.805Z,,23.4,,,,52,
2017-11-08T03:26:55.805Z,,23.4,,,,52,
2017-11-08T03:27:05.920Z,,,,34,,,
2017-11-08T03:27:25.865Z,,23.4,,,,52,
2017-11-08T03:27:35.860Z,,23.4,,,,52,
2017-11-08T03:27:45.846Z,,23.4,,,,52,
2017-11-08T03:27:55.805Z,,23.4,,,,52,
2017-11-08T03:28:15.806Z,,23.4,,,,52,
2017-11-08T03:28:25.805Z,,23.4,,,,52,
2017-11-08T03:28:35.806Z,,23.4,,34,,52,
2017-11-08T03:28:45.806Z,,,,33.9,,,
2017-11-08T03:28:55.805Z,,23.4,,34,,52,
2017-11-08T03:29:05.885Z,,23.4,,,,52,
2017-11-08T03:29:15.804Z,,,,33.9,,,
2017-11-08T03:29:25.805Z,,,,33.9,,,
2017-11-08T03:29:35.805Z,,23.4,,,,52,
2017-11-08T03:29:55.805Z,,23.4,,,,52,
2017-11-08T03:30:25.804Z,,23.4,,,,52,
2017-11-08T03:30:35.805Z,,23.4,,,,52,
2017-11-08T03:30:45.805Z,,23.3,,,,52,
2017-11-08T03:30:55.804Z,,23.3,,,,52,
2017-11-08T03:31:25.805Z,,23.3,,,,52,
2017-11-08T03:31:35.807Z,,23.3,,33.8,,52,
2017-11-08T03:31:45.804Z,,23.3,,,,52,
2017-11-08T03:31:55.807Z,,23.3,,,,52,
2017-11-08T03:32:25.804Z,,23.3,,,,52,
2017-11-08T03:32:35.807Z,,23.3,,,,52,
2017-11-08T03:32:55.805Z,,23.3,,,,52,
2017-11-08T03:33:25.805Z,,23.3,,,,52,
2017-11-08T03:33:35.804Z,,23.3,,,,52,
2017-11-08T03:33:45.804Z,,23.3,,,,52,
2017-11-08T03:33:55.805Z,,23.3,,,,52,
2017-11-08T03:34:05.886Z,,,,33.7,,,
2017-11-08T03:34:25.804Z,,23.3,,,,52,
2017-11-08T03:34:35.809Z,,23.3,,,,52,
2017-11-08T03:34:55.805Z,,23.2,,,,52,
2017-11-08T03:35:25.809Z,,23.3,,,,52,
2017-11-08T03:35:35.808Z,,23.3,,,,52,
2017-11-08T03:35:45.804Z,,23.2,,,,52,
2017-11-08T03:35:55.805Z,,23.2,,,,52,
2017-11-08T03:36:25.804Z,,23.2,,33.7,,52,
2017-11-08T03:36:35.809Z,,23.2,,33.6,,52,
2017-11-08T03:36:55.804Z,,23.2,,,,52,
2017-11-08T03:37:25.809Z,,23.2,,,,52,
2017-11-08T03:37:35.804Z,,23.2,,,,52,
2017-11-08T03:37:45.809Z,,23.2,,,,52,
2017-11-08T03:37:55.804Z,,23.2,,,,52,
2017-11-08T03:38:25.810Z,,23.2,,33.5,,52,
2017-11-08T03:38:35.804Z,,23.2,,33.6,,52,
2017-11-08T03:38:45.805Z,,23.2,,33.6,,52,
2017-11-08T03:38:55.805Z,,23.2,,,,52,
2017-11-08T03:39:05.885Z,,,,33.5,,,
2017-11-08T03:39:25.806Z,,23.2,,,,52,
2017-11-08T03:39:35.805Z,,23.2,,,,52,
2017-11-08T03:39:45.807Z,,23.2,,,,52,
2017-11-08T03:39:55.806Z,,23.2,,,,52,
2017-11-08T03:40:25.804Z,,23.2,,,,52,
2017-11-08T03:40:35.806Z,,23.2,,,,52,
2017-11-08T03:40:55.805Z,,23.1,,,,52,
2017-11-08T03:41:05.890Z,,,,33.4,,,
2017-11-08T03:41:25.805Z,,23.1,,,,52,
2017-11-08T03:41:35.808Z,,23.1,,,,52,
2017-11-08T03:41:55.805Z,,23.1,,,,52,
2017-11-08T03:42:25.805Z,,23.1,,,,52,
2017-11-08T03:42:35.806Z,,23.1,,,,52,
2017-11-08T03:42:45.805Z,,23.1,,,,52,
2017-11-08T03:42:55.806Z,,23.1,,,,52,
2017-11-08T03:43:25.848Z,,23.1,,33.3,,52,
2017-11-08T03:43:35.841Z,,23.1,,33.4,,52,
2017-11-08T03:43:45.805Z,,23.1,,33.3,,52,
2017-11-08T03:43:55.805Z,,23.1,,,,52,
2017-11-08T03:44:25.805Z,,23.1,,,,52,
2017-11-08T03:44:35.805Z,,23.1,,,,52,
2017-11-08T03:44:45.805Z,,23.1,,,,52,
2017-11-08T03:44:55.805Z,,23.1,,,,52,
2017-11-08T03:45:26.086Z,,23.1,,,,52,
2017-11-08T03:45:36.107Z,,23.1,,,,52,
2017-11-08T03:45:55.806Z,,23.1,,,,52,
2017-11-08T03:46:05.885Z,,,,33.2,,,
2017-11-08T03:46:25.805Z,,23.1,,,,52,
2017-11-08T03:46:35.806Z,,23,,,,52,
2017-11-08T03:46:55.805Z,,23,,,,52,
2017-11-08T03:47:25.805Z,,23.1,,,,52,
2017-11-08T03:47:35.805Z,,23,,,,52,
2017-11-08T03:47:45.805Z,,23,,,,52,
2017-11-08T03:47:55.805Z,,23,,,,52,
2017-11-08T03:48:25.805Z,,23,,,,52,
2017-11-08T03:48:35.806Z,,23,,33.1,,52,
2017-11-08T03:48:45.805Z,,23,,,,52,
2017-11-08T03:48:55.805Z,,23,,,,52,
2017-11-08T03:49:25.805Z,,23,,,,52,
2017-11-08T03:49:35.805Z,,23,,,,52,
2017-11-08T03:49:45.805Z,,23,,,,52,
2017-11-08T03:49:55.805Z,,23,,,,52,
2017-11-08T03:50:25.806Z,,23,,,,52,
2017-11-08T03:50:35.807Z,,23,,32.9,,52,
2017-11-08T03:50:45.805Z,,,,33.1,,,
2017-11-08T03:50:55.805Z,,23,,,,52,
2017-11-08T03:51:05.885Z,,,,32.9,,,
2017-11-08T03:51:25.806Z,,23,,,,52,
2017-11-08T03:51:35.806Z,,23,,,,52,
2017-11-08T03:51:45.805Z,,23,,,,52,
2017-11-08T03:52:05.885Z,,23,,,,52,
2017-11-08T03:52:25.806Z,,23,,,,52,
2017-11-08T03:52:35.805Z,,23,,,,52,
2017-11-08T03:52:45.808Z,,23,,,,52,
2017-11-08T03:52:55.806Z,,23,,,,52,
2017-11-08T03:53:25.806Z,,23,,32.8,,52,
2017-11-08T03:53:35.807Z,,23,,,,52,
2017-11-08T03:53:45.805Z,,22.8,,,,52,
2017-11-08T03:53:55.810Z,,22.8,,,,52,
2017-11-08T03:54:25.807Z,,22.8,,,,52,
2017-11-08T03:54:35.809Z,,22.8,,,,52,
2017-11-08T03:54:45.806Z,,22.8,,,,52,
2017-11-08T03:54:55.806Z,,22.8,,,,52,
2017-11-08T03:55:25.805Z,,22.8,,,,52,
2017-11-08T03:55:35.808Z,,22.8,,,,52,
2017-11-08T03:55:45.805Z,,22.8,,,,52,
2017-11-08T03:55:55.806Z,,22.8,,,,52,
2017-11-08T03:56:25.810Z,,22.8,,32.7,,52,
2017-11-08T03:56:35.810Z,,22.8,,,,52,
2017-11-08T03:56:45.810Z,,22.8,,,,52,
2017-11-08T03:56:55.810Z,,22.8,,,,52,
2017-11-08T03:57:25.809Z,,22.8,,,,52,
2017-11-08T03:57:35.805Z,,22.8,,,,52,
2017-11-08T03:57:45.810Z,,22.8,,,,52,
2017-11-08T03:57:55.805Z,,22.8,,,,52,
2017-11-08T03:58:25.814Z,,22.8,,,,52,
2017-11-08T03:58:35.806Z,,22.8,,,,52,
2017-11-08T03:58:45.805Z,,,,32.6,,,
2017-11-08T03:58:55.805Z,,22.8,,,,52,
2017-11-08T03:59:25.805Z,,22.8,,,,52,
2017-11-08T03:59:35.806Z,,22.8,,,,52,
2017-11-08T03:59:55.806Z,,22.8,,,,52,
2017-11-08T04:00:25.806Z,,22.7,,,,52,
2017-11-08T04:00:35.807Z,,22.7,,,,52,
2017-11-08T04:00:45.806Z,,22.7,,,,52,
2017-11-08T04:00:55.807Z,,22.7,,,,52,
2017-11-08T04:01:25.806Z,,22.7,,32.5,,52,
2017-11-08T04:01:35.806Z,,22.7,,,,52,
2017-11-08T04:01:45.806Z,,22.7,,,,52,
2017-11-08T04:01:55.807Z,,22.7,,,,52,
2017-11-08T04:02:25.805Z,,22.7,,,,52,
2017-11-08T04:02:35.806Z,,22.7,,,,52,
2017-11-08T04:02:55.805Z,,22.7,,,,52,
2017-11-08T04:03:25.811Z,,22.7,,,,52,
2017-11-08T04:03:35.805Z,,22.7,,,,52,
2017-11-08T04:03:55.805Z,,22.7,,,,52,
2017-11-08T04:04:05.890Z,,,,32.4,,,
2017-11-08T04:04:25.805Z,,22.7,,,,52,
2017-11-08T04:04:35.805Z,,22.7,,,,52,
2017-11-08T04:04:55.805Z,,22.7,,,,52,
