Time,PrimT,HwActive,PrimTSet,HwTOutlet,ActPow,HwTSet,ChActive
2017-11-25T11:56:51.166Z,56,,,50.4,118,52,
2017-11-25T11:57:01.167Z,58.1,,,,113,,
2017-11-25T11:57:11.167Z,58.3,0,,52.6,0,52,0
2017-11-25T11:57:31.167Z,57.2,,,53.8,,52,
2017-11-25T11:57:41.167Z,56.2,,,53.3,,52,
2017-11-25T11:57:51.167Z,55.9,,,,,,
2017-11-25T11:58:11.167Z,,,,52.7,,52,
2017-11-25T11:58:21.166Z,,,,52.5,,52,
2017-11-25T11:58:31.167Z,55.7,,5,,,,
2017-11-25T11:58:41.167Z,,,,52.3,,52,
2017-11-25T11:58:51.167Z,55.6,,,51.9,,52,
2017-11-25T11:59:01.166Z,,,,51.6,,52,
2017-11-25T11:59:21.167Z,55.5,,,51.2,,52,
2017-11-25T11:59:31.167Z,,,,51,,52,
2017-11-25T11:59:51.167Z,55.4,,,51.2,,52,
2017-11-25T12:00:01.167Z,,,,51,,52,
2017-11-25T12:00:11.167Z,55.3,,,50.8,,52,
2017-11-25T12:00:21.166Z,,,,50.6,,52,
2017-11-25T12:00:31.167Z,,,,50.4,,52,
2017-11-25T12:00:51.167Z,55.2,,,50,,52,
2017-11-25T12:01:01.166Z,55.1,,,49.8,,52,
2017-11-25T12:01:11.167Z,,,,49.7,,52,
2017-11-25T12:01:21.166Z,54.8,,,49.4,,52,
2017-11-25T12:01:31.166Z,55,,,49.2,,52,
2017-11-25T12:01:51.166Z,54.9,,,49,,52,
2017-11-25T12:02:01.166Z,,,,48.7,,52,
2017-11-25T12:02:11.167Z,,,,48.5,,52,
2017-11-25T12:02:21.166Z,54.8,,,,,,
2017-11-25T12:02:31.166Z,,,,48.2,,52,
2017-11-25T12:02:41.167Z,54.7,,,,,,
2017-11-25T12:02:51.166Z,54.6,,,48,,52,
2017-11-25T12:03:01.167Z,,,,47.6,,52,
2017-11-25T12:03:11.167Z,,,,47.5,,52,
2017-11-25T12:03:21.167Z,54.5,,,,,,
2017-11-25T12:03:31.167Z,,,,47.2,,52,
2017-11-25T12:03:41.166Z,54.4,,,,,,
2017-11-25T12:03:51.166Z,54.3,,,46.7,,52,
2017-11-25T12:04:01.168Z,54.1,,,46.2,,52,
2017-11-25T12:04:11.166Z,,1,0,,,,0
2017-11-25T12:04:21.167Z,54.6,,,,,,
2017-11-25T12:04:31.167Z,56,1,,51.5,30,52,0
2017-11-25T12:04:41.167Z,52.3,0,,,0,,0
2017-11-25T12:04:51.230Z,52,,,53.7,,52,
2017-11-25T12:05:01.166Z,,,,53.4,,52,
2017-11-25T12:05:11.212Z,51.9,,,,,,
2017-11-25T12:05:31.190Z,,,,53,,52,
2017-11-25T12:05:41.191Z,51.8,,,,,,
2017-11-25T12:05:51.166Z,,,5,52.4,,52,
2017-11-25T12:06:01.166Z,51.7,,,52.2,,52,
2017-11-25T12:06:11.166Z,,,,52,,52,
2017-11-25T12:06:21.167Z,51.6,,,51.8,,52,
2017-11-25T12:06:31.167Z,,,,51.6,,52,
2017-11-25T12:06:51.267Z,51.5,,,51.1,,52,
2017-11-25T12:07:01.166Z,,,,50.9,,52,
2017-11-25T12:07:21.166Z,51.4,,,50.5,,52,
2017-11-25T12:07:31.167Z,,,,50.3,,52,
2017-11-25T12:07:51.233Z,51.2,,,50.1,,52,
2017-11-25T12:08:01.166Z,51.3,,,49.8,,52,
2017-11-25T12:08:11.166Z,,,,49.6,,52,
2017-11-25T12:08:21.166Z,,,,48.4,,52,
2017-11-25T12:08:31.166Z,,,,49.1,,52,
2017-11-25T12:08:41.167Z,51.1,,,,,,
2017-11-25T12:08:51.166Z,51.2,,,48.9,,52,
2017-11-25T12:09:01.166Z,,,,48.6,,52,
2017-11-25T12:09:11.166Z,,,,48.4,,52,
2017-11-25T12:09:21.167Z,51.1,,,47.4,,52,
2017-11-25T12:09:31.166Z,,,,48,,52,
2017-11-25T12:09:41.166Z,51.1,,,47.9,,52,
2017-11-25T12:09:51.277Z,51,,,47.5,,52,
2017-11-25T12:10:01.166Z,,,,47.4,,52,
2017-11-25T12:10:11.166Z,,,,47.2,,52,
2017-11-25T12:10:21.366Z,50.9,,,,,,
2017-11-25T12:10:31.166Z,50.9,,,,,,
2017-11-25T12:10:41.166Z,,,,47,,52,
2017-11-25T12:10:51.166Z,,,,46.7,,52,
2017-11-25T12:11:01.167Z,,,,46.6,,52,
2017-11-25T12:11:11.166Z,50.7,,,,,,
2017-11-25T12:11:21.167Z,,,,46.3,,52,
2017-11-25T12:11:31.166Z,,,,46.1,,52,
2017-11-25T12:11:41.167Z,50.6,,,45.3,,52,
2017-11-25T12:11:51.166Z,,,,45.8,,52,
2017-11-25T12:12:01.166Z,50.5,,,45.7,,52,
2017-11-25T12:12:11.166Z,,,,45.6,,52,
2017-11-25T12:12:21.166Z,50.4,,,45.4,,52,
2017-11-25T12:12:31.167Z,,,,45.3,,52,
2017-11-25T12:12:51.166Z,50.3,,,45,,52,
2017-11-25T12:13:01.166Z,,,,44.9,,52,
2017-11-25T12:13:11.166Z,,,,44.7,,52,
2017-11-25T12:13:21.166Z,50.2,,,44.6,,52,
2017-11-25T12:13:31.166Z,,,,44.4,,52,
2017-11-25T12:13:51.166Z,50.1,,,44.1,,52,
2017-11-25T12:14:01.167Z,,,,43.9,,52,
2017-11-25T12:14:11.166Z,50,,,43.7,,52,
2017-11-25T12:14:21.174Z,,,,43.6,,52,
2017-11-25T12:14:41.167Z,49.9,,,43.5,,52,
2017-11-25T12:14:53.832Z,49.8,,,,,,
2017-11-25T12:15:01.166Z,49.9,,,43.2,,52,
2017-11-25T12:15:11.166Z,,,,43.1,,52,
2017-11-25T12:15:21.167Z,49.8,,,,,,
2017-11-25T12:15:31.167Z,,,,42.9,,52,
2017-11-25T12:15:51.166Z,49.7,,,42.8,,52,
2017-11-25T12:16:01.166Z,,,,42.5,,52,
2017-11-25T12:16:11.166Z,,,,42.4,,52,
2017-11-25T12:16:21.166Z,49.5,,,,,,
2017-11-25T12:16:31.166Z,,,,42.2,,52,
2017-11-25T12:16:41.167Z,49.6,,,,,,
2017-11-25T12:16:51.166Z,49.5,,,42.1,,52,
2017-11-25T12:17:01.167Z,,,,41.9,,52,
2017-11-25T12:17:11.167Z,,,,41.8,,52,
2017-11-25T12:17:31.167Z,,,,41.6,,52,
2017-11-25T12:17:51.166Z,49.4,,,41.5,,52,
2017-11-25T12:18:01.166Z,,,,41.3,,52,
2017-11-25T12:18:11.166Z,49.2,,,41.2,,52,
2017-11-25T12:18:21.166Z,49.3,,,,,,
2017-11-25T12:18:31.167Z,,,,40.9,,52,
2017-11-25T12:18:41.166Z,49.1,,,,,,
2017-11-25T12:18:51.167Z,49.1,,,40.7,,52,
2017-11-25T12:19:01.166Z,49.2,,,40.6,,52,
2017-11-25T12:19:11.166Z,,,,40.5,,52,
2017-11-25T12:19:21.166Z,49.1,,,40.5,,52,
2017-11-25T12:19:31.166Z,,,,40.4,,52,
2017-11-25T12:19:51.166Z,,,,40.2,,52,
2017-11-25T12:20:01.166Z,,,,40.1,,52,
2017-11-25T12:20:11.166Z,49,,,40,,52,
2017-11-25T12:20:21.166Z,,,,39.9,,52,
2017-11-25T12:20:31.230Z,,,,39.8,,52,
2017-11-25T12:20:41.222Z,48.9,,,39.6,,52,
2017-11-25T12:20:51.219Z,49,1,0,39.5,,52,0
2017-11-25T12:21:01.166Z,49,1,,,37,,0
2017-11-25T12:21:11.166Z,49.7,0,,48.6,35,52,0
2017-11-25T12:21:21.187Z,49.6,0,,,0,,0
2017-11-25T12:21:31.166Z,,,,48.9,,52,
2017-11-25T12:21:41.166Z,49.1,,,,,,
2017-11-25T12:21:51.166Z,48.9,,,48.6,,52,
2017-11-25T12:22:01.166Z,48.9,,,48.4,,52,
2017-11-25T12:22:21.166Z,,,,48.1,,52,
2017-11-25T12:22:31.166Z,,,,47.9,,52,
2017-11-25T12:22:41.166Z,48.8,,5,,,,
2017-11-25T12:22:51.166Z,,,,47.7,,52,
2017-11-25T12:23:01.166Z,48.7,,,47.4,,52,
2017-11-25T12:23:11.166Z,,,,47.2,,52,
2017-11-25T12:23:31.166Z,,,,46.9,,52,
2017-11-25T12:23:51.166Z,48.6,,,46.6,,52,
2017-11-25T12:24:01.166Z,,,,46.5,,52,
2017-11-25T12:24:13.485Z,,,,46.3,,52,
2017-11-25T12:24:21.166Z,,,,46.2,,52,
2017-11-25T12:24:31.166Z,,,,46,,52,
2017-11-25T12:24:41.166Z,48.5,,,,,,
2017-11-25T12:24:51.167Z,,,,45.9,,52,
2017-11-25T12:25:01.166Z,,,,45.6,,52,
2017-11-25T12:25:11.166Z,,,,45.5,,52,
2017-11-25T12:25:31.166Z,,,,45.2,,52,
2017-11-25T12:25:51.168Z,,,,45,,52,
2017-11-25T12:26:01.166Z,,,,44.8,,52,
2017-11-25T12:26:11.166Z,,,,44.7,,52,
2017-11-25T12:26:21.166Z,48.4,,,,,,
2017-11-25T12:26:31.166Z,,,,44.3,,52,
2017-11-25T12:26:51.167Z,,,,44.2,,52,
2017-11-25T12:27:01.166Z,,,,43.9,,52,
2017-11-25T12:27:11.166Z,48.3,,,43.8,,52,
2017-11-25T12:27:31.166Z,,,,43.5,,52,
2017-11-25T12:27:51.167Z,,,,43.4,,52,
2017-11-25T12:28:01.166Z,,,,43.2,,52,
2017-11-25T12:28:11.166Z,,,,43.1,,52,
2017-11-25T12:28:21.166Z,48.2,,,,,,
2017-11-25T12:28:31.166Z,,,,42.8,,52,
2017-11-25T12:28:51.166Z,48.1,,,42.7,,52,
2017-11-25T12:29:01.166Z,,,,42.5,,52,
2017-11-25T12:29:21.166Z,,,,42.4,,52,
2017-11-25T12:29:31.166Z,,,,42.1,,52,
2017-11-25T12:29:41.166Z,48,,,,,,
2017-11-25T12:29:51.166Z,,,,41.9,,52,
2017-11-25T12:30:01.166Z,,,,41.8,,52,
2017-11-25T12:30:11.166Z,47.9,,,,,,
2017-11-25T12:30:21.166Z,,,,41.6,,52,
2017-11-25T12:30:41.166Z,,,,41.5,,52,
2017-11-25T12:30:51.166Z,47.8,,,41.4,,52,
2017-11-25T12:31:01.166Z,,,,41.2,,52,
2017-11-25T12:31:21.166Z,,,,41.1,,52,
2017-11-25T12:31:31.166Z,,,,40.8,,52,
2017-11-25T12:31:41.166Z,47.7,,,,,,
2017-11-25T12:31:51.166Z,,,,40.7,,52,
2017-11-25T12:32:01.166Z,,,,40.5,,52,
2017-11-25T12:32:11.166Z,,,,40.4,,52,
2017-11-25T12:32:21.166Z,47.6,,,,,,
2017-11-25T12:32:31.166Z,,,,40.2,,52,
2017-11-25T12:32:51.166Z,47.4,,,40.1,,52,
2017-11-25T12:33:01.166Z,,,,39.9,,52,
2017-11-25T12:33:21.166Z,,,,39.8,,52,
2017-11-25T12:33:31.166Z,47.3,,,39.7,,52,
2017-11-25T12:33:41.166Z,47.4,,,,,,
2017-11-25T12:33:51.166Z,47.3,,,39.6,,52,
2017-11-25T12:34:01.166Z,,,,39.4,,52,
2017-11-25T12:34:21.166Z,47.2,,,39.4,,52,
2017-11-25T12:34:31.166Z,,,,39.2,,52,
2017-11-25T12:34:51.166Z,,,,39.1,,52,
2017-11-25T12:35:01.165Z,,,,38.8,,52,
2017-11-25T12:35:21.166Z,47.1,,,38.8,,52,
2017-11-25T12:35:31.166Z,,,,38.7,,52,
2017-11-25T12:35:41.166Z,,,,38.6,,52,
2017-11-25T12:35:51.166Z,,,,38.4,,52,
2017-11-25T12:36:01.166Z,47,,,38.3,,52,
2017-11-25T12:36:11.166Z,,,,38.2,,52,
2017-11-25T12:36:21.166Z,,,,38.1,,52,
2017-11-25T12:36:41.166Z,46.9,,,,,,
2017-11-25T12:36:51.165Z,46.9,,,38.1,,52,
2017-11-25T12:37:01.183Z,,,,37.9,,52,
2017-11-25T12:37:21.165Z,,,,37.8,,52,
2017-11-25T12:37:31.165Z,,,,37.7,,52,
2017-11-25T12:37:41.166Z,,,,37.7,,52,
2017-11-25T12:37:51.166Z,46.8,,,37.6,,52,
2017-11-25T12:38:01.166Z,46.7,,,37.5,,52,
2017-11-25T12:38:11.166Z,46.8,,,,,,
2017-11-25T12:38:21.166Z,,,,37.4,,52,
2017-11-25T12:38:31.166Z,46.6,,,37.3,,52,
2017-11-25T12:38:41.166Z,46.7,,,36.9,,52,
2017-11-25T12:38:51.166Z,,,,37.2,,52,
2017-11-25T12:39:01.165Z,,,,37.2,,52,
2017-11-25T12:39:11.166Z,,,,37.1,,52,
2017-11-25T12:39:21.166Z,46.6,,,36.9,,52,
2017-11-25T12:39:31.165Z,,,,36.9,,52,
2017-11-25T12:39:41.166Z,,,,36.8,,52,
2017-11-25T12:39:51.166Z,,,,36.7,,52,
2017-11-25T12:40:01.166Z,,,,36.7,,52,
2017-11-25T12:40:11.165Z,,,,36.6,,52,
2017-11-25T12:40:21.166Z,46.5,,,36.6,,52,
2017-11-25T12:40:31.166Z,,,,36.5,,52,
2017-11-25T12:40:41.166Z,,,,36.4,,52,
2017-11-25T12:40:51.166Z,46.5,,,36.4,,52,
2017-11-25T12:41:01.166Z,,,,36.3,,52,
2017-11-25T12:41:21.165Z,46.4,,,36.2,,52,
2017-11-25T12:41:31.165Z,,,,36.1,,52,
2017-11-25T12:41:41.166Z,,,,36.1,,52,
2017-11-25T12:42:29.284Z,46.3,,,35.9,,52,
2017-11-25T12:42:29.285Z,,,,35.9,,52,
2017-11-25T12:42:31.379Z,,,,35.8,,52,
2017-11-25T12:42:41.166Z,,,,35.8,,52,
2017-11-25T12:42:51.166Z,,,,35.7,,52,
2017-11-25T12:43:01.166Z,,,,35.6,,52,
2017-11-25T12:43:11.166Z,46.2,,,,,,
2017-11-25T12:43:21.171Z,,,,35.6,,52,
2017-11-25T12:43:31.166Z,,,,35.5,,52,
2017-11-25T12:43:41.166Z,,,,35.5,,52,
2017-11-25T12:43:51.166Z,,,,35.4,,52,
2017-11-25T12:44:01.166Z,,,,35.3,,52,
2017-11-25T12:44:11.166Z,46.1,,,,,,
2017-11-25T12:44:21.165Z,,,,35.3,,52,
2017-11-25T12:44:31.185Z,,,,35.2,,52,
2017-11-25T12:44:41.166Z,,,,35.2,,52,
2017-11-25T12:45:01.166Z,,,,35.1,,52,
2017-11-25T12:45:21.166Z,46,,,34.8,,52,
2017-11-25T12:45:31.660Z,,,,34.8,,52,
2017-11-25T12:45:51.166Z,,,,34.7,,52,
2017-11-25T12:46:01.166Z,45.9,,,,,,
2017-11-25T12:46:21.165Z,,,,34.6,,52,
2017-11-25T12:46:31.166Z,,,,34.3,,52,
2017-11-25T12:46:41.165Z,,,,34.5,,52,
2017-11-25T12:46:51.166Z,,,,34.5,,52,
2017-11-25T12:47:11.166Z,45.8,,,34.4,,52,
2017-11-25T12:47:21.165Z,,,,34.3,,52,
2017-11-25T12:47:41.166Z,,,,34.3,,52,
2017-11-25T12:47:51.165Z,,,,34.2,,52,
2017-11-25T12:48:11.165Z,,,,34.2,,52,
2017-11-25T12:48:21.165Z,,,,34.1,,52,
2017-11-25T12:48:31.166Z,45.7,,,,,,
2017-11-25T12:48:41.166Z,,,,34.1,,52,
2017-11-25T12:48:51.166Z,,,,34,,52,
2017-11-25T12:49:11.165Z,,,,33.9,,52,
2017-11-25T12:49:21.166Z,,,,33.9,,52,
2017-11-25T12:49:41.166Z,,,,33.8,,52,
2017-11-25T12:49:51.166Z,45.6,0,5,33.8,0,52,0
2017-11-25T12:50:01.165Z,,,,33.7,,52,
2017-11-25T12:50:11.165Z,,,,33.7,,52,
2017-11-25T12:50:21.165Z,,,,33.6,,52,
2017-11-25T12:50:31.165Z,,,,33.6,,52,
2017-11-25T12:50:41.165Z,,,,33.6,,52,
2017-11-25T12:50:51.165Z,45.5,,,33.5,,52,
2017-11-25T12:51:01.166Z,,,,33.5,,52,
2017-11-25T12:51:11.167Z,,,,33.4,,52,
2017-11-25T12:51:21.165Z,,,,33.4,,52,
2017-11-25T12:51:31.166Z,,,,33.4,,52,
2017-11-25T12:51:41.165Z,,,,33.4,,52,
2017-11-25T12:51:51.166Z,45.4,,,33.3,,52,
2017-11-25T12:52:01.222Z,,,,33.3,,52,
2017-11-25T12:52:11.165Z,,,,33.2,,52,
2017-11-25T12:52:21.203Z,,,,33.2,,52,
2017-11-25T12:52:31.195Z,,,,33.2,,52,
2017-11-25T12:52:41.165Z,,,,33.2,,52,
2017-11-25T12:52:51.166Z,,,,33.1,,52,
2017-11-25T12:53:01.167Z,45.3,0,58,33.1,,52,2
2017-11-25T12:53:11.165Z,,,,33.1,,52,
2017-11-25T12:53:21.166Z,,,,32.9,,52,
2017-11-25T12:53:31.166Z,,,,32.9,,52,
2017-11-25T12:53:51.165Z,,,,32.9,,52,
2017-11-25T12:54:01.165Z,,,,32.8,,52,
2017-11-25T12:54:11.165Z,,,,32.8,,52,
2017-11-25T12:54:21.165Z,45.2,,,,,,
2017-11-25T12:54:31.397Z,,,,32.7,,52,
2017-11-25T12:54:41.165Z,,,,32.7,,52,
2017-11-25T12:54:51.165Z,45.1,,,32.7,,52,
2017-11-25T12:55:01.165Z,45.2,,,32.6,,52,
2017-11-25T12:55:11.165Z,,,,32.5,,52,
2017-11-25T12:55:21.166Z,45.1,,,32.5,,52,
2017-11-25T12:55:31.308Z,48.8,0,,32.5,42,52,2
2017-11-25T12:55:41.165Z,48,,,32.4,31,52,
2017-11-25T12:55:51.166Z,40.4,,,32.4,29,52,
2017-11-25T12:56:01.166Z,36.8,,,,,,
2017-11-25T12:56:11.165Z,36.5,,,32.4,30,52,
2017-11-25T12:56:21.165Z,33.7,,,,29,,
2017-11-25T12:56:31.166Z,33.2,,,,30,,
2017-11-25T12:56:41.165Z,,,,32.3,,52,
2017-11-25T12:56:51.165Z,30.2,,,32.3,29,52,
2017-11-25T12:57:01.166Z,,,,32.3,,52,
2017-11-25T12:57:11.165Z,30.4,,,,,,
2017-11-25T12:57:21.165Z,31.1,,,32.2,29,52,
2017-11-25T12:57:31.166Z,,,,32.2,30,52,
2017-11-25T12:57:41.165Z,31.2,,,32.2,29,52,
2017-11-25T12:57:51.166Z,31.4,,,32.2,,52,
2017-11-25T12:58:01.166Z,,,,32.1,,52,
2017-11-25T12:58:11.165Z,31.6,,,32.1,,52,
2017-11-25T12:58:21.166Z,32,,,,29,,
2017-11-25T12:58:31.165Z,32.2,,,32,29,52,
2017-11-25T12:58:51.165Z,32.5,,,32,,52,
2017-11-25T12:59:01.165Z,33.1,,,,29,,
2017-11-25T12:59:11.165Z,,,,32,,52,
2017-11-25T12:59:21.165Z,33.3,,,31.9,,52,
2017-11-25T12:59:31.165Z,33.6,,,31.9,,52,
2017-11-25T12:59:42.799Z,33.8,,,,,,
2017-11-25T12:59:51.166Z,34,,,31.8,30,52,
2017-11-25T13:00:01.165Z,34.3,,,,29,,
2017-11-25T13:00:11.192Z,34.7,,,31.8,30,52,
2017-11-25T13:00:21.165Z,,,,31.8,,52,
2017-11-25T13:00:31.165Z,35.3,,,,29,,
2017-11-25T13:00:51.165Z,35.4,,,31.6,30,52,
2017-11-25T13:01:01.165Z,35.6,,,31.6,29,52,
2017-11-25T13:01:11.165Z,35.8,,,31.6,30,52,
2017-11-25T13:01:21.166Z,36,,,31.5,,52,
2017-11-25T13:01:31.165Z,36.1,,,,29,,
2017-11-25T13:01:41.166Z,36.2,,,31.5,,52,
2017-11-25T13:01:51.165Z,36.5,,,31.4,29,52,
2017-11-25T13:02:01.165Z,36.6,,,31.4,30,52,
2017-11-25T13:02:11.165Z,36.9,,,31.4,30,52,
2017-11-25T13:02:21.165Z,35.8,0,5,,0,,0
2017-11-25T13:02:31.165Z,35.3,,,,,,
2017-11-25T13:02:41.165Z,,,,31.4,,52,
2017-11-25T13:02:51.165Z,32.9,,,31.4,,52,
2017-11-25T13:03:01.165Z,32.5,,,31.4,,52,
2017-11-25T13:03:11.165Z,32.2,,,31.3,,52,
2017-11-25T13:03:21.165Z,,,,31.2,,52,
2017-11-25T13:03:31.165Z,32.1,,,31.3,,52,
2017-11-25T13:03:41.165Z,,,,31.2,,52,
2017-11-25T13:03:51.165Z,,,,31.3,,52,
2017-11-25T13:04:01.165Z,31.9,,,31.2,,52,
2017-11-25T13:04:11.165Z,31.8,,,31.2,,52,
2017-11-25T13:04:21.166Z,31.9,,,31.2,,52,
2017-11-25T13:04:31.165Z,31.8,,,31.2,,52,
2017-11-25T13:04:51.165Z,,0,5,31.2,,52,0
2017-11-25T13:05:01.169Z,,,,31,,52,
2017-11-25T13:05:11.165Z,31.8,,,,,,
2017-11-25T13:05:21.165Z,,0,5,31,,52,0
2017-11-25T13:05:41.165Z,,0,58,,,,2
2017-11-25T13:05:51.165Z,,,,31,,52,
2017-11-25T13:06:01.165Z,,,,30.9,,52,
2017-11-25T13:06:11.165Z,,,,30.9,,52,
2017-11-25T13:06:21.168Z,,,,30.9,,52,
2017-11-25T13:06:31.165Z,,,,30.9,,52,
2017-11-25T13:06:41.165Z,,,,30.9,,52,
2017-11-25T13:06:51.166Z,,,,30.8,,52,
2017-11-25T13:07:01.168Z,,,,30.8,,52,
2017-11-25T13:07:11.165Z,31.9,,,,,,
2017-11-25T13:07:21.165Z,,,,30.8,,52,
2017-11-25T13:07:31.165Z,,,,30.8,,52,
2017-11-25T13:07:41.167Z,,,,30.8,,52,
2017-11-25T13:07:51.168Z,,,,30.7,,52,
2017-11-25T13:08:01.214Z,32,,,,,,
2017-11-25T13:08:11.165Z,32.1,,,30.7,,52,
2017-11-25T13:08:21.189Z,,,,30.7,,52,
2017-11-25T13:08:31.165Z,32.2,,,,,,
2017-11-25T13:08:41.168Z,32.4,,,30.6,,52,
2017-11-25T13:08:51.168Z,,,,30.6,,52,
2017-11-25T13:09:01.166Z,32.6,,,30.6,,52,
2017-11-25T13:09:11.165Z,32.7,,,30.6,,52,
2017-11-25T13:09:21.165Z,32.8,,,30.6,,52,
2017-11-25T13:09:31.165Z,32.9,,,30.4,,52,
2017-11-25T13:09:41.168Z,33.1,,,,,,
2017-11-25T13:09:51.169Z,33.2,,,30.4,,52,
2017-11-25T13:10:01.164Z,33.3,,,30.4,,52,
2017-11-25T13:10:11.165Z,33.5,,,30.4,,52,
2017-11-25T13:10:21.165Z,33.6,,,30.4,,52,
2017-11-25T13:10:31.165Z,33.7,,,30.4,,52,
2017-11-25T13:10:41.165Z,,,,30.3,,52,
2017-11-25T13:10:51.165Z,34,,,30.3,,52,
2017-11-25T13:11:01.165Z,34.1,,,30.3,,52,
2017-11-25T13:11:11.169Z,34.2,,,30.3,,52,
2017-11-25T13:11:21.165Z,34.5,,,30.3,,52,
2017-11-25T13:11:31.165Z,,,,30.3,,52,
2017-11-25T13:11:41.165Z,34.6,,,30.3,,52,
2017-11-25T13:11:51.165Z,34.8,,,30.2,,52,
2017-11-25T13:12:01.165Z,,,,30.2,,52,
2017-11-25T13:12:11.165Z,35.1,,,30.1,,52,
2017-11-25T13:12:21.166Z,,,,30.2,,52,
2017-11-25T13:12:31.166Z,35.5,0,5,,,,0
2017-11-25T13:12:41.165Z,,,,30.2,,52,
2017-11-25T13:12:51.165Z,35.3,0,58,30.1,,52,2
2017-11-25T13:13:01.167Z,35.4,,,30.1,,52,
2017-11-25T13:13:11.165Z,,0,,,,,0
2017-11-25T13:13:21.165Z,35.5,,5,30.1,,52,
2017-11-25T13:13:31.165Z,,,,30.1,,52,
2017-11-25T13:13:51.166Z,35.5,,,,,,
2017-11-25T13:14:01.166Z,,,,30,,52,
2017-11-25T13:14:11.165Z,,,,30,,52,
2017-11-25T13:14:21.165Z,35.5,,,,,,
2017-11-25T13:14:31.165Z,,,,30,,52,
2017-11-25T13:14:41.165Z,,,,30,,52,
2017-11-25T13:14:51.167Z,35.4,,,30,,52,
2017-11-25T13:15:11.165Z,,,,29.8,,52,
2017-11-25T13:15:21.165Z,,,,29.8,,52,
2017-11-25T13:15:31.165Z,35.3,,,,,,
2017-11-25T13:15:41.165Z,,,,29.8,,52,
2017-11-25T13:15:51.165Z,35.2,,,29.7,,52,
2017-11-25T13:16:01.165Z,,,,29.8,,52,
2017-11-25T13:16:11.165Z,35.2,,,,,,
2017-11-25T13:16:21.165Z,35.1,,,29.7,,52,
2017-11-25T13:16:31.165Z,,,,29.7,,52,
2017-11-25T13:16:41.165Z,34.9,,,,,,
2017-11-25T13:16:51.165Z,,,,29.7,,52,
2017-11-25T13:17:01.165Z,,,,29.7,,52,
2017-11-25T13:17:11.165Z,34.8,,,29.6,,52,
2017-11-25T13:17:21.165Z,,,,29.6,,52,
2017-11-25T13:17:31.165Z,34.7,,,29.6,,52,
2017-11-25T13:17:41.165Z,,,,29.6,,52,
2017-11-25T13:17:51.165Z,34.6,,,29.6,,52,
2017-11-25T13:18:01.165Z,,,,29.6,,52,
2017-11-25T13:18:11.164Z,,,,29.6,,52,
2017-11-25T13:18:21.165Z,34.5,,,29.6,,52,
2017-11-25T13:18:31.165Z,,,,29.5,,52,
2017-11-25T13:18:41.165Z,,,,29.5,,52,
2017-11-25T13:18:51.165Z,,,,29.5,,52,
2017-11-25T13:19:01.165Z,34.4,,,,,,
2017-11-25T13:19:11.165Z,,,,29.5,,52,
2017-11-25T13:19:21.170Z,,,,29.5,,52,
2017-11-25T13:19:31.165Z,34.3,,,,,,
2017-11-25T13:19:41.165Z,,,,29.3,,52,
2017-11-25T13:19:51.165Z,34.2,,,29.3,,52,
2017-11-25T13:20:01.165Z,,,,29.3,,52,
2017-11-25T13:20:11.166Z,34.1,,,29.3,,52,
2017-11-25T13:20:21.164Z,,,,29.3,,52,
2017-11-25T13:20:31.164Z,,,,29.3,,52,
2017-11-25T13:20:41.165Z,34,,,,,,
2017-11-25T13:20:51.164Z,,,,29.2,,52,
2017-11-25T13:21:01.165Z,34,,,29.2,,52,
2017-11-25T13:21:11.165Z,33.9,,,,,,
2017-11-25T13:21:21.165Z,,,,29.2,,52,
2017-11-25T13:21:31.165Z,,,,29.2,,52,
2017-11-25T13:21:51.165Z,33.8,,,29.2,,52,
2017-11-25T13:22:01.165Z,,,,29.2,,52,
2017-11-25T13:22:11.164Z,,,,29.2,,52,
2017-11-25T13:22:21.183Z,33.7,,,,,,
2017-11-25T13:22:31.165Z,,,,29.1,,52,
2017-11-25T13:22:41.164Z,,,,29.1,,52,
2017-11-25T13:22:51.164Z,,,,29.1,,52,
2017-11-25T13:23:01.164Z,33.5,,,,,,
2017-11-25T13:23:11.165Z,33.6,,,29.1,,52,
2017-11-25T13:23:21.174Z,,,,29.1,,52,
2017-11-25T13:23:31.224Z,,,,29,,52,
2017-11-25T13:23:41.220Z,,,,29,,52,
2017-11-25T13:23:51.164Z,33.5,,,29,,52,
2017-11-25T13:24:11.312Z,33.4,,,29,,52,
2017-11-25T13:24:21.165Z,,,,29,,52,
2017-11-25T13:24:41.167Z,,,,29,,52,
2017-11-25T13:24:51.165Z,,,,29,,52,
2017-11-25T13:25:01.166Z,33.3,,,,,,
2017-11-25T13:25:11.165Z,,,,28.9,,52,
2017-11-25T13:25:21.165Z,33.2,,,28.9,,52,
2017-11-25T13:25:31.166Z,33.3,,,,,,
2017-11-25T13:25:41.165Z,,,,28.9,,52,
2017-11-25T13:25:51.170Z,33.2,,,28.9,,52,
2017-11-25T13:26:01.165Z,,,,28.9,,52,
2017-11-25T13:26:11.165Z,,,,28.9,,52,
2017-11-25T13:26:21.164Z,,,,28.9,,52,
2017-11-25T13:26:31.168Z,,,,28.7,,52,
2017-11-25T13:26:41.165Z,33.1,,,,,,
2017-11-25T13:26:51.165Z,,,,28.7,,52,
2017-11-25T13:27:11.164Z,32.9,,,28.7,,52,
2017-11-25T13:27:21.164Z,33.1,,,,,,
2017-11-25T13:27:31.169Z,32.9,,,28.7,,52,
