Time,ActPow,ChActive,HwActive,PrimTSet,HwTSet,PrimT,HwTOutlet
2018-02-03T14:40:18.808Z,,,,,50,,29.8
2018-02-03T14:40:28.808Z,,,,,,32.8,
2018-02-03T14:40:38.809Z,,,,,50,,29.8
2018-02-03T14:40:48.808Z,,,,,50,,29.8
2018-02-03T14:41:08.808Z,,,,,50,,29.8
2018-02-03T14:41:18.808Z,,,,,50,,29.7
2018-02-03T14:41:38.809Z,,,,,50,,29.7
2018-02-03T14:41:48.809Z,,,,,50,,29.7
2018-02-03T14:42:08.808Z,,,,,50,,29.7
2018-02-03T14:42:18.808Z,,,,,50,,29.7
2018-02-03T14:42:38.808Z,,,,,50,,29.6
2018-02-03T14:42:48.808Z,,,,,50,,29.6
2018-02-03T14:42:58.808Z,,,,,,32.7,
2018-02-03T14:43:08.808Z,,,,,50,,29.6
2018-02-03T14:43:18.808Z,,,,,50,,29.6
2018-02-03T14:43:38.808Z,0,0,0,5,50,32.7,29.6
2018-02-03T14:43:48.807Z,,,,,50,,29.6
2018-02-03T14:44:08.809Z,,,,,50,,29.5
2018-02-03T14:44:18.810Z,,,,,50,,29.5
2018-02-03T14:44:38.808Z,,,,,50,,29.5
2018-02-03T14:44:48.808Z,,,,,50,,29.5
2018-02-03T14:45:08.809Z,,,,,50,,29.5
2018-02-03T14:45:18.823Z,,,,,50,,29.5
2018-02-03T14:45:28.943Z,,,,,,32.6,
2018-02-03T14:45:38.808Z,,,,,50,,32.5
2018-02-03T14:45:48.808Z,,,,,50,,32.5
2018-02-03T14:46:08.808Z,,,,,50,,32.4
2018-02-03T14:46:18.807Z,,,,,50,,32.3
2018-02-03T14:46:38.808Z,,,,,50,,32.2
2018-02-03T14:46:48.808Z,,,,,50,,32.2
2018-02-03T14:46:58.808Z,,,,,50,,32.1
2018-02-03T14:47:08.808Z,60,0,2,0,50,33.3,32.2
2018-02-03T14:47:18.808Z,0,0,0,,50,36.3,34
2018-02-03T14:47:28.807Z,,,,,50,35.6,34
2018-02-03T14:47:38.807Z,,,,,50,35.5,34
2018-02-03T14:47:48.808Z,,,,,50,,33.9
2018-02-03T14:47:58.807Z,,,,,,35.4,
2018-02-03T14:48:08.808Z,,,,,50,,33.8
2018-02-03T14:48:18.808Z,,1,0,59,50,,33.8
2018-02-03T14:48:28.808Z,,,,,50,,33.7
2018-02-03T14:48:38.808Z,,0,0,5,50,,33.7
2018-02-03T14:48:58.809Z,,,,,50,,33.6
2018-02-03T14:49:08.808Z,,,,,50,,33.5
2018-02-03T14:49:18.807Z,,1,0,59,,,
2018-02-03T14:49:28.808Z,,,,,50,,33.4
2018-02-03T14:49:38.808Z,,,,,50,35.3,33.4
2018-02-03T14:49:48.808Z,,0,0,5,50,,33.3
2018-02-03T14:49:58.808Z,,1,0,59,50,,33.3
2018-02-03T14:50:08.807Z,,0,0,5,,,
2018-02-03T14:50:18.808Z,,,,,50,,33.2
2018-02-03T14:50:28.808Z,,,,,50,,33.2
2018-02-03T14:50:38.808Z,,1,0,59,50,,33.1
2018-02-03T14:50:58.808Z,,,,,50,,32.9
2018-02-03T14:51:08.808Z,,,,,50,,32.9
2018-02-03T14:51:18.808Z,,,,,,35.2,
2018-02-03T14:51:28.808Z,,,,,50,,32.8
2018-02-03T14:51:38.808Z,,,,,50,,32.7
2018-02-03T14:51:48.808Z,,,,,50,,32.7
2018-02-03T14:52:08.807Z,,,,,50,,32.6
2018-02-03T14:52:18.807Z,,,,,50,,32.6
2018-02-03T14:52:38.808Z,,,,,50,35.1,32.5
2018-02-03T14:52:48.808Z,,,,,50,,32.4
2018-02-03T14:53:08.807Z,,,,,50,,32.4
2018-02-03T14:53:18.808Z,,,,,50,,32.3
2018-02-03T14:53:38.807Z,,,,,50,,32.2
2018-02-03T14:53:48.808Z,,,,,50,,32.2
2018-02-03T14:54:08.857Z,,,,,50,,32.1
2018-02-03T14:54:18.808Z,,,,,50,,32.1
2018-02-03T14:54:28.839Z,,,,,50,34.9,32
2018-02-03T14:54:38.829Z,,,,,50,35.1,32
2018-02-03T14:54:48.823Z,,,,,50,34.9,31.9
2018-02-03T14:55:08.823Z,,,,,50,,31.9
2018-02-03T14:55:18.807Z,,,,,50,,31.8
2018-02-03T14:55:38.807Z,,,,,50,,31.8
2018-02-03T14:55:48.808Z,,,,,50,,31.6
2018-02-03T14:55:58.808Z,44,1,0,,50,36,31.6
2018-02-03T14:56:08.808Z,35,,,,,40.5,
2018-02-03T14:56:18.808Z,29,,,,50,37.3,31.5
2018-02-03T14:56:28.808Z,29,,,,50,35.2,31.5
2018-02-03T14:56:38.809Z,,,,,50,33.1,31.5
2018-02-03T14:56:48.808Z,,,,,50,32,31.4
2018-02-03T14:56:58.807Z,,,,,50,31.9,31.4
2018-02-03T14:57:08.810Z,29,,,,,32.3,
2018-02-03T14:57:18.808Z,,,,,50,32.8,31.3
2018-02-03T14:57:28.808Z,30,,,,,33.2,
2018-02-03T14:57:38.808Z,,,,,50,33.4,31.3
2018-02-03T14:57:48.817Z,,,,,50,,31.2
2018-02-03T14:57:58.808Z,29,,,,,33.7,
2018-02-03T14:58:08.852Z,30,,,,50,33.8,31.2
2018-02-03T14:58:18.808Z,29,,,,,34,
2018-02-03T14:58:28.808Z,,,,,50,34.3,31
2018-02-03T14:58:38.808Z,,,,,50,34.5,31
2018-02-03T14:58:48.808Z,,,,,50,,31
2018-02-03T14:58:58.808Z,,,,,50,34.9,30.9
2018-02-03T14:59:08.808Z,29,,,,,35.2,
2018-02-03T14:59:18.807Z,,,,,50,35.4,30.9
2018-02-03T14:59:28.807Z,,,,,50,,30.8
2018-02-03T14:59:38.808Z,30,,,,50,35.7,30.8
2018-02-03T14:59:48.808Z,29,,,,50,35.9,30.8
2018-02-03T14:59:58.807Z,30,,,,,36.1,
2018-02-03T15:00:08.809Z,,,,,50,36.3,30.8
2018-02-03T15:00:18.807Z,,,,,50,,30.7
2018-02-03T15:00:28.807Z,29,,,,,36.6,
2018-02-03T15:00:38.810Z,,,,,50,36.8,30.7
2018-02-03T15:00:48.807Z,30,,,,50,36.9,30.7
2018-02-03T15:00:58.808Z,29,,,,,37.2,
2018-02-03T15:01:08.808Z,,,,,50,37.3,30.6
2018-02-03T15:01:18.807Z,,,,,50,,30.6
2018-02-03T15:01:28.807Z,,,,,,37.7,
2018-02-03T15:01:38.808Z,,,,,50,37.8,30.6
2018-02-03T15:01:48.808Z,29,,,,,38,
2018-02-03T15:01:58.808Z,30,,,,50,38.2,30.6
2018-02-03T15:02:08.808Z,,,,,50,,30.4
2018-02-03T15:02:18.807Z,29,,,,,38.5,
2018-02-03T15:02:28.808Z,,,,,50,38.7,30.4
2018-02-03T15:02:38.808Z,30,,,,50,38.8,30.4
2018-02-03T15:02:48.808Z,29,,,,,39.1,
2018-02-03T15:02:58.807Z,,,,,50,39.2,30.4
2018-02-03T15:03:08.808Z,,,,,50,,30.4
2018-02-03T15:03:18.807Z,,,,,,39.6,
2018-02-03T15:03:28.807Z,,,,,50,39.7,30.3
2018-02-03T15:03:38.808Z,,,,,50,39.9,30.3
2018-02-03T15:03:48.807Z,29,,,,,40.1,
2018-02-03T15:03:58.807Z,,,,,50,40.2,30.3
2018-02-03T15:04:08.807Z,,,,,50,,30.3
2018-02-03T15:04:18.808Z,,,,,,40.5,
2018-02-03T15:04:28.808Z,30,,,,50,40.7,30.3
2018-02-03T15:04:38.807Z,29,,,,50,40.8,30.3
2018-02-03T15:04:48.808Z,,,,,,41,
2018-02-03T15:04:58.807Z,,,,,50,41.2,30.2
2018-02-03T15:05:08.807Z,,,,,50,,30.3
2018-02-03T15:05:18.807Z,30,,,,,41.4,
2018-02-03T15:05:28.807Z,29,,,,50,41.6,30.2
2018-02-03T15:05:38.808Z,,,,,50,41.8,30.2
2018-02-03T15:05:48.807Z,,,,,50,41.9,30.2
2018-02-03T15:05:58.809Z,30,,,,,42,
2018-02-03T15:06:08.807Z,29,,,,50,42.2,30.2
2018-02-03T15:06:18.807Z,,,,,50,,30.2
2018-02-03T15:06:28.813Z,30,,,,,42.6,
2018-02-03T15:06:38.808Z,29,,,,50,42.7,30.2
2018-02-03T15:06:48.808Z,0,1,0,,50,41.6,30.2
2018-02-03T15:06:58.807Z,,,,,50,39.4,30.2
2018-02-03T15:07:08.808Z,,,,,,38.2,
2018-02-03T15:07:18.807Z,,,,,50,37.9,30.2
2018-02-03T15:07:28.807Z,,,,,50,37.8,30.2
2018-02-03T15:07:38.929Z,,,,,50,37.7,30.2
2018-02-03T15:07:48.807Z,,,,,50,,30.2
2018-02-03T15:07:58.807Z,,,,,,37.7,
2018-02-03T15:08:08.808Z,,,,,50,37.6,30.2
2018-02-03T15:08:18.808Z,,,,,50,,30.2
2018-02-03T15:08:28.808Z,,,,,,37.4,
2018-02-03T15:08:38.809Z,,,,,50,37.3,30.2
2018-02-03T15:08:48.807Z,,,,,50,,30.2
2018-02-03T15:09:08.807Z,,,,,50,,30.2
2018-02-03T15:09:18.807Z,,,,,50,,30.2
2018-02-03T15:09:28.807Z,,,,,,37.2,
2018-02-03T15:09:38.871Z,,,,,50,37.1,30.2
2018-02-03T15:09:48.808Z,,,,,50,,30.2
2018-02-03T15:10:08.807Z,,,,,50,,30.2
2018-02-03T15:10:18.831Z,,,,,50,37.1,30.2
2018-02-03T15:10:28.827Z,,,,,,36.9,
2018-02-03T15:10:38.814Z,,,,,50,,30.2
2018-02-03T15:10:48.810Z,,,,,50,,30.2
2018-02-03T15:11:08.807Z,,,,,50,,30.2
2018-02-03T15:11:18.809Z,,,,,50,,30.2
2018-02-03T15:11:38.810Z,,,,,50,,30.2
2018-02-03T15:11:48.808Z,,,,,50,,30.2
2018-02-03T15:12:08.810Z,,,,,50,,30.2
2018-02-03T15:12:18.807Z,,,,,50,,30.2
2018-02-03T15:12:38.812Z,,,,,50,37.1,30.1
2018-02-03T15:12:58.807Z,,,,,50,,30.1
2018-02-03T15:13:08.810Z,,,,,50,,30.1
2018-02-03T15:13:18.812Z,,,,,,37.2,
2018-02-03T15:13:28.807Z,,,,,50,,30.1
2018-02-03T15:13:38.808Z,,,,,50,,30.1
2018-02-03T15:13:48.807Z,,,,,50,,30.1
2018-02-03T15:13:58.807Z,,,,,,37.3,
2018-02-03T15:14:08.809Z,,,,,50,,30.1
2018-02-03T15:14:18.807Z,,,,,50,,30.1
2018-02-03T15:14:38.807Z,,,,,50,37.4,30.1
2018-02-03T15:14:48.807Z,,,,,50,,30.1
2018-02-03T15:15:08.808Z,,,,,50,,30.1
2018-02-03T15:15:18.807Z,,,,,50,,30.1
2018-02-03T15:15:38.807Z,,,,,50,,30.1
2018-02-03T15:15:48.807Z,,,,,50,,30.1
2018-02-03T15:16:08.808Z,,,,,50,,30.1
2018-02-03T15:16:18.808Z,,,,,50,,30.1
2018-02-03T15:16:38.807Z,,,,,50,,30.1
2018-02-03T15:16:48.807Z,,,,,50,,30.1
2018-02-03T15:17:08.807Z,,,,,50,,30.1
2018-02-03T15:17:18.807Z,,,,,50,,30
2018-02-03T15:17:38.807Z,,,,,50,,30.1
2018-02-03T15:17:48.807Z,,,,,50,,30
2018-02-03T15:18:08.807Z,,,,,50,,30
2018-02-03T15:18:18.807Z,,,,,50,,30
2018-02-03T15:18:28.807Z,,,,,,37.3,
2018-02-03T15:18:38.807Z,,,,,50,,30
2018-02-03T15:18:48.807Z,,,,,50,,30
2018-02-03T15:19:08.807Z,,,,,50,,30
2018-02-03T15:19:18.807Z,,,,,50,,30
2018-02-03T15:19:38.807Z,,,,,50,,30
2018-02-03T15:19:48.807Z,,,,,50,,30
2018-02-03T15:19:58.807Z,,,,,,37.2,
2018-02-03T15:20:08.807Z,,,,,50,,30
2018-02-03T15:20:18.807Z,,,,,50,,30
2018-02-03T15:20:38.807Z,,,,,50,,30
2018-02-03T15:20:48.807Z,,,,,50,,29.8
2018-02-03T15:21:08.807Z,,,,,50,37.1,29.8
2018-02-03T15:21:18.807Z,,,,,50,,29.8
2018-02-03T15:21:38.807Z,,,,,50,,29.8
2018-02-03T15:21:48.807Z,,,,,50,,29.8
2018-02-03T15:22:08.809Z,,,,,50,,29.8
2018-02-03T15:22:18.810Z,,,,,50,,29.8
2018-02-03T15:22:28.807Z,,,,,50,36.9,29.8
2018-02-03T15:22:38.808Z,,,,,50,36.9,29.8
2018-02-03T15:22:58.807Z,,,,,50,,29.8
2018-02-03T15:23:08.811Z,,,,,50,,29.8
2018-02-03T15:23:28.807Z,,,,,50,,29.8
2018-02-03T15:23:38.807Z,,,,,50,,29.8
2018-02-03T15:23:48.807Z,,,,,50,,29.7
2018-02-03T15:23:58.807Z,,,,,,36.8,
2018-02-03T15:24:08.809Z,,,,,50,,29.7
2018-02-03T15:24:18.807Z,,,,,50,,29.7
2018-02-03T15:24:38.807Z,,,,,50,,29.7
2018-02-03T15:24:48.807Z,,,,,50,,29.7
2018-02-03T15:25:08.808Z,,,,,50,36.7,29.7
2018-02-03T15:25:18.865Z,,,,,50,,29.7
2018-02-03T15:25:28.807Z,,,,,,36.7,
2018-02-03T15:25:38.854Z,,,,,50,,29.7
2018-02-03T15:25:48.841Z,,,,,50,,29.7
2018-02-03T15:26:08.814Z,,,,,50,,29.7
2018-02-03T15:26:18.812Z,,,,,50,,29.7
2018-02-03T15:26:38.807Z,,,,,50,36.6,29.6
2018-02-03T15:26:48.807Z,,,,,50,,29.6
2018-02-03T15:27:08.807Z,,,,,50,,29.6
2018-02-03T15:27:18.809Z,,,,,50,,29.6
2018-02-03T15:27:38.807Z,,,,,50,,29.6
2018-02-03T15:27:48.809Z,,,,,50,,29.6
2018-02-03T15:28:08.807Z,,,,,50,,29.6
2018-02-03T15:28:18.807Z,,,,,50,,29.6
2018-02-03T15:28:28.807Z,,,,,,36.5,
2018-02-03T15:28:38.811Z,,,,,50,,29.6
2018-02-03T15:28:48.807Z,,,,,50,,29.6
2018-02-03T15:29:08.807Z,,,,,50,,29.6
2018-02-03T15:29:18.807Z,,,,,50,,29.6
2018-02-03T15:29:38.807Z,,,,,50,,29.5
2018-02-03T15:29:48.807Z,,,,,50,,29.5
2018-02-03T15:29:58.811Z,,,,,,36.4,
2018-02-03T15:30:08.807Z,,,,,50,,29.5
2018-02-03T15:30:18.808Z,,,,,50,,29.5
2018-02-03T15:30:38.807Z,,,,,50,,29.5
2018-02-03T15:30:48.807Z,,,,,50,,29.5
2018-02-03T15:31:08.807Z,,,,,50,,29.5
2018-02-03T15:31:18.808Z,,,,,50,,29.5
2018-02-03T15:31:38.808Z,,,,,50,,29.5
2018-02-03T15:31:48.807Z,,,,,50,36.3,29.5
2018-02-03T15:31:58.807Z,43,1,0,,50,38.3,29.5
2018-02-03T15:32:08.807Z,34,,,,50,42.2,29.3
2018-02-03T15:32:18.807Z,29,,,,50,39.6,29.5
2018-02-03T15:32:28.807Z,30,,,,50,37.7,29.3
2018-02-03T15:32:38.808Z,29,,,,50,35.5,29.3
2018-02-03T15:32:48.807Z,29,,,,,34.7,
2018-02-03T15:32:58.807Z,,,,,50,34.3,29.3
2018-02-03T15:33:08.807Z,,,,,50,34.8,29.3
2018-02-03T15:33:18.807Z,30,,,,,35.4,
2018-02-03T15:33:28.807Z,29,,,,50,35.7,29.3
2018-02-03T15:33:38.807Z,30,,,,50,35.9,29.3
2018-02-03T15:33:48.807Z,30,,,,,36,
2018-02-03T15:33:58.807Z,,,,,50,36.2,29.3
2018-02-03T15:34:08.807Z,,,,,50,,29.3
2018-02-03T15:34:18.809Z,29,,,,,36.5,
2018-02-03T15:34:28.807Z,,,,,50,36.8,29.3
2018-02-03T15:34:38.807Z,30,,,,50,37.1,29.3
2018-02-03T15:34:48.807Z,29,,,,,37.3,
2018-02-03T15:34:58.807Z,,,,,50,37.5,29.3
2018-02-03T15:35:08.807Z,,,,,50,,29.3
2018-02-03T15:35:18.807Z,,,,,50,37.9,29.3
2018-02-03T15:35:28.807Z,,,,,,38.1,
2018-02-03T15:35:38.807Z,,,,,50,38.3,29.3
2018-02-03T15:35:48.807Z,,,,,50,,29.3
2018-02-03T15:35:58.807Z,,,,,,38.6,
2018-02-03T15:36:08.807Z,,,,,50,38.7,29.3
2018-02-03T15:36:18.807Z,,,,,50,38.9,29.3
2018-02-03T15:36:28.807Z,30,,,,,39.1,
2018-02-03T15:36:38.807Z,29,,,,50,39.3,29.3
2018-02-03T15:36:48.807Z,,,,,50,,29.3
2018-02-03T15:36:58.806Z,29,,,,,39.6,
2018-02-03T15:37:08.807Z,,,,,50,39.7,29.3
2018-02-03T15:37:18.808Z,,,,,50,,29.3
2018-02-03T15:37:28.807Z,29,,,,,40,
2018-02-03T15:37:38.807Z,,,,,50,40.2,29.3
2018-02-03T15:37:48.807Z,,,,,50,,29.3
2018-02-03T15:37:58.807Z,,,,,,40.5,
2018-02-03T15:38:08.806Z,,,,,50,40.7,29.3
2018-02-03T15:38:18.807Z,,,,,50,,29.3
2018-02-03T15:38:28.807Z,,1,0,,50,40.8,29.3
2018-02-03T15:38:38.807Z,0,1,0,,50,38.6,29.3
2018-02-03T15:38:48.807Z,,,,,,36.8,
2018-02-03T15:38:58.807Z,,,,,50,36.2,29.5
2018-02-03T15:39:08.807Z,,,,,,36,
2018-02-03T15:39:18.807Z,,,,,50,,29.3
2018-02-03T15:39:28.806Z,,,,,50,,29.5
2018-02-03T15:39:38.807Z,,,,,50,,29.5
2018-02-03T15:39:48.807Z,,,,,50,,29.3
2018-02-03T15:39:58.806Z,,,,,,35.9,
2018-02-03T15:40:08.806Z,,,,,50,35.7,29.5
2018-02-03T15:40:18.807Z,,,,,50,,29.5
2018-02-03T15:40:28.807Z,,,,,,35.6,
2018-02-03T15:40:38.807Z,,,,,50,,29.5
2018-02-03T15:40:48.806Z,,,,,50,,29.5
2018-02-03T15:41:08.862Z,,,,,50,,29.5
2018-02-03T15:41:18.856Z,,,,,50,,29.5
2018-02-03T15:41:28.807Z,,,,,50,35.5,29.5
2018-02-03T15:41:38.807Z,,,,,50,35.4,29.5
2018-02-03T15:41:58.806Z,,,,,50,,29.5
2018-02-03T15:42:08.807Z,,,,,50,,29.5
2018-02-03T15:42:28.807Z,,,,,50,,29.5
2018-02-03T15:42:38.807Z,,,,,50,,29.5
2018-02-03T15:42:48.807Z,,,,,50,,29.5
2018-02-03T15:43:08.807Z,,,,,50,,29.5
2018-02-03T15:43:18.806Z,,,,,50,,29.5
2018-02-03T15:43:38.807Z,,,,,50,,29.5
2018-02-03T15:43:48.807Z,0,1,0,59,50,35.4,29.5
2018-02-03T15:44:08.807Z,,,,,50,,29.5
2018-02-03T15:44:18.807Z,,,,,50,,29.5
2018-02-03T15:44:28.806Z,,,,,,35.5,
2018-02-03T15:44:38.807Z,,,,,50,,29.5
2018-02-03T15:44:48.807Z,,,,,50,,29.5
2018-02-03T15:45:08.807Z,,,,,50,,29.5
2018-02-03T15:45:18.807Z,,,,,50,,29.5
2018-02-03T15:45:28.807Z,,,,,,35.6,
2018-02-03T15:45:38.807Z,,,,,50,,29.5
2018-02-03T15:45:48.808Z,,,,,50,,29.5
2018-02-03T15:45:58.807Z,,,,,,35.7,
2018-02-03T15:46:08.806Z,,,,,50,,29.5
2018-02-03T15:46:18.806Z,,,,,50,,29.5
2018-02-03T15:46:38.807Z,,,,,50,,29.5
2018-02-03T15:46:48.807Z,,,,,50,,29.5
2018-02-03T15:46:58.807Z,,,,,,35.8,
2018-02-03T15:47:08.806Z,,,,,50,,29.5
2018-02-03T15:47:18.806Z,,,,,50,,29.5
2018-02-03T15:47:38.806Z,,,,,50,,29.5
2018-02-03T15:47:51.431Z,,,,,50,,29.5
2018-02-03T15:48:08.806Z,,,,,50,,29.5
2018-02-03T15:48:18.807Z,,,,,50,,29.5
2018-02-03T15:48:38.807Z,,,,,50,,29.5
2018-02-03T15:48:48.806Z,,,,,50,,29.5
2018-02-03T15:49:08.807Z,,,,,50,,29.5
2018-02-03T15:49:18.806Z,,,,,50,,29.5
2018-02-03T15:49:38.809Z,,,,,50,,29.5
2018-02-03T15:49:48.807Z,,,,,50,,29.5
2018-02-03T15:50:08.806Z,,,,,50,,29.5
2018-02-03T15:50:18.807Z,,,,,50,,29.5
2018-02-03T15:50:38.807Z,,,,,50,,29.5
2018-02-03T15:50:48.807Z,,,,,50,,29.5
2018-02-03T15:51:08.807Z,,,,,50,35.7,29.5
2018-02-03T15:51:18.807Z,,,,,50,,29.5
2018-02-03T15:51:38.807Z,,,,,50,,29.5
2018-02-03T15:51:48.806Z,,,,,50,,29.5
2018-02-03T15:52:08.806Z,,,,,50,,29.3
2018-02-03T15:52:18.806Z,,,,,50,,29.5
2018-02-03T15:52:38.806Z,,,,,50,,29.3
2018-02-03T15:52:48.976Z,,,,,50,,29.3
2018-02-03T15:53:08.807Z,,,,,50,35.6,29.3
2018-02-03T15:53:18.806Z,,,,,50,,29.3
2018-02-03T15:53:38.807Z,,,,,50,,29.3
2018-02-03T15:53:48.806Z,,,,,50,,29.3
2018-02-03T15:53:58.806Z,,,,,50,,29.3
2018-02-03T15:54:08.807Z,44,1,0,,50,36.2,29.3
2018-02-03T15:54:18.807Z,33,,,,,41.5,
2018-02-03T15:54:28.807Z,30,,,,50,40,29.3
2018-02-03T15:54:38.811Z,29,,,,50,38.8,29.3
2018-02-03T15:54:48.807Z,,,,,,36.6,
2018-02-03T15:54:58.807Z,30,,,,50,36.2,29.3
2018-02-03T15:55:08.806Z,,,,,50,,29.3
2018-02-03T15:55:18.806Z,30,,,,,36.5,
2018-02-03T15:55:28.807Z,29,,,,50,36.9,29.3
2018-02-03T15:55:38.807Z,,,,,50,37.3,29.3
2018-02-03T15:55:48.806Z,,,,,,37.5,
2018-02-03T15:55:58.807Z,,,,,50,37.6,29.3
2018-02-03T15:56:08.806Z,,,,,50,,29.3
2018-02-03T15:56:18.806Z,,,,,50,38,29.3
2018-02-03T15:56:28.807Z,,,,,,38.2,
2018-02-03T15:56:38.807Z,,,,,50,38.3,29.3
2018-02-03T15:56:48.806Z,,,,,50,,29.3
2018-02-03T15:56:58.856Z,30,,,,,38.7,
2018-02-03T15:57:08.847Z,0,1,0,,50,38.5,29.3
2018-02-03T15:57:18.830Z,,,,,50,35.8,29.3
2018-02-03T15:57:28.806Z,,,,,,34.5,
2018-02-03T15:57:38.807Z,,,,,50,34.1,29.3
2018-02-03T15:57:48.807Z,,,,,,34,
2018-02-03T15:57:58.806Z,,,,,50,,29.3
2018-02-03T15:58:08.806Z,,,,,,34,
2018-02-03T15:58:18.807Z,,,,,50,,29.3
2018-02-03T15:58:28.807Z,,,,,,33.9,
2018-02-03T15:58:38.806Z,,,,,50,33.8,29.3
2018-02-03T15:58:48.807Z,,,,,50,,29.3
2018-02-03T15:58:58.807Z,,,,,,33.6,
2018-02-03T15:59:08.806Z,,,,,50,,29.3
2018-02-03T15:59:18.807Z,,,,,50,,29.3
2018-02-03T15:59:38.807Z,,,,,50,,29.3
2018-02-03T15:59:48.806Z,,,,,50,,29.3
2018-02-03T15:59:58.806Z,,,,,,33.5,
2018-02-03T16:00:08.806Z,,,,,50,,29.3
2018-02-03T16:00:28.806Z,,,,,50,,29.3
2018-02-03T16:00:38.807Z,,,,,50,,29.3
2018-02-03T16:00:48.806Z,,,,,50,,29.3
2018-02-03T16:00:58.807Z,,,,,,33.5,
2018-02-03T16:01:08.808Z,,,,,50,33.4,29.3
2018-02-03T16:01:18.807Z,,,,,50,,29.3
2018-02-03T16:01:38.808Z,,,,,50,,29.3
2018-02-03T16:01:48.807Z,,,,,50,,29.3
2018-02-03T16:02:08.806Z,,,,,50,,29.3
2018-02-03T16:02:18.807Z,,,,,50,,29.3
2018-02-03T16:02:28.806Z,,,,,,33.5,
2018-02-03T16:02:38.807Z,,,,,50,33.4,29.3
2018-02-03T16:02:48.807Z,,,,,50,,29.3
2018-02-03T16:02:58.806Z,,,,,,33.5,
2018-02-03T16:03:08.806Z,,,,,50,,29.3
2018-02-03T16:03:18.806Z,,,,,50,,29.3
2018-02-03T16:03:38.807Z,,,,,50,,29.3
2018-02-03T16:03:48.807Z,,,,,50,,29.3
2018-02-03T16:03:58.806Z,,,,,,33.6,
2018-02-03T16:04:08.808Z,,,,,50,,29.3
2018-02-03T16:04:18.806Z,,,,,50,,29.3
2018-02-03T16:04:38.806Z,,,,,50,,29.3
2018-02-03T16:04:48.808Z,,,,,50,,29.3
2018-02-03T16:05:08.809Z,,,,,50,33.7,29.3
2018-02-03T16:05:18.807Z,,,,,50,,29.3
2018-02-03T16:05:38.807Z,,,,,50,,29.2
2018-02-03T16:05:48.808Z,,,,,50,,29.2
2018-02-03T16:06:08.808Z,,,,,50,,29.2
2018-02-03T16:06:18.806Z,,,,,50,,29.2
2018-02-03T16:06:38.806Z,,,,,50,,29.2
2018-02-03T16:06:48.807Z,,,,,50,,29.2
2018-02-03T16:06:58.807Z,44,1,0,,50,34.5,29.2
2018-02-03T16:07:08.808Z,32,,,,50,40.1,29.2
2018-02-03T16:07:18.806Z,30,,,,50,39.2,29.2
2018-02-03T16:07:28.808Z,30,,,,50,38.1,29.2
2018-02-03T16:07:38.806Z,29,,,,50,36.9,29.2
2018-02-03T16:07:48.806Z,30,,,,,36.5,
2018-02-03T16:07:58.806Z,,,,,50,,29.2
2018-02-03T16:08:08.806Z,,,,,50,,29.2
2018-02-03T16:08:18.806Z,29,,,,,37.2,
2018-02-03T16:08:28.806Z,30,,,,50,37.5,29.2
2018-02-03T16:08:38.807Z,29,,,,50,37.8,29.2
2018-02-03T16:08:48.806Z,,,,,50,,29.2
2018-02-03T16:08:58.806Z,0,1,0,,50,38,29.2
2018-02-03T16:09:08.806Z,,,,,50,35.4,29.2
2018-02-03T16:09:18.806Z,,,,,50,33.9,29.2
2018-02-03T16:09:28.806Z,,,,,,33.4,
2018-02-03T16:09:38.806Z,,,,,50,33.2,29.2
2018-02-03T16:09:48.807Z,,,,,50,,29.2
2018-02-03T16:09:58.807Z,,,,,,33.1,
2018-02-03T16:10:08.806Z,,,,,50,,29.2
2018-02-03T16:10:18.807Z,,,,,50,,29.2
2018-02-03T16:10:28.807Z,,,,,,32.9,
2018-02-03T16:10:38.806Z,,,,,50,32.8,29.2
2018-02-03T16:10:48.806Z,,,,,50,,29.2
2018-02-03T16:10:58.806Z,,,,,,32.7,
2018-02-03T16:11:08.806Z,,,,,50,,29.2
2018-02-03T16:11:18.807Z,,,,,50,,29.2
2018-02-03T16:11:38.807Z,,,,,50,,29.2
2018-02-03T16:11:48.806Z,,,,,50,,29.2
2018-02-03T16:11:58.806Z,,,,,,32.6,
2018-02-03T16:12:08.806Z,,,,,50,,29.2
2018-02-03T16:12:18.806Z,,,,,50,,29.2
2018-02-03T16:12:28.806Z,,,,,50,,29.2
2018-02-03T16:12:38.859Z,,,,,50,,29.2
2018-02-03T16:13:02.225Z,,,,,50,,29.2
2018-02-03T16:13:08.830Z,,,,,50,,29.2
2018-02-03T16:13:28.806Z,,,,,50,,29.2
2018-02-03T16:13:38.806Z,,,,,50,,29.2
2018-02-03T16:13:48.806Z,,,,,50,,29.2
2018-02-03T16:14:08.806Z,,,,,50,,29.2
2018-02-03T16:14:18.806Z,,,,,50,,29.1
2018-02-03T16:14:38.806Z,,,,,50,,29.1
2018-02-03T16:14:48.806Z,,,,,50,,29.1
2018-02-03T16:15:08.806Z,,,,,50,,29.1
2018-02-03T16:15:18.806Z,,,,,50,,29.1
2018-02-03T16:15:28.806Z,,,,,50,,29.1
2018-02-03T16:15:38.818Z,38,1,0,,50,37.5,29.1
2018-02-03T16:15:48.806Z,29,,,,50,39.9,29.1
2018-02-03T16:15:58.806Z,29,,,,,38.2,
2018-02-03T16:16:08.806Z,,,,,50,37.7,29.1
2018-02-03T16:16:18.806Z,,,,,50,37.2,29.1
