Time,HwTSet,PrimTSet,ActPow,HwTOutlet,ChActive,PrimT,HwActive
2017-11-16T07:47:13.502Z,,,42,,1,27.7,0
2017-11-16T07:47:23.487Z,52,,39,26.5,,29.5,
2017-11-16T07:47:33.481Z,,,34,,,32.1,
2017-11-16T07:47:43.486Z,52,,29,26.5,,33.3,
2017-11-16T07:47:53.489Z,52,,30,26.5,,30.9,
2017-11-16T07:48:03.563Z,52,,29,26.5,,30.8,
2017-11-16T07:48:13.515Z,,,29,,,29.9,
2017-11-16T07:48:23.479Z,,,30,,,,
2017-11-16T07:48:33.479Z,52,,,26.5,,,
2017-11-16T07:48:43.479Z,52,,29,26.5,,30,
2017-11-16T07:48:53.485Z,52,,,26.5,,30.6,
2017-11-16T07:49:03.559Z,52,,,26.5,,30.9,
2017-11-16T07:49:13.480Z,,,30,,,31.2,
2017-11-16T07:49:23.479Z,52,,29,26.5,,31.4,
2017-11-16T07:49:43.538Z,52,,,26.5,,31.6,
2017-11-16T07:49:53.577Z,52,,29,26.3,,32,
2017-11-16T07:50:03.653Z,52,,,26.3,,32.1,
2017-11-16T07:50:13.491Z,52,,30,26.3,,32.2,
2017-11-16T07:50:23.485Z,52,,,26.3,,,
2017-11-16T07:50:33.479Z,,,29,,,32.4,
2017-11-16T07:50:43.479Z,52,,,26.3,,32.5,
2017-11-16T07:50:53.479Z,52,,30,26.3,,32.8,
2017-11-16T07:51:03.646Z,52,,29,26.3,,33.1,
2017-11-16T07:51:13.486Z,,,29,,,33.2,
2017-11-16T07:51:23.479Z,52,,,26.5,,33.4,
2017-11-16T07:51:43.496Z,52,,,26.5,,33.6,
2017-11-16T07:51:53.563Z,52,,30,26.3,,34,
2017-11-16T07:52:03.694Z,52,,29,26.3,,34.2,
2017-11-16T07:52:13.487Z,52,,,26.5,,34.3,
2017-11-16T07:52:23.479Z,52,,,26.3,,,
2017-11-16T07:52:33.479Z,,,,,,34.5,
2017-11-16T07:52:43.510Z,52,,30,26.3,,34.7,
2017-11-16T07:52:53.497Z,52,,29,26.3,,35.2,
2017-11-16T07:53:03.559Z,52,,30,26.5,,35.4,
2017-11-16T07:53:13.505Z,52,,29,26.5,,35.6,
2017-11-16T07:53:23.508Z,,,30,,,35.8,
2017-11-16T07:53:33.496Z,52,,,26.5,,,
2017-11-16T07:53:43.484Z,52,,29,26.5,,35.9,
2017-11-16T07:53:53.482Z,52,,29,26.5,,36.3,
2017-11-16T07:54:03.563Z,52,,,26.5,,36.5,
2017-11-16T07:54:13.486Z,52,,,26.5,,36.7,
2017-11-16T07:54:23.482Z,52,,,26.5,,36.9,
2017-11-16T07:54:43.534Z,,,,,,37.2,
2017-11-16T07:54:53.497Z,52,,30,26.5,,37.5,
2017-11-16T07:55:03.561Z,52,,29,26.6,,37.7,
2017-11-16T07:55:13.479Z,52,,,26.6,,37.8,
2017-11-16T07:55:23.522Z,,,,,,38,
2017-11-16T07:55:33.482Z,52,,,26.6,,38.2,
2017-11-16T07:55:43.538Z,52,,,26.6,,38.3,
2017-11-16T07:55:53.495Z,52,,0,26.6,1,36.8,0
2017-11-16T07:56:03.639Z,,,,,,35.6,
2017-11-16T07:56:13.496Z,52,,,26.6,,34.3,
2017-11-16T07:56:33.546Z,52,,,26.7,,,
2017-11-16T07:56:43.515Z,,,,,,33.8,
2017-11-16T07:56:53.483Z,52,,,26.7,,33.7,
2017-11-16T07:57:13.505Z,52,,,26.7,,,
2017-11-16T07:57:23.486Z,52,,,26.7,,,
2017-11-16T07:57:43.479Z,52,,,26.7,,,
2017-11-16T07:57:53.479Z,52,,,26.7,,33.4,
2017-11-16T07:58:03.657Z,52,,,26.8,,,
2017-11-16T07:58:13.478Z,52,,,26.8,,,
2017-11-16T07:58:23.494Z,52,,,26.8,,,
2017-11-16T07:58:43.480Z,52,,,26.8,,,
2017-11-16T07:58:53.502Z,52,,,26.8,,33.3,
2017-11-16T07:59:03.558Z,52,,,26.8,,,
2017-11-16T07:59:23.483Z,52,,,26.8,,,
2017-11-16T07:59:43.487Z,52,,,26.9,,,
2017-11-16T07:59:53.491Z,52,,,26.9,,,
2017-11-16T08:00:03.565Z,52,,,26.9,,,
2017-11-16T08:00:23.566Z,52,,,26.9,,,
2017-11-16T08:00:43.483Z,52,,,26.9,,,
2017-11-16T08:00:53.480Z,52,,,26.9,,,
2017-11-16T08:01:03.565Z,52,,,26.9,,,
2017-11-16T08:01:13.484Z,52,,,27.1,,,
2017-11-16T08:01:23.494Z,52,,,27.1,,,
2017-11-16T08:01:43.478Z,52,,,27.1,,,
2017-11-16T08:01:53.487Z,52,,,27.1,,,
2017-11-16T08:02:03.576Z,52,,,27.1,,,
2017-11-16T08:02:13.544Z,52,,,27.1,,33.4,
2017-11-16T08:02:33.479Z,,5,,,0,,0
2017-11-16T08:02:43.497Z,52,,,27.1,,,
2017-11-16T08:02:53.530Z,52,58,,27.1,1,,0
2017-11-16T08:03:03.589Z,52,,,27.1,,33.5,
2017-11-16T08:03:13.485Z,52,,,27.2,,,
2017-11-16T08:03:23.513Z,52,,,27.2,,,
2017-11-16T08:03:43.504Z,,5,,,0,,0
2017-11-16T08:03:53.510Z,52,,,27.2,,33.6,
2017-11-16T08:04:03.586Z,52,,,27.2,,,
2017-11-16T08:04:13.518Z,52,,,27.2,,,
2017-11-16T08:04:23.478Z,52,,,27.2,,,
2017-11-16T08:04:43.482Z,52,,,27.2,,,
2017-11-16T08:04:53.479Z,52,,,27.2,,33.7,
2017-11-16T08:05:03.559Z,52,,,27.2,,,
2017-11-16T08:05:13.487Z,52,,,27.2,,,
2017-11-16T08:05:23.587Z,,58,,,1,,0
2017-11-16T08:05:33.513Z,52,,,27.2,,,
2017-11-16T08:05:53.478Z,52,,,27.2,,,
2017-11-16T08:06:03.703Z,52,,,27.3,,,
2017-11-16T08:06:13.524Z,52,,,27.3,,,
2017-11-16T08:06:23.517Z,52,,,27.3,,,
2017-11-16T08:06:43.498Z,52,,,27.3,,,
2017-11-16T08:06:53.480Z,52,,,27.3,,,
2017-11-16T08:07:03.623Z,52,,,27.3,,,
2017-11-16T08:07:13.557Z,52,,,27.3,,,
2017-11-16T08:07:23.513Z,52,,,27.3,,,
2017-11-16T08:07:43.490Z,52,,,27.3,,,
2017-11-16T08:07:53.534Z,52,,,27.3,,,
2017-11-16T08:08:03.685Z,52,,,27.3,,,
2017-11-16T08:08:23.562Z,52,,,27.3,,,
2017-11-16T08:08:43.488Z,52,,,27.3,,,
2017-11-16T08:08:53.485Z,52,,,27.3,,33.6,
2017-11-16T08:09:03.605Z,52,,,27.3,,,
2017-11-16T08:09:13.504Z,52,,,27.3,,,
2017-11-16T08:09:23.510Z,52,,,27.3,,,
2017-11-16T08:09:43.537Z,52,,,27.4,,,
2017-11-16T08:09:53.548Z,52,,,27.4,,,
2017-11-16T08:10:03.642Z,52,,,27.4,,,
2017-11-16T08:10:13.505Z,52,,,27.4,,33.5,
2017-11-16T08:10:33.488Z,,5,,,0,,0
2017-11-16T08:10:43.601Z,52,58,,27.4,1,,0
2017-11-16T08:10:53.559Z,52,5,,27.4,0,,0
2017-11-16T08:11:03.583Z,52,,,27.4,,,
2017-11-16T08:11:13.500Z,,58,,,1,,0
2017-11-16T08:11:33.542Z,52,,,27.4,,,
2017-11-16T08:11:43.506Z,52,,,27.4,,,
2017-11-16T08:11:53.486Z,52,5,,27.4,0,33.4,0
2017-11-16T08:12:03.598Z,52,,,27.4,,,
2017-11-16T08:12:23.570Z,52,,,27.4,,,
2017-11-16T08:12:43.497Z,52,,,27.4,,,
2017-11-16T08:12:53.525Z,52,,,27.4,,,
2017-11-16T08:13:03.578Z,52,,,27.4,,,
2017-11-16T08:13:23.534Z,52,,,27.4,,,
2017-11-16T08:13:43.549Z,52,,,27.4,,,
2017-11-16T08:13:53.558Z,52,,,27.4,,33.3,
2017-11-16T08:14:03.612Z,52,,,27.4,,,
2017-11-16T08:14:23.508Z,52,,,27.4,,,
2017-11-16T08:14:43.580Z,52,,,27.4,,,
2017-11-16T08:14:53.546Z,52,,,27.4,,,
2017-11-16T08:15:03.686Z,52,,,27.4,,,
2017-11-16T08:15:13.588Z,,,,,,33.2,
2017-11-16T08:15:23.541Z,52,,,27.4,,,
2017-11-16T08:15:43.559Z,52,,,27.4,,,
2017-11-16T08:15:53.560Z,52,,,27.4,,,
2017-11-16T08:16:03.589Z,52,,,27.4,,,
2017-11-16T08:16:13.564Z,52,,,27.4,,,
2017-11-16T08:16:23.586Z,52,,,27.4,,,
2017-11-16T08:16:43.592Z,52,,,27.4,,,
2017-11-16T08:16:53.519Z,52,58,,27.4,1,33.1,0
2017-11-16T08:17:03.633Z,52,,,27.4,,,
2017-11-16T08:17:23.542Z,52,,,27.4,,,
2017-11-16T08:17:43.555Z,52,,,27.4,,,
2017-11-16T08:17:53.555Z,52,0,,27.4,0,,2
2017-11-16T08:18:03.596Z,,,42,,0,33.8,2
2017-11-16T08:18:13.555Z,52,,57,33.5,,37.1,
2017-11-16T08:18:23.581Z,52,,58,36.2,,38.3,
2017-11-16T08:18:33.561Z,,,0,,0,38.9,0
2017-11-16T08:18:43.566Z,52,,,37.5,,,
2017-11-16T08:18:53.597Z,52,,,37.4,,38.7,
2017-11-16T08:19:03.608Z,52,,,37.4,,38.6,
2017-11-16T08:19:13.536Z,52,,,37.3,,,
2017-11-16T08:19:23.791Z,52,,,37.2,,,
2017-11-16T08:19:43.560Z,52,,,37.1,,,
2017-11-16T08:19:53.537Z,52,58,,36.8,1,38.5,0
2017-11-16T08:20:03.611Z,52,,,36.7,,,
2017-11-16T08:20:23.574Z,52,,,36.6,,,
2017-11-16T08:20:43.534Z,52,,,36.5,,,
2017-11-16T08:20:53.594Z,52,,,36.3,,,
2017-11-16T08:21:03.607Z,52,,,36.2,,38.4,
2017-11-16T08:21:13.541Z,52,,,36.1,,,
2017-11-16T08:21:23.560Z,52,,,36.1,,,
2017-11-16T08:21:43.548Z,52,,,36,,,
2017-11-16T08:21:53.584Z,52,,,35.8,,38.3,
2017-11-16T08:22:03.589Z,52,,,35.7,,,
2017-11-16T08:22:13.576Z,52,,,35.7,,,
2017-11-16T08:22:23.573Z,52,,,35.6,,,
2017-11-16T08:22:43.559Z,52,,,35.5,,,
2017-11-16T08:22:53.559Z,52,,,35.4,,38.2,
2017-11-16T08:23:03.611Z,52,,,35.3,,,
2017-11-16T08:23:23.536Z,52,,,35.2,,,
2017-11-16T08:23:43.573Z,52,,,35.1,,,
2017-11-16T08:23:53.860Z,52,,,34.9,,,
2017-11-16T08:24:03.629Z,52,,,34.8,,,
2017-11-16T08:24:13.530Z,,,,,,38.1,
2017-11-16T08:24:23.501Z,52,,,34.7,,,
2017-11-16T08:24:43.519Z,52,,,34.6,,,
2017-11-16T08:24:53.510Z,52,,,34.5,,38,
2017-11-16T08:25:03.696Z,52,,,34.4,,,
2017-11-16T08:25:13.494Z,52,,,34.3,,,
2017-11-16T08:25:33.564Z,52,,,34.2,,,
2017-11-16T08:25:53.480Z,52,,,34.1,,37.9,
2017-11-16T08:26:03.618Z,52,,,34,,,
2017-11-16T08:26:13.478Z,52,,,34,,,
2017-11-16T08:26:23.503Z,52,,,33.9,,,
2017-11-16T08:26:43.560Z,52,,,33.9,,,
2017-11-16T08:26:53.548Z,52,,,33.8,,37.8,
2017-11-16T08:27:03.640Z,52,,,33.7,,,
2017-11-16T08:27:13.501Z,52,,,33.6,,,
2017-11-16T08:27:23.497Z,52,,,33.6,,,
2017-11-16T08:27:43.585Z,52,,,33.5,,,
2017-11-16T08:27:53.512Z,52,,,33.4,,37.7,
2017-11-16T08:28:03.658Z,52,,,33.4,,,
2017-11-16T08:28:13.511Z,52,,,33.3,,,
2017-11-16T08:28:23.530Z,52,,,33.3,,,
2017-11-16T08:28:43.480Z,52,,,33.2,,,
2017-11-16T08:28:53.479Z,52,,,33.1,,37.6,
2017-11-16T08:29:03.602Z,52,,,33.1,,,
2017-11-16T08:29:23.509Z,52,,,32.9,,,
2017-11-16T08:29:43.589Z,52,,,32.8,,,
2017-11-16T08:29:53.549Z,52,,,32.7,,37.5,
2017-11-16T08:30:03.644Z,52,,,32.6,,,
2017-11-16T08:30:13.506Z,,,39,,1,41.6,0
2017-11-16T08:30:23.576Z,52,,32,32.6,,42.9,
2017-11-16T08:30:33.494Z,52,,29,32.5,,40.5,
2017-11-16T08:30:43.507Z,,,,,,36.8,
2017-11-16T08:30:53.496Z,52,,29,32.5,,33.9,
2017-11-16T08:31:03.652Z,52,,30,32.4,,33.6,
2017-11-16T08:31:13.492Z,,,29,,,32.6,
2017-11-16T08:31:23.490Z,52,,,32.4,,32.2,
2017-11-16T08:31:43.484Z,52,,,32.3,,,
2017-11-16T08:31:53.477Z,52,,29,32.2,,33.1,
2017-11-16T08:32:03.616Z,52,,,32.2,,33.4,
2017-11-16T08:32:13.552Z,52,,,32.2,,33.6,
2017-11-16T08:32:33.494Z,52,58,29,32.1,1,33.6,0
2017-11-16T08:32:43.512Z,52,,,32.1,,33.7,
2017-11-16T08:32:53.546Z,52,,,32,,34.2,
2017-11-16T08:33:03.632Z,52,,,32,,34.4,
2017-11-16T08:33:13.544Z,52,,,31.9,,34.8,
2017-11-16T08:33:23.480Z,52,,,31.9,,35.1,
2017-11-16T08:33:33.491Z,52,,,31.8,,35.3,
2017-11-16T08:33:43.477Z,,,0,,1,35.5,0
2017-11-16T08:33:53.477Z,52,,,31.8,,32.7,
2017-11-16T08:34:03.582Z,52,,,31.8,,31.4,
2017-11-16T08:34:13.477Z,52,,,31.6,,30.9,
2017-11-16T08:34:33.498Z,52,,,31.6,,,
2017-11-16T08:34:43.528Z,,,,,,30.7,
2017-11-16T08:34:53.481Z,52,,,31.5,,,
2017-11-16T08:35:03.566Z,52,,,31.5,,,
2017-11-16T08:35:13.485Z,52,,,31.5,,,
2017-11-16T08:35:23.499Z,52,,,31.4,,,
2017-11-16T08:35:33.492Z,,,,,,30.6,
2017-11-16T08:35:43.507Z,52,,,31.4,,,
2017-11-16T08:35:53.534Z,52,,,31.4,,30.4,
2017-11-16T08:36:03.594Z,52,,,31.3,,,
2017-11-16T08:36:13.537Z,,,,,,30.5,
2017-11-16T08:36:23.529Z,52,,,31.3,,,
2017-11-16T08:36:33.486Z,52,,,31.2,,,
2017-11-16T08:36:53.545Z,52,5,,31.2,0,30.4,0
2017-11-16T08:37:03.518Z,52,,,31.2,,,
2017-11-16T08:37:13.493Z,52,,,31,,,
2017-11-16T08:37:23.522Z,52,,,31,,,
2017-11-16T08:37:43.528Z,52,,,31,,,
2017-11-16T08:37:53.490Z,52,,,30.9,,,
2017-11-16T08:38:03.666Z,52,,,30.9,,,
2017-11-16T08:38:13.559Z,52,,,30.9,,,
2017-11-16T08:38:23.538Z,52,,,30.9,,,
2017-11-16T08:38:43.478Z,52,,,30.8,,,
2017-11-16T08:38:53.503Z,52,,,30.8,,,
2017-11-16T08:39:03.566Z,52,,,30.8,,,
2017-11-16T08:39:13.524Z,52,,,30.7,,30.5,
2017-11-16T08:39:23.478Z,52,,,30.7,,,
2017-11-16T08:39:43.560Z,52,,,30.7,,,
2017-11-16T08:39:53.490Z,52,,,30.6,,,
2017-11-16T08:40:03.594Z,52,,,30.6,,,
2017-11-16T08:40:13.485Z,,,,,,30.6,
2017-11-16T08:40:23.477Z,52,,,30.6,,,
2017-11-16T08:40:33.505Z,,,,,,30.7,
2017-11-16T08:40:43.514Z,52,,,30.4,,30.8,
2017-11-16T08:40:53.551Z,52,,,30.4,,30.9,
2017-11-16T08:41:03.588Z,,,,,,31.1,
2017-11-16T08:41:13.597Z,52,,,30.3,,,
2017-11-16T08:41:23.540Z,52,,,30.3,,,
2017-11-16T08:41:33.480Z,,,,,,31.2,
2017-11-16T08:41:43.478Z,52,,,30.3,,,
2017-11-16T08:41:53.479Z,52,,,30.2,,31.4,
2017-11-16T08:42:03.610Z,52,,,30.2,,,
2017-11-16T08:42:13.542Z,,,,,,31.5,
2017-11-16T08:42:23.561Z,52,,,30.2,,,
2017-11-16T08:42:33.552Z,,,,,,31.6,
2017-11-16T08:42:43.478Z,52,,,30.1,,,
2017-11-16T08:42:53.558Z,52,,,30.1,,31.8,
2017-11-16T08:43:03.686Z,52,,,30.1,,,
2017-11-16T08:43:13.495Z,52,,,30,,31.9,
2017-11-16T08:43:23.532Z,,,,,,32,
2017-11-16T08:43:33.526Z,52,,,30,,,
2017-11-16T08:43:43.569Z,,,,,,32.1,
2017-11-16T08:43:53.551Z,52,,,30,,32.2,
2017-11-16T08:44:03.653Z,52,,,29.8,,32.3,
2017-11-16T08:44:13.546Z,52,,,29.8,,32.4,
2017-11-16T08:44:23.556Z,52,,,29.8,,,
2017-11-16T08:44:43.563Z,52,,,29.8,,,
2017-11-16T08:44:53.534Z,52,,,29.7,,32.7,
2017-11-16T08:45:03.548Z,52,,,29.7,,,
2017-11-16T08:45:13.519Z,52,,,29.7,,32.8,
2017-11-16T08:45:23.562Z,52,,,29.7,,32.9,
2017-11-16T08:45:43.477Z,52,,,29.7,,,
2017-11-16T08:45:53.477Z,52,,,29.6,,33.2,
2017-11-16T08:46:03.650Z,52,,,29.6,,,
2017-11-16T08:46:23.518Z,52,,,29.6,,,
2017-11-16T08:46:33.600Z,,,,,,33.3,
2017-11-16T08:46:43.478Z,52,,,29.5,,,
2017-11-16T08:46:53.509Z,52,,,29.5,,33.4,
2017-11-16T08:47:03.774Z,52,,,29.5,,,
2017-11-16T08:47:23.499Z,52,,,29.5,,,
2017-11-16T08:47:43.478Z,52,,,29.3,,,
2017-11-16T08:47:53.484Z,52,,,29.3,,,
2017-11-16T08:48:03.568Z,52,,,29.3,,,
2017-11-16T08:48:23.480Z,52,,,29.2,,,
2017-11-16T08:48:43.591Z,52,,,29.2,,,
2017-11-16T08:48:53.518Z,52,,,29.2,,33.3,
2017-11-16T08:49:03.640Z,52,,,29.2,,,
2017-11-16T08:49:23.519Z,52,,,29.1,,,
2017-11-16T08:49:43.587Z,52,,,29.1,,,
2017-11-16T08:49:53.512Z,52,,,29.1,,33.2,
2017-11-16T08:50:03.545Z,52,,,29.1,,,
2017-11-16T08:50:13.488Z,52,,,29.1,,33.1,
2017-11-16T08:50:23.506Z,52,,,29,,,
2017-11-16T08:50:33.518Z,52,,,29,,,
2017-11-16T08:50:53.509Z,52,,,29,,32.9,
2017-11-16T08:51:13.595Z,52,,,28.9,,,
2017-11-16T08:51:23.498Z,52,,,28.9,,,
2017-11-16T08:51:43.479Z,52,,,28.9,,,
2017-11-16T08:51:53.514Z,52,,,28.9,,32.8,
2017-11-16T08:52:03.591Z,52,,,28.7,,32.7,
2017-11-16T08:52:23.584Z,,0,,,0,,2
2017-11-16T08:52:33.570Z,52,,,31.8,0,31.1,0
2017-11-16T08:52:43.588Z,,,,,0,30.9,0
2017-11-16T08:52:53.525Z,52,,,31.3,,30.8,
2017-11-16T08:53:03.580Z,52,,,31.2,,,
2017-11-16T08:53:23.529Z,52,,,31.2,,,
2017-11-16T08:53:43.481Z,52,,,31.2,,,
2017-11-16T08:53:53.477Z,52,5,,31,,,
2017-11-16T08:54:03.701Z,52,,,31,,,
2017-11-16T08:54:13.555Z,,,,,,30.7,
2017-11-16T08:54:23.562Z,52,,,30.9,,,
2017-11-16T08:54:43.618Z,52,,,30.9,,,
2017-11-16T08:54:53.497Z,52,,,30.8,,,
2017-11-16T08:55:03.596Z,52,,,30.8,,,
2017-11-16T08:55:13.515Z,52,,,30.7,,,
2017-11-16T08:55:33.562Z,,0,,,0,30.5,0
2017-11-16T08:55:43.592Z,52,,,31.9,,30.2,
2017-11-16T08:55:53.594Z,52,,,31.8,,,
2017-11-16T08:56:03.632Z,52,,,31.8,,,
2017-11-16T08:56:23.588Z,52,,,31.6,,,
2017-11-16T08:56:33.582Z,,,,,,30.1,
2017-11-16T08:56:43.579Z,52,,,31.6,,,
2017-11-16T08:56:53.596Z,52,5,,31.5,,,
2017-11-16T08:57:03.628Z,52,,,31.4,,,
2017-11-16T08:57:13.559Z,52,,,31.4,,,
2017-11-16T08:57:23.610Z,52,,,31.4,,,
2017-11-16T08:57:43.580Z,52,,,31.3,,,
2017-11-16T08:57:53.590Z,52,,,31.3,,,
2017-11-16T08:58:03.614Z,52,,,31.2,,,
2017-11-16T08:58:23.564Z,52,,,31.2,,,
2017-11-16T08:58:43.537Z,52,,,31,,,
2017-11-16T08:58:53.593Z,52,,,30.9,,,
2017-11-16T08:59:03.590Z,52,,,30.9,,30,
2017-11-16T08:59:13.557Z,52,,,30.9,,,
2017-11-16T08:59:23.590Z,52,,,30.8,,,
2017-11-16T08:59:43.580Z,52,,,30.8,,,
2017-11-16T08:59:53.548Z,52,,,30.7,,,
2017-11-16T09:00:03.596Z,52,,,30.7,,,
2017-11-16T09:00:13.557Z,52,,,30.7,,,
2017-11-16T09:00:23.550Z,52,,,30.7,,,
2017-11-16T09:00:43.539Z,52,,,30.6,,,
2017-11-16T09:00:53.567Z,52,,,30.6,,,
2017-11-16T09:01:03.749Z,52,,,30.4,,,
2017-11-16T09:01:23.575Z,52,,,30.4,,,
2017-11-16T09:01:43.653Z,52,,,30.3,,,
2017-11-16T09:01:53.630Z,52,,,30.2,,30,
2017-11-16T09:02:13.483Z,52,,,30.2,,29.9,
2017-11-16T09:02:23.507Z,,,,,,29.9,
2017-11-16T09:02:33.493Z,52,,,30.2,,29.9,
2017-11-16T09:02:53.499Z,52,,,30.1,,29.9,
2017-11-16T09:03:03.564Z,52,,,30.1,,,
2017-11-16T09:03:13.478Z,52,,,30,,,
2017-11-16T09:03:33.579Z,52,,,30,,,
2017-11-16T09:03:53.517Z,52,,,29.8,,,
2017-11-16T09:04:04.294Z,52,,,29.8,,,
2017-11-16T09:04:13.567Z,52,,,29.8,,,
2017-11-16T09:04:23.517Z,52,,,29.8,,,
2017-11-16T09:04:43.596Z,52,,,29.7,,,
2017-11-16T09:04:53.527Z,52,,,29.7,,,
2017-11-16T09:05:03.538Z,52,,,29.7,,,
2017-11-16T09:05:23.484Z,52,,,29.6,,,
2017-11-16T09:05:43.502Z,52,,,29.6,,,
2017-11-16T09:05:53.496Z,52,,,29.5,,,
2017-11-16T09:06:03.563Z,52,,,29.5,,,
2017-11-16T09:06:13.521Z,,,,,,29.8,
2017-11-16T09:06:23.512Z,52,,,29.5,,,
2017-11-16T09:06:43.528Z,52,,,29.3,,,
2017-11-16T09:06:53.521Z,52,,,29.3,,,
2017-11-16T09:07:03.627Z,52,,,29.3,,,
2017-11-16T09:07:23.543Z,52,,,29.2,,,
2017-11-16T09:07:43.587Z,52,,,29.2,,,
2017-11-16T09:07:53.536Z,52,,,29.2,,,
2017-11-16T09:08:03.533Z,52,,,29.1,,,
2017-11-16T09:08:13.520Z,52,,,29.1,,,
2017-11-16T09:08:23.505Z,52,,,29.1,,,
2017-11-16T09:08:43.517Z,52,,,29.1,,,
2017-11-16T09:08:53.497Z,52,,,29,,,
2017-11-16T09:09:03.587Z,52,,,29,,29.6,
2017-11-16T09:09:13.494Z,52,,,29,,29.6,
2017-11-16T09:09:23.523Z,52,0,38,29,0,29.9,2
2017-11-16T09:09:33.487Z,52,,,30.6,,31.4,
2017-11-16T09:09:43.506Z,,,,,,33.8,
2017-11-16T09:09:53.535Z,52,,0,33.3,0,34.6,0
2017-11-16T09:10:03.564Z,52,,,34.5,,,
2017-11-16T09:10:13.483Z,52,,,34.5,,34.4,
2017-11-16T09:10:23.487Z,52,,,34.4,,,
2017-11-16T09:10:53.715Z,52,,,34.2,,34.3,
2017-11-16T09:11:03.573Z,,5,,,,,
2017-11-16T09:11:13.484Z,52,,,34.1,,,
2017-11-16T09:11:23.481Z,52,,,34,,,
2017-11-16T09:11:43.514Z,52,,,34,,,
2017-11-16T09:11:53.492Z,52,,,33.8,,,
2017-11-16T09:12:03.616Z,52,,,33.8,,,
2017-11-16T09:12:13.558Z,52,,,33.7,,,
2017-11-16T09:12:23.516Z,52,,,33.6,,,
2017-11-16T09:12:43.517Z,,58,,,1,34.2,0
2017-11-16T09:12:53.532Z,52,,,33.4,,,
2017-11-16T09:13:13.492Z,52,,,33.3,,,
2017-11-16T09:13:23.488Z,52,,,33.3,,,
2017-11-16T09:13:43.487Z,52,,,33.2,,,
2017-11-16T09:13:53.540Z,52,,,33.1,,,
2017-11-16T09:14:03.586Z,52,,,32.9,,,
2017-11-16T09:14:13.481Z,52,,,32.9,,34.1,
2017-11-16T09:14:23.505Z,52,,,32.8,,,
2017-11-16T09:14:43.495Z,52,,,32.8,,,
2017-11-16T09:14:53.491Z,52,,,32.6,,,
2017-11-16T09:15:03.639Z,52,,,32.6,,,
2017-11-16T09:15:23.524Z,52,,,32.5,,,
2017-11-16T09:15:43.520Z,52,,,32.4,,,
2017-11-16T09:15:53.536Z,52,,,32.3,,34,
2017-11-16T09:16:03.516Z,52,,,32.3,,,
2017-11-16T09:16:13.478Z,52,5,,32.2,0,,0
2017-11-16T09:16:33.476Z,52,,,32.2,,,
2017-11-16T09:16:43.476Z,52,,,32.1,,,
2017-11-16T09:16:53.545Z,52,,,32,,34,
2017-11-16T09:17:03.629Z,,,,,,34,
2017-11-16T09:17:13.489Z,52,,,31.9,,33.9,
2017-11-16T09:17:33.479Z,52,,,31.9,,,
2017-11-16T09:17:53.474Z,52,,,31.8,,,
2017-11-16T09:18:03.594Z,52,,,31.6,,,
2017-11-16T09:18:13.475Z,52,,,31.6,,,
2017-11-16T09:18:23.484Z,52,,,31.5,,,
2017-11-16T09:18:33.486Z,,,,,,33.8,
2017-11-16T09:18:43.544Z,52,,,31.5,,,
2017-11-16T09:18:53.565Z,52,,,31.4,,,
2017-11-16T09:19:03.625Z,52,,,31.4,,,
2017-11-16T09:19:23.503Z,52,,,31.3,,,
2017-11-16T09:19:33.488Z,52,58,,31,1,33.7,0
2017-11-16T09:19:43.493Z,52,5,0,31,0,38,0
2017-11-16T09:19:53.563Z,,,,,,30.5,
2017-11-16T09:20:03.596Z,52,58,,31,1,28,0
2017-11-16T09:20:13.531Z,,,,,,27,
2017-11-16T09:20:23.552Z,52,,,30.9,,,
2017-11-16T09:20:33.482Z,,,,,,25.4,
2017-11-16T09:20:43.537Z,52,,,30.9,,24.9,
2017-11-16T09:20:53.490Z,52,,,30.8,,23.4,
2017-11-16T09:21:03.614Z,52,,,30.7,,,
2017-11-16T09:21:13.551Z,,,,,0,24.1,0
2017-11-16T09:21:23.576Z,,,,,,24,
2017-11-16T09:21:33.501Z,52,,,30.7,,,
2017-11-16T09:21:43.478Z,,58,,,1,24.2,0
2017-11-16T09:21:53.474Z,52,,,30.6,,,
2017-11-16T09:22:03.753Z,,,,,,24.1,
2017-11-16T09:22:13.590Z,52,,,30.4,,,
2017-11-16T09:22:23.598Z,52,,,30.4,,,
2017-11-16T09:22:43.476Z,52,,,30.3,,,
2017-11-16T09:22:53.474Z,52,,,30.3,,24,
2017-11-16T09:23:03.580Z,52,,,30.2,,,
2017-11-16T09:23:13.525Z,52,,,30.2,,24.1,
2017-11-16T09:23:23.482Z,52,,,30.1,,,
2017-11-16T09:23:33.521Z,,,,,,24,
2017-11-16T09:23:43.547Z,52,,,30.1,,,
2017-11-16T09:23:53.490Z,52,,,30,,,
2017-11-16T09:24:13.479Z,52,,,29.8,,,
2017-11-16T09:24:23.517Z,52,,,29.8,,,
2017-11-16T09:24:43.501Z,52,,,29.8,,,
2017-11-16T09:24:53.557Z,52,,,29.7,,,
2017-11-16T09:25:03.633Z,52,,,29.6,,,
2017-11-16T09:25:13.494Z,,,,,,24.1,
2017-11-16T09:25:23.481Z,52,,,29.6,,,
2017-11-16T09:25:33.493Z,,,,,,24,
2017-11-16T09:25:43.481Z,52,,,29.5,,,
2017-11-16T09:25:53.563Z,52,,,29.3,,24.1,
