Time,HwTSet,PrimT,HwActive,ChActive,PrimTSet,HwTOutlet,ActPow
2017-11-02T21:23:17.023Z,52,41,,,,35.2,
2017-11-02T21:23:27.042Z,52,,,,,35.2,
2017-11-02T21:23:37.055Z,52,41.1,,,,35.2,
2017-11-02T21:23:57.052Z,52,,,,,35.2,
2017-11-02T21:24:07.085Z,52,41,,,,35.1,
2017-11-02T21:24:17.023Z,52,40.8,,,,35.1,
2017-11-02T21:24:27.047Z,52,,,,,35.1,
2017-11-02T21:24:37.022Z,,40.7,,,,,
2017-11-02T21:24:47.065Z,52,,,,,35.1,
2017-11-02T21:24:57.044Z,52,40.6,,,,35.1,
2017-11-02T21:25:07.039Z,52,40.5,,,,35.1,
2017-11-02T21:25:17.051Z,52,40.2,,,,34.9,
2017-11-02T21:25:27.038Z,52,,,,,34.9,
2017-11-02T21:25:47.022Z,52,,,,,34.9,
2017-11-02T21:26:07.045Z,52,,,,,34.9,
2017-11-02T21:26:17.023Z,52,,,,,34.9,
2017-11-02T21:26:27.022Z,52,,,,,34.8,
2017-11-02T21:26:37.062Z,52,,,,,34.8,
2017-11-02T21:26:57.022Z,52,,,,,34.8,
2017-11-02T21:27:17.040Z,52,,,,,34.8,
2017-11-02T21:27:37.022Z,52,,,,,34.7,
2017-11-02T21:27:57.043Z,52,,,,,34.7,
2017-11-02T21:28:17.052Z,52,40.3,,,,34.7,
2017-11-02T21:28:27.024Z,52,,,,,34.6,
2017-11-02T21:28:37.071Z,52,,,,,34.6,
2017-11-02T21:28:57.053Z,52,,,,,34.6,
2017-11-02T21:29:07.069Z,,40.4,,,,,
2017-11-02T21:29:17.054Z,52,,,,,34.6,
2017-11-02T21:29:27.022Z,52,40.5,,,,34.5,
2017-11-02T21:29:37.085Z,52,,,,,34.5,
2017-11-02T21:29:47.024Z,52,42.1,0,2,,34.5,43
2017-11-02T21:29:57.055Z,,46.4,,,,,35
2017-11-02T21:30:07.069Z,52,47.3,,,,34.5,33
2017-11-02T21:30:17.073Z,52,45.9,,,,34.5,29
2017-11-02T21:30:27.022Z,52,,,,,34.4,30
2017-11-02T21:30:37.069Z,52,45.3,,,,34.4,
2017-11-02T21:30:57.065Z,,44.7,,,,,
2017-11-02T21:31:07.022Z,52,44.4,,,,34.4,29
2017-11-02T21:31:17.066Z,52,44.6,,,,34.4,
2017-11-02T21:31:27.079Z,52,44.9,,,,34.4,30
2017-11-02T21:31:37.078Z,,45.1,,,,,
2017-11-02T21:31:47.048Z,52,,,,,34.3,
2017-11-02T21:31:57.054Z,52,45.3,,,,34.3,29
2017-11-02T21:32:07.034Z,52,45.6,,,,34.4,
2017-11-02T21:32:17.071Z,52,46,,,,34.3,29
2017-11-02T21:32:27.064Z,52,46.2,,,,34.3,
2017-11-02T21:32:37.056Z,52,,,,,34.3,
2017-11-02T21:32:47.056Z,,46.3,,,,,
2017-11-02T21:32:57.022Z,52,46.5,,,,34.3,30
2017-11-02T21:33:07.070Z,52,46.6,,,,34.3,
2017-11-02T21:33:17.024Z,52,47.1,,,,34.3,29
2017-11-02T21:33:27.096Z,52,47.3,,,,34.3,
2017-11-02T21:33:37.025Z,,46.9,0,2,,,0
2017-11-02T21:33:47.091Z,52,45.9,,,,34.3,
2017-11-02T21:33:57.022Z,,43.7,,,,,
2017-11-02T21:34:07.022Z,52,42.4,,,,34.3,
2017-11-02T21:34:17.029Z,52,41.9,,,,34.3,
2017-11-02T21:34:27.043Z,52,41.7,,,,34.2,
2017-11-02T21:34:37.042Z,52,,,,,34.2,
2017-11-02T21:34:57.060Z,52,,,,,34.2,
2017-11-02T21:35:17.057Z,52,41.5,,,,34.2,
2017-11-02T21:35:27.022Z,52,,,,,34.2,
2017-11-02T21:35:37.022Z,52,,,,,34.2,
2017-11-02T21:35:47.029Z,,41.4,,,,,
2017-11-02T21:35:57.024Z,52,,,,,34.2,
2017-11-02T21:36:17.023Z,52,41.3,,,,34.2,
2017-11-02T21:36:27.057Z,52,41.2,,,,34.2,
2017-11-02T21:36:37.023Z,,41.1,,,,,
2017-11-02T21:36:57.050Z,,41,,,,,
2017-11-02T21:37:07.039Z,52,,,,,34.2,
2017-11-02T21:37:17.054Z,52,,,,,34.2,
2017-11-02T21:37:27.040Z,52,,,,,34.2,
2017-11-02T21:37:37.039Z,52,,,,,34.1,
2017-11-02T21:37:57.037Z,52,,,,,34.1,
2017-11-02T21:38:17.063Z,52,,,,,34.1,
2017-11-02T21:38:37.044Z,52,,,,,34.1,
2017-11-02T21:38:57.076Z,52,,,,,34.1,
2017-11-02T21:39:17.025Z,52,,,,,34.1,
2017-11-02T21:39:37.022Z,52,,,,,34.1,
2017-11-02T21:39:57.025Z,52,,,,,34.1,
2017-11-02T21:40:07.022Z,,41.1,,,,,
2017-11-02T21:40:17.022Z,52,,,,,34,
2017-11-02T21:40:27.042Z,,41.2,,,,,
2017-11-02T21:40:37.034Z,52,,,,,34,
2017-11-02T21:40:57.022Z,52,,,,,34,
2017-11-02T21:41:07.038Z,52,41.3,,,,34,
2017-11-02T21:41:17.022Z,52,,0,0,,34,
2017-11-02T21:41:27.064Z,52,,,,5,34,
2017-11-02T21:41:37.022Z,,,0,2,58,,
2017-11-02T21:41:47.072Z,52,,,,,33.9,
2017-11-02T21:41:57.035Z,,41.4,,,,,
2017-11-02T21:42:07.046Z,52,,,,,33.9,
2017-11-02T21:42:17.078Z,52,,,,,33.9,
2017-11-02T21:42:27.045Z,52,,,,,33.9,
2017-11-02T21:42:37.026Z,52,,,,,33.9,
2017-11-02T21:42:57.038Z,52,,,,,33.9,
2017-11-02T21:43:17.036Z,52,,,,,33.9,
2017-11-02T21:43:37.052Z,52,,,,,33.8,
2017-11-02T21:43:57.049Z,52,,,,,33.8,
2017-11-02T21:44:17.042Z,52,,,,,33.8,
2017-11-02T21:44:27.066Z,52,,,,,33.8,
2017-11-02T21:44:37.059Z,52,,,,,33.8,
2017-11-02T21:44:57.045Z,52,,,,,33.8,
2017-11-02T21:45:17.070Z,52,,,,,33.7,
2017-11-02T21:45:37.048Z,52,,,,,33.7,
2017-11-02T21:45:57.080Z,52,,,,,33.7,
2017-11-02T21:46:07.048Z,,41.3,,,,,
2017-11-02T21:46:17.081Z,52,,,,,33.6,
2017-11-02T21:46:27.034Z,52,,,,,33.6,
2017-11-02T21:46:37.049Z,52,,,,,33.6,
2017-11-02T21:46:57.092Z,52,,,,,33.6,
2017-11-02T21:47:17.031Z,52,,,,,33.6,
2017-11-02T21:47:27.022Z,52,,,,,33.6,
2017-11-02T21:47:37.022Z,52,,,,,33.6,
2017-11-02T21:47:47.022Z,,41.2,,,,,
2017-11-02T21:47:57.022Z,52,,,,,33.5,
2017-11-02T21:48:17.022Z,52,,,,,33.5,
2017-11-02T21:48:37.021Z,52,,,,,33.5,
2017-11-02T21:48:57.023Z,52,,,,,33.5,
2017-11-02T21:49:07.023Z,,41.1,,,,,
2017-11-02T21:49:17.026Z,52,,,,,33.4,
2017-11-02T21:49:27.022Z,52,,,,,33.4,
2017-11-02T21:49:37.022Z,52,,,,,33.4,
2017-11-02T21:49:57.022Z,52,,,,,33.4,
2017-11-02T21:50:17.029Z,52,,,,,33.4,
2017-11-02T21:50:27.022Z,,41,,,,,
2017-11-02T21:50:37.022Z,52,,,,,33.3,
2017-11-02T21:50:57.022Z,52,,,,,33.3,
2017-11-02T21:51:07.022Z,52,,,,,33.3,
2017-11-02T21:51:17.022Z,52,40.9,,,,33.3,
2017-11-02T21:51:27.021Z,,41,,,,,
2017-11-02T21:51:37.022Z,,40.9,,,,,
2017-11-02T21:51:47.022Z,52,,,,,33.3,
2017-11-02T21:52:07.021Z,52,,,,,33.2,
2017-11-02T21:52:17.022Z,52,,,,,33.2,
2017-11-02T21:52:27.022Z,52,,,,,33.2,
2017-11-02T21:52:37.026Z,52,,,,,33.2,
2017-11-02T21:52:57.022Z,52,,,,,33.2,
2017-11-02T21:53:17.021Z,52,40.8,,,,33.1,
2017-11-02T21:53:27.021Z,52,,,,,33.1,
2017-11-02T21:53:37.022Z,52,,,,,33.1,
2017-11-02T21:53:47.022Z,52,42.1,0,2,,33.1,43
2017-11-02T21:53:57.021Z,,47.3,,,,,34
2017-11-02T21:54:07.021Z,52,47.8,,,,33.1,30
2017-11-02T21:54:17.023Z,52,44.7,,,,33.1,29
2017-11-02T21:54:27.022Z,,43.3,,,,,29
2017-11-02T21:54:37.022Z,52,,,,,32.9,
2017-11-02T21:54:47.022Z,,41.3,,,,,30
2017-11-02T21:54:57.022Z,52,40.9,,,,32.9,29
2017-11-02T21:55:07.022Z,52,41,,,,32.9,
2017-11-02T21:55:17.022Z,52,41.5,,,,32.9,
2017-11-02T21:55:27.022Z,52,41.9,,,,32.9,
2017-11-02T21:55:37.022Z,,42.6,,,,,
2017-11-02T21:55:47.022Z,52,,,,,32.9,
2017-11-02T21:55:57.022Z,52,42.8,,,,32.9,
2017-11-02T21:56:07.021Z,,43,,,,,30
2017-11-02T21:56:17.027Z,52,43.5,,,,32.9,30
2017-11-02T21:56:27.021Z,52,,,,,32.9,
2017-11-02T21:56:37.022Z,52,43.8,,,,32.9,29
2017-11-02T21:56:57.030Z,52,44.1,,,,32.8,29
2017-11-02T21:57:07.022Z,52,44.4,,,,32.8,
2017-11-02T21:57:17.022Z,52,45,,,,32.9,29
2017-11-02T21:57:27.021Z,52,45.2,,,,32.9,
2017-11-02T21:57:37.022Z,52,45.4,,,,32.9,30
2017-11-02T21:57:57.021Z,52,45.6,,,,32.8,
2017-11-02T21:58:07.021Z,52,45.8,,,,32.8,
2017-11-02T21:58:17.023Z,52,46.3,,,,32.8,29
2017-11-02T21:58:27.021Z,52,46.8,,,,32.8,
2017-11-02T21:58:47.024Z,52,,,,,32.8,
2017-11-02T21:58:57.022Z,52,47,,,,32.9,29
2017-11-02T21:59:07.022Z,52,47.8,,,,32.9,
2017-11-02T21:59:17.024Z,52,46.6,0,2,,32.9,0
2017-11-02T21:59:27.021Z,,44.2,,,,,
2017-11-02T21:59:37.022Z,52,,,,,32.9,
2017-11-02T21:59:47.022Z,,42.9,,,,,
2017-11-02T21:59:57.021Z,52,42.8,,,,32.9,
2017-11-02T22:00:07.023Z,,42.3,,,,,
2017-11-02T22:00:17.022Z,52,42.1,,,,32.9,
2017-11-02T22:00:27.021Z,52,,,,,32.9,
2017-11-02T22:00:37.021Z,52,,,,,32.9,
2017-11-02T22:00:57.022Z,52,,,,,32.9,
2017-11-02T22:01:07.025Z,52,,0,0,5,32.9,
2017-11-02T22:01:17.021Z,52,42,,,,32.9,
2017-11-02T22:01:27.023Z,52,41.9,,,,32.9,
2017-11-02T22:01:47.021Z,52,,,,,32.9,
2017-11-02T22:01:57.021Z,52,41.8,,,,32.9,
2017-11-02T22:02:07.022Z,52,41.7,,,,32.9,
2017-11-02T22:02:17.021Z,52,41.5,,,,32.9,
2017-11-02T22:02:27.021Z,52,,,,,32.9,
2017-11-02T22:02:37.022Z,,41.4,,,,,
2017-11-02T22:02:47.021Z,52,,,,,33.1,
2017-11-02T22:03:07.022Z,52,,,,,32.9,
2017-11-02T22:03:17.022Z,52,,,,,33.1,
2017-11-02T22:03:27.021Z,52,,,,,33.1,
2017-11-02T22:03:37.021Z,52,,,,,33.1,
2017-11-02T22:03:57.030Z,52,,,,,33.1,
2017-11-02T22:04:17.021Z,52,,,,,33.1,
2017-11-02T22:04:37.024Z,52,,,,,33.1,
2017-11-02T22:04:57.029Z,52,,,,,33.1,
2017-11-02T22:05:17.022Z,52,,,,,33.1,
2017-11-02T22:05:27.021Z,,41.5,,,,,
2017-11-02T22:05:37.022Z,52,,,,,33.1,
2017-11-02T22:05:57.028Z,52,,,,,32.9,
2017-11-02T22:06:07.021Z,,41.5,0,0,5,,0
2017-11-02T22:06:17.022Z,52,41.6,,,,32.9,
2017-11-02T22:06:37.021Z,52,,,,,32.9,
2017-11-02T22:06:57.022Z,52,,,,,32.9,
2017-11-02T22:07:07.021Z,,41.7,,,,,
2017-11-02T22:07:17.050Z,52,,,,,32.9,
2017-11-02T22:07:27.021Z,52,,,,,32.9,
2017-11-02T22:07:37.021Z,52,,,,,32.9,
2017-11-02T22:07:47.021Z,,41.8,,,,,
2017-11-02T22:07:57.021Z,52,,,,,32.9,
2017-11-02T22:08:17.022Z,52,,,,,32.9,
2017-11-02T22:08:27.021Z,52,,,,,32.9,
2017-11-02T22:08:37.021Z,52,,,,,32.9,
2017-11-02T22:08:57.021Z,52,,,,,32.9,
2017-11-02T22:09:17.021Z,52,,,,,32.9,
2017-11-02T22:09:37.021Z,52,,,,,32.9,
2017-11-02T22:09:57.021Z,52,,,,,32.9,
2017-11-02T22:10:17.021Z,52,,,,,32.9,
2017-11-02T22:10:27.021Z,,41.7,,,,,
2017-11-02T22:10:37.021Z,52,,,,,32.8,
2017-11-02T22:10:57.021Z,52,,,,,32.8,
2017-11-02T22:11:17.021Z,52,,,,,32.8,
2017-11-02T22:11:27.021Z,52,,,,,32.8,
2017-11-02T22:11:37.021Z,52,,,,,32.8,
2017-11-02T22:11:57.021Z,52,,,,,32.8,
2017-11-02T22:12:07.021Z,,41.6,,,,,
2017-11-02T22:12:17.024Z,52,,,,,32.8,
2017-11-02T22:12:27.021Z,52,,,,,32.8,
2017-11-02T22:12:37.022Z,52,,,,,32.8,
2017-11-02T22:12:57.021Z,52,,,,,32.8,
2017-11-02T22:13:17.021Z,52,,,,,32.7,
2017-11-02T22:13:27.022Z,,41.5,,,,,
2017-11-02T22:13:37.021Z,52,,,,,32.7,
2017-11-02T22:13:57.021Z,52,,,,,32.7,
2017-11-02T22:14:17.022Z,52,,,,,32.7,
2017-11-02T22:14:27.021Z,52,,,,,32.7,
2017-11-02T22:14:37.021Z,52,,,,,32.7,
2017-11-02T22:14:47.021Z,,41.4,,,,,
2017-11-02T22:14:57.022Z,52,,,,,32.7,
2017-11-02T22:15:17.021Z,52,,,,,32.7,
2017-11-02T22:15:27.021Z,52,,,,,32.7,
2017-11-02T22:15:37.023Z,52,,,,,32.6,
2017-11-02T22:15:47.023Z,,41.3,,,,,
2017-11-02T22:15:57.030Z,52,,,,,32.6,
2017-11-02T22:16:07.024Z,,41.3,,,,,
2017-11-02T22:16:17.021Z,52,,,,,32.6,
2017-11-02T22:16:27.025Z,52,,,,,32.6,
2017-11-02T22:16:37.022Z,52,,,,,32.6,
2017-11-02T22:16:57.027Z,52,,,,,32.6,
2017-11-02T22:17:17.021Z,52,41.2,,,,32.6,
2017-11-02T22:17:27.031Z,52,,,,,32.6,
2017-11-02T22:17:37.029Z,52,,,,,32.5,
2017-11-02T22:17:57.021Z,52,,,,,32.5,
2017-11-02T22:18:17.021Z,52,,,,,32.5,
2017-11-02T22:18:27.021Z,,41.1,,,,,
2017-11-02T22:18:37.021Z,52,,,,,32.5,
2017-11-02T22:18:57.021Z,52,,,,,32.5,
2017-11-02T22:19:17.021Z,52,,,,,32.5,
2017-11-02T22:19:37.021Z,52,,,,,32.5,
2017-11-02T22:19:57.021Z,52,,,,,32.4,
2017-11-02T22:20:07.025Z,,41,,,,,
2017-11-02T22:20:17.021Z,52,,,,,32.4,
2017-11-02T22:20:37.023Z,52,,,,,32.4,
2017-11-02T22:20:47.021Z,52,,,,,32.4,
2017-11-02T22:20:57.021Z,52,,,,,32.4,
2017-11-02T22:21:07.021Z,,40.9,,,,,
2017-11-02T22:21:17.021Z,,40.9,,,,,
2017-11-02T22:21:27.020Z,52,,,,,32.4,
2017-11-02T22:21:37.021Z,52,,,,,32.4,
2017-11-02T22:21:57.021Z,52,,,,,32.3,
2017-11-02T22:22:17.021Z,52,,,,,32.3,
2017-11-02T22:22:37.021Z,52,,,,,32.3,
2017-11-02T22:22:47.021Z,,40.8,,,,,
2017-11-02T22:22:57.021Z,52,,,,,32.3,
2017-11-02T22:23:17.021Z,52,,,,,32.3,
2017-11-02T22:23:27.020Z,52,,,,,32.3,
2017-11-02T22:23:37.020Z,52,,,,,32.3,
2017-11-02T22:23:57.020Z,52,,,,,32.2,
2017-11-02T22:24:17.021Z,52,,,,,32.2,
2017-11-02T22:24:37.021Z,52,,,,,32.2,
2017-11-02T22:24:47.020Z,,40.7,,,,,
2017-11-02T22:24:57.020Z,52,,,,,32.2,
2017-11-02T22:25:17.021Z,52,,,,,32.2,
2017-11-02T22:25:27.021Z,52,,,,,32.1,
2017-11-02T22:25:37.021Z,52,,,,,32.1,
2017-11-02T22:25:57.022Z,52,,,,,32.1,
2017-11-02T22:26:17.021Z,52,40.6,,,,32.1,
2017-11-02T22:26:27.021Z,,40.6,,,,,
2017-11-02T22:26:37.021Z,52,,,,,32.1,
2017-11-02T22:26:57.020Z,52,,,,,32.1,
2017-11-02T22:27:17.021Z,52,,,,,32,
2017-11-02T22:27:37.021Z,52,,,,,32,
2017-11-02T22:27:57.021Z,52,,,,,32,
2017-11-02T22:28:07.020Z,,40.5,,,,,
2017-11-02T22:28:17.023Z,52,,,,,32,
2017-11-02T22:28:37.096Z,52,,,,,32,
2017-11-02T22:28:57.020Z,52,,,,,32,
2017-11-02T22:29:17.024Z,52,,,,,31.9,
2017-11-02T22:29:27.021Z,52,,,,,31.9,
2017-11-02T22:29:37.020Z,52,,,,,31.9,
2017-11-02T22:29:57.021Z,52,,,,,31.9,
2017-11-02T22:30:07.020Z,,40.4,,,,,
2017-11-02T22:30:17.021Z,52,,,,,31.9,
2017-11-02T22:30:27.020Z,52,,,,,31.9,
2017-11-02T22:30:37.021Z,52,,,,,31.9,
2017-11-02T22:30:57.020Z,52,,,,,31.8,
2017-11-02T22:31:17.021Z,52,,,,,31.8,
2017-11-02T22:31:37.021Z,52,,,,,31.8,
2017-11-02T22:31:57.021Z,52,,,,,31.8,
2017-11-02T22:32:17.020Z,52,40.3,,,,31.6,
2017-11-02T22:32:27.020Z,52,,,,,31.6,
2017-11-02T22:32:37.020Z,52,,,,,31.6,
2017-11-02T22:32:57.020Z,52,,,,,31.6,
2017-11-02T22:33:17.020Z,52,,,,,31.6,
2017-11-02T22:33:37.021Z,52,,,,,31.6,
2017-11-02T22:33:57.020Z,52,,,,,31.6,
2017-11-02T22:34:17.020Z,52,40.2,,,,31.5,
2017-11-02T22:34:27.021Z,52,,,,,31.5,
2017-11-02T22:34:37.020Z,52,,,,,31.5,
2017-11-02T22:34:57.020Z,52,,,,,31.5,
2017-11-02T22:35:17.020Z,52,,,,,31.5,
2017-11-02T22:35:27.020Z,52,,,,,31.5,
2017-11-02T22:35:37.020Z,52,,,,,31.5,
2017-11-02T22:35:57.020Z,52,,,,,31.5,
2017-11-02T22:36:17.020Z,52,40.1,,,,31.4,
2017-11-02T22:36:37.021Z,52,,,,,31.4,
2017-11-02T22:36:57.020Z,52,,,,,31.4,
2017-11-02T22:37:17.023Z,52,,,,,31.4,
2017-11-02T22:37:37.020Z,52,,,,,31.3,
2017-11-02T22:37:57.020Z,52,,,,,31.3,
2017-11-02T22:38:17.021Z,52,,,,,31.3,
2017-11-02T22:38:27.021Z,,40,,,,,
2017-11-02T22:38:37.020Z,52,,,,,31.3,
2017-11-02T22:38:57.021Z,52,,,,,31.3,
2017-11-02T22:39:17.024Z,52,,,,,31.2,
2017-11-02T22:39:27.020Z,52,,,,,31.2,
2017-11-02T22:39:37.022Z,52,,,,,31.2,
2017-11-02T22:39:57.027Z,52,39.9,,,,31.2,
2017-11-02T22:40:07.022Z,52,39.9,,,,31.2,
2017-11-02T22:40:17.020Z,52,39.9,,,,31.2,
2017-11-02T22:40:27.020Z,52,,,,,31.2,
2017-11-02T22:40:37.020Z,52,,,,,31.2,
2017-11-02T22:40:57.020Z,52,,,,,31.2,
2017-11-02T22:41:17.026Z,52,,,,,31,
2017-11-02T22:41:37.020Z,52,,,,,31,
2017-11-02T22:41:57.020Z,52,,,,,31,
2017-11-02T22:42:17.020Z,52,,,,,31,
2017-11-02T22:42:27.020Z,52,,,,,31,
2017-11-02T22:42:37.020Z,52,,,,,31,
2017-11-02T22:42:47.020Z,,39.8,,,,,
2017-11-02T22:42:57.021Z,52,,,,,30.9,
2017-11-02T22:43:17.020Z,52,,,,,30.9,
2017-11-02T22:43:27.020Z,52,,,,,30.9,
2017-11-02T22:43:37.020Z,52,,,,,30.9,
2017-11-02T22:43:57.022Z,52,,,,,30.9,
2017-11-02T22:44:17.021Z,52,,,,,30.9,
2017-11-02T22:44:37.020Z,52,,,,,30.8,
2017-11-02T22:44:57.020Z,52,,,,,30.8,
2017-11-02T22:45:07.020Z,,39.7,,,,,
2017-11-02T22:45:17.020Z,52,,,,,30.8,
2017-11-02T22:45:37.020Z,52,,,,,30.8,
2017-11-02T22:45:57.020Z,52,,,,,30.8,
2017-11-02T22:46:17.020Z,52,,,,,30.7,
2017-11-02T22:46:27.020Z,52,,,,,30.7,
2017-11-02T22:46:37.020Z,52,,,,,30.7,
2017-11-02T22:46:57.020Z,52,,,,,30.7,
2017-11-02T22:47:17.020Z,52,39.6,,,,30.7,
2017-11-02T22:47:37.020Z,52,,,,,30.7,
2017-11-02T22:47:57.020Z,52,,,,,30.7,
2017-11-02T22:48:17.020Z,52,,,,,30.6,
2017-11-02T22:48:27.020Z,52,,,,,30.6,
2017-11-02T22:48:37.024Z,52,,,,,30.6,
2017-11-02T22:48:57.025Z,52,,,,,30.6,
2017-11-02T22:49:17.020Z,52,,,,,30.6,
2017-11-02T22:49:27.020Z,,39.5,,,,,
2017-11-02T22:49:37.026Z,52,,,,,30.6,
2017-11-02T22:49:57.020Z,52,,,,,30.6,
2017-11-02T22:50:17.020Z,52,,,,,30.4,
2017-11-02T22:50:27.020Z,52,,,,,30.4,
2017-11-02T22:50:37.020Z,52,,,,,30.4,
2017-11-02T22:50:57.020Z,52,,,,,30.4,
2017-11-02T22:51:07.020Z,52,39.9,1,0,0,37.4,
2017-11-02T22:51:17.021Z,,41,0,0,,,0
2017-11-02T22:51:27.020Z,52,40.4,,,,39.4,
2017-11-02T22:51:47.021Z,52,,,,,39.4,
2017-11-02T22:51:57.080Z,52,40.3,,,,39.3,
2017-11-02T22:52:17.020Z,52,40.2,,,,39.1,
2017-11-02T22:52:27.020Z,,,,,5,,
2017-11-02T22:52:37.020Z,52,,,,,38.8,
2017-11-02T22:52:57.022Z,52,,,,,38.7,
2017-11-02T22:53:17.020Z,52,40.1,,,,38.5,
2017-11-02T22:53:27.020Z,52,,,,,38.4,
2017-11-02T22:53:37.020Z,52,,,,,38.3,
2017-11-02T22:53:57.021Z,52,,,,,38.2,
2017-11-02T22:54:17.020Z,52,,,,,38,
2017-11-02T22:54:27.020Z,,40,,,,,
2017-11-02T22:54:37.020Z,52,,,,,37.8,
2017-11-02T22:54:57.020Z,52,,,,,37.7,
2017-11-02T22:55:17.020Z,52,,,,,37.5,
2017-11-02T22:55:27.020Z,52,,,,,37.4,
2017-11-02T22:55:47.020Z,52,,,,,37.3,
2017-11-02T22:55:57.020Z,52,39.9,,,,37.2,
2017-11-02T22:56:07.020Z,,39.9,,,,,
2017-11-02T22:56:17.020Z,52,39.9,,,,37.1,
2017-11-02T22:56:27.020Z,52,,,,,36.9,
2017-11-02T22:56:37.020Z,52,,,,,36.8,
2017-11-02T22:56:57.020Z,52,,,,,36.8,
2017-11-02T22:57:17.020Z,52,,,,,36.6,
2017-11-02T22:57:37.019Z,52,,,,,36.5,
2017-11-02T22:57:57.020Z,52,,,,,36.4,
2017-11-02T22:58:07.020Z,,39.8,,,,,
2017-11-02T22:58:17.019Z,52,,,,,36.2,
2017-11-02T22:58:27.020Z,52,,,,,36.1,
2017-11-02T22:58:37.020Z,52,,,,,36.1,
2017-11-02T22:58:57.019Z,52,,,,,36,
2017-11-02T22:59:17.023Z,52,,,,,35.9,
2017-11-02T22:59:27.020Z,52,39.7,,,,35.8,
2017-11-02T22:59:37.021Z,52,,,,,35.7,
2017-11-02T22:59:57.020Z,52,,,,,35.7,
2017-11-02T23:00:17.020Z,52,,,,,35.5,
2017-11-02T23:00:37.020Z,52,,,,,35.4,
2017-11-02T23:00:57.020Z,52,,,,,35.4,
2017-11-02T23:01:07.022Z,,39.6,,,,,
2017-11-02T23:01:17.020Z,52,,,,,35.2,
2017-11-02T23:01:37.020Z,52,,,,,35.1,
2017-11-02T23:01:57.019Z,52,,,,,34.9,
2017-11-02T23:02:17.026Z,52,,,,,34.8,
2017-11-02T23:02:27.020Z,,39.5,,,,,
2017-11-02T23:02:37.020Z,52,,,,,34.7,
2017-11-02T23:02:57.020Z,52,,,,,34.7,
2017-11-02T23:03:17.020Z,52,,,,,34.5,
2017-11-02T23:03:27.020Z,52,39.4,,,,34.5,
2017-11-02T23:03:37.023Z,52,,,,,34.4,
2017-11-02T23:03:57.020Z,52,,,,,34.4,
2017-11-02T23:04:17.019Z,52,,,,,34.2,
2017-11-02T23:04:37.020Z,52,,,,,34.2,
2017-11-02T23:04:57.020Z,52,,,,,34.1,
2017-11-02T23:05:07.020Z,,39.3,,,,,
2017-11-02T23:05:17.020Z,52,,,,,34,
2017-11-02T23:05:37.025Z,52,,,,,33.9,
2017-11-02T23:05:57.019Z,52,,,,,33.9,
2017-11-02T23:06:17.020Z,52,39.2,0,0,5,33.7,0
2017-11-02T23:06:37.019Z,52,,,,,33.6,
2017-11-02T23:06:57.034Z,52,,,,,33.6,
2017-11-02T23:07:17.021Z,52,,,,,33.5,
2017-11-02T23:07:27.081Z,52,,,,,33.5,
2017-11-02T23:07:37.076Z,52,,,,,33.4,
2017-11-02T23:07:47.065Z,,39.1,,,,,
2017-11-02T23:07:57.020Z,52,,,,,33.4,
2017-11-02T23:08:17.019Z,52,,,,,33.3,
2017-11-02T23:08:37.020Z,52,,,,,33.2,
2017-11-02T23:08:47.020Z,52,,,,,33.2,
2017-11-02T23:09:07.020Z,52,,,,,33.1,
2017-11-02T23:09:17.020Z,,38.9,,,,,
2017-11-02T23:09:27.019Z,52,,,,,32.9,
2017-11-02T23:09:37.022Z,52,,,,,32.9,
2017-11-02T23:09:57.020Z,52,,,,,32.9,
2017-11-02T23:10:17.019Z,52,,,,,32.8,
2017-11-02T23:10:27.019Z,52,,,,,32.7,
2017-11-02T23:10:37.020Z,52,,,,,32.7,
2017-11-02T23:10:57.019Z,52,,,,,32.7,
2017-11-02T23:11:17.020Z,52,38.8,,,,32.6,
2017-11-02T23:11:27.021Z,52,,,,,32.5,
2017-11-02T23:11:37.023Z,52,,,,,32.5,
2017-11-02T23:11:57.025Z,52,,,,,32.5,
2017-11-02T23:12:17.019Z,52,,,,,32.4,
2017-11-02T23:12:27.019Z,52,,,,,32.4,
2017-11-02T23:12:37.019Z,52,,,,,32.3,
2017-11-02T23:12:47.019Z,,38.7,,,,,
2017-11-02T23:12:57.019Z,52,,,,,32.3,
2017-11-02T23:13:07.019Z,,38.8,,,,,
2017-11-02T23:13:17.020Z,52,38.7,,,,32.2,
2017-11-02T23:13:37.021Z,52,,,,,32.2,
2017-11-02T23:13:57.019Z,52,,,,,32.1,
2017-11-02T23:14:17.019Z,52,,,,,32,
2017-11-02T23:14:27.019Z,52,,,,,32,
2017-11-02T23:14:37.019Z,52,,,,,32,
2017-11-02T23:14:57.021Z,52,,,,,32,
2017-11-02T23:15:07.019Z,,38.6,,,,,
2017-11-02T23:15:17.020Z,52,,,,,31.9,
2017-11-02T23:15:37.020Z,52,,,,,31.8,
2017-11-02T23:15:57.021Z,52,,,,,31.8,
2017-11-02T23:16:17.019Z,52,,,,,31.6,
2017-11-02T23:16:37.019Z,52,,,,,31.6,
2017-11-02T23:16:57.020Z,52,,,,,31.6,
2017-11-02T23:17:17.019Z,52,38.5,,,,31.5,
2017-11-02T23:17:37.019Z,52,,,,,31.4,
2017-11-02T23:17:57.019Z,52,,,,,31.4,
2017-11-02T23:18:17.020Z,52,,,,,31.3,
