Time,HwTOutlet,PrimTSet,HwActive,HwTSet,ActPow,PrimT,ChActive
2018-02-05T01:36:38.769Z,28.4,,,50,29,37.5,
2018-02-05T01:36:48.769Z,28.5,,,50,,,
2018-02-05T01:36:58.769Z,28.5,,,50,29,37.9,
2018-02-05T01:37:08.810Z,,,,,,38,
2018-02-05T01:37:18.769Z,28.5,,,50,,38.2,
2018-02-05T01:37:28.769Z,28.5,,,50,,,
2018-02-05T01:37:38.781Z,28.5,,,50,29,38.6,
2018-02-05T01:37:48.770Z,,,,,30,38.7,
2018-02-05T01:37:58.769Z,28.6,,,50,29,38.9,
2018-02-05T01:38:08.769Z,,,,,,39.1,
2018-02-05T01:38:18.769Z,28.6,,,50,,39.3,
2018-02-05T01:38:28.770Z,28.7,,,50,,,
2018-02-05T01:38:38.770Z,28.7,,,50,29,39.6,
2018-02-05T01:38:48.769Z,,,,,,39.8,
2018-02-05T01:38:58.769Z,28.7,,,50,30,40,
2018-02-05T01:39:08.770Z,,,,,29,40.1,
2018-02-05T01:39:18.769Z,28.9,,,50,,40.3,
2018-02-05T01:39:28.801Z,28.9,,,50,,,
2018-02-05T01:39:38.770Z,28.9,,,50,29,40.6,
2018-02-05T01:39:48.769Z,,,,,,40.7,
2018-02-05T01:39:58.769Z,29,,0,50,0,40.9,2
2018-02-05T01:40:08.770Z,29,,,50,,39.9,
2018-02-05T01:40:18.770Z,29.1,,,50,,37.6,
2018-02-05T01:40:28.770Z,29.1,,,50,,36.4,
2018-02-05T01:40:38.828Z,29.1,,,50,,36,
2018-02-05T01:40:48.769Z,29.2,,,50,,,
2018-02-05T01:40:58.771Z,,,,,,35.9,
2018-02-05T01:41:08.769Z,29.2,,,50,,36,
2018-02-05T01:41:18.800Z,,,,,,35.9,
2018-02-05T01:41:28.769Z,29.3,,,50,,,
2018-02-05T01:41:38.859Z,29.3,,,50,,35.8,
2018-02-05T01:41:48.769Z,29.5,,,50,,,
2018-02-05T01:41:58.769Z,,,,,,35.6,
2018-02-05T01:42:08.770Z,29.5,,,50,,,
2018-02-05T01:42:18.769Z,29.6,,,50,,,
2018-02-05T01:42:38.770Z,29.6,,,50,,35.5,
2018-02-05T01:42:48.769Z,29.6,,,50,,,
2018-02-05T01:42:58.769Z,29.7,,,50,,35.4,
2018-02-05T01:43:08.769Z,29.7,,,50,,,
2018-02-05T01:43:28.769Z,29.8,,,50,,,
2018-02-05T01:43:38.770Z,29.8,,,50,,35.3,
2018-02-05T01:43:48.769Z,29.8,,,50,,,
2018-02-05T01:44:08.773Z,30,,,50,,,
2018-02-05T01:44:18.769Z,30,,,50,,,
2018-02-05T01:44:38.770Z,30.1,,,50,,,
2018-02-05T01:44:48.769Z,30.1,,,50,,,
2018-02-05T01:45:08.769Z,30.1,,,50,,,
2018-02-05T01:45:18.769Z,30.1,,,50,,,
2018-02-05T01:45:38.769Z,30.2,,,50,,,
2018-02-05T01:45:48.769Z,30.1,,,50,,,
2018-02-05T01:46:08.769Z,30.1,,,50,,35.4,
2018-02-05T01:46:18.792Z,30.1,,,50,,,
2018-02-05T01:46:38.770Z,30.1,59,0,50,0,35.4,2
2018-02-05T01:46:48.769Z,30.1,,,50,,,
2018-02-05T01:46:58.769Z,30.1,,,50,,35.5,
2018-02-05T01:47:08.769Z,,5,0,,,,0
2018-02-05T01:47:18.769Z,30.1,,,50,,,
2018-02-05T01:47:28.776Z,,59,0,,,,2
2018-02-05T01:47:38.769Z,30.1,,,50,,35.6,
2018-02-05T01:47:48.769Z,30.1,,,50,,,
2018-02-05T01:48:08.802Z,30.1,,,50,,,
2018-02-05T01:48:18.801Z,30.1,,,50,,,
2018-02-05T01:48:38.769Z,30,,,50,,35.7,
2018-02-05T01:48:48.769Z,30,,,50,,,
2018-02-05T01:48:58.769Z,,,,,,35.7,
2018-02-05T01:49:08.769Z,30,,,50,,,
2018-02-05T01:49:18.769Z,30,,,50,,,
2018-02-05T01:49:38.769Z,30,,,50,,,
2018-02-05T01:49:48.769Z,30,,,50,,,
2018-02-05T01:50:08.769Z,29.8,,,50,,,
2018-02-05T01:50:18.769Z,29.8,,,50,,,
2018-02-05T01:50:38.769Z,29.8,,,50,,,
2018-02-05T01:50:48.770Z,29.8,,,50,,,
2018-02-05T01:50:58.769Z,,,,,,35.6,
2018-02-05T01:51:08.769Z,29.8,,,50,,,
2018-02-05T01:51:18.769Z,29.8,,,50,,,
2018-02-05T01:51:38.769Z,29.8,,,50,,,
2018-02-05T01:51:48.770Z,29.7,,,50,,,
2018-02-05T01:52:08.769Z,29.7,,,50,,,
2018-02-05T01:52:18.769Z,,5,0,,,,0
2018-02-05T01:52:28.770Z,29.7,,,50,,35.5,
2018-02-05T01:52:38.824Z,29.7,,,50,,,
2018-02-05T01:52:48.769Z,29.7,,,50,,,
2018-02-05T01:53:08.789Z,29.6,,,50,,,
2018-02-05T01:53:18.779Z,29.6,,,50,,,
2018-02-05T01:53:38.771Z,29.6,,,50,,,
2018-02-05T01:53:48.799Z,29.6,,,50,,,
2018-02-05T01:54:08.769Z,29.6,,,50,,35.4,
2018-02-05T01:54:18.770Z,29.6,,,50,,,
2018-02-05T01:54:38.769Z,29.5,,,50,,,
2018-02-05T01:54:48.770Z,29.5,,,50,,,
2018-02-05T01:55:08.769Z,29.5,,,50,,,
2018-02-05T01:55:18.769Z,29.5,,,50,,,
2018-02-05T01:55:28.769Z,,,,,,35.3,
2018-02-05T01:55:38.769Z,29.5,,,50,,,
2018-02-05T01:55:48.769Z,29.3,,,50,,,
2018-02-05T01:56:08.770Z,29.3,,,50,,,
2018-02-05T01:56:18.769Z,29.3,,,50,,,
2018-02-05T01:56:38.781Z,29.3,,,50,,,
2018-02-05T01:56:48.969Z,29.3,,,50,,,
2018-02-05T01:56:58.769Z,,,,,,35.2,
2018-02-05T01:57:08.769Z,29.3,,,50,,,
2018-02-05T01:57:18.769Z,29.3,,,50,,,
2018-02-05T01:57:38.769Z,29.2,,,50,,,
2018-02-05T01:57:48.769Z,29.2,,,50,,,
2018-02-05T01:57:58.769Z,,,,,,35.1,
2018-02-05T01:58:08.769Z,29.2,,,50,,,
2018-02-05T01:58:18.769Z,29.2,,,50,,,
2018-02-05T01:58:38.769Z,29.2,,,50,,,
2018-02-05T01:58:48.769Z,29.2,,,50,,,
2018-02-05T01:59:08.850Z,29.1,,,50,,,
2018-02-05T01:59:18.769Z,29.1,,,50,,,
2018-02-05T01:59:28.770Z,29.1,,,50,,34.9,
2018-02-05T01:59:38.769Z,29.1,,,50,,34.9,
2018-02-05T01:59:58.769Z,29.1,,,50,,,
2018-02-05T02:00:08.769Z,29.1,,,50,,,
2018-02-05T02:00:28.769Z,29.1,,,50,,,
2018-02-05T02:00:38.769Z,29.1,,,50,,,
2018-02-05T02:00:48.769Z,29.1,,,50,,,
2018-02-05T02:01:08.769Z,29,,,50,,,
2018-02-05T02:01:18.844Z,29,,,50,,,
2018-02-05T02:01:28.769Z,,,,,,34.8,
2018-02-05T02:01:38.770Z,29,,,50,,,
2018-02-05T02:01:48.769Z,29,,,50,,,
2018-02-05T02:02:08.769Z,29,,,50,,,
2018-02-05T02:02:18.967Z,29,,,50,,,
2018-02-05T02:02:38.769Z,29,,,50,,,
2018-02-05T02:02:48.769Z,29,,,50,,,
2018-02-05T02:03:08.769Z,28.9,,,50,,34.7,
2018-02-05T02:03:18.769Z,28.9,,,50,,,
2018-02-05T02:03:38.770Z,28.9,,,50,,,
2018-02-05T02:03:48.769Z,28.9,,,50,,,
2018-02-05T02:04:08.768Z,28.9,,,50,,,
2018-02-05T02:04:18.769Z,28.9,,,50,,,
2018-02-05T02:04:38.769Z,28.7,,,50,,,
2018-02-05T02:04:48.769Z,28.7,,,50,,,
2018-02-05T02:05:08.769Z,28.7,,,50,,34.6,
2018-02-05T02:05:18.769Z,28.7,,,50,,,
2018-02-05T02:05:38.769Z,28.7,,,50,,,
2018-02-05T02:05:48.916Z,28.7,,,50,,,
2018-02-05T02:06:08.769Z,28.7,,,50,,,
2018-02-05T02:06:18.770Z,28.7,,,50,,,
2018-02-05T02:06:38.845Z,28.6,,,50,,,
2018-02-05T02:06:48.888Z,28.7,,,50,,,
2018-02-05T02:07:08.790Z,28.6,,,50,,34.5,
2018-02-05T02:07:18.769Z,28.6,,,50,,,
2018-02-05T02:07:38.770Z,28.6,,,50,,,
2018-02-05T02:07:48.769Z,28.6,,,50,,,
2018-02-05T02:08:08.769Z,28.6,,,50,,,
2018-02-05T02:08:18.824Z,28.6,,,50,,,
2018-02-05T02:08:38.797Z,28.6,,,50,,,
2018-02-05T02:08:48.769Z,28.5,,,50,,,
2018-02-05T02:09:08.769Z,28.5,,,50,,,
2018-02-05T02:09:18.769Z,28.5,,,50,,,
2018-02-05T02:09:38.769Z,28.5,,,50,,34.4,
2018-02-05T02:09:48.769Z,28.5,,,50,,,
2018-02-05T02:09:58.769Z,,,,,,34.4,
2018-02-05T02:10:08.769Z,28.5,,,50,,,
2018-02-05T02:10:18.768Z,28.5,,,50,,,
2018-02-05T02:10:38.769Z,28.5,,,50,,,
2018-02-05T02:10:48.772Z,28.5,,,50,,,
2018-02-05T02:11:08.768Z,28.4,,,50,,,
2018-02-05T02:11:18.769Z,28.4,,,50,,,
2018-02-05T02:11:38.769Z,28.4,,,50,,,
2018-02-05T02:11:48.769Z,28.4,,,50,,,
2018-02-05T02:11:58.769Z,28.4,,,50,,,
2018-02-05T02:12:08.769Z,28.4,59,0,50,,34.3,2
2018-02-05T02:12:18.769Z,,5,0,,,34.3,0
2018-02-05T02:12:28.769Z,28.4,,,50,,34.4,
2018-02-05T02:12:38.769Z,28.4,59,0,50,,34.3,2
2018-02-05T02:12:58.769Z,28.4,,,50,,,
2018-02-05T02:13:08.769Z,28.4,,,50,,,
2018-02-05T02:13:28.769Z,28.3,,,50,,,
2018-02-05T02:13:38.769Z,28.3,,,50,,,
2018-02-05T02:13:48.769Z,28.3,,,50,,,
2018-02-05T02:14:08.768Z,28.3,,,50,,,
2018-02-05T02:14:18.769Z,28.3,,,50,,,
2018-02-05T02:14:38.769Z,28.3,,,50,,,
2018-02-05T02:14:48.769Z,28.3,,,50,,,
2018-02-05T02:14:58.770Z,,,,,,34.2,
2018-02-05T02:15:08.769Z,28.3,,,50,,,
2018-02-05T02:15:18.768Z,28.3,,,50,,,
2018-02-05T02:15:38.769Z,28.3,,,50,,,
2018-02-05T02:15:48.769Z,28.1,,,50,,,
2018-02-05T02:16:08.769Z,28.1,,,50,,,
2018-02-05T02:16:18.769Z,28.1,,,50,,,
2018-02-05T02:16:38.769Z,28.1,,,50,,,
2018-02-05T02:16:48.769Z,28.1,,,50,,,
2018-02-05T02:17:08.769Z,28.1,,,50,,,
2018-02-05T02:17:18.769Z,28.1,,,50,,,
2018-02-05T02:17:38.769Z,28.1,,,50,,,
2018-02-05T02:17:48.769Z,28,,,50,,,
2018-02-05T02:17:58.768Z,28,,,50,,34.1,
2018-02-05T02:18:08.769Z,28,,0,50,43,36.4,2
2018-02-05T02:18:18.769Z,28,,,50,37,39.9,
2018-02-05T02:18:28.777Z,28,,,50,30,36.7,
2018-02-05T02:18:38.769Z,28,,,50,29,34.9,
2018-02-05T02:18:48.769Z,28,,,50,,33.1,
2018-02-05T02:18:58.769Z,,,,,29,31.7,
2018-02-05T02:19:08.768Z,28,,,50,30,31.5,
2018-02-05T02:19:18.769Z,28,,,50,,31.9,
2018-02-05T02:19:28.769Z,,,,,29,32.4,
2018-02-05T02:19:38.769Z,28,,,50,30,32.7,
2018-02-05T02:19:48.769Z,28,,,50,,,
2018-02-05T02:19:58.768Z,28,,,50,29,33.1,
2018-02-05T02:20:08.769Z,,,,,,33.2,
2018-02-05T02:20:18.769Z,28,,,50,,33.4,
2018-02-05T02:20:28.769Z,28,,,50,,,
2018-02-05T02:20:38.769Z,28,,,50,,33.9,
2018-02-05T02:20:48.770Z,,,,,30,34.1,
2018-02-05T02:20:58.769Z,27.9,,,50,,34.4,
2018-02-05T02:21:08.769Z,28,,,50,,,
2018-02-05T02:21:18.769Z,,,,,30,34.8,
2018-02-05T02:21:28.769Z,27.9,,,50,29,35.1,
2018-02-05T02:21:38.769Z,28,,,50,30,35.3,
2018-02-05T02:21:48.769Z,,,,,,35.5,
2018-02-05T02:21:58.769Z,27.9,,,50,,35.6,
2018-02-05T02:22:08.769Z,27.9,,,50,29,35.8,
2018-02-05T02:22:18.769Z,,,,,30,36,
2018-02-05T02:22:28.769Z,28,,,50,29,36.1,
2018-02-05T02:22:38.771Z,28,,,50,30,36.3,
2018-02-05T02:22:48.769Z,27.9,,,50,,,
2018-02-05T02:22:58.768Z,,,,,29,36.6,
2018-02-05T02:23:08.769Z,28,,,50,30,36.8,
2018-02-05T02:23:18.769Z,28,,,50,29,36.9,
2018-02-05T02:23:28.768Z,,,,,,37.2,
2018-02-05T02:23:38.770Z,28,,,50,,37.4,
2018-02-05T02:23:48.831Z,28,,,50,,,
2018-02-05T02:23:58.769Z,,,,,29,37.7,
2018-02-05T02:24:08.769Z,28,,,50,30,37.9,
2018-02-05T02:24:18.769Z,,,,,29,38,
2018-02-05T02:24:28.792Z,28,,,50,,38.2,
2018-02-05T02:24:38.769Z,28,,,50,30,38.3,
2018-02-05T02:24:48.769Z,28,,,50,,,
2018-02-05T02:24:58.768Z,,,,,29,38.7,
2018-02-05T02:25:08.769Z,28,,,50,,38.9,
2018-02-05T02:25:18.768Z,,,,,29,39.1,
2018-02-05T02:25:28.768Z,28,,,50,,39.3,
2018-02-05T02:25:38.769Z,28,,,50,,39.5,
2018-02-05T02:25:48.769Z,28,,,50,,,
2018-02-05T02:25:58.769Z,,,,,,39.8,
2018-02-05T02:26:08.770Z,28.1,,,50,30,39.9,
2018-02-05T02:26:18.769Z,,,,,29,40.1,
2018-02-05T02:26:28.770Z,28.1,,,50,,40.3,
2018-02-05T02:26:38.770Z,28.1,,,50,30,40.4,
2018-02-05T02:26:48.768Z,28.1,,,50,,,
2018-02-05T02:26:58.769Z,,,,,29,40.7,
2018-02-05T02:27:08.769Z,28.1,,,50,30,40.9,
2018-02-05T02:27:18.768Z,,,,,29,41.1,
2018-02-05T02:27:28.769Z,28.1,,,50,,41.2,
2018-02-05T02:27:38.769Z,28.3,,,50,30,41.4,
2018-02-05T02:27:48.769Z,28.3,,,50,,,
2018-02-05T02:27:58.769Z,,,,,29,41.6,
2018-02-05T02:28:08.768Z,28.3,,,50,,41.8,
2018-02-05T02:28:18.769Z,28.3,,,50,,42,
2018-02-05T02:28:28.769Z,,,,,,42.1,
2018-02-05T02:28:38.769Z,28.3,,,50,30,42.2,
2018-02-05T02:28:48.769Z,28.4,,,50,,,
2018-02-05T02:28:58.769Z,28.3,,0,50,0,42.6,2
2018-02-05T02:29:08.769Z,28.4,,,50,,39.9,
2018-02-05T02:29:18.769Z,,,,,,38.5,
2018-02-05T02:29:28.769Z,28.4,,,50,,37.9,
2018-02-05T02:29:38.769Z,28.4,,,50,,37.6,
2018-02-05T02:29:58.769Z,28.4,,,50,,,
2018-02-05T02:30:08.769Z,28.5,,,50,,,
2018-02-05T02:30:18.769Z,,,,,,37.5,
2018-02-05T02:30:28.769Z,28.5,,,50,,,
2018-02-05T02:30:38.768Z,28.5,,,50,,37.3,
2018-02-05T02:30:48.769Z,28.5,,,50,,,
2018-02-05T02:30:58.769Z,,,,,,37.1,
2018-02-05T02:31:08.768Z,28.5,,,50,,,
2018-02-05T02:31:18.769Z,28.6,,,50,,,
2018-02-05T02:31:38.769Z,28.6,,,50,,,
2018-02-05T02:31:48.769Z,,,,,,36.9,
2018-02-05T02:31:58.769Z,28.6,,,50,,36.8,
2018-02-05T02:32:18.769Z,28.6,,,50,,,
2018-02-05T02:32:28.768Z,28.6,,,50,,,
2018-02-05T02:32:38.769Z,28.6,,,50,,,
2018-02-05T02:32:58.769Z,28.6,,,50,,36.7,
2018-02-05T02:33:08.768Z,28.7,,,50,,,
2018-02-05T02:33:28.769Z,28.7,,,50,,,
2018-02-05T02:33:38.768Z,28.7,,,50,,,
2018-02-05T02:33:48.769Z,28.7,,,50,,,
2018-02-05T02:34:08.768Z,28.7,,,50,,,
2018-02-05T02:34:18.769Z,28.7,,,50,,,
2018-02-05T02:34:38.769Z,28.7,,,50,,,
2018-02-05T02:34:48.768Z,28.7,,,50,,,
2018-02-05T02:34:58.769Z,,,,,,36.8,
2018-02-05T02:35:08.769Z,28.9,,,50,,,
2018-02-05T02:35:18.768Z,28.9,,,50,,,
2018-02-05T02:35:28.768Z,,,,,,36.9,
2018-02-05T02:35:38.769Z,28.9,,,50,,,
2018-02-05T02:35:48.769Z,28.9,,,50,,37.1,
2018-02-05T02:35:58.769Z,,,,,,37.1,
2018-02-05T02:36:08.768Z,28.9,,,50,,,
2018-02-05T02:36:18.769Z,28.9,,,50,,,
2018-02-05T02:36:38.769Z,28.9,,,50,,37.2,
2018-02-05T02:36:48.769Z,28.9,,,50,,,
2018-02-05T02:37:08.769Z,28.9,,,50,,,
2018-02-05T02:37:18.771Z,28.9,,,50,,,
2018-02-05T02:37:38.769Z,28.9,,,50,,,
2018-02-05T02:37:48.769Z,28.9,,,50,,,
2018-02-05T02:38:08.769Z,29,,,50,,,
2018-02-05T02:38:18.769Z,28.9,,,50,,,
2018-02-05T02:38:38.769Z,29,,,50,,,
2018-02-05T02:38:48.768Z,29,5,0,50,,,0
2018-02-05T02:38:58.769Z,29,59,0,50,,,2
2018-02-05T02:39:08.768Z,,5,0,,,,0
2018-02-05T02:39:18.768Z,29,,,50,,,
2018-02-05T02:39:28.835Z,29,,,50,,,
2018-02-05T02:39:38.768Z,29,,,50,,,
2018-02-05T02:39:58.798Z,29,,,50,,,
2018-02-05T02:40:08.769Z,29,,,50,,,
2018-02-05T02:40:28.770Z,29,,,50,,,
2018-02-05T02:40:38.769Z,29,,,50,,,
2018-02-05T02:40:48.769Z,29,,,50,,,
2018-02-05T02:40:58.769Z,,,,,,37.1,
2018-02-05T02:41:08.768Z,29,,,50,,,
2018-02-05T02:41:18.769Z,29,,,50,,,
2018-02-05T02:41:38.769Z,29,,,50,,,
2018-02-05T02:41:48.769Z,29,,,50,,,
2018-02-05T02:41:58.768Z,29,,,50,,37.1,
2018-02-05T02:42:08.769Z,,,,,,36.9,
2018-02-05T02:42:18.769Z,29,,,50,,,
2018-02-05T02:42:28.769Z,29,,,50,,,
2018-02-05T02:42:38.770Z,29,,,50,,,
2018-02-05T02:42:58.769Z,29,,,50,,,
2018-02-05T02:43:08.768Z,29,,,50,,,
2018-02-05T02:43:18.768Z,,,,,,36.8,
2018-02-05T02:43:28.768Z,29,,,50,,,
2018-02-05T02:43:38.769Z,29,,,50,,,
2018-02-05T02:43:48.769Z,29,,,50,,,
2018-02-05T02:44:08.769Z,29,,,50,,,
2018-02-05T02:44:18.769Z,29,,,50,,,
2018-02-05T02:44:38.769Z,29,,,50,,36.7,
2018-02-05T02:44:48.768Z,29,,,50,,,
2018-02-05T02:45:08.769Z,29,,,50,,,
2018-02-05T02:45:18.769Z,29,,,50,,,
2018-02-05T02:45:38.768Z,29,,,50,,,
2018-02-05T02:45:48.768Z,29,,,50,,,
2018-02-05T02:45:58.769Z,,,,,,36.6,
2018-02-05T02:46:08.768Z,29,,,50,,,
2018-02-05T02:46:18.768Z,29,,,50,,,
2018-02-05T02:46:38.794Z,29,,,50,,,
2018-02-05T02:46:48.768Z,29,5,0,50,0,36.6,0
2018-02-05T02:47:08.768Z,29,,,50,,36.5,
2018-02-05T02:47:18.768Z,29,,,50,,,
2018-02-05T02:47:38.768Z,29,,,50,,,
2018-02-05T02:47:48.768Z,29,,,50,,,
2018-02-05T02:48:08.768Z,29,,,50,,,
2018-02-05T02:48:18.768Z,29,,,50,,,
2018-02-05T02:48:38.768Z,29,,,50,,36.4,
2018-02-05T02:48:48.768Z,29,,,50,,,
2018-02-05T02:49:08.768Z,29,,,50,,,
2018-02-05T02:49:18.768Z,29,,,50,,,
2018-02-05T02:49:38.769Z,29,,,50,,,
2018-02-05T02:49:48.768Z,29,,,50,,,
2018-02-05T02:50:08.768Z,28.9,,,50,,36.3,
2018-02-05T02:50:18.768Z,28.9,,,50,,,
2018-02-05T02:50:38.768Z,28.9,,,50,,,
2018-02-05T02:50:48.769Z,28.9,,,50,,,
2018-02-05T02:51:08.768Z,28.9,,,50,,,
2018-02-05T02:51:18.768Z,28.9,,,50,,,
2018-02-05T02:51:38.769Z,28.9,,,50,,,
2018-02-05T02:51:48.768Z,28.9,,,50,,,
2018-02-05T02:51:58.768Z,,,,,,36.2,
2018-02-05T02:52:08.768Z,28.9,,,50,,,
2018-02-05T02:52:18.768Z,28.9,,,50,,,
2018-02-05T02:52:38.768Z,28.9,,,50,,,
2018-02-05T02:52:48.768Z,28.9,,,50,,,
2018-02-05T02:53:08.768Z,28.9,,,50,,,
2018-02-05T02:53:18.768Z,28.9,,,50,,,
2018-02-05T02:53:28.768Z,,,,,,36.1,
2018-02-05T02:53:38.768Z,28.9,,,50,,,
2018-02-05T02:53:48.793Z,28.9,,,50,,,
2018-02-05T02:54:08.768Z,28.9,,,50,,,
2018-02-05T02:54:18.768Z,28.9,,,50,,,
2018-02-05T02:54:38.768Z,28.9,,,50,,,
2018-02-05T02:54:48.768Z,28.7,,,50,,,
2018-02-05T02:55:08.833Z,28.9,,,50,,,
2018-02-05T02:55:18.768Z,28.9,,,50,,,
2018-02-05T02:55:28.768Z,,,,,,36,
2018-02-05T02:55:38.768Z,28.7,,,50,,,
2018-02-05T02:55:48.768Z,28.7,,,50,,,
2018-02-05T02:56:08.778Z,28.7,,,50,,,
2018-02-05T02:56:18.768Z,28.7,,,50,,,
2018-02-05T02:56:38.768Z,28.7,,,50,,,
2018-02-05T02:56:48.768Z,28.7,,,50,,,
2018-02-05T02:57:08.768Z,28.7,,,50,,,
2018-02-05T02:57:18.768Z,28.7,,,50,,,
2018-02-05T02:57:28.767Z,28.7,,,50,,35.9,
2018-02-05T02:57:38.768Z,28.7,,,50,,35.9,
2018-02-05T02:57:48.768Z,,,,,,35.9,
2018-02-05T02:57:58.768Z,28.7,,,50,,,
2018-02-05T02:58:08.768Z,28.7,,,50,,,
2018-02-05T02:58:28.768Z,28.7,,,50,,,
2018-02-05T02:58:38.768Z,28.7,,,50,,,
2018-02-05T02:58:48.768Z,28.7,,,50,,,
2018-02-05T02:59:08.768Z,28.6,,,50,,,
2018-02-05T02:59:18.768Z,28.6,,,50,,,
2018-02-05T02:59:38.768Z,28.6,,,50,,,
2018-02-05T02:59:48.768Z,28.6,,,50,,,
2018-02-05T03:00:08.768Z,28.6,,,50,,35.8,
2018-02-05T03:00:18.768Z,28.6,,,50,,,
2018-02-05T03:00:38.768Z,28.6,,,50,,,
2018-02-05T03:00:48.768Z,28.6,,,50,,,
2018-02-05T03:01:08.768Z,28.6,,,50,,,
2018-02-05T03:01:18.768Z,28.6,,,50,,,
2018-02-05T03:01:28.768Z,28.6,,,50,,,
2018-02-05T03:01:38.768Z,28.6,59,0,50,,,2
2018-02-05T03:01:58.768Z,28.6,,,50,,,
2018-02-05T03:02:08.770Z,28.6,,,50,,,
2018-02-05T03:02:28.768Z,28.6,,,50,,35.7,
2018-02-05T03:02:38.770Z,28.6,,,50,,,
2018-02-05T03:02:48.768Z,28.6,,,50,,,
2018-02-05T03:03:08.768Z,28.5,,,50,,,
2018-02-05T03:03:18.768Z,28.5,,,50,,,
2018-02-05T03:03:38.772Z,28.5,,,50,,,
2018-02-05T03:03:48.768Z,28.5,,,50,,,
2018-02-05T03:04:08.769Z,28.5,,,50,,,
2018-02-05T03:04:18.768Z,28.5,,,50,,,
2018-02-05T03:04:38.768Z,28.5,,,50,,,
2018-02-05T03:04:48.768Z,28.5,,,50,,,
2018-02-05T03:05:08.768Z,28.5,,,50,,35.6,
2018-02-05T03:05:18.768Z,28.5,,,50,,,
2018-02-05T03:05:38.768Z,28.5,,,50,,,
2018-02-05T03:05:48.768Z,28.5,,,50,,,
2018-02-05T03:06:08.768Z,28.5,,,50,,,
2018-02-05T03:06:18.769Z,28.4,,0,50,43,37.1,2
2018-02-05T03:06:28.791Z,28.4,,,50,35,41.2,
2018-02-05T03:06:38.779Z,28.4,,,50,29,37.7,
2018-02-05T03:06:48.768Z,28.4,,,50,29,35.8,
2018-02-05T03:06:58.768Z,28.4,,,50,30,33.4,
2018-02-05T03:07:08.768Z,,,,,29,32.5,
2018-02-05T03:07:18.768Z,28.4,,,50,,32.2,
2018-02-05T03:07:28.768Z,28.4,,,50,,,
2018-02-05T03:07:38.768Z,28.4,,,50,30,33.1,
2018-02-05T03:07:48.768Z,,,,,29,33.4,
2018-02-05T03:07:58.768Z,28.4,,,50,30,33.6,
2018-02-05T03:08:08.767Z,28.4,,,50,,,
2018-02-05T03:08:18.768Z,28.4,,,50,29,33.9,
2018-02-05T03:08:28.768Z,,,,,,34.1,
2018-02-05T03:08:38.768Z,28.4,,,50,,34.3,
2018-02-05T03:08:48.768Z,28.4,,,50,,,
2018-02-05T03:08:58.770Z,,,,,29,34.8,
2018-02-05T03:09:08.768Z,28.4,,,50,,35.1,
2018-02-05T03:09:18.777Z,28.4,,,50,30,35.3,
2018-02-05T03:09:28.768Z,28.4,,,50,,,
2018-02-05T03:09:38.768Z,28.4,,,50,30,35.7,
2018-02-05T03:09:48.769Z,28.4,,,50,29,35.9,
2018-02-05T03:09:58.768Z,,,,,,36.1,
2018-02-05T03:10:08.768Z,28.4,,,50,30,36.3,
2018-02-05T03:10:18.768Z,28.4,,,50,,,
2018-02-05T03:10:28.768Z,,,,,29,36.7,
2018-02-05T03:10:38.768Z,28.4,,,50,,36.9,
2018-02-05T03:10:48.768Z,,,,,,37.1,
2018-02-05T03:10:58.768Z,28.4,,,50,,37.3,
2018-02-05T03:11:08.768Z,28.4,,,50,,,
2018-02-05T03:11:18.807Z,,,,,,37.6,
2018-02-05T03:11:28.768Z,28.4,,,50,30,37.7,
2018-02-05T03:11:38.768Z,28.4,,,50,29,37.9,
2018-02-05T03:11:48.769Z,,,,,,38,
2018-02-05T03:11:58.767Z,28.4,,,50,,38.2,
2018-02-05T03:12:08.768Z,28.4,,,50,,,
2018-02-05T03:12:18.768Z,,,,,29,38.5,
2018-02-05T03:12:28.768Z,28.4,,,50,,38.7,
2018-02-05T03:12:38.769Z,28.4,,,50,,38.8,
2018-02-05T03:12:48.768Z,,,,,,39.1,
2018-02-05T03:12:58.768Z,28.5,,,50,30,39.3,
2018-02-05T03:13:08.768Z,28.5,,,50,,,
2018-02-05T03:13:18.768Z,,,,,29,39.6,
2018-02-05T03:13:28.768Z,28.5,,,50,,39.8,
2018-02-05T03:13:38.768Z,28.5,,,50,30,39.9,
2018-02-05T03:13:48.768Z,,,,,30,40.1,
2018-02-05T03:13:58.768Z,28.5,,,50,29,40.2,
2018-02-05T03:14:08.771Z,28.5,,,50,,,
2018-02-05T03:14:18.769Z,,,,,,40.6,
2018-02-05T03:14:28.768Z,28.5,,,50,30,40.7,
2018-02-05T03:14:38.769Z,28.5,,,50,29,40.9,
2018-02-05T03:14:48.768Z,,,,,,41.1,
2018-02-05T03:14:58.768Z,28.6,,,50,,41.2,
2018-02-05T03:15:08.947Z,28.6,,,50,,,
2018-02-05T03:15:18.768Z,,,,,29,41.5,
2018-02-05T03:15:28.771Z,28.6,,,50,30,41.7,
2018-02-05T03:15:38.768Z,28.6,,,50,,41.8,
2018-02-05T03:15:48.767Z,28.6,,,50,29,42,
2018-02-05T03:15:58.768Z,,,,,29,42.1,
2018-02-05T03:16:08.768Z,28.7,,,50,,42.3,
2018-02-05T03:16:18.768Z,28.7,,,50,0,42.4,
2018-02-05T03:16:28.768Z,28.7,,0,50,,40.9,2
