Time,HwTOutlet,HwTSet,ActPow,PrimTSet,ChActive,PrimT,HwActive
2017-11-19T01:37:23.381Z,29,52,,,,,
2017-11-19T01:37:33.382Z,28.9,52,,,,33.3,
2017-11-19T01:37:43.381Z,29,52,0,58,1,33.3,0
2017-11-19T01:38:03.461Z,29,52,,,,,
2017-11-19T01:38:23.383Z,29,52,,,,,
2017-11-19T01:38:33.381Z,28.9,52,,,,33.4,
2017-11-19T01:38:43.381Z,28.9,52,,,,,
2017-11-19T01:38:53.381Z,28.9,52,,,,,
2017-11-19T01:39:03.501Z,28.9,52,,,,,
2017-11-19T01:39:23.384Z,28.9,52,,,,33.5,
2017-11-19T01:39:33.382Z,28.9,52,,5,0,,0
2017-11-19T01:39:43.381Z,28.9,52,,,1,,0
2017-11-19T01:39:53.382Z,28.9,52,,58,,,
2017-11-19T01:40:03.502Z,28.9,52,,,,,
2017-11-19T01:40:23.386Z,28.9,52,,,,,
2017-11-19T01:40:33.381Z,28.9,52,,5,0,,0
2017-11-19T01:40:43.381Z,,,,58,1,33.6,0
2017-11-19T01:40:53.382Z,28.9,52,,,,33.5,
2017-11-19T01:41:03.461Z,,,,5,0,33.6,0
2017-11-19T01:41:13.381Z,28.9,52,,,,,
2017-11-19T01:41:23.381Z,28.9,52,,,,33.5,
2017-11-19T01:41:33.381Z,28.9,52,,58,1,33.6,0
2017-11-19T01:41:43.381Z,28.9,52,,,,,
2017-11-19T01:41:53.381Z,28.9,52,,,0,,0
2017-11-19T01:42:03.462Z,,,,5,,33.6,
2017-11-19T01:42:13.381Z,28.9,52,,,,,
2017-11-19T01:42:23.381Z,,,,,,33.5,
2017-11-19T01:42:33.385Z,28.9,52,,,,,
2017-11-19T01:42:43.381Z,28.9,52,,,,,
2017-11-19T01:43:03.464Z,28.9,52,,,,,
2017-11-19T01:43:23.382Z,28.9,52,,58,1,,0
2017-11-19T01:43:33.385Z,28.9,52,,5,0,,0
2017-11-19T01:43:43.381Z,28.9,52,,,,,
2017-11-19T01:43:53.382Z,28.7,52,,,,,
2017-11-19T01:44:13.381Z,28.7,52,,,,,
2017-11-19T01:44:23.382Z,28.7,52,,58,1,,0
2017-11-19T01:44:33.381Z,28.7,52,,5,0,,0
2017-11-19T01:44:43.382Z,28.7,52,,,,,
2017-11-19T01:44:53.382Z,28.7,52,,,,,
2017-11-19T01:45:13.385Z,28.7,52,,,,,
2017-11-19T01:45:23.387Z,28.7,52,,58,1,33.4,0
2017-11-19T01:45:33.380Z,28.7,52,,5,0,33.4,0
2017-11-19T01:45:43.380Z,28.7,52,,,,,
2017-11-19T01:45:53.381Z,28.7,52,,58,1,,0
2017-11-19T01:46:13.381Z,28.7,52,,,,,
2017-11-19T01:46:23.383Z,28.7,52,,,,,
2017-11-19T01:46:33.381Z,28.7,52,,5,0,,0
2017-11-19T01:46:43.383Z,,,,58,1,,0
2017-11-19T01:46:53.381Z,28.7,52,,,,,
2017-11-19T01:47:03.461Z,28.7,52,,,,,
2017-11-19T01:47:23.381Z,28.7,52,,5,0,,0
2017-11-19T01:47:33.380Z,28.7,52,,,,33.3,
2017-11-19T01:47:43.380Z,28.7,52,,58,1,,0
2017-11-19T01:48:03.460Z,28.6,52,,,,,
2017-11-19T01:48:23.384Z,28.6,52,,,,,
2017-11-19T01:48:33.382Z,28.6,52,,,,,
2017-11-19T01:48:43.384Z,28.6,52,,,,,
2017-11-19T01:49:03.460Z,28.6,52,,,,,
2017-11-19T01:49:23.384Z,28.6,52,,,,,
2017-11-19T01:49:33.384Z,28.6,52,,,,,
2017-11-19T01:49:43.380Z,28.6,52,,,,,
2017-11-19T01:49:53.385Z,,,,,,33.2,
2017-11-19T01:50:03.465Z,28.6,52,,,,,
2017-11-19T01:50:23.381Z,28.6,52,,,,,
2017-11-19T01:50:33.381Z,28.6,52,,,,,
2017-11-19T01:50:43.384Z,28.6,52,,,,,
2017-11-19T01:51:03.461Z,28.6,52,,,,,
2017-11-19T01:51:23.385Z,28.5,52,,,,,
2017-11-19T01:51:33.381Z,28.5,52,,,,,
2017-11-19T01:51:43.382Z,28.5,52,,,,,
2017-11-19T01:51:53.385Z,28.5,52,,,,,
2017-11-19T01:52:03.461Z,28.5,52,,,,,
2017-11-19T01:52:13.381Z,,,,,,33.1,
2017-11-19T01:52:23.385Z,28.5,52,,,,,
2017-11-19T01:52:33.381Z,28.5,52,,,,,
2017-11-19T01:52:43.384Z,28.5,52,,,,,
2017-11-19T01:52:53.385Z,28.5,52,,,,,
2017-11-19T01:53:03.460Z,28.5,52,,,,,
2017-11-19T01:53:23.383Z,28.5,52,,,,,
2017-11-19T01:53:33.388Z,28.5,52,,,,,
2017-11-19T01:53:43.381Z,28.5,52,,,,32.9,
2017-11-19T01:53:53.385Z,,,,,,32.9,
2017-11-19T01:54:03.520Z,28.5,52,,,,,
2017-11-19T01:54:13.381Z,,,,,,32.9,
2017-11-19T01:54:23.386Z,28.5,52,,,,,
2017-11-19T01:54:33.387Z,28.5,52,,,,32.9,
2017-11-19T01:54:43.381Z,28.4,52,,,,,
2017-11-19T01:54:53.381Z,28.4,52,,,,,
2017-11-19T01:55:13.383Z,28.4,52,,,,,
2017-11-19T01:55:33.420Z,28.4,52,,,,,
2017-11-19T01:55:43.380Z,28.4,52,,,,,
2017-11-19T01:55:53.403Z,28.4,52,,,,,
2017-11-19T01:56:03.480Z,28.4,52,,,,,
2017-11-19T01:56:23.381Z,28.4,52,,,,,
2017-11-19T01:56:33.380Z,28.4,52,,,,,
2017-11-19T01:56:43.381Z,28.4,52,,,,32.8,
2017-11-19T01:56:53.382Z,28.4,52,,,,,
2017-11-19T01:57:03.460Z,28.4,52,,,,,
2017-11-19T01:57:23.380Z,28.4,52,,,,,
2017-11-19T01:57:33.381Z,28.3,52,,,,,
2017-11-19T01:57:43.380Z,28.3,52,,,,,
2017-11-19T01:57:53.380Z,28.3,52,,,,,
2017-11-19T01:58:03.461Z,28.3,52,,,,,
2017-11-19T01:58:23.381Z,28.3,52,,,,,
2017-11-19T01:58:33.381Z,28.3,52,,,,,
2017-11-19T01:58:43.381Z,28.3,52,,,,,
2017-11-19T01:59:03.460Z,28.3,52,,,,,
2017-11-19T01:59:23.380Z,28.3,52,,,,,
2017-11-19T01:59:33.384Z,28.3,52,,,,,
2017-11-19T01:59:43.381Z,28.3,52,,,,,
2017-11-19T01:59:53.380Z,,,,,,32.7,
2017-11-19T02:00:03.460Z,28.3,52,,,,,
2017-11-19T02:00:23.380Z,28.3,52,,,,,
2017-11-19T02:00:33.380Z,28.1,52,,,,,
2017-11-19T02:00:43.380Z,28.1,52,,,,,
2017-11-19T02:00:53.380Z,28.1,52,,,,,
2017-11-19T02:01:03.461Z,28.1,52,,,,,
2017-11-19T02:01:13.380Z,28.1,52,,,1,,0
2017-11-19T02:01:23.380Z,28.1,52,40,,,36.1,
2017-11-19T02:01:33.380Z,28.1,52,30,,,39.3,
2017-11-19T02:01:43.380Z,28.1,52,29,,,35.8,
2017-11-19T02:01:53.380Z,,,30,,,34.4,
2017-11-19T02:02:13.381Z,28.1,52,29,,,33.7,
2017-11-19T02:02:23.380Z,28.1,52,,,,32.6,
2017-11-19T02:02:33.380Z,28.1,52,,,,32.3,
2017-11-19T02:02:43.381Z,28.1,52,,,,32.6,
2017-11-19T02:02:53.380Z,,,30,,,33.2,
2017-11-19T02:03:03.460Z,28.1,52,29,,,33.5,
2017-11-19T02:03:23.380Z,28.1,52,,,,33.7,
2017-11-19T02:03:33.380Z,28.1,52,,,,34,
2017-11-19T02:03:43.380Z,28.1,52,30,,,34.2,
2017-11-19T02:03:53.380Z,28.1,52,,,,34.4,
2017-11-19T02:04:03.460Z,,,29,,,34.7,
2017-11-19T02:04:13.380Z,28.1,52,,,,,
2017-11-19T02:04:23.380Z,28.1,52,30,,,34.9,
2017-11-19T02:04:33.380Z,28.1,52,29,,,35.2,
2017-11-19T02:04:43.381Z,28.1,52,,,,35.5,
2017-11-19T02:04:53.380Z,28,52,30,,,35.7,
2017-11-19T02:05:03.460Z,28.1,52,29,,,35.9,
2017-11-19T02:05:23.384Z,,,,,,36.1,
2017-11-19T02:05:33.380Z,28,52,,,,36.2,
2017-11-19T02:05:43.380Z,28.1,52,,,,36.5,
2017-11-19T02:05:53.381Z,,,,,,36.7,
2017-11-19T02:06:03.463Z,28.1,52,,,,,
2017-11-19T02:06:13.380Z,,,30,,,36.9,
2017-11-19T02:06:23.385Z,,,29,,,37.1,
2017-11-19T02:06:33.383Z,28.1,52,,,,37.3,
2017-11-19T02:06:43.380Z,28.1,52,30,,,37.6,
2017-11-19T02:06:53.380Z,28.1,52,,,,37.8,
2017-11-19T02:07:03.460Z,28.1,52,,,,,
2017-11-19T02:07:13.380Z,,,29,,,38,
2017-11-19T02:07:23.380Z,28.1,52,,,,,
2017-11-19T02:07:33.380Z,28.1,52,,,,38.5,
2017-11-19T02:07:43.380Z,28.1,52,,,,38.6,
2017-11-19T02:07:53.380Z,28.1,52,,,,38.8,
2017-11-19T02:08:03.460Z,,,,,,39.1,
2017-11-19T02:08:13.379Z,28.1,52,,,,,
2017-11-19T02:08:23.380Z,28.1,52,,,,39.3,
2017-11-19T02:08:33.380Z,28.3,52,,,,39.4,
2017-11-19T02:08:43.380Z,28.3,52,,,,39.7,
2017-11-19T02:08:53.380Z,28.3,52,,,,39.9,
2017-11-19T02:09:03.460Z,,,30,,,40.1,
2017-11-19T02:09:13.380Z,28.3,52,,,,,
2017-11-19T02:09:23.380Z,,,29,,,40.2,
2017-11-19T02:09:33.380Z,28.3,52,,,,40.4,
2017-11-19T02:09:43.382Z,28.3,52,29,,,40.7,
2017-11-19T02:09:53.382Z,28.4,52,,,,40.9,
2017-11-19T02:10:03.497Z,,,29,,,41.1,
2017-11-19T02:10:13.384Z,28.4,52,,,,,
2017-11-19T02:10:23.383Z,,,30,,,41.2,
2017-11-19T02:10:33.380Z,28.4,52,,,,41.4,
2017-11-19T02:10:43.385Z,28.4,52,29,,,41.7,
2017-11-19T02:10:53.381Z,28.4,52,,,,41.8,
2017-11-19T02:11:03.460Z,,,,,,42,
2017-11-19T02:11:13.380Z,28.5,52,,,,,
2017-11-19T02:11:23.410Z,28.5,52,29,,,42.3,
2017-11-19T02:11:33.405Z,28.5,52,30,,,42.7,
2017-11-19T02:11:43.381Z,28.6,52,0,,1,40.3,0
2017-11-19T02:11:53.380Z,,,,,,38.5,
2017-11-19T02:12:13.380Z,28.5,52,,,,37.9,
2017-11-19T02:12:23.381Z,28.6,52,,,,,
2017-11-19T02:12:33.384Z,28.6,52,,,,37.6,
2017-11-19T02:12:43.380Z,28.6,52,,,,,
2017-11-19T02:13:03.462Z,28.6,52,,,,,
2017-11-19T02:13:23.381Z,28.6,52,,,,,
2017-11-19T02:13:33.382Z,28.7,52,,,,37.4,
2017-11-19T02:13:43.380Z,28.7,52,,,,37.2,
2017-11-19T02:13:53.380Z,28.7,52,,,,,
2017-11-19T02:14:03.461Z,28.7,52,,,,,
2017-11-19T02:14:23.380Z,28.7,52,,,,37.1,
2017-11-19T02:14:33.380Z,28.9,52,,,,,
2017-11-19T02:14:43.380Z,28.9,52,,,,36.9,
2017-11-19T02:15:03.465Z,28.9,52,,,,,
2017-11-19T02:15:23.384Z,28.9,52,,,,,
2017-11-19T02:15:33.380Z,28.9,52,,,,,
2017-11-19T02:15:43.384Z,28.9,52,,,,36.8,
2017-11-19T02:15:53.380Z,28.9,52,,,,,
2017-11-19T02:16:03.464Z,29,52,,,,,
2017-11-19T02:16:23.383Z,29,52,,,,,
2017-11-19T02:16:43.380Z,29,52,,,,,
2017-11-19T02:17:03.461Z,29,52,,,,,
2017-11-19T02:17:23.380Z,29,52,,,,,
2017-11-19T02:17:33.382Z,29,52,,,,,
2017-11-19T02:17:43.379Z,29,52,,,,36.9,
2017-11-19T02:17:53.380Z,29,52,,,,,
2017-11-19T02:18:03.460Z,29,52,,,,,
2017-11-19T02:18:23.381Z,,,,,,37.1,
2017-11-19T02:18:33.385Z,29.1,52,,,,,
2017-11-19T02:18:43.383Z,29.1,52,,,,,
2017-11-19T02:18:53.379Z,29.1,52,,,,37.2,
2017-11-19T02:19:03.459Z,29.1,52,,,,,
2017-11-19T02:19:23.380Z,29.1,52,,,,,
2017-11-19T02:19:33.380Z,29.1,52,,,,,
2017-11-19T02:19:43.380Z,29.1,52,,,,37.3,
2017-11-19T02:20:03.464Z,29.1,52,,,,,
2017-11-19T02:20:23.380Z,29.1,52,,,,,
2017-11-19T02:20:33.384Z,29.1,52,,,,,
2017-11-19T02:20:43.383Z,29.1,52,,,,,
2017-11-19T02:21:03.460Z,29.1,52,,,,,
2017-11-19T02:21:23.379Z,29.1,52,,,,,
2017-11-19T02:21:33.380Z,29.1,52,,,,,
2017-11-19T02:21:43.380Z,,,,5,0,,0
2017-11-19T02:21:53.379Z,29.2,52,,,,,
2017-11-19T02:22:03.461Z,29.2,52,,,,,
2017-11-19T02:22:23.397Z,29.2,52,,,,,
2017-11-19T02:22:43.380Z,29.2,52,,,,,
2017-11-19T02:22:53.380Z,29.2,52,,,,,
2017-11-19T02:23:03.460Z,29.2,52,,,,,
2017-11-19T02:23:23.379Z,29.2,52,,58,1,,0
2017-11-19T02:23:33.380Z,,,,,,37.2,
2017-11-19T02:23:43.379Z,29.2,52,,,,,
2017-11-19T02:23:53.379Z,29.2,52,,,,,
2017-11-19T02:24:03.459Z,29.2,52,,,,,
2017-11-19T02:24:23.389Z,29.2,52,,5,0,,0
2017-11-19T02:24:33.379Z,29.2,52,,,,,
2017-11-19T02:24:43.379Z,29.2,52,,,,,
2017-11-19T02:24:53.380Z,29.2,52,,,,,
2017-11-19T02:25:03.460Z,29.2,52,,,,37.1,
2017-11-19T02:25:23.388Z,29.2,52,,58,1,,0
2017-11-19T02:25:43.379Z,29.2,52,,,,,
2017-11-19T02:25:53.383Z,29.2,52,,,,,
2017-11-19T02:26:13.379Z,29.2,52,,,,,
2017-11-19T02:26:23.389Z,,,,,,37.1,
2017-11-19T02:26:33.391Z,,,,,,36.9,
2017-11-19T02:26:43.380Z,29.2,52,,,,,
2017-11-19T02:26:53.379Z,29.2,52,,,,,
2017-11-19T02:27:03.460Z,29.2,52,,,,,
2017-11-19T02:27:23.392Z,29.2,52,,,,,
2017-11-19T02:27:43.380Z,29.2,52,,,,36.8,
2017-11-19T02:27:53.379Z,29.2,52,,,,,
2017-11-19T02:28:03.460Z,29.2,52,,,,,
2017-11-19T02:28:23.389Z,29.2,52,,,,,
2017-11-19T02:28:43.379Z,29.2,52,,,,36.7,
2017-11-19T02:28:53.382Z,29.2,52,,,,,
2017-11-19T02:29:03.459Z,29.2,52,,,,,
2017-11-19T02:29:33.379Z,29.2,52,,,,,
2017-11-19T02:29:43.379Z,29.2,52,,,,,
2017-11-19T02:30:03.462Z,29.2,52,,,,,
2017-11-19T02:30:13.379Z,,,,,,36.6,
2017-11-19T02:30:23.385Z,29.2,52,,,,,
2017-11-19T02:30:43.388Z,29.2,52,,,,,
2017-11-19T02:30:53.380Z,29.2,52,,,,,
2017-11-19T02:31:03.463Z,29.2,52,,,,,
2017-11-19T02:31:33.380Z,29.2,52,,,,,
2017-11-19T02:31:43.384Z,29.2,52,,,,36.5,
2017-11-19T02:31:53.380Z,29.2,52,,,,,
2017-11-19T02:32:03.459Z,29.2,52,,,,,
2017-11-19T02:32:33.379Z,29.2,52,,,,,
2017-11-19T02:32:43.379Z,29.2,52,,,,,
2017-11-19T02:33:03.465Z,29.2,52,,,,,
2017-11-19T02:33:13.379Z,,,,,,36.4,
2017-11-19T02:33:33.379Z,29.1,52,,,,,
2017-11-19T02:33:43.379Z,29.1,52,,,,,
2017-11-19T02:33:53.379Z,29.1,52,,,,,
2017-11-19T02:34:03.459Z,29.1,52,,,,,
2017-11-19T02:34:33.380Z,29.1,52,,,,,
2017-11-19T02:34:43.379Z,29.1,52,,,,,
2017-11-19T02:34:53.380Z,29.1,52,,,,36.3,
2017-11-19T02:35:03.459Z,29.1,52,,,,,
2017-11-19T02:35:33.379Z,29.1,52,,,,,
2017-11-19T02:35:43.379Z,29.1,52,,,,,
2017-11-19T02:36:03.459Z,29.1,52,,,,,
2017-11-19T02:36:33.382Z,29.1,52,,,,,
2017-11-19T02:36:43.381Z,29.1,52,,,,36.2,
2017-11-19T02:36:53.379Z,29.1,52,,,,,
2017-11-19T02:37:03.459Z,29.1,52,,,,,
2017-11-19T02:37:33.383Z,29.1,52,,,,,
2017-11-19T02:37:43.379Z,29,52,0,58,1,36.2,0
2017-11-19T02:37:53.381Z,29.1,52,,,,,
2017-11-19T02:38:03.459Z,29,52,,,,,
2017-11-19T02:38:33.379Z,29,52,,,,,
2017-11-19T02:38:43.382Z,29,52,,,,,
2017-11-19T02:38:53.383Z,29,52,,,,36.1,
2017-11-19T02:39:03.459Z,29,52,,,,,
2017-11-19T02:39:33.379Z,29,52,,,,,
2017-11-19T02:39:43.383Z,29,52,,,,,
2017-11-19T02:39:53.380Z,29,52,,,,,
2017-11-19T02:40:03.461Z,29,52,,,,,
2017-11-19T02:40:33.383Z,29,52,,,,,
2017-11-19T02:40:43.383Z,29,52,,,,,
2017-11-19T02:40:53.379Z,29,52,,,,36,
2017-11-19T02:41:03.459Z,29,52,,,,,
2017-11-19T02:41:13.384Z,29,52,,,,,
2017-11-19T02:41:33.379Z,29,52,,,,,
2017-11-19T02:41:43.379Z,28.9,52,,,,,
2017-11-19T02:42:03.459Z,28.9,52,,,,,
2017-11-19T02:42:23.385Z,,,,5,0,,0
2017-11-19T02:42:33.384Z,28.9,52,,,,,
2017-11-19T02:42:43.383Z,28.9,52,,,,,
2017-11-19T02:42:53.380Z,,,,,,35.9,
2017-11-19T02:43:13.379Z,28.9,52,,,,,
2017-11-19T02:43:33.380Z,28.9,52,,,,,
2017-11-19T02:43:43.379Z,28.9,52,,,,,
2017-11-19T02:43:53.379Z,28.9,52,,,,,
2017-11-19T02:44:03.469Z,28.9,52,,,,,
2017-11-19T02:44:13.380Z,28.9,52,,,,,
2017-11-19T02:44:23.384Z,28.9,52,,58,1,36,0
2017-11-19T02:44:33.383Z,28.9,52,0,5,0,40.3,0
2017-11-19T02:44:43.380Z,28.9,52,,,,35.2,
2017-11-19T02:44:53.383Z,,,,,,31.7,
2017-11-19T02:45:03.459Z,28.7,52,,,,,
2017-11-19T02:45:13.379Z,,,,,,29.8,
2017-11-19T02:45:23.379Z,,,,,,29.5,
2017-11-19T02:45:33.379Z,28.9,52,,58,1,27.7,0
2017-11-19T02:45:43.381Z,28.7,52,,,,27,
2017-11-19T02:45:53.379Z,28.7,52,,,,27.3,
2017-11-19T02:46:03.459Z,28.7,52,,,,,
2017-11-19T02:46:13.384Z,,,,,,27.8,
2017-11-19T02:46:23.380Z,,,,,,28,
2017-11-19T02:46:33.379Z,28.7,52,,,,28.1,
2017-11-19T02:46:43.383Z,28.7,52,,,,28.2,
2017-11-19T02:46:53.379Z,28.7,52,,,,,
2017-11-19T02:47:03.459Z,28.7,52,,,,,
2017-11-19T02:47:13.379Z,28.7,52,,,,,
2017-11-19T02:47:23.379Z,,,,,,28.1,
2017-11-19T02:47:33.379Z,28.7,52,,,,28.2,
2017-11-19T02:47:43.379Z,28.7,52,,,,28.1,
2017-11-19T02:47:53.379Z,28.7,52,,,,,
2017-11-19T02:48:03.459Z,28.7,52,,,,,
2017-11-19T02:48:13.379Z,28.7,52,,,,,
2017-11-19T02:48:33.379Z,28.6,52,,,,28,
2017-11-19T02:48:43.379Z,28.6,52,,,,,
2017-11-19T02:48:53.379Z,28.6,52,,,,,
2017-11-19T02:49:03.459Z,28.6,52,,,,,
2017-11-19T02:49:13.379Z,28.6,52,,,,,
2017-11-19T02:49:33.379Z,28.6,52,,,1,,0
2017-11-19T02:49:43.379Z,28.6,52,,,,,
2017-11-19T02:49:53.381Z,28.6,52,,,,,
2017-11-19T02:50:13.381Z,28.5,52,,,,,
2017-11-19T02:50:33.378Z,28.5,52,,,,,
2017-11-19T02:50:43.381Z,28.5,52,,,,,
2017-11-19T02:50:53.379Z,28.5,52,,,,,
2017-11-19T02:51:13.379Z,28.5,52,,,,,
2017-11-19T02:51:23.378Z,,,,,,28.1,
2017-11-19T02:51:33.379Z,28.5,52,,,,,
2017-11-19T02:51:43.379Z,28.5,52,,,,28.2,
2017-11-19T02:51:53.379Z,28.5,52,,,,,
2017-11-19T02:52:03.458Z,,,,,,28.3,
2017-11-19T02:52:13.378Z,28.4,52,,,,,
2017-11-19T02:52:33.379Z,28.4,52,,,,,
2017-11-19T02:52:43.380Z,28.4,52,,,,28.6,
2017-11-19T02:52:53.379Z,28.4,52,,,,,
2017-11-19T02:53:03.458Z,,,,,,28.7,
2017-11-19T02:53:13.383Z,28.4,52,,,,,
2017-11-19T02:53:33.379Z,28.4,52,,,,,
2017-11-19T02:53:43.379Z,28.3,52,,,,28.8,
2017-11-19T02:53:53.379Z,28.3,52,,,,28.9,
2017-11-19T02:54:03.464Z,28.3,52,,,,29,
2017-11-19T02:54:13.383Z,28.3,52,,,,,
2017-11-19T02:54:23.378Z,,,41,,1,30.5,0
2017-11-19T02:54:33.382Z,28.3,52,39,,,32.9,
2017-11-19T02:54:43.379Z,,,29,,,36.3,
2017-11-19T02:54:53.378Z,28.3,52,29,,,34.3,
2017-11-19T02:55:03.459Z,28.3,52,30,,,33.9,
2017-11-19T02:55:13.384Z,,,29,,,33.8,
2017-11-19T02:55:23.379Z,28.3,52,,,,33.2,
2017-11-19T02:55:33.397Z,28.3,52,,,,32.9,
2017-11-19T02:55:43.380Z,28.1,52,29,,,33.3,
2017-11-19T02:55:53.382Z,28.1,52,,,,,
2017-11-19T02:56:03.458Z,,,30,,,33.6,
2017-11-19T02:56:13.379Z,28.1,52,,,,,
2017-11-19T02:56:23.378Z,,,,,,33.9,
2017-11-19T02:56:33.378Z,,,29,,,34.1,
2017-11-19T02:56:43.381Z,28.1,52,30,,,34.2,
2017-11-19T02:56:53.379Z,28.1,52,29,,,34.5,
2017-11-19T02:57:03.463Z,28.1,52,,,,34.6,
2017-11-19T02:57:13.379Z,28.1,52,,,,,
2017-11-19T02:57:23.379Z,,,30,,,34.8,
2017-11-19T02:57:33.379Z,28.1,52,,,,34.9,
2017-11-19T02:57:43.383Z,28.1,52,29,,,35.3,
2017-11-19T02:57:53.435Z,28.1,52,,,,35.6,
2017-11-19T02:58:03.458Z,28.1,52,,,,,
2017-11-19T02:58:13.381Z,28.1,52,30,,,35.7,
2017-11-19T02:58:33.399Z,28.1,52,29,,,35.9,
2017-11-19T02:58:43.399Z,28.1,52,29,,,36.3,
2017-11-19T02:58:53.381Z,28.1,52,,,,36.6,
2017-11-19T02:59:03.458Z,28.1,52,,,,,
2017-11-19T02:59:13.381Z,28.1,52,,,,36.8,
2017-11-19T02:59:33.378Z,28.1,52,,,,37.1,
2017-11-19T02:59:43.379Z,28.1,52,,,,37.4,
2017-11-19T02:59:53.379Z,28.1,52,30,,,37.8,
2017-11-19T03:00:03.460Z,28.1,52,29,,,38,
2017-11-19T03:00:23.378Z,28.1,52,,,,,
2017-11-19T03:00:33.378Z,28.1,52,30,,,38.2,
2017-11-19T03:00:43.379Z,28.1,52,30,,,38.7,
2017-11-19T03:00:53.380Z,28.1,52,,,,,
2017-11-19T03:01:03.459Z,,,30,,,39.1,
2017-11-19T03:01:13.378Z,,,30,,,,
2017-11-19T03:01:23.382Z,28.1,52,,,,,
2017-11-19T03:01:33.379Z,28.1,52,,,,39.3,
2017-11-19T03:01:43.378Z,28.3,52,30,,,39.8,
2017-11-19T03:01:53.382Z,28.3,52,,,,,
2017-11-19T03:02:03.459Z,,,29,,,40,
2017-11-19T03:02:13.378Z,,,29,,,40.1,
2017-11-19T03:02:23.381Z,28.3,52,,,,,
2017-11-19T03:02:33.382Z,28.3,52,30,,,40.3,
2017-11-19T03:02:43.379Z,28.3,52,29,,,40.6,
2017-11-19T03:02:53.382Z,28.3,52,30,,,40.7,
2017-11-19T03:03:03.461Z,28.3,52,,,,40.9,
2017-11-19T03:03:13.379Z,,,29,,,41,
2017-11-19T03:03:23.381Z,28.4,52,,,,41.2,
2017-11-19T03:03:33.379Z,28.4,52,,,,41.4,
2017-11-19T03:03:43.379Z,28.4,52,0,,1,39.8,0
2017-11-19T03:03:53.378Z,,,,,,38.7,
2017-11-19T03:04:03.458Z,28.4,52,,,,37.3,
2017-11-19T03:04:23.383Z,28.4,52,,,,36.9,
2017-11-19T03:04:33.380Z,,,,,,36.8,
2017-11-19T03:04:43.379Z,28.5,52,,,,36.6,
2017-11-19T03:05:03.458Z,28.5,52,,,,,
2017-11-19T03:05:13.378Z,28.5,52,,,,,
2017-11-19T03:05:33.379Z,28.5,52,,,,,
2017-11-19T03:05:43.378Z,28.5,52,,,,36.3,
2017-11-19T03:05:53.379Z,28.5,52,,,,,
2017-11-19T03:06:03.461Z,28.5,52,,,,,
2017-11-19T03:06:13.378Z,28.6,52,,,,36.2,
2017-11-19T03:06:33.378Z,28.6,52,,,,36.2,
2017-11-19T03:06:43.384Z,28.6,52,,,,36.1,
2017-11-19T03:06:53.378Z,28.6,52,,,,,
2017-11-19T03:07:03.459Z,28.6,52,,,,,
2017-11-19T03:07:13.378Z,28.6,52,,,,,
2017-11-19T03:07:33.378Z,28.6,52,,,,,
2017-11-19T03:07:43.383Z,28.7,52,,,,36,
2017-11-19T03:07:53.378Z,28.7,52,,,,,
2017-11-19T03:08:13.378Z,28.7,52,,,,,
2017-11-19T03:08:33.382Z,28.7,52,,,,,
2017-11-19T03:08:43.381Z,28.7,52,,,,,
2017-11-19T03:08:53.378Z,28.7,52,,,,,
2017-11-19T03:09:13.378Z,28.7,52,,,,,
2017-11-19T03:09:33.379Z,28.7,52,,,,,
2017-11-19T03:09:43.382Z,28.7,52,,,,36.1,
2017-11-19T03:09:53.379Z,28.7,52,,,,,
2017-11-19T03:10:03.458Z,28.9,52,,,,,
2017-11-19T03:10:13.378Z,28.9,52,,,,,
2017-11-19T03:10:23.378Z,,,,,,36.2,
2017-11-19T03:10:33.378Z,28.9,52,,,,,
2017-11-19T03:10:43.378Z,28.9,52,,,,,
2017-11-19T03:10:53.378Z,28.9,52,,,,,
2017-11-19T03:11:03.459Z,,,,,,36.3,
2017-11-19T03:11:13.378Z,28.9,52,,,,,
2017-11-19T03:11:33.378Z,28.9,52,,,,,
2017-11-19T03:11:43.378Z,28.9,52,,,,36.4,
2017-11-19T03:11:53.378Z,28.9,52,,,,,
2017-11-19T03:12:13.380Z,28.9,52,,,,,
2017-11-19T03:12:33.378Z,28.9,52,,,,,
2017-11-19T03:12:43.378Z,28.9,52,,,,,
2017-11-19T03:12:53.378Z,28.9,52,,,,,
2017-11-19T03:13:03.508Z,28.9,52,,,,36.5,
2017-11-19T03:13:13.379Z,28.9,52,,,,,
2017-11-19T03:13:23.381Z,,,,,,36.4,
2017-11-19T03:13:33.378Z,28.9,52,,,,,
2017-11-19T03:13:44.107Z,28.9,52,,,,36.4,
2017-11-19T03:13:53.378Z,29,52,,,,,
2017-11-19T03:14:13.378Z,29,52,,,,,
2017-11-19T03:14:33.379Z,29,52,,,,,
2017-11-19T03:14:43.378Z,29,52,,5,0,,0
2017-11-19T03:14:53.383Z,29,52,,58,1,,0
2017-11-19T03:15:03.459Z,29,52,,,,,
2017-11-19T03:15:13.379Z,29,52,,,,,
2017-11-19T03:15:33.390Z,,,,5,0,,0
2017-11-19T03:15:43.378Z,29,52,,,,,
2017-11-19T03:16:03.470Z,29,52,,,,,
2017-11-19T03:16:13.378Z,29,52,,,,,
2017-11-19T03:16:23.378Z,,,,,,36.3,
2017-11-19T03:16:33.378Z,29,52,,,,,
2017-11-19T03:16:43.378Z,29,52,,,,,
