Time,HwActive,PrimTSet,HwTSet,HwTOutlet,ActPow,ChActive,PrimT
2017-11-18T01:39:13.420Z,,,52,33.6,,,
2017-11-18T01:39:23.417Z,,,52,33.6,,,
2017-11-18T01:39:33.420Z,,,,,,,34.5
2017-11-18T01:39:43.417Z,,,52,33.5,,,
2017-11-18T01:40:03.518Z,,,52,33.3,,,
2017-11-18T01:40:23.417Z,,,52,33.2,,,
2017-11-18T01:40:43.417Z,,,52,33.2,,,
2017-11-18T01:40:53.427Z,,,52,32.9,,,
2017-11-18T01:41:03.497Z,0,,52,32.9,44,2,35.7
2017-11-18T01:41:13.419Z,,,52,32.8,42,,36.9
2017-11-18T01:41:23.417Z,,,,,30,,40.4
2017-11-18T01:41:33.417Z,,,52,32.8,29,,36.9
2017-11-18T01:41:43.417Z,,,52,32.7,,,35.9
2017-11-18T01:41:53.417Z,,,52,32.7,30,,34.3
2017-11-18T01:42:03.498Z,,,52,32.6,30,,31.9
2017-11-18T01:42:13.417Z,,,52,32.6,29,,32
2017-11-18T01:42:23.420Z,,,,,29,,
2017-11-18T01:42:33.417Z,,,52,32.6,,,
2017-11-18T01:42:43.419Z,,,52,32.5,30,,32.4
2017-11-18T01:42:53.417Z,,,52,32.5,29,,32.9
2017-11-18T01:43:03.497Z,,,52,32.4,30,,33.3
2017-11-18T01:43:13.417Z,,,52,32.4,29,,33.6
2017-11-18T01:43:23.417Z,,,,,,,33.7
2017-11-18T01:43:33.417Z,,,52,32.3,,,
2017-11-18T01:43:43.418Z,,,,,,,34
2017-11-18T01:43:53.420Z,,,52,32.3,30,,34.1
2017-11-18T01:44:03.498Z,,,52,32.2,,,34.4
2017-11-18T01:44:13.421Z,,,,,29,,34.8
2017-11-18T01:44:23.421Z,,,52,32.1,,,35.1
2017-11-18T01:44:43.421Z,,,52,32.1,,,35.3
2017-11-18T01:44:53.419Z,,,52,32,,,35.5
2017-11-18T01:45:03.498Z,,,52,31.9,30,,35.9
2017-11-18T01:45:13.419Z,,,,,29,,36
2017-11-18T01:45:23.420Z,,,52,31.9,30,,36.1
2017-11-18T01:45:33.420Z,,,,,,,36.2
2017-11-18T01:45:53.420Z,,,52,31.8,29,,36.6
2017-11-18T01:46:03.498Z,,,52,31.8,30,,36.9
2017-11-18T01:46:13.420Z,,,,,29,,37.1
2017-11-18T01:46:23.417Z,,,52,31.6,,,
2017-11-18T01:46:33.418Z,,,,,30,,37.3
2017-11-18T01:46:43.422Z,,,52,31.6,,,
2017-11-18T01:46:53.417Z,,,52,31.6,29,,37.7
2017-11-18T01:47:03.502Z,,,52,31.5,29,,38
2017-11-18T01:47:13.417Z,,,52,31.5,,,
2017-11-18T01:47:23.422Z,,,,,,,38.2
2017-11-18T01:47:33.417Z,,,52,31.5,,,38.3
2017-11-18T01:47:43.417Z,,,52,31.4,,,
2017-11-18T01:47:53.422Z,,,,,30,,38.7
2017-11-18T01:48:03.498Z,,,52,31.4,,,39.1
2017-11-18T01:48:13.418Z,,,52,31.4,,,
2017-11-18T01:48:23.417Z,,,,,29,,39.3
2017-11-18T01:48:33.418Z,,,52,31.3,30,,39.6
2017-11-18T01:48:43.418Z,,,52,31.3,30,,39.9
2017-11-18T01:48:53.420Z,0,,,,0,2,40
2017-11-18T01:49:03.497Z,,,52,31.3,,,37.8
2017-11-18T01:49:13.418Z,,,52,31.3,,,35.9
2017-11-18T01:49:23.417Z,,,,,,,35.3
2017-11-18T01:49:33.418Z,,,52,31.2,,,
2017-11-18T01:49:43.418Z,,,,,,,34.9
2017-11-18T01:49:53.417Z,,,52,31.2,,,
2017-11-18T01:50:03.500Z,,,52,31.2,,,
2017-11-18T01:50:13.418Z,,,52,31.2,,,
2017-11-18T01:50:23.417Z,,,52,31,,,
2017-11-18T01:50:33.468Z,,,,,,,34.8
2017-11-18T01:50:53.456Z,,,52,31,,,34.6
2017-11-18T01:51:03.552Z,,,52,31,,,34.5
2017-11-18T01:51:23.426Z,,,52,31,,,
2017-11-18T01:51:43.417Z,,,52,31,,,
2017-11-18T01:51:53.417Z,,,52,30.9,,,
2017-11-18T01:52:03.497Z,,,52,30.9,,,34.4
2017-11-18T01:52:13.417Z,,,52,30.9,,,
2017-11-18T01:52:33.417Z,,,52,30.9,,,
2017-11-18T01:52:53.417Z,,,52,30.9,,,
2017-11-18T01:53:03.497Z,,,52,30.8,,,
2017-11-18T01:53:13.417Z,,,52,30.8,,,34.3
2017-11-18T01:53:23.421Z,,,52,30.8,,,
2017-11-18T01:53:33.417Z,,,52,30.8,,,
2017-11-18T01:53:53.417Z,,,52,30.8,,,
2017-11-18T01:54:03.497Z,,,52,30.8,,,
2017-11-18T01:54:13.417Z,,,52,30.7,,,34.4
2017-11-18T01:54:23.419Z,,,52,30.7,,,
2017-11-18T01:54:53.417Z,,,52,30.7,,,
2017-11-18T01:55:03.497Z,,,52,30.7,,,
2017-11-18T01:55:13.417Z,,,52,30.7,,,
2017-11-18T01:55:23.417Z,,,52,30.7,,,
2017-11-18T01:55:33.418Z,,,52,30.7,,,34.5
2017-11-18T01:55:53.417Z,,,52,30.6,,,
2017-11-18T01:56:03.515Z,,,52,30.6,,,
2017-11-18T01:56:13.417Z,,,52,30.6,,,34.6
2017-11-18T01:56:23.420Z,,,52,30.6,,,
2017-11-18T01:56:33.417Z,,,52,30.6,,,
2017-11-18T01:56:53.421Z,,,52,30.6,,,
2017-11-18T01:57:03.497Z,,,52,30.4,,,34.7
2017-11-18T01:57:13.417Z,,,52,30.4,,,
2017-11-18T01:57:23.417Z,,,52,30.4,,,
2017-11-18T01:57:33.421Z,,,52,30.4,,,
2017-11-18T01:57:53.421Z,,,52,30.4,,,
2017-11-18T01:58:03.537Z,,,52,30.4,,,
2017-11-18T01:58:13.417Z,,,52,30.4,,,
2017-11-18T01:58:23.416Z,,,52,30.3,,,34.8
2017-11-18T01:58:33.417Z,,,52,30.3,,,
2017-11-18T01:58:53.417Z,,,52,30.3,,,
2017-11-18T01:59:03.499Z,,,52,30.3,,,
2017-11-18T01:59:13.422Z,,,52,30.3,,,
2017-11-18T01:59:23.417Z,,,52,30.2,,,
2017-11-18T01:59:43.417Z,,,52,30.2,,,
2017-11-18T01:59:53.417Z,0,5,,,,0,
2017-11-18T02:00:03.497Z,0,58,52,30.2,,2,
2017-11-18T02:00:13.417Z,,,52,30.2,,,
2017-11-18T02:00:33.419Z,,,52,30.2,,,
2017-11-18T02:00:43.417Z,,,52,30.2,,,
2017-11-18T02:00:53.417Z,0,5,52,30.2,,0,34.7
2017-11-18T02:01:03.497Z,0,58,52,30.1,,2,
2017-11-18T02:01:13.419Z,,,52,30.1,,,
2017-11-18T02:01:23.418Z,0,5,,,,0,
2017-11-18T02:01:43.417Z,,,52,30.1,,,
2017-11-18T02:01:53.421Z,,,52,30.1,,,
2017-11-18T02:02:03.497Z,,,52,30.1,,,
2017-11-18T02:02:13.421Z,,,52,30,,,
2017-11-18T02:02:33.417Z,,,52,30,,,
2017-11-18T02:02:53.416Z,,,52,30,,,
2017-11-18T02:03:03.501Z,,,52,30,,,34.6
2017-11-18T02:03:13.418Z,,,52,30,,,
2017-11-18T02:03:23.418Z,,,52,30,,,
2017-11-18T02:03:33.416Z,,,52,30,,,
2017-11-18T02:03:53.421Z,,,52,30,,,
2017-11-18T02:04:03.496Z,,,52,29.8,,,
2017-11-18T02:04:13.417Z,,,52,29.8,,,
2017-11-18T02:04:23.421Z,,,,,,,34.5
2017-11-18T02:04:33.417Z,,,52,29.8,,,
2017-11-18T02:04:53.418Z,,,52,29.8,,,
2017-11-18T02:05:03.559Z,,,52,29.8,,,
2017-11-18T02:05:13.417Z,,,52,29.8,,,
2017-11-18T02:05:33.421Z,,,52,29.7,,,
2017-11-18T02:05:53.419Z,,,52,29.7,,,
2017-11-18T02:06:03.517Z,,,52,29.7,,,34.4
2017-11-18T02:06:13.481Z,,,52,29.7,,,
2017-11-18T02:06:33.458Z,,,52,29.7,,,
2017-11-18T02:06:53.416Z,,,52,29.7,,,
2017-11-18T02:07:03.527Z,,,52,29.7,,,
2017-11-18T02:07:13.422Z,,,52,29.6,,,
2017-11-18T02:07:23.417Z,0,58,,,,2,34.4
2017-11-18T02:07:33.421Z,,,52,29.6,,,
2017-11-18T02:07:43.421Z,,,,,,,34.3
2017-11-18T02:07:53.416Z,,,52,29.6,,,
2017-11-18T02:08:03.499Z,,,52,29.6,,,
2017-11-18T02:08:13.416Z,0,5,52,29.6,,0,
2017-11-18T02:08:23.416Z,,,52,29.5,,,
2017-11-18T02:08:33.416Z,,,52,29.6,,,
2017-11-18T02:08:53.416Z,,,52,29.5,,,
2017-11-18T02:09:03.496Z,,,52,29.5,,,34.2
2017-11-18T02:09:13.417Z,,,52,29.5,,,
2017-11-18T02:09:33.417Z,,,52,29.5,,,
2017-11-18T02:09:53.417Z,,,52,29.5,,,
2017-11-18T02:10:03.497Z,,,52,29.5,,,
2017-11-18T02:10:13.417Z,,,52,29.5,,,
2017-11-18T02:10:33.416Z,,,52,29.3,,,
2017-11-18T02:10:43.420Z,,,,,,,34.1
2017-11-18T02:10:53.416Z,,,52,29.3,,,
2017-11-18T02:11:03.496Z,,,52,29.3,,,
2017-11-18T02:11:13.416Z,,,52,29.3,,,
2017-11-18T02:11:23.417Z,,,52,29.3,,,
2017-11-18T02:11:33.417Z,,,52,29.3,,,
2017-11-18T02:11:53.419Z,,,52,29.3,,,
2017-11-18T02:12:03.497Z,,,52,29.2,,,
2017-11-18T02:12:13.417Z,,,52,29.2,,,
2017-11-18T02:12:23.423Z,,,52,29.2,,,
2017-11-18T02:12:33.416Z,,,52,29.2,,,
2017-11-18T02:12:53.417Z,,,52,29.2,,,
2017-11-18T02:13:03.501Z,,,52,29.2,,,34
2017-11-18T02:13:13.416Z,,,52,29.2,,,
2017-11-18T02:13:23.417Z,,,52,29.2,,,
2017-11-18T02:13:33.420Z,,,52,29.1,,,
2017-11-18T02:13:53.416Z,,,52,29.1,,,
2017-11-18T02:14:03.502Z,,,52,29.1,,,34
2017-11-18T02:14:13.416Z,,,,,,,34
2017-11-18T02:14:23.416Z,,,52,29.1,,,
2017-11-18T02:14:33.417Z,,,,,,,33.9
2017-11-18T02:14:43.417Z,,,,,,,33.9
2017-11-18T02:15:03.497Z,,,52,29.1,,,
2017-11-18T02:15:13.417Z,,,52,29,,,
2017-11-18T02:15:23.416Z,,,52,29,,,
2017-11-18T02:15:33.417Z,,,52,29,,,
2017-11-18T02:15:53.422Z,,,52,29,,,
2017-11-18T02:16:03.497Z,,,52,29,,,
2017-11-18T02:16:13.416Z,,,52,29,,,
2017-11-18T02:16:23.417Z,,,52,29,,,
2017-11-18T02:16:33.417Z,,,52,29,,,
2017-11-18T02:16:53.418Z,,,52,28.9,,,33.8
2017-11-18T02:17:03.497Z,0,58,52,28.9,,2,33.9
2017-11-18T02:17:13.417Z,,,,,42,,36.8
2017-11-18T02:17:23.418Z,,,52,28.9,39,,38.5
2017-11-18T02:17:33.417Z,,,52,28.9,29,,40.3
2017-11-18T02:17:43.416Z,,,,,29,,37.8
2017-11-18T02:17:53.416Z,,,52,28.9,,,35.8
2017-11-18T02:18:03.503Z,,,52,28.9,,,33.5
2017-11-18T02:18:13.416Z,,,52,28.9,,,32.9
2017-11-18T02:18:23.416Z,,,,,,,33.2
2017-11-18T02:18:33.420Z,,,,,30,,
2017-11-18T02:18:43.422Z,,,52,28.9,,,
2017-11-18T02:18:53.418Z,,,52,28.7,29,,33.7
2017-11-18T02:19:03.498Z,,,52,28.7,29,,34.4
2017-11-18T02:19:13.416Z,,,52,28.7,,,34.6
2017-11-18T02:19:23.416Z,,,52,28.7,,,34.7
2017-11-18T02:19:33.420Z,,,52,28.7,30,,34.9
2017-11-18T02:19:43.420Z,,,,,29,,35.1
2017-11-18T02:19:53.417Z,,,52,28.7,30,,
2017-11-18T02:20:03.496Z,,,52,28.7,29,,35.6
2017-11-18T02:20:13.416Z,,,52,28.7,30,,35.8
2017-11-18T02:20:23.422Z,,,,,29,,36
2017-11-18T02:20:33.420Z,,,52,28.7,,,
2017-11-18T02:20:43.420Z,,,52,28.7,,,36.2
2017-11-18T02:20:53.421Z,,,52,28.7,,,36.6
2017-11-18T02:21:03.496Z,0,,52,28.7,0,2,36.8
2017-11-18T02:21:13.421Z,,,52,28.7,,,34.8
2017-11-18T02:21:23.539Z,,,,,,,32.9
2017-11-18T02:21:43.416Z,,,52,28.7,,,32.8
2017-11-18T02:21:53.416Z,,,52,28.7,,,32.3
2017-11-18T02:22:03.501Z,,,52,28.7,,,32
2017-11-18T02:22:13.419Z,,,52,28.7,,,
2017-11-18T02:22:23.454Z,,,52,28.7,,,
2017-11-18T02:22:33.439Z,,,52,28.7,,,
2017-11-18T02:22:53.416Z,,,,,,,31.9
2017-11-18T02:23:03.500Z,,,52,28.7,,,31.8
2017-11-18T02:23:13.416Z,,,,,,,31.7
2017-11-18T02:23:23.416Z,,,52,28.7,,,
2017-11-18T02:23:33.416Z,,,52,28.7,,,
2017-11-18T02:23:53.416Z,,,52,28.7,,,
2017-11-18T02:24:03.496Z,,,52,28.7,,,
2017-11-18T02:24:13.419Z,,,,,,,31.6
2017-11-18T02:24:23.421Z,,,52,28.6,,,
2017-11-18T02:24:33.418Z,,,52,28.7,,,
2017-11-18T02:24:53.416Z,,,52,28.7,,,
2017-11-18T02:25:03.496Z,,,52,28.6,,,
2017-11-18T02:25:13.416Z,,,52,28.6,,,
2017-11-18T02:25:33.416Z,,,52,28.6,,,
2017-11-18T02:25:53.416Z,,,52,28.6,,,
2017-11-18T02:26:03.496Z,,,52,28.6,,,
2017-11-18T02:26:13.416Z,,,52,28.6,,,
2017-11-18T02:26:33.419Z,,,52,28.6,,,
2017-11-18T02:26:53.416Z,,,52,28.6,,,
2017-11-18T02:27:03.496Z,,,52,28.6,,,31.7
2017-11-18T02:27:13.416Z,,,52,28.6,,,
2017-11-18T02:27:23.417Z,,,52,28.6,,,
2017-11-18T02:27:33.416Z,,,52,28.6,,,
2017-11-18T02:27:53.416Z,,,52,28.6,,,
2017-11-18T02:28:03.498Z,,,52,28.6,,,
2017-11-18T02:28:13.416Z,,,52,28.6,,,
2017-11-18T02:28:23.421Z,,,,,,,31.8
2017-11-18T02:28:33.416Z,,,52,28.6,,,
2017-11-18T02:28:53.418Z,,,52,28.6,,,
2017-11-18T02:29:03.496Z,,,52,28.6,,,
2017-11-18T02:29:13.416Z,,,52,28.5,,,
2017-11-18T02:29:23.416Z,,,,,,,31.9
2017-11-18T02:29:33.416Z,,,52,28.6,,,
2017-11-18T02:29:53.416Z,,,52,28.5,,,
2017-11-18T02:30:03.496Z,,,52,28.5,,,
2017-11-18T02:30:13.417Z,,,52,28.5,,,
2017-11-18T02:30:23.416Z,,,52,28.5,,,
2017-11-18T02:30:33.416Z,,,,,,,31.9
2017-11-18T02:30:43.417Z,,,52,28.5,,,31.9
2017-11-18T02:30:53.421Z,,,,,,,32
2017-11-18T02:31:03.501Z,,,52,28.5,,,31.9
2017-11-18T02:31:13.416Z,,,,,,,31.9
2017-11-18T02:31:23.421Z,,,52,28.5,,,
2017-11-18T02:31:33.416Z,,,,,,,32
2017-11-18T02:31:43.416Z,,,,,,,31.9
2017-11-18T02:31:53.416Z,,,,,,,32
2017-11-18T02:32:03.496Z,,,52,28.5,,,
2017-11-18T02:32:23.416Z,,,52,28.5,,,
2017-11-18T02:32:33.416Z,,,52,28.4,,,
2017-11-18T02:32:43.418Z,,,52,28.4,,,32
2017-11-18T02:32:53.417Z,,,52,28.4,,,31.9
2017-11-18T02:33:03.496Z,,,52,28.4,,,31.9
2017-11-18T02:33:13.416Z,,,,,,,32
2017-11-18T02:33:23.416Z,,,52,28.4,,,32
2017-11-18T02:33:33.417Z,,,,,,,31.9
2017-11-18T02:33:43.416Z,,,52,28.4,,,32
2017-11-18T02:33:53.416Z,,,,,,,32
2017-11-18T02:34:03.496Z,,,52,28.4,,,31.9
2017-11-18T02:34:13.417Z,,,52,28.4,,,
2017-11-18T02:34:23.419Z,,,52,28.4,,,
2017-11-18T02:34:43.421Z,,,52,28.4,,,
2017-11-18T02:35:03.496Z,,,52,28.4,,,
2017-11-18T02:35:13.418Z,,,52,28.4,,,
2017-11-18T02:35:23.425Z,,,52,28.4,,,
2017-11-18T02:35:33.673Z,,,52,28.3,,,
2017-11-18T02:35:53.418Z,0,58,52,28.3,0,2,31.9
2017-11-18T02:36:03.500Z,,,52,28.3,,,
2017-11-18T02:36:13.416Z,,,52,28.3,,,
2017-11-18T02:36:33.416Z,,,52,28.3,,,
2017-11-18T02:36:53.419Z,,,52,28.3,,,
2017-11-18T02:37:03.546Z,,,52,28.3,,,31.8
2017-11-18T02:37:13.434Z,,,52,28.3,,,
2017-11-18T02:37:33.482Z,,,52,28.3,,,
2017-11-18T02:37:53.421Z,,,52,28.3,,,
2017-11-18T02:38:03.551Z,,,52,28.3,,,
2017-11-18T02:38:13.437Z,,,52,28.1,,,
2017-11-18T02:38:23.416Z,,,52,28.1,,,
2017-11-18T02:38:33.421Z,,,52,28.1,,,
2017-11-18T02:38:53.420Z,,,52,28.1,,,
2017-11-18T02:39:03.496Z,,,52,28.1,,,
2017-11-18T02:39:13.415Z,,,52,28.1,,,
2017-11-18T02:39:23.416Z,,,52,28.1,,,
2017-11-18T02:39:33.416Z,,,52,28.1,,,
2017-11-18T02:39:43.416Z,,,,,,,31.7
2017-11-18T02:39:53.416Z,,,52,28.1,,,
2017-11-18T02:40:03.496Z,,,52,28.1,,,31.7
2017-11-18T02:40:13.416Z,,,52,28.1,,,
2017-11-18T02:40:33.415Z,,,52,28.1,,,
2017-11-18T02:40:53.416Z,,,52,28.1,,,
2017-11-18T02:41:03.500Z,,,52,28,,,
2017-11-18T02:41:13.416Z,,,52,28,,,
2017-11-18T02:41:33.416Z,,,52,28,,,
2017-11-18T02:41:53.415Z,,,52,28,,,
2017-11-18T02:42:03.497Z,,,52,28,,,
2017-11-18T02:42:13.419Z,,,52,28,,,
2017-11-18T02:42:33.416Z,,,52,28,,,
2017-11-18T02:42:43.416Z,,,,,,,31.6
2017-11-18T02:42:53.416Z,,,52,28,,,
2017-11-18T02:43:03.502Z,,,52,28,,,31.6
2017-11-18T02:43:13.416Z,,,52,28,,,
2017-11-18T02:43:33.421Z,,,52,27.9,,,
2017-11-18T02:43:53.416Z,,,52,27.9,,,
2017-11-18T02:44:03.501Z,,,52,27.9,,,
2017-11-18T02:44:13.416Z,,,52,27.9,,,
2017-11-18T02:44:23.416Z,,,52,27.9,,,
2017-11-18T02:44:33.416Z,,,52,27.9,,,
2017-11-18T02:44:53.416Z,,,52,27.9,,,
2017-11-18T02:45:03.496Z,,,52,27.9,,,
2017-11-18T02:45:13.416Z,,,52,27.9,,,
2017-11-18T02:45:23.420Z,0,,,,42,2,34
2017-11-18T02:45:33.416Z,,,52,27.9,39,,35.7
2017-11-18T02:45:43.416Z,,,,,29,,38.1
2017-11-18T02:45:53.416Z,,,52,27.9,29,,36.7
2017-11-18T02:46:03.496Z,,,52,27.9,29,,33.7
2017-11-18T02:46:13.416Z,,,52,27.8,,,33.4
2017-11-18T02:46:23.420Z,,,52,27.8,,,32.6
2017-11-18T02:46:33.416Z,,,52,27.8,,,32.3
2017-11-18T02:46:53.416Z,,,52,27.8,30,,32.9
2017-11-18T02:47:03.496Z,,,52,27.8,30,,33.5
2017-11-18T02:47:13.419Z,,,,,29,,33.8
2017-11-18T02:47:23.419Z,,,52,27.8,30,,34
2017-11-18T02:47:33.415Z,,,,,29,,
2017-11-18T02:47:43.416Z,,,52,27.8,,,
2017-11-18T02:47:53.416Z,,,52,27.8,30,,34.2
2017-11-18T02:48:03.496Z,,,52,27.8,30,,34.6
2017-11-18T02:48:13.416Z,,,52,27.8,29,,34.8
2017-11-18T02:48:23.415Z,,,52,27.8,,,35.1
2017-11-18T02:48:33.416Z,,,,,,,35.3
2017-11-18T02:48:43.415Z,,,52,27.8,,,
2017-11-18T02:48:53.416Z,,,52,27.8,,,35.4
2017-11-18T02:49:03.496Z,,,52,27.8,,,35.7
2017-11-18T02:49:13.416Z,,,52,27.8,,,35.9
2017-11-18T02:49:23.416Z,,,,,30,,36.1
2017-11-18T02:49:33.416Z,,,52,27.8,,,
2017-11-18T02:49:43.510Z,,,,,29,,36.2
2017-11-18T02:49:53.420Z,,,52,27.8,,,36.4
2017-11-18T02:50:03.496Z,,,52,27.8,30,,36.8
2017-11-18T02:50:13.416Z,,,52,27.8,29,,36.9
2017-11-18T02:50:23.420Z,,,,,,,37.2
2017-11-18T02:50:33.493Z,,,52,27.9,,,37.4
2017-11-18T02:50:53.611Z,,,52,27.8,30,,37.5
2017-11-18T02:51:03.985Z,,,52,27.9,29,,37.9
2017-11-18T02:51:13.542Z,,,,,29,,38.1
2017-11-18T02:51:23.415Z,,,52,27.9,,,38.2
2017-11-18T02:51:33.417Z,,,52,27.9,,,
2017-11-18T02:51:43.415Z,,,,,30,,38.4
2017-11-18T02:51:53.415Z,,,52,27.9,29,,38.6
2017-11-18T02:52:03.499Z,,,52,27.9,,,38.9
2017-11-18T02:52:13.416Z,,,,,,,39.2
2017-11-18T02:52:23.419Z,,,52,27.9,,,39.4
2017-11-18T02:52:33.417Z,,,52,27.9,,,
2017-11-18T02:52:43.415Z,,,,,,,39.5
2017-11-18T02:52:53.420Z,,,52,27.9,,,39.7
2017-11-18T02:53:03.504Z,,,52,28,29,,40
2017-11-18T02:53:13.417Z,,,52,28,,,40.2
2017-11-18T02:53:23.419Z,,,52,28,,,40.5
2017-11-18T02:53:43.415Z,,,52,28,,,
2017-11-18T02:53:53.415Z,,,52,28,30,,40.7
2017-11-18T02:54:03.500Z,,,52,28,30,,41
2017-11-18T02:54:13.416Z,,,52,28.1,29,,41.2
2017-11-18T02:54:23.911Z,,,52,28.1,,,
2017-11-18T02:54:33.416Z,,,,,29,,41.5
2017-11-18T02:54:43.420Z,,,52,28.1,,,
2017-11-18T02:54:53.420Z,,,52,28.1,,,41.6
2017-11-18T02:55:03.496Z,,,52,28.1,,,42
2017-11-18T02:55:13.416Z,,,52,28.1,,,42.1
2017-11-18T02:55:23.416Z,,,52,28.1,30,,42.2
2017-11-18T02:55:33.416Z,,,52,28.3,,,
2017-11-18T02:55:43.416Z,,,,,,,42.4
2017-11-18T02:55:53.415Z,,,52,28.3,29,,42.8
2017-11-18T02:56:03.496Z,,,52,28.3,29,,43.2
2017-11-18T02:56:13.416Z,0,,52,28.3,0,2,41.9
2017-11-18T02:56:23.415Z,,,,,,,40.4
2017-11-18T02:56:33.415Z,,,52,28.4,,,
2017-11-18T02:56:43.421Z,,,,,,,38.9
2017-11-18T02:56:53.416Z,,,52,28.4,,,38.8
2017-11-18T02:57:03.501Z,,,52,28.4,,,38.1
2017-11-18T02:57:13.415Z,,,52,28.4,,,
2017-11-18T02:57:23.415Z,,,52,28.4,,,
2017-11-18T02:57:33.416Z,,,52,28.4,,,
2017-11-18T02:57:53.415Z,,,52,28.5,,,38
2017-11-18T02:58:03.495Z,,,52,28.5,,,37.8
2017-11-18T02:58:13.418Z,,,52,28.5,,,
2017-11-18T02:58:23.420Z,,,,,,,37.7
2017-11-18T02:58:33.420Z,,,52,28.6,,,
2017-11-18T02:58:43.416Z,,,,,,,37.6
2017-11-18T02:58:53.415Z,,,52,28.5,,,
2017-11-18T02:59:03.499Z,,,52,28.6,,,
2017-11-18T02:59:13.415Z,,,,,,,37.4
2017-11-18T02:59:23.415Z,,,52,28.6,,,
2017-11-18T02:59:43.415Z,,,52,28.6,,,
2017-11-18T03:00:03.495Z,,,52,28.7,,,37.3
2017-11-18T03:00:13.418Z,,,52,28.7,,,37.4
2017-11-18T03:00:23.415Z,,,52,28.7,,,
2017-11-18T03:00:33.415Z,,,52,28.7,,,
2017-11-18T03:00:43.415Z,,,,,,,37.3
2017-11-18T03:00:53.415Z,,,52,28.7,,,
2017-11-18T03:01:03.496Z,,,52,28.7,,,
2017-11-18T03:01:13.416Z,,,52,28.9,,,
2017-11-18T03:01:23.423Z,,,52,28.9,,,
2017-11-18T03:01:33.415Z,,,52,28.9,,,
2017-11-18T03:01:53.416Z,,,52,28.9,,,
2017-11-18T03:02:03.495Z,,,52,28.9,,,37.4
2017-11-18T03:02:13.415Z,,,52,28.9,,,
2017-11-18T03:02:33.416Z,,,52,28.9,,,
2017-11-18T03:02:53.415Z,,,52,28.9,,,
2017-11-18T03:03:03.498Z,,,52,28.9,,,37.5
2017-11-18T03:03:13.415Z,,,52,29,,,
2017-11-18T03:03:23.415Z,,,,,,,37.6
2017-11-18T03:03:33.427Z,,,52,29,,,
2017-11-18T03:03:53.416Z,,,52,29,,,
2017-11-18T03:04:03.496Z,,,52,29,,,
2017-11-18T03:04:13.415Z,,,52,29,,,37.7
2017-11-18T03:04:23.421Z,,,52,29,,,
2017-11-18T03:04:33.415Z,,,52,29,,,
2017-11-18T03:04:53.419Z,0,5,,,,0,
2017-11-18T03:05:03.496Z,,,52,29,,,
2017-11-18T03:05:23.415Z,,,52,29.1,,,
2017-11-18T03:05:33.451Z,,,52,29.1,,,
2017-11-18T03:05:53.417Z,,,52,29,,,
2017-11-18T03:06:03.495Z,,,52,29.1,,,
2017-11-18T03:06:13.415Z,,,52,29.1,,,
2017-11-18T03:06:33.415Z,,,52,29.1,,,
2017-11-18T03:06:53.415Z,,,52,29.1,,,
2017-11-18T03:07:03.497Z,,,52,29.1,,,
2017-11-18T03:07:13.415Z,,,52,29.1,,,
2017-11-18T03:07:23.424Z,,,52,29.1,,,
2017-11-18T03:07:33.416Z,,,52,29.1,,,
2017-11-18T03:07:53.418Z,,,52,29.1,,,
2017-11-18T03:08:03.538Z,,,52,29.1,,,37.6
2017-11-18T03:08:13.415Z,,,52,29.1,,,
2017-11-18T03:08:33.415Z,,,52,29.1,,,
2017-11-18T03:08:53.418Z,,,52,29.1,,,
2017-11-18T03:09:03.505Z,,,52,29.1,,,37.5
2017-11-18T03:09:13.421Z,,,52,29.1,,,
2017-11-18T03:09:33.450Z,,,52,29.1,,,
2017-11-18T03:09:53.421Z,,,52,29.1,,,
2017-11-18T03:10:03.597Z,,,52,29.1,,,
2017-11-18T03:10:13.419Z,0,58,52,29.1,,2,37.4
2017-11-18T03:10:23.416Z,,,52,29.1,,,
2017-11-18T03:10:33.415Z,,,52,29.1,,,
2017-11-18T03:10:53.416Z,0,,52,29.2,,0,
2017-11-18T03:11:03.495Z,,5,52,29.1,,,
2017-11-18T03:11:13.420Z,0,58,52,29.1,,2,
2017-11-18T03:11:23.415Z,,,52,29.1,,,
2017-11-18T03:11:33.420Z,,,52,29.1,,,
2017-11-18T03:11:53.415Z,0,5,52,29.1,,0,37.3
2017-11-18T03:12:03.495Z,,,52,29.1,,,
2017-11-18T03:12:13.415Z,,,52,29.2,,,
2017-11-18T03:12:23.415Z,0,58,,,,2,
2017-11-18T03:12:33.415Z,,,,,,,37.2
2017-11-18T03:12:43.419Z,,,52,29.1,,,
2017-11-18T03:12:53.415Z,0,5,,,,0,37.3
2017-11-18T03:13:03.500Z,,,52,29.1,,,37.2
2017-11-18T03:13:13.416Z,,,52,29.1,,,
2017-11-18T03:13:23.415Z,,,52,29.1,,,
2017-11-18T03:13:33.415Z,,,52,29.1,,,
2017-11-18T03:13:53.429Z,,,52,29.1,,,
2017-11-18T03:14:03.495Z,,,52,29.2,,,37.1
2017-11-18T03:14:23.415Z,0,58,52,29.1,,2,
2017-11-18T03:14:33.415Z,,,52,29.1,,,
2017-11-18T03:14:43.415Z,0,5,52,29.1,,0,
2017-11-18T03:14:53.414Z,,,52,29.1,,,
2017-11-18T03:15:03.495Z,,,52,29.1,,,
2017-11-18T03:15:13.420Z,,,,,,,37.1
