Time,HwTOutlet,HwActive,PrimTSet,ActPow,ChActive,HwTSet,PrimT
2017-11-28T05:11:51.070Z,28.5,,,,,52,
2017-11-28T05:12:01.070Z,28.5,,,,,52,
2017-11-28T05:12:11.070Z,28.5,,,,,52,
2017-11-28T05:12:21.070Z,28.5,,,,,52,
2017-11-28T05:12:31.070Z,28.5,,,,,52,
2017-11-28T05:12:41.070Z,28.5,,,,,52,
2017-11-28T05:12:51.089Z,28.5,,,,,52,
2017-11-28T05:13:01.069Z,28.5,,,,,52,
2017-11-28T05:13:11.069Z,28.5,,,,,52,
2017-11-28T05:13:21.071Z,28.5,,,,,52,
2017-11-28T05:13:31.070Z,28.5,,,,,52,
2017-11-28T05:13:41.069Z,28.5,,,,,52,
2017-11-28T05:13:51.070Z,28.5,,,,,52,35.6
2017-11-28T05:14:01.069Z,28.5,,,,,52,35.7
2017-11-28T05:14:11.070Z,28.5,,,,,52,35.6
2017-11-28T05:14:21.070Z,28.5,,,,,52,
2017-11-28T05:14:31.070Z,28.5,,,,,52,
2017-11-28T05:14:41.070Z,28.4,,,,,52,
2017-11-28T05:14:51.081Z,28.4,0,,38,2,52,40.5
2017-11-28T05:15:01.070Z,28.4,,,29,,52,40.8
2017-11-28T05:15:11.070Z,28.4,,,29,,52,36.7
2017-11-28T05:15:21.070Z,28.4,,,29,,52,33.6
2017-11-28T05:15:31.070Z,28.4,,,,,52,32.6
2017-11-28T05:15:41.070Z,28.4,,,,,52,31.8
2017-11-28T05:15:51.069Z,28.4,,,30,,52,
2017-11-28T05:16:01.070Z,28.4,,,29,,52,32.1
2017-11-28T05:16:11.070Z,28.4,,,,,52,32.7
2017-11-28T05:16:21.070Z,28.4,,,,,52,33.1
2017-11-28T05:16:31.071Z,28.4,,,,,52,
2017-11-28T05:16:41.070Z,28.4,,,,,52,33.2
2017-11-28T05:16:51.069Z,28.4,,,,,52,33.3
2017-11-28T05:17:01.070Z,28.4,,,,,52,33.5
2017-11-28T05:17:11.070Z,28.4,,,30,,52,33.7
2017-11-28T05:17:21.069Z,28.4,,,29,,52,34
2017-11-28T05:17:31.069Z,28.4,,,,,52,34.2
2017-11-28T05:17:41.070Z,28.4,,,,,52,34.5
2017-11-28T05:17:51.069Z,28.4,,,,,52,34.7
2017-11-28T05:18:01.069Z,28.4,,,30,,52,35.1
2017-11-28T05:18:11.070Z,28.4,,,29,,52,35.2
2017-11-28T05:18:21.070Z,28.4,,,,,52,35.4
2017-11-28T05:18:31.070Z,28.4,,,30,,52,35.7
2017-11-28T05:18:41.069Z,28.4,,,,,52,35.8
2017-11-28T05:18:51.080Z,28.4,,,29,,52,36
2017-11-28T05:19:01.069Z,28.4,,,30,,52,36.3
2017-11-28T05:19:11.070Z,28.4,,,29,,52,36.4
2017-11-28T05:19:21.084Z,28.4,,,,,52,36.5
2017-11-28T05:19:31.070Z,28.4,,,,,52,36.7
2017-11-28T05:19:41.069Z,28.4,,,,,52,36.9
2017-11-28T05:19:51.069Z,28.4,,,29,,52,37.1
2017-11-28T05:20:01.069Z,28.4,,,30,,52,37.3
2017-11-28T05:20:11.069Z,28.4,,,,,52,37.4
2017-11-28T05:20:21.069Z,28.4,,,29,,52,37.5
2017-11-28T05:20:31.088Z,28.4,,,,,52,37.7
2017-11-28T05:20:41.070Z,28.4,,,,,52,37.9
2017-11-28T05:20:51.069Z,28.4,,,,,52,38
2017-11-28T05:21:01.069Z,28.4,,,,,52,38.1
2017-11-28T05:21:11.070Z,28.4,,,30,,52,38.3
2017-11-28T05:21:21.069Z,28.4,,,29,,52,38.5
2017-11-28T05:21:31.069Z,28.4,,,,,52,38.7
2017-11-28T05:21:41.070Z,28.5,,,30,,52,38.8
2017-11-28T05:21:51.069Z,28.5,,,30,,52,39.1
2017-11-28T05:22:01.069Z,28.5,,,29,,52,39.2
2017-11-28T05:22:11.070Z,28.5,,,30,,52,39.4
2017-11-28T05:22:21.069Z,28.5,,,29,,52,39.6
2017-11-28T05:22:31.069Z,28.5,,,,,52,39.7
2017-11-28T05:22:41.070Z,28.5,,,,,52,40
2017-11-28T05:22:51.069Z,28.5,,,30,,52,
2017-11-28T05:23:01.069Z,28.5,,,29,,52,40.2
2017-11-28T05:23:11.070Z,28.5,,,30,,52,40.4
2017-11-28T05:23:21.069Z,28.5,,,29,,52,40.5
2017-11-28T05:23:31.069Z,28.5,,,30,,52,40.7
2017-11-28T05:23:41.070Z,28.5,,,29,,52,40.8
2017-11-28T05:23:51.075Z,28.6,,,,,52,41
2017-11-28T05:24:01.069Z,28.6,,,,,52,41.1
2017-11-28T05:24:11.070Z,28.6,,,,,52,41.3
2017-11-28T05:24:21.069Z,28.6,,,,,52,41.4
2017-11-28T05:24:31.070Z,28.6,,,30,,52,41.6
2017-11-28T05:24:41.072Z,28.6,,,29,,52,41.7
2017-11-28T05:24:51.069Z,28.6,,,,,52,41.9
2017-11-28T05:25:01.069Z,28.6,,,30,,52,42
2017-11-28T05:25:11.226Z,28.6,0,,0,2,52,42.2
2017-11-28T05:25:21.069Z,28.7,,,,,52,39.8
2017-11-28T05:25:31.070Z,28.7,,,,,52,38.5
2017-11-28T05:25:41.069Z,28.7,,,,,52,37.5
2017-11-28T05:25:51.069Z,28.7,,,,,52,37.4
2017-11-28T05:26:01.069Z,28.7,,,,,52,37.3
2017-11-28T05:26:11.235Z,28.7,,,,,52,
2017-11-28T05:26:21.069Z,28.7,,,,,52,
2017-11-28T05:26:31.069Z,28.7,,,,,52,
2017-11-28T05:26:41.069Z,28.9,,,,,52,37.2
2017-11-28T05:26:51.069Z,28.9,,,,,52,36.9
2017-11-28T05:27:01.075Z,28.9,,,,,52,
2017-11-28T05:27:11.070Z,28.9,,,,,52,36.8
2017-11-28T05:27:21.069Z,28.9,,,,,52,
2017-11-28T05:27:31.083Z,28.9,,,,,52,
2017-11-28T05:27:41.070Z,28.9,,,,,52,
2017-11-28T05:27:51.069Z,28.9,,,,,52,36.7
2017-11-28T05:28:01.073Z,28.9,,,,,52,36.6
2017-11-28T05:28:11.084Z,29,,,,,52,
2017-11-28T05:28:21.069Z,29,,,,,52,
2017-11-28T05:28:31.069Z,29,,,,,52,36.5
2017-11-28T05:28:41.069Z,29,,,,,52,
2017-11-28T05:28:51.127Z,29,,,,,52,
2017-11-28T05:29:01.069Z,29,,,,,52,
2017-11-28T05:29:11.070Z,29,,,,,52,
2017-11-28T05:29:21.069Z,29,,,,,52,
2017-11-28T05:29:31.069Z,29,,,,,52,
2017-11-28T05:29:41.069Z,29,,,,,52,
2017-11-28T05:29:51.069Z,29,,,,,52,
2017-11-28T05:30:01.071Z,29,,,,,52,
2017-11-28T05:30:11.069Z,29,,,,,52,
2017-11-28T05:30:21.069Z,29,,,,,52,
2017-11-28T05:30:31.070Z,29.1,,,,,52,
2017-11-28T05:30:41.069Z,29.1,,,,,52,
2017-11-28T05:30:51.071Z,29,,,,,52,
2017-11-28T05:31:01.070Z,29.1,,,,,52,
2017-11-28T05:31:11.069Z,29.1,,,,,52,36.6
2017-11-28T05:31:21.069Z,29.1,,,,,52,
2017-11-28T05:31:31.070Z,29.1,,,,,52,
2017-11-28T05:31:41.069Z,29.1,,,,,52,
2017-11-28T05:31:51.069Z,29.1,,,,,52,36.7
2017-11-28T05:32:01.069Z,29.1,,,,,52,
2017-11-28T05:32:11.069Z,29.1,,,,,52,
2017-11-28T05:32:21.070Z,29.1,,,,,52,
2017-11-28T05:32:31.075Z,29.1,,,,,52,36.8
2017-11-28T05:32:41.069Z,29.1,,,,,52,
2017-11-28T05:32:51.069Z,29.1,,,,,52,
2017-11-28T05:33:01.069Z,29.1,,,,,52,
2017-11-28T05:33:11.069Z,29.1,,,,,52,
2017-11-28T05:33:21.069Z,29.1,,,,,52,36.9
2017-11-28T05:33:31.069Z,29.1,,,,,52,
2017-11-28T05:33:41.069Z,29.2,,,,,52,
2017-11-28T05:33:51.069Z,29.2,,,,,52,
2017-11-28T05:34:01.069Z,29.2,,,,,52,
2017-11-28T05:34:11.069Z,29.2,,,,,52,
2017-11-28T05:34:21.069Z,29.2,,,,,52,
2017-11-28T05:34:31.071Z,29.2,,,,,52,
2017-11-28T05:34:41.075Z,29.2,,,,,52,
2017-11-28T05:34:51.069Z,29.2,,,,,52,
2017-11-28T05:35:01.069Z,29.2,,,,,52,
2017-11-28T05:35:11.069Z,35.1,0,0,,0,52,35.8
2017-11-28T05:35:21.070Z,35.9,,,,,52,35.9
2017-11-28T05:35:31.070Z,35.9,,,,,52,35.8
2017-11-28T05:35:41.069Z,35.8,,,,,52,
2017-11-28T05:35:51.069Z,35.8,,,,,52,
2017-11-28T05:36:01.069Z,35.7,,,,,52,
2017-11-28T05:36:11.069Z,35.6,0,58,,2,52,
2017-11-28T05:36:21.069Z,35.6,,,,,52,
2017-11-28T05:36:31.070Z,35.5,,,,,52,
2017-11-28T05:36:41.069Z,35.4,,,,,52,
2017-11-28T05:36:51.069Z,35.3,,,,,52,35.7
2017-11-28T05:37:01.070Z,35.3,0,5,,0,52,
2017-11-28T05:37:11.090Z,35.2,0,58,,2,52,
2017-11-28T05:37:21.083Z,35.1,0,5,,0,52,
2017-11-28T05:37:31.070Z,35.1,,,,,52,
2017-11-28T05:37:41.069Z,34.9,,,,,52,
2017-11-28T05:37:51.069Z,34.8,,,,,52,
2017-11-28T05:38:01.069Z,34.8,,,,,52,
2017-11-28T05:38:11.069Z,34.7,,,,,52,
2017-11-28T05:38:21.069Z,34.7,,,,,52,
2017-11-28T05:38:31.069Z,34.6,,,,,52,
2017-11-28T05:38:41.069Z,34.5,,,,,52,
2017-11-28T05:38:51.072Z,34.5,,,,,52,35.6
2017-11-28T05:39:01.069Z,34.4,,,,,52,
2017-11-28T05:39:11.069Z,34.4,,,,,52,
2017-11-28T05:39:21.069Z,34.3,,,,,52,
2017-11-28T05:39:31.069Z,34.3,,,,,52,
2017-11-28T05:39:41.070Z,34.2,,,,,52,
2017-11-28T05:39:51.069Z,34.2,,,,,52,
2017-11-28T05:40:01.069Z,34.1,,,,,52,
2017-11-28T05:40:11.069Z,34.1,,,,,52,
2017-11-28T05:40:21.071Z,34,,,,,52,
2017-11-28T05:40:31.070Z,34,,,,,52,
2017-11-28T05:40:41.069Z,33.9,,,,,52,
2017-11-28T05:40:51.070Z,33.9,0,58,,2,52,35.5
2017-11-28T05:41:01.069Z,33.8,0,5,,0,52,
2017-11-28T05:41:11.069Z,33.8,,,,,52,
2017-11-28T05:41:21.069Z,33.8,,,,,52,
2017-11-28T05:41:31.069Z,33.7,,,,,52,
2017-11-28T05:41:41.069Z,33.7,,,,,52,
2017-11-28T05:41:51.070Z,33.6,,,,,52,
2017-11-28T05:42:01.068Z,33.6,,,,,52,
2017-11-28T05:42:11.069Z,33.5,,,,,52,
2017-11-28T05:42:21.069Z,33.5,,,,,52,
2017-11-28T05:42:31.069Z,33.5,,,,,52,35.4
2017-11-28T05:42:41.070Z,33.4,,,,,52,
2017-11-28T05:42:51.069Z,33.4,,,,,52,
2017-11-28T05:43:01.079Z,33.4,,,,,52,
2017-11-28T05:43:11.068Z,33.3,,,,,52,
2017-11-28T05:43:21.073Z,33.3,,,,,52,
2017-11-28T05:43:31.069Z,33.2,,,,,52,
2017-11-28T05:43:41.069Z,33.2,0,58,,2,52,35.3
2017-11-28T05:43:51.069Z,33.2,,,,,52,
2017-11-28T05:44:01.071Z,33.1,,,,,52,
2017-11-28T05:44:11.075Z,33.1,,,,,52,
2017-11-28T05:44:21.069Z,33.1,,,,,52,
2017-11-28T05:44:31.069Z,32.9,,,,,52,
2017-11-28T05:44:41.126Z,32.9,0,5,,0,52,
2017-11-28T05:44:51.071Z,32.9,,,,,52,
2017-11-28T05:45:01.095Z,32.8,,,,,52,35.2
2017-11-28T05:45:11.069Z,32.8,,,,,52,
2017-11-28T05:45:21.072Z,32.8,,,,,52,
2017-11-28T05:45:31.069Z,32.7,,,,,52,
2017-11-28T05:45:41.069Z,32.7,,,,,52,
2017-11-28T05:45:51.070Z,32.7,,,,,52,
2017-11-28T05:46:01.069Z,32.6,,,,,52,35.1
2017-11-28T05:46:11.070Z,32.6,,,,,52,35.2
2017-11-28T05:46:21.069Z,32.6,,,,,52,35.1
2017-11-28T05:46:31.069Z,32.5,,,,,52,
2017-11-28T05:46:41.069Z,32.5,,,,,52,
2017-11-28T05:46:51.073Z,32.5,,,,,52,
2017-11-28T05:47:01.069Z,32.5,,,,,52,
2017-11-28T05:47:11.069Z,32.4,,,,,52,
2017-11-28T05:47:21.070Z,32.4,,,,,52,
2017-11-28T05:47:31.069Z,32.4,,,,,52,
2017-11-28T05:47:41.069Z,32.3,,,,,52,35.1
2017-11-28T05:47:51.069Z,32.3,,,,,52,35.1
2017-11-28T05:48:01.069Z,32.3,,,,,52,34.9
2017-11-28T05:48:11.069Z,32.3,,,,,52,
2017-11-28T05:48:21.069Z,32.2,,,,,52,
2017-11-28T05:48:31.069Z,32.2,,,,,52,
2017-11-28T05:48:41.069Z,32.2,,,,,52,
2017-11-28T05:48:51.069Z,32.2,,,,,52,
2017-11-28T05:49:01.068Z,32.1,,,,,52,
2017-11-28T05:49:11.068Z,32.1,,,,,52,
2017-11-28T05:49:21.076Z,32.1,,,,,52,
2017-11-28T05:49:31.069Z,32,,,,,52,
2017-11-28T05:49:41.069Z,32,,,,,52,34.8
2017-11-28T05:49:51.069Z,32,,,,,52,
2017-11-28T05:50:01.068Z,32,,,,,52,
2017-11-28T05:50:11.068Z,31.9,,,,,52,
2017-11-28T05:50:21.070Z,31.9,,,,,52,
2017-11-28T05:50:31.069Z,31.9,,,,,52,
2017-11-28T05:50:41.069Z,31.9,,,,,52,
2017-11-28T05:50:51.069Z,31.8,,,,,52,
2017-11-28T05:51:01.069Z,31.8,,,,,52,
2017-11-28T05:51:11.068Z,31.8,,,,,52,
2017-11-28T05:51:21.069Z,31.8,,,,,52,
2017-11-28T05:51:31.069Z,31.6,,,,,52,
2017-11-28T05:51:41.069Z,31.6,,,,,52,
2017-11-28T05:51:51.072Z,31.6,,,,,52,
2017-11-28T05:52:01.069Z,31.6,,,,,52,34.7
2017-11-28T05:52:11.073Z,31.5,,,,,52,
2017-11-28T05:52:21.068Z,31.5,,,,,52,
2017-11-28T05:52:31.094Z,31.5,,,,,52,
2017-11-28T05:52:41.069Z,31.5,,,,,52,
2017-11-28T05:52:51.068Z,31.5,,,,,52,
2017-11-28T05:53:01.069Z,31.4,,,,,52,
2017-11-28T05:53:11.084Z,31.4,,,,,52,
2017-11-28T05:53:21.069Z,31.4,,,,,52,
2017-11-28T05:53:31.068Z,31.4,,,,,52,
2017-11-28T05:53:41.069Z,31.3,,,,,52,
2017-11-28T05:53:51.082Z,31.3,,,,,52,
2017-11-28T05:54:01.069Z,31.3,,,,,52,
2017-11-28T05:54:11.073Z,31.3,,,,,52,
2017-11-28T05:54:21.071Z,31.3,,,,,52,
2017-11-28T05:54:31.069Z,31.2,,,,,52,
2017-11-28T05:54:41.068Z,31.2,,,,,52,
2017-11-28T05:54:51.069Z,31.2,,,,,52,
2017-11-28T05:55:01.069Z,31.2,0,5,0,0,52,34.6
2017-11-28T05:55:11.068Z,31.2,,,,,52,
2017-11-28T05:55:21.069Z,31,,,,,52,
2017-11-28T05:55:31.069Z,31,,,,,52,
2017-11-28T05:55:41.068Z,31,,,,,52,
2017-11-28T05:55:51.068Z,31,,,,,52,
2017-11-28T05:56:01.068Z,31,,,,,52,
2017-11-28T05:56:11.068Z,30.9,,,,,52,
2017-11-28T05:56:21.073Z,30.9,,,,,52,
2017-11-28T05:56:31.069Z,30.9,,,,,52,
2017-11-28T05:56:41.069Z,30.9,,,,,52,
2017-11-28T05:56:51.068Z,30.9,,,,,52,
2017-11-28T05:57:01.068Z,30.8,,,,,52,
2017-11-28T05:57:11.070Z,30.8,,,,,52,
2017-11-28T05:57:21.069Z,30.8,,,,,52,
2017-11-28T05:57:31.069Z,30.8,0,0,,0,52,
2017-11-28T05:57:41.069Z,35.3,,,,,52,34.4
2017-11-28T05:57:51.069Z,35.3,0,,,0,52,34.3
2017-11-28T05:58:01.068Z,35.3,,,,,52,33.9
2017-11-28T05:58:11.071Z,35.3,,,,,52,
2017-11-28T05:58:21.079Z,35.2,,,,,52,
2017-11-28T05:58:31.069Z,35.1,1,,,0,52,33.8
2017-11-28T05:58:41.203Z,33.8,1,,56,0,52,35.2
2017-11-28T05:58:51.068Z,35.9,,,90,,52,39.1
2017-11-28T05:59:01.092Z,38.9,,,112,,52,45.3
2017-11-28T05:59:11.069Z,44.2,,,112,,52,50.3
2017-11-28T05:59:21.068Z,46.7,0,,0,0,52,50.7
2017-11-28T05:59:31.076Z,46.5,,,,,52,50.3
2017-11-28T05:59:41.069Z,46.4,,,,,52,50.1
2017-11-28T05:59:51.068Z,47,,,,,52,49.6
2017-11-28T06:00:01.266Z,46.8,,,,,52,48.9
2017-11-28T06:00:11.069Z,46.6,,,,,52,48.8
2017-11-28T06:00:21.123Z,46.5,,,,,52,48.7
2017-11-28T06:00:31.106Z,46.3,,,,,52,
2017-11-28T06:00:41.069Z,46.1,0,58,,2,52,48.6
2017-11-28T06:00:51.068Z,46,,,,,52,
2017-11-28T06:01:01.080Z,45.8,,,,,52,
2017-11-28T06:01:11.069Z,45.7,,,,,52,48.5
2017-11-28T06:01:21.068Z,45.5,,,,,52,
2017-11-28T06:01:31.068Z,45.3,,,,,52,48.4
2017-11-28T06:01:41.068Z,45.2,,,,,52,
2017-11-28T06:01:51.069Z,45,,,,,52,48.3
2017-11-28T06:02:01.071Z,44.9,,,,,52,
2017-11-28T06:02:11.069Z,44.7,,,,,52,48.2
2017-11-28T06:02:21.069Z,44.6,,,,,52,
2017-11-28T06:02:31.069Z,44.3,,,,,52,48.1
2017-11-28T06:02:41.068Z,44.2,,,,,52,48
2017-11-28T06:02:51.072Z,44,0,,42,2,52,50.1
2017-11-28T06:03:01.069Z,43.9,,,30,,52,47.7
2017-11-28T06:03:11.079Z,43.8,,,29,,52,39.9
2017-11-28T06:03:21.072Z,43.6,,,30,,52,36.7
2017-11-28T06:03:31.068Z,43.5,,,29,,52,33.8
2017-11-28T06:03:41.218Z,43.3,,,,,52,32.9
2017-11-28T06:03:51.146Z,43.2,,,,,52,33.1
2017-11-28T06:04:01.081Z,43.1,,,30,,52,33.4
2017-11-28T06:04:11.068Z,42.9,,,,,52,33.7
2017-11-28T06:04:21.068Z,42.8,,,29,,52,33.9
2017-11-28T06:04:31.069Z,42.7,,,,,52,34
2017-11-28T06:04:41.105Z,42.6,,,,,52,
2017-11-28T06:04:51.092Z,42.4,,,,,52,34.2
2017-11-28T06:05:01.069Z,42.3,,,30,,52,34.3
2017-11-28T06:05:11.068Z,42.2,,,,,52,34.6
2017-11-28T06:05:21.068Z,42,,,29,,52,35.1
2017-11-28T06:05:31.068Z,41.9,,,,,52,35.2
2017-11-28T06:05:41.068Z,41.7,,,,,52,35.5
2017-11-28T06:05:51.073Z,41.6,,,,,52,35.8
2017-11-28T06:06:01.069Z,41.5,,,30,,52,36.1
2017-11-28T06:06:11.068Z,41.3,,,,,52,36.3
2017-11-28T06:06:21.068Z,41.2,,,29,,52,36.6
2017-11-28T06:06:31.068Z,40.9,,,,,52,36.8
2017-11-28T06:06:41.069Z,40.8,,,30,,52,37.2
2017-11-28T06:06:51.068Z,40.7,,,,,52,37.4
2017-11-28T06:07:01.120Z,40.6,,,29,,52,37.6
2017-11-28T06:07:11.068Z,40.4,,,,,52,37.8
2017-11-28T06:07:21.068Z,40.3,,,30,,52,38
2017-11-28T06:07:31.069Z,40.2,,,,,52,38.2
2017-11-28T06:07:41.085Z,40.1,,,29,,52,38.4
2017-11-28T06:07:51.068Z,40,,,,,52,38.5
2017-11-28T06:08:01.068Z,39.9,,,,,52,38.7
2017-11-28T06:08:11.068Z,39.8,,,,,52,38.8
2017-11-28T06:08:21.069Z,39.6,,,30,,52,39.1
2017-11-28T06:08:31.069Z,39.6,,,29,,52,39.2
2017-11-28T06:08:41.068Z,39.4,,,,,52,39.3
2017-11-28T06:08:51.071Z,39.4,,,,,52,39.4
2017-11-28T06:09:01.081Z,39.3,,,,,52,39.6
2017-11-28T06:09:11.068Z,39.2,,,,,52,39.7
2017-11-28T06:09:21.068Z,39.1,,,,,52,39.8
2017-11-28T06:09:31.069Z,38.9,,,30,,52,40
2017-11-28T06:09:41.068Z,38.8,0,,0,2,52,39.9
2017-11-28T06:09:51.068Z,38.7,,,,,52,37.8
2017-11-28T06:10:01.069Z,38.6,,,,,52,35.9
2017-11-28T06:10:11.069Z,38.5,,,,,52,35.4
2017-11-28T06:10:21.068Z,38.4,,,,,52,35.2
2017-11-28T06:10:31.068Z,38.4,,,,,52,
2017-11-28T06:10:41.069Z,38.3,,,,,52,
2017-11-28T06:10:51.068Z,38.2,,,,,52,
2017-11-28T06:11:01.068Z,38.1,,,,,52,
2017-11-28T06:11:11.068Z,38,,,,,52,34.9
2017-11-28T06:11:21.068Z,37.9,,,,,52,
2017-11-28T06:11:31.069Z,37.9,,,,,52,34.8
2017-11-28T06:11:41.068Z,37.8,,,,,52,34.7
2017-11-28T06:11:51.067Z,37.7,,,,,52,
2017-11-28T06:12:01.068Z,37.7,,,,,52,
2017-11-28T06:12:11.086Z,37.6,,,,,52,
2017-11-28T06:12:21.072Z,37.5,,,,,52,
2017-11-28T06:12:31.088Z,37.4,,,,,52,34.6
2017-11-28T06:12:41.075Z,37.4,,,,,52,
2017-11-28T06:12:51.068Z,37.3,,,,,52,
2017-11-28T06:13:01.083Z,37.2,,,,,52,
2017-11-28T06:13:11.070Z,37.2,,,,,52,
2017-11-28T06:13:21.068Z,37.1,,,,,52,
2017-11-28T06:13:31.069Z,36.9,,,,,52,
2017-11-28T06:13:41.068Z,36.9,,,,,52,
2017-11-28T06:13:51.068Z,36.8,,,,,52,
2017-11-28T06:14:01.069Z,36.7,,,,,52,
2017-11-28T06:14:11.068Z,36.7,,,,,52,34.5
2017-11-28T06:14:21.068Z,36.6,,,,,52,34.6
2017-11-28T06:14:31.070Z,36.5,,,,,52,
2017-11-28T06:14:41.068Z,36.5,,,,,52,
2017-11-28T06:14:51.068Z,36.4,,,,,52,34.7
2017-11-28T06:15:01.069Z,36.3,,,,,52,34.8
2017-11-28T06:15:11.082Z,36.3,,,,,52,35.1
2017-11-28T06:15:21.079Z,36.2,,,,,52,35.2
2017-11-28T06:15:31.069Z,36.1,,,,,52,35.3
2017-11-28T06:15:41.068Z,36.1,,,,,52,35.4
2017-11-28T06:15:51.068Z,36,,,,,52,35.6
2017-11-28T06:16:01.069Z,36,,,,,52,35.8
2017-11-28T06:16:11.112Z,35.9,,,,,52,36
2017-11-28T06:16:21.069Z,35.8,,,,,52,36.3
2017-11-28T06:16:31.088Z,35.8,,,,,52,36.5
2017-11-28T06:16:41.081Z,35.7,,,,,52,36.7
2017-11-28T06:16:51.068Z,35.7,,,,,52,36.9
2017-11-28T06:17:01.068Z,35.6,,,,,52,37.1
2017-11-28T06:17:11.090Z,35.6,,,,,52,37.4
2017-11-28T06:17:21.068Z,35.5,,,,,52,37.5
2017-11-28T06:17:31.068Z,35.4,,,,,52,37.7
2017-11-28T06:17:41.068Z,35.4,,,,,52,37.8
2017-11-28T06:17:51.072Z,35.3,,,,,52,38
2017-11-28T06:18:01.068Z,35.3,,,,,52,38.1
2017-11-28T06:18:11.068Z,35.2,,,,,52,38.3
2017-11-28T06:18:21.068Z,35.2,,,,,52,38.4
2017-11-28T06:18:31.068Z,35.1,,,,,52,38.5
2017-11-28T06:18:41.069Z,35.1,,,,,52,38.6
2017-11-28T06:18:51.070Z,34.9,,,,,52,
2017-11-28T06:19:01.069Z,34.9,,,,,52,
2017-11-28T06:19:11.068Z,34.8,,,,,52,
2017-11-28T06:19:21.080Z,34.8,,,,,52,
2017-11-28T06:19:31.068Z,34.7,,,,,52,
2017-11-28T06:19:41.070Z,34.7,,,,,52,
2017-11-28T06:19:51.069Z,34.6,,,,,52,38.5
2017-11-28T06:20:01.068Z,34.6,0,5,,0,52,
2017-11-28T06:20:11.068Z,34.5,,,,,52,
2017-11-28T06:20:21.068Z,34.5,,,,,52,38.4
2017-11-28T06:20:31.068Z,34.4,,,,,52,
2017-11-28T06:20:41.068Z,34.4,,,,,52,38.3
2017-11-28T06:20:51.070Z,34.3,,,,,52,
2017-11-28T06:21:01.068Z,34.3,,,,,52,38.2
2017-11-28T06:21:11.068Z,34.2,,,,,52,
2017-11-28T06:21:21.068Z,34.2,,,,,52,38.1
2017-11-28T06:21:31.068Z,34.2,,,,,52,38
2017-11-28T06:21:41.068Z,34.1,,,,,52,
2017-11-28T06:21:51.068Z,34.1,,,,,52,37.9
2017-11-28T06:22:01.067Z,34,,,,,52,
2017-11-28T06:22:11.068Z,34,,,,,52,37.8
2017-11-28T06:22:21.068Z,33.9,,,,,52,
2017-11-28T06:22:31.071Z,33.9,,,,,52,37.7
2017-11-28T06:22:41.068Z,33.9,,,,,52,37.6
2017-11-28T06:22:51.070Z,33.8,,,,,52,
2017-11-28T06:23:01.076Z,33.8,,,,,52,37.5
2017-11-28T06:23:11.068Z,33.7,,,,,52,
2017-11-28T06:23:21.069Z,33.7,,,,,52,37.4
2017-11-28T06:23:31.068Z,33.7,,,,,52,
2017-11-28T06:23:41.068Z,33.6,,,,,52,37.3
2017-11-28T06:23:51.078Z,33.6,,,,,52,
2017-11-28T06:24:01.068Z,33.5,,,,,52,37.2
2017-11-28T06:24:11.068Z,33.5,,,,,52,
2017-11-28T06:24:21.069Z,33.5,,,,,52,37.1
2017-11-28T06:24:31.068Z,33.4,,,,,52,
2017-11-28T06:24:41.068Z,33.4,,,,,52,36.9
2017-11-28T06:24:51.068Z,33.4,,,,,52,
2017-11-28T06:25:01.070Z,33.3,,,,,52,36.8
2017-11-28T06:25:11.087Z,33.3,,,,,52,
2017-11-28T06:25:21.084Z,33.2,,,,,52,36.7
2017-11-28T06:25:31.085Z,33.2,,,,,52,
2017-11-28T06:25:41.068Z,33.2,,,,,52,36.6
2017-11-28T06:25:51.085Z,33.1,,,,,52,
2017-11-28T06:26:01.105Z,33.1,,,,,52,
2017-11-28T06:26:11.068Z,33.1,,,,,52,36.5
2017-11-28T06:26:21.068Z,32.9,,,,,52,
2017-11-28T06:26:31.068Z,32.9,,,,,52,36.4
2017-11-28T06:26:41.069Z,32.9,,,,,52,
2017-11-28T06:26:51.068Z,32.8,,,,,52,
2017-11-28T06:27:01.068Z,32.8,,,,,52,36.3
2017-11-28T06:27:11.068Z,32.8,,,,,52,
2017-11-28T06:27:21.068Z,32.7,,,,,52,
2017-11-28T06:27:31.075Z,32.7,,,,,52,36.2
2017-11-28T06:27:41.068Z,32.7,,,,,52,
2017-11-28T06:27:51.067Z,32.6,,,,,52,
2017-11-28T06:28:01.068Z,32.6,,,,,52,36.1
2017-11-28T06:28:11.068Z,32.6,,,,,52,
2017-11-28T06:28:21.067Z,32.5,,,,,52,
2017-11-28T06:28:31.068Z,32.5,,,,,52,36
2017-11-28T06:28:41.068Z,32.5,,,,,52,
2017-11-28T06:28:51.079Z,32.5,,,,,52,35.9
2017-11-28T06:29:01.068Z,32.4,,,,,52,
2017-11-28T06:29:11.085Z,32.4,,,,,52,
2017-11-28T06:29:21.068Z,32.4,,,,,52,
2017-11-28T06:29:31.068Z,32.3,,,,,52,35.8
2017-11-28T06:29:41.072Z,32.3,,,,,52,
2017-11-28T06:29:51.097Z,32.3,,,,,52,
2017-11-28T06:30:01.068Z,32.3,,,,,52,
2017-11-28T06:30:11.094Z,32.2,,,,,52,35.7
2017-11-28T06:30:21.099Z,32.2,,,,,52,
2017-11-28T06:30:31.068Z,32.2,,,,,52,
2017-11-28T06:30:41.130Z,32.1,,,,,52,
