Time,PrimTSet,ActPow,HwActive,HwTSet,HwTOutlet,ChActive,PrimT
2018-02-07T01:39:38.716Z,,,,50,33.1,,35.4
2018-02-07T01:39:48.716Z,,,,50,32.9,,
2018-02-07T01:39:58.716Z,,30,,50,32.9,,35.6
2018-02-07T01:40:08.716Z,,29,,,,,36
2018-02-07T01:40:18.716Z,,30,,50,32.8,,36.2
2018-02-07T01:40:28.716Z,,,,50,32.8,,
2018-02-07T01:40:38.716Z,,29,,,,,36.6
2018-02-07T01:40:48.716Z,,,,50,32.7,,36.8
2018-02-07T01:40:58.717Z,,30,,,,,37.1
2018-02-07T01:41:08.716Z,,29,,50,32.7,,37.2
2018-02-07T01:41:18.716Z,,,,50,32.6,,
2018-02-07T01:41:28.716Z,,29,,,,,37.5
2018-02-07T01:41:38.716Z,,30,,50,32.6,,37.7
2018-02-07T01:41:48.716Z,,,,50,32.6,,
2018-02-07T01:41:58.716Z,,29,,,,,38
2018-02-07T01:42:08.716Z,,30,,50,32.5,,38.2
2018-02-07T01:42:18.716Z,,,,50,32.5,,
2018-02-07T01:42:28.716Z,,29,,,,,38.5
2018-02-07T01:42:38.716Z,,30,,50,32.4,,38.6
2018-02-07T01:42:48.716Z,,,,50,32.4,,
2018-02-07T01:42:58.716Z,,29,,50,32.4,,38.8
2018-02-07T01:43:08.716Z,,0,0,,,2,39.1
2018-02-07T01:43:18.716Z,,,,50,32.3,,36.3
2018-02-07T01:43:28.716Z,,,,50,32.3,,34.7
2018-02-07T01:43:38.716Z,,,,50,32.3,,34.2
2018-02-07T01:43:48.716Z,,,,50,32.3,,34.1
2018-02-07T01:43:58.716Z,,,,50,32.2,,
2018-02-07T01:44:18.717Z,,,,50,32.2,,
2018-02-07T01:44:28.716Z,,,,50,32.2,,
2018-02-07T01:44:38.715Z,,,,,,,33.9
2018-02-07T01:44:48.716Z,,,,50,32.1,,
2018-02-07T01:44:58.729Z,,,,50,32.1,,33.8
2018-02-07T01:45:08.716Z,,,,50,32.1,,33.7
2018-02-07T01:45:18.716Z,,,,50,32,,
2018-02-07T01:45:38.731Z,,,,50,32,,
2018-02-07T01:45:48.719Z,,,,50,32,,
2018-02-07T01:45:58.716Z,,,,50,32,,
2018-02-07T01:46:08.717Z,,,,,,,33.6
2018-02-07T01:46:18.716Z,,,,50,31.9,,
2018-02-07T01:46:28.716Z,,,,50,31.9,,
2018-02-07T01:46:38.716Z,,,,50,31.9,,
2018-02-07T01:46:58.719Z,,,,50,31.8,,
2018-02-07T01:47:08.716Z,,,,50,31.8,,
2018-02-07T01:47:18.716Z,,,,50,31.8,,
2018-02-07T01:47:38.716Z,,,,50,31.8,,
2018-02-07T01:47:48.716Z,,,,50,31.6,,
2018-02-07T01:47:58.716Z,,,,50,31.6,,
2018-02-07T01:48:18.716Z,,,,50,31.6,,
2018-02-07T01:48:28.715Z,,,,50,31.5,,
2018-02-07T01:48:48.716Z,,,,50,31.5,,
2018-02-07T01:48:58.745Z,,,,50,31.5,,
2018-02-07T01:49:18.715Z,,,,50,31.5,,33.7
2018-02-07T01:49:28.718Z,,,,50,31.4,,
2018-02-07T01:49:48.754Z,,,,50,31.4,,
2018-02-07T01:49:58.756Z,,,,50,31.4,,
2018-02-07T01:50:18.716Z,,,,50,31.3,,33.8
2018-02-07T01:50:28.717Z,,,,50,31.3,,
2018-02-07T01:50:48.879Z,59,0,0,50,31.3,2,33.8
2018-02-07T01:51:08.745Z,,,,50,31.2,,33.9
2018-02-07T01:51:18.716Z,,,,50,31.2,,
2018-02-07T01:51:28.730Z,,,,,,,34
2018-02-07T01:51:38.719Z,,,,50,31.2,,
2018-02-07T01:51:48.716Z,,,,50,31,,
2018-02-07T01:51:58.716Z,,,,50,31,,
2018-02-07T01:52:08.716Z,,,,,,,34.1
2018-02-07T01:52:18.716Z,,,,50,31,,
2018-02-07T01:52:28.716Z,,,,50,31,,
2018-02-07T01:52:38.715Z,,,,,,,34.2
2018-02-07T01:52:48.716Z,,,,50,30.9,,
2018-02-07T01:52:58.716Z,,,,50,30.9,,
2018-02-07T01:53:08.715Z,,,,,,,34.3
2018-02-07T01:53:18.716Z,,,,50,30.9,,
2018-02-07T01:53:28.716Z,,,,50,30.9,,
2018-02-07T01:53:38.715Z,,,,,,,34.4
2018-02-07T01:53:48.716Z,,,,50,30.8,,
2018-02-07T01:53:58.715Z,,,,50,30.8,,
2018-02-07T01:54:08.716Z,,,,,,,34.5
2018-02-07T01:54:18.716Z,,,,50,30.8,,
2018-02-07T01:54:28.716Z,,,,50,30.8,,
2018-02-07T01:54:48.715Z,,,,50,30.7,,
2018-02-07T01:54:58.716Z,,,,50,30.7,,34.6
2018-02-07T01:55:08.716Z,,,,,,,34.7
2018-02-07T01:55:18.716Z,,,,50,30.7,,
2018-02-07T01:55:38.720Z,,,,50,30.7,,
2018-02-07T01:55:48.716Z,,,,50,30.6,,
2018-02-07T01:55:58.716Z,,,,,,,34.8
2018-02-07T01:56:08.715Z,,,,50,30.6,,
2018-02-07T01:56:18.716Z,,,,50,30.6,,34.9
2018-02-07T01:56:28.716Z,,,,50,30.4,,
2018-02-07T01:56:38.716Z,,,,,,,35.1
2018-02-07T01:56:48.716Z,,,,50,30.4,,
2018-02-07T01:57:08.716Z,,,,50,30.4,,35.2
2018-02-07T01:57:18.717Z,,,,50,30.4,,
2018-02-07T01:57:38.716Z,,,,50,30.4,,35.3
2018-02-07T01:57:48.715Z,,,,50,30.3,,
2018-02-07T01:57:58.716Z,,,,50,30.3,,
2018-02-07T01:58:18.716Z,,,,50,30.3,,
2018-02-07T01:58:28.716Z,,,,,,,35.4
2018-02-07T01:58:38.716Z,,,,50,30.3,,
2018-02-07T01:58:48.716Z,,,,50,30.2,,
2018-02-07T01:59:08.715Z,,,,50,30.2,,
2018-02-07T01:59:18.716Z,,,,50,30.2,,
2018-02-07T01:59:28.715Z,,,,50,30.2,,
2018-02-07T01:59:38.715Z,,,,,,,35.5
2018-02-07T01:59:48.715Z,,,,50,30.1,,
2018-02-07T01:59:58.718Z,,,,50,30.1,,
2018-02-07T02:00:18.716Z,,,,50,30.1,,
2018-02-07T02:00:28.715Z,,,,,,,35.4
2018-02-07T02:00:38.715Z,,,,50,30.1,,35.5
2018-02-07T02:00:48.715Z,,,,50,30.1,,
2018-02-07T02:00:58.716Z,,,,,,,35.4
2018-02-07T02:01:08.716Z,,,,50,30,,
2018-02-07T02:01:18.717Z,,,,50,30,,
2018-02-07T02:01:38.716Z,,,,50,30,,
2018-02-07T02:01:48.716Z,,,,50,30,,
2018-02-07T02:02:08.715Z,,,,50,30,,35.3
2018-02-07T02:02:18.716Z,,,,50,29.8,,
2018-02-07T02:02:38.718Z,,,,50,29.8,,
2018-02-07T02:02:48.716Z,,,,50,29.8,,
2018-02-07T02:03:08.716Z,,,,50,29.8,,35.2
2018-02-07T02:03:18.716Z,,,,50,29.8,,
2018-02-07T02:03:38.716Z,,,,50,29.8,,
2018-02-07T02:03:48.716Z,,,,50,29.7,,
2018-02-07T02:03:58.718Z,,,,,,,35.1
2018-02-07T02:04:08.715Z,,,,50,29.7,,
2018-02-07T02:04:18.716Z,,,,50,29.7,,
2018-02-07T02:04:38.716Z,,,,50,29.7,,34.9
2018-02-07T02:04:48.715Z,,,,50,29.7,,
2018-02-07T02:05:08.715Z,,,,50,29.7,,
2018-02-07T02:05:18.716Z,,,,50,29.6,,
2018-02-07T02:05:38.717Z,,,,50,29.6,,34.8
2018-02-07T02:05:48.716Z,,42,0,50,29.6,2,36.2
2018-02-07T02:05:58.727Z,,32,,50,29.6,,40.1
2018-02-07T02:06:08.720Z,,29,,50,29.6,,36.6
2018-02-07T02:06:18.715Z,,29,,50,29.6,,34.8
2018-02-07T02:06:28.715Z,,29,,50,29.6,,33.9
2018-02-07T02:06:38.764Z,,30,,50,29.5,,33.7
2018-02-07T02:06:48.758Z,,29,,,,,33.6
2018-02-07T02:06:58.749Z,,30,,50,29.5,,34
2018-02-07T02:07:08.838Z,,29,,50,29.5,,34.1
2018-02-07T02:07:18.716Z,,,,,,,34.4
2018-02-07T02:07:28.716Z,,,,50,29.5,,34.7
2018-02-07T02:07:38.716Z,,29,,50,29.5,,35.1
2018-02-07T02:07:48.715Z,,,,50,29.5,,
2018-02-07T02:07:58.715Z,,,,50,29.5,,35.3
2018-02-07T02:08:08.715Z,,,,50,29.5,,35.5
2018-02-07T02:08:18.715Z,,30,,50,29.5,,35.7
2018-02-07T02:08:28.722Z,,29,,50,29.5,,36
2018-02-07T02:08:38.748Z,,30,,50,29.5,,36.2
2018-02-07T02:08:48.715Z,,,,50,29.5,,36.4
2018-02-07T02:08:58.715Z,,,,50,29.5,,36.6
2018-02-07T02:09:08.715Z,,29,,50,29.3,,36.9
2018-02-07T02:09:18.715Z,,30,,50,29.3,,37.2
2018-02-07T02:09:28.715Z,,,,50,29.3,,
2018-02-07T02:09:38.715Z,,29,,50,29.3,,37.3
2018-02-07T02:09:48.715Z,,,,50,29.3,,37.5
2018-02-07T02:09:58.740Z,,,,50,29.3,,37.7
2018-02-07T02:10:08.715Z,,,,50,29.3,,38
2018-02-07T02:10:18.719Z,,,,50,29.3,,
2018-02-07T02:10:28.716Z,,,,50,29.3,,38.1
2018-02-07T02:10:38.718Z,,30,,50,29.3,,38.2
2018-02-07T02:10:48.715Z,,,,50,29.3,,38.4
2018-02-07T02:10:58.717Z,,29,,50,29.3,,38.6
2018-02-07T02:11:08.767Z,,30,,50,29.3,,38.7
2018-02-07T02:11:18.720Z,,29,,50,29.3,,39.1
2018-02-07T02:11:28.715Z,,,,50,29.3,,39.2
2018-02-07T02:11:38.716Z,,,,50,29.3,,39.3
2018-02-07T02:11:48.716Z,,30,,50,29.3,,39.5
2018-02-07T02:11:58.716Z,,,,50,29.3,,39.7
2018-02-07T02:12:08.715Z,,29,,50,29.3,,39.8
2018-02-07T02:12:18.716Z,,30,,50,29.3,,40
2018-02-07T02:12:28.716Z,,29,,50,29.3,,40.1
2018-02-07T02:12:38.715Z,,30,,50,29.5,,40.3
2018-02-07T02:12:48.716Z,,,,50,29.5,,40.5
2018-02-07T02:12:58.718Z,,0,0,50,29.5,2,40.7
2018-02-07T02:13:08.715Z,,,,50,29.5,,38.8
2018-02-07T02:13:18.715Z,,,,50,29.5,,36.8
2018-02-07T02:13:28.715Z,,,,50,29.5,,35.9
2018-02-07T02:13:38.716Z,,,,50,29.5,,
2018-02-07T02:13:48.716Z,,,,50,29.5,,35.8
2018-02-07T02:13:58.715Z,,,,50,29.5,,35.7
2018-02-07T02:14:08.715Z,,,,50,29.5,,35.8
2018-02-07T02:14:18.716Z,,,,50,29.5,,35.7
2018-02-07T02:14:28.715Z,,,,50,29.5,,
2018-02-07T02:14:38.715Z,,,,50,29.5,,35.6
2018-02-07T02:14:48.715Z,,,,50,29.5,,35.4
2018-02-07T02:14:58.716Z,,,,50,29.5,,
2018-02-07T02:15:08.715Z,,,,50,29.5,,
2018-02-07T02:15:18.715Z,,,,50,29.5,,35.3
2018-02-07T02:15:28.715Z,,,,50,29.5,,
2018-02-07T02:15:38.722Z,,,,50,29.5,,
2018-02-07T02:15:48.716Z,,,,50,29.5,,
2018-02-07T02:15:58.715Z,,,,50,29.6,,35.2
2018-02-07T02:16:08.716Z,,,,50,29.5,,
2018-02-07T02:16:28.715Z,,,,50,29.6,,35.1
2018-02-07T02:16:38.715Z,,,,50,29.6,,
2018-02-07T02:16:48.716Z,,,,50,29.6,,
2018-02-07T02:16:58.715Z,,,,50,29.6,,
2018-02-07T02:17:08.715Z,,,,50,29.6,,
2018-02-07T02:17:18.715Z,,,,50,29.6,,
2018-02-07T02:17:28.715Z,,,,50,29.6,,
2018-02-07T02:17:38.715Z,,,,50,29.6,,
2018-02-07T02:17:58.716Z,,,,50,29.6,,
2018-02-07T02:18:08.716Z,,,,50,29.6,,
2018-02-07T02:18:28.718Z,,,,50,29.6,,
2018-02-07T02:18:38.715Z,,,,50,29.6,,
2018-02-07T02:18:58.715Z,,,,50,29.6,,
2018-02-07T02:19:08.716Z,,,,50,29.6,,
2018-02-07T02:19:18.715Z,,,,,,,35.2
2018-02-07T02:19:28.715Z,,,,50,29.6,,
2018-02-07T02:19:38.715Z,,,,50,29.6,,
2018-02-07T02:19:58.716Z,,,,50,29.6,,35.3
2018-02-07T02:20:08.715Z,,,,50,29.6,,
2018-02-07T02:20:28.715Z,,,,50,29.6,,
2018-02-07T02:20:38.715Z,,,,50,29.6,,
2018-02-07T02:20:48.715Z,,,,,,,35.4
2018-02-07T02:20:58.716Z,,,,50,29.6,,
2018-02-07T02:21:08.715Z,,,,50,29.6,,
2018-02-07T02:21:28.716Z,,,,50,29.6,,35.5
2018-02-07T02:21:38.715Z,,,,50,29.6,,
2018-02-07T02:21:58.715Z,,,,50,29.6,,
2018-02-07T02:22:08.766Z,,,,50,29.6,,
2018-02-07T02:22:28.724Z,,,,50,29.6,,
2018-02-07T02:22:38.743Z,,,,50,29.6,,
2018-02-07T02:22:58.716Z,,,,50,29.6,,
2018-02-07T02:23:08.717Z,,,,50,29.6,,
2018-02-07T02:23:28.715Z,,,,50,29.6,,
2018-02-07T02:23:38.728Z,,,,50,29.6,,
2018-02-07T02:23:58.716Z,,,,50,29.6,,
2018-02-07T02:24:08.716Z,,,,50,29.6,,
2018-02-07T02:24:28.715Z,,,,50,29.6,,
2018-02-07T02:24:38.716Z,,,,50,29.6,,
2018-02-07T02:24:58.715Z,,,,50,29.6,,
2018-02-07T02:25:08.724Z,,,,50,29.6,,
2018-02-07T02:25:18.723Z,,,,,,,35.4
2018-02-07T02:25:28.741Z,,,,50,29.6,,
2018-02-07T02:25:38.715Z,,,,50,29.6,,
2018-02-07T02:25:58.715Z,,,,50,29.6,,
2018-02-07T02:26:08.715Z,,,,50,29.6,,
2018-02-07T02:26:28.715Z,,,,50,29.6,,
2018-02-07T02:26:38.715Z,,,,50,29.6,,
2018-02-07T02:26:58.716Z,,,,50,29.6,,35.3
2018-02-07T02:27:08.715Z,,,,50,29.6,,
2018-02-07T02:27:28.715Z,,,,50,29.6,,
2018-02-07T02:27:38.715Z,,,,50,29.6,,
2018-02-07T02:27:58.715Z,,,,50,29.6,,
2018-02-07T02:28:08.715Z,,,,50,29.6,,
2018-02-07T02:28:28.726Z,,,,50,29.6,,
2018-02-07T02:28:38.716Z,,,,50,29.6,,
2018-02-07T02:28:48.716Z,,,,,,,35.2
2018-02-07T02:28:58.715Z,,,,50,29.6,,
2018-02-07T02:29:08.715Z,,,,50,29.6,,
2018-02-07T02:29:28.727Z,,,,50,29.6,,
2018-02-07T02:29:38.721Z,,,,50,29.6,,
2018-02-07T02:29:58.727Z,,,,50,29.6,,35.1
2018-02-07T02:30:08.731Z,,,,50,29.6,,
2018-02-07T02:30:28.725Z,,,,50,29.6,,
2018-02-07T02:30:38.726Z,,,,50,29.5,,
2018-02-07T02:30:58.728Z,,,,50,29.5,,
2018-02-07T02:31:08.725Z,,,,50,29.5,,
2018-02-07T02:31:18.726Z,,,,50,29.5,,34.9
2018-02-07T02:31:28.726Z,,,,,,,34.9
2018-02-07T02:31:38.737Z,,,,50,29.5,,
2018-02-07T02:31:48.744Z,,,,50,29.5,,
2018-02-07T02:31:58.732Z,,,,50,29.5,,
2018-02-07T02:32:18.725Z,,,,50,29.5,,
2018-02-07T02:32:28.724Z,,,,50,29.5,,
2018-02-07T02:32:48.725Z,,,,50,29.5,,
2018-02-07T02:32:58.725Z,,,,50,29.5,,
2018-02-07T02:33:08.723Z,,,,50,29.5,,
2018-02-07T02:33:18.723Z,,,,,,,34.8
2018-02-07T02:33:28.726Z,,,,50,29.5,,
2018-02-07T02:33:38.726Z,,,,50,29.5,,
2018-02-07T02:33:58.725Z,,,,50,29.5,,
2018-02-07T02:34:08.725Z,,,,50,29.5,,
2018-02-07T02:34:28.723Z,,,,50,29.5,,
2018-02-07T02:34:38.724Z,,,,50,29.5,,
2018-02-07T02:34:48.723Z,,,,,,,34.7
2018-02-07T02:34:58.723Z,,,,50,29.5,,
2018-02-07T02:35:08.722Z,,,,50,29.3,,
2018-02-07T02:35:28.723Z,,,,50,29.3,,
2018-02-07T02:35:38.722Z,,,,50,29.3,,
2018-02-07T02:35:58.724Z,,,,50,29.3,,
2018-02-07T02:36:08.722Z,,,,50,29.3,,
2018-02-07T02:36:28.727Z,,,,50,29.3,,
2018-02-07T02:36:38.724Z,,,,50,29.3,,
2018-02-07T02:36:48.723Z,,,,,,,34.6
2018-02-07T02:36:58.724Z,,,,50,29.3,,
2018-02-07T02:37:08.722Z,,,,50,29.3,,
2018-02-07T02:37:28.722Z,,,,50,29.3,,
2018-02-07T02:37:38.723Z,,,,50,29.3,,
2018-02-07T02:37:58.774Z,,,,50,29.3,,
2018-02-07T02:38:08.725Z,,,,50,29.3,,
2018-02-07T02:38:28.721Z,,,,50,29.3,,
2018-02-07T02:38:38.721Z,,,,50,29.3,,
2018-02-07T02:38:48.722Z,,,,50,29.3,,34.6
2018-02-07T02:38:58.726Z,,42,0,50,29.2,2,37.2
2018-02-07T02:39:08.721Z,,31,,50,29.2,,41
2018-02-07T02:39:18.751Z,,29,,50,29.2,,38.6
2018-02-07T02:39:28.723Z,,29,,50,29.3,,35.6
2018-02-07T02:39:38.722Z,,,,50,29.2,,34.5
2018-02-07T02:39:48.724Z,,30,,,,,33.6
2018-02-07T02:39:58.734Z,,29,,50,29.2,,33.4
2018-02-07T02:40:08.733Z,,,,50,29.2,,33.7
2018-02-07T02:40:18.729Z,,,,,,,34.2
2018-02-07T02:40:28.920Z,,,,50,29.2,,34.6
2018-02-07T02:40:38.752Z,,,,50,29.2,,
2018-02-07T02:40:48.720Z,,,,50,29.2,,34.9
2018-02-07T02:40:58.727Z,,29,,50,29.2,,35.2
2018-02-07T02:41:08.725Z,,30,,,,,35.4
2018-02-07T02:41:18.721Z,,29,,50,29.2,,35.6
2018-02-07T02:41:28.721Z,,30,,50,29.2,,35.8
2018-02-07T02:41:38.720Z,,29,,,,,36.1
2018-02-07T02:41:48.720Z,,,,50,29.2,,36.3
2018-02-07T02:41:58.719Z,,,,50,29.2,,36.5
2018-02-07T02:42:08.719Z,,,,50,29.2,,
2018-02-07T02:42:18.719Z,,,,50,29.2,,36.9
2018-02-07T02:42:28.720Z,,30,,,,,37.1
2018-02-07T02:42:38.721Z,,29,,50,29.2,,37.3
2018-02-07T02:42:48.722Z,,,,50,29.2,,
2018-02-07T02:42:58.722Z,,30,,50,29.2,,37.6
2018-02-07T02:43:08.719Z,,29,,,,,37.8
2018-02-07T02:43:18.719Z,,,,50,29.2,,38
2018-02-07T02:43:28.719Z,,,,,,,38.1
2018-02-07T02:43:38.719Z,,,,50,29.2,,38.3
2018-02-07T02:43:48.731Z,,,,50,29.2,,
2018-02-07T02:43:58.723Z,,,,50,29.2,,38.6
2018-02-07T02:44:08.719Z,,,,,,,38.7
2018-02-07T02:44:18.720Z,,,,50,29.2,,38.9
2018-02-07T02:44:28.719Z,,,,,,,39.1
2018-02-07T02:44:38.720Z,,,,50,29.3,,39.3
2018-02-07T02:44:48.719Z,,,,50,29.3,,
2018-02-07T02:44:58.748Z,,,,50,29.3,,39.6
2018-02-07T02:45:08.809Z,,30,,,,,39.8
2018-02-07T02:45:18.717Z,,29,,50,29.3,,40
2018-02-07T02:45:28.717Z,,,,,,,40.1
2018-02-07T02:45:38.721Z,,30,,50,29.3,,40.3
2018-02-07T02:45:48.721Z,,,,50,29.3,,
2018-02-07T02:45:58.721Z,,29,,50,29.3,,40.6
2018-02-07T02:46:08.719Z,,30,,,,,40.8
2018-02-07T02:46:18.717Z,,29,,50,29.3,,41
2018-02-07T02:46:28.716Z,,30,,,,,41.1
2018-02-07T02:46:38.717Z,,29,,50,29.3,,41.3
2018-02-07T02:46:48.726Z,,,,50,29.5,,
2018-02-07T02:46:58.716Z,,29,,50,29.5,,41.6
2018-02-07T02:47:08.718Z,,,,,,,41.8
2018-02-07T02:47:18.788Z,,30,,50,29.5,,41.9
2018-02-07T02:47:28.778Z,,29,,,,,42
2018-02-07T02:47:38.717Z,,30,,50,29.5,,42.2
2018-02-07T02:47:48.720Z,,,,50,29.5,,
2018-02-07T02:47:58.715Z,,,,50,29.5,,42.6
2018-02-07T02:48:08.715Z,,29,,,,,42.7
2018-02-07T02:48:18.717Z,,30,,50,29.6,,42.9
2018-02-07T02:48:28.719Z,,29,,,,,43
2018-02-07T02:48:38.717Z,,,,50,29.6,,43.2
2018-02-07T02:48:48.718Z,,,,50,29.6,,
2018-02-07T02:48:58.716Z,,30,,50,29.6,,43.5
2018-02-07T02:49:08.719Z,,29,,,,,43.6
2018-02-07T02:49:18.716Z,,,,50,29.6,,43.8
2018-02-07T02:49:28.725Z,,,,50,29.6,,43.9
2018-02-07T02:49:38.715Z,,,,,,,44
2018-02-07T02:49:48.716Z,,,,50,29.7,,44.2
2018-02-07T02:49:58.717Z,,,,50,29.7,,44.3
2018-02-07T02:50:08.715Z,,,,50,29.7,,
2018-02-07T02:50:18.715Z,,29,,,,,44.6
2018-02-07T02:50:28.716Z,,,,50,29.8,,44.7
2018-02-07T02:50:38.716Z,,0,,50,29.8,,44.9
2018-02-07T02:50:48.717Z,59,0,0,50,29.8,2,43.8
2018-02-07T02:50:58.715Z,,,,50,29.8,,41.4
2018-02-07T02:51:08.715Z,,,,50,29.8,,40.5
2018-02-07T02:51:18.718Z,,,,50,29.8,,40
2018-02-07T02:51:28.717Z,,,,,,,39.9
2018-02-07T02:51:38.716Z,,,,50,30,,
2018-02-07T02:51:48.715Z,,,,50,30,,
2018-02-07T02:51:58.715Z,,,,50,30,,
2018-02-07T02:52:08.719Z,,,,,,,39.8
2018-02-07T02:52:18.714Z,,,,50,30,,39.7
2018-02-07T02:52:28.716Z,,,,50,30.1,,
2018-02-07T02:52:38.716Z,,,,,,,39.4
2018-02-07T02:52:48.714Z,,,,50,30.1,,
2018-02-07T02:52:58.715Z,,,,50,30.1,,
2018-02-07T02:53:08.720Z,,,,50,30.1,,
2018-02-07T02:53:18.724Z,,,,,,,39.3
2018-02-07T02:53:28.714Z,,,,50,30.1,,39.2
2018-02-07T02:53:38.715Z,,,,50,30.2,,
2018-02-07T02:53:48.714Z,,,,50,30.2,,39.1
2018-02-07T02:53:58.714Z,,,,50,30.2,,38.9
2018-02-07T02:54:08.736Z,,,,50,30.2,,39.1
2018-02-07T02:54:18.714Z,,,,,,,38.9
2018-02-07T02:54:28.715Z,,,,50,30.2,,
2018-02-07T02:54:38.725Z,,,,50,30.2,,
2018-02-07T02:54:58.715Z,,,,50,30.3,,
2018-02-07T02:55:08.715Z,,,,50,30.3,,
2018-02-07T02:55:28.714Z,,,,50,30.3,,38.8
2018-02-07T02:55:38.715Z,,,,50,30.3,,
2018-02-07T02:55:48.714Z,,,,,,,38.9
2018-02-07T02:55:58.715Z,,,,50,30.3,,
2018-02-07T02:56:08.714Z,,,,50,30.4,,
2018-02-07T02:56:28.714Z,,,,50,30.4,,
2018-02-07T02:56:38.715Z,,,,50,30.4,,
2018-02-07T02:56:48.714Z,,,,50,30.4,,39.1
2018-02-07T02:56:58.715Z,,,,50,30.4,,39.1
2018-02-07T02:57:18.715Z,,,,50,30.4,,
2018-02-07T02:57:28.714Z,,,,50,30.4,,
2018-02-07T02:57:38.715Z,,,,,,,39.2
2018-02-07T02:57:48.714Z,,,,50,30.4,,
2018-02-07T02:57:58.715Z,,,,50,30.6,,
2018-02-07T02:58:08.755Z,,,,50,30.6,,
2018-02-07T02:58:18.843Z,,,,,,,39.3
2018-02-07T02:58:28.716Z,,,,50,30.6,,
2018-02-07T02:58:38.828Z,,,,50,30.6,,
2018-02-07T02:58:48.773Z,,,,50,30.6,,
2018-02-07T02:58:58.818Z,5,,0,50,30.6,0,
2018-02-07T02:59:18.796Z,,,,50,30.6,,
2018-02-07T02:59:28.723Z,59,,0,,,2,39.4
2018-02-07T02:59:38.717Z,,,,50,30.6,,
2018-02-07T02:59:48.714Z,,,,50,30.6,,
2018-02-07T02:59:58.715Z,,,,50,30.7,,39.3
2018-02-07T03:00:08.715Z,,,,,,,39.4
2018-02-07T03:00:18.717Z,,,,50,30.7,,39.3
2018-02-07T03:00:28.715Z,,,,50,30.7,,
2018-02-07T03:00:48.714Z,,,,50,30.7,,
2018-02-07T03:00:58.715Z,,,,50,30.7,,
2018-02-07T03:01:08.714Z,,,,50,30.7,,
2018-02-07T03:01:28.714Z,,,,50,30.7,,
2018-02-07T03:01:38.719Z,,,,50,30.7,,
2018-02-07T03:01:48.714Z,,,,,,,39.2
2018-02-07T03:01:58.716Z,,,,50,30.7,,
2018-02-07T03:02:08.715Z,,,,50,30.7,,
2018-02-07T03:02:28.717Z,,,,50,30.7,,
2018-02-07T03:02:38.715Z,,,,50,30.7,,
2018-02-07T03:02:58.720Z,,,,50,30.7,,
2018-02-07T03:03:08.715Z,,,,50,30.8,,
2018-02-07T03:03:28.718Z,,,,50,30.7,,39.1
2018-02-07T03:03:38.724Z,,,,50,30.8,,
2018-02-07T03:03:58.716Z,,,,50,30.8,,
2018-02-07T03:04:08.714Z,,,,50,30.8,,
2018-02-07T03:04:18.718Z,,,,50,30.8,,38.9
2018-02-07T03:04:28.716Z,,,,50,30.8,,39.1
2018-02-07T03:04:38.719Z,,,,,,,38.9
2018-02-07T03:04:48.722Z,,,,50,30.8,,
2018-02-07T03:04:58.719Z,,,,50,30.8,,
2018-02-07T03:05:08.718Z,,,,50,30.8,,
2018-02-07T03:05:28.717Z,,,,50,30.8,,
2018-02-07T03:05:38.719Z,,,,50,30.8,,
2018-02-07T03:05:48.714Z,,,,,,,38.8
2018-02-07T03:05:58.714Z,,,,50,30.8,,
2018-02-07T03:06:08.714Z,,,,50,30.8,,
2018-02-07T03:06:28.920Z,,,,50,30.8,,
2018-02-07T03:06:38.714Z,,,,50,30.8,,
2018-02-07T03:06:48.714Z,,,,,,,38.7
2018-02-07T03:06:58.715Z,,,,50,30.8,,
2018-02-07T03:07:08.719Z,,,,50,30.8,,
2018-02-07T03:07:28.719Z,,,,50,30.8,,
2018-02-07T03:07:38.714Z,,,,50,30.8,,
2018-02-07T03:07:58.714Z,,,,50,30.8,,38.6
2018-02-07T03:08:08.719Z,,,,50,30.8,,
2018-02-07T03:08:28.714Z,,,,50,30.8,,
2018-02-07T03:08:38.840Z,,,,50,30.8,,
2018-02-07T03:08:58.714Z,,,,50,30.8,,
2018-02-07T03:09:08.795Z,,,,50,30.8,,
2018-02-07T03:09:18.784Z,,,,,,,38.5
2018-02-07T03:09:28.714Z,,,,50,30.8,,
2018-02-07T03:09:38.719Z,,,,50,30.8,,
2018-02-07T03:09:58.714Z,,,,50,30.8,,
2018-02-07T03:10:08.725Z,,,,50,30.8,,
2018-02-07T03:10:28.719Z,,,,50,30.8,,
2018-02-07T03:10:38.715Z,,,,50,30.8,,
2018-02-07T03:10:48.714Z,,,,,,,38.4
2018-02-07T03:10:58.714Z,,,,50,30.8,,
2018-02-07T03:11:08.714Z,,,,50,30.8,,
2018-02-07T03:11:28.715Z,,,,50,30.8,,
2018-02-07T03:11:38.715Z,,,,50,30.8,,
2018-02-07T03:11:58.715Z,,,,50,30.8,,38.3
2018-02-07T03:12:08.716Z,,,,50,30.8,,
2018-02-07T03:12:28.714Z,,,,50,30.7,,
2018-02-07T03:12:38.714Z,,,,50,30.7,,
2018-02-07T03:12:58.715Z,,,,50,30.7,,
2018-02-07T03:13:08.714Z,,,,50,30.7,,
2018-02-07T03:13:28.714Z,,,,50,30.7,,
2018-02-07T03:13:38.715Z,,,,50,30.7,,
2018-02-07T03:13:48.719Z,,,,,,,38.2
2018-02-07T03:13:58.714Z,,,,50,30.7,,
2018-02-07T03:14:08.715Z,,,,50,30.7,,
