Time,HwActive,HwTOutlet,PrimTSet,ChActive,HwTSet,ActPow,PrimT
2018-01-30T01:36:28.929Z,,32.7,,,50,29,40.2
2018-01-30T01:36:38.927Z,,32.7,,,50,,40.4
2018-01-30T01:36:48.926Z,,32.7,,,50,,
2018-01-30T01:36:58.926Z,,,,,,29,40.6
2018-01-30T01:37:08.926Z,,32.6,,,50,,40.8
2018-01-30T01:37:18.926Z,,32.6,,,50,,
2018-01-30T01:37:28.926Z,,,,,,29,41
2018-01-30T01:37:38.927Z,0,32.6,,2,50,0,41.1
2018-01-30T01:37:48.926Z,,32.5,,,50,,38.2
2018-01-30T01:37:58.926Z,,,,,,,36.6
2018-01-30T01:38:08.955Z,,32.5,,,50,,36.1
2018-01-30T01:38:18.926Z,,32.5,,,50,,35.9
2018-01-30T01:38:28.926Z,,32.5,,,50,,
2018-01-30T01:38:38.926Z,,32.5,,,50,,
2018-01-30T01:38:48.926Z,,32.4,,,50,,
2018-01-30T01:38:58.927Z,,,,,,,35.8
2018-01-30T01:39:08.927Z,,32.4,,,50,,35.7
2018-01-30T01:39:18.928Z,,32.4,,,50,,
2018-01-30T01:39:28.926Z,,,,,,,35.5
2018-01-30T01:39:38.935Z,,32.3,,,50,,35.4
2018-01-30T01:39:48.926Z,,32.3,,,50,,
2018-01-30T01:40:08.926Z,,32.3,,,50,,
2018-01-30T01:40:18.926Z,,32.3,,,50,,
2018-01-30T01:40:38.926Z,,32.2,,,50,,35.3
2018-01-30T01:40:58.926Z,,32.2,,,50,,
2018-01-30T01:41:08.926Z,,32.2,,,50,,
2018-01-30T01:41:28.926Z,,32.1,,,50,,
2018-01-30T01:41:38.926Z,,32.1,,,50,,
2018-01-30T01:41:48.926Z,,32.1,,,50,,
2018-01-30T01:42:08.926Z,,32.1,,,50,,35.2
2018-01-30T01:42:18.926Z,,32.1,,,50,,
2018-01-30T01:42:28.926Z,,,,,,,35.3
2018-01-30T01:42:38.926Z,,32,,,50,,
2018-01-30T01:42:48.937Z,,32,,,50,,
2018-01-30T01:43:08.926Z,,32,,,50,,
2018-01-30T01:43:18.926Z,,32,,,50,,
2018-01-30T01:43:38.926Z,,31.9,,,50,,
2018-01-30T01:43:48.933Z,,31.9,,,50,,
2018-01-30T01:44:08.926Z,,31.9,,,50,,35.4
2018-01-30T01:44:18.925Z,,31.9,,,50,,
2018-01-30T01:44:38.926Z,,31.8,,,50,,
2018-01-30T01:44:48.927Z,,31.8,,,50,,
2018-01-30T01:45:08.926Z,,31.8,,,50,,
2018-01-30T01:45:18.926Z,,31.6,,,50,,
2018-01-30T01:45:28.992Z,,,,,,,35.5
2018-01-30T01:45:38.929Z,,31.6,,,50,,
2018-01-30T01:45:48.926Z,,31.6,,,50,,
2018-01-30T01:46:08.926Z,,31.6,,,50,,
2018-01-30T01:46:18.926Z,,31.6,,,50,,
2018-01-30T01:46:38.926Z,,31.5,,,50,,
2018-01-30T01:46:48.926Z,,31.5,,,50,,
2018-01-30T01:47:08.926Z,,31.5,,,50,,
2018-01-30T01:47:18.926Z,,31.5,,,50,,
2018-01-30T01:47:38.926Z,,31.4,,,50,,
2018-01-30T01:47:48.926Z,,31.4,,,50,,
2018-01-30T01:48:08.926Z,,31.4,,,50,,
2018-01-30T01:48:18.926Z,,31.3,,,50,,
2018-01-30T01:48:38.926Z,,31.3,,,50,,
2018-01-30T01:48:48.926Z,,31.3,,,50,,
2018-01-30T01:49:08.926Z,,31.3,,,50,,
2018-01-30T01:49:18.930Z,,31.3,,,50,,
2018-01-30T01:49:28.926Z,,,,,,,35.4
2018-01-30T01:49:38.927Z,,31.2,,,50,,
2018-01-30T01:49:48.926Z,,31.2,,,50,,
2018-01-30T01:50:08.926Z,,31.2,,,50,,
2018-01-30T01:50:18.926Z,,31.2,,,50,,
2018-01-30T01:50:38.926Z,,31,,,50,,
2018-01-30T01:50:48.926Z,,31,,,50,,
2018-01-30T01:51:08.963Z,,31,,,50,,
2018-01-30T01:51:18.926Z,,31,,,50,,
2018-01-30T01:51:38.926Z,,30.9,,,50,,
2018-01-30T01:51:48.926Z,,30.9,,,50,,
2018-01-30T01:52:08.926Z,,30.9,,,50,,
2018-01-30T01:52:18.926Z,,30.9,,,50,,
2018-01-30T01:52:38.926Z,,30.8,,,50,,
2018-01-30T01:52:48.925Z,,30.8,,,50,,
2018-01-30T01:52:58.926Z,0,30.8,,2,50,45,35.6
2018-01-30T01:53:08.930Z,,30.8,,,50,32,41.7
2018-01-30T01:53:18.926Z,,30.8,,,50,29,40.1
2018-01-30T01:53:28.926Z,,,,,,30,38.8
2018-01-30T01:53:38.926Z,,30.8,,,50,29,36.7
2018-01-30T01:53:48.926Z,,,,,,,36.2
2018-01-30T01:53:58.926Z,,30.7,,,50,30,
2018-01-30T01:54:08.925Z,,30.7,,,50,,
2018-01-30T01:54:18.933Z,,,,,,30,37.2
2018-01-30T01:54:28.925Z,,30.7,,,50,,37.5
2018-01-30T01:54:38.926Z,,30.7,,,50,29,37.7
2018-01-30T01:54:48.928Z,,30.7,,,50,,
2018-01-30T01:54:58.928Z,,30.7,,,50,29,37.9
2018-01-30T01:55:08.926Z,,,,,,29,38.1
2018-01-30T01:55:18.926Z,,30.6,,,50,,38.3
2018-01-30T01:55:28.926Z,,30.6,,,50,,
2018-01-30T01:55:38.926Z,,30.6,,,50,29,38.7
2018-01-30T01:55:48.925Z,,,,,,,38.9
2018-01-30T01:55:58.927Z,,30.6,,,50,,39.2
2018-01-30T01:56:08.926Z,,30.6,,,50,,39.4
2018-01-30T01:56:18.951Z,,30.6,,,50,,
2018-01-30T01:56:28.926Z,,,,,,,39.7
2018-01-30T01:56:38.927Z,,30.6,,,50,,39.9
2018-01-30T01:56:48.926Z,,,,,,,40
2018-01-30T01:56:58.926Z,,30.6,,,50,,40.1
2018-01-30T01:57:08.940Z,,30.6,,,50,,
2018-01-30T01:57:18.926Z,,,,,,,40.4
2018-01-30T01:57:28.926Z,,30.6,,,50,,40.6
2018-01-30T01:57:38.926Z,,30.4,,,50,30,40.8
2018-01-30T01:57:48.927Z,,30.6,,,50,,
2018-01-30T01:57:58.925Z,0,30.4,,2,50,0,39.2
2018-01-30T01:58:08.929Z,,30.6,,,50,,37.1
2018-01-30T01:58:18.926Z,,,,,,,36.1
2018-01-30T01:58:28.932Z,,30.4,,,50,,35.9
2018-01-30T01:58:38.926Z,,30.6,,,50,,35.8
2018-01-30T01:58:48.925Z,,30.4,,,50,,
2018-01-30T01:59:08.932Z,,30.4,,,50,,
2018-01-30T01:59:18.928Z,,30.4,,,50,,
2018-01-30T01:59:28.926Z,,,,,,,35.6
2018-01-30T01:59:38.926Z,,30.4,,,50,,35.5
2018-01-30T01:59:48.926Z,,30.4,,,50,,
2018-01-30T01:59:58.926Z,,,,,,,35.4
2018-01-30T02:00:08.925Z,,30.4,,,50,,
2018-01-30T02:00:18.926Z,,30.4,,,50,,
2018-01-30T02:00:38.926Z,,30.4,,,50,,35.3
2018-01-30T02:00:48.934Z,,30.4,,,50,,
2018-01-30T02:01:08.927Z,,30.4,,,50,,
2018-01-30T02:01:18.926Z,,30.4,,,50,,
2018-01-30T02:01:28.925Z,,,,,,,35.2
2018-01-30T02:01:38.927Z,,30.4,,,50,,
2018-01-30T02:01:48.926Z,0,,5,0,,,
2018-01-30T02:01:58.932Z,0,30.4,59,2,50,,
2018-01-30T02:02:08.926Z,0,30.4,5,0,50,,
2018-01-30T02:02:18.927Z,,30.4,,,50,,
2018-01-30T02:02:28.926Z,0,,59,2,,,
2018-01-30T02:02:38.927Z,,30.4,,,50,,
2018-01-30T02:02:48.926Z,,30.4,,,50,,
2018-01-30T02:03:09.017Z,,30.4,,,50,,
2018-01-30T02:03:18.926Z,,30.4,,,50,,
2018-01-30T02:03:38.926Z,,30.4,,,50,,
2018-01-30T02:03:48.926Z,,30.4,,,50,,
2018-01-30T02:03:58.926Z,,,,,,,35.3
2018-01-30T02:04:08.925Z,,30.3,,,50,,
2018-01-30T02:04:18.925Z,,30.3,,,50,,
2018-01-30T02:04:38.926Z,,30.3,,,50,,
2018-01-30T02:04:48.925Z,,30.3,,,50,,
2018-01-30T02:04:58.928Z,,,,,,,35.4
2018-01-30T02:05:08.926Z,,30.3,,,50,,
2018-01-30T02:05:18.925Z,,30.3,,,50,,
2018-01-30T02:05:38.926Z,,30.3,,,50,,
2018-01-30T02:05:48.926Z,,30.3,,,50,,
2018-01-30T02:05:58.925Z,,,,,,,35.5
2018-01-30T02:06:08.927Z,,30.3,,,50,,
2018-01-30T02:06:18.926Z,,30.3,,,50,,
2018-01-30T02:06:38.945Z,,30.3,,,50,,
2018-01-30T02:06:48.925Z,,30.3,,,50,,
2018-01-30T02:07:08.925Z,,30.2,,,50,,
2018-01-30T02:07:18.925Z,,30.2,,,50,,
2018-01-30T02:07:38.926Z,,30.2,,,50,,
2018-01-30T02:07:48.925Z,,30.2,,,50,,
2018-01-30T02:08:08.925Z,,30.2,,,50,,
2018-01-30T02:08:18.947Z,,30.2,,,50,,
2018-01-30T02:08:38.926Z,,30.2,,,50,,
2018-01-30T02:08:48.925Z,,30.2,,,50,,
2018-01-30T02:09:08.926Z,,30.1,,,50,,
2018-01-30T02:09:18.926Z,,30.1,,,50,,
2018-01-30T02:09:38.943Z,,30.1,,,50,,
2018-01-30T02:09:48.926Z,,30.1,,,50,,
2018-01-30T02:10:08.925Z,,30.1,,,50,,
2018-01-30T02:10:18.926Z,,30.1,,,50,,
2018-01-30T02:10:38.926Z,,30.1,,,50,,
2018-01-30T02:10:48.926Z,,30.1,,,50,,
2018-01-30T02:11:08.928Z,,30.1,,,50,,35.4
2018-01-30T02:11:18.952Z,,30.1,,,50,,
2018-01-30T02:11:38.926Z,,30,,,50,,
2018-01-30T02:11:48.925Z,,30,,,50,,
2018-01-30T02:12:08.926Z,,30,,,50,,
2018-01-30T02:12:18.925Z,,30,,,50,,
2018-01-30T02:12:38.926Z,,30,,,50,,
2018-01-30T02:12:48.925Z,,30,,,50,,
2018-01-30T02:13:08.926Z,,30,,,50,,
2018-01-30T02:13:18.929Z,,30,,,50,,35.3
2018-01-30T02:13:28.926Z,0,30,,2,50,43,37.3
2018-01-30T02:13:38.969Z,,,,,,29,42
2018-01-30T02:13:48.963Z,,30,,,50,29,39.3
2018-01-30T02:13:58.953Z,,30,,,50,,38
2018-01-30T02:14:08.943Z,,,,,,,36.6
2018-01-30T02:14:19.058Z,,29.8,,,50,,36.1
2018-01-30T02:14:28.926Z,,29.8,,,50,,
2018-01-30T02:14:38.926Z,,,,,,,36.7
2018-01-30T02:14:48.926Z,,29.8,,,50,,37.1
2018-01-30T02:14:58.925Z,,29.8,,,50,,37.5
2018-01-30T02:15:08.926Z,,29.8,,,50,,
2018-01-30T02:15:18.925Z,,,,,,30,37.8
2018-01-30T02:15:28.926Z,,29.8,,,50,,37.9
2018-01-30T02:15:38.926Z,,,,,,29,38
2018-01-30T02:15:48.927Z,,29.8,,,50,,38.2
2018-01-30T02:15:58.925Z,,29.8,,,50,30,38.4
2018-01-30T02:16:08.926Z,,29.8,,,50,,
2018-01-30T02:16:18.926Z,,,,,,30,38.8
2018-01-30T02:16:28.925Z,,29.8,,,50,29,39.1
2018-01-30T02:16:38.925Z,,29.8,,,50,,39.2
2018-01-30T02:16:48.926Z,,29.8,,,50,,
2018-01-30T02:16:59.090Z,,,,,,30,39.5
2018-01-30T02:17:08.925Z,,29.8,,,50,,39.7
2018-01-30T02:17:18.926Z,,29.8,,,50,,
2018-01-30T02:17:28.938Z,,29.8,,,50,0,40
2018-01-30T02:17:38.928Z,0,,,2,,,37.4
2018-01-30T02:17:48.926Z,,29.8,,,50,,35.6
2018-01-30T02:17:58.926Z,,29.8,,,50,,35.1
2018-01-30T02:18:08.927Z,,29.8,,,50,,34.8
2018-01-30T02:18:18.926Z,,29.8,,,50,,
2018-01-30T02:18:28.926Z,,29.8,,,50,,
2018-01-30T02:18:48.925Z,,29.8,,,50,,
2018-01-30T02:18:58.926Z,,29.8,,,50,,34.7
2018-01-30T02:19:08.926Z,,29.8,,,50,,
2018-01-30T02:19:18.926Z,,,,,,,34.5
2018-01-30T02:19:28.926Z,,29.8,,,50,,34.4
2018-01-30T02:19:38.927Z,,29.8,,,50,,
2018-01-30T02:19:48.926Z,,29.8,,,50,,
2018-01-30T02:20:08.925Z,,29.8,,,50,,
2018-01-30T02:20:18.925Z,,29.8,,,50,,
2018-01-30T02:20:28.926Z,,,,,,,34.3
2018-01-30T02:20:38.951Z,,29.8,,,50,,
2018-01-30T02:20:48.926Z,,29.8,,,50,,
2018-01-30T02:20:58.983Z,,29.8,,,50,,
2018-01-30T02:21:08.925Z,,29.8,,,50,,
2018-01-30T02:21:28.926Z,,29.8,,,50,,
2018-01-30T02:21:38.925Z,,29.8,,,50,,
2018-01-30T02:21:48.925Z,,29.8,,,50,,
2018-01-30T02:21:58.925Z,,,,,,,34.3
2018-01-30T02:22:08.941Z,,29.8,,,50,,34.2
2018-01-30T02:22:18.925Z,,29.8,,,50,,
2018-01-30T02:22:28.926Z,,,,,,,34.3
2018-01-30T02:22:38.925Z,,29.8,,,50,,34.2
2018-01-30T02:22:48.927Z,,29.8,,,50,,
2018-01-30T02:22:58.925Z,,,,,,,34.3
2018-01-30T02:23:08.925Z,,29.8,,,50,,
2018-01-30T02:23:18.925Z,,29.8,,,50,,
2018-01-30T02:23:38.926Z,,29.8,,,50,,
2018-01-30T02:23:48.925Z,,29.8,,,50,,
2018-01-30T02:24:08.925Z,,29.8,,,50,,34.4
2018-01-30T02:24:18.926Z,,29.7,,,50,,
2018-01-30T02:24:38.944Z,,29.7,,,50,,
2018-01-30T02:24:48.925Z,,29.7,,,50,,
2018-01-30T02:25:08.925Z,,29.7,,,50,,34.5
2018-01-30T02:25:18.927Z,,29.7,,,50,,
2018-01-30T02:25:38.925Z,,29.7,,,50,,
2018-01-30T02:25:48.925Z,,29.7,,,50,,
2018-01-30T02:26:08.925Z,,29.7,,,50,,
2018-01-30T02:26:18.926Z,,29.7,,,50,,
2018-01-30T02:26:28.925Z,,,,,,,34.6
2018-01-30T02:26:38.925Z,,29.7,,,50,,34.5
2018-01-30T02:26:48.926Z,,29.7,,,50,,
2018-01-30T02:26:58.925Z,,,,,,,34.6
2018-01-30T02:27:08.925Z,,29.7,,,50,,
2018-01-30T02:27:18.927Z,,29.7,,,50,,
2018-01-30T02:27:38.925Z,,29.7,,,50,,
2018-01-30T02:27:48.926Z,,29.7,,,50,,
2018-01-30T02:28:08.925Z,,29.7,,,50,,
2018-01-30T02:28:18.925Z,,29.7,,,50,,
2018-01-30T02:28:38.925Z,,29.6,,,50,,
2018-01-30T02:28:48.926Z,,29.6,,,50,,
2018-01-30T02:29:08.979Z,,29.6,,,50,,
2018-01-30T02:29:18.925Z,,29.6,,,50,,
2018-01-30T02:29:28.957Z,,,,,,,34.5
2018-01-30T02:29:38.947Z,,29.6,,,50,,
2018-01-30T02:29:48.925Z,,29.6,,,50,,
2018-01-30T02:30:08.936Z,,29.6,,,50,,
2018-01-30T02:30:18.925Z,,29.6,,,50,,
2018-01-30T02:30:38.925Z,,29.6,,,50,,
2018-01-30T02:30:48.944Z,,29.6,,,50,,
2018-01-30T02:31:08.925Z,,29.6,,,50,,
2018-01-30T02:31:19.059Z,,29.6,,,50,,
2018-01-30T02:31:38.925Z,,29.5,,,50,,
2018-01-30T02:31:48.926Z,,29.5,,,50,,
2018-01-30T02:31:58.926Z,,,,,,,34.4
2018-01-30T02:32:08.928Z,,29.5,,,50,,
2018-01-30T02:32:18.926Z,,29.5,,,50,,
2018-01-30T02:32:38.926Z,,29.5,,,50,,
2018-01-30T02:32:58.958Z,,29.5,,,50,,
2018-01-30T02:33:08.925Z,,29.5,,,50,,
2018-01-30T02:33:18.925Z,,29.5,,,50,,
2018-01-30T02:33:38.927Z,,29.5,,,50,,
2018-01-30T02:33:48.926Z,,29.5,,,50,,
2018-01-30T02:34:08.925Z,0,29.5,,2,50,45,34.6
2018-01-30T02:34:18.951Z,,29.3,,,50,32,40.8
2018-01-30T02:34:28.926Z,0,29.5,59,2,50,29,39.1
2018-01-30T02:34:38.927Z,,29.5,,,50,29,37.5
2018-01-30T02:34:48.925Z,,29.3,,,50,30,36.3
2018-01-30T02:34:58.925Z,,29.3,,,50,29,35.3
2018-01-30T02:35:08.925Z,,29.3,,,50,,
2018-01-30T02:35:18.925Z,,,,,,30,
2018-01-30T02:35:28.933Z,,29.3,,,50,29,36
2018-01-30T02:35:38.926Z,,29.3,,,50,,
2018-01-30T02:35:48.926Z,,29.3,,,50,,36.4
2018-01-30T02:35:58.925Z,,,,,,,36.6
2018-01-30T02:36:08.926Z,,29.3,,,50,,36.9
2018-01-30T02:36:18.925Z,,,,,,,37.2
2018-01-30T02:36:28.927Z,,29.3,,,50,,37.4
2018-01-30T02:36:38.945Z,,29.3,,,50,,
2018-01-30T02:36:48.954Z,,,,,,,37.6
2018-01-30T02:36:58.925Z,,29.3,,,50,30,38
2018-01-30T02:37:08.925Z,,29.3,,,50,29,
2018-01-30T02:37:18.925Z,,29.3,,,50,,38.2
2018-01-30T02:37:28.924Z,,,,,,30,38.3
2018-01-30T02:37:38.925Z,,29.3,,,50,,38.5
2018-01-30T02:37:48.925Z,,,,,,29,38.6
2018-01-30T02:37:58.925Z,,29.3,,,50,,38.8
2018-01-30T02:38:08.925Z,,29.3,,,50,30,39.1
2018-01-30T02:38:18.925Z,,29.3,,,50,29,39.2
2018-01-30T02:38:28.926Z,,,,,,,39.3
2018-01-30T02:38:38.925Z,,29.3,,,50,30,39.5
2018-01-30T02:38:48.925Z,,29.3,,,50,,39.8
2018-01-30T02:38:58.925Z,,29.3,,,50,29,40
2018-01-30T02:39:08.926Z,,29.3,,,50,,
2018-01-30T02:39:18.925Z,,,,,,,40.1
2018-01-30T02:39:28.925Z,,29.3,,,50,,40.3
2018-01-30T02:39:38.925Z,,29.5,,,50,30,40.4
2018-01-30T02:39:48.926Z,,29.5,,,50,29,40.6
2018-01-30T02:39:58.951Z,,29.5,,,50,30,40.8
2018-01-30T02:40:08.931Z,,29.5,,,50,30,41.1
2018-01-30T02:40:18.926Z,,29.5,,,50,,
2018-01-30T02:40:28.926Z,,,,,,29,41.3
2018-01-30T02:40:38.926Z,,29.5,,,50,30,41.4
2018-01-30T02:40:48.946Z,,29.5,,,50,29,41.8
2018-01-30T02:40:58.925Z,,29.5,,,50,,
2018-01-30T02:41:08.926Z,,,,,,29,42.1
2018-01-30T02:41:18.944Z,,29.5,,,50,,
2018-01-30T02:41:28.925Z,,,,,,30,42.2
2018-01-30T02:41:38.925Z,,29.5,,,50,29,42.4
2018-01-30T02:41:48.934Z,,29.5,,,50,,42.8
2018-01-30T02:41:58.925Z,,29.5,,,50,,
2018-01-30T02:42:08.925Z,,,,,,,43
2018-01-30T02:42:18.932Z,,29.6,,,50,,43.1
2018-01-30T02:42:28.925Z,0,,,2,,0,43.1
2018-01-30T02:42:38.925Z,,29.6,,,50,,40.7
2018-01-30T02:42:48.937Z,,29.6,,,50,,38.8
2018-01-30T02:42:58.925Z,,29.6,,,50,,38.3
2018-01-30T02:43:08.925Z,,29.6,,,50,,
2018-01-30T02:43:18.925Z,,,,,,,38.1
2018-01-30T02:43:28.925Z,,29.6,,,50,,
2018-01-30T02:43:38.935Z,,29.6,,,50,,
2018-01-30T02:43:58.925Z,,29.6,,,50,,
2018-01-30T02:44:08.925Z,,29.7,,,50,,37.8
2018-01-30T02:44:18.925Z,,29.7,,,50,,
2018-01-30T02:44:28.925Z,,,,,,,37.7
2018-01-30T02:44:38.932Z,,29.7,,,50,,
2018-01-30T02:44:48.928Z,,29.7,,,50,,
2018-01-30T02:44:58.925Z,,29.7,,,50,,
2018-01-30T02:45:08.925Z,,,,,,,37.6
2018-01-30T02:45:18.954Z,,29.7,,,50,,37.5
2018-01-30T02:45:28.943Z,,29.7,,,50,,
2018-01-30T02:45:38.934Z,,29.7,,,50,,37.4
2018-01-30T02:45:48.925Z,,29.7,,,50,,
2018-01-30T02:45:58.927Z,,29.8,,,50,,
2018-01-30T02:46:18.925Z,,29.8,,,50,,
2018-01-30T02:46:28.925Z,,29.8,,,50,,
2018-01-30T02:46:38.925Z,,29.8,,,50,,
2018-01-30T02:46:48.925Z,,29.8,,,50,,
2018-01-30T02:46:58.925Z,,29.8,,,50,,
2018-01-30T02:47:08.925Z,,29.8,,,50,,37.3
2018-01-30T02:47:28.925Z,,29.8,,,50,,37.4
2018-01-30T02:47:38.925Z,,29.8,,,50,,
2018-01-30T02:47:48.925Z,,29.8,,,50,,
2018-01-30T02:47:58.925Z,,29.8,,,50,,
2018-01-30T02:48:08.925Z,,29.8,,,50,,
2018-01-30T02:48:18.926Z,,30,,,50,,
2018-01-30T02:48:28.925Z,,30,,,50,,
2018-01-30T02:48:38.925Z,,30,,,50,,
2018-01-30T02:48:48.925Z,,30,,,50,,37.5
2018-01-30T02:48:58.925Z,,30,,,50,,
2018-01-30T02:49:08.925Z,,30,,,50,,
2018-01-30T02:49:18.925Z,,30,,,50,,
2018-01-30T02:49:28.924Z,,30,,,50,,
2018-01-30T02:49:38.925Z,,30,,,50,,37.6
2018-01-30T02:49:48.925Z,,30,,,50,,
2018-01-30T02:49:58.927Z,,30,,,50,,
2018-01-30T02:50:08.925Z,,30,,,50,,37.7
2018-01-30T02:50:18.974Z,,30,,,50,,
2018-01-30T02:50:28.941Z,,30,,,50,,
2018-01-30T02:50:38.925Z,,30,,,50,,
2018-01-30T02:50:48.925Z,,30,,,50,,
2018-01-30T02:50:58.925Z,,30,,,50,,
2018-01-30T02:51:08.924Z,,30,,,50,,
2018-01-30T02:51:18.925Z,,30,,,50,,
2018-01-30T02:51:28.925Z,,30,,,50,,
2018-01-30T02:51:38.925Z,,30,,,50,,
2018-01-30T02:51:48.925Z,,30,,,50,,37.8
2018-01-30T02:51:58.925Z,,30,,,50,,
2018-01-30T02:52:08.931Z,,30,,,50,,37.7
2018-01-30T02:52:18.925Z,,30,,,50,,37.8
2018-01-30T02:52:28.925Z,,30,,,50,,37.7
2018-01-30T02:52:38.925Z,,30,,,50,,
2018-01-30T02:52:48.925Z,,30,,,50,,
2018-01-30T02:52:58.925Z,,30,,,50,,
2018-01-30T02:53:08.925Z,,30,,,50,,
2018-01-30T02:53:18.929Z,,30,,,50,,
2018-01-30T02:53:28.925Z,,30,,,50,,
2018-01-30T02:53:48.925Z,,30,,,50,,
2018-01-30T02:53:58.925Z,,30,,,50,,
2018-01-30T02:54:08.925Z,,30,,,50,,
2018-01-30T02:54:18.925Z,,30,,,50,,
2018-01-30T02:54:28.924Z,,30,,,50,,
2018-01-30T02:54:38.925Z,,30,,,50,,37.6
2018-01-30T02:54:48.925Z,,30,,,50,,
2018-01-30T02:54:58.925Z,,30,,,50,,
2018-01-30T02:55:18.925Z,,30,,,50,,
2018-01-30T02:55:28.925Z,,30,,,50,,
2018-01-30T02:55:38.925Z,,30,,,50,,
2018-01-30T02:55:48.924Z,,30,,,50,,
2018-01-30T02:55:58.926Z,,30,,,50,,37.5
2018-01-30T02:56:08.925Z,,30,,,50,,
2018-01-30T02:56:18.925Z,,30,,,50,,
2018-01-30T02:56:28.925Z,,30,,,50,,
2018-01-30T02:56:38.924Z,,30,,,50,,
2018-01-30T02:56:48.926Z,,30,,,50,,
2018-01-30T02:56:58.925Z,,30,,,50,,
2018-01-30T02:57:18.925Z,,30,,,50,,37.4
2018-01-30T02:57:28.925Z,,30,,,50,,
2018-01-30T02:57:38.924Z,,30,,,50,,
2018-01-30T02:57:48.925Z,,30,,,50,,
2018-01-30T02:57:58.924Z,,30,,,50,,
2018-01-30T02:58:18.924Z,,30,,,50,,
2018-01-30T02:58:28.925Z,,30,,,50,,
2018-01-30T02:58:48.924Z,,30,,,50,,37.3
2018-01-30T02:58:58.925Z,,30,,,50,,
2018-01-30T02:59:18.925Z,,30,,,50,,
2018-01-30T02:59:28.926Z,,30,,,50,,
2018-01-30T02:59:48.925Z,,30,,,50,,
2018-01-30T02:59:58.926Z,,30,,,50,,
2018-01-30T03:00:08.927Z,,,,,,,37.2
2018-01-30T03:00:18.925Z,,30,,,50,,
2018-01-30T03:00:28.925Z,,30,,,50,,
2018-01-30T03:00:48.965Z,,30,,,50,,
2018-01-30T03:00:58.945Z,,30,,,50,,
2018-01-30T03:01:18.952Z,,29.8,,,50,,37.1
2018-01-30T03:01:28.925Z,,29.8,,,50,,
2018-01-30T03:01:48.925Z,,29.8,,,50,,
2018-01-30T03:01:58.930Z,,29.8,,,50,,
2018-01-30T03:02:18.924Z,,29.8,,,50,,
2018-01-30T03:02:28.926Z,,29.8,,,50,,37.1
2018-01-30T03:02:38.925Z,,29.8,,,50,,37.1
2018-01-30T03:02:48.925Z,,29.8,,,50,,36.9
2018-01-30T03:03:08.933Z,,29.8,,,50,,
2018-01-30T03:03:18.973Z,,29.8,,,50,,
2018-01-30T03:03:38.925Z,,29.8,,,50,,
2018-01-30T03:03:48.925Z,,29.8,,,50,,
2018-01-30T03:03:58.925Z,,29.8,,,50,,
2018-01-30T03:04:18.926Z,,29.8,,,50,,36.8
2018-01-30T03:04:28.925Z,,29.8,,,50,,
2018-01-30T03:04:48.925Z,,29.8,,,50,,
2018-01-30T03:04:58.933Z,,29.7,,,50,,
2018-01-30T03:05:18.925Z,,29.7,,,50,,
2018-01-30T03:05:28.925Z,,29.7,,,50,,
2018-01-30T03:05:48.925Z,,29.7,,,50,,
2018-01-30T03:05:58.926Z,,29.7,,,50,,
2018-01-30T03:06:08.925Z,0,29.7,,2,50,45,36.9
2018-01-30T03:06:18.925Z,,29.7,,,50,37,42
2018-01-30T03:06:28.925Z,,29.7,,,50,29,40.8
2018-01-30T03:06:38.925Z,,29.7,,,50,,39.6
2018-01-30T03:06:48.925Z,,29.7,,,50,29,36.7
2018-01-30T03:06:58.926Z,,,,,,30,35.8
2018-01-30T03:07:08.926Z,,29.7,,,50,29,34.9
2018-01-30T03:07:18.924Z,,,,,,,35.1
2018-01-30T03:07:28.924Z,,29.7,,,50,,35.6
2018-01-30T03:07:38.929Z,,29.7,,,50,,36
2018-01-30T03:07:48.925Z,,29.7,,,50,29,36.3
2018-01-30T03:07:58.925Z,,,,,,,36.5
2018-01-30T03:08:08.924Z,,29.7,,,50,,36.6
2018-01-30T03:08:18.925Z,,29.7,,,50,,36.8
2018-01-30T03:08:28.928Z,,,,,,,37.1
2018-01-30T03:08:38.925Z,,29.7,,,50,,37.3
2018-01-30T03:08:48.926Z,,29.7,,,50,,37.5
2018-01-30T03:08:58.924Z,,29.7,,,50,,
2018-01-30T03:09:08.925Z,,29.7,,,50,30,38
2018-01-30T03:09:18.925Z,,,,,,,38.2
2018-01-30T03:09:28.924Z,,29.7,,,50,29,38.4
2018-01-30T03:09:38.925Z,,29.7,,,50,,
2018-01-30T03:09:48.926Z,,29.7,,,50,30,38.8
2018-01-30T03:09:58.925Z,,29.7,,,50,29,38.9
2018-01-30T03:10:08.925Z,,,,,,,39.2
2018-01-30T03:10:18.924Z,,29.7,,,50,,39.4
2018-01-30T03:10:28.924Z,,29.7,,,50,,
2018-01-30T03:10:38.938Z,,,,,,,39.7
2018-01-30T03:10:48.925Z,,29.7,,,50,,39.8
2018-01-30T03:10:58.925Z,,,,,,29,40
2018-01-30T03:11:08.925Z,,29.7,,,50,30,40.1
2018-01-30T03:11:18.926Z,,29.7,,,50,,
2018-01-30T03:11:28.926Z,,,,,,29,40.4
2018-01-30T03:11:38.925Z,,29.7,,,50,30,40.6
2018-01-30T03:11:48.925Z,,29.7,,,50,29,40.7
2018-01-30T03:11:58.930Z,,29.7,,,50,30,40.9
2018-01-30T03:12:08.925Z,,,,,,30,41
