Time,HwTSet,ChActive,PrimTSet,HwActive,ActPow,HwTOutlet,PrimT
2018-01-23T01:19:49.106Z,50,,,,,27.2,
2018-01-23T01:19:59.106Z,50,,,,,27.3,
2018-01-23T01:20:09.107Z,50,,,,,27.3,
2018-01-23T01:20:19.107Z,50,,,,,27.3,
2018-01-23T01:20:29.106Z,50,,,,,27.3,
2018-01-23T01:20:39.106Z,50,,,,,27.3,36.5
2018-01-23T01:20:49.106Z,50,,,,,27.3,
2018-01-23T01:20:59.107Z,50,,,,,27.3,
2018-01-23T01:21:09.107Z,50,,,,,27.3,
2018-01-23T01:21:19.107Z,50,,,,,27.3,
2018-01-23T01:21:29.107Z,50,,,,,27.3,
2018-01-23T01:21:39.106Z,50,,,,,27.3,
2018-01-23T01:21:49.107Z,50,,,,,27.3,36.4
2018-01-23T01:21:59.106Z,50,,,,,27.3,
2018-01-23T01:22:09.107Z,50,,,,,27.3,
2018-01-23T01:22:19.107Z,50,,,,,27.4,
2018-01-23T01:22:29.122Z,50,,,,,27.4,
2018-01-23T01:22:39.107Z,50,,,,,27.3,
2018-01-23T01:22:49.106Z,50,,,,,27.4,
2018-01-23T01:22:59.109Z,50,,,,,27.4,
2018-01-23T01:23:09.111Z,50,,,,,27.4,
2018-01-23T01:23:19.106Z,50,,,,,27.4,36.3
2018-01-23T01:23:29.107Z,50,,,,,27.4,
2018-01-23T01:23:39.106Z,50,,,,,27.4,
2018-01-23T01:23:49.107Z,50,,,,,27.4,
2018-01-23T01:23:59.106Z,50,,,,,27.4,
2018-01-23T01:24:09.106Z,50,,,,,27.4,
2018-01-23T01:24:19.107Z,50,,,,,27.4,
2018-01-23T01:24:29.106Z,50,,,,,27.4,
2018-01-23T01:24:39.107Z,50,,,,,27.4,
2018-01-23T01:24:49.106Z,50,,,,,27.4,36.2
2018-01-23T01:24:59.107Z,50,1,,0,,27.4,
2018-01-23T01:25:09.117Z,50,,,,38,27.4,41.2
2018-01-23T01:25:19.106Z,50,,,,30,27.4,41.8
2018-01-23T01:25:29.106Z,50,,,,29,27.4,39.3
2018-01-23T01:25:39.107Z,50,,,,29,27.4,36.9
2018-01-23T01:25:49.106Z,50,,,,,27.5,35.9
2018-01-23T01:25:59.107Z,50,,,,,27.4,35.6
2018-01-23T01:26:09.107Z,50,,,,30,27.5,36
2018-01-23T01:26:19.107Z,50,,,,29,27.5,36.3
2018-01-23T01:26:29.106Z,50,,,,,27.5,36.6
2018-01-23T01:26:39.106Z,50,,,,30,27.5,36.8
2018-01-23T01:26:49.107Z,50,,,,29,27.5,37.1
2018-01-23T01:26:59.106Z,50,,,,,27.5,37.2
2018-01-23T01:27:09.106Z,50,,,,30,27.5,37.4
2018-01-23T01:27:19.108Z,50,,,,29,27.5,37.5
2018-01-23T01:27:29.106Z,50,,,,,27.5,37.8
2018-01-23T01:27:39.106Z,50,,,,,27.5,38
2018-01-23T01:27:49.106Z,50,,,,,27.5,38.2
2018-01-23T01:27:59.107Z,50,,,,,27.5,38.4
2018-01-23T01:28:09.107Z,50,,,,,27.5,38.5
2018-01-23T01:28:19.106Z,50,,,,30,27.7,38.7
2018-01-23T01:28:29.106Z,50,,,,29,27.7,38.9
2018-01-23T01:28:39.106Z,50,,,,30,27.7,39.2
2018-01-23T01:28:49.107Z,50,,,,29,27.7,39.3
2018-01-23T01:28:59.106Z,50,,,,,27.7,39.5
2018-01-23T01:29:09.106Z,50,,,,29,27.7,39.7
2018-01-23T01:29:19.107Z,50,1,,0,0,27.7,38.7
2018-01-23T01:29:29.107Z,50,,,,,27.7,36.5
2018-01-23T01:29:39.106Z,50,,,,,27.7,35.3
2018-01-23T01:29:49.107Z,50,,,,,27.7,34.9
2018-01-23T01:29:59.106Z,50,,,,,27.8,34.7
2018-01-23T01:30:09.115Z,50,,,,,27.8,
2018-01-23T01:30:19.106Z,50,,,,,27.8,
2018-01-23T01:30:29.107Z,50,,,,,27.8,
2018-01-23T01:30:39.147Z,50,,,,,27.8,34.6
2018-01-23T01:30:49.106Z,50,,,,,27.8,34.5
2018-01-23T01:30:59.106Z,50,,,,,27.8,34.4
2018-01-23T01:31:09.107Z,50,,,,,27.8,34.3
2018-01-23T01:31:19.123Z,50,,,,,27.8,
2018-01-23T01:31:29.108Z,50,,,,,27.9,
2018-01-23T01:31:39.107Z,50,,,,,27.8,
2018-01-23T01:31:49.107Z,50,,,,,27.9,
2018-01-23T01:31:59.106Z,50,,,,,27.9,
2018-01-23T01:32:09.106Z,50,,,,,27.9,34.2
2018-01-23T01:32:19.119Z,50,,,,,27.9,
2018-01-23T01:32:29.106Z,50,,,,,27.9,
2018-01-23T01:32:39.107Z,50,,,,,27.9,
2018-01-23T01:32:49.107Z,50,,,,,27.9,
2018-01-23T01:32:59.107Z,50,,,,,27.9,34.1
2018-01-23T01:33:09.106Z,50,,,,,27.9,
2018-01-23T01:33:19.117Z,50,,,,,27.9,
2018-01-23T01:33:29.106Z,50,,,,,27.9,
2018-01-23T01:33:39.107Z,50,,,,,28,
2018-01-23T01:33:49.107Z,50,,,,,28,
2018-01-23T01:33:59.111Z,50,,,,,28,
2018-01-23T01:34:09.113Z,50,,,,,28,
2018-01-23T01:34:19.119Z,50,,,,,28,
2018-01-23T01:34:29.106Z,50,,,,,28,
2018-01-23T01:34:39.107Z,50,,,,,28,
2018-01-23T01:34:49.107Z,50,,,,,28,34.2
2018-01-23T01:34:59.107Z,50,,,,,28,
2018-01-23T01:35:09.106Z,50,,,,,28,
2018-01-23T01:35:19.106Z,50,,,,,28,
2018-01-23T01:35:29.107Z,50,,,,,28,
2018-01-23T01:35:39.106Z,50,,,,,28,
2018-01-23T01:35:49.107Z,50,,,,,28,34.3
2018-01-23T01:35:59.107Z,50,,,,,28,
2018-01-23T01:36:09.107Z,50,,,,,28,
2018-01-23T01:36:19.106Z,50,,,,,28,
2018-01-23T01:36:29.106Z,50,,,,,28,34.4
2018-01-23T01:36:39.107Z,50,,,,,28.1,
2018-01-23T01:36:49.106Z,50,,,,,28.1,
2018-01-23T01:36:59.107Z,50,,,,,28.1,
2018-01-23T01:37:09.107Z,50,,,,,28.1,34.5
2018-01-23T01:37:19.106Z,50,,,,,28.1,
2018-01-23T01:37:29.106Z,50,,,,,28.1,
2018-01-23T01:37:39.106Z,50,,,,,28.1,
2018-01-23T01:37:49.107Z,50,,,,,28.1,
2018-01-23T01:37:59.106Z,50,,,,,28.1,
2018-01-23T01:38:09.106Z,50,,,,,28.1,34.6
2018-01-23T01:38:19.106Z,50,,,,,28.1,
2018-01-23T01:38:29.107Z,50,,,,,28.1,
2018-01-23T01:38:39.106Z,50,,,,,28.1,
2018-01-23T01:38:49.106Z,50,,,,,28.1,
2018-01-23T01:38:59.112Z,50,,,,,28.1,
2018-01-23T01:39:09.107Z,50,,,,,28.1,
2018-01-23T01:39:19.107Z,50,,,,,28.1,
2018-01-23T01:39:29.107Z,50,,,,,28.1,
2018-01-23T01:39:39.107Z,50,,,,,28.1,
2018-01-23T01:39:49.106Z,50,,,,,28.1,
2018-01-23T01:39:59.106Z,50,,,,,28.1,
2018-01-23T01:40:09.106Z,50,,,,,28.1,
2018-01-23T01:40:19.106Z,50,,,,,28.1,
2018-01-23T01:40:29.106Z,50,,,,,28.1,
2018-01-23T01:40:39.106Z,50,,,,,28.1,
2018-01-23T01:40:49.106Z,50,,,,,28.1,
2018-01-23T01:40:59.107Z,50,,,,,28.1,
2018-01-23T01:41:09.107Z,50,,,,,28.1,
2018-01-23T01:41:19.106Z,50,,,,,28.1,34.5
2018-01-23T01:41:29.106Z,50,,,,,28.1,
2018-01-23T01:41:39.106Z,50,,,,,28.1,
2018-01-23T01:41:49.106Z,50,,,,,28.1,
2018-01-23T01:41:59.106Z,50,,,,,28.1,
2018-01-23T01:42:09.106Z,50,,,,,28.1,
2018-01-23T01:42:19.106Z,50,,,,,28.1,
2018-01-23T01:42:29.106Z,50,,,,,28.1,
2018-01-23T01:42:39.106Z,50,,,,,28.1,
2018-01-23T01:42:49.106Z,50,,,,,28.1,
2018-01-23T01:42:59.106Z,50,,,,,28.1,
2018-01-23T01:43:09.106Z,50,,,,,28.1,
2018-01-23T01:43:19.106Z,50,,,,,28.1,
2018-01-23T01:43:29.107Z,50,,,,,28.1,34.4
2018-01-23T01:43:39.106Z,50,,,,,28.1,
2018-01-23T01:43:49.106Z,50,,,,,28.1,
2018-01-23T01:43:59.107Z,50,,,,,28.1,
2018-01-23T01:44:09.107Z,50,,,,,28.1,
2018-01-23T01:44:19.106Z,50,,,,,28.1,
2018-01-23T01:44:29.106Z,50,,,,,28.1,
2018-01-23T01:44:39.106Z,50,,,,,28.1,
2018-01-23T01:44:49.106Z,50,,,,,28.1,
2018-01-23T01:44:59.106Z,50,,,,,28.1,
2018-01-23T01:45:09.106Z,50,,,,,28.1,
2018-01-23T01:45:19.106Z,50,,,,,28.1,34.3
2018-01-23T01:45:29.106Z,50,,,,,28.1,
2018-01-23T01:45:39.106Z,50,,,,,28.1,
2018-01-23T01:45:49.107Z,50,,,,,28.1,
2018-01-23T01:45:59.162Z,50,,,,,28.1,
2018-01-23T01:46:09.106Z,50,,,,,28.1,
2018-01-23T01:46:19.106Z,50,,,,,28.1,
2018-01-23T01:46:29.106Z,50,,,,,28.1,
2018-01-23T01:46:39.106Z,50,,,,,28.1,
2018-01-23T01:46:49.106Z,50,,,,,28.1,
2018-01-23T01:46:59.109Z,50,,,,,28.1,
2018-01-23T01:47:09.106Z,50,,,,,28.1,
2018-01-23T01:47:19.106Z,50,,,,,28.1,34.2
2018-01-23T01:47:29.106Z,50,,,,,28.1,
2018-01-23T01:47:39.106Z,50,,,,,28.1,
2018-01-23T01:47:49.106Z,50,,,,,28.1,
2018-01-23T01:47:59.106Z,50,,,,,28.1,
2018-01-23T01:48:09.106Z,50,,,,,28.1,
2018-01-23T01:48:19.106Z,50,,,,,28.1,
2018-01-23T01:48:29.106Z,50,,,,,28.1,
2018-01-23T01:48:39.106Z,50,,,,,28.1,
2018-01-23T01:48:49.107Z,50,,,,,28.1,34.1
2018-01-23T01:48:59.106Z,50,,,,,28.1,34.2
2018-01-23T01:49:09.107Z,50,,,,,28.1,34.1
2018-01-23T01:49:19.106Z,50,,,,,28.1,
2018-01-23T01:49:29.107Z,50,,,,,28.1,
2018-01-23T01:49:39.106Z,50,,,,,28.1,
2018-01-23T01:49:49.106Z,50,,,,,28.1,
2018-01-23T01:49:59.106Z,50,,,,,28.1,
2018-01-23T01:50:09.107Z,50,,,,,28.1,
2018-01-23T01:50:19.106Z,50,,,,,28.1,
2018-01-23T01:50:29.106Z,50,,,,,28.1,
2018-01-23T01:50:39.106Z,50,,,,,28.1,
2018-01-23T01:50:49.106Z,50,,,,,28.1,
2018-01-23T01:50:59.106Z,50,,,,,28.1,34
2018-01-23T01:51:09.106Z,50,,,,,28,
2018-01-23T01:51:19.106Z,50,,,,,28,
2018-01-23T01:51:29.106Z,50,,,,,28,
2018-01-23T01:51:39.106Z,50,,,,,28,
2018-01-23T01:51:49.106Z,50,,,,,28,
2018-01-23T01:51:59.106Z,50,,,,,28,
2018-01-23T01:52:09.126Z,50,1,,0,37,28,39.4
2018-01-23T01:52:19.108Z,50,,,,29,28,39.6
2018-01-23T01:52:29.106Z,50,,,,30,28,36.9
2018-01-23T01:52:39.106Z,50,,,,29,28,34.8
2018-01-23T01:52:49.106Z,50,,,,30,28,33.9
2018-01-23T01:52:59.106Z,50,,,,,28,33.7
2018-01-23T01:53:09.106Z,50,,,,29,28,34
2018-01-23T01:53:19.106Z,50,,,,,28,34.4
2018-01-23T01:53:29.106Z,50,,,,,28,34.8
2018-01-23T01:53:39.106Z,50,,,,,28,35.1
2018-01-23T01:53:49.106Z,50,,,,,28,35.2
2018-01-23T01:53:59.106Z,50,,,,,28,35.3
2018-01-23T01:54:09.106Z,50,,,,,28,35.5
2018-01-23T01:54:19.106Z,50,,,,,28,35.7
2018-01-23T01:54:29.106Z,50,,,,30,28,35.9
2018-01-23T01:54:39.105Z,50,,,,29,28,36.1
2018-01-23T01:54:49.106Z,50,,,,30,28,36.3
2018-01-23T01:54:59.106Z,50,,,,29,28,36.5
2018-01-23T01:55:09.107Z,50,,,,30,28,36.7
2018-01-23T01:55:19.106Z,50,,,,29,28,36.9
2018-01-23T01:55:29.108Z,50,,,,29,28,37.2
2018-01-23T01:55:39.106Z,50,,,,30,28,37.3
2018-01-23T01:55:49.106Z,50,,,,29,28,37.5
2018-01-23T01:55:59.105Z,50,,,,30,28,37.7
2018-01-23T01:56:09.106Z,50,,,,29,28,37.8
2018-01-23T01:56:19.106Z,50,,,,,28,38
2018-01-23T01:56:29.106Z,50,,,,,28,38.1
2018-01-23T01:56:39.106Z,50,,,,,28,38.3
2018-01-23T01:56:49.106Z,50,,,,,28.1,38.4
2018-01-23T01:56:59.106Z,50,,,,,28.1,38.6
2018-01-23T01:57:09.106Z,50,,,,30,28.1,38.8
2018-01-23T01:57:19.106Z,50,,,,,28.1,38.9
2018-01-23T01:57:29.106Z,50,,,,29,28.1,39.2
2018-01-23T01:57:39.106Z,50,,,,,28.1,39.3
2018-01-23T01:57:49.106Z,50,,,,30,28.1,39.5
2018-01-23T01:57:59.106Z,50,,,,29,28.1,39.6
2018-01-23T01:58:09.106Z,50,,,,30,28.1,39.8
2018-01-23T01:58:19.106Z,50,,,,30,28.1,40
2018-01-23T01:58:29.106Z,50,,,,,28.1,40.1
2018-01-23T01:58:39.106Z,50,,,,29,28.3,40.3
2018-01-23T01:58:49.106Z,50,,,,,28.3,40.5
2018-01-23T01:58:59.105Z,50,,,,,28.3,40.6
2018-01-23T01:59:09.106Z,50,,,,30,28.3,40.8
2018-01-23T01:59:19.106Z,50,,,,29,28.3,40.9
2018-01-23T01:59:29.106Z,50,,,,29,28.3,41.1
2018-01-23T01:59:39.106Z,50,,,,,28.3,41.2
2018-01-23T01:59:49.106Z,50,,,,,28.3,41.4
2018-01-23T01:59:59.106Z,50,,,,29,28.4,41.6
2018-01-23T02:00:09.106Z,50,1,,0,0,28.4,39.5
2018-01-23T02:00:19.106Z,50,,,,,28.4,37.8
2018-01-23T02:00:29.106Z,50,,,,,28.4,36.8
2018-01-23T02:00:39.106Z,50,,,,,28.4,36.7
2018-01-23T02:00:49.110Z,50,,,,,28.4,36.6
2018-01-23T02:00:59.106Z,50,,,,,28.4,
2018-01-23T02:01:09.106Z,50,,,,,28.4,
2018-01-23T02:01:19.106Z,50,,,,,28.4,
2018-01-23T02:01:29.113Z,50,,,,,28.5,36.5
2018-01-23T02:01:39.164Z,50,,,,,28.5,36.3
2018-01-23T02:01:49.106Z,50,,,,,28.5,36.2
2018-01-23T02:01:59.106Z,50,,,,,28.5,
2018-01-23T02:02:09.106Z,50,,,,,28.5,36.1
2018-01-23T02:02:19.106Z,50,,,,,28.5,36.2
2018-01-23T02:02:29.106Z,50,,,,,28.5,36.1
2018-01-23T02:02:39.106Z,50,,,,,28.5,
2018-01-23T02:02:49.106Z,50,,,,,28.5,
2018-01-23T02:02:59.106Z,50,,,,,28.5,36
2018-01-23T02:03:09.106Z,50,,,,,28.6,
2018-01-23T02:03:19.106Z,50,,,,,28.6,
2018-01-23T02:03:29.106Z,50,,,,,28.6,35.9
2018-01-23T02:03:39.106Z,50,,,,,28.6,
2018-01-23T02:03:49.106Z,50,,,,,28.6,
2018-01-23T02:03:59.106Z,50,,,,,28.6,
2018-01-23T02:04:09.106Z,50,,,,,28.6,
2018-01-23T02:04:19.106Z,50,,,,,28.6,
2018-01-23T02:04:29.106Z,50,,,,,28.6,
2018-01-23T02:04:39.106Z,50,,,,,28.6,
2018-01-23T02:04:49.106Z,50,,,,,28.6,
2018-01-23T02:04:59.117Z,50,,,,,28.6,
2018-01-23T02:05:09.117Z,50,,,,,28.7,
2018-01-23T02:05:19.105Z,50,,,,,28.7,
2018-01-23T02:05:29.105Z,50,,,,,28.7,
2018-01-23T02:05:39.106Z,50,,,,,28.7,
2018-01-23T02:05:49.106Z,50,,,,,28.7,
2018-01-23T02:05:59.106Z,50,,,,,28.7,36
2018-01-23T02:06:09.105Z,50,,,,,28.7,
2018-01-23T02:06:19.106Z,50,,,,,28.7,
2018-01-23T02:06:29.106Z,50,,,,,28.7,36.1
2018-01-23T02:06:39.105Z,50,,,,,28.7,
2018-01-23T02:06:49.121Z,50,,,,,28.7,
2018-01-23T02:06:59.105Z,50,,,,,28.7,
2018-01-23T02:07:09.106Z,50,,,,,28.7,
2018-01-23T02:07:19.106Z,50,,,,,28.7,36.2
2018-01-23T02:07:29.105Z,50,,,,,28.7,
2018-01-23T02:07:39.106Z,50,,,,,28.7,
2018-01-23T02:07:49.141Z,50,,,,,28.7,
2018-01-23T02:07:59.106Z,50,,,,,28.7,36.3
2018-01-23T02:08:09.108Z,50,,,,,28.7,
2018-01-23T02:08:19.106Z,50,,,,,28.7,
2018-01-23T02:08:29.106Z,50,,,,,28.9,
2018-01-23T02:08:39.106Z,50,,,,,28.7,
2018-01-23T02:08:49.105Z,50,,,,,28.7,
2018-01-23T02:08:59.106Z,50,,,,,28.9,
2018-01-23T02:09:09.106Z,50,0,5,0,,28.9,
2018-01-23T02:09:19.106Z,50,1,59,0,,28.9,
2018-01-23T02:09:29.106Z,50,,,,,28.7,
2018-01-23T02:09:39.106Z,50,0,5,0,,28.9,
2018-01-23T02:09:49.105Z,50,1,59,0,,28.9,36.3
2018-01-23T02:09:59.105Z,50,,,,,28.9,
2018-01-23T02:10:09.106Z,50,,,,,28.9,
2018-01-23T02:10:19.106Z,50,0,5,0,,28.9,
2018-01-23T02:10:29.105Z,50,,,,,28.9,
2018-01-23T02:10:39.105Z,50,1,59,0,,28.9,
2018-01-23T02:10:49.106Z,50,0,5,0,,28.9,
2018-01-23T02:10:59.107Z,50,1,59,0,,28.9,
2018-01-23T02:11:09.106Z,50,,,,,28.9,
2018-01-23T02:11:19.106Z,50,,,,,28.9,
2018-01-23T02:11:29.106Z,50,,,,,28.9,
2018-01-23T02:11:39.106Z,50,0,5,0,,28.9,
2018-01-23T02:11:49.105Z,50,1,59,0,,28.9,
2018-01-23T02:11:59.106Z,50,,,,,28.9,
2018-01-23T02:12:09.106Z,50,0,5,0,,28.9,
2018-01-23T02:12:19.105Z,50,1,59,0,,28.9,
2018-01-23T02:12:29.248Z,50,,,,,28.9,36.2
2018-01-23T02:12:39.106Z,50,0,5,0,,28.9,
2018-01-23T02:12:49.105Z,50,,,,,28.9,
2018-01-23T02:12:59.105Z,50,1,59,0,,28.9,
2018-01-23T02:13:09.106Z,50,,,,,28.9,
2018-01-23T02:13:19.106Z,50,,,,,28.9,
2018-01-23T02:13:29.106Z,50,,,,,28.9,
2018-01-23T02:13:39.106Z,50,0,5,0,,28.9,
2018-01-23T02:13:49.105Z,50,,,,,28.9,36.1
2018-01-23T02:13:59.105Z,50,1,59,0,,28.9,
2018-01-23T02:14:09.108Z,50,,,,,28.9,
2018-01-23T02:14:19.105Z,50,,,,,28.9,
2018-01-23T02:14:29.105Z,50,,,,,28.9,
2018-01-23T02:14:39.105Z,50,,,,,28.9,
2018-01-23T02:14:49.105Z,50,,,,,28.9,
2018-01-23T02:14:59.106Z,50,,,,,28.9,
2018-01-23T02:15:09.106Z,50,,,,,28.9,
2018-01-23T02:15:19.106Z,50,,,,,28.9,
2018-01-23T02:15:29.105Z,50,,,,,28.9,36
2018-01-23T02:15:39.106Z,50,,,,,28.9,
2018-01-23T02:15:49.105Z,50,,,,,28.9,
2018-01-23T02:15:59.106Z,50,,,,,28.9,
2018-01-23T02:16:09.106Z,50,,,,,28.9,
2018-01-23T02:16:19.105Z,50,,,,,28.9,
2018-01-23T02:16:29.106Z,50,,,,,28.9,
2018-01-23T02:16:39.105Z,50,,,,,28.9,
2018-01-23T02:16:49.105Z,50,,,,,28.9,35.9
2018-01-23T02:16:59.105Z,50,,,,,28.9,
2018-01-23T02:17:09.106Z,50,0,5,0,,28.9,
2018-01-23T02:17:19.175Z,50,1,59,0,,28.9,
2018-01-23T02:17:29.147Z,50,,,,,28.9,
2018-01-23T02:17:39.143Z,50,,,,,28.9,
2018-01-23T02:17:49.134Z,50,,,,,28.9,
2018-01-23T02:17:59.120Z,50,,,,,28.7,
2018-01-23T02:18:09.106Z,50,,,,,28.7,
2018-01-23T02:18:19.106Z,50,,,,,28.7,35.8
2018-01-23T02:18:29.106Z,50,,,,,28.7,
2018-01-23T02:18:39.106Z,50,,,,,28.7,
2018-01-23T02:18:49.106Z,50,,,,,28.7,
2018-01-23T02:18:59.105Z,50,,,,,28.7,
2018-01-23T02:19:09.106Z,50,,,,,28.7,
2018-01-23T02:19:19.105Z,50,,,,,28.7,
2018-01-23T02:19:29.106Z,50,,,,,28.7,
2018-01-23T02:19:39.105Z,50,1,59,0,0,28.7,35.8
2018-01-23T02:19:49.105Z,50,,,,,28.7,35.7
2018-01-23T02:19:59.106Z,50,,,,,28.7,
2018-01-23T02:20:09.105Z,50,,,,,28.7,
2018-01-23T02:20:19.105Z,50,,,,,28.7,
2018-01-23T02:20:29.105Z,50,,,,,28.7,
2018-01-23T02:20:39.107Z,50,,,,,28.7,
2018-01-23T02:20:49.105Z,50,,,,,28.7,
2018-01-23T02:20:59.105Z,50,,,,,28.7,
2018-01-23T02:21:09.106Z,50,,,,,28.7,
2018-01-23T02:21:19.105Z,50,,,,,28.7,
2018-01-23T02:21:29.105Z,50,,,,,28.7,35.6
2018-01-23T02:21:39.105Z,50,,,,,28.7,
2018-01-23T02:21:49.105Z,50,,,,,28.7,
2018-01-23T02:21:59.105Z,50,,,,,28.7,
2018-01-23T02:22:09.105Z,50,,,,,28.7,
2018-01-23T02:22:19.105Z,50,,,,,28.7,
2018-01-23T02:22:29.105Z,50,,,,,28.7,
2018-01-23T02:22:39.105Z,50,,,,,28.7,
2018-01-23T02:22:49.105Z,50,,,,,28.7,
2018-01-23T02:22:59.105Z,50,,,,,28.7,
2018-01-23T02:23:09.105Z,50,,,,,28.7,
2018-01-23T02:23:19.105Z,50,,,,,28.7,35.5
2018-01-23T02:23:29.105Z,50,,,,,28.6,
2018-01-23T02:23:39.105Z,50,,,,,28.6,
2018-01-23T02:23:49.105Z,50,,,,,28.6,
2018-01-23T02:23:59.105Z,50,,,,,28.6,
2018-01-23T02:24:09.106Z,50,,,,,28.6,
2018-01-23T02:24:19.106Z,50,,,,,28.6,
2018-01-23T02:24:29.105Z,50,,,,,28.6,
2018-01-23T02:24:39.107Z,50,,,,,28.6,
2018-01-23T02:24:49.106Z,50,,,,,28.6,
2018-01-23T02:24:59.105Z,50,,,,,28.6,
2018-01-23T02:25:09.105Z,50,,,,,28.6,
2018-01-23T02:25:19.105Z,50,,,,,28.6,35.4
2018-01-23T02:25:29.105Z,50,,,,,28.6,
2018-01-23T02:25:39.105Z,50,,,,,28.6,
2018-01-23T02:25:49.118Z,50,1,,0,37,28.6,40.7
2018-01-23T02:25:59.105Z,50,,,,29,28.6,39.9
2018-01-23T02:26:09.105Z,50,,,,29,28.6,37.7
2018-01-23T02:26:19.105Z,50,,,,29,28.6,35.6
2018-01-23T02:26:29.105Z,50,,,,30,28.6,34.2
2018-01-23T02:26:39.105Z,50,,,,29,28.6,33.9
2018-01-23T02:26:49.105Z,50,,,,,28.6,34.2
2018-01-23T02:26:59.105Z,50,,,,,28.6,34.7
2018-01-23T02:27:09.105Z,50,,,,,28.6,35.1
2018-01-23T02:27:19.105Z,50,,,,,28.6,35.4
2018-01-23T02:27:29.105Z,50,,,,,28.6,35.5
2018-01-23T02:27:39.105Z,50,,,,,28.5,35.6
2018-01-23T02:27:49.105Z,50,,,,,28.6,35.8
2018-01-23T02:27:59.105Z,50,,,,,28.6,36
2018-01-23T02:28:09.105Z,50,,,,,28.5,36.2
2018-01-23T02:28:19.105Z,50,,,,,28.5,36.4
2018-01-23T02:28:29.105Z,50,,,,30,28.6,36.6
2018-01-23T02:28:39.105Z,50,,,,29,28.6,36.9
2018-01-23T02:28:49.106Z,50,,,,29,28.6,37.2
2018-01-23T02:28:59.111Z,50,,,,,28.5,37.3
2018-01-23T02:29:09.105Z,50,,,,,28.6,37.6
2018-01-23T02:29:19.106Z,50,,,,,28.5,37.7
2018-01-23T02:29:29.106Z,50,,,,30,28.5,37.9
2018-01-23T02:29:39.105Z,50,,,,30,28.6,38.1
2018-01-23T02:29:49.105Z,50,,,,,28.6,38.2
2018-01-23T02:29:59.105Z,50,,,,29,28.6,38.4
2018-01-23T02:30:09.106Z,50,,,,,28.6,38.5
2018-01-23T02:30:19.105Z,50,,,,30,28.6,38.7
2018-01-23T02:30:29.105Z,50,,,,29,28.6,38.8
2018-01-23T02:30:39.105Z,50,,,,,28.6,39.1
2018-01-23T02:30:49.105Z,50,,,,,28.6,39.2
2018-01-23T02:30:59.105Z,50,,,,,28.6,39.4
2018-01-23T02:31:09.105Z,50,,,,30,28.6,39.5
2018-01-23T02:31:19.109Z,50,,,,29,28.6,39.7
2018-01-23T02:31:29.105Z,50,,,,,28.6,39.9
2018-01-23T02:31:39.105Z,50,,,,30,28.6,40
2018-01-23T02:31:49.106Z,50,,,,,28.6,40.1
2018-01-23T02:31:59.105Z,50,,,,29,28.6,40.3
2018-01-23T02:32:09.105Z,50,,,,,28.6,40.5
2018-01-23T02:32:19.105Z,50,,,,,28.6,40.6
2018-01-23T02:32:29.105Z,50,,,,,28.7,40.8
2018-01-23T02:32:39.105Z,50,,,,,28.7,41
2018-01-23T02:32:49.105Z,50,,,,,28.7,41.1
2018-01-23T02:32:59.161Z,50,,,,,28.7,41.3
2018-01-23T02:33:09.106Z,50,,,,30,28.7,41.4
2018-01-23T02:33:19.105Z,50,,,,29,28.7,41.6
2018-01-23T02:33:29.105Z,50,,,,30,28.7,41.7
2018-01-23T02:33:39.129Z,50,,,,29,28.7,41.9
2018-01-23T02:33:49.105Z,50,,,,30,28.7,42
2018-01-23T02:33:59.105Z,50,,,,29,28.9,42.2
2018-01-23T02:34:09.105Z,50,,,,,28.9,42.3
2018-01-23T02:34:19.105Z,50,,,,,28.9,42.4
2018-01-23T02:34:29.105Z,50,,,,,28.9,42.7
2018-01-23T02:34:39.105Z,50,1,,0,0,28.9,41.6
2018-01-23T02:34:49.106Z,50,,,,,28.9,39.3
2018-01-23T02:34:59.105Z,50,,,,,28.9,38.2
2018-01-23T02:35:09.105Z,50,,,,,28.9,37.9
2018-01-23T02:35:19.105Z,50,,,,,28.9,37.8
2018-01-23T02:35:29.105Z,50,,,,,29,37.7
2018-01-23T02:35:39.105Z,50,,,,,29,37.8
2018-01-23T02:35:49.105Z,50,,,,,29,37.7
2018-01-23T02:35:59.105Z,50,,,,,29,37.6
2018-01-23T02:36:09.105Z,50,,,,,29,37.5
2018-01-23T02:36:19.105Z,50,,,,,29,37.4
2018-01-23T02:36:29.105Z,50,,,,,29,37.3
2018-01-23T02:36:39.105Z,50,,,,,29,
2018-01-23T02:36:49.105Z,50,,,,,29,
2018-01-23T02:36:59.106Z,50,,,,,29.1,
2018-01-23T02:37:09.105Z,50,,,,,29.1,37.2
2018-01-23T02:37:19.105Z,50,,,,,29.1,
2018-01-23T02:37:29.105Z,50,,,,,29.1,37.1
2018-01-23T02:37:39.105Z,50,,,,,29.1,
2018-01-23T02:37:49.105Z,50,,,,,29.1,
2018-01-23T02:37:59.107Z,50,,,,,29.1,36.9
2018-01-23T02:38:09.105Z,50,,,,,29.1,
2018-01-23T02:38:19.105Z,50,,,,,29.1,
2018-01-23T02:38:29.105Z,50,,,,,29.1,
2018-01-23T02:38:39.105Z,50,,,,,29.1,
2018-01-23T02:38:49.105Z,50,,,,,29.1,
2018-01-23T02:38:59.105Z,50,,,,,29.2,
2018-01-23T02:39:09.109Z,50,,,,,29.2,
