Time,ActPow,PrimT,ChActive,HwActive,PrimTSet,HwTSet,HwTOutlet
2018-02-06T13:21:28.739Z,,,,,,50,31.6
2018-02-06T13:21:38.883Z,,,,,,50,31.5
2018-02-06T13:21:58.728Z,,,,,,50,31.5
2018-02-06T13:22:08.728Z,,,,,,50,31.5
2018-02-06T13:22:28.735Z,,,,,,50,31.4
2018-02-06T13:22:38.731Z,,,,,,50,31.4
2018-02-06T13:22:58.731Z,40,38.7,1,0,,50,31.4
2018-02-06T13:23:08.728Z,30,41.4,,,,50,31.4
2018-02-06T13:23:18.729Z,29,38.3,,,,50,31.3
2018-02-06T13:23:28.728Z,29,36.9,,,,50,31.3
2018-02-06T13:23:38.728Z,30,34.8,,,,50,31.3
2018-02-06T13:23:48.731Z,29,34.3,,,,50,31.3
2018-02-06T13:23:58.740Z,,,,,,50,31.2
2018-02-06T13:24:08.730Z,,35.1,,,,,
2018-02-06T13:24:18.729Z,,35.5,,,,50,31.2
2018-02-06T13:24:28.730Z,,,,,,50,31.2
2018-02-06T13:24:38.728Z,,35.8,,,,50,31
2018-02-06T13:24:48.730Z,29,36.1,,,,,
2018-02-06T13:24:58.728Z,30,36.3,,,,50,31
2018-02-06T13:25:08.788Z,,,,,,50,31
2018-02-06T13:25:18.728Z,29,36.7,,,,,
2018-02-06T13:25:28.729Z,30,36.9,,,,50,31
2018-02-06T13:25:38.739Z,29,37.2,,,,,
2018-02-06T13:25:48.730Z,,37.4,,,,50,30.9
2018-02-06T13:25:58.730Z,,,,,,50,30.9
2018-02-06T13:26:08.773Z,29,37.8,,,,,
2018-02-06T13:26:18.785Z,30,38,,,,50,30.9
2018-02-06T13:26:28.792Z,,,,,,50,30.9
2018-02-06T13:26:38.768Z,29,38.2,,,,50,30.9
2018-02-06T13:26:48.731Z,30,38.5,,,,,
2018-02-06T13:26:58.979Z,,38.7,,,,50,30.9
2018-02-06T13:27:08.728Z,,,,,,50,30.8
2018-02-06T13:27:18.728Z,30,39.1,,,,,
2018-02-06T13:27:28.730Z,,39.3,,,,50,30.8
2018-02-06T13:27:38.737Z,,,,,,50,30.8
2018-02-06T13:27:48.729Z,,39.6,,,,,
2018-02-06T13:27:58.734Z,,39.7,,,,50,30.8
2018-02-06T13:28:08.727Z,,,,,,50,30.8
2018-02-06T13:28:18.728Z,29,40,,,,,
2018-02-06T13:28:28.729Z,,,,,,50,30.8
2018-02-06T13:28:38.732Z,,40.1,,,,50,30.7
2018-02-06T13:28:48.729Z,,40.4,,,,,
2018-02-06T13:28:58.733Z,30,40.6,,,,50,30.7
2018-02-06T13:29:08.737Z,,,,,,50,30.7
2018-02-06T13:29:18.774Z,30,40.9,,,,,
2018-02-06T13:29:28.729Z,,41.1,,,,50,30.7
2018-02-06T13:29:38.730Z,29,41.2,,,,50,30.7
2018-02-06T13:29:48.747Z,,41.3,,,,50,30.7
2018-02-06T13:29:58.744Z,,,,,,50,30.7
2018-02-06T13:30:08.757Z,,41.7,,,,,
2018-02-06T13:30:18.775Z,,41.8,,,,50,30.7
2018-02-06T13:30:28.731Z,29,42,,,,,
2018-02-06T13:30:38.740Z,,42.2,,,,50,30.7
2018-02-06T13:30:48.805Z,,42.3,,,,50,30.7
2018-02-06T13:30:58.728Z,,,,,,50,30.7
2018-02-06T13:31:08.796Z,,42.7,,,,,
2018-02-06T13:31:18.731Z,,42.9,,,,50,30.7
2018-02-06T13:31:28.729Z,,43,,,,,
2018-02-06T13:31:38.739Z,,43.1,,,,50,30.7
2018-02-06T13:31:48.749Z,,43.3,,,,50,30.7
2018-02-06T13:31:58.737Z,,,,,,50,30.7
2018-02-06T13:32:08.729Z,30,43.6,,,,,
2018-02-06T13:32:18.730Z,31,43.9,,,,50,30.7
2018-02-06T13:32:28.728Z,,44.1,,,,,
2018-02-06T13:32:38.741Z,,44.3,,,,50,30.7
2018-02-06T13:32:48.728Z,,44.4,,,,50,30.7
2018-02-06T13:32:58.728Z,,,,,,50,30.7
2018-02-06T13:33:08.733Z,,44.7,,,,,
2018-02-06T13:33:18.728Z,30,44.8,,,,50,30.7
2018-02-06T13:33:38.740Z,,45,,,,50,30.7
2018-02-06T13:33:48.727Z,,45.1,,,,50,30.7
2018-02-06T13:33:58.728Z,,,,,,50,30.7
2018-02-06T13:34:08.751Z,35,45.6,,,,,
2018-02-06T13:34:18.759Z,35,46.1,,,,50,30.7
2018-02-06T13:34:28.761Z,,,,,,50,30.7
2018-02-06T13:34:38.729Z,,46.4,,,,50,30.8
2018-02-06T13:34:48.735Z,,46.7,,,,,
2018-02-06T13:34:58.737Z,,46.8,,,,50,30.8
2018-02-06T13:35:08.728Z,,47,,,,,
2018-02-06T13:35:18.728Z,34,47.1,,,,50,30.8
2018-02-06T13:35:38.728Z,,47.2,,,,50,30.8
2018-02-06T13:35:48.728Z,,47.4,,,,,
2018-02-06T13:35:58.728Z,,47.7,,,,50,30.8
2018-02-06T13:36:08.728Z,,,,,,50,30.9
2018-02-06T13:36:18.728Z,,47.9,,,,,
2018-02-06T13:36:28.728Z,,48.1,,,,50,30.9
2018-02-06T13:36:38.731Z,,48.2,,,,50,30.9
2018-02-06T13:36:48.731Z,,48.3,,,,50,30.9
2018-02-06T13:36:58.731Z,,,,,,50,30.9
2018-02-06T13:37:08.727Z,,48.6,,,,,
2018-02-06T13:37:18.739Z,,48.8,,,,50,30.9
2018-02-06T13:37:38.731Z,,49.1,,,,50,31
2018-02-06T13:37:48.730Z,37,49.4,,,,50,31
2018-02-06T13:37:58.728Z,,,,,,50,31
2018-02-06T13:38:08.728Z,40,50.3,,,,,
2018-02-06T13:38:18.728Z,,,,,,50,31
2018-02-06T13:38:28.729Z,39,50.5,,,,50,31
2018-02-06T13:38:38.728Z,,50.6,,,,,
2018-02-06T13:38:48.758Z,,51,,,,50,31.2
2018-02-06T13:38:58.740Z,,51.2,,,,50,31.2
2018-02-06T13:39:18.732Z,,51.3,,,,50,31.2
2018-02-06T13:39:28.741Z,,51.5,,,,50,31.3
2018-02-06T13:39:38.730Z,,51.6,,,,,
2018-02-06T13:39:48.729Z,,51.7,,,,50,31.3
2018-02-06T13:39:58.728Z,,51.8,,,,50,31.3
2018-02-06T13:40:08.735Z,,52.1,,,,,
2018-02-06T13:40:18.734Z,38,52.2,,,,50,31.4
2018-02-06T13:40:38.728Z,,52.3,,,,50,31.4
2018-02-06T13:40:48.729Z,,52.4,,,,50,31.4
2018-02-06T13:40:58.731Z,,52.6,,,,50,31.4
2018-02-06T13:41:08.728Z,,52.8,,,,,
2018-02-06T13:41:18.729Z,,53,,,,50,31.5
2018-02-06T13:41:28.728Z,,,,,,50,31.5
2018-02-06T13:41:38.729Z,,53.2,,,,50,31.5
2018-02-06T13:41:48.728Z,,53.4,,,,50,31.6
2018-02-06T13:41:58.728Z,,53.5,,,,50,31.6
2018-02-06T13:42:08.729Z,,53.6,,,,,
2018-02-06T13:42:18.737Z,,53.8,,,,50,31.6
2018-02-06T13:42:28.744Z,,54,,,,50,31.8
2018-02-06T13:42:38.737Z,39,54.4,,,,50,31.8
2018-02-06T13:42:48.728Z,,,,,,50,31.8
2018-02-06T13:42:58.728Z,,54.6,,,,,
2018-02-06T13:43:08.736Z,,54.7,,,,50,31.9
2018-02-06T13:43:18.733Z,,54.8,,,,50,31.9
2018-02-06T13:43:28.730Z,,55.1,,,,,
2018-02-06T13:43:38.734Z,,55.2,,,,50,32
2018-02-06T13:43:48.739Z,,,,,,50,32
2018-02-06T13:43:58.728Z,,55.3,,,,,
2018-02-06T13:44:08.731Z,,55.5,,,,50,32
2018-02-06T13:44:18.728Z,,55.6,,,,50,32.1
2018-02-06T13:44:28.728Z,,55.7,,,,,
2018-02-06T13:44:38.729Z,33,,,,,50,32.1
2018-02-06T13:44:48.728Z,,55.3,,,,50,32.2
2018-02-06T13:44:58.734Z,,,,,,50,32.2
2018-02-06T13:45:18.762Z,,55.4,,,,50,32.3
2018-02-06T13:45:28.729Z,,55.5,,,,50,32.3
2018-02-06T13:45:38.734Z,35,55.6,,,,,
2018-02-06T13:45:48.729Z,,56,,,,50,32.3
2018-02-06T13:45:58.729Z,,56.1,,,,50,32.4
2018-02-06T13:46:08.731Z,,56.2,,,,,
2018-02-06T13:46:18.730Z,,56.3,,,,50,32.4
2018-02-06T13:46:28.730Z,,56.4,,,,,
2018-02-06T13:46:38.728Z,,56.6,,,,50,32.5
2018-02-06T13:46:48.732Z,,56.8,,,,50,32.5
2018-02-06T13:46:58.788Z,,,,,,50,32.6
2018-02-06T13:47:09.005Z,,57,,,,,
2018-02-06T13:47:18.744Z,,,,,,50,32.7
2018-02-06T13:47:28.750Z,,57.1,,,,,
2018-02-06T13:47:38.729Z,36,57.2,,,,50,32.7
2018-02-06T13:47:48.728Z,,57.3,,,,50,32.7
2018-02-06T13:47:58.728Z,,57.4,,,,50,32.8
2018-02-06T13:48:08.742Z,,57.6,,,,,
2018-02-06T13:48:18.784Z,,57.7,,,,50,32.8
2018-02-06T13:48:28.782Z,,57.8,,,,50,32.9
2018-02-06T13:48:38.800Z,,,,,,50,32.9
2018-02-06T13:48:48.774Z,,58,,,,50,32.9
2018-02-06T13:48:58.770Z,31,57.9,,,,50,33.1
2018-02-06T13:49:08.728Z,,57.6,,,,50,33.1
2018-02-06T13:49:18.732Z,,57.4,,,,,
2018-02-06T13:49:28.735Z,,,,,,50,33.2
2018-02-06T13:49:38.732Z,31,57.7,,,,50,33.2
2018-02-06T13:49:48.736Z,31,57.7,1,0,59,50,33.2
2018-02-06T13:49:58.733Z,32,57.8,,,,50,33.3
2018-02-06T13:50:08.733Z,,57.9,,,,50,33.3
2018-02-06T13:50:18.742Z,32,58,,,,50,33.3
2018-02-06T13:50:28.728Z,,,,,,50,33.4
2018-02-06T13:50:38.742Z,31,58.1,,,,50,33.4
2018-02-06T13:50:48.736Z,32,58.2,,,,50,33.4
2018-02-06T13:50:58.777Z,31,,,,,50,33.5
2018-02-06T13:51:08.739Z,,58.3,,,,50,33.5
2018-02-06T13:51:18.728Z,,58.4,,,,50,33.5
2018-02-06T13:51:28.738Z,32,58.5,,,,50,33.6
2018-02-06T13:51:38.739Z,29,,,,,50,33.6
2018-02-06T13:51:48.740Z,,58.4,,,,50,33.6
2018-02-06T13:51:58.743Z,30,,,,,50,33.7
2018-02-06T13:52:08.818Z,29,,,,,50,33.7
2018-02-06T13:52:18.791Z,,58.5,,,,50,33.7
2018-02-06T13:52:28.736Z,,,,,,50,33.8
2018-02-06T13:52:38.840Z,,58.6,,,,50,33.8
2018-02-06T13:52:48.746Z,0,,,,,50,33.8
2018-02-06T13:52:58.728Z,,56.7,1,0,,50,33.9
2018-02-06T13:53:09.187Z,,54.9,,,,50,33.9
2018-02-06T13:53:18.728Z,,54.3,,,,50,33.9
2018-02-06T13:53:28.734Z,,54.1,,,,50,34
2018-02-06T13:53:38.743Z,,53.9,,,,50,34
2018-02-06T13:53:48.774Z,,53.8,,,,50,34
2018-02-06T13:53:59.045Z,,53.7,,,,50,34
2018-02-06T13:54:08.729Z,,,,,,50,34.1
2018-02-06T13:54:18.729Z,,53.5,,,,50,34.1
2018-02-06T13:54:28.826Z,,53.3,,,,50,34.1
2018-02-06T13:54:38.731Z,,53.1,,,,50,34.2
2018-02-06T13:54:48.728Z,,52.9,,,,50,34.2
2018-02-06T13:54:58.734Z,,52.8,,,,50,34.2
2018-02-06T13:55:08.788Z,,52.7,,,,50,34.2
2018-02-06T13:55:18.836Z,,52.6,,,,50,34.3
2018-02-06T13:55:28.740Z,,,,,,50,34.3
2018-02-06T13:55:38.733Z,,52.3,,,,50,34.3
2018-02-06T13:55:48.731Z,,52.2,,,,50,34.3
2018-02-06T13:55:58.761Z,,52.1,,,,50,34.4
2018-02-06T13:56:08.770Z,,52,,,,50,34.4
2018-02-06T13:56:18.731Z,,,,,,50,34.4
2018-02-06T13:56:28.730Z,,,,,,50,34.4
2018-02-06T13:56:38.731Z,,51.9,,,,50,34.5
2018-02-06T13:56:48.731Z,,,,,,50,34.5
2018-02-06T13:56:58.728Z,,,,,,50,34.5
2018-02-06T13:57:08.749Z,,,,,,50,34.5
2018-02-06T13:57:18.742Z,,51.8,,,,,
2018-02-06T13:57:28.743Z,,,,,,50,34.6
2018-02-06T13:57:38.751Z,,,,,,50,34.6
2018-02-06T13:57:48.781Z,,,,,,50,34.6
2018-02-06T13:57:58.766Z,,,,,,50,34.6
2018-02-06T13:58:08.772Z,,,,,,50,34.6
2018-02-06T13:58:18.776Z,,,,,,50,34.6
2018-02-06T13:58:28.744Z,,51.9,,,,,
2018-02-06T13:58:38.858Z,,,,,,50,34.7
2018-02-06T13:58:48.838Z,,,,,,50,34.7
2018-02-06T13:58:58.773Z,,52,,,,,
2018-02-06T13:59:08.850Z,,,,,,50,34.7
2018-02-06T13:59:18.799Z,,,,,,50,34.7
2018-02-06T13:59:38.826Z,,52.1,,,,50,34.8
2018-02-06T13:59:48.750Z,,,,,,50,34.7
2018-02-06T14:00:08.805Z,,,,,,50,34.8
2018-02-06T14:00:18.778Z,,,,,,50,34.8
2018-02-06T14:00:38.768Z,,,,,,50,34.8
2018-02-06T14:00:48.763Z,,,,,,50,34.8
2018-02-06T14:01:08.769Z,,,,,,50,34.8
2018-02-06T14:01:18.800Z,,,,,,50,34.8
2018-02-06T14:01:28.846Z,,52,,,,,
2018-02-06T14:01:38.832Z,,,,,,50,34.9
2018-02-06T14:01:48.839Z,,,,,,50,34.9
2018-02-06T14:02:08.790Z,,,,,,50,34.9
2018-02-06T14:02:18.819Z,,,,,,50,34.9
2018-02-06T14:02:28.906Z,,52,,,,50,34.9
2018-02-06T14:02:38.730Z,,51.9,,,,50,34.9
2018-02-06T14:02:48.775Z,,,,,,50,34.9
2018-02-06T14:02:58.812Z,,,0,0,5,,
2018-02-06T14:03:08.860Z,,,,,,50,34.9
2018-02-06T14:03:18.769Z,,,,,,50,34.9
2018-02-06T14:03:38.825Z,,51.8,,,,50,34.9
2018-02-06T14:03:48.837Z,,,,,,50,34.9
2018-02-06T14:04:08.799Z,,,,,,50,34.9
2018-02-06T14:04:18.757Z,,51.7,,,,50,34.9
2018-02-06T14:04:28.761Z,,,1,0,59,,
2018-02-06T14:04:38.729Z,,,,,,50,34.9
2018-02-06T14:04:48.728Z,,,,,,50,34.9
2018-02-06T14:04:58.729Z,,51.6,0,0,5,,
2018-02-06T14:05:08.754Z,,,,,,50,34.9
2018-02-06T14:05:18.729Z,,,1,0,59,,
2018-02-06T14:05:28.899Z,,,,,,50,34.9
2018-02-06T14:05:38.730Z,,51.6,0,0,5,50,35.1
2018-02-06T14:05:48.728Z,,51.5,,,,,
2018-02-06T14:05:58.753Z,,,,,,50,34.9
2018-02-06T14:06:08.732Z,,,,,,50,34.9
2018-02-06T14:06:18.736Z,,51.4,,,,,
2018-02-06T14:06:28.729Z,,,,,,50,34.9
2018-02-06T14:06:38.815Z,,,,,,50,34.9
2018-02-06T14:06:48.795Z,,,,,,50,34.9
2018-02-06T14:07:08.819Z,,51.3,,,,50,34.9
2018-02-06T14:07:18.757Z,,,,,,50,34.9
2018-02-06T14:07:38.749Z,,,,,,50,34.9
2018-02-06T14:07:48.758Z,,,,,,50,34.9
2018-02-06T14:07:58.798Z,,51.2,,,,,
2018-02-06T14:08:08.804Z,,,,,,50,34.9
2018-02-06T14:08:18.807Z,,,,,,50,34.9
2018-02-06T14:08:28.798Z,,51.1,,,,,
2018-02-06T14:08:38.748Z,,,,,,50,34.9
2018-02-06T14:08:48.737Z,,,,,,50,34.9
2018-02-06T14:09:08.739Z,,,,,,50,34.9
2018-02-06T14:09:18.730Z,,,,,,50,34.9
2018-02-06T14:09:28.728Z,,51,,,,,
2018-02-06T14:09:38.729Z,,,,,,50,34.9
2018-02-06T14:09:48.729Z,,,,,,50,34.9
2018-02-06T14:09:59.333Z,,50.9,,,,,
2018-02-06T14:10:08.748Z,,,,,,50,34.9
2018-02-06T14:10:18.728Z,,,,,,50,34.9
2018-02-06T14:10:38.733Z,,,,,,50,34.9
2018-02-06T14:10:48.728Z,,,,,,50,34.9
2018-02-06T14:10:58.731Z,,50.7,,,,,
2018-02-06T14:11:08.895Z,,,,,,50,34.9
2018-02-06T14:11:18.731Z,,,,,,50,34.9
2018-02-06T14:11:28.729Z,,50.6,,,,,
2018-02-06T14:11:38.728Z,,,,,,50,34.8
2018-02-06T14:11:48.730Z,,,,,,50,34.8
2018-02-06T14:12:08.733Z,,,,,,50,34.8
2018-02-06T14:12:18.730Z,,,,,,50,34.8
2018-02-06T14:12:28.728Z,,50.5,,,,,
2018-02-06T14:12:38.729Z,,,,,,50,34.8
2018-02-06T14:12:48.730Z,,,,,,50,34.8
2018-02-06T14:13:08.728Z,,,,,,50,34.8
2018-02-06T14:13:18.824Z,,,,,,50,34.8
2018-02-06T14:13:28.744Z,,50.4,,,,,
2018-02-06T14:13:38.734Z,,,,,,50,34.8
2018-02-06T14:13:48.728Z,,,,,,50,34.8
2018-02-06T14:14:08.729Z,,50.3,,,,50,34.8
2018-02-06T14:14:18.728Z,,,,,,50,34.8
2018-02-06T14:14:38.728Z,,,,,,50,34.7
2018-02-06T14:14:48.729Z,,,,,,50,34.7
2018-02-06T14:15:08.729Z,,50.2,,,,50,34.7
2018-02-06T14:15:18.729Z,,,,,,50,34.7
2018-02-06T14:15:38.729Z,,,,,,50,34.7
2018-02-06T14:15:48.739Z,,,,,,50,34.7
2018-02-06T14:15:58.753Z,,50.1,,,,,
2018-02-06T14:16:08.729Z,,,,,,50,34.7
2018-02-06T14:16:18.728Z,,,,,,50,34.7
2018-02-06T14:16:38.728Z,,,,,,50,34.7
2018-02-06T14:16:48.729Z,,,,,,50,34.7
2018-02-06T14:16:58.729Z,,50,,,,,
2018-02-06T14:17:08.730Z,,,,,,50,34.6
2018-02-06T14:17:18.728Z,,,,,,50,34.6
2018-02-06T14:17:38.729Z,,49.9,,,,50,34.6
2018-02-06T14:17:48.728Z,,50,,,,50,34.6
2018-02-06T14:17:58.768Z,,49.9,,,,,
2018-02-06T14:18:08.790Z,,,,,,50,34.6
2018-02-06T14:18:18.809Z,,,,,,50,34.6
2018-02-06T14:18:38.729Z,,,,,,50,34.5
2018-02-06T14:18:48.778Z,,,,,,50,34.5
2018-02-06T14:18:58.837Z,,49.8,,,,,
2018-02-06T14:19:09.119Z,,,,,,50,34.5
2018-02-06T14:19:18.750Z,,,,,,50,34.5
2018-02-06T14:19:38.730Z,,,,,,50,34.5
2018-02-06T14:19:48.770Z,,,,,,50,34.5
2018-02-06T14:19:58.756Z,,49.7,,,,,
2018-02-06T14:20:08.770Z,,,,,,50,34.5
2018-02-06T14:20:18.728Z,,,,,,50,34.5
2018-02-06T14:20:38.795Z,,,,,,50,34.4
2018-02-06T14:20:48.831Z,,,,,,50,34.4
2018-02-06T14:20:58.758Z,,49.6,,,,,
2018-02-06T14:21:08.808Z,,,,,,50,34.4
2018-02-06T14:21:18.783Z,,,,,,50,34.4
2018-02-06T14:21:38.732Z,,,,,,50,34.4
2018-02-06T14:21:48.758Z,,,,,,50,34.4
2018-02-06T14:21:58.730Z,,49.5,,,,,
2018-02-06T14:22:08.730Z,,,,,,50,34.3
2018-02-06T14:22:18.728Z,,,,,,50,34.3
2018-02-06T14:22:38.730Z,,,,,,50,34.3
2018-02-06T14:22:48.731Z,,,,,,50,34.3
2018-02-06T14:23:08.735Z,,49.4,,,,50,34.3
2018-02-06T14:23:18.728Z,,,,,,50,34.3
2018-02-06T14:23:38.743Z,,,,,,50,34.3
2018-02-06T14:23:48.756Z,,,,,,50,34.2
2018-02-06T14:24:08.742Z,,49.3,,,,50,34.2
2018-02-06T14:24:18.754Z,,,,,,50,34.2
2018-02-06T14:24:38.766Z,,,,,,50,34.2
2018-02-06T14:24:48.735Z,,,,,,50,34.2
2018-02-06T14:25:09.071Z,,,,,,50,34.2
2018-02-06T14:25:18.830Z,,,,,,50,34.2
2018-02-06T14:25:29.064Z,,49.2,,,,,
2018-02-06T14:25:38.761Z,,,,,,50,34.1
2018-02-06T14:25:48.746Z,,,,,,50,34.1
2018-02-06T14:26:08.729Z,,,,,,50,34.1
2018-02-06T14:26:18.747Z,,,,,,50,34.1
2018-02-06T14:26:38.729Z,,49.1,,,,50,34.1
2018-02-06T14:26:52.820Z,,,,,,50,34.1
2018-02-06T14:27:08.733Z,,,,,,50,34.1
2018-02-06T14:27:18.745Z,,,,,,50,34
2018-02-06T14:27:38.730Z,,49,,,,50,34
2018-02-06T14:27:48.762Z,,,,,,50,34
2018-02-06T14:28:08.762Z,,,,,,50,34
2018-02-06T14:28:18.801Z,,,,,,50,34
2018-02-06T14:28:38.729Z,,48.9,,,,50,33.9
2018-02-06T14:28:58.728Z,,,,,,50,33.9
2018-02-06T14:29:08.731Z,,,,,,50,33.9
2018-02-06T14:29:28.730Z,,,,,,50,33.9
2018-02-06T14:29:38.985Z,,,,,,50,33.9
2018-02-06T14:29:48.792Z,,,,,,50,33.9
2018-02-06T14:29:58.734Z,,48.8,,,,,
2018-02-06T14:30:08.789Z,,,,,,50,33.8
2018-02-06T14:30:18.752Z,,,,,,50,33.8
2018-02-06T14:30:38.794Z,,,,,,50,33.8
2018-02-06T14:30:48.761Z,,,,,,50,33.8
2018-02-06T14:31:08.739Z,,48.7,,,,50,33.8
2018-02-06T14:31:18.751Z,,,,,,50,33.8
2018-02-06T14:31:38.757Z,,,,,,50,33.7
2018-02-06T14:31:48.797Z,,,,,,50,33.7
2018-02-06T14:32:08.796Z,,,,,,50,33.7
2018-02-06T14:32:18.730Z,,,,,,50,33.7
2018-02-06T14:32:28.733Z,,48.6,,,,,
2018-02-06T14:32:38.760Z,,,,,,50,33.7
2018-02-06T14:32:48.852Z,,,,,,50,33.7
2018-02-06T14:33:08.735Z,,,,,,50,33.6
2018-02-06T14:33:18.814Z,,,,,,50,33.6
2018-02-06T14:33:38.842Z,,48.5,,,,50,33.6
2018-02-06T14:33:48.761Z,,,,,,50,33.6
2018-02-06T14:34:08.754Z,,,,,,50,33.6
2018-02-06T14:34:18.869Z,,,,,,50,33.6
2018-02-06T14:34:38.775Z,,,,,,50,33.5
2018-02-06T14:34:48.746Z,,,,,,50,33.5
2018-02-06T14:34:58.733Z,,48.4,,,,,
2018-02-06T14:35:08.812Z,,,,,,50,33.5
2018-02-06T14:35:18.733Z,,,,,,50,33.5
2018-02-06T14:35:38.746Z,,,,,,50,33.5
2018-02-06T14:35:48.785Z,,,,,,50,33.4
2018-02-06T14:36:08.900Z,,48.3,,,,50,33.4
2018-02-06T14:36:18.732Z,,,,,,50,33.4
2018-02-06T14:36:38.736Z,,,,,,50,33.4
2018-02-06T14:36:48.750Z,,,,,,50,33.4
2018-02-06T14:37:08.731Z,,,,,,50,33.4
2018-02-06T14:37:18.758Z,,,,,,50,33.3
2018-02-06T14:37:28.735Z,,48.2,,,,,
2018-02-06T14:37:38.814Z,,,,,,50,33.3
2018-02-06T14:37:48.732Z,,,,,,50,33.3
2018-02-06T14:38:08.729Z,,,,,,50,33.3
2018-02-06T14:38:18.746Z,,,,,,50,33.3
2018-02-06T14:38:28.728Z,,48.1,,,,,
2018-02-06T14:38:38.730Z,,,,,,50,33.2
2018-02-06T14:38:48.729Z,,,,,,50,33.2
2018-02-06T14:39:08.730Z,,,,,,50,33.2
2018-02-06T14:39:18.728Z,,,,,,50,33.2
2018-02-06T14:39:38.729Z,,,,,,50,33.2
2018-02-06T14:39:48.764Z,,,,,,50,33.2
2018-02-06T14:39:58.730Z,,48,,,,,
2018-02-06T14:40:08.732Z,,,,,,50,33.1
2018-02-06T14:40:18.733Z,,,,,,50,33.1
2018-02-06T14:40:38.729Z,,,,,,50,33.1
2018-02-06T14:40:48.739Z,,,,,,50,33.1
2018-02-06T14:40:58.728Z,,,,,,50,33.1
2018-02-06T14:41:08.728Z,,47.9,,,,,
2018-02-06T14:41:18.728Z,,,,,,50,33.1
2018-02-06T14:41:28.728Z,,,,,,50,32.9
2018-02-06T14:41:38.738Z,,,,,,50,32.9
2018-02-06T14:41:58.734Z,,,,,,50,32.9
2018-02-06T14:42:08.761Z,,,,,,50,32.9
2018-02-06T14:42:28.728Z,,47.8,,,,50,32.9
2018-02-06T14:42:38.732Z,,,,,,50,32.8
2018-02-06T14:42:48.730Z,,,,,,50,32.8
2018-02-06T14:43:08.730Z,,,,,,50,32.8
2018-02-06T14:43:18.729Z,,,,,,50,32.8
2018-02-06T14:43:38.731Z,,,,,,50,32.8
2018-02-06T14:43:48.729Z,,,,,,50,32.7
2018-02-06T14:43:58.752Z,,47.7,,,,,
2018-02-06T14:44:08.730Z,,,,,,50,32.7
2018-02-06T14:44:18.730Z,,,,,,50,32.7
2018-02-06T14:44:38.734Z,,,,,,50,32.7
2018-02-06T14:44:48.728Z,,,,,,50,32.7
2018-02-06T14:44:58.730Z,,47.6,,,,,
2018-02-06T14:45:08.742Z,,,,,,50,32.7
2018-02-06T14:45:18.728Z,,,,,,50,32.6
2018-02-06T14:45:38.729Z,,,,,,50,32.6
2018-02-06T14:45:48.730Z,,,,,,50,32.6
2018-02-06T14:46:08.737Z,,,,,,50,32.6
2018-02-06T14:46:18.728Z,,,,,,50,32.6
2018-02-06T14:46:28.735Z,,47.4,,,,,
2018-02-06T14:46:38.735Z,,,,,,50,32.5
2018-02-06T14:46:48.732Z,,,,,,50,32.5
2018-02-06T14:46:58.744Z,,,,,,50,32.5
2018-02-06T14:47:08.737Z,,,1,0,59,50,32.5
2018-02-06T14:47:18.742Z,,,0,0,5,,
2018-02-06T14:47:28.741Z,,47.3,,,,50,32.5
2018-02-06T14:47:38.745Z,,,1,0,59,50,32.5
2018-02-06T14:47:48.747Z,,,0,0,5,,
2018-02-06T14:47:58.741Z,,,,,,50,32.4
2018-02-06T14:48:08.733Z,,,,,,50,32.4
2018-02-06T14:48:18.745Z,,,1,0,59,,
2018-02-06T14:48:28.799Z,,,,,,50,32.4
2018-02-06T14:48:38.739Z,,,0,0,5,50,32.4
2018-02-06T14:48:48.791Z,,47.2,1,0,59,50,32.4
2018-02-06T14:48:58.737Z,,,0,0,5,50,32.4
2018-02-06T14:49:08.736Z,,,1,0,59,,
2018-02-06T14:49:18.737Z,,,,,,50,32.3
2018-02-06T14:49:28.735Z,,,,,,50,32.3
2018-02-06T14:49:38.745Z,,,,,,50,32.3
2018-02-06T14:49:48.764Z,0,47.2,1,0,59,,
2018-02-06T14:49:58.790Z,,,,,,50,32.3
2018-02-06T14:50:08.785Z,,,,,,50,32.3
2018-02-06T14:50:18.771Z,,47.1,,,,,
2018-02-06T14:50:28.761Z,,,,,,50,32.3
2018-02-06T14:50:38.732Z,,,,,,50,32.2
2018-02-06T14:50:48.728Z,,,,,,50,32.2
2018-02-06T14:51:08.732Z,,,,,,50,32.2
2018-02-06T14:51:18.746Z,,,,,,50,32.2
2018-02-06T14:51:28.728Z,,47,,,,,
2018-02-06T14:51:39.101Z,,,,,,50,32.2
2018-02-06T14:51:48.732Z,,,,,,50,32.2
2018-02-06T14:52:08.731Z,,,,,,50,32.2
2018-02-06T14:52:18.734Z,,,,,,50,32.1
2018-02-06T14:52:28.729Z,,46.9,,,,50,32.1
2018-02-06T14:52:38.728Z,,47,,,,50,32.1
2018-02-06T14:52:48.728Z,,46.9,,,,,
2018-02-06T14:52:58.728Z,,,,,,50,32.1
2018-02-06T14:53:08.728Z,,,,,,50,32.1
2018-02-06T14:53:33.724Z,,,,,,50,32
2018-02-06T14:53:38.756Z,42,50.5,1,0,,50,32.1
2018-02-06T14:53:48.740Z,30,49.9,,,,50,32
2018-02-06T14:53:58.749Z,29,42.9,,,,50,32
2018-02-06T14:54:08.731Z,29,38.9,,,,50,32
2018-02-06T14:54:18.730Z,29,35.8,,,,50,32
