Time,HwActive,HwTSet,ActPow,ChActive,PrimTSet,PrimT,HwTOutlet
2018-01-31T12:59:48.899Z,,50,,,,,31.4
2018-01-31T12:59:58.916Z,,,,,,38,
2018-01-31T13:00:10.132Z,,50,,,,,31.4
2018-01-31T13:00:18.920Z,,50,,,,,31.3
2018-01-31T13:00:38.900Z,,50,,,,,31.3
2018-01-31T13:00:48.905Z,,50,,,,,31.3
2018-01-31T13:01:09.009Z,,50,,,,,31.3
2018-01-31T13:01:18.958Z,,50,,,,,31.2
2018-01-31T13:01:28.901Z,,50,,,,38,31.2
2018-01-31T13:01:42.850Z,,50,,,,37.9,31.2
2018-01-31T13:01:58.926Z,,50,,,,,31.2
2018-01-31T13:02:08.969Z,,50,,,,,31
2018-01-31T13:02:31.007Z,,50,,,,,31
2018-01-31T13:02:39.082Z,,50,,,,,31
2018-01-31T13:02:50.283Z,,50,,,,,31
2018-01-31T13:03:08.942Z,,50,,,,,31
2018-01-31T13:03:19.031Z,,50,,,,,30.9
2018-01-31T13:03:28.940Z,,,,,,37.8,
2018-01-31T13:03:38.940Z,,50,,,,,30.9
2018-01-31T13:03:49.098Z,,50,,,,,30.9
2018-01-31T13:04:08.962Z,,50,,,,,30.9
2018-01-31T13:04:19.023Z,,50,,,,,30.8
2018-01-31T13:04:38.915Z,,50,,,,,30.8
2018-01-31T13:04:48.948Z,,50,,,,,30.8
2018-01-31T13:05:09.060Z,,50,,,,37.7,30.8
2018-01-31T13:05:19.056Z,,50,,,,,30.7
2018-01-31T13:05:38.887Z,,50,,,,,30.7
2018-01-31T13:05:48.897Z,,50,,,,,30.7
2018-01-31T13:06:08.980Z,,50,,,,,30.7
2018-01-31T13:06:18.939Z,,50,,,,,30.7
2018-01-31T13:06:28.977Z,,,,,,37.6,
2018-01-31T13:06:38.948Z,,50,,,,,30.6
2018-01-31T13:06:48.991Z,,50,,,,,30.6
2018-01-31T13:07:09.040Z,,50,,,,,30.6
2018-01-31T13:07:18.906Z,,50,,,,,30.6
2018-01-31T13:07:42.802Z,,50,,,,,30.4
2018-01-31T13:07:48.989Z,,50,,,,,30.4
2018-01-31T13:08:08.942Z,,50,,,,37.5,30.4
2018-01-31T13:08:18.922Z,,50,,,,,30.4
2018-01-31T13:08:39.119Z,,50,,,,,30.4
2018-01-31T13:08:49.066Z,,50,,,,,30.3
2018-01-31T13:09:08.996Z,,50,,,,,30.3
2018-01-31T13:09:18.944Z,,50,,,,,30.3
2018-01-31T13:09:39.091Z,,50,,,,,30.3
2018-01-31T13:09:48.936Z,,50,,,,,30.2
2018-01-31T13:09:58.975Z,,,,,,37.4,
2018-01-31T13:10:08.955Z,,50,,,,,30.2
2018-01-31T13:10:18.898Z,,50,,,,,30.2
2018-01-31T13:10:39.134Z,,50,,,,,30.2
2018-01-31T13:10:49.041Z,,50,,,,,30.2
2018-01-31T13:11:08.920Z,,50,,,,,30.1
2018-01-31T13:11:19.017Z,,50,,,,,30.1
2018-01-31T13:11:29.045Z,,,,,,37.3,
2018-01-31T13:11:39.099Z,,50,,,,,30.1
2018-01-31T13:11:49.056Z,,50,,,,,30.1
2018-01-31T13:12:08.894Z,,50,,,,,30
2018-01-31T13:12:18.902Z,,50,,,,,30
2018-01-31T13:12:38.945Z,,50,,,,,30
2018-01-31T13:12:49.042Z,1,50,33,0,0,37.4,37.4
2018-01-31T13:12:59.009Z,,50,37,,,38.6,38.1
2018-01-31T13:13:08.963Z,0,,0,0,,39.2,
2018-01-31T13:13:18.929Z,,50,,,,39.1,38.7
2018-01-31T13:13:29.063Z,,50,,,,,38.5
2018-01-31T13:13:38.927Z,,50,,,,38.9,38.4
2018-01-31T13:13:58.895Z,,50,,,,,38.2
2018-01-31T13:14:08.901Z,,50,,,,,38.2
2018-01-31T13:14:18.918Z,,,,,5,,
2018-01-31T13:14:29.022Z,,50,,,,,38
2018-01-31T13:14:39.097Z,,50,,,,38.8,37.9
2018-01-31T13:14:48.991Z,,50,,,,,37.8
2018-01-31T13:15:09.055Z,,50,,,,,37.6
2018-01-31T13:15:19.047Z,0,50,0,0,0,37.9,37.4
2018-01-31T13:15:29.106Z,,,,,,37.9,
2018-01-31T13:15:39.089Z,,50,,,,,37.1
2018-01-31T13:15:59.012Z,,50,,,,,36.9
2018-01-31T13:16:09.214Z,,50,,,,,36.8
2018-01-31T13:16:19.021Z,,,,,5,37.8,
2018-01-31T13:16:29.027Z,,50,,,,,36.7
2018-01-31T13:16:39.035Z,,50,,,,,36.7
2018-01-31T13:16:49.055Z,,50,,,,,36.6
2018-01-31T13:17:09.110Z,,50,,,,,36.5
2018-01-31T13:17:18.940Z,,50,,,,,36.4
2018-01-31T13:17:39.061Z,,50,,,,37.7,36.3
2018-01-31T13:17:49.019Z,,50,,,,,36.2
2018-01-31T13:18:08.992Z,,50,,,,,36.1
2018-01-31T13:18:18.948Z,,50,,,,,36
2018-01-31T13:18:39.056Z,,50,,,,,35.9
2018-01-31T13:18:49.096Z,,50,,,,,35.8
2018-01-31T13:18:59.024Z,,,,,,37.6,
2018-01-31T13:19:09.055Z,,50,,,,,35.7
2018-01-31T13:19:18.991Z,,50,,,,,35.6
2018-01-31T13:19:39.046Z,,50,,,,,35.5
2018-01-31T13:19:49.062Z,,50,,,,,35.5
2018-01-31T13:20:08.894Z,,50,,,,,35.4
2018-01-31T13:20:19.040Z,,50,,,,,35.3
2018-01-31T13:20:29.076Z,1,,45,0,0,37.5,
2018-01-31T13:20:39.005Z,0,50,0,0,,39.4,37.9
2018-01-31T13:20:48.909Z,0,50,,0,,39.1,38.2
2018-01-31T13:20:58.957Z,,,,,,38.8,
2018-01-31T13:21:09.349Z,,50,,,,,38
2018-01-31T13:21:19.056Z,,,,,,38.7,
2018-01-31T13:21:28.895Z,,50,,,,,37.8
2018-01-31T13:21:39.102Z,,50,,,,,37.7
2018-01-31T13:21:48.977Z,,50,,,,,37.7
2018-01-31T13:21:58.990Z,,,,,5,,
2018-01-31T13:22:08.991Z,,50,,,,38.6,37.5
2018-01-31T13:22:19.085Z,,50,,,,,37.4
2018-01-31T13:22:39.042Z,,50,,,,,37.3
2018-01-31T13:22:48.898Z,,50,,,,,37.2
2018-01-31T13:23:08.896Z,,50,,,,,36.9
2018-01-31T13:23:18.973Z,,50,,,,,36.8
2018-01-31T13:23:39.052Z,,50,,,,38.5,36.7
2018-01-31T13:23:49.089Z,,50,,,,,36.6
2018-01-31T13:24:20.870Z,,50,,,,,36.4
2018-01-31T13:24:32.777Z,,50,,,,,36.4
2018-01-31T13:24:42.588Z,,50,,,,,36.2
2018-01-31T13:24:54.534Z,,50,,,,,36.1
2018-01-31T13:25:04.334Z,,,,,,38.4,
2018-01-31T13:25:14.806Z,,50,,,,,36
2018-01-31T13:25:25.258Z,,50,,,,,35.9
2018-01-31T13:25:44.998Z,,50,,,,,35.8
2018-01-31T13:25:54.730Z,,50,,,,,35.7
2018-01-31T13:26:16.513Z,,50,,,,,35.6
2018-01-31T13:26:26.618Z,,50,,,,,35.5
2018-01-31T13:26:44.891Z,,50,,,,,35.4
2018-01-31T13:26:54.420Z,,50,,,,,35.3
2018-01-31T13:27:02.937Z,,,,,,38.3,
2018-01-31T13:27:12.135Z,,50,,,,,35.2
2018-01-31T13:27:20.477Z,,50,,,,,35.1
2018-01-31T13:27:39.534Z,,50,,,,,34.9
2018-01-31T13:27:49.280Z,,50,,,,,34.8
2018-01-31T13:28:09.051Z,,50,,,,,34.7
2018-01-31T13:28:19.179Z,,50,,,,,34.6
2018-01-31T13:28:39.057Z,,50,,,,38.2,34.5
2018-01-31T13:28:48.933Z,,50,,,,,34.4
2018-01-31T13:29:09.051Z,,50,,,,,34.3
2018-01-31T13:29:18.940Z,,50,,,,,34.3
2018-01-31T13:29:40.683Z,,50,,,,,34.1
2018-01-31T13:29:51.933Z,,50,,,,,34.1
2018-01-31T13:30:01.578Z,,,,,,38.1,
2018-01-31T13:30:12.302Z,,50,,,,,34
2018-01-31T13:30:22.043Z,,50,,,,,33.9
2018-01-31T13:30:43.905Z,,50,,,,,33.8
2018-01-31T13:30:54.972Z,,50,,,,,33.8
2018-01-31T13:31:04.282Z,,,,,,38,
2018-01-31T13:31:14.465Z,,50,,,,,33.7
2018-01-31T13:31:22.693Z,,50,,,,,33.6
2018-01-31T13:31:38.967Z,,50,,,,,33.5
2018-01-31T13:31:49.058Z,,50,,,,,33.5
2018-01-31T13:31:58.999Z,,50,,,,37.9,33.4
2018-01-31T13:32:18.942Z,,50,,,,,33.3
2018-01-31T13:32:28.906Z,,50,,,,,33.3
2018-01-31T13:32:39.002Z,,50,,,,,33.2
2018-01-31T13:33:03.259Z,,50,,,,37.8,33.1
2018-01-31T13:33:12.567Z,,50,,,,,33.1
2018-01-31T13:33:33.286Z,,50,,,,,32.9
2018-01-31T13:33:44.795Z,,50,,,,,32.8
2018-01-31T13:33:55.272Z,,50,,,,,32.8
2018-01-31T13:34:05.057Z,,,,,,37.7,
2018-01-31T13:34:16.201Z,,50,,,,,32.7
2018-01-31T13:34:24.920Z,,50,,,,,32.7
2018-01-31T13:34:40.990Z,,50,,,,,32.6
2018-01-31T13:34:50.433Z,,50,,,,,32.5
2018-01-31T13:34:59.057Z,,,,,,37.6,
2018-01-31T13:35:09.036Z,,50,,,,,32.5
2018-01-31T13:35:19.049Z,0,50,,0,0,37.6,37.1
2018-01-31T13:35:29.050Z,,,,,,37.4,
2018-01-31T13:35:38.995Z,,50,,,,,36.9
2018-01-31T13:35:48.917Z,,,,,,37.3,
2018-01-31T13:35:58.933Z,,50,,,,,36.7
2018-01-31T13:36:09.214Z,,50,,,,,36.7
2018-01-31T13:36:24.025Z,,,,,5,,
2018-01-31T13:36:30.692Z,,50,,,,,36.5
2018-01-31T13:36:41.831Z,,50,,,,,36.4
2018-01-31T13:36:51.511Z,,50,,,,,36.3
2018-01-31T13:37:01.970Z,,,,,,37.2,
2018-01-31T13:37:21.139Z,,50,,,,,36.2
2018-01-31T13:37:32.280Z,,50,,,,,36.1
2018-01-31T13:37:39.717Z,0,,0,0,5,37.2,
2018-01-31T13:37:47.644Z,,50,,,,,35.9
2018-01-31T13:37:54.143Z,,50,,,,,35.8
2018-01-31T13:38:00.607Z,,,,,,37.1,
2018-01-31T13:38:10.616Z,,50,,,,,35.7
2018-01-31T13:38:19.013Z,,50,,,,,35.6
2018-01-31T13:38:38.967Z,,50,,,,,35.4
2018-01-31T13:38:48.932Z,,50,,,,,35.4
2018-01-31T13:39:09.014Z,,50,,,,36.9,35.2
2018-01-31T13:39:19.007Z,,,,,,36.9,
2018-01-31T13:39:28.902Z,,50,,,,,35.1
2018-01-31T13:39:41.864Z,,50,,,,,34.9
2018-01-31T13:39:52.883Z,,50,,,,,34.9
2018-01-31T13:40:12.263Z,,50,,,,,34.7
2018-01-31T13:40:22.287Z,,50,,,,,34.7
2018-01-31T13:40:45.047Z,,50,,,,36.8,34.5
2018-01-31T13:40:56.195Z,,50,,,,,34.5
2018-01-31T13:41:12.981Z,,50,,,,,34.4
2018-01-31T13:41:20.044Z,,50,,,,,34.3
2018-01-31T13:41:38.994Z,,50,,,,,34.2
2018-01-31T13:41:49.402Z,,50,,,,,34.1
2018-01-31T13:42:09.037Z,,50,,,,,34
2018-01-31T13:42:18.963Z,,50,,,,,34
2018-01-31T13:42:29.081Z,,,,,,36.7,
2018-01-31T13:42:38.879Z,,50,,,,,33.9
2018-01-31T13:42:48.879Z,,50,,,,,33.8
2018-01-31T13:43:08.946Z,,50,,,,,33.7
2018-01-31T13:43:18.981Z,,50,,,,,33.6
2018-01-31T13:43:38.889Z,,50,,,,,33.5
2018-01-31T13:43:48.943Z,,50,,,,,33.5
2018-01-31T13:43:58.879Z,,,,,,36.6,
2018-01-31T13:44:08.884Z,,50,,,,,33.4
2018-01-31T13:44:18.882Z,,50,,,,,33.3
2018-01-31T13:44:38.878Z,,50,,,,,33.2
2018-01-31T13:44:48.883Z,,50,,,,,33.2
2018-01-31T13:45:08.878Z,,50,,,,,33.1
2018-01-31T13:45:18.885Z,,50,,,,,32.9
2018-01-31T13:45:46.262Z,,50,,,,36.5,32.8
2018-01-31T13:45:53.436Z,,50,,,,,32.8
2018-01-31T13:46:13.114Z,,50,,,,,32.7
2018-01-31T13:46:25.653Z,,50,,,,,32.6
2018-01-31T13:46:46.149Z,,50,,,,,32.6
2018-01-31T13:46:53.337Z,,50,,,,,32.5
2018-01-31T13:47:00.007Z,,,,,,36.4,
2018-01-31T13:47:09.541Z,,50,,,,,32.4
2018-01-31T13:47:19.034Z,,50,,,,,32.4
2018-01-31T13:47:38.937Z,,50,,,,,32.3
2018-01-31T13:47:48.897Z,,50,,,,,32.3
2018-01-31T13:48:08.878Z,,50,,,,,32.2
2018-01-31T13:48:18.878Z,,50,,,,,32.2
2018-01-31T13:48:38.882Z,0,50,,0,0,36.4,32.7
2018-01-31T13:48:48.879Z,1,50,,0,,35.9,36.3
2018-01-31T13:48:58.964Z,0,50,52,0,,36,34.4
2018-01-31T13:49:25.382Z,,50,,,,35.4,34.3
2018-01-31T13:49:39.212Z,,,,,,35.3,
2018-01-31T13:49:47.343Z,,50,,,,,34.3
2018-01-31T13:49:57.935Z,,50,,,,,34.3
2018-01-31T13:50:10.372Z,1,50,,0,,,34.3
2018-01-31T13:50:18.476Z,1,50,30,0,,35.8,35.7
2018-01-31T13:50:29.651Z,,50,46,,,37.8,37.5
2018-01-31T13:50:33.958Z,,50,45,,,40.3,39.5
2018-01-31T13:50:37.549Z,0,,0,0,,41.2,
2018-01-31T13:50:42.243Z,,50,,,,41,40.7
2018-01-31T13:50:50.524Z,,,,,,40.9,
2018-01-31T13:50:59.061Z,,50,,,,,40.6
2018-01-31T13:51:09.065Z,,50,,,,,40.3
2018-01-31T13:51:19.001Z,,50,,,,,40.2
2018-01-31T13:51:29.008Z,0,,,0,,40.8,
2018-01-31T13:51:38.880Z,,50,,,,,40
2018-01-31T13:51:48.893Z,,50,,,,,39.9
2018-01-31T13:52:08.878Z,,50,,,,40.7,39.6
2018-01-31T13:52:18.881Z,,50,,,,,39.5
2018-01-31T13:52:38.999Z,,50,,,,,39.3
2018-01-31T13:52:48.888Z,,50,,,,,39.2
2018-01-31T13:53:11.219Z,,50,,,,40.6,38.9
2018-01-31T13:53:24.022Z,,50,,,,,38.8
2018-01-31T13:53:42.125Z,,50,,,,,38.6
2018-01-31T13:53:53.443Z,,50,,,,,38.5
2018-01-31T13:54:15.099Z,,50,,,,,38.3
2018-01-31T13:54:27.104Z,,50,,,,,38.2
2018-01-31T13:54:36.685Z,,,,,,40.5,
2018-01-31T13:54:43.222Z,,50,,,,,38
2018-01-31T13:54:50.844Z,,50,,,,,37.9
2018-01-31T13:55:08.993Z,,50,,,,,37.7
2018-01-31T13:55:18.953Z,,50,,,,,37.6
2018-01-31T13:55:38.879Z,,50,,,,40.4,37.4
2018-01-31T13:55:48.883Z,,50,,,,,37.3
2018-01-31T13:56:08.878Z,,50,,,,,37.1
2018-01-31T13:56:18.878Z,,50,,,,,37.1
2018-01-31T13:56:38.890Z,1,50,,0,0,,38.3
2018-01-31T13:56:48.879Z,1,50,48,0,,40.1,38.7
2018-01-31T13:56:58.911Z,,50,109,,,42.9,38.9
2018-01-31T13:57:08.880Z,,50,108,,,48,42.8
2018-01-31T13:57:18.887Z,,50,105,,,51.3,46.6
2018-01-31T13:57:28.879Z,,50,100,,,53.8,49.1
2018-01-31T13:57:38.879Z,,50,96,,,55.3,50.8
2018-01-31T13:57:48.880Z,0,50,0,0,,54.6,50.8
2018-01-31T13:57:58.879Z,,50,,,,54,52.5
2018-01-31T13:58:08.879Z,,,,,,53.9,
2018-01-31T13:58:21.384Z,,50,,,,53.8,52.3
2018-01-31T13:58:39.362Z,,50,,,,,52
2018-01-31T13:58:47.297Z,,50,,,,53.7,51.7
2018-01-31T13:58:53.297Z,,50,,,,,51.5
2018-01-31T13:59:01.449Z,,,,,5,53.5,
2018-01-31T13:59:13.005Z,,50,,,,,51.1
2018-01-31T13:59:23.728Z,,50,,,,,50.9
2018-01-31T13:59:36.638Z,,,,,,53.3,
2018-01-31T13:59:47.003Z,,50,,,,53.2,48.4
2018-01-31T13:59:54.912Z,,50,,,,,48.1
2018-01-31T14:00:02.567Z,,,,,,53.1,
2018-01-31T14:00:10.064Z,,50,,,,,47.7
2018-01-31T14:00:18.959Z,,50,,,,,47.4
2018-01-31T14:00:28.971Z,,50,,,,52.9,47
2018-01-31T14:00:38.953Z,,50,,,,52.9,46.7
2018-01-31T14:00:58.880Z,,50,,,,,46
2018-01-31T14:01:08.879Z,,50,,,,,45.6
2018-01-31T14:01:18.887Z,,,,,,52.8,
2018-01-31T14:01:28.881Z,,50,,,,,45
2018-01-31T14:01:38.885Z,,50,,,,,44.7
2018-01-31T14:01:48.901Z,,50,,,,,44.3
2018-01-31T14:01:58.893Z,,50,,,,52.7,44
2018-01-31T14:02:08.890Z,1,50,0,0,0,48.1,46.9
2018-01-31T14:02:18.880Z,0,,,0,,46.3,
2018-01-31T14:02:31.202Z,,50,,,,,47.2
2018-01-31T14:02:44.253Z,,50,,,,,46.7
2018-01-31T14:02:58.968Z,,,,,,46.2,
2018-01-31T14:03:06.601Z,1,50,,0,,,46.5
2018-01-31T14:03:14.135Z,0,50,0,0,,44,42.7
2018-01-31T14:03:24.205Z,,,,,,44.2,
2018-01-31T14:03:38.230Z,,50,,,,,42.3
2018-01-31T14:03:47.692Z,,50,,,,44.1,42.2
2018-01-31T14:04:04.002Z,,50,,,,,42
2018-01-31T14:04:11.467Z,,50,,,,,41.9
2018-01-31T14:04:19.034Z,,,,,5,44,
2018-01-31T14:04:29.024Z,,50,,,,,41.7
2018-01-31T14:04:38.985Z,,50,,,,,41.6
2018-01-31T14:04:48.917Z,,50,,,,,41.5
2018-01-31T14:04:58.953Z,,50,,,,,41.4
2018-01-31T14:05:08.925Z,,50,,,,43.9,41.3
2018-01-31T14:05:18.907Z,,,,,,43.9,
2018-01-31T14:05:28.888Z,,50,,,,,41.1
2018-01-31T14:05:38.890Z,,50,,,,,40.9
2018-01-31T14:05:50.802Z,,50,,,,,40.8
2018-01-31T14:06:12.842Z,,50,,,,,40.6
2018-01-31T14:06:23.188Z,,50,,,,,40.5
2018-01-31T14:06:44.365Z,,50,,,,,40.3
2018-01-31T14:06:56.561Z,,50,,,,,40.2
2018-01-31T14:07:15.423Z,,50,,,,,40
2018-01-31T14:07:25.132Z,,50,,,,,39.9
2018-01-31T14:07:40.718Z,,50,,,,,39.7
2018-01-31T14:07:49.016Z,,50,,,,,39.6
2018-01-31T14:08:08.973Z,,50,,,,,39.4
2018-01-31T14:08:18.997Z,,50,,,,,39.3
2018-01-31T14:08:38.987Z,,50,,,,43.8,39.1
2018-01-31T14:08:48.951Z,,50,,,,,38.9
2018-01-31T14:09:11.090Z,,50,,,,,38.7
2018-01-31T14:09:22.207Z,,50,,,,,38.6
2018-01-31T14:09:30.703Z,,,,,,43.7,
2018-01-31T14:09:42.250Z,,50,,,,,38.5
2018-01-31T14:09:52.939Z,,50,,,,,38.4
2018-01-31T14:10:13.886Z,,50,,,,,38.2
2018-01-31T14:10:24.530Z,,50,,,,,38.1
2018-01-31T14:10:34.458Z,,,,,,43.6,
2018-01-31T14:10:41.881Z,,50,,,,,37.9
2018-01-31T14:10:49.462Z,,50,,,,,37.8
2018-01-31T14:10:59.628Z,,,,,,43.5,
2018-01-31T14:11:09.027Z,,50,,,,,37.7
2018-01-31T14:11:19.335Z,,50,,,,,37.6
2018-01-31T14:11:28.983Z,,,,,,43.4,
2018-01-31T14:11:39.017Z,,50,,,,,37.4
2018-01-31T14:11:48.977Z,,50,,,,,37.3
2018-01-31T14:12:08.973Z,,50,,,,,37.2
2018-01-31T14:12:21.228Z,,50,,,,,37.1
2018-01-31T14:12:33.373Z,,,,,,43.3,
2018-01-31T14:12:42.976Z,,50,,,,,36.8
2018-01-31T14:12:52.311Z,,50,,,,,36.8
2018-01-31T14:13:01.218Z,,,,,,43.2,
2018-01-31T14:13:13.731Z,,50,,,,,36.6
2018-01-31T14:13:25.205Z,,50,,,,,36.5
2018-01-31T14:13:44.444Z,,50,,,,43.1,36.4
2018-01-31T14:13:52.432Z,,50,,,,,36.3
2018-01-31T14:14:09.173Z,,50,,,,,36.1
2018-01-31T14:14:19.014Z,,50,,,,,36.1
2018-01-31T14:14:28.954Z,,,,,,43,
2018-01-31T14:14:38.979Z,,50,,,,,35.9
2018-01-31T14:14:48.951Z,,50,,,,,35.8
2018-01-31T14:15:11.252Z,,50,,,,,35.7
2018-01-31T14:15:21.116Z,,,,,,42.9,
2018-01-31T14:15:32.312Z,,50,,,,,35.6
2018-01-31T14:15:42.082Z,,50,,,,,35.5
2018-01-31T14:15:54.209Z,,50,,,,,35.4
2018-01-31T14:16:15.824Z,,50,,,,42.8,35.3
2018-01-31T14:16:27.189Z,,50,,,,,35.2
2018-01-31T14:16:43.096Z,,50,,,,,35.1
2018-01-31T14:16:50.024Z,,50,,,,,35.1
2018-01-31T14:17:00.237Z,,,,,,42.7,
2018-01-31T14:17:08.978Z,,50,,,,,34.8
2018-01-31T14:17:18.995Z,,50,,,,,34.8
2018-01-31T14:17:38.946Z,,50,,,,,34.7
2018-01-31T14:17:51.733Z,,50,,,,,34.6
2018-01-31T14:18:02.098Z,,,,,,42.6,
2018-01-31T14:18:11.345Z,,50,,,,,34.5
2018-01-31T14:18:21.933Z,,50,,,,,34.4
2018-01-31T14:18:45.018Z,,50,,,,42.4,34.3
2018-01-31T14:18:55.332Z,,50,,,,,34.3
2018-01-31T14:19:15.693Z,,50,,,,,34.2
2018-01-31T14:19:24.346Z,,50,,,,,34.1
2018-01-31T14:19:31.411Z,,,,,,42.3,
2018-01-31T14:19:39.797Z,,50,,,,,34
2018-01-31T14:19:48.977Z,,50,,,,,34
2018-01-31T14:20:08.946Z,,50,,,,,33.9
2018-01-31T14:20:18.907Z,,50,,,,,33.8
2018-01-31T14:20:38.936Z,,50,,,,42.2,33.7
2018-01-31T14:20:48.882Z,,50,,,,,33.6
2018-01-31T14:21:10.406Z,,50,,,,,33.5
2018-01-31T14:21:22.352Z,,50,,,,,33.5
2018-01-31T14:21:41.207Z,,50,,,,42.1,33.4
2018-01-31T14:21:51.738Z,,50,,,,,33.3
2018-01-31T14:22:18.448Z,,50,,,,,33.2
2018-01-31T14:22:27.977Z,,50,,,,,33.2
2018-01-31T14:22:44.163Z,,50,,,,,33.1
2018-01-31T14:22:51.947Z,,50,,,,,33.1
2018-01-31T14:22:59.249Z,,,,,,42,
2018-01-31T14:23:09.009Z,,50,,,,,32.8
2018-01-31T14:23:18.999Z,,50,,,,,32.8
2018-01-31T14:23:38.882Z,,50,,,,,32.7
2018-01-31T14:23:48.887Z,,,,,,42,
2018-01-31T14:23:58.881Z,,50,,,,41.9,32.7
2018-01-31T14:24:08.961Z,,50,,,,,32.6
2018-01-31T14:24:22.721Z,,50,,,,,32.5
2018-01-31T14:24:41.016Z,,50,,,,,32.4
2018-01-31T14:24:51.843Z,,50,,,,,32.4
2018-01-31T14:25:04.168Z,,,,,,41.9,
2018-01-31T14:25:15.932Z,,50,,,,41.8,32.3
2018-01-31T14:25:26.204Z,,50,,,,,32.3
2018-01-31T14:25:43.510Z,,50,,,,,32.2
2018-01-31T14:25:50.979Z,,50,,,,,32.2
2018-01-31T14:25:59.025Z,,,,,,41.7,
2018-01-31T14:26:09.148Z,,50,,,,,32.1
2018-01-31T14:26:18.981Z,,50,,,,,32.1
2018-01-31T14:26:38.888Z,,50,,,,,32
2018-01-31T14:26:48.883Z,,50,,,,,32
2018-01-31T14:27:09.362Z,,50,,,,41.6,31.9
2018-01-31T14:27:21.568Z,,50,,,,,31.9
2018-01-31T14:27:42.671Z,,50,,,,,31.8
2018-01-31T14:27:57.100Z,,50,,,,,31.8
2018-01-31T14:28:15.458Z,,50,,,,,31.6
2018-01-31T14:28:24.237Z,,50,,,,,31.6
2018-01-31T14:28:32.451Z,,,,,,41.5,
2018-01-31T14:28:39.255Z,,50,,,,,31.5
2018-01-31T14:28:49.128Z,,50,,,,,31.5
2018-01-31T14:29:09.023Z,,50,,,,,31.4
2018-01-31T14:29:19.491Z,,50,,,,,31.4
2018-01-31T14:29:28.927Z,,,,,,41.4,
2018-01-31T14:29:38.881Z,,50,,,,,31.3
2018-01-31T14:29:48.881Z,,50,,,,,31.2
2018-01-31T14:30:08.886Z,,50,,,,,31.2
2018-01-31T14:30:18.888Z,,50,,,,,31.2
2018-01-31T14:30:51.813Z,,50,,,,,31
2018-01-31T14:31:01.538Z,,50,,,,,31
2018-01-31T14:31:07.573Z,,,,,,41.3,
2018-01-31T14:31:12.188Z,,50,,,,,30.9
2018-01-31T14:31:22.256Z,,50,,,,,30.9
2018-01-31T14:31:45.113Z,,50,,,,,30.8
2018-01-31T14:31:56.350Z,,50,,,,,30.8
2018-01-31T14:32:04.165Z,,,,,,41.2,
2018-01-31T14:32:10.761Z,,50,,,,,30.7
2018-01-31T14:32:19.390Z,,50,,,,,30.7
2018-01-31T14:32:38.960Z,,50,,,,,30.6
2018-01-31T14:32:48.893Z,,50,,,,,30.6
2018-01-31T14:33:08.887Z,,50,,,,41.1,30.6
2018-01-31T14:33:18.884Z,,50,,,,,30.4
2018-01-31T14:33:38.889Z,,50,,,,,30.4
2018-01-31T14:33:49.065Z,,50,,,,,30.4
2018-01-31T14:34:08.881Z,,50,,,,,30.3
2018-01-31T14:34:18.894Z,,50,,,,,30.3
2018-01-31T14:34:38.882Z,,50,,,,41,30.2
2018-01-31T14:34:48.887Z,,50,,,,,30.2
2018-01-31T14:35:08.995Z,,50,,,,,30.2
2018-01-31T14:35:24.263Z,,50,,,,,30.1
2018-01-31T14:35:41.713Z,,50,,,,,30.1
2018-01-31T14:35:52.242Z,,,,,,40.9,
2018-01-31T14:36:02.693Z,,50,,,,,30
2018-01-31T14:36:16.297Z,,50,,,,,30
2018-01-31T14:36:35.732Z,,50,,,,,30
2018-01-31T14:36:44.834Z,,50,,,,,29.8
2018-01-31T14:36:53.614Z,,50,,,,,29.8
2018-01-31T14:37:09.170Z,,50,,,,40.8,29.8
2018-01-31T14:37:18.989Z,,50,,,,,29.7
2018-01-31T14:37:28.914Z,0,,0,0,5,40.8,
2018-01-31T14:37:38.910Z,,50,,,,,29.7
2018-01-31T14:37:48.913Z,,50,,,,,29.7
2018-01-31T14:38:08.882Z,,50,,,,,29.6
2018-01-31T14:38:18.896Z,,50,,,,,29.6
2018-01-31T14:38:28.881Z,,,,,,40.7,
2018-01-31T14:38:38.890Z,,50,,,,,29.6
2018-01-31T14:38:48.884Z,,50,,,,,29.5
2018-01-31T14:39:08.881Z,,50,,,,,29.5
2018-01-31T14:39:18.896Z,,50,,,,,29.5
2018-01-31T14:39:38.885Z,,50,,,,,29.3
2018-01-31T14:39:51.698Z,,50,,,,,29.3
2018-01-31T14:40:03.229Z,,,,,,40.6,
2018-01-31T14:40:13.265Z,,50,,,,,29.3
2018-01-31T14:40:21.641Z,,50,,,,,29.3
2018-01-31T14:40:44.353Z,,50,,,,,29.2
2018-01-31T14:40:55.742Z,,50,,,,,29.2
2018-01-31T14:41:18.844Z,,50,,,,,29.2
2018-01-31T14:41:24.828Z,,50,,,,,29.1
2018-01-31T14:41:30.979Z,,,,,,40.5,
2018-01-31T14:41:40.534Z,,50,,,,,29.1
2018-01-31T14:41:49.046Z,,50,,,,,29.1
2018-01-31T14:42:09.051Z,,50,,,,,29.1
2018-01-31T14:42:18.932Z,,50,,,,,29
2018-01-31T14:42:42.227Z,,50,,,,40.4,29
2018-01-31T14:42:50.328Z,,50,,,,,29
2018-01-31T14:43:13.037Z,,50,,,,,28.9
