Time,HwActive,PrimT,HwTSet,HwTOutlet,ChActive,PrimTSet,ActPow
2017-11-09T08:21:43.870Z,,,52,36.7,,,
2017-11-09T08:22:03.755Z,,57.9,52,36.7,,,
2017-11-09T08:22:13.841Z,,,52,36.7,,,
2017-11-09T08:22:23.859Z,,58,,,,,
2017-11-09T08:22:33.834Z,,,52,36.7,,,
2017-11-09T08:22:43.755Z,,,,,,,30
2017-11-09T08:22:53.754Z,,58.1,52,36.7,,,29
2017-11-09T08:23:13.820Z,,58.2,52,36.7,,,
2017-11-09T08:23:23.811Z,,58.3,52,36.8,,,
2017-11-09T08:23:33.755Z,,58.4,52,36.8,,,29
2017-11-09T08:23:43.846Z,,,52,36.8,,,
2017-11-09T08:24:13.755Z,,58.5,52,36.8,,,29
2017-11-09T08:24:23.755Z,,,52,36.8,,,
2017-11-09T08:24:33.755Z,,58.7,52,36.8,,,30
2017-11-09T08:24:43.762Z,,,52,36.8,,,
2017-11-09T08:24:53.757Z,,,,,,,29
2017-11-09T08:25:03.900Z,,,52,36.9,,,
2017-11-09T08:25:13.782Z,,58.8,,,,,
2017-11-09T08:25:23.823Z,,58.9,52,36.9,,,
2017-11-09T08:25:33.824Z,,59,,,,,29
2017-11-09T08:25:43.798Z,,,52,36.9,,,
2017-11-09T08:26:13.802Z,,59.1,52,36.9,,,30
2017-11-09T08:26:23.788Z,,59.3,52,36.9,,,
2017-11-09T08:26:33.798Z,,59.4,52,37.1,,,30
2017-11-09T08:26:43.783Z,,,52,37.1,,,
2017-11-09T08:26:53.826Z,,,,,,,29
2017-11-09T08:27:13.809Z,,59.5,52,37.1,,,
2017-11-09T08:27:23.763Z,,59.6,52,37.1,,,30
2017-11-09T08:27:33.906Z,,59.7,,,,,29
2017-11-09T08:27:43.775Z,,,52,37.2,,,
2017-11-09T08:28:03.782Z,,,52,37.2,,,
2017-11-09T08:28:13.754Z,,59.8,,,,,30
2017-11-09T08:28:23.755Z,,59.9,52,37.2,,,29
2017-11-09T08:28:33.754Z,,60,,,,,
2017-11-09T08:28:43.848Z,,,52,37.2,,,
2017-11-09T08:28:53.876Z,,,,,,,30
2017-11-09T08:29:13.754Z,,60.1,52,37.2,,,29
2017-11-09T08:29:23.761Z,,60.2,52,37.3,,,30
2017-11-09T08:29:33.821Z,,60.4,,,,,
2017-11-09T08:29:43.754Z,,,52,37.3,,,
2017-11-09T08:29:53.819Z,,,,,,,29
2017-11-09T08:30:13.754Z,,60.5,52,37.3,,,30
2017-11-09T08:30:23.768Z,,60.6,52,37.3,,,29
2017-11-09T08:30:33.754Z,,60.7,52,37.4,,,30
2017-11-09T08:30:43.759Z,,,52,37.4,,,
2017-11-09T08:30:53.757Z,,,,,,,29
2017-11-09T08:31:03.756Z,,60.8,52,37.4,,,29
2017-11-09T08:31:13.763Z,,,52,37.4,,,
2017-11-09T08:31:23.793Z,,61.1,52,37.4,,,30
2017-11-09T08:31:33.756Z,,,,,,,29
2017-11-09T08:31:43.789Z,,,52,37.5,,,
2017-11-09T08:31:53.754Z,,61.2,,,,,
2017-11-09T08:32:13.769Z,,61.3,52,37.5,,,
2017-11-09T08:32:23.761Z,,,52,37.5,,,
2017-11-09T08:32:33.753Z,,61.4,,,,,30
2017-11-09T08:32:43.754Z,,,52,37.6,,,
2017-11-09T08:32:53.759Z,,61.5,,,,,29
2017-11-09T08:33:13.775Z,,61.6,52,37.6,,,30
2017-11-09T08:33:23.762Z,,61.9,52,37.6,,,
2017-11-09T08:33:33.753Z,,,52,37.6,,,
2017-11-09T08:33:43.758Z,,61.9,,,,,0
2017-11-09T08:33:53.753Z,0,59.5,,,2,,
2017-11-09T08:34:03.761Z,,57.9,52,37.7,,,
2017-11-09T08:34:13.761Z,,57.8,52,37.7,,,
2017-11-09T08:34:23.797Z,,57,52,37.7,,,
2017-11-09T08:34:33.799Z,,56.8,,,,,
2017-11-09T08:34:43.796Z,,,52,37.7,,,
2017-11-09T08:35:13.827Z,,56.6,52,37.7,,,
2017-11-09T08:35:23.809Z,,56.2,52,37.8,,,
2017-11-09T08:35:33.827Z,,56.1,52,37.8,,,
2017-11-09T08:35:43.800Z,,,52,37.8,,,
2017-11-09T08:35:53.802Z,,56,,,,,
2017-11-09T08:36:03.843Z,,55.7,,,,,
2017-11-09T08:36:13.909Z,,,52,37.8,,,
2017-11-09T08:36:23.830Z,,55.2,52,37.8,,,
2017-11-09T08:36:33.914Z,,55.1,52,37.8,,,
2017-11-09T08:36:43.856Z,,54.9,,,,,
2017-11-09T08:37:03.889Z,,54.8,52,37.8,,,
2017-11-09T08:37:13.872Z,,,52,37.8,,,
2017-11-09T08:37:23.830Z,,54.4,52,37.8,,,
2017-11-09T08:37:33.805Z,,54.1,52,37.9,,,
2017-11-09T08:37:43.807Z,,,52,37.9,,,
2017-11-09T08:37:53.801Z,,54,,,,,
2017-11-09T08:38:03.791Z,,53.9,,,,,
2017-11-09T08:38:13.759Z,,,52,37.9,,,
2017-11-09T08:38:23.789Z,,53.5,52,37.9,,,
2017-11-09T08:38:33.784Z,,,52,37.9,,,
2017-11-09T08:38:43.766Z,,53.3,52,37.8,,,
2017-11-09T08:38:53.773Z,,53.2,,,,,
2017-11-09T08:39:03.782Z,,,52,37.8,,,
2017-11-09T08:39:13.785Z,,53,,,,,
2017-11-09T08:39:23.811Z,,52.8,52,37.9,,,
2017-11-09T08:39:33.756Z,,52.7,,,,,
2017-11-09T08:39:43.773Z,,52.3,52,37.9,,,
2017-11-09T08:39:53.753Z,,52.2,52,37.8,,,
2017-11-09T08:40:03.787Z,,52,52,37.8,,,
2017-11-09T08:40:13.778Z,0,52.1,,,2,,44
2017-11-09T08:40:23.786Z,,55,52,37.8,,,41
2017-11-09T08:40:33.753Z,,57,,,,,30
2017-11-09T08:40:43.779Z,,,52,37.8,,,
2017-11-09T08:40:53.782Z,,57.1,,,,,
2017-11-09T08:41:13.777Z,,57,52,37.8,,,29
2017-11-09T08:41:23.780Z,,,52,37.8,,,
2017-11-09T08:41:33.813Z,,57.2,52,37.8,,,30
2017-11-09T08:41:43.834Z,,,52,37.8,,,
2017-11-09T08:41:53.807Z,,57.3,,,,,29
2017-11-09T08:42:03.755Z,,,52,37.8,,,
2017-11-09T08:42:13.804Z,,57.8,,,,,
2017-11-09T08:42:23.829Z,,58,52,37.8,,,
2017-11-09T08:42:33.753Z,,,52,37.8,,,
2017-11-09T08:42:53.769Z,,,52,37.8,,,
2017-11-09T08:43:13.755Z,,58.2,52,37.8,,,30
2017-11-09T08:43:23.769Z,,,52,37.8,,,29
2017-11-09T08:43:33.753Z,,58.4,52,37.8,,,
2017-11-09T08:43:43.775Z,,,52,37.8,,,
2017-11-09T08:44:13.778Z,,58.6,52,37.8,,,
2017-11-09T08:44:23.756Z,,58.7,52,37.8,,,
2017-11-09T08:44:33.753Z,,58.9,,,,,30
2017-11-09T08:44:43.824Z,,59,52,37.8,,,29
2017-11-09T08:45:03.786Z,,59.1,52,37.8,,,30
2017-11-09T08:45:13.873Z,,,52,37.8,,,
2017-11-09T08:45:23.829Z,,59.5,52,37.8,,,30
2017-11-09T08:45:33.811Z,,59.6,52,37.8,,,29
2017-11-09T08:45:43.752Z,,59.7,52,37.8,,,
2017-11-09T08:46:03.764Z,,60,52,37.8,,,
2017-11-09T08:46:13.772Z,,,52,37.8,,,
2017-11-09T08:46:23.752Z,,60.1,52,37.8,,,
2017-11-09T08:46:33.752Z,,60.2,,,,,30
2017-11-09T08:46:43.758Z,,60.4,52,37.9,,,29
2017-11-09T08:47:03.751Z,,60.5,52,37.9,,,
2017-11-09T08:47:13.757Z,,,52,37.9,,,
2017-11-09T08:47:23.767Z,,60.7,52,37.9,,,29
2017-11-09T08:47:33.783Z,,60.8,52,37.9,,,
2017-11-09T08:47:43.777Z,,,52,37.9,,,
2017-11-09T08:47:53.756Z,,60.9,,,,,
2017-11-09T08:48:03.755Z,,61.1,,,,,
2017-11-09T08:48:13.777Z,,,52,37.9,,,
2017-11-09T08:48:23.909Z,,61.4,52,37.9,,,29
2017-11-09T08:48:33.790Z,,,52,37.9,,,
2017-11-09T08:48:43.752Z,,61.5,,,,,
2017-11-09T08:48:53.752Z,,61.6,52,38,,,30
2017-11-09T08:49:03.752Z,,61.8,52,38,,,29
2017-11-09T08:49:13.762Z,,61.9,52,38,,,30
2017-11-09T08:49:23.752Z,0,58.8,52,38,2,,0
2017-11-09T08:49:33.751Z,,57,52,38,,,
2017-11-09T08:49:53.751Z,,56.9,52,38,,,
2017-11-09T08:50:03.752Z,,56.4,52,38,,,
2017-11-09T08:50:13.751Z,,56,,,,,
2017-11-09T08:50:23.799Z,,55.9,52,38.1,,,
2017-11-09T08:50:43.752Z,,55.7,52,38.1,,,
2017-11-09T08:51:03.752Z,,55.6,52,38.1,,,
2017-11-09T08:51:13.810Z,,,52,38.1,,,
2017-11-09T08:51:23.753Z,,55.2,52,38.1,,,
2017-11-09T08:51:33.751Z,,55.1,52,38.1,,,
2017-11-09T08:51:43.752Z,,,52,38.1,,,
2017-11-09T08:51:53.751Z,,55,,,,,
2017-11-09T08:52:03.762Z,,54.9,,,,,
2017-11-09T08:52:13.804Z,,,52,38.1,,,
2017-11-09T08:52:23.818Z,,54.4,52,38.1,,,
2017-11-09T08:52:33.814Z,,54.3,52,38.1,,,
2017-11-09T08:52:43.829Z,,,52,38.1,,,
2017-11-09T08:52:53.814Z,,54,,,,,
2017-11-09T08:53:03.840Z,,53.9,,,,,
2017-11-09T08:53:13.804Z,,,52,38.1,,,
2017-11-09T08:53:23.822Z,,53.5,52,38.1,,,
2017-11-09T08:53:33.809Z,,,52,38.1,,,
2017-11-09T08:53:43.853Z,,53.4,52,38.1,,,
2017-11-09T08:53:53.779Z,,53.3,,,,,
2017-11-09T08:54:03.796Z,,,52,38.1,,,
2017-11-09T08:54:13.796Z,,53,,,,,
2017-11-09T08:54:23.765Z,,52.9,52,38.1,,,
2017-11-09T08:54:33.774Z,,52.7,,,,,
2017-11-09T08:54:43.753Z,,52.4,52,38.1,,,
2017-11-09T08:54:53.758Z,,,52,38.1,,,
2017-11-09T08:55:03.767Z,,51.9,52,38.1,,,
2017-11-09T08:55:13.909Z,0,52.1,,,2,,44
2017-11-09T08:55:23.913Z,,56.4,52,38.1,,,38
2017-11-09T08:55:33.924Z,,57.3,,,,,34
2017-11-09T08:55:43.957Z,,58,52,38.1,,,29
2017-11-09T08:56:03.751Z,,58.1,52,38.1,,,30
2017-11-09T08:56:13.753Z,,,52,38.1,,,
2017-11-09T08:56:23.751Z,,,52,38.1,,,29
2017-11-09T08:56:33.751Z,,,52,38.1,,,
2017-11-09T08:56:53.752Z,,58.2,52,38.1,,,
2017-11-09T08:57:13.831Z,,58.5,52,38.1,,,
2017-11-09T08:57:23.757Z,,58.4,52,38.1,,,
2017-11-09T08:57:33.755Z,,58.8,52,38.1,,,
2017-11-09T08:57:43.751Z,,,52,38.1,,,
2017-11-09T08:57:53.751Z,,58.9,,,,,
2017-11-09T08:58:03.763Z,,59,,,,,
2017-11-09T08:58:13.753Z,,,52,38.1,,,
2017-11-09T08:58:23.751Z,,59.1,52,38.1,,,29
2017-11-09T08:58:33.751Z,,,52,38.1,,,
2017-11-09T08:58:43.767Z,,59.3,,,,,30
2017-11-09T08:58:53.751Z,,,52,38.1,,,
2017-11-09T08:59:13.751Z,,59.5,52,38.1,,,29
2017-11-09T08:59:23.751Z,,,52,38.1,,,
2017-11-09T08:59:33.759Z,,59.7,52,38.1,,,
2017-11-09T08:59:43.751Z,,,52,38.1,,,
2017-11-09T08:59:53.776Z,,59.8,,,,,30
2017-11-09T09:00:03.751Z,,,52,38.1,,,
2017-11-09T09:00:13.767Z,,59.9,,,,,29
2017-11-09T09:00:23.752Z,,60.1,52,38.1,,,30
2017-11-09T09:00:33.751Z,,60.4,52,38.1,,,29
2017-11-09T09:00:43.751Z,0,59.7,52,38.1,0,5,0
2017-11-09T09:00:53.774Z,,57.9,52,38.1,,,
2017-11-09T09:01:03.769Z,,55.7,,,,,
2017-11-09T09:01:13.760Z,,54.9,52,38.1,,,
2017-11-09T09:01:23.794Z,,54.1,52,38.2,,,
2017-11-09T09:01:33.804Z,,53.9,52,38.2,,,
2017-11-09T09:01:43.772Z,,,52,38.2,,,
2017-11-09T09:01:53.762Z,,53.7,,,,,
2017-11-09T09:02:13.752Z,,53.5,52,38.2,,,
2017-11-09T09:02:23.758Z,,53.2,52,38.2,,,
2017-11-09T09:02:33.753Z,,52.9,52,38.2,,,
2017-11-09T09:02:43.752Z,,52.7,,,,,
2017-11-09T09:02:53.753Z,,,52,38.2,,,
2017-11-09T09:03:03.751Z,,52.4,,,,,
2017-11-09T09:03:13.754Z,,52.2,52,38.2,,,
2017-11-09T09:03:23.751Z,,51.8,52,38.2,,,
2017-11-09T09:03:33.754Z,,51.6,52,38.2,,,
2017-11-09T09:03:43.751Z,,,52,38.2,,,
2017-11-09T09:03:53.753Z,,51.3,,,,,
2017-11-09T09:04:13.754Z,,,52,38.2,,,
2017-11-09T09:04:23.759Z,,51.2,52,38.2,,,
2017-11-09T09:04:33.765Z,,,52,38.2,,,
2017-11-09T09:04:53.837Z,,,52,38.2,,,
2017-11-09T09:05:13.760Z,,51.1,52,38.1,,,
2017-11-09T09:05:23.759Z,,,52,38.1,,,
2017-11-09T09:05:33.756Z,,51,,,,,
2017-11-09T09:05:43.751Z,,,52,38.1,,,
2017-11-09T09:05:53.751Z,,51.1,,,,,
2017-11-09T09:06:13.770Z,,51,52,38.1,,,
2017-11-09T09:06:23.756Z,,,52,38.1,,,
2017-11-09T09:06:33.751Z,,51.1,,,,,
2017-11-09T09:06:43.751Z,,,52,38,,,
2017-11-09T09:07:13.751Z,,,52,38,,,
2017-11-09T09:07:23.757Z,,51.2,52,38,,,
2017-11-09T09:07:43.755Z,,,52,38,,,
2017-11-09T09:08:13.756Z,,51.3,52,38,,,
2017-11-09T09:08:23.758Z,,,52,37.9,,,
2017-11-09T09:08:33.751Z,,51.4,52,37.9,,,
2017-11-09T09:08:43.769Z,,,52,37.9,,,
2017-11-09T09:09:13.751Z,,51.5,52,37.9,,,
2017-11-09T09:09:23.752Z,,,52,37.8,,,
2017-11-09T09:09:33.760Z,,51.6,,,,,
2017-11-09T09:09:43.753Z,,,52,37.8,,,
2017-11-09T09:09:53.778Z,,51.7,,,,,
2017-11-09T09:10:13.751Z,,,52,37.8,,,
2017-11-09T09:10:23.753Z,,51.8,52,37.7,,,
2017-11-09T09:10:33.751Z,,51.9,52,37.7,,,
2017-11-09T09:10:43.751Z,,,52,37.7,,,
2017-11-09T09:10:53.772Z,,,52,37.7,,,
2017-11-09T09:11:03.752Z,,52,,,,,
2017-11-09T09:11:13.751Z,,51.9,52,37.7,,,
2017-11-09T09:11:23.751Z,,52,52,37.6,,,
2017-11-09T09:11:43.755Z,,,52,37.6,,,
2017-11-09T09:12:03.754Z,,,52,37.6,,,
2017-11-09T09:12:13.751Z,,,52,37.6,,,
2017-11-09T09:12:23.751Z,,51.9,52,37.5,,,
2017-11-09T09:12:33.751Z,,,52,37.5,,,
2017-11-09T09:12:43.753Z,,51.9,,,,,
2017-11-09T09:13:03.759Z,,,52,37.5,,,
2017-11-09T09:13:13.767Z,,,52,37.5,,,
2017-11-09T09:13:23.763Z,,51.8,52,37.5,,,
2017-11-09T09:13:33.751Z,,,52,37.4,,,
2017-11-09T09:13:53.759Z,,51.7,52,37.4,,,
2017-11-09T09:14:13.753Z,,51.6,52,37.4,,,
2017-11-09T09:14:23.751Z,,,52,37.3,,,
2017-11-09T09:14:33.751Z,,51.5,,,,,
2017-11-09T09:14:43.760Z,,,52,37.3,,,
2017-11-09T09:15:13.751Z,,51.4,52,37.3,,,
2017-11-09T09:15:23.751Z,,,52,37.2,,,
2017-11-09T09:15:33.753Z,,51.3,52,37.2,,,
2017-11-09T09:15:43.751Z,,,52,37.2,,,
2017-11-09T09:15:53.752Z,,51.2,,,,,
2017-11-09T09:16:13.751Z,,51.1,52,37.1,,,
2017-11-09T09:16:23.751Z,,,52,37.1,,,
2017-11-09T09:16:33.808Z,,51,52,37.1,,,
2017-11-09T09:17:03.772Z,,50.9,52,36.9,,,
2017-11-09T09:17:13.784Z,,50.9,,,,,
2017-11-09T09:17:23.765Z,,,52,36.9,,,
2017-11-09T09:17:33.751Z,,50.7,52,36.9,,,
2017-11-09T09:17:43.750Z,,,52,36.8,,,
2017-11-09T09:18:13.752Z,,,52,36.8,,,
2017-11-09T09:18:23.755Z,,50.6,52,36.8,,,
2017-11-09T09:18:33.760Z,,,52,36.8,,,
2017-11-09T09:18:43.765Z,,,52,36.7,,,
2017-11-09T09:18:53.763Z,0,50.6,,,0,5,0
2017-11-09T09:19:13.751Z,,50.5,52,36.7,,,
2017-11-09T09:19:23.777Z,,,52,36.7,,,
2017-11-09T09:19:33.757Z,,,52,36.7,,,
2017-11-09T09:19:43.756Z,,,52,36.6,,,
2017-11-09T09:20:13.765Z,,50.4,52,36.6,,,
2017-11-09T09:20:23.757Z,,,52,36.6,,,
2017-11-09T09:20:33.797Z,,,52,36.6,,,
2017-11-09T09:20:43.785Z,,,52,36.5,,,
2017-11-09T09:21:13.774Z,,50.3,52,36.5,,,
2017-11-09T09:21:23.784Z,,,52,36.5,,,
2017-11-09T09:21:33.753Z,,,52,36.4,,,
2017-11-09T09:21:43.783Z,,,52,36.4,,,
2017-11-09T09:22:13.771Z,,50.2,52,36.4,,,
2017-11-09T09:22:23.750Z,,,52,36.3,,,
2017-11-09T09:22:33.766Z,,,52,36.3,,,
2017-11-09T09:22:43.865Z,,,52,36.3,,,
2017-11-09T09:23:13.756Z,,50.1,52,36.3,,,
2017-11-09T09:23:23.751Z,,,52,36.2,,,
2017-11-09T09:23:43.751Z,,,52,36.2,,,
2017-11-09T09:24:13.750Z,,50,52,36.2,,,
2017-11-09T09:24:23.756Z,,,52,36.1,,,
2017-11-09T09:24:33.750Z,,,52,36.1,,,
2017-11-09T09:24:53.750Z,,49.9,,,,,
2017-11-09T09:25:03.751Z,,,52,36.1,,,
2017-11-09T09:25:23.755Z,,,52,36,,,
2017-11-09T09:25:33.797Z,,,52,36,,,
2017-11-09T09:25:43.843Z,,,52,36,,,
2017-11-09T09:26:13.880Z,,49.8,52,36,,,
2017-11-09T09:26:23.889Z,,,52,35.9,,,
2017-11-09T09:26:33.754Z,,,52,35.9,,,
2017-11-09T09:26:43.750Z,,,52,35.9,,,
2017-11-09T09:27:13.750Z,,49.7,52,35.9,,,
2017-11-09T09:27:23.832Z,,,52,35.8,,,
2017-11-09T09:27:43.781Z,,,52,35.8,,,
2017-11-09T09:28:13.750Z,,,52,35.8,,,
2017-11-09T09:28:23.752Z,,49.6,52,35.7,,,
2017-11-09T09:28:43.759Z,,,52,35.7,,,
2017-11-09T09:29:13.750Z,,,52,35.7,,,
2017-11-09T09:29:23.750Z,,,52,35.6,,,
2017-11-09T09:29:33.750Z,,49.5,52,35.6,,,
2017-11-09T09:29:43.755Z,,,52,35.6,,,
2017-11-09T09:30:13.750Z,,,52,35.6,,,
2017-11-09T09:30:23.755Z,,,52,35.5,,,
2017-11-09T09:30:33.750Z,,49.4,,,,,
2017-11-09T09:30:43.754Z,,,52,35.5,,,
2017-11-09T09:31:13.750Z,,,52,35.5,,,
2017-11-09T09:31:23.750Z,,,52,35.4,,,
2017-11-09T09:31:43.750Z,,,52,35.4,,,
2017-11-09T09:31:53.751Z,,49.3,,,,,
2017-11-09T09:32:13.762Z,,,52,35.4,,,
2017-11-09T09:32:23.760Z,,,52,35.3,,,
2017-11-09T09:32:43.753Z,,,52,35.3,,,
2017-11-09T09:33:13.753Z,,49.2,52,35.2,,,
2017-11-09T09:33:23.764Z,,,52,35.2,,,
2017-11-09T09:33:33.750Z,,,52,35.2,,,
2017-11-09T09:33:43.750Z,,,52,35.2,,,
2017-11-09T09:34:13.756Z,,,52,35.1,,,
2017-11-09T09:34:23.792Z,,49.1,52,35.1,,,
2017-11-09T09:34:33.750Z,,,52,35.1,,,
2017-11-09T09:34:43.750Z,,,52,35.1,,,
2017-11-09T09:35:13.752Z,,,52,34.9,,,
2017-11-09T09:35:23.756Z,,49,52,34.9,,,
2017-11-09T09:35:33.771Z,,,52,34.9,,,
2017-11-09T09:35:43.797Z,,,52,34.9,,,
2017-11-09T09:36:03.768Z,,,52,34.8,,,
2017-11-09T09:36:13.753Z,,48.9,,,,,
2017-11-09T09:36:23.750Z,,49,52,34.8,,,
2017-11-09T09:36:33.749Z,,48.9,,,,,
2017-11-09T09:36:43.751Z,,,52,34.8,,,
2017-11-09T09:37:13.750Z,,,52,34.7,,,
2017-11-09T09:37:23.752Z,1,49.2,52,41.1,0,0,
2017-11-09T09:37:33.755Z,0,49.1,,,0,,
2017-11-09T09:37:43.751Z,0,48.4,,,0,,
2017-11-09T09:37:53.753Z,,,52,45.6,,,
2017-11-09T09:38:03.764Z,,48.2,,,,,
2017-11-09T09:38:13.830Z,,48.1,52,45.4,,,
2017-11-09T09:38:23.766Z,,,52,45.1,,,
2017-11-09T09:38:43.754Z,0,48,52,45,0,,
2017-11-09T09:38:53.750Z,,,52,44.8,,,
2017-11-09T09:39:03.751Z,,,52,44.6,,,
2017-11-09T09:39:23.750Z,,47.9,52,44.3,,,
2017-11-09T09:39:33.797Z,,,52,44.1,,,
2017-11-09T09:39:53.750Z,,,52,44,,,
2017-11-09T09:40:13.751Z,,,52,43.9,,,
2017-11-09T09:40:23.782Z,,,52,43.5,,,
2017-11-09T09:40:33.781Z,,47.8,,,,,
2017-11-09T09:40:43.786Z,,,52,43.3,,,
2017-11-09T09:41:13.752Z,,,52,43.2,,,
2017-11-09T09:41:23.753Z,,,52,43,,,
2017-11-09T09:41:33.769Z,,,52,42.9,,,
2017-11-09T09:41:43.853Z,,,52,42.6,,,
2017-11-09T09:42:13.751Z,,,52,42.6,,,
2017-11-09T09:42:23.750Z,,47.7,52,42.3,,,
2017-11-09T09:42:43.750Z,,,52,42.1,,,
2017-11-09T09:43:13.889Z,,,52,42,,,
2017-11-09T09:43:23.758Z,,,52,41.8,,,
2017-11-09T09:43:33.753Z,,,52,41.7,,,
2017-11-09T09:43:43.769Z,,,52,41.5,,,
2017-11-09T09:44:13.750Z,,47.6,52,41.4,,,
2017-11-09T09:44:23.750Z,,,52,41.2,,,
2017-11-09T09:44:43.771Z,,,52,40.9,,,
2017-11-09T09:45:13.752Z,,47.4,52,40.9,,,
2017-11-09T09:45:23.750Z,,,52,40.7,,,
2017-11-09T09:45:33.750Z,,,52,40.6,,,
2017-11-09T09:45:43.750Z,,,52,40.5,,,
2017-11-09T09:46:13.750Z,,47.3,52,40.4,,,
2017-11-09T09:46:23.800Z,,,52,40.2,,,
2017-11-09T09:46:33.778Z,,,52,40.2,,,
2017-11-09T09:46:43.759Z,,,52,40,,,
2017-11-09T09:47:13.751Z,,47.2,52,39.9,,,
2017-11-09T09:47:23.750Z,,,52,39.7,,,
2017-11-09T09:47:43.759Z,,,52,39.6,,,
2017-11-09T09:48:13.795Z,,,52,39.5,,,
2017-11-09T09:48:23.750Z,,,52,39.3,,,
2017-11-09T09:48:33.756Z,,47.1,,,,,
2017-11-09T09:48:43.763Z,,,52,39.2,,,
2017-11-09T09:49:13.760Z,,,52,39.1,,,
2017-11-09T09:49:23.750Z,,,52,38.9,,,
2017-11-09T09:49:33.752Z,,47,52,38.8,,,
2017-11-09T09:49:43.788Z,,,52,38.7,,,
2017-11-09T09:50:03.763Z,,,52,38.6,,,
2017-11-09T09:50:13.758Z,,,52,38.5,,,
2017-11-09T09:50:23.766Z,,46.9,52,38.4,,,
2017-11-09T09:50:33.757Z,,,52,38.4,,,
2017-11-09T09:50:43.752Z,,46.9,,,,,
2017-11-09T09:51:03.757Z,,,52,38.3,,,
2017-11-09T09:51:13.750Z,,,52,38.2,,,
2017-11-09T09:51:23.752Z,,,52,38.2,,,
2017-11-09T09:51:33.754Z,,,52,38,,,
2017-11-09T09:51:53.749Z,,46.8,52,38,,,
2017-11-09T09:52:13.764Z,,,52,37.9,,,
2017-11-09T09:52:23.749Z,,,52,37.8,,,
2017-11-09T09:52:33.761Z,,,52,37.7,,,
2017-11-09T09:52:43.781Z,,,52,37.7,,,
2017-11-09T09:53:13.779Z,,,52,37.6,,,
2017-11-09T09:53:23.759Z,,46.7,52,37.5,,,
2017-11-09T09:53:33.750Z,,,52,37.4,,,
2017-11-09T09:53:43.750Z,,,52,37.3,,,
2017-11-09T09:54:13.859Z,,,52,37.3,,,
2017-11-09T09:54:23.756Z,,46.6,52,37.1,,,
2017-11-09T09:54:43.773Z,,,52,36.9,,,
2017-11-09T09:55:13.749Z,,,52,36.9,,,
2017-11-09T09:55:23.771Z,,,52,36.8,,,
2017-11-09T09:55:33.755Z,,46.5,52,36.7,,,
2017-11-09T09:55:43.756Z,,,52,36.6,,,
2017-11-09T09:56:13.753Z,,,52,36.6,,,
2017-11-09T09:56:23.755Z,,,52,36.5,,,
2017-11-09T09:56:33.763Z,,,52,36.5,,,
2017-11-09T09:56:43.869Z,,,52,36.4,,,
2017-11-09T09:57:14.135Z,,46.4,52,36.3,,,
2017-11-09T09:57:24.092Z,,,52,36.2,,,
2017-11-09T09:57:43.787Z,,,52,36.1,,,
2017-11-09T09:58:13.749Z,,,52,36.1,,,
2017-11-09T09:58:23.781Z,,,52,36,,,
2017-11-09T09:58:33.749Z,,46.3,52,35.9,,,
2017-11-09T09:58:43.751Z,,,52,35.9,,,
2017-11-09T09:59:13.757Z,,,52,35.8,,,
2017-11-09T09:59:23.779Z,,,52,35.7,,,
2017-11-09T09:59:33.786Z,,46.2,,,,,
2017-11-09T09:59:43.750Z,,,52,35.6,,,
2017-11-09T10:00:13.780Z,,,52,35.6,,,
2017-11-09T10:00:23.759Z,,,52,35.5,,,
2017-11-09T10:00:33.771Z,,,52,35.5,,,
2017-11-09T10:00:43.781Z,,,52,35.4,,,
2017-11-09T10:01:13.777Z,,46.1,52,35.4,,,
2017-11-09T10:01:23.770Z,,,52,35.3,,,
2017-11-09T10:01:33.764Z,,,52,35.2,,,
2017-11-09T10:01:43.750Z,,,52,35.2,,,
2017-11-09T10:02:13.750Z,,,52,35.1,,,
2017-11-09T10:02:23.761Z,,,52,34.9,,,
2017-11-09T10:02:33.802Z,,46,,,,,
2017-11-09T10:02:43.769Z,,,52,34.9,,,
2017-11-09T10:03:13.760Z,,,52,34.8,,,
2017-11-09T10:03:23.753Z,,,52,34.7,,,
2017-11-09T10:03:33.818Z,,45.9,,,,,
2017-11-09T10:03:43.814Z,,46,,,,,
2017-11-09T10:03:53.840Z,,,52,34.7,,,
2017-11-09T10:04:03.750Z,,45.9,,,,,
2017-11-09T10:04:13.782Z,,,52,34.6,,,
2017-11-09T10:04:23.783Z,,,52,34.6,,,
2017-11-09T10:04:33.763Z,,,52,34.5,,,
2017-11-09T10:04:53.764Z,,,52,34.5,,,
2017-11-09T10:05:13.749Z,,45.9,52,34.4,,,
2017-11-09T10:05:23.750Z,,45.8,52,34.4,,,
2017-11-09T10:05:33.750Z,,,52,34.3,,,
2017-11-09T10:05:43.771Z,,,52,34.3,,,
2017-11-09T10:06:13.763Z,,,52,34.2,,,
2017-11-09T10:06:23.750Z,,,52,34.2,,,
2017-11-09T10:06:33.749Z,,45.7,52,34.1,,,
2017-11-09T10:06:43.749Z,,,52,34.1,,,
2017-11-09T10:07:13.749Z,,,52,34,,,
2017-11-09T10:07:23.749Z,,,52,34,,,
2017-11-09T10:07:33.749Z,,,52,34,,,
2017-11-09T10:07:43.749Z,,,52,33.9,,,
2017-11-09T10:08:13.757Z,,45.6,52,33.9,,,
2017-11-09T10:08:23.752Z,,,52,33.8,,,
2017-11-09T10:08:33.750Z,,,52,33.8,,,
