Time,HwTOutlet,PrimT,ChActive,HwActive,PrimTSet,ActPow,HwTSet
2017-11-30T05:19:01.004Z,31.3,40.5,,,,,52
2017-11-30T05:19:11.004Z,31.3,,,,,,52
2017-11-30T05:19:21.004Z,31.3,,,,,,52
2017-11-30T05:19:31.004Z,31.3,,,,,,52
2017-11-30T05:19:41.004Z,31.3,,,,,,52
2017-11-30T05:19:51.005Z,31.3,40.6,,,,,52
2017-11-30T05:20:01.003Z,31.3,,,,,,52
2017-11-30T05:20:11.003Z,31.3,,,,,,52
2017-11-30T05:20:21.004Z,31.3,,,,,,52
2017-11-30T05:20:31.068Z,31.3,,,,,,52
2017-11-30T05:20:41.004Z,31.3,,,,,,52
2017-11-30T05:20:51.054Z,31.3,,,,,,52
2017-11-30T05:21:01.009Z,31.3,,,,,,52
2017-11-30T05:21:11.004Z,31.3,,,,,,52
2017-11-30T05:21:21.020Z,31.3,,,,,,52
2017-11-30T05:21:31.025Z,31.3,,,,,,52
2017-11-30T05:21:41.004Z,31.3,,,,,,52
2017-11-30T05:21:51.004Z,31.3,,,,,,52
2017-11-30T05:22:01.006Z,31.3,,,,,,52
2017-11-30T05:22:11.003Z,31.3,,,,,,52
2017-11-30T05:22:21.021Z,31.3,,,,,,52
2017-11-30T05:22:31.004Z,31.3,40.5,,,,,52
2017-11-30T05:22:41.003Z,31.3,,,,,,52
2017-11-30T05:22:51.004Z,31.3,,,,,,52
2017-11-30T05:23:01.004Z,31.3,,,,,,52
2017-11-30T05:23:11.003Z,31.3,,,,,,52
2017-11-30T05:23:21.004Z,31.3,,,,,,52
2017-11-30T05:23:31.019Z,31.3,,,,,,52
2017-11-30T05:23:41.004Z,31.3,,,,,,52
2017-11-30T05:23:51.004Z,31.3,,,,,,52
2017-11-30T05:24:01.004Z,31.3,40.4,,,,,52
2017-11-30T05:24:11.004Z,31.3,,,,,,52
2017-11-30T05:24:21.004Z,31.3,,,,,,52
2017-11-30T05:24:31.003Z,31.3,,,,,,52
2017-11-30T05:24:41.007Z,31.3,,,,,,52
2017-11-30T05:24:51.003Z,31.3,,,,,,52
2017-11-30T05:25:01.003Z,31.3,,,,,,52
2017-11-30T05:25:11.003Z,31.3,40.3,,,,,52
2017-11-30T05:25:21.014Z,31.3,,,,,,52
2017-11-30T05:25:31.003Z,31.3,,,,,,52
2017-11-30T05:25:41.004Z,31.3,,,,,,52
2017-11-30T05:25:51.004Z,31.3,,,,,,52
2017-11-30T05:26:01.003Z,31.3,,,,,,52
2017-11-30T05:26:11.003Z,31.3,,,,,,52
2017-11-30T05:26:21.004Z,31.3,40.2,,,,,52
2017-11-30T05:26:31.004Z,31.3,,,,,,52
2017-11-30T05:26:41.004Z,31.3,,,,,,52
2017-11-30T05:26:51.016Z,31.3,44,1,0,,39,52
2017-11-30T05:27:01.003Z,31.3,45.9,,,,29,52
2017-11-30T05:27:11.004Z,31.3,42.9,,,,29,52
2017-11-30T05:27:21.004Z,31.3,40.8,,,,,52
2017-11-30T05:27:34.592Z,31.3,39.8,,,,30,52
2017-11-30T05:27:41.003Z,31.2,39.3,,,,29,52
2017-11-30T05:27:51.004Z,31.3,39.1,,,,,52
2017-11-30T05:28:01.003Z,31.3,39.8,0,0,0,,52
2017-11-30T05:28:11.004Z,38.7,41.6,0,0,,0,52
2017-11-30T05:28:21.004Z,39.2,40.9,,,,,52
2017-11-30T05:28:31.004Z,39.1,40.5,,,,,52
2017-11-30T05:28:41.003Z,39.1,,,,,,52
2017-11-30T05:28:51.025Z,38.9,40.4,,,,,52
2017-11-30T05:29:01.004Z,38.8,,1,0,58,,52
2017-11-30T05:29:11.003Z,38.7,,,,,,52
2017-11-30T05:29:21.003Z,38.6,,,,,,52
2017-11-30T05:29:31.003Z,38.5,,,,,,52
2017-11-30T05:29:41.004Z,38.4,,,,,,52
2017-11-30T05:29:51.006Z,38.3,40.3,,,,,52
2017-11-30T05:30:01.003Z,38.2,,,,,,52
2017-11-30T05:30:11.077Z,38.1,,,,,,52
2017-11-30T05:30:21.003Z,38,,,,,,52
2017-11-30T05:30:31.003Z,37.9,,,,,,52
2017-11-30T05:30:41.003Z,37.8,,,,,,52
2017-11-30T05:30:51.004Z,37.8,,,,,,52
2017-11-30T05:31:01.003Z,37.7,,,,,,52
2017-11-30T05:31:11.006Z,37.6,,,,,,52
2017-11-30T05:31:21.004Z,37.5,,,,,,52
2017-11-30T05:31:31.004Z,37.5,,,,,,52
2017-11-30T05:31:41.003Z,37.4,,,,,,52
2017-11-30T05:31:51.004Z,37.3,,,,,,52
2017-11-30T05:32:01.003Z,37.3,,,,,,52
2017-11-30T05:32:11.013Z,37.2,,,,,,52
2017-11-30T05:32:21.004Z,37.1,,,,,,52
2017-11-30T05:32:31.028Z,36.9,40.2,,,,,52
2017-11-30T05:32:41.024Z,36.9,,,,,,52
2017-11-30T05:32:51.011Z,36.8,,,,,,52
2017-11-30T05:33:01.007Z,36.7,,,,,,52
2017-11-30T05:33:11.003Z,36.7,,,,,,52
2017-11-30T05:33:21.004Z,36.6,,,,,,52
2017-11-30T05:33:31.004Z,36.6,40.1,,,,,52
2017-11-30T05:33:41.017Z,36.5,,,,,,52
2017-11-30T05:33:51.004Z,36.5,,,,,,52
2017-11-30T05:34:01.003Z,36.4,,,,,,52
2017-11-30T05:34:11.007Z,36.3,40,,,,,52
2017-11-30T05:34:21.003Z,36.3,,,,,,52
2017-11-30T05:34:31.003Z,36.2,40,,,,,52
2017-11-30T05:34:41.013Z,36.2,39.9,,,,,52
2017-11-30T05:34:51.006Z,36.1,,,,,,52
2017-11-30T05:35:01.013Z,36.1,43.1,1,0,,38,52
2017-11-30T05:35:11.004Z,36,43.8,,,,29,52
2017-11-30T05:35:21.032Z,36,40.9,,,,30,52
2017-11-30T05:35:31.013Z,35.9,39.9,,,,29,52
2017-11-30T05:35:41.004Z,35.9,38.5,,,,,52
2017-11-30T05:35:51.006Z,35.8,38.1,,,,30,52
2017-11-30T05:36:01.035Z,35.8,38.2,,,,,52
2017-11-30T05:36:11.004Z,35.7,,,,,29,52
2017-11-30T05:36:21.072Z,35.7,38.6,,,,30,52
2017-11-30T05:36:31.055Z,35.6,39.1,,,,29,52
2017-11-30T05:36:41.054Z,35.6,,,,,,52
2017-11-30T05:36:51.003Z,35.5,39.2,,,,,52
2017-11-30T05:37:01.006Z,35.5,39.4,,,,,52
2017-11-30T05:37:11.008Z,35.4,39.5,,,,,52
2017-11-30T05:37:21.003Z,35.4,39.8,,,,,52
2017-11-30T05:37:31.003Z,35.4,40,,,,,52
2017-11-30T05:37:41.003Z,35.3,40.2,,,,30,52
2017-11-30T05:37:51.013Z,35.3,40.4,,,,29,52
2017-11-30T05:38:01.003Z,35.2,40.6,,,,,52
2017-11-30T05:38:11.004Z,35.2,40.7,,,,,52
2017-11-30T05:38:21.013Z,35.1,41,,,,,52
2017-11-30T05:38:31.025Z,35.1,41.1,,,,30,52
2017-11-30T05:38:41.003Z,35.1,41.2,,,,29,52
2017-11-30T05:38:51.003Z,34.9,41.3,,,,,52
2017-11-30T05:39:01.024Z,34.9,41.5,,,,,52
2017-11-30T05:39:11.056Z,34.9,41.6,,,,,52
2017-11-30T05:39:21.029Z,34.8,41.7,,,,30,52
2017-11-30T05:39:31.003Z,34.8,41.8,,,,,52
2017-11-30T05:39:41.004Z,34.8,42,,,,29,52
2017-11-30T05:39:51.003Z,34.7,42.1,,,,,52
2017-11-30T05:40:01.003Z,34.7,42.2,,,,30,52
2017-11-30T05:40:11.045Z,34.7,42.3,,,,,52
2017-11-30T05:40:21.004Z,34.6,42.6,,,,29,52
2017-11-30T05:40:31.027Z,34.6,42.7,,,,,52
2017-11-30T05:40:41.004Z,34.6,42.8,,,,30,52
2017-11-30T05:40:51.004Z,34.5,41.9,1,0,,0,52
2017-11-30T05:41:01.003Z,34.5,39.8,,,,,52
2017-11-30T05:41:11.004Z,34.5,38.8,,,,,52
2017-11-30T05:41:21.004Z,34.5,38.2,,,,,52
2017-11-30T05:41:31.003Z,34.4,38,,,,,52
2017-11-30T05:41:41.004Z,34.4,,,,,,52
2017-11-30T05:41:51.008Z,34.4,,,,,,52
2017-11-30T05:42:01.045Z,34.3,,,,,,52
2017-11-30T05:42:11.016Z,34.3,37.9,,,,,52
2017-11-30T05:42:21.009Z,34.3,37.8,,,,,52
2017-11-30T05:42:31.003Z,34.2,37.7,,,,,52
2017-11-30T05:42:41.003Z,34.2,37.6,,,,,52
2017-11-30T05:42:51.006Z,34.2,37.5,,,,,52
2017-11-30T05:43:01.003Z,34.2,,,,,,52
2017-11-30T05:43:11.003Z,34.2,,,,,,52
2017-11-30T05:43:21.003Z,34.1,,,,,,52
2017-11-30T05:43:31.003Z,34.1,37.4,,,,,52
2017-11-30T05:43:41.003Z,34.1,,,,,,52
2017-11-30T05:43:51.003Z,34,37.3,,,,,52
2017-11-30T05:44:01.008Z,34,,,,,,52
2017-11-30T05:44:11.003Z,34,,,,,,52
2017-11-30T05:44:21.057Z,34,,,,,,52
2017-11-30T05:44:31.009Z,33.9,,,,,,52
2017-11-30T05:44:41.071Z,33.9,,,,,,52
2017-11-30T05:44:51.050Z,33.9,,,,,,52
2017-11-30T05:45:01.012Z,33.8,,,,,,52
2017-11-30T05:45:11.005Z,33.8,37.2,,,,,52
2017-11-30T05:45:21.003Z,33.8,,,,,,52
2017-11-30T05:45:31.003Z,33.8,,,,,,52
2017-11-30T05:45:41.021Z,33.7,,,,,,52
2017-11-30T05:45:51.058Z,33.7,,,,,,52
2017-11-30T05:46:01.003Z,33.7,37.3,,,,,52
2017-11-30T05:46:11.004Z,33.7,,,,,,52
2017-11-30T05:46:21.002Z,33.7,,,,,,52
2017-11-30T05:46:31.002Z,33.6,,,,,,52
2017-11-30T05:46:41.003Z,33.6,,,,,,52
2017-11-30T05:46:51.004Z,33.6,,,,,,52
2017-11-30T05:47:01.003Z,33.5,,,,,,52
2017-11-30T05:47:11.003Z,33.5,,,,,,52
2017-11-30T05:47:21.003Z,33.5,37.4,,,,,52
2017-11-30T05:47:31.009Z,33.5,,,,,,52
2017-11-30T05:47:41.004Z,33.5,,,,,,52
2017-11-30T05:47:51.011Z,33.4,37.5,,,,,52
2017-11-30T05:48:01.006Z,33.4,,,,,,52
2017-11-30T05:48:11.003Z,33.4,,,,,,52
2017-11-30T05:48:21.002Z,33.4,,,,,,52
2017-11-30T05:48:31.003Z,33.3,,,,,,52
2017-11-30T05:48:41.003Z,33.3,37.6,,,,,52
2017-11-30T05:48:51.011Z,33.3,,,,,,52
2017-11-30T05:49:01.003Z,33.3,,,,,,52
2017-11-30T05:49:11.010Z,33.2,,,,,,52
2017-11-30T05:49:21.003Z,33.2,,,,,,52
2017-11-30T05:49:31.008Z,33.2,,,,,,52
2017-11-30T05:49:41.024Z,33.2,,,,,,52
2017-11-30T05:49:51.003Z,33.1,,,,,,52
2017-11-30T05:50:01.020Z,33.1,,,,,,52
2017-11-30T05:50:11.002Z,33.1,,,,,,52
2017-11-30T05:50:21.006Z,33.1,,,,,,52
2017-11-30T05:50:31.003Z,33.1,,,,,,52
2017-11-30T05:50:41.002Z,32.9,,,,,,52
2017-11-30T05:50:51.003Z,32.9,,,,,,52
2017-11-30T05:51:01.002Z,32.9,,,,,,52
2017-11-30T05:51:11.009Z,32.9,,,,,,52
2017-11-30T05:51:21.003Z,32.8,,,,,,52
2017-11-30T05:51:31.002Z,32.8,,,,,,52
2017-11-30T05:51:41.008Z,32.8,,,,,,52
2017-11-30T05:51:51.002Z,32.8,,,,,,52
2017-11-30T05:52:01.005Z,32.7,,,,,,52
2017-11-30T05:52:11.020Z,32.7,,,,,,52
2017-11-30T05:52:21.033Z,32.7,,,,,,52
2017-11-30T05:52:31.020Z,32.7,,,,,,52
2017-11-30T05:52:41.002Z,32.7,,,,,,52
2017-11-30T05:52:51.020Z,32.6,,,,,,52
2017-11-30T05:53:01.003Z,32.6,,,,,,52
2017-11-30T05:53:11.002Z,32.6,,,,,,52
2017-11-30T05:53:21.003Z,32.6,37.5,,,,,52
2017-11-30T05:53:31.003Z,32.5,,,,,,52
2017-11-30T05:53:41.011Z,32.5,,,,,,52
2017-11-30T05:53:51.002Z,32.5,,,,,,52
2017-11-30T05:54:01.003Z,32.5,,,,,,52
2017-11-30T05:54:11.015Z,32.5,,,,,,52
2017-11-30T05:54:21.004Z,32.4,,,,,,52
2017-11-30T05:54:31.030Z,32.4,,,,,,52
2017-11-30T05:54:41.002Z,32.4,,,,,,52
2017-11-30T05:54:51.003Z,32.4,,,,,,52
2017-11-30T05:55:01.003Z,32.4,,,,,,52
2017-11-30T05:55:11.013Z,32.3,37.4,,,,,52
2017-11-30T05:55:21.016Z,32.3,,,,,,52
2017-11-30T05:55:31.003Z,32.3,,,,,,52
2017-11-30T05:55:41.004Z,32.3,40.1,1,0,,41,52
2017-11-30T05:55:51.003Z,32.3,43.1,,,,34,52
2017-11-30T05:56:01.003Z,32.2,40.9,,,,29,52
2017-11-30T05:56:11.002Z,32.2,38.9,,,,30,52
2017-11-30T05:56:21.003Z,32.2,37.9,,,,30,52
2017-11-30T05:56:31.002Z,32.2,37.5,,,,,52
2017-11-30T05:56:41.002Z,32.2,36.9,1,0,,0,52
2017-11-30T05:56:51.003Z,32.2,34.9,,,,,52
2017-11-30T05:57:01.003Z,32.1,33.9,,,,,52
2017-11-30T05:57:11.003Z,32.1,33.4,0,0,0,44,52
2017-11-30T05:57:21.003Z,33.5,35.2,0,0,,0,52
2017-11-30T05:57:31.002Z,33.3,34.7,,,,,52
2017-11-30T05:57:41.003Z,35.1,33.7,0,0,,,52
2017-11-30T05:57:51.003Z,35.4,33.2,,,,,52
2017-11-30T05:58:01.002Z,35.3,33.1,,,,,52
2017-11-30T05:58:11.002Z,35.3,,,,,,52
2017-11-30T05:58:21.003Z,35.2,33.1,0,2,,,52
2017-11-30T05:58:31.006Z,32.8,35.1,,,,60,52
2017-11-30T05:58:41.013Z,34.7,40.4,0,2,0,108,52
2017-11-30T05:58:51.015Z,39.1,46.1,,,,112,52
2017-11-30T05:59:01.005Z,43.7,51.2,,,,115,52
2017-11-30T05:59:11.005Z,47.9,54.6,0,0,,0,52
2017-11-30T05:59:21.003Z,49.6,52.9,,,,,52
2017-11-30T05:59:31.002Z,49.3,52.6,,,,,52
2017-11-30T05:59:41.002Z,49.2,52.3,,,,,52
2017-11-30T05:59:51.003Z,49,,,,,,52
2017-11-30T06:00:01.002Z,48.8,,,,,,52
2017-11-30T06:00:11.054Z,48.6,52.2,1,0,,,52
2017-11-30T06:00:21.003Z,48.4,,,,58,,52
2017-11-30T06:00:31.006Z,48.2,,,,,,52
2017-11-30T06:00:49.390Z,48.1,52.1,,,,,52
2017-11-30T06:00:51.002Z,47.9,,,,,,52
2017-11-30T06:01:01.002Z,47.7,,,,,,52
2017-11-30T06:01:11.003Z,47.5,56.1,1,0,,38,52
2017-11-30T06:01:21.004Z,47.3,49.7,,,,29,52
2017-11-30T06:01:31.002Z,47.2,42.8,,,,29,52
2017-11-30T06:01:41.003Z,47,39.7,,,,29,52
2017-11-30T06:01:51.002Z,46.8,38.9,,,,30,52
2017-11-30T06:02:01.002Z,46.7,38.6,,,,,52
2017-11-30T06:02:11.002Z,46.5,38,,,,29,52
2017-11-30T06:02:21.053Z,46.4,38.5,,,,,52
2017-11-30T06:02:31.002Z,46.2,39.1,,,,30,52
2017-11-30T06:02:41.013Z,46,,,,,29,52
2017-11-30T06:02:51.002Z,45.9,39.3,,,,,52
2017-11-30T06:03:01.002Z,45.8,,,,,,52
2017-11-30T06:03:11.026Z,45.6,39.5,,,,,52
2017-11-30T06:03:21.003Z,45.4,39.6,,,,,52
2017-11-30T06:03:31.002Z,45.3,39.8,,,,,52
2017-11-30T06:03:41.002Z,45.2,40,,,,29,52
2017-11-30T06:03:51.003Z,45,40.3,,,,,52
2017-11-30T06:04:01.002Z,44.9,40.5,,,,,52
2017-11-30T06:04:11.002Z,44.7,40.7,,,,,52
2017-11-30T06:04:21.002Z,44.6,41,,,,30,52
2017-11-30T06:04:31.002Z,44.3,,,,,29,52
2017-11-30T06:04:41.010Z,44.2,41.2,,,,,52
2017-11-30T06:04:51.003Z,44,41.5,,,,,52
2017-11-30T06:05:01.002Z,43.9,41.6,,,,,52
2017-11-30T06:05:11.002Z,43.8,42,,,,,52
2017-11-30T06:05:21.002Z,43.6,,,,,30,52
2017-11-30T06:05:31.022Z,43.5,42.2,,,,29,52
2017-11-30T06:05:41.002Z,43.4,42.4,,,,30,52
2017-11-30T06:05:51.011Z,43.2,42.6,,,,29,52
2017-11-30T06:06:01.002Z,43.1,42.8,,,,30,52
2017-11-30T06:06:11.017Z,43,43,,,,29,52
2017-11-30T06:06:21.025Z,42.9,,,,,,52
2017-11-30T06:06:31.006Z,42.8,43.1,,,,30,52
2017-11-30T06:06:41.005Z,42.7,42.9,1,0,,0,52
2017-11-30T06:06:51.003Z,42.5,39.9,,,,,52
2017-11-30T06:07:01.019Z,42.4,38.9,,,,,52
2017-11-30T06:07:11.003Z,42.3,38.4,,,,,52
2017-11-30T06:07:21.015Z,42.2,38.2,,,,,52
2017-11-30T06:07:31.002Z,42.1,38.1,,,,,52
2017-11-30T06:07:41.002Z,42,,,,,,52
2017-11-30T06:07:51.003Z,41.9,,,,,,52
2017-11-30T06:08:01.002Z,41.8,37.9,,,,,52
2017-11-30T06:08:11.003Z,41.7,,,,,,52
2017-11-30T06:08:21.004Z,41.6,37.7,,,,,52
2017-11-30T06:08:31.033Z,41.5,37.6,,,,,52
2017-11-30T06:08:41.002Z,41.4,37.5,,,,,52
2017-11-30T06:09:21.390Z,41.2,,,,,,52
2017-11-30T06:09:21.396Z,40.9,,,,,,52
2017-11-30T06:09:31.002Z,40.8,37.4,,,,,52
2017-11-30T06:09:41.002Z,40.7,37.3,,,,,52
2017-11-30T06:09:51.002Z,40.6,,,,,,52
2017-11-30T06:10:01.007Z,40.5,,,,,,52
2017-11-30T06:10:11.002Z,40.4,,,,,,52
2017-11-30T06:10:21.002Z,40.3,,,,,,52
2017-11-30T06:10:31.010Z,40.2,,,,,,52
2017-11-30T06:10:41.002Z,40.2,,,,,,52
2017-11-30T06:10:51.002Z,40.1,,,,,,52
2017-11-30T06:11:01.002Z,40,,,,,,52
2017-11-30T06:11:11.021Z,39.9,,,,,,52
2017-11-30T06:11:21.016Z,39.8,,,,,,52
2017-11-30T06:11:31.020Z,39.7,37.4,,,,,52
2017-11-30T06:11:41.002Z,39.6,37.6,,,,,52
2017-11-30T06:11:51.002Z,39.6,38,,,,,52
2017-11-30T06:12:01.002Z,39.5,38.1,,,,,52
2017-11-30T06:12:11.002Z,39.4,38.2,,,,,52
2017-11-30T06:12:21.008Z,39.3,38.7,,,,,52
2017-11-30T06:12:31.002Z,39.2,39.1,,,,,52
2017-11-30T06:12:41.012Z,39.2,39.4,,,,,52
2017-11-30T06:12:51.002Z,39.1,39.7,,,,,52
2017-11-30T06:13:01.002Z,38.9,40,,,,,52
2017-11-30T06:13:11.002Z,38.8,40.4,,,,,52
2017-11-30T06:13:21.001Z,38.7,40.7,,,,,52
2017-11-30T06:13:31.007Z,38.7,41,,,,,52
2017-11-30T06:13:41.013Z,38.6,41.2,,,,,52
2017-11-30T06:13:51.024Z,38.5,41.5,,,,,52
2017-11-30T06:14:01.033Z,38.5,41.7,,,,,52
2017-11-30T06:14:11.020Z,38.4,41.8,,,,,52
2017-11-30T06:14:21.019Z,38.3,41.9,,,,,52
2017-11-30T06:14:31.015Z,38.2,,,,,,52
2017-11-30T06:14:41.006Z,38.2,,,,,,52
2017-11-30T06:14:51.002Z,38.1,,,,,,52
2017-11-30T06:15:01.002Z,38,,,,,,52
2017-11-30T06:15:11.002Z,37.9,,,,,,52
2017-11-30T06:15:21.002Z,37.9,41.8,,,,,52
2017-11-30T06:15:31.002Z,37.8,,,,,,52
2017-11-30T06:15:41.007Z,37.7,41.7,,,,,52
2017-11-30T06:15:51.005Z,37.7,41.6,,,,,52
2017-11-30T06:16:01.001Z,37.6,,,,,,52
2017-11-30T06:16:11.002Z,37.5,41.5,,,,,52
2017-11-30T06:16:21.001Z,37.5,41.4,,,,,52
2017-11-30T06:16:31.001Z,37.4,41.3,,,,,52
2017-11-30T06:16:41.002Z,37.3,41.2,,,,,52
2017-11-30T06:16:51.001Z,37.3,,,,,,52
2017-11-30T06:17:01.001Z,37.2,41.1,,,,,52
2017-11-30T06:17:11.008Z,37.1,40.9,,,,,52
2017-11-30T06:17:21.002Z,37.1,,,,,,52
2017-11-30T06:17:31.002Z,36.9,40.8,,,,,52
2017-11-30T06:17:41.001Z,36.9,40.7,,,,,52
2017-11-30T06:17:51.001Z,36.8,40.6,,,,,52
2017-11-30T06:18:01.001Z,36.8,,,,,,52
2017-11-30T06:18:11.004Z,36.7,40.5,,,,,52
2017-11-30T06:18:21.001Z,36.6,40.4,,,,,52
2017-11-30T06:18:31.005Z,36.6,,,,,,52
2017-11-30T06:18:41.002Z,36.5,40.3,,,,,52
2017-11-30T06:18:51.023Z,36.5,40.2,,,,,52
2017-11-30T06:19:01.002Z,36.4,40.1,,,,,52
2017-11-30T06:19:11.002Z,36.4,,,,,,52
2017-11-30T06:19:21.001Z,36.3,40,,,,,52
2017-11-30T06:19:31.002Z,36.2,39.9,,,,,52
2017-11-30T06:19:41.001Z,36.2,,,,,,52
2017-11-30T06:19:51.001Z,36.1,39.8,,,,,52
2017-11-30T06:20:01.007Z,36.1,39.7,,,,,52
2017-11-30T06:20:11.001Z,36,,,,,,52
2017-11-30T06:20:21.052Z,36,39.6,,,,,52
2017-11-30T06:20:31.001Z,35.9,,,,,,52
2017-11-30T06:20:41.003Z,35.9,39.4,1,0,,,52
2017-11-30T06:20:51.013Z,35.8,43.2,,,,37,52
2017-11-30T06:21:01.001Z,35.8,42.6,,,,29,52
2017-11-30T06:21:11.001Z,35.7,40.9,,,,,52
2017-11-30T06:21:21.002Z,35.7,38.8,,,,30,52
2017-11-30T06:21:31.001Z,35.6,37.9,,,,29,52
2017-11-30T06:21:41.001Z,35.6,37.8,,,,,52
2017-11-30T06:21:51.024Z,35.5,38,,,,30,52
2017-11-30T06:22:01.008Z,35.5,38.3,,,,29,52
2017-11-30T06:22:11.001Z,35.4,38.6,,,,30,52
2017-11-30T06:22:21.027Z,35.4,38.9,,,,29,52
2017-11-30T06:22:31.005Z,35.4,39.1,,,,29,52
2017-11-30T06:22:41.001Z,35.3,39.2,,,,,52
2017-11-30T06:22:51.001Z,35.3,39.3,,,,,52
2017-11-30T06:23:01.001Z,35.2,39.5,,,,,52
2017-11-30T06:23:11.001Z,35.2,39.7,,,,,52
2017-11-30T06:23:21.003Z,35.2,40,,,,,52
2017-11-30T06:23:31.053Z,35.1,40.1,,,,,52
2017-11-30T06:23:41.001Z,35.1,40.3,,,,30,52
2017-11-30T06:23:51.001Z,34.9,40.5,,,,,52
2017-11-30T06:24:01.001Z,34.9,40.6,,,,,52
2017-11-30T06:24:11.002Z,34.8,40.8,,,,29,52
2017-11-30T06:24:21.001Z,34.8,41,,,,,52
2017-11-30T06:24:31.001Z,34.8,,,,,,52
2017-11-30T06:24:41.001Z,34.7,41.2,,,,,52
2017-11-30T06:24:51.001Z,34.7,41.3,,,,,52
2017-11-30T06:25:11.310Z,34.7,41.5,,,,30,52
2017-11-30T06:25:11.322Z,34.6,41.6,,,,29,52
2017-11-30T06:25:21.001Z,34.6,41.7,,,,,52
2017-11-30T06:25:31.001Z,34.6,42,,,,29,52
2017-11-30T06:25:41.037Z,34.5,,,,,,52
2017-11-30T06:25:51.001Z,34.5,42.1,,,,,52
2017-11-30T06:26:01.001Z,34.5,42.3,,,,30,52
2017-11-30T06:26:11.009Z,34.5,42.4,,,,29,52
2017-11-30T06:26:21.001Z,34.4,42.7,,,,,52
2017-11-30T06:26:31.001Z,34.4,42.8,,,,,52
2017-11-30T06:26:41.001Z,34.4,43,,,,29,52
2017-11-30T06:26:51.001Z,34.3,42.8,1,0,,0,52
2017-11-30T06:27:01.001Z,34.3,40.8,,,,,52
2017-11-30T06:27:11.025Z,34.3,38.9,,,,,52
2017-11-30T06:27:21.019Z,34.3,38.3,,,,,52
2017-11-30T06:27:31.000Z,34.3,38.1,,,,,52
2017-11-30T06:27:41.001Z,34.2,,,,,,52
2017-11-30T06:27:51.010Z,34.2,,,,,,52
2017-11-30T06:28:01.007Z,34.2,,,,,,52
2017-11-30T06:28:11.000Z,34.1,38,,,,,52
2017-11-30T06:28:21.000Z,34.1,37.9,,,,,52
2017-11-30T06:28:31.016Z,34.1,37.8,,,,,52
2017-11-30T06:28:41.001Z,34.1,37.7,,,,,52
2017-11-30T06:28:51.021Z,34.1,37.6,,,,,52
2017-11-30T06:29:01.000Z,34,,,,,,52
2017-11-30T06:29:11.000Z,34,,,,,,52
2017-11-30T06:29:21.000Z,34,37.5,,,,,52
2017-11-30T06:29:31.031Z,34,,,,,,52
2017-11-30T06:29:41.023Z,33.9,,,,,,52
2017-11-30T06:29:51.040Z,33.9,37.4,,,,,52
2017-11-30T06:30:01.000Z,33.9,,,,,,52
2017-11-30T06:30:11.015Z,33.9,,,,,,52
2017-11-30T06:30:21.000Z,33.8,37.3,,,,,52
2017-11-30T06:30:31.000Z,33.8,,,,,,52
2017-11-30T06:30:41.000Z,33.8,,,,,,52
2017-11-30T06:30:51.206Z,33.8,,,,,,52
2017-11-30T06:31:03.169Z,33.8,,,,,,52
2017-11-30T06:31:11.015Z,33.7,,,,,,52
2017-11-30T06:31:21.009Z,33.7,,,,,,52
2017-11-30T06:31:31.002Z,33.7,,,,,,52
2017-11-30T06:31:41.031Z,33.7,,,,,,52
2017-11-30T06:31:51.024Z,33.6,,,,,,52
2017-11-30T06:32:01.000Z,33.6,,,,,,52
2017-11-30T06:32:11.000Z,33.6,,,,,,52
2017-11-30T06:32:21.000Z,33.6,,,,,,52
2017-11-30T06:32:31.000Z,33.6,,,,,,52
2017-11-30T06:32:41.000Z,33.5,,,,,,52
2017-11-30T06:32:51.001Z,33.5,37.4,,,,,52
2017-11-30T06:33:01.000Z,33.5,,,,,,52
2017-11-30T06:33:11.000Z,33.5,,,,,,52
2017-11-30T06:33:21.019Z,33.5,,,,,,52
2017-11-30T06:33:31.018Z,33.4,,,,,,52
2017-11-30T06:33:41.000Z,33.4,37.5,,,,,52
2017-11-30T06:33:51.001Z,33.4,,,,,,52
2017-11-30T06:34:01.000Z,33.4,,,,,,52
2017-11-30T06:34:11.000Z,33.4,,,,,,52
2017-11-30T06:34:21.005Z,33.3,37.6,,,,,52
2017-11-30T06:34:31.000Z,33.3,,,,,,52
2017-11-30T06:34:41.001Z,33.3,,,,,,52
2017-11-30T06:34:51.039Z,33.3,,,,,,52
2017-11-30T06:35:01.021Z,33.2,,,,,,52
2017-11-30T06:35:11.000Z,33.2,,,,,,52
2017-11-30T06:35:21.001Z,33.2,,,,,,52
2017-11-30T06:35:31.000Z,33.2,37.7,,,,,52
2017-11-30T06:35:41.000Z,33.2,,,,,,52
2017-11-30T06:35:51.001Z,33.1,,,,,,52
2017-11-30T06:36:01.000Z,33.1,,,,,,52
2017-11-30T06:36:11.000Z,33.1,,,,,,52
2017-11-30T06:36:21.018Z,33.1,,,,,,52
2017-11-30T06:36:31.013Z,33.1,,,,,,52
2017-11-30T06:36:40.999Z,32.9,,,,,,52
2017-11-30T06:36:51.001Z,32.9,,,,,,52
2017-11-30T06:37:01.000Z,32.9,,,,,,52
2017-11-30T06:37:11.001Z,32.9,,,,,,52
2017-11-30T06:37:21.001Z,32.9,,,,,,52
2017-11-30T06:37:31.000Z,32.8,,,,,,52
2017-11-30T06:37:41.000Z,32.8,,,,,,52
2017-11-30T06:37:51.012Z,32.8,,,,,,52
