Time,ActPow,HwTOutlet,HwTSet,HwActive,ChActive,PrimTSet,PrimT
2017-11-24T01:27:31.215Z,,29.1,52,,,,
2017-11-24T01:27:41.305Z,,29.1,52,,,,
2017-11-24T01:27:51.215Z,,29.1,52,,,,38.2
2017-11-24T01:28:01.215Z,,29.1,52,,,,
2017-11-24T01:28:11.215Z,,29.2,52,,,,38.1
2017-11-24T01:28:21.214Z,,,,,,,38
2017-11-24T01:28:31.215Z,,29.2,52,,,,
2017-11-24T01:28:51.216Z,,29.2,52,,,,37.9
2017-11-24T01:29:01.215Z,,29.2,52,,,,
2017-11-24T01:29:11.215Z,,,,,,,37.8
2017-11-24T01:29:21.215Z,,29.3,52,,,,
2017-11-24T01:29:31.215Z,,29.3,52,,,,
2017-11-24T01:29:41.309Z,,29.3,52,,,,
2017-11-24T01:29:51.215Z,,29.3,52,,,,
2017-11-24T01:30:01.215Z,,29.3,52,,,,
2017-11-24T01:30:11.218Z,,29.3,52,,,,
2017-11-24T01:30:21.215Z,,29.5,52,,,,
2017-11-24T01:30:31.216Z,,29.5,52,,,,37.7
2017-11-24T01:30:41.308Z,,29.5,52,,,,
2017-11-24T01:30:51.218Z,,29.5,52,,,,
2017-11-24T01:31:01.222Z,,29.5,52,,,,
2017-11-24T01:31:21.215Z,,29.5,52,,,,
2017-11-24T01:31:31.215Z,,29.5,52,,,,
2017-11-24T01:31:41.305Z,,29.5,52,,,,
2017-11-24T01:31:51.215Z,,29.6,52,,,,37.8
2017-11-24T01:32:01.215Z,,29.6,52,,,,
2017-11-24T01:32:11.220Z,,29.6,52,,,,
2017-11-24T01:32:21.215Z,,,,,,,37.9
2017-11-24T01:32:31.215Z,,29.6,52,,,,
2017-11-24T01:32:51.215Z,,29.6,52,,,,38
2017-11-24T01:33:01.277Z,,29.6,52,,,,
2017-11-24T01:33:11.215Z,,29.7,52,,,,
2017-11-24T01:33:31.248Z,,29.7,52,,,,
2017-11-24T01:33:41.306Z,,,,,,,38.1
2017-11-24T01:33:51.229Z,,29.7,52,,,,
2017-11-24T01:34:01.215Z,,29.7,52,,,,
2017-11-24T01:34:21.216Z,,29.7,52,,,,
2017-11-24T01:34:31.215Z,,,,0,0,5,38.2
2017-11-24T01:34:41.305Z,,29.7,52,,,,
2017-11-24T01:34:51.216Z,,29.7,52,0,2,58,
2017-11-24T01:35:01.215Z,,29.7,52,,,,
2017-11-24T01:35:11.215Z,,,,0,0,5,
2017-11-24T01:35:21.215Z,,29.8,52,,,,
2017-11-24T01:35:31.215Z,,29.8,52,,,,
2017-11-24T01:35:41.304Z,,29.8,52,,,,
2017-11-24T01:35:51.214Z,,29.8,52,,,,
2017-11-24T01:36:01.215Z,,29.8,52,,,,
2017-11-24T01:36:21.215Z,,29.8,52,,,,
2017-11-24T01:36:31.215Z,,29.8,52,0,2,58,
2017-11-24T01:36:51.215Z,,29.8,52,,,,
2017-11-24T01:37:01.215Z,,29.8,52,,,,38.1
2017-11-24T01:37:11.215Z,,29.8,52,,,,
2017-11-24T01:37:21.215Z,,29.8,52,,,,
2017-11-24T01:37:31.215Z,,29.8,52,,,,
2017-11-24T01:37:41.306Z,,29.8,52,,,,
2017-11-24T01:37:51.215Z,,29.8,52,,,,
2017-11-24T01:38:01.215Z,,29.8,52,,,,
2017-11-24T01:38:11.219Z,,30,52,,,,
2017-11-24T01:38:21.215Z,,30,52,,,,
2017-11-24T01:38:31.215Z,,30,52,,,,
2017-11-24T01:38:41.305Z,,30,52,,,,38
2017-11-24T01:38:51.215Z,,30,52,,,,
2017-11-24T01:39:01.215Z,,30,52,,,,
2017-11-24T01:39:11.215Z,,30,52,,,,
2017-11-24T01:39:41.305Z,,30,52,,,,
2017-11-24T01:39:51.215Z,,30,52,,,,37.9
2017-11-24T01:40:11.214Z,,30,52,,,,
2017-11-24T01:40:21.215Z,,30,52,,,,
2017-11-24T01:40:41.311Z,,30,52,,,,
2017-11-24T01:40:51.214Z,,30,52,,,,37.8
2017-11-24T01:41:01.214Z,,30,52,,,,
2017-11-24T01:41:21.214Z,,30,52,,,,
2017-11-24T01:41:31.216Z,,30,52,,,,
2017-11-24T01:41:41.305Z,,30,52,,,,
2017-11-24T01:41:51.215Z,,30,52,,,,
2017-11-24T01:42:01.215Z,,30,52,,,,
2017-11-24T01:42:11.215Z,,30,52,,,,37.7
2017-11-24T01:42:21.214Z,,30,52,,,,
2017-11-24T01:42:31.215Z,,30,52,,,,
2017-11-24T01:42:51.220Z,,30,52,,,,
2017-11-24T01:43:01.215Z,,30,52,0,0,5,
2017-11-24T01:43:11.214Z,,30,52,0,2,58,37.6
2017-11-24T01:43:21.214Z,,30,52,,,,
2017-11-24T01:43:41.308Z,,30,52,,,,
2017-11-24T01:43:51.215Z,,30,52,0,0,5,
2017-11-24T01:44:01.215Z,,30,52,,,,
2017-11-24T01:44:11.215Z,,30,52,,,,37.5
2017-11-24T01:44:21.220Z,,30,52,0,2,58,
2017-11-24T01:44:41.310Z,,30,52,,,,
2017-11-24T01:44:51.214Z,,30,52,0,0,5,
2017-11-24T01:45:01.219Z,,,,0,2,58,
2017-11-24T01:45:11.215Z,,30,52,0,0,5,
2017-11-24T01:45:21.215Z,,30,52,,,,
2017-11-24T01:45:41.308Z,,30,52,,,,
2017-11-24T01:45:51.215Z,,30,52,,,,
2017-11-24T01:46:01.214Z,,30,52,,,,
2017-11-24T01:46:11.215Z,,30,52,,,,37.4
2017-11-24T01:46:21.214Z,,30,52,,,,
2017-11-24T01:46:31.216Z,,30,52,,,,
2017-11-24T01:46:41.305Z,,30,52,,,,
2017-11-24T01:46:51.216Z,,30,52,,,,
2017-11-24T01:47:01.215Z,,30,52,,,,
2017-11-24T01:47:11.215Z,0,,,0,0,5,37.4
2017-11-24T01:47:21.220Z,,30,52,,,,37.3
2017-11-24T01:47:31.216Z,,30,52,,,,
2017-11-24T01:47:41.309Z,,30,52,,,,
2017-11-24T01:47:51.235Z,,30,52,,,,
2017-11-24T01:48:01.215Z,,30,52,,,,
2017-11-24T01:48:21.216Z,,29.8,52,,,,
2017-11-24T01:48:31.215Z,,29.8,52,,,,
2017-11-24T01:48:41.304Z,,29.8,52,,,,
2017-11-24T01:48:51.269Z,,29.8,52,,,,37.2
2017-11-24T01:49:01.217Z,,29.8,52,,,,
2017-11-24T01:49:11.217Z,,29.8,52,,,,
2017-11-24T01:49:21.240Z,,29.8,52,,,,
2017-11-24T01:49:31.217Z,,29.8,52,,,,
2017-11-24T01:49:41.305Z,,29.8,52,,,,
2017-11-24T01:49:51.218Z,,29.8,52,,,,
2017-11-24T01:50:01.219Z,,29.8,52,,,,
2017-11-24T01:50:21.218Z,,29.8,52,,,,
2017-11-24T01:50:31.215Z,,29.8,52,,,,
2017-11-24T01:50:41.309Z,,29.8,52,,,,
2017-11-24T01:50:51.215Z,,29.8,52,,,,37.1
2017-11-24T01:51:01.218Z,,29.8,52,,,,
2017-11-24T01:51:11.219Z,,29.8,52,,,,
2017-11-24T01:51:21.218Z,,29.8,52,,,,
2017-11-24T01:51:31.218Z,,29.8,52,,,,
2017-11-24T01:51:41.307Z,,29.8,52,,,,
2017-11-24T01:51:51.215Z,,29.8,52,,,,
2017-11-24T01:52:01.219Z,,29.8,52,,,,36.9
2017-11-24T01:52:11.214Z,,,,,,,36.9
2017-11-24T01:52:21.214Z,,29.8,52,,,,37.1
2017-11-24T01:52:31.214Z,,,,,,,36.9
2017-11-24T01:52:51.215Z,,29.8,52,,,,
2017-11-24T01:53:01.219Z,,29.7,52,,,,
2017-11-24T01:53:11.214Z,,29.7,52,,,,
2017-11-24T01:53:21.215Z,,29.7,52,,,,
2017-11-24T01:53:31.220Z,,29.7,52,,,,
2017-11-24T01:53:51.214Z,,29.7,52,0,2,58,
2017-11-24T01:54:01.215Z,,29.7,52,,,,
2017-11-24T01:54:11.215Z,,,,0,0,5,
2017-11-24T01:54:21.214Z,,29.7,52,,,,
2017-11-24T01:54:31.215Z,,,,,,,36.8
2017-11-24T01:54:41.304Z,,29.7,52,,,,
2017-11-24T01:54:51.216Z,,29.7,52,0,2,58,
2017-11-24T01:55:11.214Z,,29.7,52,,,,
2017-11-24T01:55:21.215Z,,29.7,52,,,,
2017-11-24T01:55:41.305Z,,29.7,52,,,,
2017-11-24T01:55:51.215Z,,29.7,52,,,,
2017-11-24T01:56:01.214Z,,29.7,52,,,,
2017-11-24T01:56:11.214Z,,29.7,52,,,,
2017-11-24T01:56:21.214Z,,29.7,52,,,,
2017-11-24T01:56:31.214Z,,29.7,52,,,,
2017-11-24T01:56:41.304Z,,29.7,52,,,,36.7
2017-11-24T01:56:51.215Z,,29.7,52,,,,
2017-11-24T01:57:01.219Z,,29.6,52,,,,
2017-11-24T01:57:11.214Z,,29.6,52,,,,
2017-11-24T01:57:21.214Z,,29.6,52,,,,
2017-11-24T01:57:31.215Z,,29.6,52,,,,
2017-11-24T01:57:41.304Z,,29.6,52,,,,
2017-11-24T01:57:51.215Z,,29.6,52,,,,
2017-11-24T01:58:01.214Z,,29.6,52,,,,
2017-11-24T01:58:11.214Z,,29.6,52,,,,
2017-11-24T01:58:21.214Z,,29.6,52,,,,
2017-11-24T01:58:31.214Z,,29.6,52,,,,
2017-11-24T01:58:41.304Z,,29.6,52,,,,
2017-11-24T01:58:51.215Z,,29.6,52,,,,36.6
2017-11-24T01:59:01.215Z,,29.6,52,,,,
2017-11-24T01:59:21.214Z,,29.6,52,,,,
2017-11-24T01:59:31.219Z,,29.6,52,,,,
2017-11-24T01:59:41.304Z,,29.6,52,,,,
2017-11-24T01:59:51.215Z,,29.6,52,,,,
2017-11-24T02:00:01.215Z,,29.5,52,,,,
2017-11-24T02:00:21.215Z,,29.5,52,,,,
2017-11-24T02:00:31.214Z,,29.5,52,0,0,5,
2017-11-24T02:00:51.216Z,,29.5,52,,,,
2017-11-24T02:01:01.378Z,,29.5,52,,,,36.5
2017-11-24T02:01:11.214Z,,29.5,52,,,,
2017-11-24T02:01:21.214Z,,29.5,52,,,,
2017-11-24T02:01:31.216Z,,29.5,52,,,,
2017-11-24T02:01:41.304Z,,29.5,52,,,,
2017-11-24T02:01:51.214Z,,29.5,52,,,,
2017-11-24T02:02:01.214Z,,29.5,52,,,,
2017-11-24T02:02:21.215Z,,29.5,52,,,,
2017-11-24T02:02:31.214Z,,29.5,52,,,,
2017-11-24T02:02:41.305Z,,29.5,52,,,,
2017-11-24T02:02:51.215Z,,29.5,52,,,,
2017-11-24T02:03:01.214Z,,29.3,52,,,,
2017-11-24T02:03:21.214Z,,29.3,52,,,,36.5
2017-11-24T02:03:31.243Z,,29.3,52,,,,
2017-11-24T02:03:41.355Z,,29.3,52,,,,36.4
2017-11-24T02:03:51.214Z,,29.3,52,,,,
2017-11-24T02:04:01.214Z,,29.3,52,,,,
2017-11-24T02:04:11.214Z,,29.3,52,,,,
2017-11-24T02:04:21.217Z,,29.3,52,,,,
2017-11-24T02:04:31.214Z,,29.3,52,,,,
2017-11-24T02:04:41.304Z,,29.3,52,,,,
2017-11-24T02:04:51.214Z,,29.3,52,,,,
2017-11-24T02:05:01.215Z,,29.3,52,,,,
2017-11-24T02:05:11.214Z,,29.2,52,,,,
2017-11-24T02:05:21.229Z,,29.3,52,0,2,58,36.3
2017-11-24T02:05:31.214Z,43,29.2,52,0,0,5,38.4
2017-11-24T02:05:41.307Z,0,29.2,52,0,0,,40.7
2017-11-24T02:05:51.215Z,,,,,,,33.4
2017-11-24T02:06:01.214Z,,29.2,52,,,,30.9
2017-11-24T02:06:11.214Z,,29.2,52,,,,30.5
2017-11-24T02:06:21.214Z,,,,0,2,,28.9
2017-11-24T02:06:31.215Z,,,,,,,28.1
2017-11-24T02:06:41.307Z,,29.2,52,,,,
2017-11-24T02:06:51.215Z,,29.2,52,,,,26.1
2017-11-24T02:07:01.214Z,,29.2,52,,,,
2017-11-24T02:07:11.214Z,,,,,,,26.4
2017-11-24T02:07:21.214Z,,29.2,52,,,,27
2017-11-24T02:07:31.214Z,,29.2,52,,,,
2017-11-24T02:07:41.306Z,,29.2,52,,,,27.2
2017-11-24T02:07:51.219Z,,29.2,52,,,,27.1
2017-11-24T02:08:01.215Z,,29.1,52,,,,
2017-11-24T02:08:21.214Z,,29.1,52,,,,
2017-11-24T02:08:31.214Z,,29.1,52,,,,
2017-11-24T02:08:41.304Z,,29.1,52,,,,
2017-11-24T02:08:51.214Z,,29.1,52,,,,
2017-11-24T02:09:01.214Z,,29.1,52,,,,
2017-11-24T02:09:11.215Z,,29.1,52,,,,
2017-11-24T02:09:21.216Z,,29.1,52,,,,
2017-11-24T02:09:31.214Z,,29.1,52,,,,
2017-11-24T02:09:41.304Z,,,,,,,27
2017-11-24T02:09:51.217Z,,29.1,52,,,,
2017-11-24T02:10:01.214Z,,29.1,52,,,,
2017-11-24T02:10:21.214Z,,29,52,,,,
2017-11-24T02:10:31.214Z,,29,52,,,,
2017-11-24T02:10:41.304Z,,29,52,,,,
2017-11-24T02:10:51.217Z,,29,52,0,2,,
2017-11-24T02:11:01.214Z,,29,52,,,,27.1
2017-11-24T02:11:11.215Z,,29,52,,,,
2017-11-24T02:11:21.216Z,,29,52,,,,
2017-11-24T02:11:31.214Z,,29,52,,,,
2017-11-24T02:11:41.307Z,,28.9,52,,,,
2017-11-24T02:11:51.216Z,,28.9,52,,,,
2017-11-24T02:12:01.214Z,,28.9,52,,,,
2017-11-24T02:12:11.219Z,,28.9,52,,,,
2017-11-24T02:12:21.218Z,,28.9,52,,,,
2017-11-24T02:12:31.214Z,,28.9,52,,,,
2017-11-24T02:12:41.305Z,,28.9,52,,,,27.2
2017-11-24T02:12:51.215Z,,28.9,52,,,,27.3
2017-11-24T02:13:01.214Z,,28.7,52,,,,
2017-11-24T02:13:11.214Z,,,,,,,27.5
2017-11-24T02:13:21.214Z,,28.7,52,,,,27.6
2017-11-24T02:13:31.214Z,,28.7,52,,,,
2017-11-24T02:13:41.304Z,,,,,,,27.7
2017-11-24T02:13:51.215Z,,28.7,52,,,,27.8
2017-11-24T02:14:01.214Z,,28.7,52,,,,28
2017-11-24T02:14:11.219Z,,28.6,52,,,,
2017-11-24T02:14:31.219Z,,28.6,52,,,,28.2
2017-11-24T02:14:51.218Z,,28.6,52,,,,
2017-11-24T02:15:01.214Z,,28.6,52,,,,28.3
2017-11-24T02:15:11.214Z,,28.6,52,,,,
2017-11-24T02:15:21.214Z,,28.6,52,,,,28.4
2017-11-24T02:15:31.214Z,,28.5,52,,,,
2017-11-24T02:15:41.304Z,,28.5,52,,,,
2017-11-24T02:15:51.214Z,,28.5,52,,,,28.6
2017-11-24T02:16:01.214Z,,28.5,52,,,,
2017-11-24T02:16:11.214Z,,,,,,,28.7
2017-11-24T02:16:21.214Z,,28.5,52,,,,
2017-11-24T02:16:31.214Z,,28.5,52,,,,
2017-11-24T02:16:41.304Z,,28.5,52,,,,28.8
2017-11-24T02:16:51.214Z,,28.4,52,,,,
2017-11-24T02:17:01.214Z,,28.4,52,,,,
2017-11-24T02:17:11.214Z,,,,,,,29
2017-11-24T02:17:21.214Z,,28.4,52,,,,
2017-11-24T02:17:31.214Z,,28.4,52,,,,
2017-11-24T02:17:41.304Z,,28.4,52,,,,
2017-11-24T02:17:51.214Z,,28.4,52,,,,29.3
2017-11-24T02:18:01.214Z,,28.3,52,,,,29.4
2017-11-24T02:18:11.214Z,,28.3,52,,,,
2017-11-24T02:18:21.214Z,,28.3,52,,,,29.6
2017-11-24T02:18:31.214Z,,28.3,52,,,,
2017-11-24T02:18:51.214Z,,28.3,52,,,,29.9
2017-11-24T02:19:01.214Z,,28.3,52,,,,
2017-11-24T02:19:11.214Z,,,,,,,30
2017-11-24T02:19:21.214Z,,28.1,52,,,,
2017-11-24T02:19:31.214Z,,28.1,52,,,,30.1
2017-11-24T02:19:41.334Z,,28.1,52,,,,
2017-11-24T02:19:51.214Z,,28.1,52,,,,30.2
2017-11-24T02:20:01.214Z,,28.1,52,,,,30.3
2017-11-24T02:20:11.273Z,,28.1,52,,,,
2017-11-24T02:20:21.213Z,,28.1,52,,,,30.4
2017-11-24T02:20:31.253Z,,28,52,,,,
2017-11-24T02:20:41.344Z,,28,52,,,,30.5
2017-11-24T02:20:51.214Z,,28,52,,,,
2017-11-24T02:21:01.221Z,,28,52,,,,
2017-11-24T02:21:11.214Z,,,,,,,30.6
2017-11-24T02:21:21.214Z,,28,52,,,,
2017-11-24T02:21:31.214Z,,28,52,,,,
2017-11-24T02:21:41.304Z,,27.9,52,,,,30.7
2017-11-24T02:21:51.215Z,42,27.9,52,0,2,,30.6
2017-11-24T02:22:01.278Z,37,,,,,,33.5
2017-11-24T02:22:11.214Z,34,27.9,52,,,,34.3
2017-11-24T02:22:21.214Z,30,,,,,,33.9
2017-11-24T02:22:31.214Z,,,,,,,33.8
2017-11-24T02:22:41.304Z,,27.9,52,,,,
2017-11-24T02:22:51.214Z,29,27.9,52,,,,31.7
2017-11-24T02:23:01.214Z,,27.9,52,,,,
2017-11-24T02:23:11.214Z,,,,,,,31.2
2017-11-24T02:23:21.216Z,,27.9,52,,,,31.5
2017-11-24T02:23:31.215Z,,27.8,52,,,,
2017-11-24T02:23:41.304Z,,,,,,,31.8
2017-11-24T02:23:51.214Z,29,27.8,52,,,,32.3
2017-11-24T02:24:01.214Z,,27.8,52,,,,
2017-11-24T02:24:11.214Z,,,,,,,32.6
2017-11-24T02:24:21.214Z,,27.8,52,,,,32.8
2017-11-24T02:24:41.367Z,,27.8,52,,,,32.9
2017-11-24T02:24:51.214Z,30,27.8,52,,,,33.2
2017-11-24T02:25:01.214Z,29,27.8,52,,,,33.3
2017-11-24T02:25:11.214Z,,27.8,52,,,,33.6
2017-11-24T02:25:21.214Z,,27.8,52,,,,
2017-11-24T02:25:31.214Z,,,,,,,33.7
2017-11-24T02:25:41.304Z,,27.8,52,,,,33.9
2017-11-24T02:25:51.214Z,30,27.8,52,,,,34
2017-11-24T02:26:01.214Z,,,,,,,34.2
2017-11-24T02:26:11.213Z,29,27.8,52,,,,34.5
2017-11-24T02:26:21.214Z,,27.8,52,,,,
2017-11-24T02:26:31.214Z,,,,,,,34.7
2017-11-24T02:26:41.320Z,,27.8,52,,,,34.9
2017-11-24T02:26:51.214Z,,27.8,52,,,,35.2
2017-11-24T02:27:01.214Z,,,,,,,35.3
2017-11-24T02:27:11.214Z,30,27.8,52,,,,35.7
2017-11-24T02:27:21.214Z,,27.8,52,,,,
2017-11-24T02:27:31.214Z,29,,,,,,36
2017-11-24T02:27:41.304Z,30,,,,,,
2017-11-24T02:27:51.214Z,29,27.7,52,,,,36.4
2017-11-24T02:28:01.214Z,,27.8,52,,,,
2017-11-24T02:28:11.214Z,29,,,,,,36.8
2017-11-24T02:28:21.214Z,,27.8,52,,,,37.1
2017-11-24T02:28:31.214Z,,,,,,,37.2
2017-11-24T02:28:51.214Z,,27.8,52,,,,37.4
2017-11-24T02:29:01.343Z,,,,,,,37.6
2017-11-24T02:29:11.214Z,,27.8,52,,,,37.9
2017-11-24T02:29:21.214Z,,27.8,52,,,,38
2017-11-24T02:29:31.214Z,,27.8,52,,,,38.1
2017-11-24T02:29:41.303Z,,27.8,52,,,,38.2
2017-11-24T02:29:51.214Z,29,27.8,52,,,,38.5
2017-11-24T02:30:01.214Z,,27.8,52,,,,
2017-11-24T02:30:11.218Z,,,,,,,38.7
2017-11-24T02:30:21.268Z,,27.8,52,,,,39.1
2017-11-24T02:30:31.214Z,,27.8,52,,,,
2017-11-24T02:30:41.303Z,,,,,,,39.3
2017-11-24T02:30:51.214Z,30,27.9,52,,,,39.6
2017-11-24T02:31:01.213Z,,27.9,52,,,,
2017-11-24T02:31:11.214Z,29,,,,,,39.8
2017-11-24T02:31:21.214Z,29,27.9,52,,,,40
2017-11-24T02:31:31.214Z,,27.9,52,,,,40.1
2017-11-24T02:31:41.304Z,,27.9,52,,,,40.2
2017-11-24T02:31:51.214Z,30,27.9,52,,,,40.5
2017-11-24T02:32:01.214Z,,28,52,,,,
2017-11-24T02:32:11.214Z,29,,,,,,40.7
2017-11-24T02:32:21.214Z,30,28,52,,,,41
2017-11-24T02:32:31.213Z,29,28,52,,,,
2017-11-24T02:32:41.304Z,,28,52,,,,41.1
2017-11-24T02:32:51.214Z,30,28,52,,,,41.4
2017-11-24T02:33:01.214Z,,28.1,52,,,,
2017-11-24T02:33:11.213Z,,,,,,,41.6
2017-11-24T02:33:21.213Z,29,28.1,52,,,,41.9
2017-11-24T02:33:31.214Z,,28.1,52,,,,42
2017-11-24T02:33:41.370Z,30,,,,,,
2017-11-24T02:33:51.214Z,29,28.1,52,,,,42.3
2017-11-24T02:34:01.214Z,,28.3,52,,,,
2017-11-24T02:34:11.214Z,30,,,,,,42.7
2017-11-24T02:34:21.214Z,,28.3,52,,,,42.8
2017-11-24T02:34:31.213Z,29,,,,,,43
2017-11-24T02:34:51.214Z,,28.3,52,,,,43.1
2017-11-24T02:35:01.213Z,,28.3,52,,,,43.2
2017-11-24T02:35:11.214Z,,28.4,52,,,,43.5
2017-11-24T02:35:21.216Z,,28.4,52,,,,
2017-11-24T02:35:31.213Z,30,,,,,,43.6
2017-11-24T02:35:41.304Z,29,28.4,52,,,,43.8
2017-11-24T02:35:51.214Z,,28.5,52,,,,44
2017-11-24T02:36:01.264Z,,28.5,52,,,,
2017-11-24T02:36:11.214Z,30,28.5,52,,,,44.1
2017-11-24T02:36:21.214Z,30,28.5,52,,,,44.4
2017-11-24T02:36:31.214Z,,28.6,52,,,,
2017-11-24T02:36:41.324Z,,,,,,,44.6
2017-11-24T02:36:51.214Z,29,28.6,52,,,,44.9
2017-11-24T02:37:01.214Z,,28.7,52,,,,45.1
2017-11-24T02:37:11.214Z,0,,,0,2,,44.8
2017-11-24T02:37:21.214Z,,,,,,,43.9
2017-11-24T02:37:31.214Z,,28.7,52,,,,
2017-11-24T02:37:41.304Z,,,,,,,42.8
2017-11-24T02:37:51.214Z,,28.7,52,,,,40.8
2017-11-24T02:38:01.215Z,,28.9,52,,,,40.5
2017-11-24T02:38:11.213Z,,28.9,52,,,,
2017-11-24T02:38:21.214Z,,,,,,,40.4
2017-11-24T02:38:31.213Z,,28.9,52,,,,
2017-11-24T02:38:51.214Z,,29,52,,,,40.3
2017-11-24T02:39:11.213Z,,29,52,,,,40
2017-11-24T02:39:21.214Z,,29,52,,,,39.9
2017-11-24T02:39:31.214Z,,29.1,52,,,,
2017-11-24T02:39:41.304Z,,29.1,52,,,,
2017-11-24T02:39:51.214Z,,29.1,52,,,,39.8
2017-11-24T02:40:01.213Z,,29.1,52,,,,
2017-11-24T02:40:11.214Z,,29.2,52,,,,
2017-11-24T02:40:21.214Z,,,,,,,39.7
2017-11-24T02:40:31.214Z,,29.2,52,,,,39.6
2017-11-24T02:40:51.214Z,,29.2,52,,,,
2017-11-24T02:41:01.214Z,,29.3,52,,,,
2017-11-24T02:41:11.221Z,,29.3,52,,,,39.5
2017-11-24T02:41:21.213Z,,29.3,52,,,,
2017-11-24T02:41:31.214Z,,29.3,52,,,,
2017-11-24T02:41:41.303Z,,29.3,52,,,,
2017-11-24T02:41:51.214Z,,29.3,52,,,,
2017-11-24T02:42:01.213Z,,29.5,52,,,,
2017-11-24T02:42:11.214Z,,29.5,52,,,,
2017-11-24T02:42:21.214Z,,29.5,52,,,,
2017-11-24T02:42:31.213Z,,29.5,52,,,,
2017-11-24T02:42:41.304Z,,29.5,52,,,,
2017-11-24T02:42:51.214Z,,29.5,52,,,,
2017-11-24T02:43:01.214Z,,29.6,52,,,,
2017-11-24T02:43:21.213Z,,29.6,52,,,,39.6
2017-11-24T02:43:31.214Z,,29.6,52,,,,
2017-11-24T02:43:41.303Z,,29.6,52,,,,
2017-11-24T02:43:51.213Z,,29.6,52,,,,39.7
2017-11-24T02:44:01.213Z,,29.6,52,,,,
2017-11-24T02:44:21.213Z,,29.7,52,,,,
2017-11-24T02:44:31.213Z,,29.7,52,,,,
2017-11-24T02:44:41.303Z,,29.7,52,,,,39.8
2017-11-24T02:44:51.213Z,,29.7,52,,,,
2017-11-24T02:45:01.213Z,,29.7,52,,,,
2017-11-24T02:45:11.215Z,,29.7,52,,,,
2017-11-24T02:45:21.214Z,,29.7,52,,,,
2017-11-24T02:45:31.213Z,,29.8,52,,,,39.9
2017-11-24T02:45:41.303Z,,29.8,52,,,,
2017-11-24T02:45:51.213Z,,29.8,52,,,,
2017-11-24T02:46:01.213Z,,29.8,52,,,,
2017-11-24T02:46:11.213Z,,29.8,52,,,,
2017-11-24T02:46:31.213Z,,29.8,52,,,,
2017-11-24T02:46:51.214Z,,29.8,52,0,0,5,
2017-11-24T02:47:11.213Z,0,29.8,52,0,0,5,39.9
2017-11-24T02:47:21.214Z,,30,52,,,,
2017-11-24T02:47:41.303Z,,30,52,,,,
2017-11-24T02:47:51.214Z,,30,52,,,,39.8
2017-11-24T02:48:01.214Z,,30,52,,,,
2017-11-24T02:48:11.213Z,,30,52,,,,
2017-11-24T02:48:31.213Z,,30,52,0,2,58,
2017-11-24T02:48:51.213Z,,30,52,,,,
2017-11-24T02:49:01.213Z,,30,52,,,,
2017-11-24T02:49:11.213Z,,30,52,,,,
2017-11-24T02:49:21.213Z,,30,52,,,,39.7
2017-11-24T02:49:31.213Z,,30,52,,,,
2017-11-24T02:49:41.303Z,,30.1,52,,,,
2017-11-24T02:49:51.214Z,,30.1,52,,,,
2017-11-24T02:50:01.213Z,,30.1,52,,,,
2017-11-24T02:50:11.213Z,,30.1,52,,,,
2017-11-24T02:50:21.213Z,,30.1,52,,,,
2017-11-24T02:50:31.215Z,,30.1,52,,,,39.6
2017-11-24T02:50:41.303Z,,30.1,52,,,,
2017-11-24T02:50:51.213Z,,30.1,52,,,,
2017-11-24T02:51:01.213Z,,30.1,52,,,,
2017-11-24T02:51:11.213Z,,30.1,52,,,,
2017-11-24T02:51:21.213Z,,30.1,52,,,,
2017-11-24T02:51:31.216Z,,30.1,52,,,,
2017-11-24T02:51:41.303Z,,,,,,,39.5
2017-11-24T02:51:51.213Z,,30.1,52,,,,
2017-11-24T02:52:01.213Z,,,,0,0,5,
2017-11-24T02:52:11.213Z,,30.1,52,,,,
2017-11-24T02:52:21.213Z,,30.1,52,,,,
2017-11-24T02:52:31.213Z,,,,0,2,58,
2017-11-24T02:52:51.213Z,,30.1,52,0,0,5,39.4
2017-11-24T02:53:01.213Z,,30.1,52,,,,
2017-11-24T02:53:11.213Z,,30.1,52,,,,
2017-11-24T02:53:21.213Z,,30.1,52,,,,
2017-11-24T02:53:31.213Z,,30.2,52,,,,
2017-11-24T02:53:41.304Z,,30.1,52,,,,
2017-11-24T02:53:51.213Z,,30.1,52,,,,39.3
2017-11-24T02:54:01.213Z,,30.1,52,,,,
2017-11-24T02:54:21.213Z,,30.2,52,,,,
2017-11-24T02:54:31.213Z,,30.2,52,,,,
2017-11-24T02:54:41.303Z,,30.2,52,,,,
2017-11-24T02:54:51.213Z,,30.1,52,,,,
2017-11-24T02:55:01.213Z,,30.2,52,,,,39.2
2017-11-24T02:55:11.214Z,,30.2,52,,,,
2017-11-24T02:55:21.213Z,,30.2,52,,,,
2017-11-24T02:55:31.213Z,,30.2,52,,,,
2017-11-24T02:55:41.303Z,,30.2,52,,,,
2017-11-24T02:55:51.214Z,,30.2,52,,,,39.1
2017-11-24T02:56:01.213Z,,30.2,52,,,,
2017-11-24T02:56:21.213Z,,30.2,52,,,,
2017-11-24T02:56:31.213Z,,30.2,52,,,,
2017-11-24T02:56:51.213Z,,30.2,52,,,,38.9
2017-11-24T02:57:01.213Z,,,,,,,38.9
2017-11-24T02:57:11.213Z,,30.2,52,,,,
2017-11-24T02:57:21.213Z,,30.2,52,,,,
2017-11-24T02:57:41.303Z,,30.2,52,,,,
