Time,HwTSet,PrimTSet,HwActive,ChActive,PrimT,ActPow,HwTOutlet
2017-11-20T12:39:33.433Z,52,,,,37.6,,40.6
2017-11-20T12:39:43.376Z,52,,,,37.5,,40.5
2017-11-20T12:39:53.423Z,52,,,,37.4,,40.4
2017-11-20T12:40:03.476Z,52,,,,,,40.3
2017-11-20T12:40:13.353Z,52,,,,,,40.2
2017-11-20T12:40:23.372Z,52,,,,,,39.9
2017-11-20T12:40:33.406Z,,0,1,0,37.3,30,
2017-11-20T12:40:43.326Z,52,,,,40.4,30,36.5
2017-11-20T12:40:53.396Z,,,0,0,38.8,0,
2017-11-20T12:41:03.486Z,,,,,39.1,,
2017-11-20T12:41:13.358Z,52,,,,38.5,,39.8
2017-11-20T12:41:23.419Z,52,,,,,,39.8
2017-11-20T12:41:33.423Z,52,,,,,,39.6
2017-11-20T12:41:43.381Z,52,58,0,2,38.4,,39.6
2017-11-20T12:41:53.411Z,52,,,,,,39.5
2017-11-20T12:42:03.409Z,52,0,1,0,38.3,,39.5
2017-11-20T12:42:13.407Z,52,,,,42.6,122,39.3
2017-11-20T12:42:23.401Z,52,,,,47.1,125,38.8
2017-11-20T12:42:33.426Z,52,,,,52.1,98,44.6
2017-11-20T12:42:43.359Z,,,,,53.5,94,
2017-11-20T12:42:53.332Z,52,,,,55.1,93,50
2017-11-20T12:43:03.426Z,,,,,55.9,92,
2017-11-20T12:43:13.343Z,52,,,,56.9,72,52.3
2017-11-20T12:43:23.862Z,52,,,,56.2,94,51.2
2017-11-20T12:43:33.343Z,52,,0,0,56.6,0,51.2
2017-11-20T12:43:43.356Z,52,,,,55.4,,51
2017-11-20T12:43:53.423Z,,,,,54.8,,
2017-11-20T12:44:15.146Z,52,,,,,,50.7
2017-11-20T12:44:23.353Z,52,,,,,,50.6
2017-11-20T12:44:33.336Z,52,,,,,,50.3
2017-11-20T12:44:43.471Z,52,,,,,,50.1
2017-11-20T12:44:54.012Z,52,5,,,54.7,,49.9
2017-11-20T12:45:03.434Z,52,,,,,,49.7
2017-11-20T12:45:24.309Z,52,,,,,,49.4
2017-11-20T12:45:33.366Z,52,,,,54.6,,49.1
2017-11-20T12:45:43.415Z,52,,,,,,49
2017-11-20T12:45:53.926Z,52,,,,,,48.8
2017-11-20T12:46:05.240Z,52,,,,,,48.6
2017-11-20T12:46:23.380Z,52,,,,,,48.5
2017-11-20T12:46:33.346Z,52,,,,54.5,,48.1
2017-11-20T12:46:43.355Z,52,,,,,,48
2017-11-20T12:47:06.744Z,52,,,,,,47.7
2017-11-20T12:47:23.336Z,52,,,,,,47.5
2017-11-20T12:47:33.350Z,52,,,,54.4,,47.2
2017-11-20T12:47:43.408Z,52,,,,,,47
2017-11-20T12:48:03.456Z,52,,,,,,46.7
2017-11-20T12:48:13.328Z,,,,,54.3,,
2017-11-20T12:48:23.387Z,52,,,,,,46.6
2017-11-20T12:48:33.350Z,52,,,,54.1,,46.3
2017-11-20T12:48:44.564Z,52,,,,,,46.2
2017-11-20T12:49:03.410Z,52,,,,54,,45.9
2017-11-20T12:49:23.332Z,52,,,,,,45.7
2017-11-20T12:49:33.330Z,52,,,,54,,45.5
2017-11-20T12:49:43.329Z,52,,,,53.9,,45.3
2017-11-20T12:49:53.351Z,52,,,,,,45.2
2017-11-20T12:50:03.411Z,,,,,53.8,,
2017-11-20T12:50:13.326Z,52,,,,,,45.1
2017-11-20T12:50:33.339Z,52,,,,,,44.7
2017-11-20T12:50:43.339Z,,,,,53.7,,
2017-11-20T12:50:53.325Z,52,,,,,,44.3
2017-11-20T12:51:03.421Z,52,,,,,,44.2
2017-11-20T12:51:13.329Z,,,,,53.6,,
2017-11-20T12:51:23.327Z,52,,,,,,44.1
2017-11-20T12:51:33.333Z,52,,,,53.5,,43.9
2017-11-20T12:51:43.332Z,52,,,,53.4,,43.6
2017-11-20T12:51:53.334Z,52,,,,,,43.5
2017-11-20T12:52:04.195Z,52,0,1,0,53.3,,43.4
2017-11-20T12:52:13.329Z,,,1,0,52.9,44,
2017-11-20T12:52:23.327Z,,,0,0,51.7,0,
2017-11-20T12:52:35.154Z,52,,,,51.2,,51.3
2017-11-20T12:52:43.750Z,52,,,,51,,51.1
2017-11-20T12:52:53.327Z,52,,,,,,51
2017-11-20T12:53:03.413Z,52,,,,,,50.8
2017-11-20T12:53:23.371Z,52,,,,50.9,,50.6
2017-11-20T12:53:33.328Z,52,5,,,,,50.2
2017-11-20T12:53:43.329Z,52,,,,,,50
2017-11-20T12:53:53.326Z,,,,,50.7,,
2017-11-20T12:54:03.406Z,52,,,,,,49.7
2017-11-20T12:54:23.330Z,52,,,,,,49.4
2017-11-20T12:54:34.033Z,52,,,,50.6,,49
2017-11-20T12:54:44.088Z,52,,,,,,48.9
2017-11-20T12:54:53.335Z,52,,,,50.5,,48.7
2017-11-20T12:55:03.405Z,52,,,,,,48.5
2017-11-20T12:55:26.244Z,52,,,,,,48.3
2017-11-20T12:55:33.384Z,52,,,,50.4,,48
2017-11-20T12:55:43.340Z,52,,,,,,47.9
2017-11-20T12:55:53.325Z,52,,,,,,47.6
2017-11-20T12:56:05.066Z,52,0,1,0,50.5,,47.4
2017-11-20T12:56:13.355Z,52,,1,0,50.4,,49.7
2017-11-20T12:56:23.360Z,,,0,0,49.5,42,
2017-11-20T12:56:33.345Z,52,,0,0,48.6,0,48.7
2017-11-20T12:56:45.809Z,52,,,,48.5,,48.4
2017-11-20T12:56:53.351Z,52,,,,48.4,,48.3
2017-11-20T12:57:14.490Z,52,,,,,,48.1
2017-11-20T12:57:33.329Z,52,,,,,,47.7
2017-11-20T12:57:43.329Z,,5,,,48.3,,
2017-11-20T12:57:53.324Z,52,,,,,,47.4
2017-11-20T12:58:03.475Z,52,,,,,,47.3
2017-11-20T12:58:13.337Z,,,,,48.2,,
2017-11-20T12:58:24.568Z,52,,,,,,47.1
2017-11-20T12:58:33.324Z,52,,,,,,46.9
2017-11-20T12:58:43.328Z,52,,,,,,46.7
2017-11-20T12:58:54.223Z,,,,,48.1,,
2017-11-20T12:59:03.817Z,52,,,,,,46.5
2017-11-20T12:59:23.324Z,52,,,,,,46.3
2017-11-20T12:59:33.338Z,52,,,,,,46.1
2017-11-20T12:59:45.108Z,52,,,,,,45.9
2017-11-20T13:00:03.404Z,52,,,,,,45.7
2017-11-20T13:00:23.496Z,52,,,,,,45.6
2017-11-20T13:00:36.085Z,52,,,,,,45.3
2017-11-20T13:00:43.435Z,52,,,,,,45.2
2017-11-20T13:00:53.328Z,52,,,,,,45.1
2017-11-20T13:01:03.403Z,52,,,,,,44.9
2017-11-20T13:01:23.393Z,52,,,,,,44.8
2017-11-20T13:01:33.329Z,52,,,,,,44.6
2017-11-20T13:01:43.329Z,52,,,,48,,44.4
2017-11-20T13:01:57.484Z,52,,,,,,44.2
2017-11-20T13:02:03.412Z,52,,,,,,44.1
2017-11-20T13:02:23.463Z,52,,,,,,44
2017-11-20T13:02:34.012Z,52,,0,0,47.9,,43.8
2017-11-20T13:02:55.429Z,52,,,,,,43.6
2017-11-20T13:03:03.411Z,52,,,,,,43.4
2017-11-20T13:03:23.494Z,52,,,,,,43.3
2017-11-20T13:03:33.714Z,52,,,,47.8,,43.1
2017-11-20T13:03:43.324Z,52,,,,,,43
2017-11-20T13:04:03.450Z,52,,,,,,42.8
2017-11-20T13:04:13.323Z,,,,,47.7,,
2017-11-20T13:04:23.410Z,52,,,,,,42.7
2017-11-20T13:04:33.325Z,52,,,,,,42.5
2017-11-20T13:04:43.325Z,52,,,,47.6,,42.4
2017-11-20T13:04:53.324Z,52,,,,,,42.2
2017-11-20T13:05:23.324Z,52,,,,,,42.1
2017-11-20T13:05:33.332Z,52,,,,47.4,,41.9
2017-11-20T13:05:43.466Z,52,,,,,,41.8
2017-11-20T13:06:03.364Z,52,,,,,,41.6
2017-11-20T13:06:23.322Z,52,,,,,,41.6
2017-11-20T13:06:33.323Z,52,,,,47.3,,41.4
2017-11-20T13:06:43.329Z,52,,,,,,41.3
2017-11-20T13:06:53.334Z,,,,,47.2,,
2017-11-20T13:07:03.506Z,52,,,,,,41.1
2017-11-20T13:07:23.917Z,52,,,,,,40.9
2017-11-20T13:07:33.334Z,52,,,,47.1,,40.7
2017-11-20T13:07:43.729Z,52,,,,,,40.7
2017-11-20T13:08:03.474Z,52,,,,,,40.5
2017-11-20T13:08:13.347Z,52,,,,47,,40.4
2017-11-20T13:08:35.915Z,52,,,,,,40.2
2017-11-20T13:08:43.360Z,,,,,46.9,,
2017-11-20T13:08:53.344Z,52,,,,,,40.1
2017-11-20T13:09:05.337Z,52,,,,,,40
2017-11-20T13:09:23.340Z,52,,,,,,39.9
2017-11-20T13:09:33.338Z,52,,,,,,39.8
2017-11-20T13:09:43.366Z,52,,,,46.8,,39.7
2017-11-20T13:09:54.706Z,52,,,,,,39.6
2017-11-20T13:10:03.412Z,52,,,,,,39.5
2017-11-20T13:10:13.337Z,52,,0,2,47,45,39.4
2017-11-20T13:10:24.520Z,52,,0,0,49.8,30,39.3
2017-11-20T13:10:33.379Z,52,58,0,2,40.3,0,39.2
2017-11-20T13:10:43.417Z,,,,,35.3,,
2017-11-20T13:10:53.325Z,52,,,,33.9,,39.1
2017-11-20T13:11:03.457Z,,,,,31.3,,
2017-11-20T13:11:13.958Z,52,,,,30.7,,39.1
2017-11-20T13:11:23.355Z,,5,0,0,29.3,,
2017-11-20T13:11:33.323Z,52,,,,28.6,,38.7
2017-11-20T13:11:43.324Z,,,,,29.2,,
2017-11-20T13:11:53.322Z,52,,0,2,29.3,,38.7
2017-11-20T13:12:03.403Z,,58,,,29.5,,
2017-11-20T13:12:13.324Z,52,,,,,,38.6
2017-11-20T13:12:23.326Z,52,5,0,0,29.4,,38.5
2017-11-20T13:12:33.325Z,52,58,0,2,29,,38.4
2017-11-20T13:12:43.324Z,52,,,,28.9,,38.3
2017-11-20T13:12:53.322Z,52,,0,0,,,38.2
2017-11-20T13:13:03.408Z,,5,,,28.8,,
2017-11-20T13:13:13.323Z,52,,,,,,38.2
2017-11-20T13:13:23.913Z,52,58,0,2,,,38.1
2017-11-20T13:13:33.323Z,52,,,,,,37.9
2017-11-20T13:13:43.329Z,,,,,28.9,,
2017-11-20T13:13:53.326Z,52,,,,,,37.7
2017-11-20T13:14:03.413Z,52,,,,,,37.7
2017-11-20T13:14:13.995Z,52,,,,,,37.5
2017-11-20T13:14:23.667Z,52,,,,29,,37.4
2017-11-20T13:14:33.323Z,,,,,29,,
2017-11-20T13:14:43.378Z,52,,,,29.5,,37.2
2017-11-20T13:14:56.164Z,,,,,30.4,,
2017-11-20T13:15:03.516Z,52,,,,31.2,,37.1
2017-11-20T13:15:13.343Z,52,,,,33.1,,36.8
2017-11-20T13:15:23.356Z,52,,0,2,33.4,,36.7
2017-11-20T13:15:35.241Z,52,,,,33.2,39,36.6
2017-11-20T13:15:43.758Z,,,,,35.8,34,
2017-11-20T13:15:53.323Z,52,,,,36.1,29,36.5
2017-11-20T13:16:13.323Z,52,,,,35.8,,36.4
2017-11-20T13:16:24.695Z,52,,,,35.3,30,36.3
2017-11-20T13:16:33.496Z,52,,,,34.4,30,36.2
2017-11-20T13:16:43.327Z,52,,,,34.3,29,36.1
2017-11-20T13:16:53.469Z,52,,,,35.1,29,36
2017-11-20T13:17:03.774Z,52,,,,35.3,,35.9
2017-11-20T13:17:13.456Z,52,,,,36.1,29,35.9
2017-11-20T13:17:23.425Z,52,,,,36.2,30,35.7
2017-11-20T13:17:33.427Z,52,,0,2,34.5,0,35.6
2017-11-20T13:17:43.345Z,,,,,32.4,,
2017-11-20T13:17:53.349Z,52,,,,31.7,,35.6
2017-11-20T13:18:03.413Z,52,,,,,,35.5
2017-11-20T13:18:13.335Z,,,,,31.4,,
2017-11-20T13:18:23.361Z,52,5,0,0,,,35.5
2017-11-20T13:18:33.493Z,52,5,0,0,,,35.3
2017-11-20T13:18:43.770Z,52,,,,,,35.3
2017-11-20T13:18:54.102Z,52,,,,,,35.2
2017-11-20T13:19:03.486Z,52,,,,,,35.2
2017-11-20T13:19:13.384Z,52,,,,31.2,,35.1
2017-11-20T13:19:23.658Z,52,,,,31.1,,34.9
2017-11-20T13:19:33.674Z,52,,,,30.9,,34.8
2017-11-20T13:19:43.598Z,,,,,31.1,,
2017-11-20T13:19:53.906Z,52,,,,,,34.8
2017-11-20T13:20:03.369Z,52,,,,31.1,,34.7
2017-11-20T13:20:13.356Z,52,,,,,,34.7
2017-11-20T13:20:26.717Z,52,,,,30.9,,34.6
2017-11-20T13:20:33.389Z,52,,,,,,34.5
2017-11-20T13:20:43.323Z,,,,,31.1,,
2017-11-20T13:20:53.345Z,52,,,,30.9,,34.4
2017-11-20T13:21:03.402Z,,,,,31.1,,
2017-11-20T13:21:13.349Z,52,58,0,2,,,34.4
2017-11-20T13:21:23.340Z,,,,,31.1,,
2017-11-20T13:21:33.352Z,52,,,,31.1,,34.3
2017-11-20T13:21:43.332Z,52,,,,,,34.2
2017-11-20T13:22:03.425Z,52,,,,,,34.1
2017-11-20T13:22:23.348Z,52,,,,,,34.1
2017-11-20T13:22:33.340Z,52,5,0,0,,,34
2017-11-20T13:22:43.325Z,52,,,,31.3,,34
2017-11-20T13:22:53.638Z,52,,,,,,33.9
2017-11-20T13:23:03.407Z,,,,,31.5,,
2017-11-20T13:23:13.361Z,52,,,,,,33.8
2017-11-20T13:23:23.341Z,,,0,2,31.6,,
2017-11-20T13:23:33.326Z,52,5,0,0,31.9,,33.7
2017-11-20T13:23:43.323Z,,,,,32,,
2017-11-20T13:23:53.322Z,52,,,,32.2,,33.7
2017-11-20T13:24:03.413Z,52,,,,,,33.6
2017-11-20T13:24:13.323Z,,,,,32.4,,
2017-11-20T13:24:23.325Z,52,,,,32.5,,33.6
2017-11-20T13:24:33.324Z,52,,,,32.9,,33.5
2017-11-20T13:24:43.323Z,,,,,33.2,,
2017-11-20T13:24:53.336Z,52,,,,33.4,,33.4
2017-11-20T13:25:03.506Z,52,,,,,,33.4
2017-11-20T13:25:13.333Z,,,,,33.5,,
2017-11-20T13:25:23.337Z,52,,,,33.7,,33.3
2017-11-20T13:25:33.328Z,52,,,,34,,33.3
2017-11-20T13:25:43.323Z,52,,,,34.2,,33.2
2017-11-20T13:25:53.323Z,52,,,,,,33.2
2017-11-20T13:26:03.403Z,,,,,34.4,,
2017-11-20T13:26:13.323Z,52,,,,,,33.1
2017-11-20T13:26:23.324Z,52,,,,34.6,,33.1
2017-11-20T13:26:33.322Z,52,,,,34.8,,32.9
2017-11-20T13:26:43.324Z,52,,,,34.9,,32.9
2017-11-20T13:26:53.357Z,,,,,35.1,,
2017-11-20T13:27:03.410Z,52,,,,,,32.8
2017-11-20T13:27:13.331Z,,,,,35.2,,
2017-11-20T13:27:23.323Z,52,,,,,,32.8
2017-11-20T13:27:33.323Z,52,,,,,,32.7
2017-11-20T13:27:43.323Z,52,,,,,,32.7
2017-11-20T13:27:53.323Z,52,,,,,,32.6
2017-11-20T13:28:03.403Z,52,,,,,,32.6
2017-11-20T13:28:23.326Z,52,,,,,,32.6
2017-11-20T13:28:33.324Z,52,,,,35.1,,32.5
2017-11-20T13:28:43.323Z,52,,,,,,32.5
2017-11-20T13:28:53.325Z,52,,,,,,32.4
2017-11-20T13:29:03.408Z,52,,,,,,32.4
2017-11-20T13:29:23.328Z,,,,,34.9,,
2017-11-20T13:29:33.328Z,52,,,,34.8,,32.3
2017-11-20T13:29:43.327Z,52,,,,,,32.3
2017-11-20T13:29:53.388Z,52,,,,34.7,,32.2
2017-11-20T13:30:03.373Z,52,,,,,,32.2
2017-11-20T13:30:23.322Z,52,,,,,,32.2
2017-11-20T13:30:33.332Z,52,,,,34.5,,32.1
2017-11-20T13:30:43.368Z,52,,,,,,32.1
2017-11-20T13:30:53.347Z,52,,,,,,32
2017-11-20T13:31:03.434Z,52,,,,,,32
2017-11-20T13:31:13.358Z,,,,,34.4,,
2017-11-20T13:31:23.334Z,52,,,,,,32
2017-11-20T13:31:33.383Z,52,,,,34.3,,31.9
2017-11-20T13:31:43.329Z,52,,,,,,31.9
2017-11-20T13:31:53.348Z,,,,,34.2,,
2017-11-20T13:32:03.411Z,52,,,,,,31.9
2017-11-20T13:32:13.346Z,,,,,34.1,,
2017-11-20T13:32:23.399Z,52,,,,,,31.8
2017-11-20T13:32:33.343Z,52,,,,34,,31.8
2017-11-20T13:32:43.342Z,52,,,,,,31.6
2017-11-20T13:32:53.355Z,,,,,33.9,,
2017-11-20T13:33:03.423Z,52,,,,,,31.6
2017-11-20T13:33:23.358Z,52,,,,,,31.6
2017-11-20T13:33:33.322Z,52,,,,33.8,,31.5
2017-11-20T13:33:43.328Z,52,,,,,,31.5
2017-11-20T13:33:53.357Z,,,,,33.7,,
2017-11-20T13:34:03.443Z,52,,,,,,31.4
2017-11-20T13:34:13.325Z,,,,,33.6,,
2017-11-20T13:34:23.343Z,52,,,,,,31.4
2017-11-20T13:34:33.338Z,52,,,,33.5,,31.4
2017-11-20T13:34:43.322Z,52,,,,,,31.3
2017-11-20T13:34:53.325Z,52,,,,,,31.3
2017-11-20T13:35:03.405Z,52,,,,,,31.3
2017-11-20T13:35:13.328Z,,,,,33.4,,
2017-11-20T13:35:23.339Z,52,,,,,,31.3
2017-11-20T13:35:33.339Z,52,,,,33.3,,31.2
2017-11-20T13:35:43.330Z,52,,,,,,31.2
2017-11-20T13:36:03.414Z,52,,,,,,31
2017-11-20T13:36:13.362Z,,,,,33.2,,
2017-11-20T13:36:23.346Z,52,,,,,,31
2017-11-20T13:36:33.325Z,52,,,,,,31
2017-11-20T13:36:43.328Z,52,,,,33.1,,31
2017-11-20T13:36:53.339Z,52,,,,,,30.9
2017-11-20T13:37:13.345Z,,,,,33.1,,
2017-11-20T13:37:23.334Z,,,,,32.9,,
2017-11-20T13:37:33.341Z,52,,,,,,30.8
2017-11-20T13:37:43.351Z,52,,,,,,30.8
2017-11-20T13:37:53.368Z,52,,,,32.8,,30.8
2017-11-20T13:38:03.442Z,52,,,,,,30.8
2017-11-20T13:38:23.337Z,52,,,,,,30.7
2017-11-20T13:38:33.353Z,52,,,,32.7,,30.7
2017-11-20T13:38:43.350Z,52,,,,,,30.7
2017-11-20T13:39:03.404Z,52,,,,,,30.6
2017-11-20T13:39:23.337Z,52,,,,,,30.6
2017-11-20T13:39:33.351Z,52,,,,32.6,,30.4
2017-11-20T13:39:43.400Z,52,,,,,,30.4
2017-11-20T13:39:53.367Z,,,,,32.5,,
2017-11-20T13:40:03.451Z,52,,,,,,30.4
2017-11-20T13:40:23.347Z,52,,,,,,30.4
2017-11-20T13:40:33.335Z,52,5,0,0,32.4,0,30.3
2017-11-20T13:40:43.324Z,52,,,,,,30.3
2017-11-20T13:40:53.344Z,52,,,,,,30.3
2017-11-20T13:41:03.413Z,52,,,,,,30.3
2017-11-20T13:41:23.327Z,52,,,,,,30.3
2017-11-20T13:41:34.113Z,52,,,,32.3,,30.2
2017-11-20T13:41:43.322Z,52,,,,,,30.2
2017-11-20T13:42:03.403Z,52,,,,,,30.2
2017-11-20T13:42:33.323Z,52,,,,,,30.1
2017-11-20T13:42:43.323Z,,,,,32.2,,
2017-11-20T13:45:02.395Z,52,,,,32,,29.7
2017-11-20T13:46:50.284Z,52,,,,31.9,,29.6
2017-11-20T13:47:20.406Z,52,,,,,,29.5
2017-11-20T13:47:20.410Z,52,,,,,,29.5
2017-11-20T13:48:09.015Z,52,,,,,,29.5
2017-11-20T13:48:09.017Z,52,,,,31.8,,29.5
2017-11-20T14:02:51.031Z,52,,,,37.3,,29.3
2017-11-20T14:03:43.584Z,52,,,,,,29.3
2017-11-20T14:03:58.963Z,52,,,,37.6,,29.5
2017-11-20T14:04:05.190Z,52,,,,,,29.5
2017-11-20T14:04:20.616Z,,,,,37.7,,
2017-11-20T14:04:31.400Z,52,,,,,,29.5
2017-11-20T14:04:44.094Z,52,,,,37.8,,29.5
2017-11-20T14:04:55.276Z,52,,,,,,29.5
2017-11-20T14:05:08.097Z,52,,,,,,29.5
2017-11-20T14:05:35.184Z,52,,,,,,29.6
2017-11-20T14:05:46.780Z,52,,,,,,29.5
2017-11-20T14:05:55.368Z,52,,,,,,29.6
2017-11-20T14:06:05.295Z,52,,,,,,29.6
2017-11-20T14:06:33.392Z,52,,,,,,29.6
2017-11-20T14:06:47.472Z,52,,,,37.9,,29.6
2017-11-20T14:06:58.953Z,,,,,37.9,,
2017-11-20T14:07:07.962Z,52,,,,,,29.6
2017-11-20T14:07:20.483Z,,,,,37.8,,
2017-11-20T14:07:38.905Z,52,,,,,,29.6
2017-11-20T14:07:48.045Z,52,,,,,,29.6
2017-11-20T14:08:10.302Z,52,,,,,,29.6
2017-11-20T14:08:40.022Z,52,,,,,,29.6
2017-11-20T14:08:49.211Z,52,,,,,,29.6
2017-11-20T14:08:59.205Z,52,,,,37.7,,29.6
2017-11-20T14:09:09.442Z,52,,,,,,29.6
2017-11-20T14:09:34.721Z,52,,,,,,29.6
2017-11-20T14:09:48.373Z,52,,,,,,29.6
2017-11-20T14:09:59.510Z,52,,,,,,29.6
2017-11-20T14:10:13.273Z,52,,,,,,29.6
2017-11-20T14:10:13.274Z,,,,,37.6,,
2017-11-20T14:10:35.021Z,52,,,,,,29.6
2017-11-20T14:10:45.070Z,52,,,,,,29.6
2017-11-20T14:11:11.528Z,52,,,,,,29.6
2017-11-20T14:11:32.200Z,52,,,,37.5,,29.6
2017-11-20T14:11:49.513Z,52,,,,,,29.6
2017-11-20T14:12:10.928Z,52,,,,,,29.6
2017-11-20T14:12:34.669Z,52,,,,,,29.6
2017-11-20T14:12:49.491Z,52,,,,37.4,,29.6
2017-11-20T14:12:59.864Z,52,,,,,,29.6
2017-11-20T14:13:09.489Z,52,,,,,,29.6
2017-11-20T14:13:38.381Z,52,,,,,,29.6
2017-11-20T14:13:48.307Z,52,,,,37.3,,29.6
2017-11-20T14:13:58.341Z,52,,,,,,29.6
2017-11-20T14:14:09.124Z,52,,,,,,29.6
2017-11-20T14:14:38.411Z,52,,,,,,29.6
2017-11-20T14:14:49.396Z,52,,,,,,29.6
2017-11-20T14:14:59.738Z,52,,,,37.2,,29.6
2017-11-20T14:15:08.647Z,52,,,,,,29.6
2017-11-20T14:15:37.699Z,52,,,,,,29.6
2017-11-20T14:15:48.404Z,52,,,,,,29.6
2017-11-20T14:16:10.068Z,52,,,,,,29.6
2017-11-20T14:16:40.658Z,52,,,,37.1,,29.6
2017-11-20T14:16:48.929Z,52,,,,,,29.6
2017-11-20T14:17:00.862Z,52,,,,,,29.6
2017-11-20T14:17:10.009Z,52,,,,,,29.6
2017-11-20T14:17:19.955Z,,,,,37.1,,
2017-11-20T14:17:30.751Z,,,,,37.1,,
2017-11-20T14:17:39.879Z,52,,,,37.1,,29.6
2017-11-20T14:17:51.793Z,52,,,,36.9,,29.6
2017-11-20T14:18:31.711Z,52,,,,,,29.6
2017-11-20T14:18:31.730Z,52,,,,,,29.6
2017-11-20T14:18:41.569Z,52,,,,36.8,,29.6
2017-11-20T14:18:51.971Z,52,,,,,,29.6
2017-11-20T14:19:02.000Z,,,,,36.9,,
2017-11-20T14:19:12.619Z,52,,,,36.8,,29.6
2017-11-20T14:19:37.063Z,52,,,,,,29.6
2017-11-20T14:19:46.234Z,52,,,,,,29.6
2017-11-20T14:19:55.339Z,52,,,,,,29.6
2017-11-20T14:20:10.754Z,52,,,,,,29.6
2017-11-20T14:20:31.904Z,52,,,,,,29.6
2017-11-20T14:20:42.297Z,52,,,,,,29.6
2017-11-20T14:20:51.347Z,52,,,,36.7,,29.6
2017-11-20T14:21:01.328Z,52,,,,,,29.6
2017-11-20T14:21:31.326Z,52,,,,,,29.6
2017-11-20T14:21:41.404Z,52,,,,,,29.6
2017-11-20T14:21:51.329Z,52,,,,,,29.6
2017-11-20T14:22:01.355Z,52,,,,,,29.6
2017-11-20T14:22:31.321Z,52,,,,36.6,,29.6
2017-11-20T14:22:41.450Z,52,,,,36.6,,29.5
2017-11-20T14:22:51.369Z,52,,,,,,29.5
2017-11-20T14:23:01.420Z,52,,,,,,29.5
2017-11-20T14:23:31.339Z,52,,,,,,29.5
2017-11-20T14:23:41.411Z,52,,,,,,29.5
2017-11-20T14:24:01.320Z,52,,,,,,29.5
2017-11-20T14:24:31.322Z,52,,,,36.5,,29.5
2017-11-20T14:24:41.400Z,52,,,,,,29.5
2017-11-20T14:24:51.326Z,52,,,,,,29.5
2017-11-20T14:25:01.320Z,52,,,,,,29.5
2017-11-20T14:25:31.319Z,52,,,,,,29.5
2017-11-20T14:25:41.400Z,52,,,,,,29.5
2017-11-20T14:25:51.327Z,52,,,,,,29.5
2017-11-20T14:26:01.320Z,52,,,,,,29.5
2017-11-20T14:26:31.324Z,52,,,,36.4,,29.5
2017-11-20T14:26:41.422Z,52,,,,,,29.5
2017-11-20T14:26:51.320Z,52,,,,,,29.5
2017-11-20T14:27:01.357Z,52,,,,,,29.3
2017-11-20T14:27:11.321Z,52,,,,,,29.3
2017-11-20T14:27:31.335Z,52,,,,,,29.3
2017-11-20T14:27:41.438Z,52,,,,,,29.3
2017-11-20T14:27:51.351Z,52,,,,,,29.3
2017-11-20T14:28:01.321Z,52,,,,,,29.3
2017-11-20T14:28:31.320Z,52,,,,,,29.3
2017-11-20T14:28:41.400Z,52,,,,,,29.3
2017-11-20T14:28:51.321Z,52,,,,36.3,,29.3
2017-11-20T14:29:01.319Z,52,,,,36.4,,29.3
2017-11-20T14:29:11.319Z,52,,,,36.3,,29.3
2017-11-20T14:29:31.389Z,52,,,,,,29.3
2017-11-20T14:29:41.467Z,52,,,,,,29.3
2017-11-20T14:29:51.344Z,52,,,,,,29.3
2017-11-20T14:30:01.327Z,52,,,,,,29.3
2017-11-20T14:30:11.360Z,52,,,,,,29.3
2017-11-20T14:30:31.321Z,52,,,,,,29.3
2017-11-20T14:30:41.399Z,52,,,,,,29.3
2017-11-20T14:30:51.334Z,52,,,,36.2,,29.2
2017-11-20T14:31:01.327Z,52,,,,36.3,,29.3
2017-11-20T14:31:11.322Z,52,,,,36.2,,29.3
2017-11-20T14:31:31.324Z,52,,,,36.3,,29.2
2017-11-20T14:31:41.407Z,52,,,,36.2,,29.2
2017-11-20T14:31:51.343Z,52,,,,,,29.2
2017-11-20T14:32:01.351Z,52,,,,,,29.2
2017-11-20T14:32:11.478Z,52,,,,,,29.2
2017-11-20T14:32:31.324Z,52,,,,,,29.2
2017-11-20T14:32:41.400Z,52,,,,,,29.2
2017-11-20T14:32:51.319Z,52,,,,,,29.2
2017-11-20T14:33:01.331Z,52,,,,,,29.2
2017-11-20T14:33:11.326Z,52,,,,,,29.2
2017-11-20T14:33:31.324Z,52,,,,,,29.2
2017-11-20T14:33:41.416Z,52,,,,36.1,,29.2
2017-11-20T14:33:51.319Z,52,,,,,,29.2
2017-11-20T14:34:01.326Z,52,,,,,,29.2
2017-11-20T14:34:11.320Z,52,,,,,,29.2
2017-11-20T14:34:31.319Z,52,,,,,,29.2
2017-11-20T14:34:41.539Z,52,,,,,,29.1
2017-11-20T14:34:51.476Z,52,,,,,,29.1
2017-11-20T14:35:01.319Z,52,,,,,,29.1
2017-11-20T14:35:11.319Z,52,,,,,,29.1
2017-11-20T14:35:31.319Z,52,,,,,,29.1
2017-11-20T14:35:46.418Z,52,,,,,,29.1
2017-11-20T14:35:51.318Z,52,,,,,,29.1
2017-11-20T14:36:01.319Z,52,,,,,,29.1
2017-11-20T14:36:11.351Z,52,,,,,,29.1
2017-11-20T14:36:31.322Z,52,,,,36,,29.1
2017-11-20T14:36:41.400Z,52,,,,,,29.1
2017-11-20T14:36:56.419Z,52,,,,,,29.1
2017-11-20T14:37:01.372Z,52,,,,,,29
