Time,HwTSet,ActPow,PrimTSet,PrimT,ChActive,HwTOutlet,HwActive
2017-12-16T04:42:40.271Z,50,29,,40.9,,30.7,
2017-12-16T04:42:50.269Z,50,,,39.7,,30.7,
2017-12-16T04:43:00.269Z,50,29,,37.8,,30.7,
2017-12-16T04:43:10.269Z,50,,,37.5,,30.7,
2017-12-16T04:43:20.269Z,50,,,37.4,,30.7,
2017-12-16T04:43:30.269Z,50,30,,38,,30.7,
2017-12-16T04:43:40.270Z,50,29,,38.2,,30.7,
2017-12-16T04:43:50.269Z,50,30,,38.5,,30.7,
2017-12-16T04:44:00.270Z,50,29,,38.7,,30.7,
2017-12-16T04:44:10.272Z,50,30,,38.8,,30.7,
2017-12-16T04:44:20.269Z,50,29,,39.1,,30.7,
2017-12-16T04:44:30.269Z,50,,,39.2,,30.7,
2017-12-16T04:44:40.269Z,50,30,,39.4,,30.7,
2017-12-16T04:44:50.269Z,50,29,,39.6,,30.7,
2017-12-16T04:45:00.269Z,50,,,39.8,,30.7,
2017-12-16T04:45:10.269Z,50,30,,40,,30.7,
2017-12-16T04:45:20.269Z,50,29,,40.1,,30.7,
2017-12-16T04:45:30.269Z,50,,,40.3,,30.7,
2017-12-16T04:45:40.269Z,50,30,,40.4,,30.7,
2017-12-16T04:45:50.270Z,50,29,,40.6,,30.7,
2017-12-16T04:46:00.269Z,50,,,40.7,,30.7,
2017-12-16T04:46:10.272Z,50,30,,40.8,,30.7,
2017-12-16T04:46:20.269Z,50,29,,41,,30.7,
2017-12-16T04:46:30.269Z,50,,,41.1,,30.7,
2017-12-16T04:46:40.269Z,50,,,41.3,,30.7,
2017-12-16T04:46:50.269Z,50,,,41.4,,30.7,
2017-12-16T04:47:00.269Z,50,30,,41.5,,30.7,
2017-12-16T04:47:10.270Z,50,29,,41.7,,30.7,
2017-12-16T04:47:20.269Z,50,,,41.8,,30.7,
2017-12-16T04:47:30.269Z,50,,,42,,30.7,
2017-12-16T04:47:40.269Z,50,,,42.1,,30.7,
2017-12-16T04:47:50.269Z,50,30,,42.2,,30.7,
2017-12-16T04:48:00.270Z,50,29,,42.4,,30.7,
2017-12-16T04:48:10.270Z,50,,,42.6,,30.7,
2017-12-16T04:48:20.270Z,50,30,,42.8,,30.7,
2017-12-16T04:48:30.269Z,50,0,,42.9,1,30.7,0
2017-12-16T04:48:40.269Z,50,,,39.8,,30.7,
2017-12-16T04:48:50.269Z,50,,,38.8,,30.7,
2017-12-16T04:49:00.269Z,50,,,38.1,,30.7,
2017-12-16T04:49:10.269Z,50,,,37.9,,30.7,
2017-12-16T04:49:20.270Z,50,,,,,30.7,
2017-12-16T04:49:30.269Z,50,,,,,30.7,
2017-12-16T04:49:40.269Z,50,,,,,30.7,
2017-12-16T04:49:50.269Z,50,,,,,30.7,
2017-12-16T04:50:00.274Z,50,,,37.8,,30.7,
2017-12-16T04:50:10.269Z,50,,,37.7,,30.7,
2017-12-16T04:50:20.269Z,50,,,37.5,,30.7,
2017-12-16T04:50:30.269Z,50,,,,,30.8,
2017-12-16T04:50:40.269Z,50,,,37.4,1,30.8,0
2017-12-16T04:50:50.280Z,50,36,,43.3,,30.7,
2017-12-16T04:51:00.269Z,50,29,,45.3,,30.8,
2017-12-16T04:51:10.268Z,50,,,43.9,,30.8,
2017-12-16T04:51:20.269Z,50,,,43.6,,30.8,
2017-12-16T04:51:30.269Z,50,,,43.3,,30.8,
2017-12-16T04:51:40.269Z,50,30,,42.9,,30.8,
2017-12-16T04:51:50.435Z,50,29,,43,,30.8,
2017-12-16T04:52:00.269Z,50,,,43.2,,30.8,
2017-12-16T04:52:10.269Z,50,0,,41.9,1,30.8,0
2017-12-16T04:52:20.269Z,50,,,39.9,,30.8,
2017-12-16T04:52:30.269Z,50,,,38.9,,30.8,
2017-12-16T04:52:40.269Z,50,,,38.7,,30.8,
2017-12-16T04:52:50.271Z,50,,,38.5,,30.8,
2017-12-16T04:53:00.269Z,50,,,,,30.8,
2017-12-16T04:53:10.269Z,50,,,,,30.8,
2017-12-16T04:53:20.270Z,50,,,38.4,,30.8,
2017-12-16T04:53:30.269Z,50,,,,,30.8,
2017-12-16T04:53:40.268Z,50,,,38.3,,30.9,
2017-12-16T04:53:50.269Z,50,,,38.1,,30.8,
2017-12-16T04:54:00.270Z,50,,,38,,30.8,
2017-12-16T04:54:10.269Z,50,,,37.9,,30.9,
2017-12-16T04:54:20.268Z,50,,,,,30.9,
2017-12-16T04:54:30.269Z,50,,,37.8,,30.9,
2017-12-16T04:54:40.269Z,50,,,,,30.9,
2017-12-16T04:54:50.269Z,50,,,37.7,,30.9,
2017-12-16T04:55:00.269Z,50,,,,,30.9,
2017-12-16T04:55:10.269Z,50,,,37.6,,30.9,
2017-12-16T04:55:20.269Z,50,,,,,30.9,
2017-12-16T04:55:30.269Z,50,,,,,30.9,
2017-12-16T04:55:40.269Z,50,,,,,30.9,
2017-12-16T04:55:50.269Z,50,,,,,30.9,
2017-12-16T04:56:00.269Z,50,,,37.5,,30.9,
2017-12-16T04:56:10.268Z,50,,,,,30.9,
2017-12-16T04:56:20.270Z,50,,,,,30.9,
2017-12-16T04:56:30.269Z,50,,,,,30.9,
2017-12-16T04:56:40.269Z,50,,,,,30.9,
2017-12-16T04:56:50.269Z,50,,,,,30.9,
2017-12-16T04:57:00.269Z,50,,,,,30.9,
2017-12-16T04:57:10.269Z,50,,,,,30.9,
2017-12-16T04:57:20.269Z,50,,,,,30.9,
2017-12-16T04:57:30.269Z,50,,,,,30.9,
2017-12-16T04:57:40.268Z,50,,,,,30.9,
2017-12-16T04:57:50.269Z,50,,,,,30.9,
2017-12-16T04:58:00.269Z,50,,,,,30.9,
2017-12-16T04:58:10.269Z,50,,,,,30.9,
2017-12-16T04:58:20.270Z,50,,,,,30.9,
2017-12-16T04:58:30.269Z,50,,,37.6,,30.9,
2017-12-16T04:58:40.268Z,50,,,,,30.9,
2017-12-16T04:58:50.299Z,50,,,,,30.9,
2017-12-16T04:59:00.269Z,50,,,,,30.9,
2017-12-16T04:59:10.273Z,50,,,,,30.9,
2017-12-16T04:59:20.269Z,50,,,,,30.9,
2017-12-16T04:59:30.269Z,50,,,37.7,,30.9,
2017-12-16T04:59:40.269Z,50,,,,,30.9,
2017-12-16T04:59:50.269Z,50,,,,,30.9,
2017-12-16T05:00:00.269Z,50,,,,,30.9,
2017-12-16T05:00:10.269Z,50,,,,,30.9,
2017-12-16T05:00:20.269Z,50,,,,,30.9,
2017-12-16T05:00:30.269Z,50,,,,,30.9,
2017-12-16T05:00:40.268Z,50,,,,,30.9,
2017-12-16T05:00:50.269Z,50,,,,,30.9,
2017-12-16T05:01:00.269Z,50,0,59,37.7,1,30.9,0
2017-12-16T05:01:10.269Z,50,,,37.8,,30.9,
2017-12-16T05:01:20.268Z,50,,,37.7,,30.9,
2017-12-16T05:01:30.269Z,50,,,37.8,,30.9,
2017-12-16T05:01:40.269Z,50,,,,,30.9,
2017-12-16T05:01:50.269Z,50,,,,,30.9,
2017-12-16T05:02:00.269Z,50,,,,,30.9,
2017-12-16T05:02:10.269Z,50,,,37.7,,30.9,
2017-12-16T05:02:20.269Z,50,,,,,30.8,
2017-12-16T05:02:30.269Z,50,,,,,30.8,
2017-12-16T05:02:40.269Z,50,,,,,30.8,
2017-12-16T05:02:50.269Z,50,,,,,30.8,
2017-12-16T05:03:00.270Z,50,,,,,30.8,
2017-12-16T05:03:10.269Z,50,,,,,30.8,
2017-12-16T05:03:20.268Z,50,,,,,30.8,
2017-12-16T05:03:30.269Z,50,,,,,30.8,
2017-12-16T05:03:40.269Z,50,,,,,30.8,
2017-12-16T05:03:50.269Z,50,,,,,30.8,
2017-12-16T05:04:00.269Z,50,,,,,30.8,
2017-12-16T05:04:10.272Z,50,,,,,30.8,
2017-12-16T05:04:20.380Z,50,,,,,30.8,
2017-12-16T05:04:30.387Z,50,,,37.6,,30.8,
2017-12-16T05:04:40.380Z,50,,,,,30.8,
2017-12-16T05:04:50.376Z,50,,,,,30.8,
2017-12-16T05:05:00.269Z,50,,,,,30.8,
2017-12-16T05:05:10.269Z,50,,,,,30.8,
2017-12-16T05:05:20.269Z,50,,,,,30.8,
2017-12-16T05:05:30.268Z,50,,,,,30.8,
2017-12-16T05:05:40.268Z,50,,,,,30.8,
2017-12-16T05:05:50.269Z,50,,,,,30.8,
2017-12-16T05:06:00.269Z,50,,,37.5,,30.8,
2017-12-16T05:06:10.269Z,50,,,,,30.7,
2017-12-16T05:06:20.269Z,50,,,,,30.7,
2017-12-16T05:06:30.281Z,50,,,,,30.7,
2017-12-16T05:06:40.269Z,50,,,,,30.7,
2017-12-16T05:06:50.269Z,50,,,,,30.7,
2017-12-16T05:07:00.269Z,50,43,,39.2,1,30.7,0
2017-12-16T05:07:10.269Z,50,35,,43.1,,30.7,
2017-12-16T05:07:20.268Z,50,30,,41.8,,30.7,
2017-12-16T05:07:30.269Z,50,29,,39.9,,30.7,
2017-12-16T05:07:40.268Z,50,,,38.7,,30.7,
2017-12-16T05:07:50.269Z,50,,,37.7,,30.7,
2017-12-16T05:08:00.269Z,50,30,,37.6,,30.7,
2017-12-16T05:08:10.269Z,50,29,,38,,30.7,
2017-12-16T05:08:20.268Z,50,,,38.3,,30.7,
2017-12-16T05:08:30.269Z,50,,,38.6,,30.7,
2017-12-16T05:08:40.269Z,50,,,38.8,,30.7,
2017-12-16T05:08:50.268Z,50,,,,,30.7,
2017-12-16T05:09:00.269Z,50,,,39.1,,30.7,
2017-12-16T05:09:10.269Z,50,30,,,,30.7,
2017-12-16T05:09:20.269Z,50,,,39.3,,30.7,
2017-12-16T05:09:30.268Z,50,,,39.6,,30.7,
2017-12-16T05:09:40.269Z,50,,,39.7,,30.7,
2017-12-16T05:09:50.270Z,50,29,,40,,30.7,
2017-12-16T05:10:00.269Z,50,,,40.1,,30.7,
2017-12-16T05:10:10.278Z,50,,,40.3,,30.7,
2017-12-16T05:10:20.268Z,50,,,40.5,,30.7,
2017-12-16T05:10:30.268Z,50,,,40.6,,30.7,
2017-12-16T05:10:40.269Z,50,,,40.8,,30.7,
2017-12-16T05:10:50.269Z,50,,,41,,30.7,
2017-12-16T05:11:00.268Z,50,,,41.1,,30.7,
2017-12-16T05:11:10.268Z,50,,,41.2,,30.7,
2017-12-16T05:11:20.269Z,50,,,41.3,,30.7,
2017-12-16T05:11:30.268Z,50,,,41.4,,30.7,
2017-12-16T05:11:40.268Z,50,,,41.6,,30.7,
2017-12-16T05:11:50.269Z,50,,,41.7,,30.7,
2017-12-16T05:12:00.269Z,50,,,41.9,,30.7,
2017-12-16T05:12:10.276Z,50,,,42,,30.7,
2017-12-16T05:12:20.269Z,50,,,42.1,,30.7,
2017-12-16T05:12:30.269Z,50,0,,41.7,1,30.7,0
2017-12-16T05:12:40.269Z,50,,,39.8,,30.7,
2017-12-16T05:12:50.269Z,50,,,38.4,,30.7,
2017-12-16T05:13:00.269Z,50,,,37.7,,30.7,
2017-12-16T05:13:10.268Z,50,,,37.5,,30.7,
2017-12-16T05:13:20.268Z,50,,,37.4,,30.7,
2017-12-16T05:13:30.268Z,50,,,,,30.7,
2017-12-16T05:13:40.269Z,50,,,,,30.7,
2017-12-16T05:13:50.268Z,50,,,,,30.7,
2017-12-16T05:14:00.273Z,50,,,37.3,,30.8,
2017-12-16T05:14:10.268Z,50,,,37.2,,30.7,
2017-12-16T05:14:20.306Z,50,,,36.9,,30.7,
2017-12-16T05:14:30.269Z,50,,,,,30.8,
2017-12-16T05:14:40.268Z,50,,,,,30.8,
2017-12-16T05:14:50.269Z,50,,,36.8,,30.8,
2017-12-16T05:15:00.269Z,50,,,,,30.8,
2017-12-16T05:15:10.270Z,50,,,,,30.8,
2017-12-16T05:15:20.269Z,50,,,36.7,,30.8,
2017-12-16T05:15:30.276Z,50,,,,,30.8,
2017-12-16T05:15:40.268Z,50,,,36.6,,30.8,
2017-12-16T05:15:50.268Z,50,,,,,30.8,
2017-12-16T05:16:00.268Z,50,,,,,30.8,
2017-12-16T05:16:10.269Z,50,,,,,30.8,
2017-12-16T05:16:20.268Z,50,,,,,30.8,
2017-12-16T05:16:30.268Z,50,,,,,30.8,
2017-12-16T05:16:40.269Z,50,,,,,30.8,
2017-12-16T05:16:50.269Z,50,,,,,30.8,
2017-12-16T05:17:00.268Z,50,,,,,30.8,
2017-12-16T05:17:10.268Z,50,,,,,30.8,
2017-12-16T05:17:20.269Z,50,,,,,30.8,
2017-12-16T05:17:30.269Z,50,,,,,30.8,
2017-12-16T05:17:40.269Z,50,38,,41.3,1,30.8,0
2017-12-16T05:17:50.269Z,50,29,,43.8,,30.8,
2017-12-16T05:18:00.268Z,50,,,42.8,,30.8,
2017-12-16T05:18:10.268Z,50,30,,41.8,,30.8,
2017-12-16T05:18:20.268Z,50,29,,41.3,,30.8,
2017-12-16T05:18:30.269Z,50,,,41.2,,30.8,
2017-12-16T05:18:40.268Z,50,30,,41.1,,30.8,
2017-12-16T05:18:50.269Z,50,29,,41.4,,30.8,
2017-12-16T05:19:00.269Z,50,30,,41.8,,30.8,
2017-12-16T05:19:10.278Z,50,29,,41.9,,30.8,
2017-12-16T05:19:20.268Z,50,30,,42,,30.8,
2017-12-16T05:19:30.269Z,50,29,,42.1,,30.8,
2017-12-16T05:19:40.269Z,50,,,42.2,,30.8,
2017-12-16T05:19:50.268Z,50,,,42.3,,30.8,
2017-12-16T05:20:00.268Z,50,,,42.4,,30.8,
2017-12-16T05:20:10.268Z,50,,,42.7,,30.8,
2017-12-16T05:20:20.269Z,50,,,42.8,,30.8,
2017-12-16T05:20:30.269Z,50,29,,43,,30.8,
2017-12-16T05:20:40.269Z,50,,,,,30.8,
2017-12-16T05:20:50.269Z,50,,,43.1,,30.8,
2017-12-16T05:21:00.269Z,50,0,,42.7,1,30.8,0
2017-12-16T05:21:10.269Z,50,,,39.9,,30.8,
2017-12-16T05:21:20.268Z,50,,,38.8,,30.9,
2017-12-16T05:21:30.268Z,50,,,38.3,,30.8,
2017-12-16T05:21:40.268Z,50,,,38.1,,30.8,
2017-12-16T05:21:50.269Z,50,,,,,30.8,
2017-12-16T05:22:00.268Z,50,,,,,30.9,
2017-12-16T05:22:10.268Z,50,,,,,30.9,
2017-12-16T05:22:20.269Z,50,,,,,30.9,
2017-12-16T05:22:30.268Z,50,,,38,,30.9,
2017-12-16T05:22:40.268Z,50,,,37.9,,30.9,
2017-12-16T05:22:50.268Z,50,,,37.8,,30.9,
2017-12-16T05:23:00.268Z,50,,,37.7,,30.9,
2017-12-16T05:23:10.268Z,50,,,,,30.9,
2017-12-16T05:23:20.268Z,50,,,,,30.9,
2017-12-16T05:23:30.268Z,50,,,37.6,,30.9,
2017-12-16T05:23:40.268Z,50,,,,,30.9,
2017-12-16T05:23:50.268Z,50,,,37.5,,30.9,
2017-12-16T05:24:00.269Z,50,,,,,30.9,
2017-12-16T05:24:10.268Z,50,,,,,30.9,
2017-12-16T05:24:20.268Z,50,,,37.4,,30.9,
2017-12-16T05:24:30.268Z,50,,,,,30.9,
2017-12-16T05:24:40.268Z,50,,,,,30.9,
2017-12-16T05:24:50.269Z,50,,,,,30.9,
2017-12-16T05:25:00.315Z,50,,,,,30.9,
2017-12-16T05:25:10.268Z,50,,,,,30.9,
2017-12-16T05:25:20.281Z,50,,,,,30.9,
2017-12-16T05:25:30.269Z,50,,,,,30.9,
2017-12-16T05:25:40.268Z,50,,,,,30.9,
2017-12-16T05:25:50.269Z,50,,,,,30.9,
2017-12-16T05:26:00.268Z,50,,,,,30.9,
2017-12-16T05:26:10.268Z,50,,,,,30.9,
2017-12-16T05:26:20.268Z,50,,,,,30.9,
2017-12-16T05:26:30.268Z,50,,,,,30.9,
2017-12-16T05:26:40.268Z,50,,,,,30.9,
2017-12-16T05:26:50.268Z,50,,,,,30.9,
2017-12-16T05:27:00.268Z,50,,,,,30.9,
2017-12-16T05:27:10.268Z,50,,,,,30.9,
2017-12-16T05:27:20.268Z,50,,,37.5,,30.9,
2017-12-16T05:27:30.268Z,50,,,,,30.9,
2017-12-16T05:27:40.268Z,50,,,,,30.9,
2017-12-16T05:27:50.268Z,50,,,,,30.9,
2017-12-16T05:28:00.268Z,50,,,,,30.9,
2017-12-16T05:28:10.268Z,50,,,37.6,,30.9,
2017-12-16T05:28:20.268Z,50,,,,,30.9,
2017-12-16T05:28:30.267Z,50,,,,,30.9,
2017-12-16T05:28:40.267Z,50,,,,,30.9,
2017-12-16T05:28:50.268Z,50,,,,,30.9,
2017-12-16T05:29:00.268Z,50,,,,,30.9,
2017-12-16T05:29:10.268Z,50,,,37.7,,30.9,
2017-12-16T05:29:20.268Z,50,,,,,30.9,
2017-12-16T05:29:30.268Z,50,,,,,30.9,
2017-12-16T05:29:40.325Z,50,,,,,30.9,
2017-12-16T05:29:50.321Z,50,,,,,30.9,
2017-12-16T05:30:00.268Z,50,,,,,30.9,
2017-12-16T05:30:10.297Z,50,,,,,30.9,
2017-12-16T05:30:20.268Z,50,,,,,30.9,
2017-12-16T05:30:30.268Z,50,,,,,30.9,
2017-12-16T05:30:40.268Z,50,,,,,30.9,
2017-12-16T05:30:50.268Z,50,,,,,30.9,
2017-12-16T05:31:00.268Z,50,,,,,30.8,
2017-12-16T05:31:10.269Z,50,,,,,30.9,
2017-12-16T05:31:20.268Z,50,,,,,30.9,
2017-12-16T05:31:30.268Z,50,,,,,30.8,
2017-12-16T05:31:40.268Z,50,,,,,30.8,
2017-12-16T05:31:50.268Z,50,,,,,30.8,
2017-12-16T05:32:00.269Z,50,,,37.6,,30.9,
2017-12-16T05:32:10.268Z,50,,,,,30.8,
2017-12-16T05:32:20.268Z,50,,,,,30.8,
2017-12-16T05:32:30.268Z,50,,,,,30.8,
2017-12-16T05:32:40.267Z,50,,,,,30.8,
2017-12-16T05:32:50.268Z,50,,,,,30.8,
2017-12-16T05:33:00.269Z,50,,,,,30.8,
2017-12-16T05:33:10.268Z,50,,,,,30.8,
2017-12-16T05:33:20.268Z,50,,,,,30.8,
2017-12-16T05:33:30.268Z,50,,,,,30.8,
2017-12-16T05:33:40.268Z,50,,,,,30.8,
2017-12-16T05:33:50.268Z,50,,,,,30.8,
2017-12-16T05:34:00.268Z,50,,,,,30.8,
2017-12-16T05:34:10.268Z,50,,,37.5,,30.8,
2017-12-16T05:34:20.268Z,50,,,,,30.8,
2017-12-16T05:34:30.268Z,50,,,,,30.7,
2017-12-16T05:34:40.267Z,50,,,,,30.8,
2017-12-16T05:34:50.268Z,50,,,,,30.8,
2017-12-16T05:35:00.267Z,50,,,,,30.7,
2017-12-16T05:35:10.268Z,50,,,,,30.8,
2017-12-16T05:35:20.268Z,50,,,,,30.7,
2017-12-16T05:35:30.273Z,50,,,,,30.7,
2017-12-16T05:35:40.268Z,50,,,37.4,,30.7,
2017-12-16T05:35:50.268Z,50,44,,38.1,1,30.7,0
2017-12-16T05:36:00.268Z,50,36,,43,,30.7,
2017-12-16T05:36:10.268Z,50,29,,41.9,,30.7,
2017-12-16T05:36:20.269Z,50,30,,40.6,,30.7,
2017-12-16T05:36:30.268Z,50,29,,38.3,,30.7,
2017-12-16T05:36:40.268Z,50,29,,37.6,,30.7,
2017-12-16T05:36:50.268Z,50,,,37.5,,30.7,
2017-12-16T05:37:00.270Z,50,,,37.7,,30.7,
2017-12-16T05:37:10.268Z,50,,,38.2,,30.7,
2017-12-16T05:37:20.268Z,50,,,38.5,,30.7,
2017-12-16T05:37:30.268Z,50,30,,38.7,,30.7,
2017-12-16T05:37:40.268Z,50,29,,38.8,,30.7,
2017-12-16T05:37:50.268Z,50,30,,39.1,,30.7,
2017-12-16T05:38:00.268Z,50,,,39.2,,30.7,
2017-12-16T05:38:10.269Z,50,29,,39.4,,30.7,
2017-12-16T05:38:20.268Z,50,,,39.6,,30.7,
2017-12-16T05:38:30.268Z,50,,,39.8,,30.7,
2017-12-16T05:38:40.268Z,50,,,40,,30.7,
2017-12-16T05:38:50.268Z,50,,,40.2,,30.7,
2017-12-16T05:39:00.268Z,50,,,40.3,,30.7,
2017-12-16T05:39:10.268Z,50,,,40.5,,30.7,
2017-12-16T05:39:20.268Z,50,,,40.6,,30.7,
2017-12-16T05:39:30.269Z,50,30,,40.8,,30.7,
2017-12-16T05:39:40.268Z,50,,,41,,30.7,
2017-12-16T05:39:50.268Z,50,29,,41.1,,30.7,
2017-12-16T05:40:00.268Z,50,30,,41.2,,30.7,
2017-12-16T05:40:10.269Z,50,,,41.3,,30.7,
2017-12-16T05:40:20.268Z,50,29,,41.4,,30.7,
2017-12-16T05:40:30.267Z,50,,,41.6,,30.7,
2017-12-16T05:40:40.268Z,50,,,41.7,,30.7,
2017-12-16T05:40:50.276Z,50,30,,41.8,,30.7,
2017-12-16T05:41:00.267Z,50,29,,42,,30.7,
2017-12-16T05:41:10.268Z,50,,,42.1,,30.7,
2017-12-16T05:41:20.268Z,50,,,42.2,,30.7,
2017-12-16T05:41:30.268Z,50,30,,42.4,,30.7,
2017-12-16T05:41:40.267Z,50,,,42.6,,30.7,
2017-12-16T05:41:50.268Z,50,29,,42.7,,30.7,
2017-12-16T05:42:00.268Z,50,,,42.9,,30.7,
2017-12-16T05:42:10.267Z,50,,,43,,30.7,
2017-12-16T05:42:20.268Z,50,,,43.2,,30.7,
2017-12-16T05:42:30.267Z,50,,,43.3,,30.8,
2017-12-16T05:42:40.268Z,50,,,43.4,,30.7,
2017-12-16T05:42:50.268Z,50,,,43.5,,30.8,
2017-12-16T05:43:00.267Z,50,,,43.7,,30.8,
2017-12-16T05:43:10.267Z,50,,,43.8,,30.8,
2017-12-16T05:43:20.268Z,50,30,,44,,30.8,
2017-12-16T05:43:30.267Z,50,29,,44.1,,30.8,
2017-12-16T05:43:40.268Z,50,,,44.2,,30.8,
2017-12-16T05:43:50.268Z,50,,,44.3,,30.8,
2017-12-16T05:44:00.268Z,50,,,44.5,,30.8,
2017-12-16T05:44:10.268Z,50,,,44.6,,30.8,
2017-12-16T05:44:20.267Z,50,,,44.7,,30.8,
2017-12-16T05:44:30.268Z,50,,,44.8,,30.8,
2017-12-16T05:44:40.268Z,50,29,,45,,30.8,
2017-12-16T05:44:50.268Z,50,29,,45.1,,30.9,
2017-12-16T05:45:00.268Z,50,0,,44.9,1,30.9,0
2017-12-16T05:45:10.268Z,50,,,42.8,,30.9,
2017-12-16T05:45:20.269Z,50,,,40.9,,30.9,
2017-12-16T05:45:30.268Z,50,,,40.6,,30.9,
2017-12-16T05:45:40.268Z,50,,,40.4,,30.9,
2017-12-16T05:45:50.268Z,50,,,40.3,,30.9,
2017-12-16T05:46:00.270Z,50,,,,,30.9,
2017-12-16T05:46:10.267Z,50,,,,,30.9,
2017-12-16T05:46:20.268Z,50,,,40.2,,31,
2017-12-16T05:46:30.268Z,50,,,40.1,,31,
2017-12-16T05:46:40.268Z,50,,,39.9,,31,
2017-12-16T05:46:50.268Z,50,,,39.8,,31,
2017-12-16T05:47:00.268Z,50,,,,,31,
2017-12-16T05:47:10.267Z,50,,,39.7,,31,
2017-12-16T05:47:20.267Z,50,,,,,31,
2017-12-16T05:47:30.267Z,50,,,,,31,
2017-12-16T05:47:40.268Z,50,,,39.6,,31,
2017-12-16T05:47:50.268Z,50,,,39.5,,31,
2017-12-16T05:48:00.269Z,50,,,,,31.2,
2017-12-16T05:48:10.267Z,50,,,,,31.2,
2017-12-16T05:48:20.268Z,50,,,39.4,,31.2,
2017-12-16T05:48:30.268Z,50,,,,,31.2,
2017-12-16T05:48:40.267Z,50,,,,,31.2,
2017-12-16T05:48:50.268Z,50,,,,,31.2,
2017-12-16T05:49:00.268Z,50,,,,,31.2,
2017-12-16T05:49:10.267Z,50,,,39.3,,31.2,
2017-12-16T05:49:20.267Z,50,,,,,31.2,
2017-12-16T05:49:30.268Z,50,,,,,31.2,
2017-12-16T05:49:40.267Z,50,,,,,31.2,
2017-12-16T05:49:50.267Z,50,,,,,31.2,
2017-12-16T05:50:00.394Z,50,,,,,31.2,
2017-12-16T05:50:10.267Z,50,,,,,31.2,
2017-12-16T05:50:20.268Z,50,,,,,31.2,
2017-12-16T05:50:30.267Z,50,,,,,31.2,
2017-12-16T05:50:40.267Z,50,,,39.4,,31.2,
2017-12-16T05:50:50.268Z,50,,,,,31.2,
2017-12-16T05:51:00.267Z,50,,,,,31.2,
2017-12-16T05:51:10.270Z,50,,,,,31.2,
2017-12-16T05:51:20.267Z,50,,,39.5,,31.3,
2017-12-16T05:51:30.268Z,50,,,,,31.3,
2017-12-16T05:51:40.268Z,50,,,,,31.3,
2017-12-16T05:51:50.268Z,50,,,,,31.3,
2017-12-16T05:52:00.268Z,50,,,39.6,,31.3,
2017-12-16T05:52:10.268Z,50,,,,,31.3,
2017-12-16T05:52:20.268Z,50,,,,,31.3,
2017-12-16T05:52:30.268Z,50,,,,,31.3,
2017-12-16T05:52:40.268Z,50,,,,,31.2,
2017-12-16T05:52:50.268Z,50,,,,,31.3,
2017-12-16T05:53:00.267Z,50,,,39.7,,31.3,
2017-12-16T05:53:10.268Z,50,,,,,31.3,
2017-12-16T05:53:20.267Z,50,,,,,31.3,
2017-12-16T05:53:30.267Z,50,,,,,31.3,
2017-12-16T05:53:40.267Z,50,,,,,31.3,
2017-12-16T05:53:50.267Z,50,,,,,31.3,
2017-12-16T05:54:00.268Z,50,,,,,31.3,
2017-12-16T05:54:10.267Z,50,,,,,31.3,
2017-12-16T05:54:20.267Z,50,,,,,31.3,
2017-12-16T05:54:30.267Z,50,,,,,31.3,
2017-12-16T05:54:40.268Z,50,,,,,31.3,
2017-12-16T05:54:50.268Z,50,,,,,31.3,
2017-12-16T05:55:00.268Z,50,,,,,31.3,
2017-12-16T05:55:10.268Z,50,,,,,31.3,
2017-12-16T05:55:20.268Z,50,,,39.6,,31.2,
2017-12-16T05:55:30.268Z,50,,,39.7,,31.2,
2017-12-16T05:55:40.267Z,50,,,39.6,,31.3,
2017-12-16T05:55:50.268Z,50,,,,,31.2,
2017-12-16T05:56:00.268Z,50,,,,,31.2,
2017-12-16T05:56:10.267Z,50,,,,,31.3,
2017-12-16T05:56:20.268Z,50,,,,,31.2,
2017-12-16T05:56:30.268Z,50,,,,,31.2,
2017-12-16T05:56:40.268Z,50,,,,,31.2,
2017-12-16T05:56:50.268Z,50,,,,,31.2,
2017-12-16T05:57:00.267Z,50,,,39.5,,31.2,
2017-12-16T05:57:10.267Z,50,,,,,31.2,
2017-12-16T05:57:20.267Z,50,,,,,31.2,
2017-12-16T05:57:30.268Z,50,,,,,31.2,
2017-12-16T05:57:40.267Z,50,,,,,31.2,
2017-12-16T05:57:50.267Z,50,,,,,31.2,
2017-12-16T05:58:00.267Z,50,,,39.4,1,31.2,0
2017-12-16T05:58:10.272Z,50,37,,44.4,,31.2,
2017-12-16T05:58:20.268Z,50,29,,44.8,,31.2,
2017-12-16T05:58:30.267Z,50,29,,42.8,,31.2,
2017-12-16T05:58:40.267Z,50,,,40.8,,31.2,
2017-12-16T05:58:50.269Z,50,,,39.9,,31.2,
2017-12-16T05:59:00.268Z,50,,,39.5,,31.2,
2017-12-16T05:59:10.267Z,50,,,39.7,,31.2,
2017-12-16T05:59:20.267Z,50,0,,39.7,1,31.2,0
2017-12-16T05:59:30.267Z,50,,,36.9,,31.2,
2017-12-16T05:59:40.268Z,50,,,35.9,,31.2,
2017-12-16T05:59:50.268Z,50,,,35.6,,31.2,
2017-12-16T06:00:00.267Z,50,,,35.4,,31.2,
2017-12-16T06:00:10.267Z,50,,,35.3,,31.2,
2017-12-16T06:00:20.267Z,50,,,,,31.2,
2017-12-16T06:00:30.268Z,50,,,,,31.2,
2017-12-16T06:00:40.267Z,50,,,35.2,,31.2,
2017-12-16T06:00:50.267Z,50,,,,,31.2,
