Time,HwTSet,PrimTSet,ActPow,HwTOutlet,PrimT,ChActive,HwActive
2018-01-09T07:01:32.532Z,50,,,31,38.7,,
2018-01-09T07:01:42.503Z,50,,30,31,38.8,,
2018-01-09T07:01:52.559Z,50,,29,31,39.1,,
2018-01-09T07:02:02.497Z,50,,29,31,39.2,,
2018-01-09T07:02:12.506Z,50,,,31,39.5,,
2018-01-09T07:02:22.507Z,50,,,31,39.6,,
2018-01-09T07:02:32.492Z,50,,,31,39.8,,
2018-01-09T07:02:42.506Z,50,,30,31,40,,
2018-01-09T07:02:52.524Z,50,,29,31,40.2,,
2018-01-09T07:03:02.536Z,50,,,31,40.3,,
2018-01-09T07:03:12.537Z,,,,,40.5,,
2018-01-09T07:03:22.528Z,50,,,31,40.6,,
2018-01-09T07:03:32.550Z,50,,,30.9,40.7,,
2018-01-09T07:03:42.570Z,50,,,31,40.9,,
2018-01-09T07:03:52.558Z,50,,,31,41,,
2018-01-09T07:04:02.529Z,50,,30,30.9,41.2,,
2018-01-09T07:04:12.637Z,50,,29,30.9,41.3,,
2018-01-09T07:04:22.590Z,50,,,31,41.4,,
2018-01-09T07:04:32.499Z,50,,,31,41.6,,
2018-01-09T07:04:42.567Z,50,,,30.9,41.7,,
2018-01-09T07:04:52.570Z,50,,,31,41.8,,
2018-01-09T07:05:02.592Z,50,,30,30.9,42,,
2018-01-09T07:05:12.587Z,50,,29,31,42.1,,
2018-01-09T07:05:22.564Z,50,,,31,42.3,,
2018-01-09T07:05:32.585Z,50,,,31,42.4,,
2018-01-09T07:05:42.537Z,50,,,31,42.6,,
2018-01-09T07:05:52.550Z,50,,30,31,42.8,,
2018-01-09T07:06:02.574Z,50,,0,31,41.5,1,0
2018-01-09T07:06:12.581Z,,,,,39.3,,
2018-01-09T07:06:22.529Z,50,,,31,38.3,,
2018-01-09T07:06:32.541Z,50,,,31,38,,
2018-01-09T07:06:42.531Z,50,,,31,37.9,,
2018-01-09T07:06:52.550Z,50,,,31,,,
2018-01-09T07:07:02.574Z,50,,,31,,,
2018-01-09T07:07:12.588Z,,,,,37.8,,
2018-01-09T07:07:22.622Z,50,,,31,37.7,,
2018-01-09T07:07:32.588Z,50,,,31,37.6,,
2018-01-09T07:07:42.577Z,50,,,31,37.5,,
2018-01-09T07:07:52.736Z,50,,,31,37.4,,
2018-01-09T07:08:15.435Z,50,,,31,,,
2018-01-09T07:08:29.669Z,50,,,31,,,
2018-01-09T07:09:28.624Z,50,,,31,,,
2018-01-09T07:09:29.360Z,50,,,31,37.3,,
2018-01-09T07:09:51.209Z,50,,,31,,,
2018-01-09T07:09:57.434Z,50,,,31,37.2,,
2018-01-09T07:10:05.074Z,50,,,31,,,
2018-01-09T07:10:53.118Z,50,,,31,,,
2018-01-09T07:11:02.523Z,50,,,31,,,
2018-01-09T07:11:12.563Z,50,,,31,,,
2018-01-09T07:11:22.557Z,50,,,31,,,
2018-01-09T07:11:32.593Z,50,,,31,,,
2018-01-09T07:11:42.541Z,50,,,31,,,
2018-01-09T07:11:52.601Z,50,,,31,,,
2018-01-09T07:12:02.660Z,50,,,31,37.2,,
2018-01-09T07:12:12.618Z,50,,,31,,,
2018-01-09T07:12:22.551Z,50,,,31,,,
2018-01-09T07:12:32.687Z,50,,,31,37.3,,
2018-01-09T07:12:42.539Z,50,,,31,,,
2018-01-09T07:12:52.632Z,50,,,31,,,
2018-01-09T07:13:02.685Z,50,,,31,,,
2018-01-09T07:13:12.521Z,50,,,31,,,
2018-01-09T07:13:22.542Z,50,,,31,37.4,,
2018-01-09T07:13:32.624Z,50,,,31,,,
2018-01-09T07:13:42.594Z,50,,,31,,,
2018-01-09T07:13:52.655Z,50,,,31,,,
2018-01-09T07:14:02.615Z,50,,,30.9,,,
2018-01-09T07:14:12.620Z,50,,,31,,,
2018-01-09T07:14:22.606Z,50,,,30.9,37.5,,
2018-01-09T07:14:32.606Z,50,,,30.9,,,
2018-01-09T07:14:42.552Z,50,,,30.9,,,
2018-01-09T07:14:52.581Z,50,,,30.9,,,
2018-01-09T07:15:02.516Z,50,,,30.9,,,
2018-01-09T07:15:12.554Z,50,,,30.9,,,
2018-01-09T07:15:22.570Z,50,,,30.9,,,
2018-01-09T07:15:32.770Z,50,,,30.9,,,
2018-01-09T07:15:42.586Z,50,,,30.9,,,
2018-01-09T07:15:52.543Z,50,,,30.9,,,
2018-01-09T07:16:02.587Z,50,,,30.9,,,
2018-01-09T07:16:12.950Z,50,,,30.9,,,
2018-01-09T07:16:22.525Z,50,,,30.9,,,
2018-01-09T07:16:32.512Z,50,,,30.9,,,
2018-01-09T07:16:42.601Z,50,,,30.9,,,
2018-01-09T07:16:52.489Z,50,,,30.9,,,
2018-01-09T07:17:12.482Z,50,,,30.9,,,
2018-01-09T07:17:22.481Z,50,,,30.9,,,
2018-01-09T07:17:32.553Z,50,,,30.9,,,
2018-01-09T07:17:42.481Z,50,,,30.8,37.4,,
2018-01-09T07:17:52.591Z,50,,,30.9,,,
2018-01-09T07:18:12.498Z,50,,,30.8,,,
2018-01-09T07:18:22.482Z,50,,,30.8,,,
2018-01-09T07:18:42.487Z,50,,,30.8,,,
2018-01-09T07:18:52.490Z,50,,,30.8,,,
2018-01-09T07:19:12.491Z,50,,,30.8,,,
2018-01-09T07:19:22.483Z,50,,,30.8,,,
2018-01-09T07:19:42.494Z,50,,,30.8,37.3,,
2018-01-09T07:19:52.499Z,50,,,30.8,,,
2018-01-09T07:20:02.481Z,50,,,30.8,,,
2018-01-09T07:20:12.482Z,50,,,30.8,,,
2018-01-09T07:20:32.486Z,50,,,30.8,,,
2018-01-09T07:20:42.538Z,50,,,30.8,,,
2018-01-09T07:20:52.535Z,,,43,,38.5,1,0
2018-01-09T07:21:02.522Z,50,,31,30.8,43.5,,
2018-01-09T07:21:12.482Z,50,,29,30.7,40.9,,
2018-01-09T07:21:22.486Z,50,,,30.7,39.4,,
2018-01-09T07:21:32.481Z,50,,29,30.7,37.8,,
2018-01-09T07:21:42.538Z,50,,,30.7,,,
2018-01-09T07:21:52.536Z,50,,,30.7,37.2,,
2018-01-09T07:22:02.514Z,,,,,37.8,,
2018-01-09T07:22:12.517Z,50,,,30.7,38.1,,
2018-01-09T07:22:22.505Z,50,,,30.7,38.4,,
2018-01-09T07:22:32.520Z,50,,,30.7,38.6,,
2018-01-09T07:22:42.481Z,50,,,30.7,,,
2018-01-09T07:22:52.480Z,,,30,,38.8,,
2018-01-09T07:23:02.487Z,50,,30,30.7,39.1,,
2018-01-09T07:23:12.484Z,50,,,30.7,,,
2018-01-09T07:23:22.488Z,50,,29,30.7,39.3,,
2018-01-09T07:23:32.519Z,,,,,39.7,,
2018-01-09T07:23:42.480Z,50,,30,30.7,39.8,,
2018-01-09T07:23:52.481Z,,,30,,40,,
2018-01-09T07:24:02.490Z,50,,29,30.7,40.2,,
2018-01-09T07:24:23.142Z,50,,,30.7,40.3,,
2018-01-09T07:24:32.489Z,,,,,40.6,,
2018-01-09T07:24:42.545Z,50,,,30.7,40.8,,
2018-01-09T07:24:52.485Z,50,,,30.7,,,
2018-01-09T07:25:02.545Z,,,29,,41,,
2018-01-09T07:25:12.480Z,50,,,30.7,,,
2018-01-09T07:25:22.506Z,50,,,30.7,41.2,,
2018-01-09T07:25:32.525Z,,,30,,41.4,,
2018-01-09T07:25:42.480Z,50,,29,30.7,41.6,,
2018-01-09T07:25:52.559Z,50,,,30.7,,,
2018-01-09T07:26:02.506Z,,,29,,41.9,,
2018-01-09T07:26:12.482Z,50,,,30.7,42,,
2018-01-09T07:26:22.480Z,50,,,30.7,42.1,,
2018-01-09T07:26:32.480Z,50,,,30.7,42.3,,
2018-01-09T07:26:42.533Z,50,,,30.7,,,
2018-01-09T07:26:52.555Z,,,29,,42.7,,
2018-01-09T07:27:02.539Z,50,,0,30.7,42.1,1,0
2018-01-09T07:27:12.507Z,50,,,30.7,39.6,,
2018-01-09T07:27:22.530Z,50,,,30.7,38.3,,
2018-01-09T07:27:32.494Z,50,,,30.7,37.9,,
2018-01-09T07:27:42.484Z,50,,,30.7,37.8,,
2018-01-09T07:28:02.480Z,50,,,30.7,,,
2018-01-09T07:28:12.496Z,50,,,30.8,,,
2018-01-09T07:28:32.507Z,50,,,30.8,37.6,,
2018-01-09T07:28:42.516Z,50,,,30.8,37.4,,
2018-01-09T07:28:52.507Z,50,,,30.8,,,
2018-01-09T07:29:02.481Z,,,,,37.3,,
2018-01-09T07:29:12.529Z,50,,,30.8,,,
2018-01-09T07:29:32.479Z,50,,,30.8,37.2,,
2018-01-09T07:29:42.488Z,50,,,30.8,,,
2018-01-09T07:30:02.478Z,50,,,30.8,37.1,,
2018-01-09T07:30:12.489Z,50,,,30.8,,,
2018-01-09T07:30:22.513Z,50,,,30.8,,,
2018-01-09T07:30:32.491Z,50,,,30.8,36.9,,
2018-01-09T07:30:42.493Z,50,,,30.8,,,
2018-01-09T07:31:02.478Z,50,,,30.8,,,
2018-01-09T07:31:12.482Z,50,,,30.8,,,
2018-01-09T07:31:32.482Z,50,,,30.8,,,
2018-01-09T07:31:42.512Z,50,,,30.8,,,
2018-01-09T07:32:02.478Z,50,,,30.8,,,
2018-01-09T07:32:12.569Z,50,,,30.8,,,
2018-01-09T07:32:32.525Z,50,,,30.8,,,
2018-01-09T07:32:42.477Z,50,,,30.8,,,
2018-01-09T07:32:52.484Z,,,,,37.1,,
2018-01-09T07:33:02.477Z,50,,,30.8,,,
2018-01-09T07:33:12.484Z,50,,,30.8,,,
2018-01-09T07:33:32.576Z,50,,,30.8,,,
2018-01-09T07:33:42.477Z,50,,,30.8,,,
2018-01-09T07:33:52.478Z,,,,,37.2,,
2018-01-09T07:34:02.477Z,50,,,30.8,,,
2018-01-09T07:34:12.477Z,50,,,30.8,,,
2018-01-09T07:34:22.478Z,,,,,37.3,,
2018-01-09T07:34:32.476Z,50,,,30.8,,,
2018-01-09T07:34:42.478Z,50,,,30.8,,,
2018-01-09T07:35:02.484Z,50,,,30.8,,,
2018-01-09T07:35:12.476Z,50,,,30.8,,,
2018-01-09T07:35:22.477Z,50,,,30.8,37.4,,
2018-01-09T07:35:32.477Z,50,,,30.8,,,
2018-01-09T07:35:42.476Z,50,,,30.8,,,
2018-01-09T07:36:02.477Z,50,,,30.8,,,
2018-01-09T07:36:12.493Z,50,,,30.8,,,
2018-01-09T07:36:22.476Z,50,,,30.8,,,
2018-01-09T07:36:32.543Z,50,,,30.8,,,
2018-01-09T07:36:42.524Z,50,,,30.8,,,
2018-01-09T07:36:52.476Z,50,,,30.8,,,
2018-01-09T07:37:02.476Z,50,,,30.8,,,
2018-01-09T07:37:12.477Z,50,,,30.7,,,
2018-01-09T07:37:32.494Z,50,,,30.7,,,
2018-01-09T07:37:42.492Z,50,,,30.8,,,
2018-01-09T07:37:52.478Z,50,,,30.7,,,
2018-01-09T07:38:02.476Z,50,,,30.7,,,
2018-01-09T07:38:12.511Z,50,,,30.7,,,
2018-01-09T07:38:22.475Z,50,,,30.7,,,
2018-01-09T07:38:32.476Z,50,,,30.7,,,
2018-01-09T07:38:42.475Z,50,,,30.7,,,
2018-01-09T07:38:52.476Z,50,,,30.7,,,
2018-01-09T07:39:02.475Z,50,,,30.7,,,
2018-01-09T07:39:12.476Z,50,,,30.7,37.3,,
2018-01-09T07:39:22.497Z,50,,,30.7,,,
2018-01-09T07:39:32.546Z,50,,,30.7,,,
2018-01-09T07:39:42.562Z,50,,,30.7,,,
2018-01-09T07:39:52.507Z,50,,,30.7,,,
2018-01-09T07:40:02.527Z,50,,,30.7,,,
2018-01-09T07:40:12.492Z,50,,,30.7,,,
2018-01-09T07:40:32.886Z,50,,,30.7,,,
2018-01-09T07:40:32.895Z,50,,,30.7,,,
2018-01-09T07:40:42.474Z,50,,,30.7,,,
2018-01-09T07:40:52.474Z,50,,,30.6,,,
2018-01-09T07:41:02.474Z,50,,,30.6,,,
2018-01-09T07:41:12.474Z,50,,,30.6,37.2,,
2018-01-09T07:41:22.474Z,50,,,30.6,,,
2018-01-09T07:41:32.474Z,50,,,30.6,,,
2018-01-09T07:41:42.475Z,50,,,30.6,,,
2018-01-09T07:41:52.474Z,50,,44,30.6,37.1,1,0
2018-01-09T07:42:02.474Z,50,,36,30.6,42.2,,
2018-01-09T07:42:12.474Z,50,,29,30.6,41.9,,
2018-01-09T07:42:22.474Z,50,,,30.6,40.9,,
2018-01-09T07:42:32.479Z,50,,30,30.6,38.8,,
2018-01-09T07:42:42.521Z,50,,29,30.6,37.9,,
2018-01-09T07:42:52.507Z,50,,,30.6,37.3,,
2018-01-09T07:43:02.474Z,50,,,30.6,37.2,,
2018-01-09T07:43:12.474Z,50,,,30.6,38,,
2018-01-09T07:43:22.500Z,50,,30,30.6,,,
2018-01-09T07:43:32.474Z,50,,29,30.6,38.3,,
2018-01-09T07:43:42.473Z,50,,,30.6,38.4,,
2018-01-09T07:43:52.473Z,50,,,30.6,38.6,,
2018-01-09T07:44:02.489Z,50,,,30.6,38.7,,
2018-01-09T07:44:12.508Z,50,,29,30.6,39.1,,
2018-01-09T07:44:22.508Z,50,,,30.6,,,
2018-01-09T07:44:32.505Z,50,,,30.6,39.3,,
2018-01-09T07:44:42.477Z,50,,30,30.6,39.5,,
2018-01-09T07:44:52.473Z,50,,29,30.4,39.7,,
2018-01-09T07:45:02.473Z,50,,29,30.4,40,,
2018-01-09T07:45:12.473Z,50,,,30.6,,,
2018-01-09T07:45:22.474Z,50,,,30.6,40.2,,
2018-01-09T07:45:32.475Z,50,,,30.6,40.3,,
2018-01-09T07:45:42.473Z,50,,,30.6,40.5,,
2018-01-09T07:45:52.473Z,50,,,30.6,40.6,,
2018-01-09T07:46:02.473Z,50,,,30.6,40.8,,
2018-01-09T07:46:12.473Z,50,,,30.6,41,,
2018-01-09T07:46:22.473Z,50,,,30.6,,,
2018-01-09T07:46:32.473Z,50,,30,30.6,41.2,,
2018-01-09T07:46:42.473Z,50,,29,30.6,41.3,,
2018-01-09T07:46:52.488Z,50,,,30.6,41.5,,
2018-01-09T07:47:02.474Z,50,,,30.6,41.6,,
2018-01-09T07:47:12.473Z,50,,0,30.6,39.8,1,0
2018-01-09T07:47:22.473Z,50,,,30.6,37.9,,
2018-01-09T07:47:32.487Z,50,,,30.6,37.7,,
2018-01-09T07:47:42.477Z,50,,,30.6,36.9,,
2018-01-09T07:47:52.476Z,50,,,30.6,36.8,,
2018-01-09T07:48:02.473Z,50,,,30.6,,,
2018-01-09T07:48:12.473Z,50,,,30.6,,,
2018-01-09T07:48:22.547Z,50,,,30.6,,,
2018-01-09T07:48:32.473Z,50,,,30.6,36.7,,
2018-01-09T07:48:42.473Z,50,,,30.6,36.6,,
2018-01-09T07:48:52.475Z,50,,,30.6,36.5,,
2018-01-09T07:49:02.473Z,50,,,30.6,36.4,,
2018-01-09T07:49:12.473Z,50,,,30.6,36.3,,
2018-01-09T07:49:22.473Z,50,,,30.6,,,
2018-01-09T07:49:32.472Z,50,,,30.6,,,
2018-01-09T07:49:42.474Z,50,,,30.6,,,
2018-01-09T07:49:52.473Z,50,,,30.6,,,
2018-01-09T07:50:02.545Z,50,,,30.6,36.2,,
2018-01-09T07:50:12.575Z,50,,,30.6,36.1,,
2018-01-09T07:50:22.513Z,50,,,30.6,36.1,,
2018-01-09T07:50:32.489Z,50,,,30.6,,,
2018-01-09T07:50:42.537Z,50,59,0,30.6,36.1,1,0
2018-01-09T07:50:52.545Z,50,,,30.6,,,
2018-01-09T07:51:02.524Z,50,,,30.6,,,
2018-01-09T07:51:12.506Z,50,,42,30.6,38.4,1,0
2018-01-09T07:51:22.493Z,50,,32,30.6,43.2,,
2018-01-09T07:51:32.473Z,50,,30,30.6,42.9,,
2018-01-09T07:51:42.580Z,50,,30,30.6,41.9,,
2018-01-09T07:51:52.479Z,50,,,30.6,41.8,,
2018-01-09T07:52:02.486Z,50,,29,30.6,41.3,,
2018-01-09T07:52:12.473Z,50,,,30.6,41.1,,
2018-01-09T07:52:22.478Z,50,,0,30.6,41.4,,
2018-01-09T07:52:32.481Z,50,,,30.6,39.8,1,0
2018-01-09T07:52:42.473Z,50,,,30.6,37.9,,
2018-01-09T07:52:52.513Z,50,,,30.6,36.8,,
2018-01-09T07:53:02.488Z,50,,,30.6,36.7,,
2018-01-09T07:53:12.475Z,50,,,30.6,36.6,,
2018-01-09T07:53:22.473Z,50,,,30.7,,,
2018-01-09T07:53:32.473Z,50,,,30.6,36.5,,
2018-01-09T07:53:42.473Z,50,,,30.6,,,
2018-01-09T07:53:52.479Z,50,,,30.6,,,
2018-01-09T07:54:02.474Z,50,,,30.7,36.4,,
2018-01-09T07:54:12.843Z,50,,,30.6,36.3,,
2018-01-09T07:54:22.484Z,50,,,30.6,36.2,,
2018-01-09T07:54:32.489Z,50,,,30.7,36.1,,
2018-01-09T07:54:42.473Z,50,,,30.7,36,,
2018-01-09T07:54:52.480Z,50,,,30.7,,,
2018-01-09T07:55:02.474Z,50,,,30.6,,,
2018-01-09T07:55:12.474Z,50,,,30.7,35.9,,
2018-01-09T07:55:22.473Z,50,,,30.6,35.8,,
2018-01-09T07:55:32.519Z,50,,,30.6,,,
2018-01-09T07:55:42.509Z,50,,,30.6,,,
2018-01-09T07:55:52.526Z,50,,,30.6,,,
2018-01-09T07:56:02.510Z,50,,,30.7,,,
2018-01-09T07:56:12.545Z,50,,,30.7,,,
2018-01-09T07:56:22.521Z,50,,,30.7,,,
2018-01-09T07:56:32.520Z,50,,,30.7,,,
2018-01-09T07:56:42.493Z,50,,,30.7,,,
2018-01-09T07:56:52.521Z,50,,,30.7,,,
2018-01-09T07:57:02.486Z,50,,,30.7,,,
2018-01-09T07:57:12.495Z,50,,,30.6,35.7,,
2018-01-09T07:57:22.473Z,50,,,30.7,,,
2018-01-09T07:57:32.473Z,50,,,30.6,,,
2018-01-09T07:57:42.473Z,50,,,30.6,,,
2018-01-09T07:57:52.485Z,50,,,30.6,,,
2018-01-09T07:58:02.472Z,50,,,30.7,,,
2018-01-09T07:58:12.473Z,50,,,30.7,35.8,,
2018-01-09T07:58:22.477Z,50,,,30.6,35.7,,
2018-01-09T07:58:32.499Z,50,,,30.6,35.8,,
2018-01-09T07:58:42.473Z,50,,,30.6,,,
2018-01-09T07:58:52.473Z,50,,,30.6,,,
2018-01-09T07:59:02.473Z,50,,,30.6,,,
2018-01-09T07:59:12.478Z,50,,,30.6,,,
2018-01-09T07:59:22.484Z,50,,,30.6,,,
2018-01-09T07:59:32.474Z,50,,,30.6,35.9,,
2018-01-09T07:59:42.503Z,50,,,30.6,,,
2018-01-09T07:59:52.484Z,50,,,30.6,,,
2018-01-09T08:00:02.477Z,50,,,30.6,,,
2018-01-09T08:00:12.472Z,50,,,30.6,,,
2018-01-09T08:00:22.473Z,50,,,30.6,,,
2018-01-09T08:00:32.473Z,50,,,30.6,,,
2018-01-09T08:00:42.482Z,50,,,30.6,36,,
2018-01-09T08:00:52.475Z,50,,,30.6,36,,
2018-01-09T08:01:02.498Z,50,,,30.6,36,,
2018-01-09T08:01:12.499Z,50,,,30.6,,,
2018-01-09T08:01:22.473Z,50,,,30.6,,,
2018-01-09T08:01:32.472Z,50,,,30.6,,,
2018-01-09T08:01:42.505Z,50,,,30.6,,,
2018-01-09T08:01:52.473Z,50,,,30.6,,,
2018-01-09T08:02:02.472Z,50,,,30.6,,,
2018-01-09T08:02:12.472Z,50,,,30.4,,,
2018-01-09T08:02:22.475Z,50,,,30.4,,,
2018-01-09T08:02:32.478Z,50,,,30.4,,,
2018-01-09T08:02:42.473Z,50,,,30.4,,,
2018-01-09T08:02:52.473Z,50,,,30.4,,,
2018-01-09T08:03:02.478Z,50,,,30.4,,,
2018-01-09T08:03:12.494Z,50,,,30.4,,,
2018-01-09T08:03:22.473Z,50,,,30.4,,,
2018-01-09T08:03:32.473Z,50,,,30.4,,,
2018-01-09T08:03:42.472Z,50,,,30.4,,,
2018-01-09T08:03:52.476Z,50,,,30.4,,,
2018-01-09T08:04:02.476Z,50,,,30.4,,,
2018-01-09T08:04:12.473Z,50,,,30.4,36,,
2018-01-09T08:04:22.473Z,50,,,30.4,36,,
2018-01-09T08:04:32.490Z,50,,39,30.4,39.5,1,0
2018-01-09T08:04:42.477Z,50,,34,30.4,42,,
2018-01-09T08:04:52.474Z,50,,30,30.4,39.9,,
2018-01-09T08:05:02.473Z,50,,29,30.4,38.9,,
2018-01-09T08:05:12.473Z,50,,,30.3,37.9,,
2018-01-09T08:05:22.533Z,50,,30,30.3,37.5,,
2018-01-09T08:05:32.498Z,50,,29,30.4,37.3,,
2018-01-09T08:05:42.477Z,50,,30,30.3,37.5,,
2018-01-09T08:05:52.500Z,50,,29,30.3,38,,
2018-01-09T08:06:02.473Z,50,,30,30.3,38.2,,
2018-01-09T08:06:12.473Z,50,,,30.3,38.4,,
2018-01-09T08:06:22.473Z,50,,,30.3,38.5,,
2018-01-09T08:06:32.473Z,50,,29,30.3,38.6,,
2018-01-09T08:06:42.473Z,50,,,30.3,39.1,,
2018-01-09T08:06:52.473Z,50,,30,30.3,,,
2018-01-09T08:07:02.473Z,50,,,30.3,39.3,,
2018-01-09T08:07:12.473Z,50,,29,30.3,39.5,,
2018-01-09T08:07:22.496Z,50,,,30.3,39.6,,
2018-01-09T08:07:32.499Z,50,,30,30.3,39.8,,
2018-01-09T08:07:42.473Z,50,,29,30.3,40,,
2018-01-09T08:07:52.473Z,50,,30,30.3,40.1,,
2018-01-09T08:08:02.532Z,50,,,30.3,40.2,,
2018-01-09T08:08:12.493Z,50,,29,30.3,40.4,,
2018-01-09T08:08:22.473Z,50,,,30.3,40.5,,
2018-01-09T08:08:32.473Z,50,,30,30.3,40.6,,
2018-01-09T08:08:42.490Z,50,,29,30.3,40.8,,
2018-01-09T08:08:52.476Z,50,,,30.3,40.9,,
2018-01-09T08:09:02.518Z,50,,,30.3,41,,
2018-01-09T08:09:12.508Z,50,,30,30.3,41.2,,
2018-01-09T08:09:22.489Z,50,,29,30.3,41.3,,
2018-01-09T08:09:32.473Z,50,,,30.3,41.5,,
2018-01-09T08:09:42.542Z,50,,,30.4,41.6,,
2018-01-09T08:09:52.482Z,50,,,30.4,41.7,,
2018-01-09T08:10:02.504Z,50,,,30.4,41.9,,
2018-01-09T08:10:12.473Z,50,,,30.4,42,,
2018-01-09T08:10:22.474Z,50,,,30.4,42.2,,
2018-01-09T08:10:32.489Z,50,,,30.4,42.3,,
2018-01-09T08:10:42.476Z,50,,,30.4,42.6,,
2018-01-09T08:10:52.480Z,50,,,30.4,42.7,,
2018-01-09T08:11:02.473Z,50,,,30.4,43,,
2018-01-09T08:11:12.510Z,50,,30,30.4,,,
2018-01-09T08:11:22.501Z,50,,29,30.4,43.1,,
2018-01-09T08:11:32.501Z,50,,,30.4,43.3,,
2018-01-09T08:11:42.495Z,50,,30,30.4,43.4,,
2018-01-09T08:11:52.489Z,50,,,30.4,43.6,,
2018-01-09T08:12:02.479Z,50,,29,30.4,43.7,,
2018-01-09T08:12:12.473Z,50,,,30.6,43.8,,
2018-01-09T08:12:22.515Z,50,,30,30.6,44,,
2018-01-09T08:12:32.473Z,50,,29,30.6,44.1,,
2018-01-09T08:12:42.473Z,50,,,30.6,44.2,,
2018-01-09T08:12:52.473Z,50,,,30.6,44.3,,
2018-01-09T08:13:02.494Z,50,,,30.6,44.4,,
2018-01-09T08:13:12.529Z,50,,,30.6,44.6,,
2018-01-09T08:13:22.485Z,50,,,30.6,44.7,,
2018-01-09T08:13:32.497Z,50,,,30.6,44.8,,
2018-01-09T08:13:42.494Z,50,,30,30.6,45,,
2018-01-09T08:13:52.479Z,50,,29,30.6,45.1,,
2018-01-09T08:14:02.492Z,50,,,30.7,45.2,,
2018-01-09T08:14:12.480Z,50,,,30.7,45.3,,
2018-01-09T08:14:22.544Z,50,,30,30.7,45.4,,
2018-01-09T08:14:32.479Z,50,,29,30.7,45.6,,
2018-01-09T08:14:42.482Z,50,,,30.7,45.7,,
2018-01-09T08:14:52.473Z,50,,,30.7,45.8,,
2018-01-09T08:15:02.473Z,50,,30,30.7,46,,
2018-01-09T08:15:12.492Z,50,,0,30.8,46.1,,
2018-01-09T08:15:22.473Z,50,,,30.8,43.9,1,0
2018-01-09T08:15:32.473Z,50,,,30.8,42.9,,
2018-01-09T08:15:42.506Z,50,,,30.8,41.5,,
2018-01-09T08:15:52.489Z,50,,,30.8,41.4,,
2018-01-09T08:16:02.475Z,50,,,30.8,41.2,,
2018-01-09T08:16:12.481Z,50,,,30.8,,,
2018-01-09T08:16:22.499Z,50,,,30.8,,,
2018-01-09T08:16:32.483Z,50,,,30.9,,,
2018-01-09T08:16:42.473Z,50,,,30.9,41.1,,
2018-01-09T08:16:52.476Z,50,,,30.9,40.9,,
2018-01-09T08:17:02.473Z,50,,,30.9,40.8,,
2018-01-09T08:17:12.483Z,50,,,30.9,40.7,,
2018-01-09T08:17:22.568Z,50,,,30.9,40.6,,
2018-01-09T08:17:32.496Z,50,,,30.9,,,
2018-01-09T08:17:42.474Z,50,,,31,,,
2018-01-09T08:17:52.474Z,50,,,31,40.5,,
2018-01-09T08:18:02.492Z,50,,,31,,,
2018-01-09T08:18:12.473Z,50,,,31,40.3,,
2018-01-09T08:18:22.474Z,50,,,31,,,
2018-01-09T08:18:32.474Z,50,,,31,,,
2018-01-09T08:18:42.473Z,50,,,31,,,
2018-01-09T08:18:52.473Z,50,,,31,,,
2018-01-09T08:19:02.473Z,50,,,31,40.2,,
2018-01-09T08:19:12.473Z,50,,,31,,,
2018-01-09T08:19:22.475Z,50,,,31.2,,,
2018-01-09T08:19:32.483Z,50,,,31.2,,,
2018-01-09T08:19:42.481Z,50,,,31.2,,,
2018-01-09T08:19:52.483Z,50,,,31.2,,,
2018-01-09T08:20:02.508Z,50,,,31.2,,,
2018-01-09T08:20:12.482Z,50,,,31.2,,,
2018-01-09T08:20:22.473Z,50,,,31.2,,,
2018-01-09T08:20:32.473Z,50,,,31.2,,,
2018-01-09T08:20:42.473Z,50,,,31.2,,,
2018-01-09T08:20:52.476Z,50,,,31.2,,,
2018-01-09T08:21:02.474Z,50,,,31.2,,,
2018-01-09T08:21:12.473Z,50,,,31.2,40.3,,
2018-01-09T08:21:22.497Z,50,,,31.2,,,
2018-01-09T08:21:32.531Z,50,,,31.2,,,
2018-01-09T08:21:42.475Z,50,,,31.2,,,
2018-01-09T08:21:52.517Z,50,,,31.2,40.4,,
2018-01-09T08:22:02.477Z,50,,,31.2,,,
2018-01-09T08:22:12.481Z,50,,,31.2,,,
2018-01-09T08:22:22.474Z,50,,,31.3,,,
2018-01-09T08:22:32.546Z,50,,,31.3,40.5,,
2018-01-09T08:22:42.473Z,50,,,31.3,,,
2018-01-09T08:22:52.473Z,50,,,31.3,,,
2018-01-09T08:23:02.479Z,50,,,31.3,,,
2018-01-09T08:23:12.487Z,50,,,31.3,40.6,,
2018-01-09T08:23:22.474Z,50,,,31.3,,,
2018-01-09T08:23:32.499Z,50,,,31.3,,,
2018-01-09T08:23:42.473Z,50,,,31.3,,,
2018-01-09T08:23:52.474Z,50,,,31.3,,,
2018-01-09T08:24:02.477Z,50,,,31.3,,,
2018-01-09T08:24:12.481Z,50,,,31.3,,,
2018-01-09T08:24:22.501Z,50,,,31.3,,,
2018-01-09T08:24:32.496Z,50,,,31.3,,,
2018-01-09T08:24:42.488Z,50,,,31.3,,,
2018-01-09T08:24:52.473Z,50,,,31.3,,,
2018-01-09T08:25:02.478Z,50,,,31.3,,,
2018-01-09T08:25:12.473Z,50,,,31.3,,,
2018-01-09T08:25:22.473Z,50,,,31.3,,,
2018-01-09T08:25:32.478Z,50,,,31.3,40.5,,
2018-01-09T08:25:42.473Z,50,,,31.3,,,
