Time,HwTOutlet,PrimT,ActPow,HwActive,PrimTSet,HwTSet,ChActive
2018-02-13T01:31:18.562Z,41.9,,,,,50,
2018-02-13T01:31:28.547Z,,41.5,29,,,,
2018-02-13T01:31:38.547Z,41.8,,30,,,50,
2018-02-13T01:31:48.546Z,41.7,41.6,29,,,50,
2018-02-13T01:31:58.547Z,41.6,,,,,50,
2018-02-13T01:32:08.547Z,41.5,42,30,,,50,
2018-02-13T01:32:18.548Z,,42.2,29,,,,
2018-02-13T01:32:28.548Z,41.3,42.4,30,,,50,
2018-02-13T01:32:38.549Z,41.2,,,,,50,
2018-02-13T01:32:48.547Z,41.1,42.8,,,,50,
2018-02-13T01:32:58.560Z,40.9,42.9,29,,,50,
2018-02-13T01:33:08.547Z,,43.1,,,,,
2018-02-13T01:33:18.547Z,40.7,43.3,30,,,50,
2018-02-13T01:33:28.546Z,40.7,,,,,50,
2018-02-13T01:33:38.547Z,,43.6,29,,,,
2018-02-13T01:33:48.547Z,40.5,43.8,,,,50,
2018-02-13T01:33:58.547Z,40.4,43.9,,,,50,
2018-02-13T01:34:08.547Z,,44,29,,,,
2018-02-13T01:34:18.546Z,40.2,44.1,,,,50,
2018-02-13T01:34:28.547Z,40.2,,,,,50,
2018-02-13T01:34:38.547Z,,44.4,,,,,
2018-02-13T01:34:48.547Z,40,44.5,,,,50,
2018-02-13T01:34:58.546Z,39.9,,,,,50,
2018-02-13T01:35:08.547Z,,44.7,30,,,,
2018-02-13T01:35:18.547Z,39.8,44.9,29,,,50,
2018-02-13T01:35:28.547Z,,45,,,,,
2018-02-13T01:35:38.546Z,39.6,45.1,,,,50,
2018-02-13T01:35:48.546Z,39.6,,,,,50,
2018-02-13T01:35:58.547Z,39.5,45.3,0,0,,50,2
2018-02-13T01:36:08.547Z,39.4,43.4,,,,50,
2018-02-13T01:36:18.547Z,,41.6,,,,,
2018-02-13T01:36:28.546Z,39.3,40.8,,,,50,
2018-02-13T01:36:38.547Z,,40.5,,,,,
2018-02-13T01:36:48.547Z,39.1,40.4,,,,50,
2018-02-13T01:36:58.547Z,39.1,,,,,50,
2018-02-13T01:37:18.546Z,38.8,,,,,50,
2018-02-13T01:37:28.547Z,38.8,,,,,50,
2018-02-13T01:37:38.547Z,,40.1,,,,,
2018-02-13T01:37:48.547Z,38.6,40,,,,50,
2018-02-13T01:37:58.548Z,,39.9,,,,,
2018-02-13T01:38:08.548Z,38.5,,,,,50,
2018-02-13T01:38:18.546Z,38.4,,,,,50,
2018-02-13T01:38:28.547Z,,39.8,,,,,
2018-02-13T01:38:38.548Z,38.3,,,,,50,
2018-02-13T01:38:48.547Z,38.2,39.7,,,,50,
2018-02-13T01:38:58.546Z,38.2,39.6,,,,50,
2018-02-13T01:39:18.548Z,38.1,,,,,50,
2018-02-13T01:39:28.581Z,38,,,,,50,
2018-02-13T01:39:48.547Z,37.9,,,,,50,
2018-02-13T01:39:58.550Z,37.8,,,,,50,
2018-02-13T01:40:08.546Z,,39.5,,,,,
2018-02-13T01:40:18.546Z,37.7,,,,,50,
2018-02-13T01:40:28.547Z,37.7,,,,,50,
2018-02-13T01:40:48.547Z,37.5,,,,,50,
2018-02-13T01:40:58.546Z,37.5,,,,,50,
2018-02-13T01:41:18.547Z,37.4,,,,,50,
2018-02-13T01:41:28.547Z,37.3,,,,,50,
2018-02-13T01:41:48.547Z,37.2,,,,,50,
2018-02-13T01:41:58.546Z,37.1,,,,,50,
2018-02-13T01:42:08.547Z,,39.6,,,,,
2018-02-13T01:42:18.547Z,36.9,,,,,50,
2018-02-13T01:42:28.547Z,36.9,,,,,50,
2018-02-13T01:42:48.546Z,36.8,,,,,50,
2018-02-13T01:42:58.546Z,36.7,,,,,50,
2018-02-13T01:43:18.546Z,36.6,,,,,50,
2018-02-13T01:43:28.548Z,36.6,,,,,50,
2018-02-13T01:43:48.547Z,36.5,,,,,50,
2018-02-13T01:43:58.546Z,36.4,,,,,50,
2018-02-13T01:44:18.546Z,36.3,,,,,50,
2018-02-13T01:44:28.546Z,36.3,,,,,50,
2018-02-13T01:44:48.547Z,36.2,,,,,50,
2018-02-13T01:44:58.546Z,36.1,,,,,50,
2018-02-13T01:45:18.546Z,36.1,,,,,50,
2018-02-13T01:45:28.547Z,36,,,,,50,
2018-02-13T01:45:48.546Z,35.9,,,,,50,
2018-02-13T01:45:58.546Z,35.9,,,,,50,
2018-02-13T01:46:18.547Z,35.8,,,,,50,
2018-02-13T01:46:28.546Z,35.7,,,,,50,
2018-02-13T01:46:48.548Z,35.7,,,,,50,
2018-02-13T01:46:58.547Z,35.6,,,,,50,
2018-02-13T01:47:18.546Z,35.5,,,,,50,
2018-02-13T01:47:28.546Z,35.5,,,,,50,
2018-02-13T01:47:48.547Z,35.4,,,,,50,
2018-02-13T01:47:58.546Z,35.4,,,,,50,
2018-02-13T01:48:18.546Z,35.3,,,,,50,
2018-02-13T01:48:28.546Z,35.2,,,,,50,
2018-02-13T01:48:48.547Z,35.2,,,,,50,
2018-02-13T01:48:58.546Z,35.1,,,,,50,
2018-02-13T01:49:08.546Z,,39.6,,,,,
2018-02-13T01:49:18.546Z,35.1,39.5,,,,50,
2018-02-13T01:49:28.546Z,34.9,,,,,50,
2018-02-13T01:49:38.548Z,,39.6,,,,,
2018-02-13T01:49:48.546Z,34.8,,,,,50,
2018-02-13T01:49:58.546Z,34.8,,,,,50,
2018-02-13T01:50:08.548Z,,39.5,,,,,
2018-02-13T01:50:18.546Z,34.7,,,,,50,
2018-02-13T01:50:28.546Z,34.7,,,,,50,
2018-02-13T01:50:48.547Z,34.6,,,,,50,
2018-02-13T01:50:58.546Z,34.6,,,,,50,
2018-02-13T01:51:18.546Z,34.5,,,,,50,
2018-02-13T01:51:28.546Z,34.5,,,,,50,
2018-02-13T01:51:48.546Z,34.4,,,,,50,
2018-02-13T01:51:58.546Z,34.4,,,,,50,
2018-02-13T01:52:18.546Z,34.3,,,,,50,
2018-02-13T01:52:28.546Z,34.3,,,,,50,
2018-02-13T01:52:48.546Z,34.2,,,,,50,
2018-02-13T01:52:58.547Z,34.2,,,,,50,
2018-02-13T01:53:18.548Z,34.1,,,,,50,
2018-02-13T01:53:28.546Z,34.1,,,,,50,
2018-02-13T01:53:48.546Z,34,,,,,50,
2018-02-13T01:53:58.546Z,34,,,,,50,
2018-02-13T01:54:18.546Z,33.9,,,,,50,
2018-02-13T01:54:28.546Z,33.9,,,,,50,
2018-02-13T01:54:38.552Z,,39.4,,,,,
2018-02-13T01:54:48.611Z,33.9,,,,,50,
2018-02-13T01:54:58.546Z,33.8,,,,,50,
2018-02-13T01:55:18.570Z,33.8,,,,,50,
2018-02-13T01:55:28.546Z,33.8,,,,,50,
2018-02-13T01:55:48.546Z,33.7,,,,,50,
2018-02-13T01:55:58.546Z,33.6,,,,,50,
2018-02-13T01:56:18.546Z,33.6,,,,,50,
2018-02-13T01:56:28.546Z,33.6,,,,,50,
2018-02-13T01:56:48.548Z,33.5,39.3,,,,50,
2018-02-13T01:56:58.546Z,33.5,,,,,50,
2018-02-13T01:57:18.546Z,33.4,,,,,50,
2018-02-13T01:57:28.546Z,33.4,,,,,50,
2018-02-13T01:57:38.546Z,33.4,,,,,50,
2018-02-13T01:57:48.557Z,33.4,43.3,38,0,,50,2
2018-02-13T01:57:58.547Z,33.3,43.8,29,,,50,
2018-02-13T01:58:08.546Z,33.3,41.5,29,,,50,
2018-02-13T01:58:18.546Z,33.3,38.7,29,,,50,
2018-02-13T01:58:28.552Z,33.3,37.4,,,,50,
2018-02-13T01:58:38.546Z,,36.4,29,,,,
2018-02-13T01:58:48.546Z,33.2,36.5,,,,50,
2018-02-13T01:58:58.546Z,33.2,36.9,,,,50,
2018-02-13T01:59:08.546Z,,37.5,,,,,
2018-02-13T01:59:18.546Z,33.1,37.8,,,,50,
2018-02-13T01:59:28.546Z,33.1,37.9,30,,,50,
2018-02-13T01:59:38.546Z,,38,29,,,,
2018-02-13T01:59:48.546Z,33.1,38.2,,,,50,
2018-02-13T01:59:58.546Z,32.9,,,,,50,
2018-02-13T02:00:08.546Z,,38.5,29,,,,
2018-02-13T02:00:18.546Z,32.9,38.8,,,,50,
2018-02-13T02:00:28.546Z,,39.1,29,,,,
2018-02-13T02:00:38.546Z,32.9,39.4,,,,50,
2018-02-13T02:00:48.547Z,32.8,39.6,30,,,50,
2018-02-13T02:00:58.546Z,32.8,,,,,50,
2018-02-13T02:01:08.546Z,32.8,40,30,,,50,
2018-02-13T02:01:18.546Z,,40.1,,,,,
2018-02-13T02:01:28.546Z,32.8,40.3,29,,,50,
2018-02-13T02:01:38.546Z,32.7,,,,,50,
2018-02-13T02:01:48.546Z,32.7,40.6,,,,50,
2018-02-13T02:01:58.546Z,,40.7,30,,,,
2018-02-13T02:02:08.546Z,32.7,40.8,29,,,50,
2018-02-13T02:02:18.547Z,,41,,,,,
2018-02-13T02:02:28.546Z,32.7,41.1,,,,50,
2018-02-13T02:02:38.548Z,32.7,,,,,50,
2018-02-13T02:02:48.546Z,32.6,41.4,,,,50,
2018-02-13T02:02:58.546Z,,41.5,30,,,,
2018-02-13T02:03:08.546Z,32.6,41.6,29,0,59,50,2
2018-02-13T02:03:18.546Z,32.6,,,,,50,
2018-02-13T02:03:28.546Z,32.6,41.9,,,,50,
2018-02-13T02:03:38.555Z,,42,29,,,,
2018-02-13T02:03:48.546Z,32.6,42.2,,,,50,
2018-02-13T02:03:58.546Z,32.6,,,,,50,
2018-02-13T02:04:08.546Z,,42.4,29,,,,
2018-02-13T02:04:18.546Z,32.5,42.7,,,,50,
2018-02-13T02:04:28.546Z,32.5,42.8,,,,50,
2018-02-13T02:04:38.547Z,,43,29,,,,
2018-02-13T02:04:48.546Z,32.5,43.1,0,0,,50,2
2018-02-13T02:04:58.546Z,32.5,40.8,,,,50,
2018-02-13T02:05:08.546Z,32.5,39.3,,,,50,
2018-02-13T02:05:18.547Z,32.5,38.5,,,,50,
2018-02-13T02:05:28.546Z,,38.2,,,,,
2018-02-13T02:05:38.546Z,32.5,,,,,50,
2018-02-13T02:05:48.546Z,32.5,,,,,50,
2018-02-13T02:05:58.546Z,32.5,,,,,50,
2018-02-13T02:06:08.546Z,,38.1,,,,,
2018-02-13T02:06:18.546Z,32.4,38,,,,50,
2018-02-13T02:06:28.547Z,,37.9,,,,,
2018-02-13T02:06:38.546Z,32.4,37.8,,,,50,
2018-02-13T02:06:48.546Z,32.4,37.7,,,,50,
2018-02-13T02:06:58.546Z,32.4,,,,,50,
2018-02-13T02:07:18.546Z,32.4,,,,,50,
2018-02-13T02:07:28.546Z,32.4,,,,,50,
2018-02-13T02:07:38.550Z,,37.6,,,,,
2018-02-13T02:07:48.546Z,32.4,37.5,,,,50,
2018-02-13T02:08:08.546Z,32.4,,,,,50,
2018-02-13T02:08:18.545Z,32.3,,,,,50,
2018-02-13T02:08:38.546Z,32.3,,,,,50,
2018-02-13T02:08:48.546Z,32.3,41.3,39,0,,50,2
2018-02-13T02:08:58.548Z,,44.4,31,,,,
2018-02-13T02:09:08.546Z,32.3,43.6,29,,,50,
2018-02-13T02:09:18.546Z,32.3,43.1,,,,50,
2018-02-13T02:09:28.546Z,,42.6,30,,,,
2018-02-13T02:09:38.546Z,32.3,42.2,29,,,50,
2018-02-13T02:09:48.546Z,32.3,42.3,,,,50,
2018-02-13T02:09:58.546Z,32.3,42.6,30,,,50,
2018-02-13T02:10:08.547Z,32.2,41.7,0,0,,50,2
2018-02-13T02:10:18.546Z,32.2,39.6,,,,50,
2018-02-13T02:10:28.546Z,32.2,38.4,,,,50,
2018-02-13T02:10:38.547Z,32.2,37.9,,,,50,
2018-02-13T02:10:48.546Z,32.2,,,,,50,
2018-02-13T02:10:58.576Z,,37.8,,,,,
2018-02-13T02:11:08.566Z,32.2,,,,,50,
2018-02-13T02:11:18.546Z,32.2,,,,,50,
2018-02-13T02:11:28.566Z,,37.7,,,,,
2018-02-13T02:11:38.546Z,32.2,,,,,50,
2018-02-13T02:11:48.546Z,32.2,37.5,,,,50,
2018-02-13T02:11:58.548Z,32.2,,,,,50,
2018-02-13T02:12:08.546Z,,37.4,,,,,
2018-02-13T02:12:18.548Z,32.2,37.3,,,,50,
2018-02-13T02:12:28.546Z,32.2,,,,,50,
2018-02-13T02:12:38.547Z,,37.2,,,,,
2018-02-13T02:12:48.546Z,32.1,,,,,50,
2018-02-13T02:12:58.546Z,32.1,37.1,,,,50,
2018-02-13T02:13:08.546Z,32.1,,,,,50,
2018-02-13T02:13:28.560Z,32.1,36.9,,,,50,
2018-02-13T02:13:38.546Z,,36.9,,,,,
2018-02-13T02:13:48.546Z,32.1,,,,,50,
2018-02-13T02:13:58.545Z,32.1,,,,,50,
2018-02-13T02:14:18.545Z,32.1,,,,,50,
2018-02-13T02:14:28.546Z,32.1,,,,,50,
2018-02-13T02:14:48.546Z,32,,,,,50,
2018-02-13T02:14:58.546Z,32,,,,,50,
2018-02-13T02:15:18.546Z,32,,,,,50,
2018-02-13T02:15:28.547Z,32,,,,,50,
2018-02-13T02:15:48.546Z,32,,,,,50,
2018-02-13T02:15:58.546Z,32,,,,,50,
2018-02-13T02:16:18.548Z,32,36.9,,,,50,
2018-02-13T02:16:28.547Z,,37.1,,,,,
2018-02-13T02:16:38.546Z,32,,,,,50,
2018-02-13T02:16:48.546Z,31.9,,,,,50,
2018-02-13T02:16:58.546Z,31.9,,,,,50,
2018-02-13T02:17:18.545Z,31.9,,,,,50,
2018-02-13T02:17:28.546Z,31.9,,,,,50,
2018-02-13T02:17:48.546Z,31.9,37.2,,,,50,
2018-02-13T02:17:58.546Z,31.9,,,,,50,
2018-02-13T02:18:08.546Z,,37.2,,,,,
2018-02-13T02:18:18.546Z,31.9,,,,,50,
2018-02-13T02:18:28.547Z,31.8,,,,,50,
2018-02-13T02:18:48.546Z,31.8,,,,,50,
2018-02-13T02:18:58.546Z,31.8,,,,,50,
2018-02-13T02:19:18.546Z,31.8,,,,,50,
2018-02-13T02:19:28.548Z,31.8,,,,,50,
2018-02-13T02:19:48.546Z,31.8,,,,,50,
2018-02-13T02:19:58.546Z,31.8,,,,,50,
2018-02-13T02:20:18.545Z,31.6,,,,,50,
2018-02-13T02:20:28.546Z,31.6,,,,,50,
2018-02-13T02:20:48.546Z,31.6,,,,,50,
2018-02-13T02:20:58.546Z,31.6,,,,,50,
2018-02-13T02:21:08.546Z,,37.1,,,,,
2018-02-13T02:21:18.550Z,31.6,,,,,50,
2018-02-13T02:21:28.547Z,31.6,,,,,50,
2018-02-13T02:21:48.546Z,31.5,,,,,50,
2018-02-13T02:21:58.545Z,31.6,,,,,50,
2018-02-13T02:22:18.545Z,31.5,,,,,50,
2018-02-13T02:22:28.546Z,31.5,,,,,50,
2018-02-13T02:22:38.546Z,31.5,,,,,50,
2018-02-13T02:22:48.545Z,31.5,37.1,,,,50,
2018-02-13T02:22:58.546Z,31.5,37.1,,,,50,
2018-02-13T02:23:08.546Z,,36.9,,,,,
2018-02-13T02:23:18.545Z,31.5,,,,,50,
2018-02-13T02:23:28.546Z,31.5,,,,,50,
2018-02-13T02:23:38.546Z,31.4,41,39,0,,50,2
2018-02-13T02:23:48.546Z,31.4,43.3,31,,,50,
2018-02-13T02:23:58.546Z,31.4,40.9,30,,,50,
2018-02-13T02:24:08.547Z,31.4,39.9,29,,,50,
2018-02-13T02:24:18.545Z,31.4,38.1,,,,50,
2018-02-13T02:24:28.545Z,,37.6,,,,,
2018-02-13T02:24:38.546Z,31.4,37.7,,,,50,
2018-02-13T02:24:48.547Z,31.4,38.1,,,,50,
2018-02-13T02:24:58.545Z,31.4,,,,,50,
2018-02-13T02:25:08.545Z,,38.7,29,,,,
2018-02-13T02:25:18.548Z,31.4,38.8,,,,50,
2018-02-13T02:25:28.546Z,31.4,39.1,,,,50,
2018-02-13T02:25:38.545Z,,39.3,30,,,,
2018-02-13T02:25:48.545Z,31.3,39.4,29,,,50,
2018-02-13T02:25:58.609Z,31.3,,,,,50,
2018-02-13T02:26:08.547Z,,39.7,,,,,
2018-02-13T02:26:18.551Z,31.3,39.9,,,,50,
2018-02-13T02:26:28.547Z,,40.1,29,,,,
2018-02-13T02:26:38.545Z,31.3,40.2,,,,50,
2018-02-13T02:26:48.546Z,31.3,40.4,,,,50,
2018-02-13T02:26:58.557Z,31.3,,,,,50,
2018-02-13T02:27:08.548Z,,40.7,30,,,,
2018-02-13T02:27:18.546Z,31.3,40.8,29,,,50,
2018-02-13T02:27:28.556Z,31.3,40.9,,,,50,
2018-02-13T02:27:38.545Z,,41,30,,,,
2018-02-13T02:27:48.548Z,31.3,41.2,,,,50,
2018-02-13T02:27:58.545Z,31.3,,,,,50,
2018-02-13T02:28:08.545Z,,41.5,29,,,,
2018-02-13T02:28:18.546Z,31.3,41.6,,,,50,
2018-02-13T02:28:28.545Z,31.3,,,,,50,
2018-02-13T02:28:38.546Z,31.3,41.9,,,,50,
2018-02-13T02:28:48.546Z,31.3,42,30,,,50,
2018-02-13T02:28:58.545Z,,42.2,,,,,
2018-02-13T02:29:08.545Z,31.3,42.3,,,,50,
2018-02-13T02:29:18.546Z,31.3,,,,,50,
2018-02-13T02:29:28.551Z,,42.7,29,,,,
2018-02-13T02:29:38.545Z,31.3,42.8,,,,50,
2018-02-13T02:29:48.549Z,31.3,43,,,,50,
2018-02-13T02:29:58.545Z,,43.1,,,,,
2018-02-13T02:30:08.546Z,31.3,43.3,,,,50,
2018-02-13T02:30:18.545Z,31.3,,,,,50,
2018-02-13T02:30:28.545Z,,43.5,,,,,
2018-02-13T02:30:38.546Z,31.3,43.7,,,,50,
2018-02-13T02:30:48.546Z,31.3,43.8,,,,50,
2018-02-13T02:30:58.546Z,31.3,43.9,,,,50,
2018-02-13T02:31:08.545Z,,44.1,30,,,,
2018-02-13T02:31:18.545Z,31.3,44.3,29,,,50,
2018-02-13T02:31:28.546Z,31.3,,,,,50,
2018-02-13T02:31:38.548Z,,44.4,29,,,,
2018-02-13T02:31:48.546Z,31.4,44.5,,,,50,
2018-02-13T02:31:58.546Z,31.4,,,,,50,
2018-02-13T02:32:08.545Z,,44.8,,,,,
2018-02-13T02:32:18.545Z,31.4,44.9,30,,,50,
2018-02-13T02:32:28.547Z,,45,29,,,,
2018-02-13T02:32:38.546Z,31.4,45.2,,,,50,
2018-02-13T02:32:48.546Z,31.4,45.3,,,,50,
2018-02-13T02:32:58.545Z,31.4,,,,,50,
2018-02-13T02:33:08.545Z,,45.5,30,,,,
2018-02-13T02:33:18.545Z,31.4,45.6,29,,,50,
2018-02-13T02:33:28.545Z,31.4,,,,,50,
2018-02-13T02:33:38.545Z,31.4,45.9,30,,,50,
2018-02-13T02:33:48.556Z,31.4,46,29,,,50,
2018-02-13T02:33:58.545Z,,46.2,,,,,
2018-02-13T02:34:08.546Z,31.5,46.3,,,,50,
2018-02-13T02:34:18.545Z,31.5,46.4,30,,,50,
2018-02-13T02:34:28.546Z,31.5,45.6,0,0,,50,2
2018-02-13T02:34:38.545Z,31.5,43.3,,,,50,
2018-02-13T02:34:48.547Z,31.5,41.9,,,,50,
2018-02-13T02:34:58.545Z,,41.7,,,,,
2018-02-13T02:35:08.545Z,31.5,41.5,,,,50,
2018-02-13T02:35:18.633Z,31.5,,,,,50,
2018-02-13T02:35:38.545Z,31.6,,,,,50,
2018-02-13T02:35:48.545Z,31.6,41.4,,,,50,
2018-02-13T02:35:58.545Z,31.6,,,,,50,
2018-02-13T02:36:08.606Z,,41.1,,,,,
2018-02-13T02:36:18.545Z,31.6,41,,,,50,
2018-02-13T02:36:28.546Z,,40.9,,,,,
2018-02-13T02:36:38.545Z,31.6,,,,,50,
2018-02-13T02:36:48.547Z,31.6,,,,,50,
2018-02-13T02:36:58.545Z,31.6,,,,,50,
2018-02-13T02:37:08.546Z,,40.8,,,,,
2018-02-13T02:37:18.545Z,31.6,40.7,,,,50,
2018-02-13T02:37:28.546Z,31.6,40.6,,,,50,
2018-02-13T02:37:48.546Z,31.8,,,,,50,
2018-02-13T02:37:58.545Z,31.8,,,,,50,
2018-02-13T02:38:18.545Z,31.8,40.5,,,,50,
2018-02-13T02:38:28.545Z,31.8,,,,,50,
2018-02-13T02:38:48.546Z,31.8,,,,,50,
2018-02-13T02:38:58.545Z,31.8,,,,,50,
2018-02-13T02:39:18.545Z,31.8,,,,,50,
2018-02-13T02:39:28.545Z,31.8,,,,,50,
2018-02-13T02:39:48.545Z,31.8,,,,,50,
2018-02-13T02:39:58.545Z,31.8,,,,,50,
2018-02-13T02:40:08.545Z,,40.6,,,,,
2018-02-13T02:40:18.545Z,31.8,,,,,50,
2018-02-13T02:40:28.545Z,31.8,,,,,50,
2018-02-13T02:40:48.546Z,31.8,40.7,,,,50,
2018-02-13T02:40:58.545Z,31.8,,,,,50,
2018-02-13T02:41:18.545Z,31.8,,,,,50,
2018-02-13T02:41:28.545Z,31.8,,,,,50,
2018-02-13T02:41:38.545Z,,40.8,,,,,
2018-02-13T02:41:48.546Z,31.8,,,,,50,
2018-02-13T02:41:58.602Z,31.8,,,,,50,
2018-02-13T02:42:18.545Z,31.8,,,,,50,
2018-02-13T02:42:28.545Z,31.8,,,,,50,
2018-02-13T02:42:38.550Z,,40.9,,,,,
2018-02-13T02:42:48.554Z,31.8,,,,,50,
2018-02-13T02:42:58.545Z,31.8,,,,,50,
2018-02-13T02:43:18.545Z,31.8,,,,,50,
2018-02-13T02:43:28.545Z,31.8,,,,,50,
2018-02-13T02:43:48.545Z,31.8,,,,,50,
2018-02-13T02:43:58.545Z,31.8,,,,,50,
2018-02-13T02:44:18.545Z,31.8,40.8,,,,50,
2018-02-13T02:44:28.545Z,31.8,,,,,50,
2018-02-13T02:44:48.545Z,31.8,,,,,50,
2018-02-13T02:44:58.545Z,31.8,,,,,50,
2018-02-13T02:45:18.544Z,31.8,,,,,50,
2018-02-13T02:45:28.545Z,31.8,,,,,50,
2018-02-13T02:45:48.545Z,31.8,,,,,50,
2018-02-13T02:45:58.545Z,31.8,,,,,50,
2018-02-13T02:46:08.545Z,,40.7,,,,,
2018-02-13T02:46:18.545Z,31.8,,,,,50,
2018-02-13T02:46:28.545Z,31.8,,,,,50,
2018-02-13T02:46:48.545Z,31.8,,,,,50,
2018-02-13T02:46:58.545Z,31.8,,,,,50,
2018-02-13T02:47:08.545Z,,40.6,,,,,
2018-02-13T02:47:18.545Z,31.8,,,,,50,
2018-02-13T02:47:28.545Z,31.8,,,,,50,
2018-02-13T02:47:48.545Z,31.8,,,,,50,
2018-02-13T02:47:58.545Z,31.8,,,,,50,
2018-02-13T02:48:08.545Z,,40.5,,,,,
2018-02-13T02:48:18.545Z,31.8,,,,,50,
2018-02-13T02:48:28.545Z,31.8,,,,,50,
2018-02-13T02:48:48.546Z,31.8,,,,,50,
2018-02-13T02:48:58.545Z,31.8,,,,,50,
2018-02-13T02:49:08.545Z,,40.4,,,,,
2018-02-13T02:49:18.545Z,31.8,,,,,50,
2018-02-13T02:49:28.545Z,31.8,,,,,50,
2018-02-13T02:49:48.545Z,31.8,40.3,,,,50,
2018-02-13T02:49:58.545Z,31.8,,,,,50,
2018-02-13T02:50:18.545Z,31.8,,,,,50,
2018-02-13T02:50:28.545Z,31.8,,,,,50,
2018-02-13T02:50:48.545Z,31.6,40.2,,,,50,
2018-02-13T02:50:58.545Z,31.6,,,,,50,
2018-02-13T02:51:18.545Z,31.6,,,,,50,
2018-02-13T02:51:28.545Z,31.6,,,,,50,
2018-02-13T02:51:38.545Z,,40.1,,,,,
2018-02-13T02:51:48.559Z,31.6,,,,,50,
2018-02-13T02:51:58.557Z,31.6,,,,,50,
2018-02-13T02:52:18.545Z,31.6,,,,,50,
2018-02-13T02:52:28.545Z,31.6,,,,,50,
2018-02-13T02:52:38.545Z,,40,,,,,
2018-02-13T02:52:48.546Z,31.6,,,,,50,
2018-02-13T02:52:58.545Z,31.6,,,,,50,
2018-02-13T02:53:18.545Z,31.6,39.9,,,,50,
2018-02-13T02:53:28.545Z,31.6,39.9,,,,50,
2018-02-13T02:53:48.545Z,31.6,,,,,50,
2018-02-13T02:53:58.545Z,31.5,43.1,40,0,,50,2
2018-02-13T02:54:08.545Z,31.5,45.7,30,,,50,
2018-02-13T02:54:18.546Z,31.5,42.2,29,,,50,
2018-02-13T02:54:28.547Z,31.5,40.4,30,,,50,
2018-02-13T02:54:38.545Z,31.5,38.4,29,,,50,
2018-02-13T02:54:48.551Z,31.5,37.6,,,,50,
2018-02-13T02:54:58.545Z,,37.8,,,,,
2018-02-13T02:55:08.545Z,31.5,38.2,30,,,50,
2018-02-13T02:55:18.545Z,31.5,38.7,,,,50,
2018-02-13T02:55:28.545Z,31.5,38.9,,,,50,
2018-02-13T02:55:38.545Z,,39.1,30,,,,
2018-02-13T02:55:48.545Z,31.5,39.2,29,,,50,
2018-02-13T02:55:58.545Z,31.5,,,,,50,
2018-02-13T02:56:08.545Z,,39.6,29,,,,
2018-02-13T02:56:18.545Z,31.5,39.8,30,,,50,
2018-02-13T02:56:28.546Z,,40,29,,,,
2018-02-13T02:56:38.546Z,31.5,40.3,,,,50,
2018-02-13T02:56:48.545Z,31.5,40.5,,,,50,
2018-02-13T02:56:58.545Z,31.5,,,,,50,
2018-02-13T02:57:08.545Z,31.5,40.9,,,,50,
2018-02-13T02:57:18.545Z,,41,30,,,,
2018-02-13T02:57:28.545Z,31.5,41.3,,,,50,
2018-02-13T02:57:38.545Z,31.5,,,,,50,
2018-02-13T02:57:48.598Z,31.5,41.6,30,,,50,
2018-02-13T02:57:58.585Z,,41.7,29,,,,
2018-02-13T02:58:08.545Z,31.5,41.9,,,,50,
2018-02-13T02:58:18.545Z,,42,30,,,,
2018-02-13T02:58:28.545Z,31.5,42.1,29,,,50,
2018-02-13T02:58:38.551Z,31.5,,,,,50,
2018-02-13T02:58:48.545Z,31.5,42.3,,,,50,
2018-02-13T02:58:58.544Z,,42.6,,,,,
2018-02-13T02:59:08.561Z,31.5,42.7,30,,,50,
2018-02-13T02:59:18.545Z,31.5,,,,,50,
2018-02-13T02:59:28.545Z,31.5,42.9,30,,,50,
2018-02-13T02:59:38.546Z,,43.1,29,,,,
2018-02-13T02:59:48.545Z,31.5,43.2,,,,50,
2018-02-13T02:59:58.545Z,31.5,,,,,50,
2018-02-13T03:00:08.545Z,31.5,42.8,0,0,,50,2
2018-02-13T03:00:18.545Z,31.5,40.5,,,,50,
2018-02-13T03:00:28.545Z,31.5,39.2,,,,50,
2018-02-13T03:00:38.545Z,,38.6,,,,,
2018-02-13T03:00:48.545Z,31.5,38.5,,,,50,
2018-02-13T03:00:58.546Z,31.6,,,,,50,
2018-02-13T03:01:08.544Z,,38.5,,,,,
2018-02-13T03:01:18.545Z,31.6,38.4,,,,50,
2018-02-13T03:01:28.544Z,31.6,,,,,50,
2018-02-13T03:01:38.544Z,,38.2,,,,,
2018-02-13T03:01:48.545Z,31.6,38.1,,,,50,
2018-02-13T03:01:58.545Z,31.6,,,,,50,
2018-02-13T03:02:08.545Z,,38,,,,,
2018-02-13T03:02:18.544Z,31.6,,,,,50,
2018-02-13T03:02:28.545Z,,37.9,,,,,
2018-02-13T03:02:38.544Z,31.6,,,,,50,
2018-02-13T03:02:48.544Z,31.6,,,,,50,
2018-02-13T03:02:58.544Z,31.6,,,,,50,
2018-02-13T03:03:08.545Z,31.6,37.7,,,,50,
2018-02-13T03:03:18.544Z,,37.7,0,0,59,,2
2018-02-13T03:03:28.545Z,31.6,,,,,50,
2018-02-13T03:03:38.544Z,31.6,,,,,50,
2018-02-13T03:03:48.550Z,31.6,,,,,50,
2018-02-13T03:04:08.544Z,31.6,,,,,50,
2018-02-13T03:04:18.545Z,31.6,,,,,50,
2018-02-13T03:04:38.545Z,31.6,,,,,50,
