Time,HwTSet,HwActive,ChActive,PrimTSet,ActPow,HwTOutlet,PrimT
2018-01-13T01:18:31.381Z,50,,,,,28.4,
2018-01-13T01:18:41.382Z,50,,,,,28.4,
2018-01-13T01:18:51.381Z,50,,,,,28.5,
2018-01-13T01:19:01.381Z,50,,,,,28.5,
2018-01-13T01:19:11.381Z,50,,,,,28.5,
2018-01-13T01:19:21.381Z,50,,,,,28.5,
2018-01-13T01:19:31.382Z,50,,,,,28.5,34.9
2018-01-13T01:19:41.381Z,50,,,,,28.5,35.1
2018-01-13T01:19:51.381Z,50,,,,,28.5,34.9
2018-01-13T01:20:01.382Z,50,,,,,28.5,35.1
2018-01-13T01:20:11.381Z,50,,,,,28.6,
2018-01-13T01:20:21.381Z,50,,,,,28.6,
2018-01-13T01:20:31.382Z,50,,,,,28.6,
2018-01-13T01:20:41.382Z,50,,,,,28.6,
2018-01-13T01:20:51.382Z,50,,,,,28.6,
2018-01-13T01:21:01.381Z,50,,,,,28.6,
2018-01-13T01:21:11.381Z,50,,,,,28.7,
2018-01-13T01:21:21.382Z,50,,,,,28.7,
2018-01-13T01:21:31.381Z,50,,,,,28.7,35.2
2018-01-13T01:21:41.382Z,50,,,,,28.7,
2018-01-13T01:21:51.381Z,50,,,,,28.7,
2018-01-13T01:22:01.381Z,50,,,,,28.7,
2018-01-13T01:22:11.381Z,50,,,,,28.7,35.3
2018-01-13T01:22:21.381Z,50,,,,,28.7,
2018-01-13T01:22:31.381Z,50,,,,,28.7,
2018-01-13T01:22:41.381Z,50,,,,,28.9,
2018-01-13T01:22:51.382Z,50,,,,,28.9,35.4
2018-01-13T01:23:01.382Z,50,,,,,28.9,
2018-01-13T01:23:11.381Z,50,,,,,28.9,
2018-01-13T01:23:21.381Z,50,,,,,28.9,
2018-01-13T01:23:31.380Z,50,,,,,28.9,
2018-01-13T01:23:41.381Z,50,,,,,28.9,
2018-01-13T01:23:51.381Z,50,,,,,29,35.5
2018-01-13T01:24:01.381Z,50,,,,,28.9,
2018-01-13T01:24:11.381Z,50,,,,,29,
2018-01-13T01:24:21.381Z,50,,,,,29,
2018-01-13T01:24:31.380Z,50,,,,,29,
2018-01-13T01:24:41.381Z,50,,,,,29,
2018-01-13T01:24:51.380Z,50,,,,,29,
2018-01-13T01:25:01.528Z,50,,,,,29,
2018-01-13T01:25:11.381Z,50,,,,,29,
2018-01-13T01:25:21.381Z,50,,,,,29,
2018-01-13T01:25:31.381Z,50,,,,,29,
2018-01-13T01:25:41.381Z,50,,,,,29.1,
2018-01-13T01:25:51.381Z,50,,,,,29.1,
2018-01-13T01:26:01.381Z,50,,,,,29.1,
2018-01-13T01:26:11.382Z,50,,,,,29.1,
2018-01-13T01:26:21.381Z,50,,,,,29.1,
2018-01-13T01:26:31.385Z,50,,,,,29.1,
2018-01-13T01:26:41.385Z,50,,,,,29.1,35.4
2018-01-13T01:26:51.382Z,50,,,,,29.1,
2018-01-13T01:27:01.381Z,50,,,,,29.1,
2018-01-13T01:27:11.381Z,50,,,,,29.1,
2018-01-13T01:27:21.382Z,50,,,,,29.1,
2018-01-13T01:27:31.381Z,50,,,,,29.1,
2018-01-13T01:27:41.382Z,50,,,,,29.1,
2018-01-13T01:27:51.395Z,50,,,,,29.2,
2018-01-13T01:28:01.382Z,50,,,,,29.2,
2018-01-13T01:28:11.381Z,50,,,,,29.2,
2018-01-13T01:28:21.381Z,50,,,,,29.2,
2018-01-13T01:28:31.381Z,50,,,,,29.2,35.3
2018-01-13T01:28:41.381Z,50,,,,,29.2,
2018-01-13T01:28:51.380Z,50,,,,,29.2,
2018-01-13T01:29:01.381Z,50,,,,,29.2,
2018-01-13T01:29:11.381Z,50,,,,,29.2,
2018-01-13T01:29:21.381Z,50,,,,,29.2,
2018-01-13T01:29:31.381Z,50,,,,,29.2,
2018-01-13T01:29:41.382Z,50,,,,,29.2,
2018-01-13T01:29:51.440Z,50,,,,,29.2,
2018-01-13T01:30:01.439Z,50,,,,,29.2,35.2
2018-01-13T01:30:11.412Z,50,,,,,29.2,
2018-01-13T01:30:21.400Z,50,,,,,29.2,
2018-01-13T01:30:31.381Z,50,,,,,29.2,
2018-01-13T01:30:41.382Z,50,,,,,29.2,
2018-01-13T01:30:51.388Z,50,,,,,29.3,
2018-01-13T01:31:01.381Z,50,,,,,29.3,
2018-01-13T01:31:11.397Z,50,,,,,29.3,
2018-01-13T01:31:21.381Z,50,,,,,29.3,35.1
2018-01-13T01:31:31.381Z,50,,,,,29.3,
2018-01-13T01:31:41.389Z,50,,,,,29.3,
2018-01-13T01:31:51.396Z,50,,,,,29.3,
2018-01-13T01:32:01.380Z,50,,,,,29.3,
2018-01-13T01:32:11.382Z,50,,,,,29.3,
2018-01-13T01:32:21.381Z,50,,,,,29.3,
2018-01-13T01:32:31.380Z,50,,,,,29.3,34.9
2018-01-13T01:32:41.381Z,50,,,,,29.3,34.9
2018-01-13T01:32:51.382Z,50,,,,,29.3,
2018-01-13T01:33:01.381Z,50,,,,,29.3,
2018-01-13T01:33:11.381Z,50,,,,,29.3,
2018-01-13T01:33:21.381Z,50,,,,,29.3,
2018-01-13T01:33:31.381Z,50,,,,,29.3,
2018-01-13T01:33:41.383Z,50,,,,,29.3,
2018-01-13T01:33:51.381Z,50,,,,,29.3,
2018-01-13T01:34:01.382Z,50,,,,,29.3,34.8
2018-01-13T01:34:11.383Z,50,,,,,29.3,34.9
2018-01-13T01:34:21.382Z,50,,,,,29.3,34.8
2018-01-13T01:34:31.381Z,50,,,,,29.3,
2018-01-13T01:34:41.381Z,50,,,,,29.3,
2018-01-13T01:34:51.388Z,50,,,,,29.3,
2018-01-13T01:35:01.383Z,50,,,,,29.3,
2018-01-13T01:35:11.387Z,50,,,,,29.3,
2018-01-13T01:35:21.385Z,50,,,,,29.3,
2018-01-13T01:35:31.386Z,50,,,,,29.3,
2018-01-13T01:35:41.381Z,50,,,,,29.3,
2018-01-13T01:35:51.380Z,50,,,,,29.3,34.7
2018-01-13T01:36:01.381Z,50,,,,,29.3,
2018-01-13T01:36:11.381Z,50,,,,,29.3,
2018-01-13T01:36:21.387Z,50,,,,,29.3,
2018-01-13T01:36:31.400Z,50,,,,,29.3,
2018-01-13T01:36:41.381Z,50,,,,,29.3,
2018-01-13T01:36:51.398Z,50,,,,,29.3,
2018-01-13T01:37:01.381Z,50,,,,,29.3,
2018-01-13T01:37:11.401Z,50,,,,,29.3,
2018-01-13T01:37:21.395Z,50,,,,,29.3,
2018-01-13T01:37:31.381Z,50,,,,,29.3,
2018-01-13T01:37:41.381Z,50,,,,,29.3,34.6
2018-01-13T01:37:51.381Z,50,,,,,29.3,
2018-01-13T01:38:01.382Z,50,,,,,29.3,
2018-01-13T01:38:11.381Z,50,,,,,29.3,
2018-01-13T01:38:21.381Z,50,0,2,,39,29.3,38.6
2018-01-13T01:38:31.380Z,50,,,,29,29.3,40.9
2018-01-13T01:38:41.381Z,50,,,,,29.3,37.7
2018-01-13T01:38:51.382Z,50,,,,29,29.3,35.8
2018-01-13T01:39:01.381Z,50,,,,,29.3,34.6
2018-01-13T01:39:11.386Z,50,,,,,29.3,34
2018-01-13T01:39:21.381Z,50,,,,,29.3,34.2
2018-01-13T01:39:31.391Z,50,,,,,29.3,34.6
2018-01-13T01:39:41.381Z,50,,,,,29.3,35.2
2018-01-13T01:39:51.381Z,50,,,,,29.3,35.5
2018-01-13T01:40:01.381Z,50,,,,,29.3,35.6
2018-01-13T01:40:11.380Z,50,,,,,29.3,35.8
2018-01-13T01:40:21.386Z,50,,,,,29.3,36
2018-01-13T01:40:31.387Z,50,,,,,29.5,36.2
2018-01-13T01:40:41.381Z,50,,,,,29.3,36.4
2018-01-13T01:40:51.381Z,50,,,,,29.5,36.6
2018-01-13T01:41:01.380Z,50,,,,,29.3,36.8
2018-01-13T01:41:11.381Z,50,,,,,29.5,37.1
2018-01-13T01:41:21.400Z,50,,,,,29.5,37.3
2018-01-13T01:41:31.388Z,50,,,,,29.5,37.5
2018-01-13T01:41:41.381Z,50,,,,,29.5,37.6
2018-01-13T01:41:51.390Z,50,,,,,29.5,37.8
2018-01-13T01:42:01.381Z,50,,,,,29.5,38
2018-01-13T01:42:11.380Z,50,,,,,29.5,38.1
2018-01-13T01:42:21.381Z,50,,,,30,29.5,38.3
2018-01-13T01:42:31.380Z,50,,,,,29.5,38.5
2018-01-13T01:42:41.382Z,50,,,,,29.5,38.6
2018-01-13T01:42:51.385Z,50,,,,,29.5,38.7
2018-01-13T01:43:01.385Z,50,,,,29,29.5,39.1
2018-01-13T01:43:11.380Z,50,,,,,29.5,39.2
2018-01-13T01:43:21.381Z,50,,,,,29.5,39.4
2018-01-13T01:43:31.380Z,50,,,,30,29.5,39.5
2018-01-13T01:43:41.380Z,50,,,,,29.6,39.6
2018-01-13T01:43:51.382Z,50,,,,29,29.6,39.8
2018-01-13T01:44:01.388Z,50,,,,30,29.6,39.9
2018-01-13T01:44:11.386Z,50,,,,29,29.6,40.1
2018-01-13T01:44:21.394Z,50,,,,,29.6,40.3
2018-01-13T01:44:31.397Z,50,,,,,29.6,40.5
2018-01-13T01:44:41.381Z,50,,,,,29.6,40.6
2018-01-13T01:44:51.397Z,50,,,,,29.6,40.8
2018-01-13T01:45:01.386Z,50,,,,30,29.6,41
2018-01-13T01:45:11.397Z,50,,,,29,29.6,41.1
2018-01-13T01:45:21.391Z,50,,,,,29.7,41.3
2018-01-13T01:45:31.390Z,50,,,,30,29.7,41.5
2018-01-13T01:45:41.397Z,50,,,,29,29.7,41.6
2018-01-13T01:45:51.381Z,50,,,,30,29.7,41.8
2018-01-13T01:46:01.400Z,50,,,,29,29.7,42
2018-01-13T01:46:11.397Z,50,,,,30,29.7,42.1
2018-01-13T01:46:21.381Z,50,0,2,,0,29.8,42.2
2018-01-13T01:46:31.391Z,50,,,,,29.8,39.9
2018-01-13T01:46:41.382Z,50,,,,,29.8,38.3
2018-01-13T01:46:51.380Z,50,,,,,29.8,37.5
2018-01-13T01:47:01.380Z,50,,,,,29.8,37.3
2018-01-13T01:47:11.380Z,50,,,,,29.8,
2018-01-13T01:47:21.385Z,50,,,,,29.8,
2018-01-13T01:47:31.380Z,50,,,,,30,
2018-01-13T01:47:41.380Z,50,,,,,30,37.2
2018-01-13T01:47:51.380Z,50,,,,,30,37.1
2018-01-13T01:48:01.380Z,50,,,,,30,36.9
2018-01-13T01:48:11.383Z,50,,,,,30,36.8
2018-01-13T01:48:21.380Z,50,,,,,30,36.7
2018-01-13T01:48:31.380Z,50,,,,,30,
2018-01-13T01:48:41.380Z,50,,,,,30,
2018-01-13T01:48:51.380Z,50,,,,,30.1,
2018-01-13T01:49:01.382Z,50,,,,,30.1,
2018-01-13T01:49:11.382Z,50,,,,,30.1,36.6
2018-01-13T01:49:21.380Z,50,,,,,30.1,36.5
2018-01-13T01:49:31.380Z,50,,,,,30.1,
2018-01-13T01:49:41.381Z,50,,,,,30.2,
2018-01-13T01:49:51.381Z,50,,,,,30.2,
2018-01-13T01:50:01.381Z,50,,,,,30.2,
2018-01-13T01:50:11.380Z,50,,,,,30.2,
2018-01-13T01:50:21.380Z,50,,,,,30.2,
2018-01-13T01:50:31.380Z,50,,,,,30.2,36.4
2018-01-13T01:50:41.380Z,50,,,,,30.2,
2018-01-13T01:50:51.380Z,50,,,,,30.2,
2018-01-13T01:51:01.380Z,50,,,,,30.3,
2018-01-13T01:51:11.380Z,50,,,,,30.3,
2018-01-13T01:51:21.381Z,50,,,,,30.3,
2018-01-13T01:51:31.380Z,50,,,,,30.3,
2018-01-13T01:51:41.381Z,50,,,,,30.3,
2018-01-13T01:51:51.381Z,50,,,,,30.3,
2018-01-13T01:52:01.380Z,50,,,,,30.3,36.5
2018-01-13T01:52:11.380Z,50,,,,,30.3,
2018-01-13T01:52:21.380Z,50,,,,,30.4,
2018-01-13T01:52:31.380Z,50,,,,,30.4,
2018-01-13T01:52:41.383Z,50,,,,,30.4,
2018-01-13T01:52:51.380Z,50,,,,,30.4,36.6
2018-01-13T01:53:01.381Z,50,,,,,30.4,
2018-01-13T01:53:11.380Z,50,,,,,30.4,
2018-01-13T01:53:21.380Z,50,0,0,5,,30.4,36.7
2018-01-13T01:53:31.380Z,50,0,2,59,,30.4,
2018-01-13T01:53:41.381Z,50,,,,,30.4,
2018-01-13T01:53:51.380Z,50,,,,,30.4,
2018-01-13T01:54:01.380Z,50,,,,,30.4,
2018-01-13T01:54:11.380Z,50,,,,,30.6,36.8
2018-01-13T01:54:21.380Z,50,,,,,30.6,
2018-01-13T01:54:31.381Z,50,,,,,30.6,
2018-01-13T01:54:41.380Z,50,,,,,30.6,
2018-01-13T01:54:51.380Z,50,,,,,30.6,
2018-01-13T01:55:01.380Z,50,,,,,30.6,
2018-01-13T01:55:11.380Z,50,,,,,30.6,
2018-01-13T01:55:21.380Z,50,,,,,30.6,
2018-01-13T01:55:31.380Z,50,,,,,30.6,
2018-01-13T01:55:41.380Z,50,,,,,30.6,
2018-01-13T01:55:51.388Z,50,,,,,30.6,
2018-01-13T01:56:01.386Z,50,,,,,30.6,
2018-01-13T01:56:11.380Z,50,,,,,30.6,
2018-01-13T01:56:21.381Z,50,,,,,30.7,
2018-01-13T01:56:31.380Z,50,,,,,30.6,
2018-01-13T01:56:41.380Z,50,,,,,30.7,
2018-01-13T01:56:51.380Z,50,,,,,30.7,
2018-01-13T01:57:01.380Z,50,,,,,30.7,
2018-01-13T01:57:11.380Z,50,,,,,30.7,
2018-01-13T01:57:21.380Z,50,,,,,30.7,
2018-01-13T01:57:31.381Z,50,,,,,30.7,
2018-01-13T01:57:41.380Z,50,,,,,30.7,
2018-01-13T01:57:51.381Z,50,,,,,30.7,
2018-01-13T01:58:01.380Z,50,,,,,30.7,
2018-01-13T01:58:11.380Z,50,,,,,30.7,
2018-01-13T01:58:21.379Z,50,,,,,30.7,
2018-01-13T01:58:31.380Z,50,0,2,59,0,30.7,36.7
2018-01-13T01:58:41.380Z,50,,,,,30.7,
2018-01-13T01:58:51.380Z,50,,,,,30.7,
2018-01-13T01:59:01.380Z,50,,,,,30.7,
2018-01-13T01:59:11.380Z,50,,,,,30.7,
2018-01-13T01:59:21.404Z,50,,,,,30.7,
2018-01-13T01:59:31.381Z,50,,,,,30.7,
2018-01-13T01:59:41.385Z,50,,,,,30.7,
2018-01-13T01:59:51.380Z,50,,,,,30.7,
2018-01-13T02:00:01.380Z,50,,,,,30.7,36.6
2018-01-13T02:00:11.380Z,50,,,,,30.7,
2018-01-13T02:00:21.380Z,50,,,,,30.7,
2018-01-13T02:00:31.380Z,50,,,,,30.7,
2018-01-13T02:00:41.383Z,50,,,,,30.7,
2018-01-13T02:00:51.380Z,50,,,,,30.7,
2018-01-13T02:01:01.380Z,50,,,,,30.7,
2018-01-13T02:01:11.382Z,50,,,,,30.7,36.5
2018-01-13T02:01:21.381Z,50,,,,,30.8,
2018-01-13T02:01:31.380Z,50,,,,,30.7,
2018-01-13T02:01:41.556Z,50,,,,,30.7,
2018-01-13T02:01:51.379Z,50,,,,,30.8,
2018-01-13T02:02:01.393Z,50,,,,,30.8,
2018-01-13T02:02:11.380Z,50,,,,,30.7,
2018-01-13T02:02:21.381Z,50,,,,,30.7,
2018-01-13T02:02:31.380Z,50,,,,,30.7,36.4
2018-01-13T02:02:41.380Z,50,,,,,30.8,
2018-01-13T02:02:51.380Z,50,,,,,30.7,
2018-01-13T02:03:01.381Z,50,,,,,30.7,
2018-01-13T02:03:11.381Z,50,,,,,30.8,
2018-01-13T02:03:21.380Z,50,,,,,30.8,
2018-01-13T02:03:31.379Z,50,,,,,30.7,
2018-01-13T02:03:41.380Z,50,,,,,30.7,
2018-01-13T02:03:51.402Z,50,,,,,30.8,36.3
2018-01-13T02:04:01.380Z,50,,,,,30.7,
2018-01-13T02:04:11.381Z,50,,,,,30.7,
2018-01-13T02:04:21.379Z,50,,,,,30.8,
2018-01-13T02:04:31.380Z,50,,,,,30.7,
2018-01-13T02:04:41.380Z,50,,,,,30.7,
2018-01-13T02:04:51.379Z,50,,,,,30.7,
2018-01-13T02:05:01.380Z,50,,,,,30.7,
2018-01-13T02:05:11.380Z,50,,,,,30.7,36.2
2018-01-13T02:05:21.380Z,50,,,,,30.7,
2018-01-13T02:05:31.380Z,50,,,,,30.7,
2018-01-13T02:05:41.380Z,50,,,,,30.7,
2018-01-13T02:05:51.380Z,50,,,,,30.7,
2018-01-13T02:06:01.381Z,50,,,,,30.7,
2018-01-13T02:06:11.380Z,50,,,,,30.7,
2018-01-13T02:06:21.379Z,50,,,,,30.7,
2018-01-13T02:06:31.380Z,50,,,,,30.7,
2018-01-13T02:06:41.380Z,50,,,,,30.7,
2018-01-13T02:06:51.380Z,50,,,,,30.7,
2018-01-13T02:07:01.380Z,50,,,,,30.7,36.1
2018-01-13T02:07:11.380Z,50,,,,,30.7,
2018-01-13T02:07:21.380Z,50,,,,,30.7,
2018-01-13T02:07:31.380Z,50,,,,,30.7,
2018-01-13T02:07:41.380Z,50,,,,,30.7,
2018-01-13T02:07:51.381Z,50,,,,,30.7,
2018-01-13T02:08:01.380Z,50,,,,,30.7,
2018-01-13T02:08:11.380Z,50,,,,,30.7,36
2018-01-13T02:08:21.380Z,50,,,,,30.7,36.1
2018-01-13T02:08:31.380Z,50,,,,,30.7,36
2018-01-13T02:08:41.380Z,50,,,,,30.7,
2018-01-13T02:08:51.379Z,50,,,,,30.7,
2018-01-13T02:09:01.380Z,50,,,,,30.7,
2018-01-13T02:09:11.379Z,50,,,,,30.7,
2018-01-13T02:09:21.379Z,50,,,,,30.7,
2018-01-13T02:09:31.384Z,50,,,,,30.6,
2018-01-13T02:09:41.380Z,50,,,,,30.7,
2018-01-13T02:09:51.380Z,50,,,,,30.7,35.9
2018-01-13T02:10:01.382Z,50,,,,,30.7,35.9
2018-01-13T02:10:11.380Z,50,,,,,30.7,35.9
2018-01-13T02:10:21.380Z,50,,,,,30.7,
2018-01-13T02:10:31.383Z,50,,,,,30.6,
2018-01-13T02:10:41.379Z,50,,,,,30.6,
2018-01-13T02:10:51.380Z,50,,,,,30.6,
2018-01-13T02:11:01.380Z,50,,,,,30.6,
2018-01-13T02:11:11.380Z,50,,,,,30.6,
2018-01-13T02:11:21.380Z,50,,,,,30.6,
2018-01-13T02:11:31.380Z,50,0,2,,39,30.6,39.9
2018-01-13T02:11:41.391Z,50,,,,29,30.6,41.7
2018-01-13T02:11:51.380Z,50,,,,30,30.6,38.6
2018-01-13T02:12:01.381Z,50,,,,29,30.6,36.9
2018-01-13T02:12:11.380Z,50,,,,29,30.6,34.9
2018-01-13T02:12:21.380Z,50,,,,,30.6,34.3
2018-01-13T02:12:31.380Z,50,,,,,30.6,34.4
2018-01-13T02:12:41.380Z,50,,,,30,30.6,35.1
2018-01-13T02:12:51.379Z,50,,,,29,30.6,35.5
2018-01-13T02:13:01.380Z,50,,,,30,30.6,35.8
2018-01-13T02:13:11.380Z,50,,,,,30.6,35.9
2018-01-13T02:13:21.379Z,50,,,,29,30.6,36
2018-01-13T02:13:31.379Z,50,,,,,30.6,36.2
2018-01-13T02:13:41.379Z,50,,,,,30.6,36.4
2018-01-13T02:13:51.381Z,50,,,,,30.6,36.6
2018-01-13T02:14:01.379Z,50,,,,30,30.6,36.8
2018-01-13T02:14:11.382Z,50,,,,29,30.6,37.2
2018-01-13T02:14:21.379Z,50,,,,,30.6,37.4
2018-01-13T02:14:31.380Z,50,,,,,30.6,37.6
2018-01-13T02:14:41.380Z,50,,,,,30.6,37.8
2018-01-13T02:14:51.379Z,50,,,,,30.6,38
2018-01-13T02:15:01.379Z,50,,,,,30.6,38.1
2018-01-13T02:15:11.380Z,50,,,,,30.6,38.3
2018-01-13T02:15:21.380Z,50,,,,30,30.6,38.5
2018-01-13T02:15:31.380Z,50,,,,29,30.6,38.6
2018-01-13T02:15:41.380Z,50,,,,,30.6,38.8
2018-01-13T02:15:51.380Z,50,,,,,30.6,39.1
2018-01-13T02:16:01.380Z,50,,,,,30.6,39.2
2018-01-13T02:16:11.379Z,50,,,,,30.6,39.4
2018-01-13T02:16:21.379Z,50,0,2,,0,30.6,37.9
2018-01-13T02:16:31.379Z,50,,,,,30.6,35.8
2018-01-13T02:16:41.379Z,50,,,,,30.6,34.8
2018-01-13T02:16:51.396Z,50,,,,,30.6,34.5
2018-01-13T02:17:01.434Z,50,,,,,30.6,34.4
2018-01-13T02:17:11.432Z,50,,,,,30.7,
2018-01-13T02:17:21.380Z,50,,,,,30.7,
2018-01-13T02:17:31.380Z,50,,,,,30.7,
2018-01-13T02:17:41.379Z,50,,,,,30.7,34.3
2018-01-13T02:17:51.390Z,50,,,,,30.7,34.2
2018-01-13T02:18:01.379Z,50,,,,,30.7,34.1
2018-01-13T02:18:11.383Z,50,,,,,30.7,34
2018-01-13T02:18:21.400Z,50,,,,,30.7,
2018-01-13T02:18:31.380Z,50,,,,,30.7,
2018-01-13T02:18:41.393Z,50,,,,,30.7,
2018-01-13T02:18:51.379Z,50,,,,,30.7,
2018-01-13T02:19:01.380Z,50,,,,,30.7,33.9
2018-01-13T02:19:11.379Z,50,,,,,30.7,
2018-01-13T02:19:21.379Z,50,,,,,30.7,
2018-01-13T02:19:31.379Z,50,,,,,30.7,
2018-01-13T02:19:41.379Z,50,,,,,30.7,33.8
2018-01-13T02:19:51.379Z,50,,,,,30.7,
2018-01-13T02:20:01.380Z,50,,,,,30.7,33.9
2018-01-13T02:20:11.379Z,50,,,,,30.7,33.8
2018-01-13T02:20:21.380Z,50,,,,,30.7,
2018-01-13T02:20:31.383Z,50,,,,,30.7,
2018-01-13T02:20:41.379Z,50,,,,,30.7,
2018-01-13T02:20:51.379Z,50,,,,,30.7,
2018-01-13T02:21:01.379Z,50,,,,,30.7,
2018-01-13T02:21:11.379Z,50,,,,,30.7,
2018-01-13T02:21:21.379Z,50,0,0,5,,30.8,
2018-01-13T02:21:31.380Z,50,,,,,30.8,
2018-01-13T02:21:41.380Z,50,,,,,30.8,
2018-01-13T02:21:51.379Z,50,,,,,30.8,
2018-01-13T02:22:01.380Z,50,0,2,59,,30.8,33.9
2018-01-13T02:22:11.379Z,50,,,,,30.8,
2018-01-13T02:22:21.379Z,50,,,,,30.8,
2018-01-13T02:22:31.379Z,50,,,,,30.8,
2018-01-13T02:22:41.379Z,50,,,,,30.8,
2018-01-13T02:22:51.379Z,50,0,0,5,,30.8,34
2018-01-13T02:23:01.379Z,50,0,2,59,,30.8,
2018-01-13T02:23:11.381Z,50,,,,,30.8,
2018-01-13T02:23:21.379Z,50,,,,,30.8,
2018-01-13T02:23:31.401Z,50,,,,,30.8,
2018-01-13T02:23:41.380Z,50,0,0,5,,30.8,34.1
2018-01-13T02:23:51.379Z,50,,,,,30.8,
2018-01-13T02:24:01.379Z,50,,,,,30.8,
2018-01-13T02:24:11.379Z,50,,,,,30.8,
2018-01-13T02:24:21.379Z,50,,,,,30.8,
2018-01-13T02:24:31.379Z,50,,,,,30.8,34.2
2018-01-13T02:24:41.380Z,50,,,,,30.8,
2018-01-13T02:24:51.379Z,50,0,2,59,,30.8,
2018-01-13T02:25:01.379Z,50,0,0,5,,30.8,
2018-01-13T02:25:11.379Z,50,,,,,30.8,
2018-01-13T02:25:21.380Z,50,,,,,30.8,
2018-01-13T02:25:31.379Z,50,0,2,59,,30.8,
2018-01-13T02:25:41.379Z,50,,,,,30.8,
2018-01-13T02:25:51.379Z,50,,,,,30.8,
2018-01-13T02:26:01.379Z,50,,,,,30.7,
2018-01-13T02:26:11.379Z,50,,,,,30.8,
2018-01-13T02:26:21.379Z,50,,,,,30.8,
2018-01-13T02:26:31.379Z,50,,,,,30.7,
2018-01-13T02:26:41.379Z,50,,,,,30.8,
2018-01-13T02:26:51.379Z,50,,,,,30.8,
2018-01-13T02:27:01.379Z,50,,,,,30.7,
2018-01-13T02:27:11.379Z,50,,,,,30.7,
2018-01-13T02:27:21.379Z,50,,,,,30.8,34.3
2018-01-13T02:27:31.379Z,50,,,,,30.7,
2018-01-13T02:27:41.380Z,50,,,,,30.7,34.2
2018-01-13T02:27:51.379Z,50,,,,,30.7,
2018-01-13T02:28:01.379Z,50,,,,,30.7,
2018-01-13T02:28:11.379Z,50,,,,,30.7,
2018-01-13T02:28:21.427Z,50,,,,,30.7,
2018-01-13T02:28:31.380Z,50,,,,,30.7,
2018-01-13T02:28:41.379Z,50,,,,,30.7,
2018-01-13T02:28:51.379Z,50,,,,,30.7,
2018-01-13T02:29:01.379Z,50,,,,,30.7,
2018-01-13T02:29:11.379Z,50,,,,,30.7,
2018-01-13T02:29:21.379Z,50,,,,,30.7,
2018-01-13T02:29:31.379Z,50,,,,,30.7,
2018-01-13T02:29:41.379Z,50,,,,,30.7,
2018-01-13T02:29:51.379Z,50,,,,,30.7,
2018-01-13T02:30:01.379Z,50,,,,,30.7,
2018-01-13T02:30:11.379Z,50,,,,,30.7,
2018-01-13T02:30:21.379Z,50,,,,,30.7,34.1
2018-01-13T02:30:31.379Z,50,,,,,30.7,
2018-01-13T02:30:41.379Z,50,,,,,30.7,
2018-01-13T02:30:51.379Z,50,,,,,30.7,
2018-01-13T02:31:01.379Z,50,,,,,30.7,
2018-01-13T02:31:11.379Z,50,,,,,30.6,
2018-01-13T02:31:21.379Z,50,,,,,30.6,
2018-01-13T02:31:31.379Z,50,,,,,30.6,
2018-01-13T02:31:41.379Z,50,,,,,30.6,
2018-01-13T02:31:51.379Z,50,,,,,30.6,
2018-01-13T02:32:01.378Z,50,,,,,30.6,34
2018-01-13T02:32:11.379Z,50,,,,,30.6,34.1
2018-01-13T02:32:21.379Z,50,,,,,30.6,34
2018-01-13T02:32:31.379Z,50,,,,,30.6,
2018-01-13T02:32:41.382Z,50,,,,,30.6,
2018-01-13T02:32:51.382Z,50,,,,,30.6,
2018-01-13T02:33:01.446Z,50,,,,,30.6,
2018-01-13T02:33:11.379Z,50,,,,,30.6,
2018-01-13T02:33:21.411Z,50,,,,,30.6,
2018-01-13T02:33:31.392Z,50,,,,,30.6,
2018-01-13T02:33:41.379Z,50,,,,,30.6,
2018-01-13T02:33:51.379Z,50,,,,,30.4,
2018-01-13T02:34:01.379Z,50,,,,,30.6,34
2018-01-13T02:34:11.379Z,50,,,,,30.4,33.9
2018-01-13T02:34:21.379Z,50,,,,,30.4,
2018-01-13T02:34:31.379Z,50,,,,,30.4,
2018-01-13T02:34:41.379Z,50,,,,,30.4,
2018-01-13T02:34:51.379Z,50,,,,,30.4,
2018-01-13T02:35:01.381Z,50,,,,,30.4,
2018-01-13T02:35:11.379Z,50,,,,,30.4,
2018-01-13T02:35:21.380Z,50,,,,,30.4,
2018-01-13T02:35:31.379Z,50,,,,,30.4,
2018-01-13T02:35:41.379Z,50,,,,,30.4,
2018-01-13T02:35:51.379Z,50,,,,,30.4,
2018-01-13T02:36:01.379Z,50,,,,,30.4,
2018-01-13T02:36:11.379Z,50,,,,,30.4,33.8
2018-01-13T02:36:21.379Z,50,,,,,30.4,
2018-01-13T02:36:31.379Z,50,,,,,30.4,
2018-01-13T02:36:41.379Z,50,,,,,30.4,
2018-01-13T02:36:51.379Z,50,,,,,30.3,
2018-01-13T02:37:01.379Z,50,,,,,30.3,
2018-01-13T02:37:11.379Z,50,,,,,30.4,
2018-01-13T02:37:21.379Z,50,,,,,30.3,
2018-01-13T02:37:31.379Z,50,,,,,30.3,
2018-01-13T02:37:41.379Z,50,,,,,30.3,
2018-01-13T02:37:51.379Z,50,,,,,30.3,
2018-01-13T02:38:01.379Z,50,,,,,30.3,33.7
2018-01-13T02:38:11.379Z,50,,,,,30.3,
2018-01-13T02:38:21.379Z,50,,,,,30.3,
2018-01-13T02:38:31.379Z,50,,,,,30.3,
