Time,HwActive,HwTSet,ActPow,PrimT,HwTOutlet,PrimTSet,ChActive
2018-02-01T13:10:38.885Z,,,,33.7,,5,
2018-02-01T13:10:48.971Z,1,50,,33.7,31.9,0,0
2018-02-01T13:10:58.973Z,,50,79,35.4,31.6,,
2018-02-01T13:11:08.996Z,,50,123,41.3,34.8,,
2018-02-01T13:11:18.895Z,,50,121,47.2,40.7,,
2018-02-01T13:11:28.892Z,,50,122,51.1,44.7,,
2018-02-01T13:11:38.870Z,,50,118,53.7,47.9,,
2018-02-01T13:11:48.875Z,,50,112,55.9,50.1,,
2018-02-01T13:11:58.890Z,,,96,56.9,,,
2018-02-01T13:12:08.899Z,,50,92,56.2,51,,
2018-02-01T13:12:18.902Z,0,50,0,54.5,50.3,,0
2018-02-01T13:12:28.892Z,,,,54,,,
2018-02-01T13:12:38.878Z,,50,,,49.9,,
2018-02-01T13:12:58.898Z,,50,,53.9,49.7,,
2018-02-01T13:13:08.883Z,,50,,,49.2,,
2018-02-01T13:13:18.869Z,,50,,53.8,49,5,
2018-02-01T13:13:28.890Z,,50,,,48.8,,
2018-02-01T13:13:38.881Z,,,,53.7,,,
2018-02-01T13:13:48.880Z,,50,,,48.4,,
2018-02-01T13:13:58.911Z,1,50,,54.5,49,0,0
2018-02-01T13:14:08.919Z,0,50,,50,50.4,,0
2018-02-01T13:14:18.881Z,,50,,49.7,50.1,,
2018-02-01T13:14:28.893Z,,50,,49.6,49.9,,
2018-02-01T13:14:38.879Z,,50,,,49.9,,
2018-02-01T13:14:48.869Z,,,,48.8,,,
2018-02-01T13:14:58.873Z,,50,,48.7,49.3,,
2018-02-01T13:15:08.890Z,,,,48.6,,,
2018-02-01T13:15:18.880Z,,50,,48.5,48.9,,
2018-02-01T13:15:28.869Z,,50,,,48.7,,
2018-02-01T13:15:38.900Z,0,,,,,,0
2018-02-01T13:15:48.875Z,,50,,,48.4,,
2018-02-01T13:15:58.868Z,,50,,,48.2,,
2018-02-01T13:16:08.869Z,,,,48.3,,,
2018-02-01T13:16:18.893Z,1,50,,,47.8,0,0
2018-02-01T13:16:28.869Z,0,50,49,46.3,43,,0
2018-02-01T13:16:38.869Z,,50,,45.4,42.7,,
2018-02-01T13:16:48.901Z,,,,45.3,,,
2018-02-01T13:16:58.871Z,,50,,,42.4,,
2018-02-01T13:17:08.868Z,,,,45.2,,,
2018-02-01T13:17:18.868Z,,50,,,42.2,,
2018-02-01T13:17:28.876Z,,50,,,42.1,,
2018-02-01T13:17:38.873Z,0,50,0,44.4,44.4,0,0
2018-02-01T13:17:48.871Z,,50,,43.9,43,,
2018-02-01T13:17:58.870Z,,,,43.8,,,
2018-02-01T13:18:08.868Z,,50,,43.7,42.7,,
2018-02-01T13:18:18.877Z,,50,,,42.6,,
2018-02-01T13:18:38.870Z,,50,,43.6,42.3,,
2018-02-01T13:18:48.892Z,,50,,,42.2,,
2018-02-01T13:18:58.881Z,,,,,,5,
2018-02-01T13:19:08.871Z,,50,,43.5,42,,
2018-02-01T13:19:18.961Z,,50,,,41.9,,
2018-02-01T13:19:28.872Z,,50,,,41.8,,
2018-02-01T13:19:48.884Z,,50,,43.4,41.6,,
2018-02-01T13:19:58.878Z,,50,,,41.5,,
2018-02-01T13:20:18.884Z,,50,,,41.3,,
2018-02-01T13:20:28.890Z,,50,,,41.1,,
2018-02-01T13:20:48.902Z,,50,,,40.8,,
2018-02-01T13:20:58.890Z,,50,,,40.7,,
2018-02-01T13:21:08.872Z,,,,43.3,,,
2018-02-01T13:21:18.877Z,,50,,,40.5,,
2018-02-01T13:21:28.870Z,,50,,,40.4,,
2018-02-01T13:21:48.874Z,,50,,,40.2,,
2018-02-01T13:21:58.869Z,,50,,,40.1,,
2018-02-01T13:22:18.868Z,,50,,,39.9,,
2018-02-01T13:22:28.868Z,,50,,,39.8,,
2018-02-01T13:22:48.935Z,,50,,43.2,39.6,,
2018-02-01T13:22:58.868Z,,50,,,39.5,,
2018-02-01T13:23:18.874Z,,50,,,39.3,,
2018-02-01T13:23:28.885Z,,50,,,39.2,,
2018-02-01T13:23:48.867Z,,50,,43.1,38.9,,
2018-02-01T13:23:58.867Z,,50,,,38.8,,
2018-02-01T13:24:18.868Z,,50,,,38.6,,
2018-02-01T13:24:28.869Z,,50,,,38.5,,
2018-02-01T13:24:38.869Z,,,,43,,,
2018-02-01T13:24:48.883Z,,50,,,38.3,,
2018-02-01T13:24:58.877Z,,50,,,38.3,,
2018-02-01T13:25:08.881Z,,50,,42.9,38.2,,
2018-02-01T13:25:18.869Z,,50,,,38.1,,
2018-02-01T13:25:38.873Z,,50,,,37.9,,
2018-02-01T13:25:48.892Z,,50,,,37.8,,
2018-02-01T13:25:58.885Z,,50,,42.8,37.7,,
2018-02-01T13:26:08.869Z,0,,,,,59,2
2018-02-01T13:26:18.882Z,,50,,,37.6,,
2018-02-01T13:26:28.867Z,,50,,,37.5,,
2018-02-01T13:26:48.867Z,,50,,42.7,37.3,,
2018-02-01T13:26:58.867Z,,50,,,37.3,,
2018-02-01T13:27:18.868Z,,50,,,37.1,,
2018-02-01T13:27:28.867Z,,50,,,36.9,,
2018-02-01T13:27:38.869Z,,,,42.6,,,
2018-02-01T13:27:48.867Z,,50,,,36.8,,
2018-02-01T13:27:58.868Z,,50,,,36.7,,
2018-02-01T13:28:08.867Z,,,,42.4,,,
2018-02-01T13:28:18.867Z,,50,,,36.5,,
2018-02-01T13:28:28.868Z,,50,,,36.5,,
2018-02-01T13:28:48.881Z,,50,,,36.3,,
2018-02-01T13:28:58.870Z,0,50,45,43.2,36.3,,2
2018-02-01T13:29:08.868Z,,50,31,45.5,36.2,,
2018-02-01T13:29:18.940Z,,50,30,36.9,36.1,,
2018-02-01T13:29:28.885Z,,50,29,33.9,36,,
2018-02-01T13:29:38.868Z,,50,30,31.4,36,,
2018-02-01T13:29:48.887Z,,,30,29.8,,,
2018-02-01T13:29:58.868Z,,50,29,29.3,35.8,,
2018-02-01T13:30:08.867Z,,50,,29.8,35.8,,
2018-02-01T13:30:18.867Z,,50,30,30.2,35.7,,
2018-02-01T13:30:28.868Z,,,29,30.4,,,
2018-02-01T13:30:38.867Z,,50,30,30.5,35.6,,
2018-02-01T13:30:48.867Z,,50,,,35.5,,
2018-02-01T13:30:58.868Z,,,29,30.7,,,
2018-02-01T13:31:08.878Z,,50,,30.8,35.4,,
2018-02-01T13:31:18.867Z,,50,,31.1,35.3,,
2018-02-01T13:31:28.868Z,,,30,31.3,,,
2018-02-01T13:31:38.867Z,,50,29,31.6,35.2,,
2018-02-01T13:31:48.867Z,,50,,31.9,35.1,,
2018-02-01T13:31:58.869Z,,,29,32.1,,,
2018-02-01T13:32:08.868Z,,50,,32.3,34.9,,
2018-02-01T13:32:18.867Z,,50,,32.5,34.8,,
2018-02-01T13:32:28.867Z,,50,,,34.8,,
2018-02-01T13:32:38.867Z,,50,30,33.1,34.7,,
2018-02-01T13:32:48.867Z,,,29,33.3,,,
2018-02-01T13:32:58.867Z,,50,,33.6,34.6,,
2018-02-01T13:33:08.869Z,,50,,,34.5,,
2018-02-01T13:33:18.867Z,,50,29,34,34.4,,
2018-02-01T13:33:28.867Z,,,,34.2,,,
2018-02-01T13:33:38.867Z,,50,,34.3,34.3,,
2018-02-01T13:33:48.868Z,0,50,0,34.3,34.3,,2
2018-02-01T13:33:58.884Z,,50,,31.7,34.2,,
2018-02-01T13:34:08.867Z,,,,30.4,,,
2018-02-01T13:34:18.868Z,,50,,30,34.1,,
2018-02-01T13:34:28.867Z,,,,29.8,,,
2018-02-01T13:34:38.867Z,,50,,,34,,
2018-02-01T13:34:48.870Z,,50,,,33.9,,
2018-02-01T13:34:58.868Z,,,,29.8,,,
2018-02-01T13:35:08.867Z,,50,,29.6,33.8,,
2018-02-01T13:35:18.867Z,,50,,29.5,33.8,,
2018-02-01T13:35:28.867Z,,50,,,33.7,,
2018-02-01T13:35:38.867Z,,,,29.4,,,
2018-02-01T13:35:48.867Z,,50,,29.3,33.6,,
2018-02-01T13:35:58.867Z,,50,,,33.6,,
2018-02-01T13:36:18.879Z,,50,,29.4,33.5,,
2018-02-01T13:36:28.867Z,,50,,,33.4,,
2018-02-01T13:36:38.869Z,,,,29.3,,,
2018-02-01T13:36:48.868Z,,50,,,33.3,,
2018-02-01T13:37:08.868Z,,50,,,33.2,,
2018-02-01T13:37:18.881Z,,50,,,33.1,,
2018-02-01T13:37:28.871Z,,50,,,33.1,,
2018-02-01T13:37:48.867Z,,50,,,32.9,,
2018-02-01T13:37:58.868Z,,50,,,32.8,,
2018-02-01T13:38:08.873Z,,,,29.4,,,
2018-02-01T13:38:18.869Z,,50,,,32.8,,
2018-02-01T13:38:28.925Z,,50,,,32.7,,
2018-02-01T13:38:48.867Z,,50,,29.6,32.6,,
2018-02-01T13:38:58.867Z,,50,,,32.6,,
2018-02-01T13:39:08.866Z,,50,,30,32.5,,
2018-02-01T13:39:18.909Z,0,50,45,30,32.5,,2
2018-02-01T13:39:28.867Z,0,50,34,35.5,32.4,59,2
2018-02-01T13:39:38.869Z,,50,29,36.3,32.4,,
2018-02-01T13:39:48.867Z,,,,35.4,,,
2018-02-01T13:39:58.867Z,,50,,34.5,32.3,,
2018-02-01T13:40:08.866Z,0,50,0,32.8,32.2,,2
2018-02-01T13:40:18.867Z,,50,,30.5,32.2,,
2018-02-01T13:40:28.866Z,,,,29.4,,,
2018-02-01T13:40:38.867Z,,50,,29.2,32.1,,
2018-02-01T13:40:48.885Z,,50,,29.4,32.1,,
2018-02-01T13:40:58.866Z,,50,,,32,,
2018-02-01T13:41:08.867Z,,,,29.6,,,
2018-02-01T13:41:18.877Z,,50,,29.8,31.9,,
2018-02-01T13:41:28.867Z,,50,,,31.9,,
2018-02-01T13:41:38.869Z,,,,29.6,,,
2018-02-01T13:41:48.866Z,,50,,29.5,31.8,,
2018-02-01T13:41:58.867Z,,50,,,31.8,,
2018-02-01T13:42:08.866Z,,,,29.3,,,
2018-02-01T13:42:18.867Z,,50,,,31.6,,
2018-02-01T13:42:28.866Z,,50,,,31.6,,
2018-02-01T13:42:48.866Z,,50,,,31.5,,
2018-02-01T13:42:58.866Z,,50,,,31.5,,
2018-02-01T13:43:08.877Z,,50,,,31.4,,
2018-02-01T13:43:18.866Z,,50,,,31.4,,
2018-02-01T13:43:38.866Z,,50,,,31.3,,
2018-02-01T13:43:48.866Z,,50,,,31.3,,
2018-02-01T13:44:08.866Z,,50,,,31.2,,
2018-02-01T13:44:18.867Z,,50,,,31.2,,
2018-02-01T13:44:28.866Z,,50,,,31,,
2018-02-01T13:44:48.882Z,,50,,,31,,
2018-02-01T13:44:58.866Z,,50,,,30.9,,
2018-02-01T13:45:18.867Z,,50,,,30.9,,
2018-02-01T13:45:28.867Z,,50,,,30.8,,
2018-02-01T13:45:38.866Z,,,,29.4,,,
2018-02-01T13:45:48.870Z,,50,,,30.8,,
2018-02-01T13:45:58.868Z,,50,,,30.7,,
2018-02-01T13:46:08.866Z,,,,29.5,,,
2018-02-01T13:46:18.870Z,0,50,,29.6,30.7,5,0
2018-02-01T13:46:28.867Z,,,,29.8,,,
2018-02-01T13:46:38.866Z,,50,,,30.6,,
2018-02-01T13:46:48.879Z,0,50,,29.9,30.6,59,2
2018-02-01T13:46:58.879Z,0,50,,30,30.6,5,0
2018-02-01T13:47:18.866Z,,50,,30.1,30.4,,
2018-02-01T13:47:28.867Z,,50,,,30.4,,
2018-02-01T13:47:38.866Z,,,,30.3,,,
2018-02-01T13:47:48.866Z,,50,,30.4,30.3,,
2018-02-01T13:47:58.867Z,,50,,,30.3,,
2018-02-01T13:48:08.868Z,,,,30.5,,,
2018-02-01T13:48:18.867Z,,50,,30.6,30.2,,
2018-02-01T13:48:28.866Z,1,50,,30.7,30.2,0,0
2018-02-01T13:48:38.867Z,1,50,37,31.3,30.9,,0
2018-02-01T13:48:48.874Z,0,,0,32.6,,,0
2018-02-01T13:48:58.871Z,,50,,32.2,32.6,,
2018-02-01T13:49:08.868Z,,50,,,32.5,,
2018-02-01T13:49:18.866Z,,50,,,32.4,,
2018-02-01T13:49:38.878Z,,50,,,32.4,,
2018-02-01T13:49:48.868Z,,50,,,32.3,,
2018-02-01T13:49:58.883Z,,,,,,5,
2018-02-01T13:50:08.871Z,,50,,,32.2,,
2018-02-01T13:50:18.866Z,,50,,,32.2,,
2018-02-01T13:50:28.920Z,,50,,,32.2,,
2018-02-01T13:50:48.868Z,,50,,,32.1,,
2018-02-01T13:51:06.533Z,,50,,,32,,
2018-02-01T13:51:08.866Z,,,,32.1,,,
2018-02-01T13:51:18.868Z,,50,,32.2,31.9,,
2018-02-01T13:51:28.874Z,,50,,,31.9,,
2018-02-01T13:51:38.870Z,,,,32.1,,,
2018-02-01T13:51:48.900Z,,50,,,31.8,,
2018-02-01T13:51:58.910Z,,50,,,31.8,,
2018-02-01T13:52:18.867Z,,50,,,31.6,,
2018-02-01T13:52:29.542Z,,50,,,31.5,,
2018-02-01T13:52:48.866Z,,50,,,31.5,,
2018-02-01T13:52:58.976Z,,50,,,31.4,,
2018-02-01T13:53:18.953Z,,50,,,31.4,,
2018-02-01T13:53:28.955Z,,50,,,31.3,,
2018-02-01T13:53:38.938Z,,50,,,31.3,,
2018-02-01T13:53:48.867Z,0,,,,,59,2
2018-02-01T13:53:58.870Z,,50,,32,31.2,,
2018-02-01T13:54:08.872Z,,50,,,31,,
2018-02-01T13:54:18.886Z,0,50,,,31,5,0
2018-02-01T13:54:28.868Z,,50,,,31,,
2018-02-01T13:54:38.866Z,0,,,,,59,2
2018-02-01T13:54:48.882Z,,50,,,30.9,,
2018-02-01T13:54:58.869Z,,50,,,30.9,,
2018-02-01T13:55:18.867Z,,50,,,30.8,,
2018-02-01T13:55:28.880Z,,50,,,30.8,,
2018-02-01T13:55:48.878Z,,50,,,30.7,,
2018-02-01T13:55:58.916Z,,50,,,30.6,,
2018-02-01T13:56:18.866Z,,50,,,30.6,,
2018-02-01T13:56:28.962Z,,50,,31.9,30.4,,
2018-02-01T13:56:38.960Z,,50,,31.9,30.4,,
2018-02-01T13:56:48.958Z,,50,,31.9,30.4,,
2018-02-01T13:57:08.953Z,,50,,,30.3,,
2018-02-01T13:57:18.945Z,,50,,,30.3,,
2018-02-01T13:57:28.954Z,,50,,,30.2,,
2018-02-01T13:57:48.963Z,,50,,,30.2,,
2018-02-01T13:57:58.965Z,,50,,,30.2,,
2018-02-01T13:58:18.944Z,,50,,,30.1,,
2018-02-01T13:58:28.972Z,,50,,,30.1,,
2018-02-01T13:58:48.866Z,,50,,,30,,
2018-02-01T13:58:58.876Z,,50,,,30,,
2018-02-01T13:59:18.866Z,,50,,,29.8,,
2018-02-01T13:59:28.866Z,,50,,,29.8,,
2018-02-01T13:59:38.876Z,,,,31.8,,,
2018-02-01T13:59:48.870Z,,50,,,29.7,,
2018-02-01T13:59:58.877Z,,50,,,29.7,,
2018-02-01T14:00:18.879Z,,50,,,29.6,,
2018-02-01T14:00:28.945Z,0,,,,,5,0
2018-02-01T14:00:38.869Z,,50,,,29.6,,
2018-02-01T14:00:48.869Z,,50,,,29.6,,
2018-02-01T14:01:08.866Z,,50,,,29.5,,
2018-02-01T14:01:18.871Z,,50,,,29.5,,
2018-02-01T14:01:28.868Z,,50,,,29.5,,
2018-02-01T14:01:38.866Z,,,,31.7,,,
2018-02-01T14:01:48.867Z,,50,,,29.3,,
2018-02-01T14:01:58.868Z,,50,,,29.3,,
2018-02-01T14:02:18.887Z,,50,,,29.2,,
2018-02-01T14:02:28.886Z,,50,,,29.2,,
2018-02-01T14:02:48.867Z,,50,,,29.2,,
2018-02-01T14:02:58.866Z,0,50,45,32,29.2,59,2
2018-02-01T14:03:08.882Z,,50,35,37.3,29.1,,
2018-02-01T14:03:18.876Z,,50,30,35.1,29.1,,
2018-02-01T14:03:28.876Z,,50,30,33.6,29.1,,
2018-02-01T14:03:38.866Z,,50,,32.1,29.1,,
2018-02-01T14:03:48.888Z,,,30,31.3,,,
2018-02-01T14:03:58.874Z,,50,29,31.2,29,,
2018-02-01T14:04:08.892Z,,50,,,29,,
2018-02-01T14:04:18.865Z,,50,29,31.9,29,,
2018-02-01T14:04:28.885Z,,,,32.2,,,
2018-02-01T14:04:38.870Z,,50,,32.4,28.9,,
2018-02-01T14:04:48.873Z,,50,,,28.9,,
2018-02-01T14:04:58.868Z,,,,32.7,,,
2018-02-01T14:05:08.876Z,,50,,32.9,28.9,,
2018-02-01T14:05:18.883Z,,50,,33.1,28.9,,
2018-02-01T14:05:28.884Z,,,,33.3,,,
2018-02-01T14:05:38.921Z,,50,30,33.5,28.7,,
2018-02-01T14:05:48.865Z,,50,,,28.7,,
2018-02-01T14:05:58.866Z,,,30,33.8,,,
2018-02-01T14:06:08.945Z,,50,29,34,28.7,,
2018-02-01T14:06:18.894Z,,50,30,34.2,28.7,,
2018-02-01T14:06:28.896Z,,50,,,28.6,,
2018-02-01T14:06:38.880Z,,,30,34.5,,,
2018-02-01T14:06:48.925Z,,50,29,34.7,28.6,,
2018-02-01T14:06:58.873Z,,50,0,34.9,28.6,,
2018-02-01T14:07:08.867Z,0,50,,33.4,28.6,,2
2018-02-01T14:07:18.866Z,,50,,31.3,28.6,,
2018-02-01T14:07:28.868Z,,50,,30.5,28.6,,
2018-02-01T14:07:38.888Z,,,,30.3,,,
2018-02-01T14:07:48.881Z,,50,,30.2,28.5,,
2018-02-01T14:07:58.866Z,,50,,,28.5,,
2018-02-01T14:08:18.880Z,,50,,,28.5,,
2018-02-01T14:08:28.900Z,,50,,,28.5,,
2018-02-01T14:08:38.916Z,,,,30.1,,,
2018-02-01T14:08:48.882Z,,50,,30,28.5,,
2018-02-01T14:08:58.871Z,,50,,29.9,28.5,,
2018-02-01T14:09:08.870Z,,50,,30,28.5,,
2018-02-01T14:09:18.865Z,,50,,,28.4,,
2018-02-01T14:09:38.865Z,,50,,,28.4,,
2018-02-01T14:09:48.885Z,,50,,,28.4,,
2018-02-01T14:09:58.910Z,,50,,29.9,28.4,,
2018-02-01T14:10:08.877Z,,50,,29.9,28.4,,
2018-02-01T14:10:18.882Z,,50,,29.9,28.4,,
2018-02-01T14:10:38.874Z,,50,,29.9,28.4,,
2018-02-01T14:10:48.865Z,,50,,,28.4,,
2018-02-01T14:10:58.940Z,,50,,,28.3,,
2018-02-01T14:11:18.882Z,,50,,29.9,28.3,,
2018-02-01T14:11:28.890Z,,50,,29.9,28.3,,
2018-02-01T14:11:38.865Z,0,50,,30,28.3,5,0
2018-02-01T14:11:48.865Z,,50,,30,28.3,,
2018-02-01T14:11:58.871Z,,50,,30,28.3,,
2018-02-01T14:12:18.869Z,,50,,,28.3,,
2018-02-01T14:12:28.865Z,,50,,,28.1,,
2018-02-01T14:12:48.880Z,,50,,,28.1,,
2018-02-01T14:12:58.864Z,,50,,,28.1,,
2018-02-01T14:13:18.870Z,,50,,,28.1,,
2018-02-01T14:13:28.867Z,,50,,,28.1,,
2018-02-01T14:13:48.877Z,,50,,30.1,28.1,,
2018-02-01T14:13:58.867Z,,50,,,28.1,,
2018-02-01T14:14:18.890Z,,50,,,28,,
2018-02-01T14:14:28.864Z,,50,,,28,,
2018-02-01T14:14:38.917Z,,,,30.2,,,
2018-02-01T14:14:48.866Z,,50,,,28,,
2018-02-01T14:14:58.864Z,,50,,,28,,
2018-02-01T14:15:18.881Z,,50,,,28,,
2018-02-01T14:15:28.864Z,,50,,,28,,
2018-02-01T14:15:48.863Z,,50,,,28,,
2018-02-01T14:15:58.864Z,,50,,,28,,
2018-02-01T14:16:08.867Z,,,,30.3,,,
2018-02-01T14:16:18.868Z,,50,,,27.9,,
2018-02-01T14:16:28.863Z,,50,,,27.9,,
2018-02-01T14:16:48.866Z,,50,,,27.9,,
2018-02-01T14:16:58.864Z,,50,,,27.9,,
2018-02-01T14:17:18.863Z,,50,,,27.9,,
2018-02-01T14:17:28.863Z,,50,,,27.9,,
2018-02-01T14:17:48.865Z,,50,,,27.9,,
2018-02-01T14:17:58.879Z,,50,,,27.8,,
2018-02-01T14:18:18.876Z,,50,,,27.8,,
2018-02-01T14:18:28.862Z,,50,,,27.8,,
2018-02-01T14:18:48.862Z,,50,,,27.8,,
2018-02-01T14:18:58.864Z,,50,,,27.8,,
2018-02-01T14:19:18.869Z,,50,,,27.8,,
2018-02-01T14:19:28.878Z,,50,,,27.8,,
2018-02-01T14:19:48.896Z,,50,,,27.7,,
2018-02-01T14:19:58.890Z,,50,,,27.7,,
2018-02-01T14:20:18.890Z,,50,,,27.7,,
2018-02-01T14:20:28.862Z,,50,,,27.7,,
2018-02-01T14:20:48.862Z,,50,,,27.7,,
2018-02-01T14:20:58.861Z,,50,,,27.7,,
2018-02-01T14:21:18.862Z,,50,,,27.7,,
2018-02-01T14:21:28.863Z,,50,,,27.5,,
2018-02-01T14:21:48.861Z,,50,,,27.5,,
2018-02-01T14:21:58.865Z,,50,,,27.5,,
2018-02-01T14:22:18.864Z,,50,,,27.5,,
2018-02-01T14:22:28.862Z,,50,,,27.5,,
2018-02-01T14:22:48.872Z,,50,,30.2,27.5,,
2018-02-01T14:22:58.865Z,,50,,,27.5,,
2018-02-01T14:23:18.861Z,,50,,,27.5,,
2018-02-01T14:23:28.865Z,,50,,,27.5,,
2018-02-01T14:23:48.887Z,,50,,,27.4,,
2018-02-01T14:23:58.862Z,,50,,,27.4,,
2018-02-01T14:24:18.869Z,,50,,,27.4,,
2018-02-01T14:24:28.934Z,,50,,,27.4,,
2018-02-01T14:24:38.904Z,,50,,,27.4,,
2018-02-01T14:24:48.861Z,1,50,29,30.9,30.7,0,0
2018-02-01T14:24:58.861Z,,50,53,33.1,32.6,,
2018-02-01T14:25:08.867Z,0,,0,34,,,0
2018-02-01T14:25:18.861Z,,50,,33.8,33.4,,
2018-02-01T14:25:38.870Z,,50,,,33.4,,
2018-02-01T14:25:48.873Z,,50,,,33.3,,
2018-02-01T14:25:58.889Z,,50,,,33.2,,
2018-02-01T14:26:08.861Z,,,,,,5,
2018-02-01T14:26:18.869Z,,50,,,33.1,,
2018-02-01T14:26:28.865Z,,50,,,33.1,,
2018-02-01T14:26:38.861Z,,,,33.7,,,
2018-02-01T14:26:48.883Z,,50,,,32.8,,
2018-02-01T14:26:58.860Z,,50,,,32.8,,
2018-02-01T14:27:18.860Z,,50,,,32.7,,
2018-02-01T14:27:28.862Z,,50,,,32.6,,
2018-02-01T14:27:48.886Z,,50,,,32.5,,
2018-02-01T14:27:58.859Z,,50,,,32.5,,
2018-02-01T14:28:08.861Z,,,,33.6,,,
2018-02-01T14:28:18.862Z,,50,,33.7,32.4,,
2018-02-01T14:28:28.860Z,,50,,,32.3,,
2018-02-01T14:28:38.861Z,,,,33.6,,,
2018-02-01T14:28:48.859Z,,50,,,32.2,,
2018-02-01T14:28:58.859Z,,50,,,32.2,,
2018-02-01T14:29:18.872Z,,50,,,32.1,,
2018-02-01T14:29:28.883Z,,50,,,32,,
2018-02-01T14:29:48.859Z,,50,,33.5,31.9,,
2018-02-01T14:29:58.859Z,,50,,,31.9,,
2018-02-01T14:30:18.859Z,,50,,,31.8,,
2018-02-01T14:30:28.859Z,,50,,,31.8,,
2018-02-01T14:30:48.861Z,,50,,,31.6,,
2018-02-01T14:30:58.864Z,,50,,,31.5,,
2018-02-01T14:31:18.859Z,,50,,,31.4,,
2018-02-01T14:31:28.859Z,,50,,,31.4,,
2018-02-01T14:31:38.859Z,,,,33.4,,,
2018-02-01T14:31:48.858Z,,50,,,31.3,,
2018-02-01T14:31:58.860Z,,50,,,31.3,,
2018-02-01T14:32:18.861Z,,50,,,31.2,,
2018-02-01T14:32:28.858Z,,50,,,31.2,,
2018-02-01T14:32:48.858Z,,50,,,31,,
2018-02-01T14:32:58.858Z,,50,,,30.9,,
2018-02-01T14:33:08.858Z,,,,33.3,,,
2018-02-01T14:33:18.858Z,,50,,,30.9,,
2018-02-01T14:33:28.858Z,,50,,,30.8,,
2018-02-01T14:33:48.858Z,,50,,,30.8,,
2018-02-01T14:33:58.858Z,,50,,,30.7,,
2018-02-01T14:34:18.861Z,,50,,,30.6,,
2018-02-01T14:34:28.858Z,,50,,,30.6,,
2018-02-01T14:34:48.858Z,,50,,33.2,30.4,,
2018-02-01T14:34:58.858Z,,50,,,30.4,,
2018-02-01T14:35:18.863Z,,50,,,30.4,,
2018-02-01T14:35:28.858Z,,50,,,30.3,,
2018-02-01T14:35:48.857Z,,50,,,30.3,,
2018-02-01T14:35:58.860Z,,50,,,30.2,,
2018-02-01T14:36:18.857Z,,50,,33.1,30.2,,
2018-02-01T14:36:28.857Z,,50,,,30.1,,
2018-02-01T14:36:48.861Z,,50,,,30.1,,
2018-02-01T14:36:58.860Z,,50,,,30,,
2018-02-01T14:37:18.859Z,,50,,,30,,
2018-02-01T14:37:28.857Z,,50,,,29.8,,
2018-02-01T14:37:38.876Z,0,50,,,29.8,59,2
2018-02-01T14:37:48.857Z,0,50,,,29.8,5,0
2018-02-01T14:37:58.867Z,0,50,,33.1,29.7,59,2
2018-02-01T14:38:08.884Z,,,,32.9,,,
2018-02-01T14:38:18.864Z,,50,,,29.7,,
2018-02-01T14:38:28.857Z,,50,,,29.7,,
2018-02-01T14:38:48.856Z,,50,,,29.6,,
2018-02-01T14:38:58.857Z,,50,,,29.6,,
2018-02-01T14:39:18.857Z,,50,,,29.5,,
2018-02-01T14:39:28.857Z,0,50,0,32.9,29.5,59,2
2018-02-01T14:39:38.856Z,,,,32.9,,,
2018-02-01T14:39:48.856Z,,50,,32.8,29.3,,
2018-02-01T14:39:58.856Z,,50,,,29.3,,
2018-02-01T14:40:08.859Z,,50,,,29.3,,
2018-02-01T14:40:18.857Z,0,50,44,33.6,29.3,,2
2018-02-01T14:40:28.857Z,,,34,38.5,,,
2018-02-01T14:40:38.856Z,,50,29,35.3,29.2,,
2018-02-01T14:40:48.875Z,,50,29,33.4,29.2,,
2018-02-01T14:40:58.857Z,,50,30,31.2,29.2,,
2018-02-01T14:41:08.858Z,,,29,30.6,,,
2018-02-01T14:41:18.857Z,,50,30,30.2,29.1,,
2018-02-01T14:41:28.856Z,,50,,,29.1,,
2018-02-01T14:41:38.892Z,,,29,31.2,,,
2018-02-01T14:41:48.868Z,,50,,31.5,29.1,,
2018-02-01T14:41:58.899Z,,50,,,29,,
2018-02-01T14:42:08.870Z,,,30,31.9,,,
2018-02-01T14:42:18.864Z,,50,30,32,29,,
2018-02-01T14:42:28.870Z,,,,32.2,,,
2018-02-01T14:42:38.856Z,,50,29,32.4,29,,
2018-02-01T14:42:48.868Z,,50,,,28.9,,
2018-02-01T14:42:58.877Z,,,29,32.7,,,
2018-02-01T14:43:08.856Z,,50,,32.9,28.9,,
2018-02-01T14:43:18.868Z,,50,29,33.2,28.9,,
2018-02-01T14:43:28.880Z,,,30,33.4,,,
2018-02-01T14:43:38.857Z,,50,29,33.6,28.7,,
2018-02-01T14:43:48.896Z,,50,,,28.7,,
2018-02-01T14:43:58.857Z,,50,30,33.9,28.7,,
2018-02-01T14:44:08.856Z,,,29,34.1,,,
2018-02-01T14:44:18.859Z,,50,,34.3,28.7,,
2018-02-01T14:44:28.859Z,,50,,,28.7,,
2018-02-01T14:44:38.856Z,,,29,34.6,,,
2018-02-01T14:44:48.855Z,,50,,34.8,28.7,,
2018-02-01T14:44:58.856Z,,,30,35.1,,,
2018-02-01T14:45:08.855Z,,50,29,35.2,28.6,,
2018-02-01T14:45:18.864Z,,50,,35.4,28.6,,
2018-02-01T14:45:28.872Z,,50,,,28.6,,
2018-02-01T14:45:38.855Z,,,29,35.7,,,
2018-02-01T14:45:48.856Z,,50,30,35.9,28.6,,
2018-02-01T14:45:58.856Z,,,29,36.1,,,
