Time,HwActive,PrimT,PrimTSet,HwTOutlet,ChActive,ActPow,HwTSet
2017-12-22T04:33:19.057Z,,,,27.3,,,50
2017-12-22T04:33:29.057Z,,31.9,,27.3,,,50
2017-12-22T04:33:39.058Z,,,,27.3,,,50
2017-12-22T04:33:49.057Z,,,,27.3,,,50
2017-12-22T04:33:59.057Z,,31.8,,27.3,,,50
2017-12-22T04:34:09.113Z,,,,27.4,,,50
2017-12-22T04:34:19.124Z,,,,27.4,,,50
2017-12-22T04:34:29.057Z,,,,27.4,,,50
2017-12-22T04:34:39.058Z,,,,27.4,,,50
2017-12-22T04:34:49.057Z,,31.7,,27.4,,,50
2017-12-22T04:34:59.057Z,,31.8,,27.4,,,50
2017-12-22T04:35:09.196Z,,,,27.4,,,50
2017-12-22T04:35:19.058Z,,31.7,,27.4,,,50
2017-12-22T04:35:29.057Z,,31.8,,27.4,,,50
2017-12-22T04:35:39.058Z,,,,27.4,,,50
2017-12-22T04:35:49.058Z,,31.7,,27.4,,,50
2017-12-22T04:35:59.058Z,,31.8,,27.4,,,50
2017-12-22T04:36:09.057Z,,,,27.4,,,50
2017-12-22T04:36:19.057Z,,,,27.4,,,50
2017-12-22T04:36:29.058Z,,,,27.4,,,50
2017-12-22T04:36:39.057Z,,,,27.4,,,50
2017-12-22T04:36:49.057Z,,,,27.4,,,50
2017-12-22T04:36:59.057Z,,,,27.4,,,50
2017-12-22T04:37:09.057Z,,,,27.4,,,50
2017-12-22T04:37:19.058Z,,,,27.4,,,50
2017-12-22T04:37:29.057Z,,,,27.4,,,50
2017-12-22T04:37:39.057Z,,31.9,,27.4,,,50
2017-12-22T04:37:49.057Z,,,,27.4,,,50
2017-12-22T04:37:59.057Z,,,,27.4,,,50
2017-12-22T04:38:09.057Z,,,,27.4,,,50
2017-12-22T04:38:19.058Z,,31.9,,27.4,,,50
2017-12-22T04:38:29.064Z,,32,,27.4,,,50
2017-12-22T04:38:39.057Z,,,,27.5,,,50
2017-12-22T04:38:49.057Z,,,,27.4,,,50
2017-12-22T04:38:59.057Z,,,,27.4,,,50
2017-12-22T04:39:09.057Z,,,,27.4,,,50
2017-12-22T04:39:19.057Z,,32.1,,27.5,,,50
2017-12-22T04:39:29.057Z,,,,27.4,,,50
2017-12-22T04:39:39.058Z,,,,27.5,,,50
2017-12-22T04:39:49.057Z,,,,27.5,,,50
2017-12-22T04:39:59.057Z,,,,27.5,,,50
2017-12-22T04:40:09.057Z,,,,27.5,,,50
2017-12-22T04:40:19.057Z,,,,27.5,,,50
2017-12-22T04:40:29.057Z,,,,27.4,,,50
2017-12-22T04:40:39.057Z,,,,27.5,,,50
2017-12-22T04:40:49.057Z,,32.2,,27.5,,,50
2017-12-22T04:40:59.057Z,,,,27.5,,,50
2017-12-22T04:41:09.057Z,,,,27.5,,,50
2017-12-22T04:41:19.057Z,,32.1,,27.5,,,50
2017-12-22T04:41:29.058Z,,32.2,,27.5,,,50
2017-12-22T04:41:39.057Z,,,,27.5,,,50
2017-12-22T04:41:49.057Z,,,,27.5,,,50
2017-12-22T04:41:59.057Z,,32.1,,27.5,,,50
2017-12-22T04:42:09.057Z,,,,27.5,,,50
2017-12-22T04:42:19.057Z,,,,27.5,,,50
2017-12-22T04:42:29.057Z,,,,27.5,,,50
2017-12-22T04:42:39.057Z,,32.2,,27.5,,,50
2017-12-22T04:42:49.074Z,,32.1,,27.5,,,50
2017-12-22T04:42:59.064Z,,,,27.5,,,50
2017-12-22T04:43:09.057Z,,,,27.5,,,50
2017-12-22T04:43:19.059Z,,,,27.5,,,50
2017-12-22T04:43:29.057Z,,,,27.5,,,50
2017-12-22T04:43:39.057Z,,,,27.5,,,50
2017-12-22T04:43:49.057Z,,,,27.5,,,50
2017-12-22T04:43:59.057Z,,,,27.5,,,50
2017-12-22T04:44:09.057Z,,,,27.5,,,50
2017-12-22T04:44:19.057Z,,,,27.5,,,50
2017-12-22T04:44:29.057Z,,,,27.4,,,50
2017-12-22T04:44:39.058Z,,,,27.5,,,50
2017-12-22T04:44:49.057Z,,,,27.5,,,50
2017-12-22T04:44:59.057Z,,,,27.5,,,50
2017-12-22T04:45:09.057Z,,,,27.5,,,50
2017-12-22T04:45:19.058Z,0,32,,27.5,2,45,50
2017-12-22T04:45:29.057Z,,38,,27.5,,33,50
2017-12-22T04:45:39.057Z,,37.7,,27.5,,29,50
2017-12-22T04:45:49.057Z,,36.6,,27.5,,,50
2017-12-22T04:45:59.057Z,,34.9,,27.5,,30,50
2017-12-22T04:46:09.057Z,,34.6,,27.5,,29,50
2017-12-22T04:46:19.057Z,,34.3,,27.5,,,50
2017-12-22T04:46:29.057Z,,34.6,,27.5,,30,50
2017-12-22T04:46:39.057Z,,35.1,,27.5,,29,50
2017-12-22T04:46:49.104Z,,35.4,,27.5,,30,50
2017-12-22T04:46:59.084Z,,35.6,,27.5,,29,50
2017-12-22T04:47:09.057Z,,35.7,,27.5,,,50
2017-12-22T04:47:19.057Z,0,34.5,,27.5,2,0,50
2017-12-22T04:47:29.057Z,,32.3,,27.5,,,50
2017-12-22T04:47:39.067Z,,31.4,,27.5,,,50
2017-12-22T04:47:49.057Z,,31.1,,27.5,,,50
2017-12-22T04:47:59.057Z,,30.9,,27.5,,,50
2017-12-22T04:48:09.057Z,,30.8,,27.5,,,50
2017-12-22T04:48:19.057Z,,,,27.5,,,50
2017-12-22T04:48:29.057Z,,,,27.5,,,50
2017-12-22T04:48:39.058Z,,30.7,,27.5,,,50
2017-12-22T04:48:49.057Z,,,,27.5,,,50
2017-12-22T04:48:59.057Z,,30.6,,27.5,,,50
2017-12-22T04:49:09.057Z,,,,27.5,,,50
2017-12-22T04:49:19.061Z,,,,27.5,,,50
2017-12-22T04:49:29.057Z,,,,27.5,,,50
2017-12-22T04:49:39.058Z,,,,27.5,,,50
2017-12-22T04:49:49.057Z,,,,27.5,,,50
2017-12-22T04:49:59.068Z,,30.5,,27.5,,,50
2017-12-22T04:50:09.057Z,,,,27.5,,,50
2017-12-22T04:50:19.057Z,,,,27.5,,,50
2017-12-22T04:50:29.057Z,,,,27.5,,,50
2017-12-22T04:50:39.057Z,,,,27.5,,,50
2017-12-22T04:50:49.057Z,,,,27.5,,,50
2017-12-22T04:50:59.057Z,,,,27.5,,,50
2017-12-22T04:51:09.057Z,,,,27.5,,,50
2017-12-22T04:51:19.057Z,,,,27.5,,,50
2017-12-22T04:51:29.057Z,,,,27.5,,,50
2017-12-22T04:51:39.057Z,,,,27.5,,,50
2017-12-22T04:51:49.057Z,,,,27.5,,,50
2017-12-22T04:51:59.057Z,,,,27.5,,,50
2017-12-22T04:52:09.057Z,,,,27.5,,,50
2017-12-22T04:52:19.057Z,,,,27.5,,,50
2017-12-22T04:52:29.070Z,,,,27.5,,,50
2017-12-22T04:52:39.057Z,,,,27.5,,,50
2017-12-22T04:52:49.057Z,,,,27.5,,,50
2017-12-22T04:52:59.057Z,,,,27.5,,,50
2017-12-22T04:53:09.057Z,,,,27.5,,,50
2017-12-22T04:53:19.056Z,,,,27.5,,,50
2017-12-22T04:53:29.057Z,,,,27.5,,,50
2017-12-22T04:53:39.057Z,,,,27.5,,,50
2017-12-22T04:53:49.057Z,,,,27.5,,,50
2017-12-22T04:53:59.057Z,,,,27.5,,,50
2017-12-22T04:54:09.057Z,,,,27.5,,,50
2017-12-22T04:54:19.057Z,,30.6,,27.5,,,50
2017-12-22T04:54:29.057Z,,,,27.5,,,50
2017-12-22T04:54:39.057Z,,,,27.5,,,50
2017-12-22T04:54:49.057Z,,,,27.5,,,50
2017-12-22T04:54:59.057Z,,,,27.5,,,50
2017-12-22T04:55:09.057Z,,,,27.5,,,50
2017-12-22T04:55:19.057Z,,,,27.5,,,50
2017-12-22T04:55:29.057Z,,,,27.5,,,50
2017-12-22T04:55:39.057Z,,,,27.5,,,50
2017-12-22T04:55:49.057Z,,30.7,,27.5,,,50
2017-12-22T04:55:59.057Z,,,,27.5,,,50
2017-12-22T04:56:09.057Z,,,,27.5,,,50
2017-12-22T04:56:19.057Z,,,,27.5,,,50
2017-12-22T04:56:29.057Z,,,,27.5,,,50
2017-12-22T04:56:39.057Z,,,,27.5,,,50
2017-12-22T04:56:49.057Z,,,,27.5,,,50
2017-12-22T04:56:59.057Z,,,,27.5,,,50
2017-12-22T04:57:09.057Z,,,,27.5,,,50
2017-12-22T04:57:19.057Z,,,,27.5,,,50
2017-12-22T04:57:29.057Z,,,,27.5,,,50
2017-12-22T04:57:39.057Z,,,,27.5,,,50
2017-12-22T04:57:49.057Z,,,,27.5,,,50
2017-12-22T04:57:59.057Z,,,,27.5,,,50
2017-12-22T04:58:09.057Z,,,,27.5,,,50
2017-12-22T04:58:19.057Z,,,,27.5,,,50
2017-12-22T04:58:29.057Z,,,,27.5,,,50
2017-12-22T04:58:39.057Z,,,,27.5,,,50
2017-12-22T04:58:49.057Z,,,,27.5,,,50
2017-12-22T04:58:59.057Z,,,,27.5,,,50
2017-12-22T04:59:09.057Z,,,,27.5,,,50
2017-12-22T04:59:19.058Z,,,,27.5,,,50
2017-12-22T04:59:29.057Z,,,,27.5,,,50
2017-12-22T04:59:39.057Z,,,,27.5,,,50
2017-12-22T04:59:49.057Z,,,,27.5,,,50
2017-12-22T04:59:59.057Z,,,,27.5,,,50
2017-12-22T05:00:09.057Z,,,,27.5,,,50
2017-12-22T05:00:19.057Z,,,,27.5,,,50
2017-12-22T05:00:29.057Z,,,,27.5,,,50
2017-12-22T05:00:39.082Z,,,,27.5,,,50
2017-12-22T05:00:49.057Z,,,,27.5,,,50
2017-12-22T05:00:59.057Z,,,,27.4,,,50
2017-12-22T05:01:09.057Z,,,,27.4,,,50
2017-12-22T05:01:19.057Z,,,,27.4,,,50
2017-12-22T05:01:29.057Z,,,,27.4,,,50
2017-12-22T05:01:39.057Z,,,,27.4,,,50
2017-12-22T05:01:49.056Z,,,,27.4,,,50
2017-12-22T05:01:59.057Z,,,,27.4,,,50
2017-12-22T05:02:09.057Z,,,,27.4,,,50
2017-12-22T05:02:19.057Z,,,,27.4,,,50
2017-12-22T05:02:29.059Z,,,,27.4,,,50
2017-12-22T05:02:39.057Z,,,,27.4,,,50
2017-12-22T05:02:49.074Z,,,,27.4,,,50
2017-12-22T05:02:59.057Z,,,,27.4,,,50
2017-12-22T05:03:09.057Z,,30.6,,27.4,,,50
2017-12-22T05:03:19.057Z,,,,27.4,,,50
2017-12-22T05:03:29.057Z,,30.7,,27.4,,,50
2017-12-22T05:03:39.057Z,,30.6,,27.4,,,50
2017-12-22T05:03:49.057Z,,,,27.4,,,50
2017-12-22T05:03:59.057Z,,,,27.4,,,50
2017-12-22T05:04:09.181Z,,,,27.4,,,50
2017-12-22T05:04:19.256Z,,,,27.4,,,50
2017-12-22T05:04:29.152Z,,,,27.4,,,50
2017-12-22T05:04:39.163Z,,,,27.4,,,50
2017-12-22T05:04:49.150Z,,,,27.4,,,50
2017-12-22T05:04:59.057Z,,,,27.4,,,50
2017-12-22T05:05:09.059Z,,,,27.4,,,50
2017-12-22T05:05:19.056Z,,,,27.4,,,50
2017-12-22T05:05:29.057Z,,,,27.4,,,50
2017-12-22T05:05:39.057Z,,,,27.4,,,50
2017-12-22T05:05:49.057Z,,,,27.3,,,50
2017-12-22T05:05:59.057Z,,,,27.3,,,50
2017-12-22T05:06:09.057Z,,,,27.3,,,50
2017-12-22T05:06:19.056Z,,,,27.3,,,50
2017-12-22T05:06:29.057Z,0,30.5,,27.3,2,,50
2017-12-22T05:06:39.070Z,,36.7,,27.3,,34,50
2017-12-22T05:06:49.057Z,,36.6,,27.3,,29,50
2017-12-22T05:06:59.057Z,,34.9,,27.3,,30,50
2017-12-22T05:07:09.056Z,,32.9,,27.3,,29,50
2017-12-22T05:07:19.061Z,,32.5,,27.3,,,50
2017-12-22T05:07:29.057Z,,32.4,,27.3,,,50
2017-12-22T05:07:39.061Z,,32.8,,27.3,,,50
2017-12-22T05:07:49.056Z,,33.3,,27.3,,29,50
2017-12-22T05:07:59.066Z,,33.6,,27.3,,,50
2017-12-22T05:08:09.057Z,,33.8,,27.3,,,50
2017-12-22T05:08:19.057Z,,34,,27.3,,30,50
2017-12-22T05:08:29.062Z,,34.2,,27.3,,29,50
2017-12-22T05:08:39.079Z,,34.4,,27.3,,,50
2017-12-22T05:08:49.067Z,,34.5,,27.3,,30,50
2017-12-22T05:08:59.057Z,,34.7,,27.3,,,50
2017-12-22T05:09:09.056Z,,34.9,,27.3,,29,50
2017-12-22T05:09:19.057Z,,35.1,,27.3,,30,50
2017-12-22T05:09:29.056Z,,35.3,,27.3,,,50
2017-12-22T05:09:39.057Z,,35.5,,27.3,,,50
2017-12-22T05:09:49.056Z,,35.6,,27.3,,29,50
2017-12-22T05:09:59.057Z,,35.8,,27.3,,,50
2017-12-22T05:10:09.056Z,,36,,27.3,,30,50
2017-12-22T05:10:19.057Z,,36.1,,27.3,,29,50
2017-12-22T05:10:29.058Z,,36.3,,27.3,,,50
2017-12-22T05:10:39.057Z,,36.5,,27.3,,,50
2017-12-22T05:10:49.056Z,,36.6,,27.3,,,50
2017-12-22T05:10:59.056Z,,36.8,,27.3,,,50
2017-12-22T05:11:09.057Z,,37.1,,27.4,,30,50
2017-12-22T05:11:19.057Z,,37.2,,27.4,,,50
2017-12-22T05:11:29.057Z,,37.5,,27.4,,29,50
2017-12-22T05:11:39.057Z,,37.6,,27.4,,,50
2017-12-22T05:11:49.092Z,,37.8,,27.4,,,50
2017-12-22T05:11:59.057Z,,38,,27.4,,,50
2017-12-22T05:12:09.056Z,,38.2,,27.4,,,50
2017-12-22T05:12:19.057Z,,38.3,,27.4,,,50
2017-12-22T05:12:29.056Z,,38.5,,27.4,,,50
2017-12-22T05:12:39.057Z,,38.7,,27.4,,,50
2017-12-22T05:12:49.057Z,,38.9,,27.4,,,50
2017-12-22T05:12:59.057Z,,39.1,,27.5,,30,50
2017-12-22T05:13:09.057Z,,39.3,,27.5,,29,50
2017-12-22T05:13:19.056Z,0,39.5,59,27.5,2,29,50
2017-12-22T05:13:29.057Z,,39.6,,27.5,,,50
2017-12-22T05:13:39.057Z,,39.8,,27.5,,30,50
2017-12-22T05:13:49.057Z,,40,,27.5,,29,50
2017-12-22T05:13:59.056Z,,40.1,,27.5,,30,50
2017-12-22T05:14:09.065Z,,40.3,,27.5,,29,50
2017-12-22T05:14:19.079Z,,40.5,,27.7,,,50
2017-12-22T05:14:29.056Z,,40.6,,27.7,,,50
2017-12-22T05:14:39.057Z,0,38.5,,27.7,2,0,50
2017-12-22T05:14:49.058Z,,36.5,,27.7,,,50
2017-12-22T05:14:59.075Z,,35.8,,27.7,,,50
2017-12-22T05:15:09.057Z,,35.6,,27.7,,,50
2017-12-22T05:15:19.057Z,,,,27.7,,,50
2017-12-22T05:15:29.056Z,,,,27.7,,,50
2017-12-22T05:15:39.057Z,,,,27.8,,,50
2017-12-22T05:15:49.057Z,,,,27.8,,,50
2017-12-22T05:15:59.057Z,,35.5,,27.8,,,50
2017-12-22T05:16:09.057Z,,35.4,,27.8,,,50
2017-12-22T05:16:19.056Z,,35.3,,27.8,,,50
2017-12-22T05:16:29.056Z,,35.2,,27.8,,,50
2017-12-22T05:16:39.057Z,,,,27.8,,,50
2017-12-22T05:16:49.057Z,,,,27.8,,,50
2017-12-22T05:16:59.056Z,,,,27.8,,,50
2017-12-22T05:17:09.057Z,,,,27.9,,,50
2017-12-22T05:17:19.056Z,,35.1,,27.9,,,50
2017-12-22T05:17:29.057Z,,,,27.9,,,50
2017-12-22T05:17:39.081Z,,,,27.9,,,50
2017-12-22T05:17:49.061Z,,35.1,,27.9,,,50
2017-12-22T05:17:59.056Z,,34.9,,27.9,,,50
2017-12-22T05:18:09.056Z,,,,27.9,,,50
2017-12-22T05:18:19.067Z,,,,27.9,,,50
2017-12-22T05:18:29.058Z,,,,27.9,,,50
2017-12-22T05:18:39.072Z,,,,27.9,,,50
2017-12-22T05:18:49.062Z,,,,28,,,50
2017-12-22T05:18:59.057Z,,,,28,,,50
2017-12-22T05:19:09.056Z,,,,28,,,50
2017-12-22T05:19:19.069Z,,,,28,,,50
2017-12-22T05:19:29.076Z,,,,28,,,50
2017-12-22T05:19:39.060Z,,,,28,,,50
2017-12-22T05:19:49.067Z,,,,28,,,50
2017-12-22T05:19:59.072Z,,,,28,,,50
2017-12-22T05:20:09.058Z,,,,28,,,50
2017-12-22T05:20:19.061Z,,,,28,,,50
2017-12-22T05:20:29.064Z,,,,28,,,50
2017-12-22T05:20:39.061Z,,35.1,,28,,,50
2017-12-22T05:20:49.059Z,,35.1,,28.1,,,50
2017-12-22T05:20:59.062Z,,,,28.1,,,50
2017-12-22T05:21:09.072Z,,,,28.1,,,50
2017-12-22T05:21:19.058Z,0,,5,28.1,0,,50
2017-12-22T05:21:29.073Z,0,35.2,59,28.1,2,,50
2017-12-22T05:21:39.057Z,0,,5,28.1,0,,50
2017-12-22T05:21:49.059Z,,,,28.1,,,50
2017-12-22T05:21:59.056Z,,,,28.1,,,50
2017-12-22T05:22:09.058Z,,,,28.1,,,50
2017-12-22T05:22:19.073Z,,35.3,,28.1,,,50
2017-12-22T05:22:29.056Z,,,,28.1,,,50
2017-12-22T05:22:39.067Z,,,,28.1,,,50
2017-12-22T05:22:49.059Z,,,,28.1,,,50
2017-12-22T05:22:59.070Z,,,,28.1,,,50
2017-12-22T05:23:09.062Z,,,,28.1,,,50
2017-12-22T05:23:19.056Z,,,,28.1,,,50
2017-12-22T05:23:29.057Z,,,,28.1,,,50
2017-12-22T05:23:39.069Z,,,,28.3,,,50
2017-12-22T05:23:49.056Z,,,,28.3,,,50
2017-12-22T05:23:59.056Z,,,,28.3,,,50
2017-12-22T05:24:09.057Z,,,,28.3,,,50
2017-12-22T05:24:19.056Z,,,,28.3,,,50
2017-12-22T05:24:29.059Z,,,,28.3,,,50
2017-12-22T05:24:39.057Z,,,,28.3,,,50
2017-12-22T05:24:49.056Z,0,,59,28.3,2,,50
2017-12-22T05:24:59.056Z,,,,28.3,,,50
2017-12-22T05:25:09.056Z,,,,28.3,,,50
2017-12-22T05:25:19.056Z,,,,28.3,,,50
2017-12-22T05:25:29.057Z,,,,28.3,,,50
2017-12-22T05:25:39.056Z,,,,28.3,,,50
2017-12-22T05:25:49.056Z,,,,28.3,,,50
2017-12-22T05:25:59.056Z,,,,28.3,,,50
2017-12-22T05:26:09.056Z,,,,28.3,,,50
2017-12-22T05:26:19.056Z,,,,28.3,,,50
2017-12-22T05:26:29.056Z,,,,28.3,,,50
2017-12-22T05:26:39.057Z,,,,28.3,,,50
2017-12-22T05:26:49.057Z,,35.2,,28.3,,,50
2017-12-22T05:26:59.056Z,,,,28.3,,,50
2017-12-22T05:27:09.056Z,,,,28.3,,,50
2017-12-22T05:27:19.060Z,,,,28.3,,,50
2017-12-22T05:27:29.056Z,,,,28.3,,,50
2017-12-22T05:27:39.056Z,,,,28.3,,,50
2017-12-22T05:27:49.056Z,,,,28.3,,,50
2017-12-22T05:27:59.056Z,,,,28.3,,,50
2017-12-22T05:28:09.056Z,,35.1,,28.3,,,50
2017-12-22T05:28:19.056Z,,,,28.3,,,50
2017-12-22T05:28:29.056Z,,,,28.3,,,50
2017-12-22T05:28:39.059Z,,,,28.3,,,50
2017-12-22T05:28:49.056Z,,,,28.3,,,50
2017-12-22T05:28:59.056Z,,,,28.3,,,50
2017-12-22T05:29:09.056Z,,,,28.3,,,50
2017-12-22T05:29:19.056Z,,,,28.3,,,50
2017-12-22T05:29:29.056Z,,,,28.3,,,50
2017-12-22T05:29:39.057Z,,34.9,,28.3,,,50
2017-12-22T05:29:49.056Z,,,,28.3,,,50
2017-12-22T05:29:59.058Z,,,,28.3,,,50
2017-12-22T05:30:09.059Z,,,,28.3,,,50
2017-12-22T05:30:19.062Z,,,,28.3,,,50
2017-12-22T05:30:29.075Z,,,,28.3,,,50
2017-12-22T05:30:39.056Z,,,,28.3,,,50
2017-12-22T05:30:49.075Z,,,,28.3,,,50
2017-12-22T05:30:59.069Z,,34.8,,28.3,,,50
2017-12-22T05:31:09.067Z,,,,28.3,,,50
2017-12-22T05:31:19.075Z,,,,28.3,,,50
2017-12-22T05:31:29.073Z,,,,28.3,,,50
2017-12-22T05:31:39.073Z,,,,28.3,,,50
2017-12-22T05:31:49.077Z,,,,28.3,,,50
2017-12-22T05:31:59.072Z,,,,28.3,,,50
2017-12-22T05:32:09.056Z,,,,28.3,,,50
2017-12-22T05:32:19.058Z,,,,28.3,,,50
2017-12-22T05:32:29.056Z,,,,28.3,,,50
2017-12-22T05:32:39.056Z,,34.7,,28.3,,,50
2017-12-22T05:32:49.056Z,,,,28.3,,,50
2017-12-22T05:32:59.056Z,,,,28.3,,,50
2017-12-22T05:33:09.056Z,,,,28.3,,,50
2017-12-22T05:33:19.056Z,,,,28.3,,,50
2017-12-22T05:33:29.057Z,,,,28.3,,,50
2017-12-22T05:33:39.056Z,,,,28.3,,,50
2017-12-22T05:33:49.071Z,,,,28.3,,,50
2017-12-22T05:33:59.056Z,,,,28.3,,,50
2017-12-22T05:34:09.056Z,,,,28.3,,,50
2017-12-22T05:34:19.056Z,,34.6,,28.3,,,50
2017-12-22T05:34:29.056Z,,,,28.3,,,50
2017-12-22T05:34:39.056Z,,,,28.3,,,50
2017-12-22T05:34:49.056Z,,,,28.3,,,50
2017-12-22T05:34:59.055Z,,,,28.3,,,50
2017-12-22T05:35:09.056Z,,,,28.3,,,50
2017-12-22T05:35:19.056Z,,,,28.3,,,50
2017-12-22T05:35:29.058Z,,,,28.3,,,50
2017-12-22T05:35:39.056Z,,,,28.3,,,50
2017-12-22T05:35:49.056Z,,,,28.3,,,50
2017-12-22T05:35:59.056Z,,,,28.3,,,50
2017-12-22T05:36:09.056Z,,34.5,,28.3,,,50
2017-12-22T05:36:19.056Z,,,,28.3,,,50
2017-12-22T05:36:29.056Z,,,,28.3,,,50
2017-12-22T05:36:39.057Z,,,,28.3,,,50
2017-12-22T05:36:49.065Z,,,,28.3,,,50
2017-12-22T05:36:59.056Z,,,,28.3,,,50
2017-12-22T05:37:09.056Z,,,,28.3,,,50
2017-12-22T05:37:19.056Z,,,,28.3,,,50
2017-12-22T05:37:29.056Z,,,,28.3,,,50
2017-12-22T05:37:39.057Z,,,,28.3,,,50
2017-12-22T05:37:49.056Z,,,,28.3,,,50
2017-12-22T05:37:59.057Z,,,,28.3,,,50
2017-12-22T05:38:09.056Z,,,,28.3,,,50
2017-12-22T05:38:19.056Z,,,,28.3,,,50
2017-12-22T05:38:29.056Z,,34.4,,28.3,,,50
2017-12-22T05:38:39.056Z,,,,28.3,,,50
2017-12-22T05:38:49.056Z,,,,28.3,,,50
2017-12-22T05:38:59.056Z,,,,28.3,,,50
2017-12-22T05:39:09.056Z,,,,28.3,,,50
2017-12-22T05:39:19.056Z,,,,28.3,,,50
2017-12-22T05:39:29.056Z,,,,28.1,,,50
2017-12-22T05:39:39.056Z,,,,28.3,,,50
2017-12-22T05:39:49.056Z,,,,28.1,,,50
2017-12-22T05:39:59.056Z,,,,28.1,,,50
2017-12-22T05:40:09.057Z,,,,28.1,,,50
2017-12-22T05:40:19.062Z,,,,28.1,,,50
2017-12-22T05:40:29.056Z,,,,28.1,,,50
2017-12-22T05:40:39.056Z,,34.3,,28.1,,,50
2017-12-22T05:40:49.056Z,0,34.3,5,28.1,0,,50
2017-12-22T05:40:59.056Z,,,,28.1,,,50
2017-12-22T05:41:09.057Z,,,,28.1,,,50
2017-12-22T05:41:19.071Z,,,,28.1,,,50
2017-12-22T05:41:29.056Z,,,,28.1,,,50
2017-12-22T05:41:39.056Z,,,,28.1,,,50
2017-12-22T05:41:49.058Z,,,,28.1,,,50
2017-12-22T05:41:59.056Z,,,,28.1,,,50
2017-12-22T05:42:09.056Z,,,,28.1,,,50
2017-12-22T05:42:19.056Z,,,,28.1,,,50
2017-12-22T05:42:29.056Z,,,,28.1,,,50
2017-12-22T05:42:39.067Z,,,,28.1,,,50
2017-12-22T05:42:49.056Z,,,,28.1,,,50
2017-12-22T05:42:59.056Z,,,,28.1,,,50
2017-12-22T05:43:09.056Z,,,,28.1,,,50
2017-12-22T05:43:19.084Z,,,,28.1,,,50
2017-12-22T05:43:29.056Z,,34.2,,28.1,,,50
2017-12-22T05:43:39.056Z,,,,28.1,,,50
2017-12-22T05:43:49.056Z,,,,28,,,50
2017-12-22T05:43:59.056Z,,,,28,,,50
2017-12-22T05:44:09.056Z,,,,28,,,50
2017-12-22T05:44:19.056Z,,,,28,,,50
2017-12-22T05:44:29.059Z,,,,28,,,50
2017-12-22T05:44:39.057Z,,,,28,,,50
2017-12-22T05:44:49.056Z,,,,28,,,50
2017-12-22T05:44:59.056Z,,,,28,,,50
2017-12-22T05:45:09.056Z,,,,28,,,50
2017-12-22T05:45:19.056Z,,,,28,,,50
2017-12-22T05:45:29.056Z,0,34.5,59,28,2,45,50
2017-12-22T05:45:39.066Z,0,38.7,5,28,0,0,50
2017-12-22T05:45:49.056Z,,32.5,,28,,,50
2017-12-22T05:45:59.056Z,0,30.4,59,28,2,,50
2017-12-22T05:46:09.056Z,0,28.3,5,32.9,0,,50
2017-12-22T05:46:19.056Z,0,26.7,59,32.9,2,,50
2017-12-22T05:46:29.056Z,0,26.4,5,32.9,0,,50
2017-12-22T05:46:39.167Z,0,26.5,59,32.9,2,,50
2017-12-22T05:46:49.176Z,,27,,32.8,,,50
2017-12-22T05:46:59.135Z,0,27.2,5,32.7,0,,50
2017-12-22T05:47:09.171Z,,27.5,,32.7,,,50
2017-12-22T05:47:19.112Z,,,,32.6,,,50
2017-12-22T05:47:29.056Z,,,,32.6,,,50
2017-12-22T05:47:39.056Z,,27.2,,32.5,,,50
2017-12-22T05:47:49.060Z,,,,32.4,,,50
2017-12-22T05:47:59.056Z,,27.1,,32.4,,,50
2017-12-22T05:48:09.056Z,,27.2,,32.3,,,50
2017-12-22T05:48:19.056Z,,,,32.3,,,50
2017-12-22T05:48:29.056Z,,,,32.2,,,50
2017-12-22T05:48:39.056Z,,,,32.2,,,50
2017-12-22T05:48:49.056Z,,,,32.1,,,50
2017-12-22T05:48:59.056Z,,27.1,,32,,,50
2017-12-22T05:49:09.058Z,,,,32,,,50
2017-12-22T05:49:19.109Z,,,,31.9,,,50
2017-12-22T05:49:29.056Z,,,,31.9,,,50
2017-12-22T05:49:39.056Z,,,,31.8,,,50
2017-12-22T05:49:49.056Z,,27.2,,31.8,,,50
2017-12-22T05:49:59.057Z,,,,31.6,,,50
2017-12-22T05:50:09.056Z,,,,31.6,,,50
2017-12-22T05:50:19.056Z,,27.1,,31.5,,,50
2017-12-22T05:50:29.056Z,,27.2,,31.5,,,50
2017-12-22T05:50:39.056Z,,,,31.4,,,50
2017-12-22T05:50:49.056Z,,,,31.4,,,50
2017-12-22T05:50:59.055Z,,,,31.4,,,50
2017-12-22T05:51:09.080Z,,,,31.3,,,50
2017-12-22T05:51:19.062Z,,,,31.3,,,50
2017-12-22T05:51:29.056Z,,,,31.2,,,50
2017-12-22T05:51:39.059Z,,,,31.2,,,50
2017-12-22T05:51:49.072Z,,,,31,,,50
2017-12-22T05:51:59.064Z,,,,31,,,50
2017-12-22T05:52:09.056Z,,,,30.9,,,50
2017-12-22T05:52:19.056Z,,,,30.9,,,50
2017-12-22T05:52:29.055Z,,,,30.9,,,50
2017-12-22T05:52:39.056Z,,27.3,,30.8,,,50
2017-12-22T05:52:49.056Z,,,,30.8,,,50
2017-12-22T05:52:59.056Z,,,,30.7,,,50
2017-12-22T05:53:09.056Z,,27.5,,30.7,,,50
2017-12-22T05:53:19.055Z,,,,30.7,,,50
2017-12-22T05:53:29.056Z,,27.6,,30.6,,,50
2017-12-22T05:53:39.056Z,,,,30.6,,,50
