Time,HwTOutlet,PrimT,HwTSet,PrimTSet,ChActive,HwActive,ActPow
2018-01-21T01:18:39.160Z,29.2,,50,,,,
2018-01-21T01:18:54.310Z,29.2,,50,,,,
2018-01-21T01:18:59.160Z,29.2,,50,,,,
2018-01-21T01:19:09.160Z,29.2,,50,,,,
2018-01-21T01:19:19.160Z,29.2,,50,,,,
2018-01-21T01:19:29.162Z,29.2,,50,,,,
2018-01-21T01:19:39.160Z,29.2,35.3,50,,,,
2018-01-21T01:19:49.160Z,29.2,35.4,50,,,,
2018-01-21T01:19:59.160Z,29.2,35.3,50,,,,
2018-01-21T01:20:09.160Z,29.2,,50,,,,
2018-01-21T01:20:19.160Z,29.2,,50,,,,
2018-01-21T01:20:29.160Z,29.2,,50,,,,
2018-01-21T01:20:39.160Z,29.2,,50,,,,
2018-01-21T01:20:49.160Z,29.2,,50,,,,
2018-01-21T01:20:59.160Z,29.2,,50,,,,
2018-01-21T01:21:09.160Z,29.2,,50,,,,
2018-01-21T01:21:19.160Z,29.2,,50,,,,
2018-01-21T01:21:29.160Z,29.2,35.2,50,,,,
2018-01-21T01:21:39.160Z,29.2,,50,,,,
2018-01-21T01:21:49.162Z,29.1,,50,,,,
2018-01-21T01:21:59.160Z,29.1,,50,,,,
2018-01-21T01:22:09.160Z,29.1,,50,,,,
2018-01-21T01:22:19.160Z,29.1,,50,,,,
2018-01-21T01:22:29.170Z,29.1,,50,,,,
2018-01-21T01:22:39.164Z,29.1,,50,,,,
2018-01-21T01:22:49.161Z,29.1,,50,,,,
2018-01-21T01:22:59.160Z,29.1,35.1,50,,,,
2018-01-21T01:23:09.163Z,29.1,,50,,,,
2018-01-21T01:23:19.233Z,29.1,,50,,,,
2018-01-21T01:23:29.160Z,29.1,,50,,,,
2018-01-21T01:23:39.238Z,29.1,,50,,,,
2018-01-21T01:23:49.160Z,29.1,,50,,,,
2018-01-21T01:23:59.160Z,29.1,,50,,,,
2018-01-21T01:24:09.160Z,29.1,,50,,,,
2018-01-21T01:24:19.160Z,29.1,,50,,,,
2018-01-21T01:24:29.160Z,29.1,34.9,50,,,,
2018-01-21T01:24:39.161Z,29.1,34.9,50,,,,
2018-01-21T01:24:49.162Z,29.1,,50,,,,
2018-01-21T01:24:59.160Z,29.1,,50,,,,
2018-01-21T01:25:09.160Z,29.1,,50,,,,
2018-01-21T01:25:19.160Z,29.1,,50,,,,
2018-01-21T01:25:29.160Z,29,,50,,,,
2018-01-21T01:25:39.160Z,29.1,,50,,,,
2018-01-21T01:25:49.161Z,29.1,,50,,,,
2018-01-21T01:25:59.161Z,29,,50,,,,
2018-01-21T01:26:09.160Z,29,34.8,50,,,,
2018-01-21T01:26:19.160Z,29,,50,,,,
2018-01-21T01:26:29.160Z,29,,50,,,,
2018-01-21T01:26:39.160Z,29,,50,,,,
2018-01-21T01:26:49.160Z,29,,50,,,,
2018-01-21T01:26:59.165Z,29,,50,,,,
2018-01-21T01:27:09.160Z,29,,50,,,,
2018-01-21T01:27:19.160Z,29,,50,,,,
2018-01-21T01:27:29.160Z,29,,50,,,,
2018-01-21T01:27:39.161Z,29,,50,,,,
2018-01-21T01:27:49.160Z,29,,50,,,,
2018-01-21T01:27:59.160Z,29,34.7,50,,,,
2018-01-21T01:28:09.160Z,29,,50,,,,
2018-01-21T01:28:19.160Z,29,,50,,,,
2018-01-21T01:28:29.160Z,29,,50,,,,
2018-01-21T01:28:39.160Z,29,,50,,,,
2018-01-21T01:28:49.160Z,29,,50,,,,
2018-01-21T01:28:59.160Z,29,,50,,,,
2018-01-21T01:29:09.160Z,29,,50,,,,
2018-01-21T01:29:19.159Z,29,,50,,,,
2018-01-21T01:29:29.160Z,28.9,,50,,,,
2018-01-21T01:29:39.160Z,28.9,,50,,,,
2018-01-21T01:29:59.170Z,28.9,39.7,50,,1,0,38
2018-01-21T01:30:09.160Z,28.9,40.3,50,,,,29
2018-01-21T01:30:19.160Z,28.9,37.3,50,,,,29
2018-01-21T01:30:29.161Z,28.9,34.7,50,,,,
2018-01-21T01:30:39.161Z,28.9,34,50,,,,30
2018-01-21T01:30:49.162Z,28.9,33.9,50,,,,29
2018-01-21T01:30:59.160Z,28.9,34.3,50,,,,
2018-01-21T01:31:09.160Z,28.9,34.5,50,,,,30
2018-01-21T01:31:19.160Z,28.9,34.9,50,,,,
2018-01-21T01:31:29.160Z,28.9,35.1,50,,,,29
2018-01-21T01:31:39.161Z,28.9,35.2,50,,,,30
2018-01-21T01:31:49.161Z,28.9,35.4,50,,,,29
2018-01-21T01:31:59.161Z,28.9,35.6,50,,,,
2018-01-21T01:32:09.161Z,28.9,35.8,50,,,,
2018-01-21T01:32:19.162Z,28.9,36,50,,,,
2018-01-21T01:32:29.160Z,28.9,36.2,50,,,,30
2018-01-21T01:32:39.160Z,28.9,36.4,50,,,,29
2018-01-21T01:32:49.225Z,,36.6,,,,,
2018-01-21T01:32:59.219Z,28.9,36.8,50,,,,30
2018-01-21T01:33:09.208Z,28.9,37.1,50,,,,29
2018-01-21T01:33:19.197Z,28.9,37.3,50,,,,
2018-01-21T01:33:29.160Z,28.9,37.5,50,,,,
2018-01-21T01:33:39.183Z,28.9,37.6,50,,,,
2018-01-21T01:33:49.181Z,28.9,37.8,50,,,,30
2018-01-21T01:33:59.162Z,28.9,37.9,50,,,,
2018-01-21T01:34:09.160Z,28.9,38.1,50,,,,29
2018-01-21T01:34:19.160Z,28.9,38.3,50,,,,
2018-01-21T01:34:29.160Z,28.9,38.4,50,,,,
2018-01-21T01:34:39.160Z,28.9,38.6,50,,,,30
2018-01-21T01:34:49.160Z,28.9,38.7,50,,,,29
2018-01-21T01:34:59.161Z,28.9,38.8,50,,,,30
2018-01-21T01:35:09.160Z,28.9,39.1,50,,,,30
2018-01-21T01:35:19.160Z,28.9,39.2,50,,,,29
2018-01-21T01:35:29.160Z,28.9,39.4,50,,,,
2018-01-21T01:35:39.185Z,28.9,39.6,50,,,,
2018-01-21T01:35:49.160Z,28.9,39.7,50,,,,30
2018-01-21T01:35:59.160Z,28.9,39.9,50,,,,29
2018-01-21T01:36:09.160Z,28.9,40,50,,,,
2018-01-21T01:36:19.160Z,28.9,40.2,50,,,,30
2018-01-21T01:36:29.160Z,28.9,40.4,50,,,,29
2018-01-21T01:36:39.160Z,29,40.5,50,,,,
2018-01-21T01:36:49.160Z,28.9,40.7,50,,,,30
2018-01-21T01:36:59.160Z,29,40.8,50,,,,29
2018-01-21T01:37:09.160Z,29,41,50,,,,
2018-01-21T01:37:19.160Z,29,41.1,50,,,,30
2018-01-21T01:37:29.160Z,29,41.3,50,,,,
2018-01-21T01:37:39.160Z,29,41.4,50,,,,
2018-01-21T01:37:49.160Z,29,41.6,50,,,,
2018-01-21T01:37:59.160Z,29,41.7,50,,,,29
2018-01-21T01:38:09.160Z,29,41.9,50,,,,
2018-01-21T01:38:19.162Z,29,42,50,,,,
2018-01-21T01:38:29.160Z,29.1,42.2,50,,,,
2018-01-21T01:38:39.160Z,29.1,42.3,50,,,,
2018-01-21T01:38:49.160Z,,42.4,,,,,30
2018-01-21T01:38:59.160Z,29.1,42.7,50,,,,29
2018-01-21T01:39:09.160Z,29.1,42.3,50,,1,0,0
2018-01-21T01:39:19.161Z,29.1,39.8,50,,,,
2018-01-21T01:39:29.160Z,29.1,38.4,50,,,,
2018-01-21T01:39:39.160Z,29.1,38,50,,,,
2018-01-21T01:39:49.160Z,,37.8,,,,,
2018-01-21T01:39:59.165Z,29.2,,50,,,,
2018-01-21T01:40:09.160Z,29.2,,50,,,,
2018-01-21T01:40:19.160Z,29.2,,50,,,,
2018-01-21T01:40:29.161Z,29.2,37.7,50,,,,
2018-01-21T01:40:39.160Z,29.2,37.6,50,,,,
2018-01-21T01:40:49.160Z,29.2,,50,,,,
2018-01-21T01:40:59.160Z,29.2,37.4,50,,,,
2018-01-21T01:41:09.162Z,29.2,37.3,50,,,,
2018-01-21T01:41:19.160Z,29.3,37.4,50,,,,
2018-01-21T01:41:29.160Z,29.3,37.3,50,,,,
2018-01-21T01:41:39.159Z,29.3,,50,,,,
2018-01-21T01:41:49.160Z,29.3,,50,,,,
2018-01-21T01:41:59.161Z,29.3,37.2,50,,,,
2018-01-21T01:42:09.161Z,29.3,,50,,,,
2018-01-21T01:42:19.161Z,29.3,37.1,50,,,,
2018-01-21T01:42:29.160Z,29.3,,50,,,,
2018-01-21T01:42:39.160Z,29.3,,50,,,,
2018-01-21T01:42:59.160Z,29.5,,50,,,,
2018-01-21T01:43:09.160Z,29.5,,50,,,,
2018-01-21T01:43:19.160Z,29.5,,50,,,,
2018-01-21T01:43:29.160Z,29.5,37.1,50,,,,
2018-01-21T01:43:39.160Z,29.5,36.9,50,,,,
2018-01-21T01:43:49.161Z,29.5,37.1,50,,,,
2018-01-21T01:43:59.160Z,29.5,37.1,50,,,,
2018-01-21T01:44:09.162Z,29.5,37.1,50,,,,
2018-01-21T01:44:19.160Z,29.5,,50,,,,
2018-01-21T01:44:29.160Z,29.5,,50,,,,
2018-01-21T01:44:39.160Z,29.5,,50,,,,
2018-01-21T01:44:49.160Z,29.5,,50,,,,
2018-01-21T01:44:59.160Z,29.5,,50,,,,
2018-01-21T01:45:09.160Z,29.5,,50,,,,
2018-01-21T01:45:19.160Z,29.5,37.2,50,,,,
2018-01-21T01:45:29.160Z,35.8,37.3,50,0,0,0,
2018-01-21T01:45:39.162Z,36.5,37.3,50,,0,0,
2018-01-21T01:45:59.160Z,36.4,,50,,,,
2018-01-21T01:46:09.160Z,36.3,37.2,50,,,,
2018-01-21T01:46:19.160Z,36.2,,50,,,,
2018-01-21T01:46:29.160Z,36.2,,50,59,1,0,
2018-01-21T01:46:39.160Z,36.1,,50,5,0,0,
2018-01-21T01:46:49.160Z,36,,50,,,,
2018-01-21T01:46:59.160Z,35.9,,50,,,,
2018-01-21T01:47:09.160Z,35.9,,50,,,,
2018-01-21T01:47:19.160Z,35.8,,50,,,,
2018-01-21T01:47:29.160Z,35.7,37.2,50,59,1,0,
2018-01-21T01:47:39.160Z,35.7,37.1,50,,,,
2018-01-21T01:47:49.160Z,35.6,,50,,,,
2018-01-21T01:47:59.160Z,35.5,,50,,,,
2018-01-21T01:48:09.160Z,35.4,,50,,,,
2018-01-21T01:48:19.160Z,35.4,,50,,,,
2018-01-21T01:48:29.160Z,35.3,,50,,,,
2018-01-21T01:48:39.162Z,35.3,,50,,,,
2018-01-21T01:48:49.159Z,35.2,,50,,,,
2018-01-21T01:48:59.160Z,35.1,,50,,,,
2018-01-21T01:49:09.160Z,35.1,,50,,,,
2018-01-21T01:49:19.181Z,34.9,,50,,,,
2018-01-21T01:49:29.160Z,34.9,,50,,,,
2018-01-21T01:49:39.160Z,34.8,,50,,,,
2018-01-21T01:49:49.160Z,34.8,,50,,,,
2018-01-21T01:49:59.160Z,34.7,,50,,,,
2018-01-21T01:50:09.159Z,34.7,,50,,,,
2018-01-21T01:50:19.161Z,34.6,,50,,,,
2018-01-21T01:50:29.160Z,34.6,,50,,,,
2018-01-21T01:50:39.159Z,34.5,,50,,,,
2018-01-21T01:50:49.160Z,34.5,,50,,,,
2018-01-21T01:50:59.160Z,34.4,,50,,,,
2018-01-21T01:51:09.161Z,34.4,37.1,50,,,,
2018-01-21T01:51:19.160Z,34.3,36.9,50,,,,
2018-01-21T01:51:29.162Z,34.3,,50,,,,
2018-01-21T01:51:39.160Z,34.2,36.9,50,,,,
2018-01-21T01:51:49.160Z,34.2,,50,,,,
2018-01-21T01:51:59.160Z,34.2,,50,,,,
2018-01-21T01:52:09.160Z,34.1,,50,,,,
2018-01-21T01:52:19.160Z,34.1,,50,,,,
2018-01-21T01:52:29.159Z,34,,50,,,,
2018-01-21T01:52:39.160Z,34,,50,,,,
2018-01-21T01:52:49.160Z,,,,5,0,0,
2018-01-21T01:52:59.160Z,33.9,,50,59,1,0,
2018-01-21T01:53:09.161Z,33.9,36.8,50,5,0,0,
2018-01-21T01:53:19.159Z,33.8,,50,59,1,0,
2018-01-21T01:53:29.160Z,33.8,,50,,,,
2018-01-21T01:53:39.159Z,33.7,,50,,,,
2018-01-21T01:53:59.160Z,33.7,,50,5,0,0,
2018-01-21T01:54:09.160Z,33.6,36.7,50,59,1,0,
2018-01-21T01:54:19.160Z,33.6,36.8,50,,,,
2018-01-21T01:54:29.159Z,33.6,36.7,50,,,,
2018-01-21T01:54:39.161Z,33.5,,50,5,0,0,
2018-01-21T01:54:49.160Z,33.5,,50,,,,
2018-01-21T01:54:59.160Z,33.5,,50,,,,
2018-01-21T01:55:09.159Z,33.4,,50,59,1,0,
2018-01-21T01:55:19.160Z,33.4,,50,,,,
2018-01-21T01:55:29.160Z,33.4,36.6,50,,,,
2018-01-21T01:55:39.159Z,33.3,,50,5,0,0,
2018-01-21T01:55:49.160Z,33.3,,50,,,,
2018-01-21T01:55:59.160Z,,,,59,1,0,
2018-01-21T01:56:09.161Z,33.2,,50,,,,
2018-01-21T01:56:19.160Z,33.2,,50,,,,
2018-01-21T01:56:39.160Z,33.2,36.5,50,5,0,0,
2018-01-21T01:56:49.160Z,33.1,,50,59,1,0,
2018-01-21T01:56:59.159Z,33.1,,50,5,0,0,
2018-01-21T01:57:09.160Z,32.9,,50,,,,
2018-01-21T01:57:19.160Z,,,,59,1,0,
2018-01-21T01:57:29.159Z,32.9,,50,,,,
2018-01-21T01:57:39.160Z,,,,5,0,0,
2018-01-21T01:57:49.161Z,32.8,,50,,,,
2018-01-21T01:57:59.159Z,,36.4,,59,1,0,
2018-01-21T01:58:09.160Z,32.7,,50,,,,
2018-01-21T01:58:19.159Z,32.7,,50,,,,
2018-01-21T01:58:39.159Z,32.7,,50,,,,
2018-01-21T01:58:49.159Z,32.6,,50,,,,
2018-01-21T01:58:59.160Z,32.6,,50,,,,
2018-01-21T01:59:09.159Z,,36.3,,,,,
2018-01-21T01:59:19.162Z,32.6,,50,,,,
2018-01-21T01:59:29.159Z,32.5,,50,,,,
2018-01-21T01:59:49.159Z,32.5,,50,,,,
2018-01-21T01:59:59.159Z,32.5,,50,,,,
2018-01-21T02:00:19.159Z,32.4,,50,,,,
2018-01-21T02:00:29.160Z,32.4,,50,,,,
2018-01-21T02:00:39.234Z,,36.2,,,,,
2018-01-21T02:00:49.159Z,32.3,,50,,,,
2018-01-21T02:00:59.160Z,32.3,,50,,,,
2018-01-21T02:01:19.159Z,32.2,,50,,,,
2018-01-21T02:01:29.160Z,32.2,,50,,,,
2018-01-21T02:01:49.159Z,32.2,,50,,,,
2018-01-21T02:01:59.159Z,32.1,,50,,,,
2018-01-21T02:02:19.162Z,32.1,36.1,50,,,,
2018-01-21T02:02:29.159Z,32.1,,50,,,,
2018-01-21T02:02:49.159Z,32,,50,,,,
2018-01-21T02:02:59.159Z,32,,50,,,,
2018-01-21T02:03:19.160Z,31.9,,50,,,,
2018-01-21T02:03:29.159Z,31.9,,50,,,,
2018-01-21T02:03:49.161Z,31.9,,50,,,,
2018-01-21T02:04:09.160Z,31.9,36.1,50,,,,
2018-01-21T02:04:19.219Z,31.8,36,50,,,,
2018-01-21T02:04:39.159Z,31.8,,50,,,,
2018-01-21T02:04:49.159Z,31.6,,50,,,,
2018-01-21T02:05:09.166Z,31.6,,50,,,,
2018-01-21T02:05:19.160Z,31.6,,50,,,,
2018-01-21T02:05:29.160Z,31.6,41.1,50,,1,0,38
2018-01-21T02:05:39.160Z,31.6,41,50,,,,29
2018-01-21T02:05:49.159Z,31.5,38,50,,,,30
2018-01-21T02:05:59.159Z,31.5,35.8,50,,,,29
2018-01-21T02:06:09.159Z,31.5,34.4,50,,,,
2018-01-21T02:06:19.159Z,31.5,,50,,,,
2018-01-21T02:06:29.161Z,,34.2,,,,,
2018-01-21T02:06:39.160Z,31.4,35.2,50,,,,29
2018-01-21T02:06:49.159Z,31.4,,50,,,,
2018-01-21T02:06:59.160Z,,35.6,,,,,30
2018-01-21T02:07:09.159Z,31.4,35.8,50,,,,29
2018-01-21T02:07:19.159Z,31.4,,50,,,,
2018-01-21T02:07:29.159Z,,36.2,,,,,
2018-01-21T02:07:39.159Z,31.3,,50,,,,
2018-01-21T02:07:49.160Z,,36.4,,,,,
2018-01-21T02:07:59.159Z,31.3,36.6,50,,,,30
2018-01-21T02:08:09.159Z,31.3,37.2,50,,,,29
2018-01-21T02:08:19.160Z,31.2,,50,,,,
2018-01-21T02:08:29.164Z,,37.3,,,,,30
2018-01-21T02:08:39.159Z,31.2,37.7,50,,,,29
2018-01-21T02:08:49.160Z,31.2,,50,,,,
2018-01-21T02:08:59.159Z,,38.1,,,,,30
2018-01-21T02:09:09.159Z,31.2,,50,,,,
2018-01-21T02:09:19.159Z,,38.2,,,,,29
2018-01-21T02:09:29.159Z,31.2,38.6,50,,,,
2018-01-21T02:09:39.159Z,31,,50,,,,
2018-01-21T02:09:49.159Z,,38.7,,,,,
2018-01-21T02:09:59.168Z,31,39.1,50,,,,30
2018-01-21T02:10:09.160Z,31,,50,,,,
2018-01-21T02:10:19.178Z,,38.9,,,1,0,0
2018-01-21T02:10:29.179Z,31,36.2,50,,,,
2018-01-21T02:10:39.179Z,31,34.9,50,,,,
2018-01-21T02:10:49.159Z,31,34.5,50,,,,
2018-01-21T02:10:59.159Z,31,34.4,50,,,,
2018-01-21T02:11:09.160Z,30.9,,50,,,,
2018-01-21T02:11:29.159Z,30.9,,50,,,,
2018-01-21T02:11:39.159Z,30.9,,50,,,,
2018-01-21T02:11:49.159Z,30.9,34.3,50,,,,
2018-01-21T02:11:59.160Z,30.9,34.2,50,,,,
2018-01-21T02:12:09.159Z,30.9,34.1,50,,,,
2018-01-21T02:12:19.159Z,30.9,34,50,,,,
2018-01-21T02:12:39.159Z,30.9,,50,,,,
2018-01-21T02:12:49.159Z,30.8,,50,,,,
2018-01-21T02:12:59.160Z,30.9,,50,,,,
2018-01-21T02:13:09.159Z,30.8,33.9,50,,,,
2018-01-21T02:13:19.162Z,30.8,,50,,,,
2018-01-21T02:13:29.159Z,30.8,,50,,,,
2018-01-21T02:13:39.160Z,30.8,,50,,,,
2018-01-21T02:13:59.159Z,30.8,,50,,,,
2018-01-21T02:14:09.159Z,30.8,33.8,50,,,,
2018-01-21T02:14:19.160Z,30.8,,50,,,,
2018-01-21T02:14:29.159Z,30.8,,50,,,,
2018-01-21T02:14:39.159Z,30.8,,50,,,,
2018-01-21T02:14:49.159Z,30.7,,50,,,,
2018-01-21T02:14:59.162Z,30.7,,50,,,,
2018-01-21T02:15:09.159Z,30.7,,50,,,,
2018-01-21T02:15:19.159Z,30.7,,50,,,,
2018-01-21T02:15:29.159Z,30.7,33.8,50,59,1,0,0
2018-01-21T02:15:39.159Z,30.7,,50,,,,
2018-01-21T02:15:49.159Z,30.7,,50,,,,
2018-01-21T02:15:59.159Z,30.7,,50,,,,
2018-01-21T02:16:09.159Z,30.7,33.9,50,,,,
2018-01-21T02:16:19.159Z,30.7,,50,,,,
2018-01-21T02:16:29.159Z,30.6,,50,,,,
2018-01-21T02:16:39.159Z,30.6,,50,,,,
2018-01-21T02:16:49.159Z,30.6,,50,,,,
2018-01-21T02:16:59.159Z,30.6,34,50,,,,
2018-01-21T02:17:09.159Z,30.6,,50,,,,
2018-01-21T02:17:19.159Z,30.6,,50,,,,
2018-01-21T02:17:29.159Z,30.6,,50,,,,
2018-01-21T02:17:39.159Z,30.6,,50,,,,
2018-01-21T02:17:49.159Z,30.4,,50,,,,
2018-01-21T02:17:59.160Z,30.4,34.1,50,,,,
2018-01-21T02:18:09.159Z,30.4,,50,,,,
2018-01-21T02:18:19.159Z,30.4,,50,,,,
2018-01-21T02:18:29.159Z,30.4,,50,,,,
2018-01-21T02:18:39.171Z,30.4,,50,,,,
2018-01-21T02:18:49.173Z,30.4,,50,,,,
2018-01-21T02:18:59.159Z,30.4,,50,,,,
2018-01-21T02:19:09.161Z,30.4,,50,,,,
2018-01-21T02:19:19.159Z,30.3,,50,,,,
2018-01-21T02:19:29.242Z,30.3,,50,,,,
2018-01-21T02:19:39.160Z,30.3,,50,,,,
2018-01-21T02:19:49.161Z,30.3,34.2,50,,,,
2018-01-21T02:19:59.161Z,30.3,,50,,,,
2018-01-21T02:20:09.159Z,30.3,,50,,,,
2018-01-21T02:20:19.159Z,30.3,34.1,50,0,0,2,
2018-01-21T02:20:29.195Z,34.9,36.1,50,,0,2,43
2018-01-21T02:20:39.183Z,35.5,36.9,50,,0,0,0
2018-01-21T02:20:49.170Z,35.7,36.5,50,,,,
2018-01-21T02:20:59.159Z,35.7,36.4,50,,,,
2018-01-21T02:21:09.180Z,35.6,,50,,,,
2018-01-21T02:21:19.313Z,35.6,,50,,,,
2018-01-21T02:21:29.234Z,35.5,,50,,,,
2018-01-21T02:21:39.159Z,35.4,36.3,50,59,1,0,
2018-01-21T02:21:49.159Z,35.4,,50,,,,
2018-01-21T02:21:59.159Z,35.3,,50,,,,
2018-01-21T02:22:09.162Z,35.3,,50,,,,
2018-01-21T02:22:19.159Z,35.2,,50,,,,
2018-01-21T02:22:29.170Z,35.2,,50,,,,
2018-01-21T02:22:39.161Z,35.1,,50,,,,
2018-01-21T02:22:49.159Z,35.1,,50,,,,
2018-01-21T02:22:59.161Z,34.9,,50,,,,
2018-01-21T02:23:09.159Z,34.8,,50,0,0,2,
2018-01-21T02:23:19.159Z,36.5,36.7,50,,0,2,31
2018-01-21T02:23:29.159Z,37.2,39.4,50,,,,88
2018-01-21T02:23:39.170Z,37.9,40.5,50,,0,2,0
2018-01-21T02:23:49.159Z,40.8,40,50,,0,2,38
2018-01-21T02:23:59.169Z,40.8,41.5,50,,0,0,0
2018-01-21T02:24:09.159Z,40.9,40.9,50,,,,
2018-01-21T02:24:19.159Z,40.8,40.8,50,,,,
2018-01-21T02:24:29.159Z,40.7,,50,,,,
2018-01-21T02:24:39.159Z,40.6,39.8,50,,0,2,46
2018-01-21T02:24:49.160Z,39.7,41,50,,,,
2018-01-21T02:24:59.159Z,41.1,43,50,,,,49
2018-01-21T02:25:09.159Z,42.7,43.8,50,,0,0,0
2018-01-21T02:25:19.159Z,42.9,43.3,50,,,,
2018-01-21T02:25:29.159Z,42.8,43.1,50,,,,
2018-01-21T02:25:39.159Z,42.7,43,50,,0,2,
2018-01-21T02:25:49.163Z,41.9,41.7,50,,,,40
2018-01-21T02:25:59.170Z,39.9,40,50,,0,0,0
2018-01-21T02:26:09.159Z,39.7,40,50,,,,
2018-01-21T02:26:19.159Z,39.6,39.9,50,,,,
2018-01-21T02:26:29.161Z,39.5,,50,,,,
2018-01-21T02:26:39.159Z,39.4,,50,,,,
2018-01-21T02:26:49.159Z,39.4,,50,,,,
2018-01-21T02:26:59.159Z,39.3,40.5,50,59,1,0,45
2018-01-21T02:27:09.161Z,39.2,44.9,50,,,,33
2018-01-21T02:27:19.161Z,39.1,40.9,50,,,,29
2018-01-21T02:27:29.160Z,39.1,37.8,50,,,,
2018-01-21T02:27:39.159Z,38.9,35.9,50,,,,30
2018-01-21T02:27:49.159Z,38.8,35.8,50,,,,29
2018-01-21T02:27:59.189Z,38.7,35.2,50,,,,
2018-01-21T02:28:09.160Z,38.6,35.4,50,,,,
2018-01-21T02:28:19.160Z,38.6,36,50,,,,
2018-01-21T02:28:29.159Z,38.5,36.2,50,,,,
2018-01-21T02:28:39.159Z,38.4,36.4,50,,,,30
2018-01-21T02:28:49.167Z,38.3,36.5,50,,,,
2018-01-21T02:28:59.159Z,38.3,36.7,50,,,,29
2018-01-21T02:29:09.180Z,38.2,37.1,50,,,,
2018-01-21T02:29:19.159Z,38.1,,50,,,,
2018-01-21T02:29:29.167Z,38,37.3,50,,,,
2018-01-21T02:29:39.171Z,38,37.5,50,,,,
2018-01-21T02:29:49.159Z,37.9,37.7,50,,,,
2018-01-21T02:29:59.172Z,37.8,38,50,,,,
2018-01-21T02:30:09.173Z,37.7,38.1,50,,,,
2018-01-21T02:30:19.169Z,37.7,38.3,50,,,,
2018-01-21T02:30:29.159Z,37.6,38.5,50,,,,
2018-01-21T02:30:39.159Z,37.5,38.6,50,,,,30
2018-01-21T02:30:49.159Z,37.5,38.8,50,,,,
2018-01-21T02:30:59.172Z,37.4,39.1,50,,,,29
2018-01-21T02:31:09.164Z,37.3,39.2,50,,,,
2018-01-21T02:31:19.159Z,37.2,39.3,50,,,,
2018-01-21T02:31:29.159Z,37.2,39.5,50,,,,
2018-01-21T02:31:39.159Z,37.1,39.7,50,,,,
2018-01-21T02:31:49.160Z,36.9,39.8,50,,,,
2018-01-21T02:31:59.159Z,36.9,40,50,,,,
2018-01-21T02:32:09.159Z,36.8,40.1,50,,,,
2018-01-21T02:32:19.168Z,36.8,40.3,50,,,,
2018-01-21T02:32:29.159Z,36.7,40.4,50,,,,
2018-01-21T02:32:39.159Z,36.6,40.6,50,,,,30
2018-01-21T02:32:49.159Z,36.6,40.7,50,,,,29
2018-01-21T02:32:59.159Z,36.5,41,50,,,,
2018-01-21T02:33:09.160Z,36.4,,50,,,,
2018-01-21T02:33:19.160Z,36.4,41.2,50,,,,
2018-01-21T02:33:29.176Z,36.3,41.3,50,,,,
2018-01-21T02:33:39.161Z,36.3,41.4,50,,,,30
2018-01-21T02:33:49.159Z,36.2,41.6,50,,,,
2018-01-21T02:33:59.159Z,36.1,41.8,50,,,,29
2018-01-21T02:34:09.159Z,36.1,42,50,,,,29
2018-01-21T02:34:19.160Z,36,,50,,,,
2018-01-21T02:34:29.159Z,36,42.2,50,,,,
2018-01-21T02:34:39.276Z,35.9,42.3,50,,,,30
2018-01-21T02:34:49.159Z,35.9,42.6,50,,,,
2018-01-21T02:34:59.159Z,35.8,42.7,50,,,,29
2018-01-21T02:35:09.177Z,35.8,43,50,,,,
2018-01-21T02:35:19.170Z,35.7,,50,,,,
2018-01-21T02:35:29.162Z,35.7,43.1,50,,,,
2018-01-21T02:35:39.216Z,35.6,43.3,50,,,,
2018-01-21T02:35:49.219Z,35.6,43.4,50,,,,
2018-01-21T02:35:59.202Z,35.5,43.6,50,,,,
2018-01-21T02:36:09.218Z,35.5,43.7,50,,,,
2018-01-21T02:36:19.201Z,35.4,43.9,50,,,,
2018-01-21T02:36:29.159Z,35.4,44,50,,,,
2018-01-21T02:36:39.160Z,35.3,44.1,50,,,,
2018-01-21T02:36:49.159Z,35.3,44.3,50,,,,
2018-01-21T02:36:59.159Z,35.3,44.4,50,,,,30
2018-01-21T02:37:09.159Z,35.2,44.5,50,,,,29
2018-01-21T02:37:19.158Z,35.2,44.6,50,,,,30
2018-01-21T02:37:29.159Z,35.2,44.8,50,,,,29
2018-01-21T02:37:39.159Z,35.1,45,50,,,,30
2018-01-21T02:37:49.160Z,35.1,,50,,,,
2018-01-21T02:37:59.159Z,34.9,45.2,50,,,,29
2018-01-21T02:38:09.159Z,34.9,45.3,50,,,,30
2018-01-21T02:38:19.159Z,34.8,45.4,50,,,,29
2018-01-21T02:38:29.159Z,34.8,45.5,50,,,,
2018-01-21T02:38:39.171Z,34.8,45.7,50,,,,
2018-01-21T02:38:49.159Z,34.8,45.8,50,,,,
2018-01-21T02:38:59.160Z,34.7,46,50,,,,30
2018-01-21T02:39:09.162Z,34.7,,50,,,,
2018-01-21T02:39:19.171Z,34.7,46.2,50,,,,29
2018-01-21T02:39:29.184Z,34.7,46.3,50,,,,
2018-01-21T02:39:39.159Z,34.6,46.4,50,,,,
2018-01-21T02:39:49.167Z,34.6,46.5,50,,,,30
2018-01-21T02:39:59.172Z,34.6,46.6,50,,,,29
2018-01-21T02:40:09.159Z,34.5,46.7,50,,,,
2018-01-21T02:40:19.168Z,34.5,47,50,,,,
2018-01-21T02:40:29.159Z,34.5,,50,,,,
2018-01-21T02:40:39.159Z,34.4,47.1,50,,,,
